date,CHINA GALAXY INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-06-03,30.21938217079852,7.100935125659068,3.829770233464279,0.0,3.071301823837132,0.0,1.3715241931137552,1.4308899213940058,0.0,47.023803468266756
2024-06-04,30.21938217079852,7.077769210031192,3.829770233464279,0.0,3.071301823837132,0.0,1.3715241931137552,1.4308899213940058,0.0,47.00063755263888
2024-06-05,30.21938217079852,7.08935216784513,3.829770233464279,0.0,3.071301823837132,0.0,1.3679334761914348,1.4337740778896764,0.0,47.01151395002617
2024-06-07,30.209453954337878,7.08935216784513,3.829770233464279,0.0,3.071301823837132,0.0,1.3679334761914348,1.4337740778896764,0.0,47.001585733565534
2024-06-12,30.209569783916017,7.08935216784513,3.829770233464279,0.0,3.071301823837132,0.0,1.3679334761914348,1.4337740778896764,0.0,47.00170156314367
2024-06-13,30.209743528283227,7.08935216784513,3.829770233464279,0.0,3.071301823837132,0.0,1.3679334761914348,1.4337740778896764,0.0,47.00187530751088
2024-06-14,30.209453954337878,7.054603294403316,3.829770233464279,0.0,3.071301823837132,0.0,1.3679334761914348,1.4337740778896764,0.0,46.96683686012372
2024-06-18,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.991379414920963,0.0,1.3679334761914348,1.4337740778896764,0.0,46.88691445120755
2024-06-19,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.991379414920963,1.454467263683432,1.3679334761914348,1.4337740778896764,0.0,48.34138171489098
2024-06-21,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.991379414920963,1.454467263683432,1.367875561402365,1.4337740778896764,0.0,48.34132380010191
2024-06-24,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.945047583665213,1.454467263683432,1.367875561402365,1.4337740778896764,0.0,48.29499196884616
2024-06-25,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.945047583665213,1.454467263683432,1.367875561402365,1.423233586278993,0.0,48.28445147723548
2024-06-27,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.9083875221841007,1.454467263683432,1.367875561402365,1.423233586278993,0.0,48.247791415754364
2024-06-28,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.9083875221841007,1.454467263683432,1.367875561402365,1.4056274904018082,0.0,48.23018531987719
2024-07-02,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.9083875221841007,1.454467263683432,1.367875561402365,1.4053958312455292,0.0,48.2299536607209
2024-07-08,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.9083875221841007,1.454467263683432,1.367875561402365,1.351303418254441,0.0,48.17586124772981
2024-07-12,30.209453954337878,7.054603294403316,3.829770233464279,0.0,2.9083875221841007,1.4533089679020383,1.3677597318242256,1.351303418254441,0.0,48.17458712237028
2024-07-31,30.20366247543091,7.054603294403316,3.829770233464279,0.0,2.9083875221841007,1.4533089679020383,1.3774894163879332,1.351303418254441,0.0,48.17852532802702
2024-08-05,30.20366247543091,7.054603294403316,3.829770233464279,0.0,2.9083875221841007,1.4533089679020383,1.3771998424425846,1.351303418254441,0.0,48.17823575408167
2024-08-06,30.20366247543091,7.054603294403316,3.829770233464279,0.0,2.9083875221841007,1.4533089679020383,1.3757519727158425,1.351303418254441,0.0,48.17678788435493
2024-08-08,30.20366247543091,7.058483585270986,3.829770233464279,0.0,2.9083875221841007,1.4533089679020383,1.3757519727158425,1.3512455034653714,0.0,48.180610260433525
2024-08-26,30.20366247543091,7.058483585270986,3.829770233464279,0.0,2.9076346299261946,1.4533089679020383,1.3757519727158425,1.3512455034653714,0.0,48.17985736817562
2024-09-19,30.20366247543091,7.058483585270986,3.827122716796748,0.0,2.9076346299261946,1.4533089679020383,1.3757519727158425,1.3512455034653714,0.0,48.17720985150809
2024-09-23,30.20366247543091,7.058483585270986,3.827122716796748,0.0,2.9053754898341646,1.4533089679020383,1.3757519727158425,1.3512455034653714,0.0,48.17495071141606
2024-09-25,30.20366247543091,7.058483585270986,3.827122716796748,0.0,2.9053581153974437,1.4533089679020383,1.3757519727158425,1.3512455034653714,0.0,48.17493333697934
2024-09-27,30.20366247543091,7.058483585270986,3.827122716796748,0.0,2.9099912985230185,1.4533089679020383,1.3757519727158425,1.3512455034653714,0.0,48.17956652010491
2024-10-02,30.205399919102998,7.058483585270986,3.827122716796748,0.0,2.9099912985230185,1.5401811515065695,1.3757519727158425,1.3512455034653714,0.9551207399935688,49.223296887375106
2024-10-03,30.206558214884392,7.0561669937081986,3.827122716796748,0.0,2.9099912985230185,1.5442351867414479,1.3725961379446463,1.3512455034653714,0.9551207399935688,49.22303679205739
2024-10-04,30.206616129673463,7.0561669937081986,3.827122716796748,0.0,2.9099912985230185,1.5442351867414479,1.3725382231555763,1.351303418254441,0.9551207399935688,49.22309470684647
2024-10-07,30.20366247543091,7.054024146512621,3.827122716796748,0.0,2.9811106595005947,1.4533089679020383,1.354295064598625,1.351303418254441,0.9551207399935688,49.17994818898955
2024-10-08,30.20366247543091,7.080491205117467,3.833203769649065,0.0,2.9705122531008423,1.4533089679020383,1.3473452899102623,1.351303418254441,0.9551207399935688,49.19494811935859
2024-10-09,30.19092122183558,7.074699726210499,3.833203769649065,0.0,2.9530961177318056,1.4533089679020383,1.3473452899102623,1.351303418254441,0.9551207399935688,49.15899925148726
2024-10-14,30.19092122183558,7.074699726210499,3.833203769649065,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9551207399935688,49.15546644935401
2024-10-16,30.19092122183558,7.074699726210499,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9551207399935688,49.149385396501685
2024-10-17,30.19092122183558,7.075475784384033,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9551207399935688,49.15016145467522
2024-10-21,30.19092122183558,7.075649528751242,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9551207399935688,49.15033519904243
2024-10-31,30.182986895733034,7.075649528751242,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9551207399935688,49.14240087293989
2024-11-13,30.182986895733034,7.081441007658211,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9551207399935688,49.14819235184685
2024-11-15,30.182986895733034,7.08908575981541,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9551207399935688,49.15583710400405
2024-11-18,30.182986895733034,7.092271073214242,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9551207399935688,49.15902241740289
2024-12-06,30.182986895733034,7.092271073214242,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9378042180617321,49.14170589547105
2024-12-12,30.182986895733034,7.092213158425173,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3512455034653714,0.9378042180617321,49.14164798068198
2024-12-23,30.182986895733034,7.092213158425173,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.338156761135622,0.9378042180617321,49.12855923835223
2025-01-02,30.182986895733034,7.092213158425173,3.827122716796748,0.0,2.9530961177318056,1.4533089679020383,1.343870402566081,1.3364193174635313,0.9378042180617321,49.12682179468014
2025-01-03,30.182986895733034,7.121170552960016,3.827122716796748,0.0,2.9518219923722726,1.4533089679020383,1.343870402566081,1.3271529512123812,0.9378042180617321,49.1452386976043
2025-01-06,30.182986895733034,7.104664838075155,3.827122716796748,0.0,2.9518219923722726,1.469814682786899,1.343870402566081,1.2788520171282618,0.9378042180617321,49.09693776352018
2025-01-07,30.182986895733034,7.095861790136563,3.827122716796748,0.0,2.9518219923722726,1.4734053997092198,1.343870402566081,1.2788520171282618,0.9378042180617321,49.09172543250391
2025-01-08,30.182986895733034,7.095861790136563,3.827122716796748,0.0,2.9518219923722726,1.4734053997092198,1.343870402566081,1.2719022424398994,0.9378042180617321,49.08477565781555
2025-01-09,30.1830448105221,7.095861790136563,3.827122716796748,0.0,2.9518219923722726,1.4734053997092198,1.343870402566081,1.2614775804073555,0.9378042180617321,49.07440891057207
2025-01-13,30.1830448105221,7.095861790136563,3.827122716796748,0.0,2.951184929692506,1.4734053997092198,1.343870402566081,1.2614775804073555,0.9378042180617321,49.0737718478923
2025-01-14,30.1830448105221,7.095830747809622,3.827122716796748,0.0,2.951184929692506,1.4734053997092198,1.343870402566081,1.2614775804073555,0.9378042180617321,49.073740805565365
2025-01-16,30.1830448105221,7.095772833020551,3.827122716796748,0.0,2.951184929692506,1.4734053997092198,1.343870402566081,1.2614775804073555,0.9378042180617321,49.0736828907763
2025-01-20,30.183160640100244,7.092761263988928,3.827122716796748,0.0,2.951184929692506,1.4734053997092198,1.343870402566081,1.2614775804073555,0.9378042180617321,49.07078715132281
2025-01-22,30.182986895733034,7.088880973121259,3.827122716796748,0.0,2.951184929692506,1.4734053997092198,1.343870402566081,1.2614775804073555,0.9378042180617321,49.06673311608793
2025-01-24,30.183334384467447,7.088880973121259,3.827122716796748,0.0,2.951184929692506,1.4734053997092198,1.343870402566081,1.2614775804073555,0.9378042180617321,49.06708060482235
2025-02-07,30.183334384467447,7.088880973121259,3.827122716796748,0.0,2.951184929692506,1.4734053997092198,1.343870402566081,1.2556861015003866,0.9378042180617321,49.06128912591538
2025-02-10,30.183392299256518,7.08308949421429,3.827122716796748,0.0,2.9530382029427362,1.4734053997092198,1.343870402566081,1.2556861015003866,0.9378042180617321,49.05740883504771
2025-02-12,30.183508128834657,7.09235586046544,3.827122716796748,0.0,2.9530382029427362,1.4533089679020383,1.343870402566081,1.2556861015003866,0.9378042180617321,49.04669459906982
2025-02-13,30.1836239584128,7.09235586046544,3.827122716796748,0.0,2.9317834753541607,1.4533089679020383,1.343870402566081,1.2556861015003866,0.9378042180617321,49.02555570105939
2025-02-17,30.1836239584128,7.09235586046544,3.827122716796748,0.0,2.9317834753541607,1.4533089679020383,1.351688899090489,1.2556861015003866,0.9378042180617321,49.03337419758379
2025-02-18,30.183566043623728,7.09235586046544,3.827122716796748,0.0,2.9317834753541607,1.4533089679020383,1.351688899090489,1.2556861015003866,0.9378042180617321,49.03331628279473
2025-02-19,30.182986895733034,11.609709407901077,3.827122716796748,0.0,2.9317834753541607,1.4533089679020383,1.351688899090489,1.2556861015003866,0.9378042180617321,53.55009068233966
2025-02-20,30.182986895733034,11.583647752819717,3.827122716796748,3.4759711615439093,2.9357283991264316,1.4533089679020383,1.3574803779974576,1.2556861015003866,0.9334026940924358,57.00533506751215
2025-02-21,30.182986895733034,11.59963223460295,3.827122716796748,3.4759711615439093,2.932832659672947,1.4533089679020383,1.3574803779974576,1.2556563912135938,0.8813952135078564,56.96638661897053
2025-02-24,30.182986895733034,11.63727684749825,3.827122716796748,3.4759711615439093,2.932832659672947,1.4533089679020383,1.3574803779974576,1.2556563912135938,0.8813952135078564,57.004031231865824
2025-02-25,30.182986895733034,11.655751665211477,3.827122716796748,3.4759711615439093,2.928199476547372,1.4533089679020383,1.3574803779974576,1.2556563912135938,0.8813952135078564,57.01787286645349
2025-02-28,30.182986895733034,11.655751665211477,3.827122716796748,3.4759711615439093,2.9264620328752815,1.4533089679020383,1.3574803779974576,1.2556563912135938,0.8813952135078564,57.0161354227814
2025-03-05,30.182986895733034,11.665166988300117,3.827122716796748,3.4584229804557935,2.909087596154375,1.4533089679020383,1.3574803779974576,1.2556563912135938,0.8813952135078564,56.990628128061005
2025-03-10,30.182986895733034,11.665166988300117,3.827122716796748,3.446897937430926,2.909087596154375,1.4533089679020383,1.3574803779974576,1.2556563912135938,0.8813952135078564,56.979103085036144
2025-03-12,30.182986895733034,11.665166988300117,3.827122716796748,3.446897937430926,2.909087596154375,1.4533089679020383,1.3575382927865274,1.2556563912135938,0.8813952135078564,56.979160999825204
2025-03-13,30.182986895733034,11.678603219364284,3.827122716796748,3.446897937430926,2.909087596154375,1.4533089679020383,1.3575382927865274,1.2556563912135938,0.8813952135078564,56.99259723088937
2025-03-14,30.182986895733034,11.771440626242992,3.827122716796748,3.446897937430926,2.909087596154375,1.4533089679020383,1.357596207575597,1.2556563912135938,0.8813952135078564,57.08549255255716
2025-03-17,30.182986895733034,11.725166709776312,3.827122716796748,3.446897937430926,2.909087596154375,1.4533089679020383,1.357596207575597,1.2556563912135938,0.8813952135078564,57.03921863609048
2025-03-18,30.182986895733034,11.755803633194176,3.826369824538842,3.446897937430926,2.909087596154375,1.4533089679020383,1.3583490998335028,1.2556563912135938,0.8813952135078564,57.06985555950834
2025-03-19,30.182986895733034,11.760320986741613,3.826369824538842,3.446897937430926,2.909087596154375,1.4533089679020383,1.3583490998335028,1.2556563912135938,0.8813952135078564,57.07437291305578
2025-03-20,30.182986895733034,11.760205157163472,3.826369824538842,3.446897937430926,2.909087596154375,1.4533089679020383,1.3583490998335028,1.2557722207917332,0.8813952135078564,57.07437291305578
2025-03-21,30.182986895733034,11.764722510710909,3.826369824538842,3.446897937430926,2.909087596154375,1.4533089679020383,1.3583490998335028,1.256583027838709,0.8813952135078564,57.07970107365019
2025-03-24,30.182986895733034,11.764606681132769,3.826369824538842,3.446897937430926,2.909087596154375,1.4533089679020383,1.3583490998335028,1.256583027838709,0.8813952135078564,57.07958524407205
2025-03-27,30.1830448105221,11.770282330461598,3.826369824538842,3.3484427960124568,2.909666744045072,1.4533089679020383,1.3583490998335028,1.256583027838709,0.8813952135078564,56.98744281466218
2025-03-28,30.183102725311173,11.773004325547873,3.826369824538842,3.3484427960124568,2.909666744045072,1.4533089679020383,1.3583490998335028,1.256583027838709,0.8813952135078564,56.99022272453752
2025-03-31,30.183102725311173,11.772888495969735,3.826369824538842,3.3484427960124568,2.909666744045072,1.4533089679020383,1.3583490998335028,1.256583027838709,0.8813952135078564,56.99010689495938
2025-04-07,30.183102725311173,11.781517799541117,3.826369824538842,3.3484427960124568,2.909666744045072,1.4533089679020383,1.3525576209265342,1.256583027838709,0.8813952135078564,56.99294471962379
2025-04-08,30.182986895733034,11.781401969962978,3.826369824538842,3.3484427960124568,2.909666744045072,1.4533089679020383,1.3525576209265342,1.2568146869949879,0.8813952135078564,56.99294471962379
2025-04-14,30.182986895733034,11.773293899493224,3.826369824538842,3.3484427960124568,2.909666744045072,1.4533089679020383,1.3525576209265342,1.2568146869949879,0.8813952135078564,56.98483664915403
2025-04-16,30.182986895733034,11.773235984704153,3.826369824538842,3.3484427960124568,2.909666744045072,1.4533089679020383,1.3525576209265342,1.2568146869949879,0.8813952135078564,56.98477873436497
2025-04-22,30.182986895733034,11.850204739377768,3.826369824538842,3.219350731176123,2.909666744045072,1.4533089679020383,1.3525576209265342,1.2568146869949879,0.8813952135078564,56.93265542420225
2025-04-23,30.182986895733034,11.858834042949152,3.826369824538842,3.219350731176123,2.909666744045072,1.4533089679020383,1.3525576209265342,1.2568146869949879,0.8813952135078564,56.941284727773635
