date,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-03-25,29.724565607883235,30.229540175694876,12.73306043531812,8.990536116398824,0.0,2.5748491130236064,7.266099156726098,3.2950517963416637,5.186297598613581,0.0
2024-03-26,29.748544751840424,30.24534232898599,12.739716499938837,8.995235818380888,0.0,2.593504141681423,7.151130681006987,3.3196754591571724,5.206850319008282,0.0
2024-03-27,29.690511921722123,30.186340356691556,12.714864131207404,8.977422329463437,0.0,2.6150221565149367,7.222227983604933,3.3012396912171256,5.292371429578483,0.0
2024-03-28,29.756912469659014,30.233281734763906,12.73463642679769,8.991382702622385,0.0,2.5498800441731952,7.34179703195673,3.0108535873445557,5.381256002682526,0.0
2024-04-02,29.745321370020257,30.20313293318703,12.72486251125812,8.982416444331895,0.0,2.5803115584466663,7.303894774426614,2.7110827236927224,5.748977684636695,0.0
2024-04-03,29.695744274264023,30.163579223276134,12.706073576949226,8.970653164836225,0.0,2.5721834278089024,7.289283777232162,2.776315796881781,5.826166758751545,0.0
2024-04-05,29.68547603694637,30.149054117992673,12.705263945121947,8.966333396259818,0.0,2.5710037359368556,7.295064251561664,2.7720589779952087,5.855745538185464,0.0
2024-04-08,29.75793620369852,30.149854431987816,12.704804852135055,8.966571409766779,0.0,2.571071983858113,7.345162959367636,2.7891215190777032,5.71547664010838,0.0
2024-04-09,29.76301585735235,30.155000985740056,12.706708053447374,8.968264480279231,0.0,2.5715108635945194,7.352788718291126,2.7662587743289926,5.716452266966358,0.0
2024-04-10,29.76276900048901,30.15475087772032,12.702354734189733,8.968190096767499,0.0,2.5667435368320968,7.379808279716596,2.74234123129848,5.7230422429862635,0.0
2024-04-11,29.618150285961725,30.49881517301891,12.63761929199533,8.922823139985098,0.0,2.5537592733574694,7.330990515504117,2.7281659613521967,5.709676358825157,0.0
2024-04-12,29.61376965724294,30.494304290862335,12.635486030171716,8.921503423023632,0.0,2.561304966290173,7.324888081009337,2.7274983425693713,5.721245208830501,0.0
2024-04-15,29.609783101234306,30.491912453750963,12.634494959048437,8.92080366011798,0.0,2.5611040689614955,7.325105827628829,2.723587111766345,5.733208817491646,0.0
2024-04-16,29.60939211999682,30.49150982447051,12.635648573485856,8.920685865710553,0.0,2.5753310692541302,7.26189177814652,2.709026240745462,5.796514528190149,0.0
2024-04-17,29.611733469859246,30.493920927408496,12.636647731926168,8.92139126508315,0.0,2.575534712443435,7.255879102941981,2.707919905270676,5.796972885066849,0.0
2024-04-18,29.605489071074587,30.487588932362126,12.633231594246674,8.919538757974218,0.0,2.574999908372822,7.280513907320973,2.702868672143898,5.7957691565047025,0.0
2024-04-19,29.602831364655906,30.484852039193395,12.631833468237621,8.918738044452756,0.0,2.5747687487467084,7.280916456516024,2.7026260336452888,5.803433844552304,0.0
2024-04-22,29.602807760107492,30.484827731344023,12.631823395933353,8.918730932876793,0.0,2.5748464331600482,7.280910650897539,2.702623878639699,5.803429217041055,0.0
2024-04-23,29.614031241932526,30.47608119354471,12.62819914318112,8.916172020032878,0.0,2.5719960277005143,7.289379876335535,2.700264723182003,5.803875774090708,0.0
2024-04-24,28.811098474721852,29.649775446564174,12.704122707637719,8.674425578473299,0.0,2.495272319341599,7.070169956345368,2.3864311855643723,5.667571322980855,2.541133008370756
2024-04-25,28.86228457041723,29.702462663686426,12.548495505290616,8.689839905798896,0.0,2.4997063817413365,7.083248055367829,2.390671838861991,5.677642514291827,2.545648564543848
2024-04-26,28.858405307778966,29.700058810989084,12.547222707452068,8.689136627578046,0.0,2.481365964938394,7.055658499052229,2.390478359182768,5.732231180599249,2.5454425424291953
2024-04-29,28.875375019935806,29.717523443691015,12.55563043877164,8.694246131928299,0.0,2.4828250915163075,7.059807463367094,2.3719459169278676,5.6957071456738975,2.5469393481880767
2024-04-30,28.82137347774561,29.778489165669498,12.580872581273688,8.712082443002336,0.0,2.5093254631276407,7.063106541458024,2.49545228505196,5.487133629329541,2.5521644133417025
2024-05-02,28.68024657459095,29.732264301356455,12.496631854192811,8.698558760636473,0.0,2.569910572928362,7.1299115790845065,2.738276403639067,5.405997240672395,2.5482027128989784
2024-05-03,28.657317564023415,29.715964992730733,12.487464816837436,8.693790186928073,0.0,2.557692109515732,7.0070969965830345,2.7450111826666386,5.491569686857435,2.644092463857508
2024-05-06,28.654975131776528,29.74141734744833,12.498262602169026,8.701236602743014,0.0,2.561293404285813,6.97549020120503,2.7692577157967113,5.45377055037224,2.644296444203308
2024-05-07,28.653200502844218,29.713697821084057,12.487128705716376,8.693126896517725,0.0,2.5712591555160658,6.927812514680354,2.780902137697331,5.4332463874639005,2.7396258784799734
2024-05-08,28.709870743967702,29.772465511626134,12.512599307826417,8.710320145044841,0.0,2.586401186323951,6.939451435795442,2.774024846722335,5.249822517775775,2.7450443049174034
2024-05-09,28.751458692379057,29.815592691501593,12.357721004122856,8.722937559733642,0.0,2.590147741648673,6.941240120365634,2.7777849509738677,5.29409657507799,2.7490206641966863
2024-05-10,28.73854563032173,29.80220169792382,12.352170815524751,8.719019851236268,0.0,2.6147963437370536,6.9352833107782,2.7775698485198244,5.312626497707562,2.7477860042507873
2024-05-13,28.67630351824173,29.73979280855317,12.324243465265651,8.70076132286203,0.0,2.6022331586411562,6.913805490134324,2.9512557011019758,5.346577555340726,2.745026979859243
2024-05-14,28.74534803150836,29.674285326283332,12.50883816530558,8.678063677436697,0.0,2.323370863363682,6.8718771556872795,2.8271400557965185,5.633210686975716,2.737866037642829
2024-05-16,28.74622549398758,29.675210240550747,12.48377809012543,8.678334162970568,0.0,2.3244709386897986,6.887249306637555,2.831081893799216,5.6356984993756125,2.7379513738634875
2024-05-17,28.775411610470275,29.69961411677508,12.353036482451154,8.687013683016044,0.0,2.4572595828942867,4.56875220826144,2.8316101973125467,7.887099147548474,2.740202971270697
2024-05-20,28.770543941350375,29.723138470690834,12.346573583433768,8.707910930328078,0.0,2.4184532466706354,4.5976994420573485,2.928299449466924,7.768611592415967,2.738769343586069
2024-05-21,28.76854549928672,29.714758856162042,12.34334972835706,8.687985490041745,0.0,2.4074946741993237,4.518556816564981,3.083151344818945,7.740215718371239,2.735941872197946
2024-05-22,28.77781590200776,29.71945697357734,12.345815219934366,8.690643920814013,0.0,2.42974103129631,4.516444678037794,3.039955691953104,7.7437521380639485,2.736374444315365
2024-05-23,28.775205797570784,29.716761463717408,12.340918510541696,8.713236889578289,0.0,2.4362009994665232,4.477494608642826,3.0599779348303344,7.744077536365919,2.7361262592862214
2024-05-24,28.74002658687211,29.671705999582755,12.32272493102716,8.68924014685026,0.0,2.448619941706131,4.483568629806671,3.148237517274261,7.763095046630701,2.732781200249954
2024-05-27,28.850821773535596,29.780774586881687,12.023598699770629,8.736376804934084,0.0,2.4736088043194706,4.527093901102844,3.0415874238760905,7.823311525664479,2.7428264799151183
2024-05-28,30.40237625838163,31.257882284133476,12.631856618363363,9.148068362256332,0.0,2.5876473499675248,4.769747725978178,3.185689735475661,3.137862716455622,2.878868948988213
2024-05-29,30.427236683419416,31.20574670944805,12.618074740319926,9.157909869409549,0.0,2.583331367187647,4.781224230098237,3.1695806834965827,3.1828284840677776,2.874067232552813
2024-05-30,30.431919129382205,31.200862652333623,12.596940704946308,9.157286093582382,0.0,2.4277648185985443,4.78101560839722,3.2365464458753324,3.294047138802856,2.873617408081532
2024-05-31,28.39311247721959,29.080885366465083,11.740776057721664,8.54162343275471,6.870567834985613,2.1154214474224533,4.482824490886968,3.0138690658791383,3.08255354677453,2.678366279890253
2024-06-03,28.253050450104418,28.937430584676044,12.20140398749491,8.499487964379908,6.836675613441658,2.0101617667363207,4.497250556523895,2.973474076189555,3.1259109885318757,2.665154011921416
2024-06-04,28.32721028809345,28.936489127185055,12.200256233716734,8.491203010112505,6.836453187354073,2.041129033242972,4.50110845678378,2.8379848195807873,3.1630985407860024,2.665067303144636
2024-06-05,28.318495428040713,28.915069429004898,12.191225220828535,8.4841673203877,6.83139262996398,2.0396181254183685,4.475519636948903,2.8473876503272453,3.2340300224656233,2.6630945366140364
2024-06-06,28.338477250960885,28.890824037038705,12.18100283368356,8.476803446426059,6.825664482141438,2.0256643422150837,4.45302676069018,2.8401471595462517,3.307528165238431,2.660861522059402
2024-06-07,28.750547239817305,29.305107243492962,10.89162982385759,8.598864421683125,6.923541862316444,2.0547115828828137,4.504715764325746,2.842393239560264,3.4294715782472873,2.6990172438164652
2024-06-11,28.73589221842613,29.289911339846537,10.891301787420913,8.593898916583962,6.919951721043198,2.0535696277370734,4.482874237721248,2.8381328208553276,3.4960896777807595,2.698377652584855
2024-06-12,28.722059895635393,29.263765486464592,10.88107339939234,8.586227509919562,6.913774575574603,2.0542674333240183,4.476594721707407,2.8345869650459434,3.5716810868801887,2.6959689260559494
2024-06-13,28.77173154801659,29.252509594744375,10.878153132083778,8.55939625538311,6.911115290390109,2.0372936018292505,4.500678516649747,2.8238828105161904,3.5703072904836963,2.694931959903155
2024-06-14,28.186147541257156,28.540843626809377,11.122648762106124,8.348444811972948,8.461696728781956,1.9630454022087505,4.492636231043823,2.7717207235634462,3.483447522590006,2.6293686496664153
2024-06-17,28.279141389868645,28.51917987345572,11.112227029721717,8.34161466734788,8.455273929467305,1.9368899401928577,4.48355307529695,2.7040068370188477,3.5407404142070638,2.627372843423018
2024-06-18,28.031479985895814,28.224417100874,11.960927960379545,8.255154988270466,8.367883618895737,1.9168710248001228,4.435748244475495,2.6482313485090305,3.5590683534408094,2.6002173744589854
2024-06-19,28.0325432506515,28.22352146579848,11.960548408639688,8.254893030465105,8.367618083914087,1.916810197434976,4.43585158368199,2.649123701869236,3.5589554148301694,2.600134862714767
2024-06-20,28.080929084012023,28.219160948548634,11.952185099540923,8.25361765441047,8.36632529190586,1.9165140514015788,4.424427630764816,2.6287015376488276,3.5584055583391354,2.5997331434277346
2024-06-21,28.09509104011844,28.219828880489082,11.949783283488296,8.253813012977853,8.36652331820072,1.9165594142297504,4.412329092398732,2.6277874965913237,3.558489783831659,2.5997946776741396
2024-06-24,28.135773693048833,28.199938095024745,11.917458927346432,8.247995301446036,8.360626162654189,1.9171596703744207,4.410438522191514,2.6566658417385236,3.555981577379841,2.597962208795467
2024-06-25,28.143966995126657,28.20093416936506,11.909831113886865,8.248286636003265,8.360921475543227,1.917227388024988,4.407911386992913,2.6567596801245092,3.556107181272726,2.598053973659793
2024-06-26,28.192618356761944,28.19275636516454,11.875637185526276,8.245894769383035,8.358496946683571,1.9166714238114275,4.379080251339928,2.661841210184856,3.5797029101407594,2.597300581003671
2024-06-27,28.195246602635173,28.179572182753216,11.868621308794026,8.242038623521452,8.354588143053226,1.9157751033045998,4.378982135918692,2.6498728640136036,3.6192170678693265,2.5960859681366832
2024-06-28,28.19615275209182,28.179503504491876,11.863961769892082,8.242018536315058,8.354567781545104,1.9157704342449573,4.38287092729412,2.649622689356957,3.619451963720677,2.59607964104735
2024-07-02,27.979977391957505,28.19473106901247,11.870128937553096,8.24647233618494,8.359082400474243,1.9186091742629603,4.401577159299031,2.8105311941904674,3.6214078334647253,2.5974825036005647
2024-07-03,27.956840989736648,28.206300507775335,11.874999731656937,8.24985619739183,8.362512470146102,1.91451749243536,4.422167318906196,2.7735548711213647,3.6407020650784423,2.5985483557517863
2024-07-04,27.984076741351437,28.185083193296993,11.86606713152147,8.243650499012743,8.356222029580909,1.903469125177697,4.3847138175661975,2.6742064204862537,3.8059173636371777,2.5965936783691226
2024-07-05,28.03295279047718,28.196722552390508,11.87414931822013,8.246810945307457,8.359643565157281,1.8720649518526293,4.383842016890957,2.6293904222370443,3.805294273015141,2.599129164451678
2024-07-08,28.02900776976213,28.183756968710895,11.86867465147768,8.2430188479386,8.35579958442603,1.8710866388031333,4.388770255798969,2.6279376071198106,3.8340136584510507,2.5979340175117027
2024-07-09,28.053615354574106,28.175666569823676,11.862099759691231,8.240652615835877,8.353400977606693,1.870549526690037,4.3840988540081485,2.7341114641313102,3.835837270166932,2.4899676074719848
2024-07-10,28.05882731004551,28.174293448889987,11.866638768563401,8.240251013531775,8.35299388059192,1.8704583667983536,4.370726941436928,2.7344655620060037,3.841498447452424,2.4898462606837004
2024-07-11,28.05041708425823,28.16413651210808,11.862117217911562,8.23728037262597,8.349982595466395,1.869784059653111,4.369882028966997,2.7334797770777683,3.873971690015386,2.488948661916501
2024-07-12,28.06771219809158,28.149723771018625,11.853660015865536,8.233065019201556,8.345709567702942,1.8663926254071765,4.394426263094353,2.7296463543920337,3.8719892201842208,2.4876749650419767
2024-07-15,28.076490561614253,28.15248153553249,11.848491713813697,8.23387159388538,8.346527177917382,1.8665754716543783,4.386578360723587,2.72869635777429,3.8723685501753917,2.4879186769091493
2024-07-16,28.07369423910649,28.164894872417452,11.84786993265108,8.254309892610902,8.350207430883652,1.8849369946080206,4.365083558309527,2.695911396602645,3.8740760023335743,2.4890156804766637
2024-07-17,28.07014722501352,28.164757659275665,11.849517335078067,8.267423482585428,8.350166750518914,1.88492781161166,4.360190513643785,2.6898085390388,3.8740571286916796,2.489003554542481
2024-07-18,28.077629338625552,28.15101170234959,11.842273295943539,8.278727137345523,8.346091408069078,1.893746665251424,4.340289185364656,2.710276108782385,3.8721663748970134,2.4877887833712364
2024-07-19,28.05549330968829,28.137578521111294,11.838080542162858,8.278183624726003,8.342108796015864,1.892843001736851,4.366447123988087,2.7167701356271055,3.887353415119609,2.485141529824033
2024-07-22,26.710226638822494,26.797673588701166,11.276439794162819,7.899274967749957,7.944859519071256,6.561901771424415,4.137890806398092,2.5871664094170854,3.7177668349782733,2.3667996692744433
2024-07-23,26.69692367738125,26.78432707452568,11.271055241579466,7.903911803544457,7.940902601697719,6.602647132159831,4.1265639403634875,2.581476527723508,3.7265711103942007,2.3656208906303964
2024-07-24,26.6669015732815,26.75420668067841,11.258843122221935,7.92973186043924,7.931972636304136,6.556117281320232,4.1385834443436,2.616521397796725,3.78416137891923,2.362960624694991
2024-07-25,26.669197229408613,26.751867317687328,11.252537166406302,7.939681478101606,7.931279071981592,6.521301369731482,4.148633187241383,2.6435460597085862,3.7792031101211485,2.362754009611958
2024-07-26,26.66959350047062,26.7522648171239,11.247382792999257,7.945815142078988,7.93139692091247,6.515613950652109,4.139370048213536,2.643557574787269,3.7922161355674473,2.3627891171944095
2024-07-29,26.671288021753785,26.754104783093258,11.248156364946343,7.947055804806341,7.93194242614441,6.516062081231731,4.1368780822467315,2.6434802380148428,3.7880805727730795,2.362951624989474
2024-07-30,26.680548384390228,26.763393899993154,11.252061763397512,7.977591324084439,7.934696423747285,6.518324480324889,4.139008827355513,2.650647725124064,3.7199551216885056,2.3637720498944104
2024-07-31,26.691873405118514,26.774754085934987,11.256837895839414,7.980977550851799,7.938064443031482,6.521021362718248,4.140534134114953,2.637184104647331,3.6939776238742006,2.3647753938690665
2024-08-01,26.69189948880564,26.774780250614317,11.256848896185218,7.980957561887669,7.938072200223574,6.520957801791526,4.140538180305162,2.637186681742015,3.6939812336828908,2.3647777047619947
2024-08-02,26.691955488552566,26.774836424245517,11.256872513114004,7.980974305979033,7.9380888543412205,6.520971482795636,4.140337066645019,2.637192214573683,3.6939889836751427,2.3647826660781814
2024-08-05,26.694984522490543,26.77787486360781,11.258613144396195,7.969837098079914,7.9389896778328835,6.52171149017121,4.139880540101931,2.637259891998271,3.6957977469747925,2.365051024346446
2024-08-06,26.678642693763237,26.761482292024425,11.239222545398722,7.961717880961262,7.934129678402141,6.517719103807715,4.13919785498045,2.6501089062326164,3.7541758298293675,2.363603214600063
2024-08-07,26.6808658201018,26.76371232137132,11.234835258485056,7.9623813294329295,7.934790827954016,6.5182622241295896,4.13931130186252,2.6452373617814158,3.7568033816645947,2.363800173216759
2024-08-08,26.680506389570002,26.763351774775213,11.234220971542918,7.9622740644373,7.934683934643048,6.518174413543779,4.139024070659175,2.645160062195054,3.7588359892841523,2.3637683293493574
2024-08-09,26.669267774132138,26.757185206465106,11.232828901303083,7.960439469602715,7.932855696875452,6.516532780213848,4.141078792659406,2.6302028426448234,3.7963848447723167,2.363223691331113
2024-08-12,26.665707192858147,26.753612887442408,11.229940913921478,7.959376681079676,7.931796591028123,6.519989653417005,4.113453952302844,2.6673359536377936,3.7958779940817893,2.362908180230738
2024-08-13,26.66934800615372,26.757265702978135,11.141221977582134,7.960463417847441,7.932879562136954,6.520879862885123,4.038111152459999,2.447392153976398,3.752658651081512,2.7797795128985814
2024-08-14,26.671955304775164,26.757327623702352,11.140784927233284,7.960481839672205,7.932897920128126,6.520894953276201,4.032335085148424,2.447397817645336,3.7582213310321895,2.7777031973867152
2024-08-15,26.69029973369032,26.775730769963797,11.149605210989385,7.974062045091346,7.938354006130225,6.525379892327974,4.038813653691074,2.4581125384945306,3.762658764502685,2.6869833851186664
2024-08-16,26.69005250303981,26.775482747970702,11.14834406533726,7.973988181831423,7.938280473631733,6.525319448124211,4.040860403948023,2.4580897691450674,3.762623911219535,2.6869584957522354
2024-08-19,26.69002271205563,26.775452861630733,11.14833162174459,7.973979281400982,7.938271613057631,6.525423782978149,4.0408558936081365,2.4580870254669343,3.7626197114425053,2.686955496614709
2024-08-20,26.689899098723878,26.775328852634072,11.148279988876755,7.973942350366606,7.938234847401302,6.5253935608466955,4.042226611657345,2.4571493522791976,3.762602285081964,2.6869430521321855
2024-08-21,26.67693585958766,26.784633957028138,11.14450976081419,7.973933665318146,7.940993584907989,6.575377113374088,4.038535029374205,2.4132943121546164,3.7639098845982475,2.687876832842727
2024-08-22,26.673589003721847,26.78128754301843,11.140801152870878,7.970621182268005,7.940001454411595,6.574555600034514,4.048221906779554,2.419941511678055,3.7634396298697603,2.687541015347359
2024-08-23,26.677739446737768,26.785454744058555,11.142534675132552,7.971166441405359,7.9412369283321915,6.575539690075023,4.03448891054506,2.4198547380316953,3.764025225671114,2.687959200010682
2024-08-26,26.678074539138063,26.785791189443707,11.14026024547689,7.966633312031333,7.941336676219338,6.575622283781375,4.034539586749306,2.418495157261208,3.7712540471061278,2.6879929627926464
2024-08-27,26.67444125677314,26.782143237166782,11.136426744259506,7.959525928760954,7.940255146948652,6.583964199577459,4.022871830228443,2.4364451834856338,3.7762995873042415,2.6876268854951855
2024-08-28,26.675625606517027,26.782895131875673,11.13673939363453,7.959749388301816,7.9404780654723615,6.584149040939905,4.015109091424674,2.4365135854139535,3.781038357201219,2.687702339218839
2024-08-29,26.740976596512784,26.830477019647418,11.1567567229403,7.932121655360374,7.9545849398152955,6.436196486899548,4.005070607748333,2.3979131505711564,3.8534255698942275,2.6924772506105645
2024-08-30,26.771109624410762,26.853720076419407,11.149002982356787,7.922271186181031,7.961475941761266,6.375116324233241,4.016204427926359,2.3939519420635076,3.8616410191346864,2.695506475512958
2024-09-02,26.765585655698477,26.858897602473274,11.152081743361604,7.936110269700136,7.96301095251577,6.345682545637697,4.01976631064355,2.3944135074822457,3.86842523039488,2.6960261820923677
2024-09-03,26.781031932187048,26.88419735154845,11.164446561084251,7.953816296720167,7.970511713789119,6.254701631408058,4.023525759493482,2.3841131838972753,3.884624837372329,2.6990307324998213
2024-09-04,26.77544242939588,26.896800787701576,11.14967494878717,7.957545082614667,7.9742483265724164,6.167718192835364,4.046348054513596,2.4222178844799513,3.9097082424995775,2.700296050599803
2024-09-05,26.820206538605195,26.95160222288484,10.954659239645984,7.973758345095392,7.99049562141812,6.1674644168544965,4.083030167749448,2.4534930101755106,3.8994926137246226,2.7057978238463907
2024-09-09,27.06687934645401,27.201374788765158,10.132024021275205,8.0476547340779,8.064547122234735,6.215446051173952,4.125104061195106,2.480465253126381,3.935630957846307,2.730873663851243
2024-09-10,27.064910859412763,27.20861958685835,10.137781733133897,8.049798141685967,8.066695028951486,6.199687820336135,4.151339106083503,2.4877148470725103,3.9018518733356577,2.7316010031297266
2024-09-11,27.046267852022225,27.196971623269455,10.132030453030785,8.082575738526595,8.063241690582739,6.097536174364529,4.180846030897265,2.5228735622748117,3.947225265627346,2.730431609404247
2024-09-12,27.023461200658772,27.176120591564285,10.12590782507075,8.10763921263811,8.057059865986025,6.089570853013832,4.190332791915863,2.5209393573433285,3.9801599483110834,2.7288083534979526
2024-09-13,26.982032555833214,27.15595127771197,10.118392675427689,8.115948670532914,8.051080154179242,6.085051353427918,4.210709257593316,2.542554797509853,4.011496145230057,2.7267831125538278
2024-09-16,26.735450871374265,26.91457422542059,10.901248331312795,8.058940118928756,7.97951771928224,6.040042347626096,4.171885495672697,2.5199551700456535,3.9758397579832376,2.702545962353667
2024-09-17,26.73057867907389,26.914824830934624,10.901349834421065,8.06460184413287,7.979592017731959,6.023105746980937,4.185658280172318,2.519978633714647,3.9758767776053174,2.7044333552323714
2024-09-19,26.732636814190347,26.912444266958673,10.900385631203395,8.072733351521046,7.978886238317845,5.999762726447685,4.205770774895061,2.5197557464993947,3.9755251190272274,2.7020993309393235
2024-09-20,27.66572890085699,26.91219746415693,10.900983936048172,8.07382309940891,7.978813067279981,5.9971473900974885,4.205732205525425,2.5197326388703813,3.0444650143774488,2.701376283378274
2024-09-23,27.656798391804582,26.924123212543627,10.906745984545871,8.08555096343012,7.9823487620961195,5.942521611322807,4.205500183017903,2.509601663664306,3.0849344457985253,2.7018747817761377
2024-09-24,27.65885374336606,26.924537258398846,10.907379436465158,8.089401107202217,7.982471516638347,5.935394255209866,4.205564856244441,2.509499607910552,3.0849818866867875,2.7019163318777277
2024-09-25,27.53873389819231,26.926167483959983,10.912231637159492,8.089890903863632,7.982954838932158,5.956013907063236,4.2186277149712845,2.5147748411266013,3.158524847356054,2.702079927375248
2024-09-26,27.57553610441655,26.956908066556807,10.929352569525221,8.099126825005309,7.992068675230585,5.843444650221285,4.301076251525802,2.602495315932005,3.3192689282182846,2.380722613368154
2024-09-27,27.50403122455213,26.932499950243304,10.926990310938098,8.101121825878227,7.988977924760325,5.846778089658908,4.282633132720241,2.5961286540816175,3.4405708591510766,2.3802680280160726
2024-09-30,27.27804391208567,26.85370405639925,11.1867896718276,8.084159277982529,7.965604726667132,5.668118947294811,4.33772336083791,2.8361436055707205,3.416562611498676,2.3731498298357057
2024-10-02,27.353608032792113,26.904350727735576,11.20788959790516,8.105695742728258,7.98062803085412,5.697427798767902,4.33824405902876,2.879949863774458,3.330581206707069,2.2016249397065804
2024-10-03,27.328455852720396,26.967850824194123,11.229063630322164,8.113364725789413,7.988403994634512,5.67790354227494,4.231079985662153,2.9167232399657483,3.342914766858692,2.204239437577856
2024-10-04,27.41471695942702,27.025030915259112,11.24680090442356,8.132438581019674,8.005341854119678,5.696149656359728,3.971775401217629,3.0018406585521755,3.295356794655867,2.2105482749655563
2024-10-07,27.45484043978182,26.965543237902583,11.22833579704775,8.120129781387181,7.987720442516492,5.651851206484512,3.981906979038578,3.068817498402036,3.333541105715217,2.2073135117238265
2024-10-08,27.51301152497545,27.06062900128015,11.252105946135076,8.141958178744376,8.002471353424808,5.6604064291326495,3.9858665215628175,3.0693488654649626,3.100414934039698,2.213787245240017
2024-10-09,27.448090828592715,27.001134215106415,11.188001716323532,8.125920946477965,7.984877330683837,5.6430919151777195,3.8964736058607534,3.0882093097768313,3.414346932224489,2.2098531997757433
2024-10-10,27.427788465970192,26.977728332494927,11.167939445579702,8.118411545329355,7.977955654728294,5.66263695596697,3.9224200483482616,3.089023264814036,3.4462968469031257,2.209799439865133
2024-10-14,27.410902586156094,26.974922865409155,11.14257657304631,8.135717021879634,7.977126011411954,5.671589061791103,3.9725095014842635,3.0852114307428615,3.4198753096081163,2.2095696384705055
2024-10-15,27.407598343148642,26.971864436168367,11.142708839073688,8.135259951143649,7.976221561172283,5.644653139036585,3.9531128693573105,3.039954327646735,3.519307416810622,2.209319116442117
2024-10-16,27.415591443430564,26.979730459835583,11.128502364807538,8.132046546897158,7.97854773138286,5.627679481320142,3.9261032190007747,3.037046633502752,3.564788681720828,2.209963438101804
2024-10-17,27.432273565706595,26.970502777087802,11.128651528979853,8.125077167438338,7.975818886209152,5.61807662398506,3.9377898419221373,3.036240562898971,3.566361465536301,2.20920758023579
2024-10-18,27.443070019125415,26.960419058041364,11.12245333930975,8.096686580068639,7.972836890749944,5.610161600702694,3.9374804907666627,3.0381289351785146,3.6103814833248196,2.2083816027322007
2024-10-21,27.440136531424418,26.956394877740536,11.119397427551746,8.09547804816239,7.971646844961398,5.6144839635405965,3.946892287475471,3.037675456373679,3.609842588658072,2.208051974111693
2024-10-22,27.43294082465114,26.949739868252788,11.116885219070832,8.07790263902633,7.969678800435162,5.6340219070995134,3.940570619221187,3.0534322642896536,3.617321008918839,2.2075068490345524
