date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,VMS SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS
2024-05-08,31.798171835922034,25.051339324420535,15.963353828478983,13.43178214491559,1.4686085355383052,5.574714472599254,2.246165482287888,2.2991030974402973,1.2278991129324937,0.9388621654646186
2024-05-09,31.601201034534633,25.230324221064148,15.97310001286481,13.445228121615038,1.4674749595147911,5.51798891118879,2.2392530632980745,2.3036621000290154,1.2482803923865307,0.9734871835041687
2024-05-10,31.46364567796877,25.285941090467524,16.01068133737868,13.477930323073403,1.4796317277833988,5.4391396663096465,2.2510357836946255,2.3103601708615815,1.2853193340227362,0.9963148884396286
2024-05-13,31.40799221119493,25.373968307351173,15.990837088266915,13.4598731884577,1.463127517933333,5.426049633858664,2.24943422355703,2.3121165550641676,1.2981081038550286,1.0184931704610556
2024-05-14,31.20466398829997,25.43529364144501,16.020930918126954,13.477237614565759,1.4839207805496442,5.454466443456205,2.251220245335297,2.31613898423298,1.2991074285281956,1.057019955459984
2024-05-16,31.20360386042825,25.611438858250008,16.057362173673923,13.504938496805776,1.49855697515429,5.467681633146058,2.254311319500591,2.320953444310135,1.3027398873121412,0.7784133514188268
2024-05-17,31.288920952463528,25.591942376858746,16.060770763874075,13.501812576311664,1.501237614110013,5.40396467751481,2.2652267567696245,2.3206919176921104,1.2964659784907433,0.7689663859146897
2024-05-20,31.33820359030804,25.57563635841741,16.040387792242562,13.483952753614927,1.512514311186117,5.362214211215844,2.2659111575833264,2.3196962611114382,1.3044788246356152,0.7970047396847174
2024-05-21,31.212943986905227,25.77318877904447,16.043933379620867,13.46187027307012,1.512180892957638,5.255264216064796,2.336972758273111,2.3078916175529818,1.2730319768707323,0.8227221196400567
2024-05-22,31.17466073350593,25.853130242184346,16.04047863857153,13.459924291487086,1.5208708266960251,5.233844339718755,2.358184532972294,2.3027173601636477,1.2408005842862384,0.8153884504141472
2024-05-23,31.191506532359643,25.852789928237314,16.019227307203273,13.458201269783407,1.5709423730621872,5.175239888900191,2.3651426892799567,2.3072042932449572,1.2475956324449862,0.8121500854840887
2024-05-24,31.133132744440157,25.925039934316434,16.05466387224488,13.485306164120079,1.578912204911211,5.156491204181146,2.258186140369011,2.3144574010650167,1.2563834150898698,0.8374269192621945
2024-05-27,31.074563167783136,25.98380223397606,16.056322193782112,13.50374076403276,1.5983898016183866,5.078377704448413,2.2647033086944135,2.3250814255182903,1.2803203914266013,0.8346990087198277
2024-05-28,31.074604831944203,25.941961318975572,16.05698240005182,13.504299457645185,1.6060919097563786,5.060536479500421,2.267591013940647,2.3359733141015924,1.299302394936592,0.8526568791475919
2024-05-29,31.16309372598397,25.87585765344653,16.080268506704204,13.497851130993588,1.610354733669658,5.068369612911357,2.2044626449131712,2.339288144062635,1.3103315160299085,0.850122331284972
2024-05-30,31.01027397820843,25.953506652764602,16.119386006611315,13.522049831034689,1.6161712555727552,5.06566482550272,2.2139368866898073,2.3425738296465908,1.3108057695738358,0.8456309643952548
2024-05-31,4.231203499475477,3.5555960485462537,2.204721383927538,1.8485909640710598,0.22055528135262836,0.6921253771925588,0.29224114115622274,0.3209907073242058,0.1834766811235955,0.12056776466115926
2024-06-03,30.964883342515197,25.934531011245348,16.12228299065229,13.526427091615908,1.6377057988305126,5.062806396413964,2.170945818441914,2.355815892395475,1.3666889698039337,0.8579126880854524
2024-06-04,30.8980217795073,26.026041756098834,16.150826519677437,13.554162018824604,1.6560250785223445,5.084154997077374,1.9185886811496078,2.362524185730702,1.3847329821111392,0.9649220013006629
2024-06-05,30.700068731839593,26.11382784046904,16.15738876254572,13.555233027479552,1.676492555783117,5.062369989555558,2.039093446110349,2.368947747794711,1.403024148228381,0.9235537501939789
2024-06-06,30.852591279365942,26.170769793059755,16.15248618197718,13.543075482802017,1.6175986629711463,5.04574126571925,2.0176797369888684,2.36868113218698,1.4123683927138337,0.8190080722150266
2024-06-07,30.68355792751616,26.16152479853947,16.267508417676275,13.56609064326003,1.6287239060220733,5.029363496081436,2.0248117920061617,2.3711473136785393,1.4385763420636937,0.8286953631561643
2024-06-11,30.87381022904676,26.155286618310903,16.223493493561612,13.633293978277065,1.4229067014143306,4.958448005692477,2.0451798786934234,2.398246885299121,1.4688347910748154,0.8204994186294958
2024-06-12,31.168018471822105,25.885020639004434,16.239202642390133,13.652000315135801,1.458236579467883,4.879139232153708,2.049686739097162,2.398737740761233,1.4732359125856163,0.7967217275819203
2024-06-13,31.187535215477745,25.899519245912227,16.227159072060186,13.63464311020878,1.5014003836354544,4.809220243929139,2.019225478624695,2.3994643905044306,1.4915868618035737,0.8302459978437651
2024-06-14,31.218769766113898,25.845936728283025,16.22403573475327,13.62932619644171,1.5018336014736577,4.800671646944583,1.9797127721248433,2.3968339006239936,1.4981975131139866,0.9046821401270367
2024-06-17,30.9286097832546,25.876019540931093,16.252142519189896,13.651192692151874,1.5530268286005897,4.806968899547721,2.11778884121637,2.4014778326033706,1.503351639584084,0.9094214229204021
2024-06-18,30.984604382604207,25.50653387303924,16.3610035301184,13.693529964102341,1.5993617045306527,4.862104927141711,2.1052664235607073,2.427387417113836,1.532924880488699,0.9272828973002103
2024-06-19,31.12540878537557,25.46918738301302,16.394654353615067,13.669919819316032,1.5277491269523604,4.8319785838929485,2.0935028795373327,2.42259052354302,1.5336868934526091,0.931321651302042
2024-06-20,31.282143925415006,25.343178234280128,16.249016714626077,13.8085485746308,1.5164220453194859,4.8071228650852085,2.083948160425755,2.41670718833662,1.5261755374402963,0.9667367544406228
2024-06-21,31.279125212572858,25.3974226473548,16.237942845701195,13.819099416701807,1.4940816188257608,4.787490241296196,2.0986458368902805,2.418173046757809,1.52445099142792,0.9435681424713696
2024-06-24,30.992505166097406,25.35666354546688,16.236659035865397,14.11305281587645,1.4834523121580336,4.784744664016809,2.1106010689456727,2.4207896909483577,1.5388318787805355,0.9626998218444575
2024-06-25,31.45996751011817,25.067176872502007,16.157347791949455,14.194913800106956,1.4703018310411815,4.780011616915903,1.8973168847521118,2.4077063103139977,1.5331842399843179,1.032073142315903
2024-06-26,31.351682818576148,25.139357185207572,16.190775940996783,14.343601126980301,1.475368171207858,4.79757517702929,1.7488834832930122,2.4118482258716702,1.4813139527885444,1.0595939180488194
2024-06-27,31.393447612735653,25.0820888414774,16.20155327244681,14.352553943943077,1.4758023525887147,4.801543062444728,1.7311561593802032,2.411362594330911,1.485055480376719,1.0654366802757849
2024-06-28,31.60345962696802,24.955541509702783,16.161410868167152,14.311625265589493,1.470946780619153,4.781865199760151,1.7791945634124526,2.4053391617511863,1.4823059370136087,1.0483110870159933
2024-07-02,31.62829352503347,24.890261595456213,16.195579479077043,14.334353533977866,1.4792924934625,4.791005887145754,1.75601037728999,2.408658268166709,1.496753042352795,1.0197917980376636
2024-07-03,31.521420735799577,24.852004349931985,16.223653126434744,14.329923976762778,1.5669799154231265,4.78099954290661,1.6954643625726895,2.410917875900302,1.5853922012918145,1.0332439129763717
2024-07-04,31.38729239176979,24.997647497346005,16.19273988415676,14.347546064402161,1.5151825831469001,4.798393390109905,1.6700384863920226,2.4160043029693643,1.6328253340001635,1.0423300657069259
2024-07-05,31.83868895474445,24.850821283022523,16.160197637371954,14.315088713331026,1.5152558516068615,4.576481106166037,1.6638774873343163,2.4097988554929457,1.627959141885274,1.0418309690446161
2024-07-08,31.71827672007485,24.7495041518737,16.19164249683184,14.333448316664738,1.5081852326059397,4.715174364708944,1.6713727292693283,2.4125139242176905,1.6818701219100314,1.018011941842941
2024-07-09,31.72900863202222,24.655412266998507,16.182853724483046,14.335187375421969,1.4342442159088404,4.86000248411158,1.6533662287173252,2.4150162101954207,1.6858157344415856,1.0490931276995028
2024-07-10,31.75259809725972,24.640387241609627,16.162890423147513,14.317737960770849,1.4221260121852195,4.852556567504076,1.6687610327034075,2.4084719615725687,1.6837931112685272,1.090677591978494
2024-07-11,31.78759855556465,24.68807597677653,16.142128250899,14.309761185698648,1.4246716080070105,4.861307811023761,1.6699781656749562,2.4042583718444943,1.6836828850037924,1.0285371895071558
2024-07-12,31.835157512069017,24.65063409897797,16.13667774198861,14.304881956997143,1.4214811481381058,4.852432843344973,1.6691735596408557,2.4040661771237217,1.6798941143983133,1.0456008473212972
2024-07-15,31.392521989765328,24.645689004849395,16.161793427334032,14.299436751962821,1.4091850252784521,4.854876333526156,1.9983980890386963,2.4037978077493287,1.6781009003452956,1.1562006701504925
2024-07-16,31.43704867229597,24.676496788987727,16.242391376886673,14.336100320275344,1.4247453739667741,4.794344503426858,1.9341662261596984,2.409644313686568,1.679361555526562,1.065700868787829
2024-07-17,31.444276916143178,24.581269195795834,16.293099713815685,14.322593903141156,1.4230351442699898,4.821073057138375,1.934433894281407,2.4150008502495703,1.703841209768015,1.0613761153967882
2024-07-18,31.333767286260283,24.621261240735652,16.256439760446092,14.328896728083713,1.425766908261245,4.833928467244007,1.9817023989898728,2.426273263568342,1.729203745518142,1.0627602008926451
2024-07-19,31.036500526136834,24.50768734539833,16.381350984426298,14.40984500099167,1.4486583531388089,4.784017025935168,2.1711476558839187,2.4391360025372744,1.7426743510960254,1.0789827544556678
2024-07-22,32.376105015942976,24.143197015965974,16.031281553909515,14.099988766005259,1.4168122537332275,4.667033733224335,2.1251567305845307,2.3881938739921402,1.708070253091663,1.0441608035503855
2024-07-23,32.32453764920885,24.082994257849162,16.036790375442415,14.104274398271304,1.430794071074724,4.672350941151414,2.1812812071249077,2.3919111610516097,1.7372566158579423,1.0378093229676686
2024-07-24,32.306275613344056,24.041871906374023,15.978111311253182,14.055956685250818,1.4128932943214272,4.724937263798719,2.234193377731376,2.386734338996239,1.739395066541366,1.119631142388794
2024-07-25,31.79378897171341,24.122049634614935,16.044801516285705,14.106174625629366,1.393183364713888,4.751442933054119,2.2954682663442068,2.4027474346603785,1.7588805808348242,1.3314626721491598
2024-07-26,31.739060413022518,24.09401342740307,16.116962970365996,14.125665217784746,1.340734302942852,4.785456322434759,2.2431191946607805,2.4082045479385457,1.8244050360848307,1.3223785673618977
2024-07-29,31.775615908409886,24.138656752469352,16.07750662737106,14.136522536489835,1.2563351728961891,4.788422744083448,2.2408041032030845,2.411464609638068,1.8462749883542,1.3283965570848737
2024-07-30,31.746268047855565,24.18751760602729,16.11179962999033,14.250113636026216,1.261835928618198,4.640627578722597,2.209764261187155,2.4113774692313985,1.8594868740998471,1.3212089682414057
2024-07-31,4.389517352920233,3.33293749791244,2.2210163167295316,1.968820403837634,0.17411642245118034,0.6399473902836527,0.2862910444336098,0.3323169669429014,0.25915824093402223,0.18210031325615228
2024-08-01,31.74785877103269,24.13470132815827,16.115155849634828,14.560477561023397,1.2028903730837261,4.65252962052594,1.9512264360792335,2.4141434162322244,1.9152756861941838,1.3057409580355137
2024-08-02,31.674852966279005,24.15874730149625,16.182276928264606,14.664036408066824,1.2321199931370919,4.750563876324005,1.9311711306119501,2.4373815535980303,1.9203286550179253,1.0485211872043132
2024-08-05,31.565584513122946,24.09766389940115,16.19618393982976,14.816211839373663,1.2492851973120735,4.775157017367311,1.8752095696503435,2.438603589869194,1.9323613772181958,1.0537390568553633
2024-08-06,31.60942425339264,24.15349889652631,16.215022009874605,14.835978919040047,1.267199105893571,4.831545313546153,1.7558466699798037,2.4391265754137277,1.9354640453831027,0.9568942109500403
2024-08-07,31.750289640625173,23.944222094072895,16.25909665401023,14.85170504069972,1.2757403932071916,4.897949417462596,1.6968957534327995,2.4408449071770772,1.9303267974621376,0.9529293018501795
2024-08-08,31.775343456324013,23.80510403938457,16.30720640629483,14.88330644188703,1.250748734134651,4.9359896597513675,1.6846419105150507,2.4459031418671806,1.9466525770675223,0.9651036327737836
2024-08-09,31.770634317945696,23.724685838730995,16.346953221420538,14.927389477578657,1.2664401364334106,4.901048553575895,1.686565281173322,2.453954634981348,1.9673542006601406,0.9549743375000018
2024-08-12,35.067482558983905,22.561790988442862,15.56345031551723,14.180541192361456,1.202455363395483,4.673504198742206,1.592909288506283,2.3311336866070826,1.8815146983017728,0.945217709141718
2024-08-13,34.87023581704636,22.797246790596297,15.559225831057203,14.172948582111488,1.1988310855663948,4.648899179531938,1.59225138867728,2.3293230145291757,1.8819054561236517,0.9491328547602151
2024-08-14,35.3051535274241,22.626244926969967,15.534964243433224,14.15462430476781,1.199798702540991,4.659454626262161,1.374500516657474,2.327213998469631,1.8695425873374933,0.9485025661371448
2024-08-15,35.18475170356404,22.712317832168164,15.514998235976002,14.146781709089746,1.2096604121227783,4.673423677278845,1.3725937249032383,2.3246852057857654,1.8661539876383328,0.9946335114730913
2024-08-16,35.03128870357869,22.463535183737854,15.54562361031443,14.174693641259825,1.211420751571659,4.8283332107777275,1.5519740367515658,2.3295502415277993,1.8610949060726463,1.0024857144078025
2024-08-19,34.919854476818735,22.734940306005118,15.525140842306934,14.16033368599749,1.2085786192348074,4.689238330827571,1.5602164172726352,2.3267861596108967,1.8654042536552107,1.0095069082706027
2024-08-20,35.534919969739754,22.412761216827608,15.551326175995936,14.184217080453083,1.2111460789055466,4.825936365401075,1.133387664665104,2.330540071803675,1.8610224003167437,0.9547429758914745
2024-08-21,35.34512081181505,22.698953378833682,15.63325106833567,14.129141294705802,1.2316129709214734,4.672585261448706,1.1369190932595126,2.321976200947247,1.8546976430958249,0.9757422766370368
2024-08-22,35.37433373259063,22.525773983573647,15.576295276197227,14.164502353347213,1.2353993324850094,4.828556576603408,1.1357465800885038,2.3273256511518574,1.8641832272810164,0.9678832866814906
2024-08-23,35.380845446967264,22.56855480289194,15.554325969968454,14.234369954024423,1.2337484849508866,4.707064512234981,1.145692448309768,2.329619205471454,1.8869658203695752,0.9588133548112615
2024-08-26,35.20380309432282,22.57081383727233,15.592427663880883,14.236762198149142,1.2297397441373057,4.833266751062458,1.165657463816258,2.3293150001227567,1.8826772546880002,0.9555369925480408
2024-08-27,35.29429878732331,22.575507288981562,15.569558523252901,14.259183562214343,1.2316906666404885,4.707437700672764,1.1840427103717175,2.3331645929299047,1.8896838209775464,0.9554323466354646
2024-08-28,35.17018392424147,22.51095874874182,15.590314723704735,14.273823279387985,1.231113735296163,4.836878393020134,1.197130394871423,2.3353628293813067,1.8927837258431637,0.9614502455117986
2024-08-29,35.215014958884275,22.621229802819492,15.581282758555806,14.269223679142714,1.228360112813671,4.6996092668946,1.199324678609676,2.3351959522443613,1.9012465660424316,0.94951222399297
2024-08-30,35.240258704720006,22.48352424640341,15.600516326041006,14.278811540537289,1.2801233197009159,4.705348837148287,1.2089371302516405,2.338926190924882,1.919775104385031,0.9437785998875327
2024-09-02,35.20887874664486,22.650936612853016,15.558476894727624,14.240333258554195,1.2774809086208114,4.660421022863688,1.205832406050632,2.3315244717451735,1.9074750351489689,0.9586406427910416
2024-09-03,35.32202374811702,22.621062340416287,15.581638873124964,14.263710484292272,1.2702934660128498,4.548738304042701,1.1700602028867073,2.3365090380711777,1.9032945684342477,0.9826689746017772
2024-09-04,35.28638819088709,22.591548690466812,15.599946255079914,14.270229851780048,1.278154496633825,4.551598391456353,1.233441006555744,2.338005489496313,1.9271253899442065,0.923562237699691
2024-09-05,35.22419198380241,22.651942299169228,15.61437517363361,14.28039973160784,1.2800005187584147,4.497199226556438,1.2280532865829947,2.3388740522791243,1.9426673581807896,0.942296369429149
2024-09-09,34.922849894223184,22.705212821444743,15.708295340052313,14.302043281204794,1.305451967562653,4.494901399541088,1.2398391169209204,2.3446605051948444,1.9666019608199157,1.0101437130355393
2024-09-10,34.964128260540605,22.82189634368232,15.653586692270812,14.319217979822419,1.3193212892878252,4.451680276774565,1.2505137159505868,2.35098060955921,1.9736461757165313,0.8950286563951259
2024-09-11,34.72733458452724,22.82812772176062,15.70978544458585,14.33542570766001,1.3488364213355382,4.475451653208238,1.2994261237642781,2.353937702921647,1.9770131808437605,0.9446614593928168
2024-09-12,34.74916194937246,22.926192927593927,15.723931657379614,14.330913645923196,1.3255672826648557,4.415523872054139,1.2875177980534558,2.3500593483214782,1.9616626679056626,0.9294688507312119
2024-09-13,34.69597541506042,22.811405270983293,15.729475361060171,14.313729659675362,1.3300073753699575,4.407739116153123,1.4191656934498544,2.3473183003745324,1.9656641694119121,0.9795196384613791
2024-09-16,34.50081185316699,22.874208742122963,15.77307348228348,14.361655159751477,1.3654953229045923,4.3160019564748175,1.4382346424547268,2.3571558757336675,2.0091766945457024,1.0041862705615865
2024-09-17,34.496110044861375,22.77861837884092,15.753949213655064,14.364656927762043,1.3786970453866703,4.154888518526924,1.4345059225144605,2.356418482628016,2.0147016015106676,1.2674538643138633
2024-09-19,34.40616459122642,23.13663114214736,15.799377838797168,14.403961528228077,1.3824694387550003,4.166257132063806,1.43940239460634,2.0107781039622417,2.0216784729865918,1.2332793572269933
2024-09-20,34.50851331177772,23.078883652757757,15.818560723880942,14.423856102363256,1.3843788885049895,4.1720115150658446,1.4639180186421406,2.013541268563104,2.0175771942166616,1.1187593242275915
2024-09-23,34.62941921791364,23.03904326770521,15.87592224047811,14.432899529012325,1.3810714352670745,3.964755638067291,1.4883703880134826,2.0133084584431566,2.0130517966369808,1.162158028462725
2024-09-24,34.60441633372467,22.98732305657434,15.898669844426848,14.454170290862145,1.4036756718197023,3.9063634781301078,1.4882046997640854,2.013704503295486,2.016837934014536,1.226634187388074
2024-09-25,34.75453569820225,22.99712197810713,15.837878945940668,14.442573723066083,1.4145901344000211,3.824704170129809,1.5133699550633302,2.012173603752894,2.0192992431220973,1.1837525482157247
2024-09-26,34.88520778975215,22.965426215479077,15.858883726738096,14.461792379928628,1.4161474305924653,3.755107455334243,1.5071434268000106,2.0131409288311817,1.9785654029508037,1.1585852435933464
2024-09-27,35.18276303663746,22.75176948709293,15.84210231525758,14.433116827059116,1.3985841454077508,3.735784067717401,1.4950986897170975,2.0093184506488457,1.9621721620906185,1.1892908183711972
2024-09-30,4.949340685469405,3.2188285938812484,2.2511232574731044,2.0488365292125037,0.20081320124495072,0.5552615383296844,0.208906936754681,0.2845676409894982,0.2697631759779653,0.17159976622531742
2024-10-02,34.95314722351408,22.466816111092044,15.906953943927398,14.469097861699733,1.6810835515642202,3.943672852260848,1.4930278595729423,2.0076285155788582,1.8729901293768239,1.2055819514130495
2024-10-03,34.74756654720223,22.552266719308584,16.306536353084294,14.38334338878651,1.6103345596301233,3.9314475443784302,1.5663465617557544,1.9759084276918466,1.7618369816504653,1.1644129165117656
2024-10-04,34.56750469803846,22.80351626664078,16.22810680015997,14.352776922235917,1.6069123902414277,3.923092709441072,1.6243196362559271,1.9655190807466387,1.7420489720473826,1.1862025241924237
2024-10-07,34.7473284581086,22.952234724126846,15.986361156684586,14.362946900372911,1.6080510036237277,3.925872503713678,1.6745186686594797,1.8264347933294272,1.7431019710306246,1.1731498203501243
2024-10-08,34.81766731539709,22.93714694995832,15.951861729601651,14.350970707686084,1.6067101695453712,3.9225990107533186,1.6708361581310731,1.8605339469096753,1.7129833910659227,1.1686906209514982
2024-10-09,35.01243846610739,23.100628826783584,15.957641580196624,14.325229207122044,1.6038281951076805,3.915562999970178,1.6684830633782213,1.5406074430647616,1.7022942820738036,1.1732859361957042
2024-10-10,35.05936655092337,22.983640670665547,16.050065543328408,14.400756523818767,1.5868144242163287,3.841371422365667,1.5593615403098788,1.5519953754852414,1.777617741535216,1.189010207351572
