date,CHINA SECURITIES (INTERNATIONAL),THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-08-06,27.15654210199892,14.249894697447083,28.695852216996954,7.805093477096162,6.174836623306111,4.03753138260012,4.6109922683368465,3.5459634912683202,1.8572642483536845,1.8660294925957963
2024-08-07,27.153357651747235,14.248223715899236,28.692487263039578,7.80417823053074,6.185838818062981,4.037057930649602,4.610451570797585,3.545547681910493,1.8570464604784498,1.8658106768840967
2024-08-26,27.154153694292354,14.245709770363762,28.693328427542315,7.804407022048197,6.186020165465377,4.037176283227251,4.610586733293863,3.545651625107381,1.857100902658668,1.8658653760008315
2024-08-29,27.15418553696499,14.2457264757812,28.693362075148283,7.804298907683134,6.186027419582638,4.037181017474696,4.6105921399585545,3.545655782962022,1.8571030804122726,1.8658675640322104
2024-09-13,27.1525934948127,14.274206110276303,28.668227905614792,7.803841343864355,6.1856647345595945,4.03694431870325,4.610321822256562,3.545447902174867,1.8569941989884078,1.8657581687491704
2024-09-17,27.1525934948127,14.262480167326391,28.6799538485647,7.803841343864355,6.1856647345595945,4.03694431870325,4.610321822256562,3.545447902174867,1.8569941989884078,1.8657581687491704
2024-09-30,27.152561655873807,14.262580702535127,28.67992021865387,7.803832193135247,6.185657481292921,4.036939585010923,4.610316416225834,3.5454437448077587,1.8569920214901572,1.8657559809743516
2024-10-04,29.00613294406963,13.506991536430538,28.070450790386026,7.761372512258536,6.075321070516333,3.9476556886565115,4.522321702660234,3.4534101168568485,1.8238680027239,1.8324756354414404
2024-10-07,29.006972197869025,13.619532848994083,28.07720610223512,7.64490837073902,6.074290965436462,3.946986341286839,4.521554917414706,3.4528245716217967,1.8235587555791295,1.832164928823815
2024-10-08,29.0136316395887,13.619725989993453,28.072321462931882,7.642267264924466,6.074479821028407,3.9471090569167173,4.521695496938357,3.4529319232834252,1.8236154517878216,1.8322218926067728
2024-10-09,29.032018620129218,13.628357299574276,28.113156843948104,7.687439093657159,6.078329437086489,3.94961048170636,4.397813873788242,3.4551201702726275,1.824771142403941,1.8333830374335824
2024-10-10,29.03034611348349,13.627572183029258,28.10577636830739,7.686996227691102,6.077979270378776,3.960904755923298,4.397560519964423,3.4549211241256073,1.8246660190949993,1.833277418001658
2024-10-14,29.03034611348349,13.627572183029258,28.10577636830739,7.686996227691102,6.077979270378776,3.960904755923298,4.391799616227028,3.4606820278630024,1.8246660190949993,1.833277418001658
2024-10-15,29.081253778714167,13.624432621236954,28.09354169699564,7.68522527397096,6.0765790069103165,3.93119434794786,4.390787819988536,3.459884745344586,1.8242456469523813,1.832855061938601
2024-10-16,29.07790425042113,13.611345556465235,28.090305931664417,7.684340103073948,6.075879117095958,3.953777212390721,4.3902820966746905,3.459486241829801,1.8240355335076717,1.8326439568764292
2024-10-17,29.07622977560259,13.610561736036345,28.088688328500076,7.683897594085375,6.075529232644366,3.9535495309071016,4.390029278701501,3.4650456060076653,1.8239304949346482,1.8325384225803285
2024-10-18,29.07669860911199,13.61078119665668,28.089141238606548,7.682293889155055,6.075627196228833,3.9536132790792498,4.390100064798908,3.4651014774017295,1.8240750780029718,1.8325679709580378
2024-10-22,29.038237605568995,13.69054560025842,28.0922439196316,7.666381130514743,6.067590702049716,3.9483836642464762,4.384293090065764,3.460518038202156,1.8216622952114698,1.8301439542506626
2024-10-24,29.02043557781715,13.679832843394598,28.180029236542758,7.661681219607773,6.023638217267493,3.9448135828421016,4.381605278624804,3.4583965513891957,1.8205455165978939,1.829021975916234
2024-10-29,29.00543171114239,13.672760227700568,28.16545986867706,7.65772005082327,6.072224972589833,3.9427740732387724,4.379339943177111,3.4566085244443086,1.8196042756529351,1.8280763525537498
2024-10-31,29.00126672331521,13.693771849885877,28.167159230233825,7.654897332460132,6.071353041313422,3.930720447018812,4.378711098975238,3.4549634313624242,1.8193429925341782,1.8278138529008792
2024-11-04,29.00126672331521,13.653565704939508,28.1786467002185,7.654897332460132,6.071353041313422,3.930720447018812,4.378711098975238,3.4779383713317777,1.8193429925341782,1.8335575878932178
2024-11-06,29.001266057012863,13.653567688743607,28.178646052815804,7.65489715658933,6.071352901824454,3.9307203567107476,4.378710998374615,3.4779382914263546,1.8193429507348833,1.833557545767343
2024-11-07,29.00793061150409,13.656705308517944,28.1621413482945,7.656656268730315,6.072748112025627,3.931623644862223,4.379717235757239,3.4787375292670326,1.8197610397317419,1.8339789013092886
2024-11-08,29.018433498384915,13.62544303513458,28.172338000681197,7.659428510423555,6.074946868887348,3.9330471658624964,4.381302997779123,3.4799970740186836,1.8204199196982727,1.8346429291298267
2024-11-11,29.020935306833568,13.626617745289208,28.169019233088623,7.657215048694155,6.075470617124913,3.933386251383052,4.381680729432231,3.4802971000721765,1.8205768662107522,1.8348011018713226
2024-11-13,29.022770240548486,13.627479328145057,28.170800301912223,7.657699198564123,6.0758547565660255,3.9273121580920853,4.381957774042042,3.4805171520594507,1.8206919775204702,1.834917112550041
2024-11-14,29.02270351162067,13.627447995950478,28.170735531827074,7.657911511264571,6.075840787007982,3.9273031284464888,4.381947699078778,3.4805091496814606,1.8206877913996233,1.8349128937228742
2024-11-18,28.99856778364105,13.69939160669387,28.14730831356294,7.651428209902307,6.070788024076231,3.924037122577541,4.378303603770995,3.4776147045780386,1.8191736793441615,1.8333869518528667
2024-11-19,28.9986010925969,13.699407342382392,28.14734064472691,7.65132213450839,6.070794997234761,3.924041629889083,4.378308632871829,3.477618699110304,1.8191757689223855,1.8333890577570442
2024-11-25,29.000266637958173,13.700194172901506,28.14321376070578,7.65176159102038,6.071143675587023,3.924267008669019,4.378560102644816,3.4778184374243724,1.8192802539543906,1.8334943591345416
2024-12-04,28.776807192838533,13.59462832324477,28.696901000260205,7.592801498664567,6.024362919605538,3.894028854682162,4.344821426267291,3.451020360428883,1.8052619222907205,1.81936650171733
2024-12-09,30.559066358529414,13.59137495878697,26.930516824283956,7.5909844463742395,6.0229212142688775,3.8930969649112726,4.343781656200202,3.444496571517993,1.8048299005512987,1.818931104575778
2024-12-10,34.75409134125095,13.595677446949503,22.94138375705185,7.577614806837793,6.012313329855459,3.8862402385579253,4.165494726156791,3.4498057059617766,1.8016511395664176,1.815727507811537
2024-12-11,39.23365568384344,13.34410200718683,18.76676870869152,7.563976516037976,6.001492289242759,3.879245732259773,4.157997613958746,3.4435967002759345,1.7984085041478086,1.8107562443552154
2024-12-12,42.72876045852529,13.219290962618127,15.420858549127983,7.557540162635232,5.996385487914713,3.8759447970419054,4.154459482655131,3.440666468367823,1.7968781989345843,1.8092154321792144
2024-12-13,46.418842368812555,13.221691096323388,11.792399041088801,7.490826218968094,5.997474209462637,3.8766485250840073,4.154079010098726,3.441291165984559,1.7972044454739569,1.8095439187032745
2024-12-16,46.42279330325616,13.202956319143006,11.80475140115273,7.491463799782462,5.997984683792016,3.8769784855785367,4.1544325840571625,3.4415840710874077,1.7973574143241793,1.8096979378263454
2024-12-18,46.42015927223503,13.202207182909692,11.809755602843207,7.49103873384743,5.997644357917653,3.876758505674861,4.154196861397605,3.4413887954790265,1.7972554321975447,1.8095952554979478
2024-12-19,46.741601114299094,12.960539404152497,11.768031213632252,7.482547533332608,5.990845941480481,3.8666965718000856,4.149488019302209,3.437487931613533,1.795218217227318,1.8075440531599225
2024-12-20,46.881252606867264,12.845076749379563,11.759864037794136,7.4699846253835345,5.989861450292619,3.8660611475648006,4.148806123217908,3.436923040342731,1.794923204380649,1.8072470147767972
2024-12-30,47.9418474600093,12.386130465783804,11.131487299386603,7.466599782270765,6.026795800887305,3.864309335331558,4.146926191928,3.4353656816779368,1.7941098782828075,1.8064281044419281
2025-01-02,48.1018037672296,12.273196585368943,11.12613832259865,7.463979128341755,5.987316852249046,3.864418777083603,4.147043637719386,3.4354629752449095,1.7941606895692246,1.8064792645948915
2025-01-03,48.12838323789388,12.266977854455789,11.120500796967121,7.459914121418606,5.984283126508817,3.8624607068821466,4.144942363753088,3.4337222535301914,1.7932516026442507,1.8055639359461109
2025-01-06,48.13970596485898,12.266977854455789,11.109178070002013,7.459914121418606,5.984283126508817,3.8624607068821466,4.144942363753088,3.4337222535301914,1.7932516026442507,1.8055639359461109
2025-01-07,48.15682637195578,12.267012578464314,11.10920951663855,7.442668030621315,5.984300066157749,3.8624716403100954,4.144954096798969,3.4337319733325926,1.7932566787831887,1.8055690469374446
2025-01-09,48.1624877514639,12.267012578464314,11.10920951663855,7.442668030621315,5.984300066157749,3.8624716403100954,4.144954096798969,3.428070593824474,1.7932566787831887,1.8055690469374446
2025-01-10,48.54175266925781,12.0338598463707,11.07224565059478,7.414125589118337,5.961350428491279,3.8476591603772423,4.1290583038718,3.414924030792273,1.7863795852942133,1.7986447358315658
2025-01-14,48.58193900316998,12.012993983767123,11.074687242074686,7.408213737810603,5.9565969863081225,3.8445911264512493,4.12576588881354,3.4130463254924317,1.7849551677603466,1.7972105383519221
2025-01-16,48.5792014819395,12.012317069120508,11.079698053429617,7.407796295798133,5.9562613407771705,3.844374489362506,4.125533407938047,3.4128540053222545,1.7848545881464517,1.7971092681658134
2025-01-17,48.593526374608,12.004652881418872,11.077825395637628,7.406544251979981,5.955254631103573,3.8437247245577155,4.124836122484487,3.412277174833268,1.784552917303443,1.7968055260730365
2025-01-20,49.185544877828775,11.547435058182943,11.071587772250115,7.289759245451669,5.95190138854568,3.841560427289905,4.1225135390036725,3.410355813993008,1.783548083898359,1.7957937935558714
2025-01-21,49.3160367614419,11.521355857413361,11.046583244500384,7.2732957542983385,5.938459370427324,3.832884489720481,4.097472650588492,3.402653726601245,1.7795200457818576,1.7917380992266165
2025-01-22,49.38456058453919,11.50852183618353,11.02305457957483,7.265193788411968,5.931844323155478,3.828614912292152,4.092908339613541,3.3980216343680083,1.7775377792561882,1.7897422226051185
2025-01-23,49.40674126413504,11.491233697254746,11.005548396918496,7.268456891975412,5.934508563492682,3.8303345039957186,4.09474663659182,3.3995478285517695,1.7783361461037321,1.7905460709805803
2025-02-03,49.39564843432768,11.488653678892497,11.025529482093795,7.266824973876751,5.933176144235698,3.829474515102079,4.093827281734936,3.398784560128894,1.7779368730550698,1.790144056552601
2025-02-04,49.403967589622965,11.49058858403329,11.027386388418167,7.268048843739329,5.934175402577326,3.8301194705627366,4.094516759168441,3.382515100400559,1.7782363110302957,1.7904455504468897
2025-02-05,49.42158879105449,11.306935392014529,11.197560020414942,7.29751425308148,5.926190747620611,3.82496590155934,4.08340102788069,3.377963799818705,1.7758436275634548,1.7880364389917587
2025-02-06,49.50895609017347,11.245759529793517,11.265312856532454,7.195347547192271,5.92054793854558,3.8493291775055254,4.07951288904777,3.3747473652494335,1.7741527021504528,1.786333903809529
2025-02-07,51.080116029700186,11.212781160072275,9.725564021844177,7.201351967306485,5.920879571008581,3.843943411844123,4.079741398118431,3.3749363977160836,1.7742520792075192,1.786433963182143
2025-02-11,51.06924581366533,11.23279575660668,9.72349435187873,7.199819467819167,5.91961956525574,3.859925960793949,4.078873199809365,3.3562975813779463,1.7738745056054925,1.7860537971876007
2025-02-12,51.132569747209665,11.222111944990592,9.697461488797234,7.192971527508424,5.913989257214494,3.856254682270709,4.074993674727905,3.353105317237838,1.7721873262550338,1.7843550337881036
2025-02-13,51.1296805054006,11.22707238706672,9.708102627750717,7.17583739481567,5.913655087719302,3.856036784904911,4.0747634175326395,3.35851039691104,1.7720871889503407,1.7842542089480589
2025-02-14,51.130252606564795,11.227198009232158,9.697022035386642,7.185987983428364,5.913721256897888,3.856079930942829,4.074809010950631,3.3585479760175216,1.7721070172210016,1.7842741733581642
2025-02-18,51.115953917204614,11.229651342906246,9.722275464900305,7.178385361158611,5.9120674715378625,3.855001569576128,4.073669481508091,3.357608750573441,1.7716114435349644,1.7837751970997333
2025-02-20,51.08766609291053,11.22343679774513,9.73925490691633,7.207393508639888,5.908795703859996,3.852868192446353,4.0714150924632975,3.355750633114881,1.7706310249104136,1.7827880469931847
2025-02-21,51.07339120913337,11.265007852187418,9.742121957906766,7.205379623243655,5.9071446718519525,3.829438076346471,4.070277460199029,3.3548129713672146,1.770136276294439,1.782289901469687
2025-02-25,51.495477734673855,11.172291735094431,9.800499695462156,7.10783357662774,5.814187055105914,3.73141135574382,4.0367772330751315,3.3183335129622757,1.7555672529597957,1.7676208482948836
2025-02-26,51.50409850382789,11.124272185590545,9.76333713741848,7.109023486793544,5.81516039813768,3.7984450032825885,4.037453022992684,3.3244323498555364,1.7558611494471754,1.7679167626538788
2025-02-27,52.0411217071669,10.599674624401716,9.760090938745874,7.1066598172529405,5.813226923373904,3.797182063474808,4.036110615733826,3.323327013869553,1.7552773455640978,1.7673289504163792
2025-02-28,52.0414966099713,10.600138890371245,9.760161250171608,7.106711013434112,5.813268801700208,3.7961011148235952,4.0361396917633,3.3233509550256333,1.7552899905336476,1.7673416822053583
2025-03-03,52.04091983866339,10.622187233223928,9.738995547074518,7.106632250383988,5.813204373755811,3.79605904297041,4.03609495958378,3.3233141226206917,1.7552705368098018,1.7673220949136783
2025-03-04,52.06308566191864,10.622187233223928,9.849824663350741,7.084466427128742,5.813204373755811,3.685229926694187,4.03609495958378,3.3233141226206917,1.7552705368098018,1.7673220949136783
2025-03-05,52.065970874688695,10.60615060093159,9.855912280188607,7.090400794369596,5.813526527759572,3.6854341533993447,4.036318630397187,3.32349829281006,1.7553678097413488,1.767420035714002
2025-03-06,52.02515840374111,10.595581325007684,9.934670480811517,7.083335044954328,5.807733213269257,3.6817615324898085,4.032296344939755,3.3201863494093833,1.7536185448640922,1.7656587605130576
2025-03-07,51.97408437157336,10.4469093179215,10.168272873389567,7.120627650838973,5.802031657290237,3.67814708108372,4.028337767214087,3.267149614380634,1.7518969860506561,1.7625426802572712
2025-03-10,52.20795792378917,10.321488247827771,10.142949405216255,7.099032797980744,5.7844357337197625,3.6669922996653193,4.016120956335627,3.2572412722164343,1.7465839772132847,1.757197386035628
2025-03-11,52.20798671144019,10.32143879878202,10.142954998074114,7.099036712412314,5.784438923277904,3.666994321657728,4.0161231708388,3.2572430682706903,1.7465849402858125,1.7571983549604264
2025-03-13,52.68386004767856,10.306662660985664,9.798065906241407,7.044824625383904,5.776157939563207,3.6617446646620713,3.9773368550465498,3.2525800098200928,1.7440845350367162,1.7546827555818312
2025-03-14,52.72644765595287,10.299795428738328,9.763738806571883,7.040590545022408,5.775394736232163,3.661260838604207,3.9768113298153813,3.257655660313423,1.7438540892731673,1.754450909476168
2025-03-17,52.72070072049312,10.299113184439209,9.762674604842736,7.039272672320675,5.774765245297742,3.671871405528751,3.9763778760352753,3.2573005911278012,1.7436640173576903,1.7542596825569974
2025-03-19,52.70039331159968,10.295146084233444,9.764416827821291,7.036561225270168,5.772540871996604,3.703473201999674,3.974846220910439,3.2560459163209625,1.7429923779885361,1.7535839618592046
2025-03-20,52.711697130746174,10.29077593068846,9.754484960183138,7.0373357112574055,5.773176232348486,3.703880828396608,3.975283716243879,3.2564042961964823,1.7431842221478349,1.753776971791532
2025-03-21,52.77972522632528,10.287942087417337,9.696784076742244,7.0354000481120105,5.77158828416421,3.7028620528388365,3.974190289626514,3.255508601854009,1.7427047484389069,1.753294584480648
2025-03-24,52.76738684626514,10.215405700743549,9.865032716307892,7.000752380252926,5.770239053005932,3.6964959313249057,3.9512592424334367,3.238246060729645,1.7422973542467877,1.752884714689778
2025-03-26,52.76811247363767,10.214171033591194,9.86516837467943,7.000848650655139,5.770318402082192,3.6965467634541906,3.9513135779242314,3.238290591264907,1.7423213133383193,1.7529088193727245
2025-04-01,52.94218598396656,10.178897468973002,9.847544790913613,6.976671956682721,5.750391214809332,3.6837811282698905,3.937668132360486,3.199699600702054,1.7363043900628445,1.7468553332595
2025-04-02,52.91608025343615,10.173878266431911,9.902956614073913,6.962274015814709,5.747555703568,3.6819646600663156,3.935726472769537,3.1981218325385057,1.7354482203810813,1.7459939609198787
2025-04-03,52.91622521415451,10.17390613721703,9.902983742683928,6.962293088584989,5.747571448683654,3.6817008020570476,3.935737254477744,3.198130593618994,1.7354529745469132,1.7459987439751923
2025-04-08,52.91912459531789,10.174463584988349,9.903526346099206,6.962674565936281,5.747886369113562,3.6819025294839665,3.935952901047648,3.192826634094263,1.7355480633338398,1.7460944105849907
2025-04-09,53.32970799309699,10.148329405444201,9.741460163929036,6.9174646175187355,5.73312231859483,3.672445175691718,3.794680176086955,3.190090640501259,1.731090125643485,1.7416093834927922
2025-04-10,53.47092948550246,10.137802592111159,9.665842013346735,6.910289164707016,5.727175378359428,3.6686357659558055,3.79074397257243,3.1594843328243964,1.729294474173446,1.7398028204471279
2025-04-11,53.53489897837631,10.117005585327847,9.656165178110307,6.907272372940536,5.724675092898892,3.6670341672514457,3.7890890656745113,3.1581050119169203,1.728539524386663,1.717215023116564
2025-04-14,54.1042254995024,10.115964798524953,9.647279888798462,6.901554047272534,5.727175378359428,3.6686357659558055,3.2502585813138545,3.137646539238191,1.729294474173446,1.717965026860923
2025-04-16,54.03342724964043,10.102727521828193,9.765511217222162,6.892522997601945,5.719681065490201,3.663835161396498,3.246005445499943,3.133540762256584,1.727031600596805,1.715716978467236
2025-04-24,54.07232121463451,10.097772470177008,9.755271928701745,6.889142444440802,5.716875752266959,3.6620381721748334,3.2444133878494,3.12110460430104,1.7261845490688197,1.7148754763848775
2025-04-25,54.08411075086289,10.09997411515338,9.735595623577119,6.890644503028387,5.7181222183383325,3.6628366163830846,3.2451207761825924,3.1217851072825726,1.726560913811833,1.715249375379813
2025-04-29,54.146090257410194,10.133376780301969,9.790408976898105,6.898541068954338,5.724675092898892,3.486951022536107,3.2488396315284938,3.125362621968677,1.728539524386663,1.717215023116564
2025-04-30,54.14461290405244,10.133100295367589,9.790141849696361,6.898352845155291,5.721790439491728,3.486855882540274,3.2487509883020746,3.1307342638583076,1.7284923619108827,1.71716816962505
