date,FUTURE GROWTH FINANCIAL SERVICES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,HEAD & SHOULDERS SECURITIES LTD,CS WEALTH SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,SANFULL SECURITIES LTD
2024-03-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,85.8911436681527,12.63547344290816,0.0,0.0,0.0,0.0,0.0,1.473382888939147,0.0,0.0
2024-03-05,74.543712882589,10.93967022879899,9.729095195457539,0.0,0.0,0.0,0.0,1.3021207890412465,3.4854009041132157,0.0
2024-03-06,72.24513425800477,10.602342087020972,9.16934376898651,0.0,0.0,0.0,3.3349517238970914,1.2730227542642545,3.375205407826396,0.0
2024-03-07,71.80803527128772,10.522082422016247,9.090943322805071,0.0,0.0,0.6952842030359528,3.2987918707292363,1.2557700788402004,3.329092831285573,0.0
2024-03-08,71.89452221604503,10.522754591383864,9.005775062082813,0.0,0.0,0.6953286190293203,3.2931877233414566,1.2591262884519163,3.329305499665595,0.0
2024-03-11,71.95149536075714,10.51911039481461,8.997743938166586,0.0,0.0,0.6950878157162748,3.251111562084013,1.2603276602045153,3.325123268256865,0.0
2024-03-12,71.98639453576011,10.51225099640009,8.975267558708456,0.0,0.0,0.6946345564498422,3.248991547305445,1.2595058141329647,3.3229549912430962,0.0
2024-03-13,72.01918720737197,10.491609125636115,8.96891673445757,0.0,0.0,0.694162022658688,3.2467813804212597,1.2586490196475668,3.3206945098068257,0.0
2024-03-14,72.10566593936132,10.492050122116648,8.906705865690231,0.0,0.0,0.6942074306619117,3.2216457912932066,1.2588131207349977,3.3209117301416824,0.0
2024-03-15,72.1565172346243,10.529648906769296,8.888179435040811,0.0,0.0,0.6939101161732875,3.1965635622540955,1.215691291868254,3.3194894532699517,0.0
2024-03-18,72.1791969175737,10.52104118289839,8.84841057257477,0.0,0.0,0.6933428620583465,3.193950451719898,1.2472821592717465,3.316775853903143,0.0
2024-03-19,72.16321128857601,10.506823320839324,8.85855459109386,0.0,0.0,0.6924058965051266,3.1791135749901467,1.2875976789190742,3.3122936490764685,0.0
2024-03-20,72.2615037837263,10.403373931146062,8.860606862882465,0.0,0.0,0.6925663069956925,3.1635352122025853,1.305352890994708,3.3130610120521853,0.0
2024-03-21,72.28375933927475,10.394843527019248,8.852689414229136,0.0,0.0,0.6919984267558406,3.1609412235592758,1.3054236516986504,3.3103444174630985,0.0
2024-03-22,72.41378342286878,10.379383070054546,8.902423473279642,0.0,0.0,0.6924623705956459,3.1630604468868957,1.136323409556954,3.312563806757546,0.0
2024-03-25,72.42865060910184,10.3690192795678,8.885758684019898,0.0,0.0,0.6918253127362917,3.17400326930404,1.1412265612334234,3.30951628403672,0.0
2024-03-26,72.48550703265803,10.365497071998059,8.882740318863473,0.0,0.0,0.6915903095708273,3.1311364333667213,1.1351367448609517,3.3083920886819294,0.0
2024-03-27,72.50796094738394,10.357068702737726,8.87551760538133,0.0,0.0,0.6910279652408408,3.128509057710506,1.134213745068447,3.3057019764772093,0.0
2024-03-28,72.54204191398289,10.352964945726633,8.872082240796605,0.0,0.0,0.6907541608528802,3.1040002344756457,1.1337643382196567,3.304392165945686,0.0
2024-04-02,72.59504073640389,10.349234782940217,8.866445690553357,0.0,0.0,0.6905052828281905,3.0622160664033213,1.133355844076659,3.303201596794361,0.0
2024-04-03,72.65096441384651,10.342201920084513,8.88367174060701,0.0,0.0,0.6902638796858447,2.9978916414200416,1.1329596187776498,3.3020467855784332,0.0
2024-04-05,72.71583214378592,10.339864874857401,8.881664281963191,0.0,0.0,0.6901078995649835,2.938526581528117,1.1327036019361656,3.3013006163642213,0.0
2024-04-08,72.75588314600178,10.299951602939442,8.88159208812502,0.0,0.0,0.6901022900827468,2.938502695969538,1.1326943948531303,3.301273782028348,0.0
2024-04-09,72.83687125501237,10.25845500257352,8.880499302210254,0.0,0.0,0.6900994853758254,2.9384907533358615,1.0943238364681669,3.3012603650240018,0.0
2024-04-10,72.84941344113268,10.248660522097456,8.879055855360688,0.0,0.0,0.6899873157900676,2.938013127576764,1.0941459637787607,3.300723774263581,0.0
2024-04-11,72.84976867375703,10.248710497222872,8.878530255029121,0.0,0.0,0.6899906803470812,2.938027454090381,1.0942325701051947,3.3007398694483348,0.0
2024-04-12,72.85528386844237,10.246628613168673,8.876726704175802,0.0,0.0,0.6898505182656808,2.937430634372512,1.0940102918644437,3.3000693697105254,0.0
2024-04-17,72.87537369061161,10.245454803563064,8.858729584130788,0.0,0.0,0.6897714919639241,2.9370941349808977,1.093884966761163,3.299691327988553,0.0
2024-04-18,72.87543289838084,10.245463127506984,8.858736781426533,0.0,0.0,0.6897720523703995,2.9370965212299547,1.0938046102547336,3.2996940088305546,0.0
2024-04-19,72.87647551828823,10.236914436652766,8.858369734253994,0.0,0.0,0.6897434728011262,2.936974827471557,1.1019647190900443,3.299557291442278,0.0
2024-04-22,72.90213869076935,10.223828405818843,8.842111778150311,0.0,0.0,0.6892993930279608,2.9358958010935328,1.1092930043511224,3.2974329267888813,0.0
2024-04-24,72.95440205047096,10.16862211585814,8.84352624215782,0.0,0.0,0.689409659580375,2.9363654534847985,1.1097140645259604,3.2979604139219494,0.0
2024-04-26,72.99189144892303,10.129279300945495,8.84462509752481,0.0,0.0,0.6894953224125688,2.9367303125749,1.1096083145021116,3.298370203117087,0.0
2024-04-29,73.00175814228395,10.125578838447707,8.841393949235972,0.0,0.0,0.6892434336545255,2.9356574563464424,1.1092029486480308,3.29716523138338,0.0
2024-04-30,73.02824513007113,10.11027019088408,8.836386747543395,0.0,0.0,0.6888530901286734,2.933994887178205,1.1069520269287976,3.2952979272657177,0.0
2024-05-02,73.04691106335423,10.098567661979803,8.833247587667394,0.0,0.0,0.6886083724581171,2.9329525743766753,1.105585479973686,3.2941272601901024,0.0
2024-05-03,73.07442589621202,10.096766015484086,8.831671682044458,0.0,0.0,0.6884855204950778,2.9324293176233813,1.0826820004864293,3.293539567654545,0.0
2024-05-06,73.10515346041946,10.075840852895743,8.837356093320308,0.0,0.0,0.6881640792483529,2.9310602202237557,1.070423419382067,3.2920018745103183,0.0
2024-05-07,73.09330418212224,10.074207706165408,8.83592368689197,0.0,0.0,0.6880525378958875,2.9305851381452515,1.086458459721115,3.2914682890581357,0.0
2024-05-08,73.09235640579571,10.074077077297563,8.839618072029467,0.0,0.0,0.688043616149715,2.9305471382320194,1.0839320808012296,3.291425609694291,0.0
2024-05-09,73.09939423367989,10.07393012387047,8.839489126006924,0.0,0.0,0.6880335794618271,2.9305043895075538,1.0772709507404084,3.2913775967329384,0.0
2024-05-14,73.17517270089988,10.058703116507573,8.831029897125234,0.0,0.0,0.6873751439522644,2.927699950583961,1.0317913821587346,3.2882278087723518,0.0
2024-05-17,73.24754770375034,9.955786858119886,8.821385551091508,0.0,0.0,0.6866874187756559,2.9247707597581263,1.0788838020080653,3.284937906496406,0.0
2024-05-20,73.39337159943577,9.785453830761352,8.828388514783594,0.0,0.0,0.6872955709551392,2.9273610296005637,1.096110957683461,3.2820184967801236,0.0
2024-05-21,73.46450024898783,9.697536870859407,8.83694448297381,0.0,0.0,0.6879616584333377,2.930198060142276,1.0976594375898696,3.2851992410134714,0.0
2024-05-22,73.58249997554441,9.702411346643295,8.70113056130358,0.0,0.0,0.6883074629906117,2.940588926988513,1.0982111771108158,3.2868505494187725,0.0
2024-05-23,73.56626975973595,9.769148715872877,8.654983957055618,0.0,0.0,0.6879259822628114,2.93895916403468,1.0976835431936756,3.2850288778443932,0.0
2024-05-24,73.5801445337728,9.757636621837692,8.65375686608546,0.0,0.0,0.6878284491229281,2.9385424827017346,1.097527915225949,3.284563131253445,0.0
2024-05-27,73.61637768012336,9.759217933436233,8.655159284174353,0.0,0.0,0.6879399178265249,2.947121643258956,1.0490881173262683,3.2850954238542958,0.0
2024-05-28,73.66803826099769,9.714182276764685,8.651710151628746,0.0,0.0,0.6876657696702528,2.945947197724001,1.0486700494606318,3.2837862937539923,0.0
2024-05-29,73.78939078861977,9.64245374064378,8.64694758071343,0.0,0.0,0.687287225204859,2.944325520368189,1.0480927802976807,3.2415023641522924,0.0
2024-05-30,73.90370692744675,9.630977259464538,8.636655954345583,0.0,0.0,0.686469213616009,2.9408211741375574,0.9637251539563263,3.2376443170332427,0.0
2024-06-03,73.97545946218813,9.61927947126884,8.586109900678787,0.0,0.0,0.6856354278798983,2.9372492517573354,0.9625546130624862,3.233711873164533,0.0
2024-06-06,73.96649938224947,9.618114361736012,8.585069931050597,0.0,0.0,0.685552382120031,2.93689348528712,0.9745502591056129,3.233320198451152,0.0
2024-06-07,74.00476000065085,9.607753466698442,8.580143900212207,0.0,0.0,0.6851590187342022,2.935208323955438,0.9555103394361547,3.2314649503127115,0.0
2024-06-11,73.63302923454133,9.718060274729636,8.717019996177626,0.0,0.0,0.6960891258152169,2.9820326967049766,0.9707532685102672,3.283015403520956,0.0
2024-06-12,73.60785693896233,9.73642076734114,8.708845946752412,0.0,0.0,0.697404258556749,2.987666700585102,0.9725873287764321,3.2892180590258357,0.0
2024-06-13,73.60828019349296,9.735901740290908,8.708896023723224,0.0,0.0,0.6974082687198537,2.987683880048268,0.9725929212771576,3.2892369724476302,0.0
2024-06-14,73.63749651586835,9.733027541167072,8.679399637993646,0.0,0.0,0.6976850813930017,2.9888697403233055,0.9729789592100283,3.2905425240445907,0.0
2024-06-17,73.63719395066425,9.732987549646396,8.679363975668783,0.0,0.0,0.6976822147117723,2.9888574595149433,0.9733858460849166,3.2905290037089268,0.0
2024-06-18,73.63743600262862,9.72652754329173,8.685966682259574,0.0,0.0,0.6976845080548711,2.9888672841535597,0.9729781596430712,3.2905398199685694,0.0
2024-06-19,73.63737548948835,9.725779956032303,8.685959544380408,0.0,0.0,0.697683934717683,2.9888648279878502,0.9737991314964127,3.2905371158969925,0.0
2024-06-20,73.63798062536665,9.72585988036905,8.686030923699981,0.0,0.0,0.6976896681319689,2.988889389826601,0.9729853557929932,3.290564156812756,0.0
2024-06-24,73.63816216806957,9.725883857926227,8.686052337724622,0.0,0.0,0.69769138817463,2.9886502243975195,0.9729877545332885,3.2905722691741497,0.0
2024-06-26,73.63864628632022,9.725290370176134,8.686109442306526,0.0,0.0,0.6976959749965223,2.9886698726352794,0.9729941512318991,3.290593902333421,0.0
2024-06-27,73.63800483100866,9.725205654616044,8.686033778897167,0.0,0.0,0.6976898974705004,2.9886931454824075,0.9738074540665994,3.2905652384586306,0.0
2024-06-28,73.63830740287639,9.72483472369257,8.686069469020355,0.0,0.0,0.6976927642148651,2.988705425750853,0.9738114553529036,3.2905787590920643,0.0
2024-07-02,73.72682554283985,9.731505726507244,8.581322950120704,0.0,0.0,0.6985314372905019,2.9922980483207717,0.9749820414478737,3.2945342534730604,0.0
2024-07-03,73.75109760890086,9.701787874964033,8.584148060736856,0.0,0.0,0.6987614051626676,2.9932831613426374,0.975303021340119,3.295618867552831,0.0
