date,CINDA INTERNATIONAL SECURITIES LTD,SPDB INTERNATIONAL SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD
2024-04-22,0.0,0.0,0.0,44.34289389188955,19.724648856758602,0.0,17.606029186369405,8.031959411142633,4.2437948117263575,6.050673842113455
2024-04-23,0.0,0.0,0.0,44.33915765557729,19.72126418866396,0.0,17.616416947811807,8.031282655618204,4.241714526903789,6.0501640254249525
2024-04-24,0.0,0.0,0.0,44.377382376875566,19.738265860935616,0.0,17.545394184452494,8.038206412347265,4.245371302634109,6.055379862754953
2024-04-25,0.0,0.0,0.0,44.37432197396321,19.738628726558165,0.0,17.551080511636723,8.037652072523759,4.243354450473986,6.054962264844153
2024-04-26,0.0,0.0,0.0,44.38503523133307,19.681312411928996,0.0,17.579460775798612,8.055113045518562,4.242654425837975,6.056424109582785
2024-04-30,0.0,0.0,0.0,5.001710119241951,2.2178695800879935,0.0,1.9821797801719447,0.9077235203581921,0.4782952831802,0.682493042923993
2024-05-02,0.0,0.0,0.0,34.191513578121175,15.16127805374965,22.86781778449965,13.56206691618492,6.22376412749622,3.2682812045152936,4.725278335433095
2024-05-03,0.0,0.0,0.0,34.17206028033225,15.161796327058537,22.856583211695394,13.600549036767084,6.220706497255075,3.2653477609287287,4.722956885962925
2024-05-06,0.0,0.0,0.0,34.15981385396804,15.156362711972257,22.84839197414802,13.64213100694772,6.209185934444456,3.262850224201652,4.721264294317855
2024-05-07,0.0,0.0,0.0,34.16117413452773,15.159620993082163,22.84930182171204,13.64267425128976,6.204123714049682,3.261652785194269,4.721452300144356
2024-05-08,0.0,0.0,0.0,34.152107643260535,15.156924595275429,22.84323753965276,13.656304659412546,6.207785186321603,3.2594601145754374,4.72418026150169
2024-05-09,0.0,0.0,0.0,34.138064088697206,15.163956688113805,22.833844261318603,13.653342046303955,6.23176193226218,3.2567933334844623,4.722237649819787
2024-05-10,0.0,0.0,0.0,34.119681243419045,15.166251384221377,22.839297482184854,13.66190991483361,6.23325021315845,3.2562443388442053,4.723365423338459
2024-05-13,0.0,0.0,0.0,34.107318426659894,15.157366080180273,22.83990355640244,13.686155272100997,6.233415621584384,3.2523502783124547,4.723490764759559
2024-05-14,0.0,0.0,0.0,34.087566187984926,15.160383352543585,22.844450138533986,13.702150554372833,6.22934811517563,3.2516706138889857,4.724431037500052
2024-05-16,0.0,0.0,0.0,34.22062851621255,15.21823031442224,22.933624464027034,13.755637507487512,6.252332384434535,2.8766737495791532,4.74287306383698
2024-05-17,0.0,0.0,0.0,34.2101808246136,15.220836007314812,22.926183433511156,13.763960460889251,6.262654087495938,2.874575541027317,4.741609645147923
2024-05-20,0.0,0.0,0.0,34.21235477355092,15.22373434241769,22.936570267599514,13.730220811667895,6.278816580057329,2.8745453671081607,4.743757857598492
2024-05-21,0.0,0.0,0.0,34.19412908046001,15.218287928524187,22.924351439254533,13.725570026120318,6.282130744791814,2.871682225561416,4.783848555287725
2024-05-22,0.0,0.0,0.0,34.17728759434745,15.210792531165126,22.913060607852014,13.737445936822349,6.310984244782912,2.868936697926117,4.7814923871040325
2024-05-23,0.0,0.0,0.0,34.19994105057501,15.290767658952669,22.93318389564819,13.719926322146867,6.358937022923981,2.710718109614349,4.786525940138922
2024-05-24,0.0,0.0,0.0,34.16161148100733,15.266863320756052,22.917303878906235,13.792986999611923,6.370513343928395,2.707509451669915,4.78321152412015
2024-05-27,0.0,0.0,0.0,34.15056898504826,15.25189926583601,22.918829847879618,13.807222594977409,6.3802595541789975,2.707689733584412,4.783530018495295
2024-05-28,0.0,0.0,0.0,34.15147858762621,15.249641994780353,22.919440292370965,13.807590351229793,6.380429492798205,2.7077618530727587,4.783657428121718
2024-05-29,0.0,0.0,0.0,34.14969204483437,15.25343411623086,22.919135066060537,13.80740647065483,6.380344522357034,2.7063940574022456,4.783593722460127
2024-05-30,0.0,0.0,0.0,34.144690158474475,15.256526115787903,22.915778113121785,13.816036430625434,6.379409996851041,2.7046661129855427,4.782893072153817
2024-05-31,0.0,0.0,0.0,4.981305287377765,2.225448517637548,3.344444444444444,2.023572439096435,0.9337639724515336,0.39453830667101963,0.6980395814871819
2024-06-03,0.0,0.0,0.0,34.10276695133889,15.242408169688812,22.896570856557386,13.88694258895706,6.392688924479514,2.699738301542245,4.77888420743609
2024-06-04,0.0,0.0,0.0,34.08583481807299,15.232804336200283,22.894134143503905,13.946657710493731,6.364072660096835,2.698120705572923,4.778375626059329
2024-06-05,0.0,0.0,0.0,34.04677258969329,15.225135496809362,22.878612281678944,13.963789713275021,6.415591914328211,2.6949620414578312,4.775135962757342
2024-06-06,0.0,0.0,0.0,34.04631998444007,15.227591825793763,22.878308141834914,13.96360408379832,6.415506627812571,2.69359685246152,4.77507248385884
2024-06-07,0.0,0.0,0.0,34.04767783630178,15.2255403076394,22.879220585626705,13.964160987035148,6.415762494162368,2.6923748636168554,4.775262925617742
2024-06-11,0.0,0.0,0.0,34.0461914467422,15.223546261457388,22.878221767593555,13.963551365926794,6.415482406855563,2.69795229526512,4.775054456159383
2024-06-12,0.0,0.0,0.0,34.05117072886856,15.212477191359564,22.882897277984434,13.964263993670373,6.4164206761750675,2.6970173203338725,4.775752811608132
2024-06-13,0.0,0.0,0.0,34.03397574417113,14.962938899385794,22.871341990453768,13.957212391609641,6.706863284558655,2.6943265132538023,4.773341176567206
2024-06-14,0.0,0.0,0.0,34.147420404451,14.12882952000028,22.947578503100875,14.02506861450205,7.259876775691527,2.701974138492289,4.789252043761977
2024-06-17,0.0,0.0,0.0,34.17475974820977,13.865259534622531,22.97262284295598,14.036297461880585,7.452502174602772,2.705471789890732,4.793086447837629
2024-06-18,0.0,0.0,0.0,33.91414488965934,12.701435056763719,22.87683950296643,13.693950154110704,9.354252019622463,2.6879394029375674,4.771438973939774
2024-06-19,0.0,0.0,0.0,33.90063530064084,12.700358948918577,22.867726588554678,13.685839568798686,9.363804008464975,2.685540848579203,4.7960947360430355
2024-06-20,0.0,0.0,0.0,33.91504591177441,12.705757665858435,22.877447288844035,13.691657197592754,9.326604416065495,2.685354041609833,4.79813347825503
2024-06-21,0.0,0.0,0.0,33.910991689236916,12.70423881286266,22.874712506687462,13.69002048964518,9.325489508837585,2.6850330329665018,4.809513959763694
2024-06-24,0.0,0.0,0.0,33.91729867653454,12.70660163001508,22.878966894838026,13.692566648900083,9.30729679714077,2.6842039377783165,4.813065414793179
2024-06-25,0.0,0.0,0.0,33.9168480996409,12.706432828214387,22.8600645526719,13.69238474897328,9.320457728529261,2.682839821783177,4.820972220187099
2024-06-28,0.0,0.0,0.0,33.91729867653454,12.70660163001508,22.86036824294537,13.692566648900083,9.32058154849267,2.6815469875079363,4.821036265604318
2024-07-02,0.0,0.0,0.0,33.868831555722096,12.699220911963707,22.851867964198107,13.687475277140704,9.394138740008552,2.679221914058292,4.819243636908544
2024-07-03,0.0,0.0,0.0,33.86262025263825,12.682948283691683,22.851261043314235,13.712342724562257,9.393889241849529,2.6778228109313265,4.819115643012715
2024-07-04,0.0,0.0,0.0,33.8604560088119,12.684127352128675,22.853385407463563,13.713617490503275,9.390778335358839,2.6780717543383012,4.81956365139545
2024-07-05,0.0,0.0,0.0,33.86272570330171,12.684146916918696,22.855813735908963,13.715074656120002,9.385135117455578,2.6770281073108517,4.820075762984191
2024-07-09,0.0,0.0,0.0,33.86227594101033,12.683978446990091,22.85551016663202,13.714892493483188,9.386338657584625,2.6769925512157458,4.820011743083997
2024-07-10,0.0,0.0,0.0,33.78730713394496,12.692238739767204,22.870394550607884,13.723824156988945,9.424348787931859,2.6787359113395115,4.823150719419647
2024-07-11,0.0,0.0,0.0,33.785547077255785,12.6925761231106,22.871002488288266,13.72418896179393,9.424599304674302,2.678807117128843,4.823278927748278
2024-07-12,0.0,0.0,0.0,33.76037944560794,12.695107070027783,22.87556305130393,13.72692561615052,9.422490530416958,2.678011923092962,4.84152236339991
2024-07-15,0.0,0.0,0.0,33.69784146537934,12.686436501180754,22.871914455411687,13.735369374291043,9.428962543107366,2.6762556406801274,4.903220019949686
2024-07-16,0.0,0.0,0.0,33.696512319263874,12.686436501180754,22.871914455411687,13.735369374291043,9.428962543107366,2.6762556406801274,4.90454916606515
2024-07-17,0.0,0.0,0.0,33.68939041234955,12.686585284507759,22.869786645246016,13.747381775909723,9.428085351895843,2.674677641946809,4.9040928881443
2024-07-18,0.0,0.0,0.0,33.661533282841035,12.689938132510397,22.873434562246477,13.766854643015277,9.42958920820069,2.6737750403346228,4.904875130851502
2024-07-19,0.0,0.0,0.0,33.662428188027285,12.687616959956532,22.87404266155809,13.76722064029517,9.429839897562216,2.673846123702405,4.905005528898306
2024-07-22,0.0,0.0,0.0,33.647668334438954,12.682053862497616,22.864013155701528,13.761184172580066,9.425705226840545,2.672673731233177,4.946701516708112
2024-07-23,0.0,0.0,0.0,33.644539120233034,12.678217311863769,22.861886815354254,13.77319002403544,9.424828641562673,2.671096610697967,4.946241476252866
2024-07-24,0.0,0.0,0.0,33.63174788100389,12.68173617898936,22.86583604797968,13.775569247230726,9.42645671544218,2.6715580241397285,4.947095905214439
2024-07-25,0.0,0.0,0.0,33.56285193963852,12.706167458655191,22.88590706406931,13.78101127522173,9.44005084274664,2.672573086681039,4.951438332987566
2024-07-26,0.0,0.0,0.0,33.33099097309982,12.7438993698589,22.932265512027442,13.79160205352807,9.491156599512891,2.6793193921187393,5.030766099854137
2024-07-29,0.0,0.0,0.0,33.31144510009046,12.741403862051332,22.932571123686756,13.810443244652562,9.49528109850154,2.678022427600747,5.030833143416605
2024-07-30,0.0,0.0,0.0,33.03454467430434,12.809484870882255,22.978198469071387,13.904687052938181,9.527526425933203,2.7047158638576163,5.040842643013012
2024-07-31,0.0,0.0,0.0,4.785418901481584,1.8801210298027144,3.344055780980365,2.0218234535080764,1.4001601293472008,0.3901238670460022,0.7336022884504765
2024-08-01,0.0,0.0,0.0,32.79907846109696,12.943223073840304,22.997545227800238,13.904366242673113,9.629099515614197,2.681600640468094,5.045086838507091
2024-08-02,0.0,0.0,0.0,32.6698861869067,12.956004272046947,23.04404891896303,13.93114332696617,9.644553218482622,2.699075490162455,5.055288586472077
2024-08-05,0.0,0.0,0.0,32.67426175836468,12.957739506818744,23.04713527445717,13.933009164905416,9.645844941127331,2.686043698570533,5.055965655756134
2024-08-06,0.0,0.0,0.0,32.67469937997494,12.957913055860812,23.047443955477277,13.93319577618838,9.64597413242251,2.6847403274163995,5.056033372659674
2024-08-08,0.0,0.0,0.0,32.62401334123695,12.965894974667647,23.011692023269603,14.042634514513134,9.631010988833765,2.676563865497863,5.048190291981041
2024-08-09,0.0,0.0,0.0,32.624449617872294,12.964731079039495,23.011999755597458,14.042822304815733,9.631139783075762,2.6765996588340575,5.048257800765204
2024-08-12,0.0,0.0,0.0,32.62488590617633,12.964904456999923,23.01230749615595,14.043010100140988,9.6312685807625,2.675298148409343,5.0483253113549615
2024-08-13,0.0,0.0,0.0,32.611366392591364,12.959531895623364,23.00277136460562,13.946291742358497,9.76095250855477,2.672852773917131,5.046233322349254
2024-08-14,0.0,0.0,0.0,32.60439296216082,12.963443026035149,22.997852581875403,13.959347122557409,9.758865281591175,2.6709447614679798,5.045154264312064
2024-08-15,0.0,0.0,0.0,32.57565905788593,12.952018481759305,22.977584819326268,13.902980431116868,9.883793586918825,2.6672555994020746,5.040708023590727
2024-08-16,0.0,0.0,0.0,32.57609404220014,12.952191430673924,22.97789164010178,13.903166078271317,9.883925565681482,2.665955910668274,5.04077533240308
2024-08-19,0.0,0.0,0.0,32.35360415184959,12.863729884379364,23.503941215639067,13.80820951619015,9.816419820134065,2.647747827235202,5.006347584572561
2024-08-20,0.0,0.0,0.0,32.35403322611739,12.863900483471054,23.504252925466513,13.808392640993183,9.816550005727205,2.646456739351354,5.006413978873304
2024-08-21,0.0,0.0,0.0,32.351458951208826,12.869507441080888,23.502382790509067,13.81657664303434,9.809138459669278,2.6449200750151776,5.006015639482428
2024-08-23,0.0,0.0,0.0,32.349528513843225,12.86873950730459,23.50694746435774,13.815752196883189,9.808553140551659,2.644762250524185,5.005716926535422
2024-08-26,0.0,0.0,0.0,32.3503864575628,12.867754746994212,23.507570893473094,13.816118605247485,9.808813273757666,2.6435063395207536,5.005849683443989
2024-08-27,0.0,0.0,0.0,32.34695495569842,12.876997123817915,23.505077375398624,13.814653088388374,9.807772823712954,2.6432259349282314,5.005318698055482
2024-08-28,0.0,0.0,0.0,32.34071472024824,12.87635412820074,23.50632406830863,13.819363755643,9.808293021142937,2.6433661297882605,5.005584176668189
2024-08-29,0.0,0.0,0.0,32.333735594685706,12.883114228642853,23.50414244249545,13.823384616208688,9.807382711850172,2.643120798541841,5.0051196075752875
2024-08-30,0.0,0.0,0.0,32.34055675171586,12.894317635803185,23.51006494064959,13.747296173097334,9.81781110608351,2.643786803612599,5.0461665890379255
2024-09-02,0.0,0.0,0.0,32.340088342485,12.893333423340058,23.51068853513564,13.747660814288809,9.818071519352735,2.6438569289345493,5.046300436463212
2024-09-03,0.0,0.0,0.0,32.32315547214946,12.883105959054712,23.51380700384908,13.770706785208514,9.819373792946879,2.6428812066802037,5.046969780111153
2024-09-04,0.0,0.0,0.0,32.31758286706864,12.899451338445115,23.509753155811502,13.768332675704759,9.813702376638677,2.642425566349759,5.048752019981547
2024-09-05,0.0,0.0,0.0,32.19316458887173,12.84979021335987,23.419243818510132,13.71532647619412,9.75346276661496,3.039697121888283,5.029315014560904
2024-09-09,0.0,0.0,0.0,32.17434807202936,12.842784556889072,23.42574270012103,13.72838256256578,9.756169369795991,3.03921920621993,5.033353532378833
2024-09-11,0.0,0.0,0.0,32.15735050691874,12.874301198703938,23.413366984351477,13.685469969019296,9.802524045603372,3.036292861328373,5.030694434074809
2024-09-12,0.0,0.0,0.0,32.15140560127189,12.865318662513674,23.409038572482874,13.682939946289933,9.80071186022014,3.037052038835274,5.053533318386213
2024-09-13,0.0,0.0,0.0,32.14970746050546,12.864639154987167,23.40780217730949,13.687498954388467,9.800194216028894,3.036891630859932,5.053266405920585
2024-09-16,0.0,0.0,0.0,32.10745386108308,12.880484254770561,23.40780217730949,13.711266604063557,9.800194216028894,3.039532480823831,5.053266405920585
2024-09-17,0.0,0.0,0.0,32.10491033354422,12.887385795092904,23.405947829415084,13.710180408180477,9.799417852260454,3.039291691423224,5.052866090083637
2024-09-19,0.0,0.0,0.0,32.10575813127904,12.887726113641417,23.406565912734578,13.710542454352645,9.799676626515588,3.0367312398282307,5.052999521648498
2024-09-20,0.0,0.0,0.0,32.10491033354422,12.890026435850723,23.405947829415084,13.710180408180477,9.799417852260454,3.0366510506654065,5.052866090083637
2024-09-23,0.0,0.0,0.0,32.09812956321028,12.901824433342806,23.40100433774883,13.707284727002147,9.797348150112956,3.0426098973835365,5.051798891199446
2024-09-24,0.0,0.0,0.0,32.13078832365884,12.904380526104791,23.42481406764033,13.734445271440348,9.694998927894591,3.053633957671267,5.056938925589833
2024-09-25,0.0,0.0,0.0,32.04173564933978,13.003634485967044,23.37046285628535,13.682803269688732,9.789834557992068,3.0399571978835764,5.071571982843453
2024-09-26,0.0,0.0,0.0,32.024848067097835,13.013910036568937,23.35814546443626,13.709849974951311,9.799168692656103,3.0251787511595256,5.0688990131300296
2024-09-27,0.0,0.0,0.0,32.018889669380066,13.055499378020158,23.354760457561845,13.668340188529656,9.810922949632708,3.023422916532206,5.068164440343364
2024-09-30,0.0,0.0,0.0,4.690002021050013,1.9277323041524803,3.4450111157750727,1.9883983955972202,1.4916903751379755,0.4457843617368593,0.7475941731573464
2024-10-02,0.0,0.0,0.0,31.76270524331931,13.075171441814003,23.331092852242367,13.575522886000407,10.168171903119458,3.0243072873666597,5.063028386137789
2024-10-03,0.0,0.0,0.0,31.50064938799611,13.206807236064327,23.293997664460676,13.744469302358969,10.148063038563967,3.011614768909893,5.094398601646057
2024-10-04,0.0,0.0,0.0,31.34578054452013,13.12618714478329,23.17947575623608,13.727890669557667,10.377986075245328,3.105334806553202,5.137345003104309
2024-10-07,0.0,0.0,0.0,31.332260990088205,13.127060676459765,23.169478360135358,13.736346571585,10.403570578613529,3.096153576463297,5.135129246654844
2024-10-08,0.0,0.0,0.0,31.31670745755011,13.111399993465724,23.184103533220355,13.71777077034933,10.445434148023637,3.0920039613747283,5.1325801360161165
2024-10-09,0.0,0.0,0.0,31.35069963925575,13.272099578704294,23.235423327230016,13.420108150171014,10.49208122495094,3.0914368728037394,5.138151206884238
2024-10-10,0.0,0.0,28.51118355778891,20.685451223408307,8.890366693110675,15.376464654048942,14.215496949488763,6.8766879516861525,2.0440838103656973,3.4002651601025535
2024-10-14,0.0,0.0,28.52130363872152,20.655566953627748,8.890925135651122,15.381922549770488,14.201496592311935,6.886920454172795,2.0430778908885325,3.41878678485586
2024-10-15,0.0,0.0,28.56185590731207,20.44131815828873,8.911369156334487,15.403792933487118,14.251165453371236,6.933125002622571,2.0433818904659535,3.4539914981178343
2024-10-16,0.0,0.0,28.497126103607112,20.388071941643023,8.905878314506243,15.368883279992184,14.349483142913758,6.961527491995886,2.035290965380137,3.4937387599616536
2024-10-17,0.0,0.0,28.48456012638385,20.379081700075737,8.899357355990793,15.36210627951357,14.366500379585254,6.975750155121386,2.032664252718182,3.4999797506112253
2024-10-18,31.406361507895177,0.0,19.529309217255285,13.972109322335982,6.098527544783485,10.532419051929606,9.849821343137387,4.819992401354003,1.3918372720296535,2.3996223392794254
2024-10-21,31.405616827858424,0.0,19.528846155442096,13.969999693889429,6.091269605570008,10.532169316467423,9.84721668073566,4.825805894172098,1.3906187139595407,2.408457111905323
2024-10-22,31.381619816240384,0.0,19.513924176655696,13.957548250860476,6.088984570713462,10.524121692667013,9.875231933771042,4.863581254787616,1.388371492929072,2.4066168113752386
2024-10-23,31.333365017367594,0.0,19.483918061870117,13.936086048222549,5.972575694108045,10.51976727706219,9.97655562832054,4.976751149880867,1.388602282958471,2.412378840209632
2024-10-24,31.302263839673305,0.0,19.45098949738397,13.922253231724596,5.979054748723181,10.509325463640456,10.02573572585597,5.014941666562485,1.3854514887936733,2.4099843376423626
2024-10-25,31.304853246106784,0.0,19.452598534915566,13.91276914732298,5.980731104260257,10.510194822965596,10.027746833595316,5.015356515861608,1.3855660970219064,2.4101836979499884
2024-10-28,31.29948995095458,0.0,19.449265823958584,13.910385546073197,5.9814787818590425,10.508394166802171,10.02898270714464,5.018632685547092,1.3847379404117506,2.4186323972489454
2024-10-29,31.30096929708857,0.0,19.450185078433684,13.911043009664848,5.981761491817748,10.508890837907979,10.030047522051301,5.014143464835877,1.3842125861653407,2.418746712034651
2024-10-30,31.290247204788553,0.0,19.443522451545544,13.906277806206656,5.983256052479148,10.50529103572724,10.026611746811106,5.033096893930737,1.3819666252640013,2.4297301832470137
2024-10-31,10.295772896164669,0.0,6.397715241826408,4.56815602506102,1.97009662173717,3.4566710196974646,3.314712466769274,1.6712528955428074,0.45414062621457335,0.8060880245013449
2024-11-01,31.26292064095561,0.0,19.426541931898896,13.865809039214028,5.9821613162550875,10.496116499514962,10.06506202509545,5.074727965666892,1.3789894649355534,2.44767111646352
2024-11-04,31.256280854430063,0.0,19.422416018877566,13.86286414442695,6.001539369059272,10.493887278077068,10.063514312637333,5.073650167762013,1.378696587767316,2.447151266962422
2024-11-05,31.25591206009642,0.0,19.42218685287388,13.86270057583834,6.0038283660563785,10.493763460205578,10.063395572756784,5.073590303524118,1.3775004157394288,2.4471223929090744
2024-11-06,31.24245702036297,0.0,19.413825993164735,13.856732962840768,6.014806902198026,10.489246106687338,10.059063483933892,5.100891145143104,1.3769074295936083,2.44606895607556
2024-11-07,31.250749853073035,0.0,19.41897909655602,13.835637113983307,5.998117938094631,10.492030316749972,10.061733508594175,5.119940746477451,1.3760931987768863,2.446718227694524
2024-11-08,31.190221401332042,0.0,19.381367175413917,13.808839366815734,5.995919798807282,10.47170868115152,10.112890794098455,5.225411759032079,1.3716617560590816,2.44197926728989
2024-11-11,31.204734187735827,0.0,19.39038531088692,13.626788966626451,6.015201314485675,10.482471023106807,10.167071170735067,5.299110491560262,1.3711220164688602,2.4431155183941273
2024-11-12,31.26679515267063,0.0,19.428949524112113,13.406024089815594,6.0425086398508565,10.513941733911409,10.204996497649649,5.309649530554274,1.372078474082383,2.4550563573530932
2024-11-13,31.184530197710313,0.0,19.377830704619324,13.137075776753223,6.083116493200446,10.492164925341454,10.560739766342166,5.345710928109358,1.3702342622140782,2.448596945709638
2024-11-14,31.04528679733497,0.0,19.29130591100845,12.983488602738955,6.036617270148186,10.45117567226719,11.127102288560634,5.286096975461845,1.311964031898422,2.466962450581351
2024-11-15,31.095577552031408,0.0,19.322556204802734,12.977522163912813,6.082198572440868,10.473974958869983,11.122237142404439,5.30639852941684,1.107491329399974,2.512043546720946
2024-11-18,31.069175195686093,0.0,19.30614998068395,12.966503324848722,6.108701450286771,10.46508180939388,11.167206441129732,5.3018930197619865,1.1053781350741134,2.509910643134753
2024-11-19,31.12484523540172,0.0,19.340742921417366,12.877528436176505,5.9862894623178935,10.483833241200061,11.227751962047433,5.3172677863062745,1.1384951218048227,2.5032458333279237
2024-11-20,31.129417201131748,0.0,19.34358390626922,12.879420031725092,5.99774496161877,10.485373223999513,11.184158731707102,5.318048846128823,1.1586395593184222,2.5036135381013054
2024-11-21,31.13746712393457,0.0,19.348586067285254,12.88275058996621,5.986953899423766,10.488084692847984,11.105945995333212,5.322362652496989,1.224763451218122,2.503085527493891
2024-11-22,31.11661908046692,0.0,19.335631251090255,12.874124964021313,5.988818575792995,10.481062411790292,11.13786068186969,5.318799072727054,1.2345152306683458,2.512568731573138
2024-11-25,31.123931003406867,0.0,19.340174824585105,12.877150183741131,5.9990377737512794,10.483525298920982,11.09524339162071,5.320048908027357,1.258891233074603,2.501997382871965
2024-11-26,31.14149364679238,0.0,19.351088118070443,12.884416515120478,6.015942149534128,10.48944095322017,10.989235816498377,5.321875325177956,1.3030982630907215,2.5034092124953515
2024-11-27,31.11954343733579,0.0,19.337448424283682,12.875334881322159,6.0058280038874345,10.482047427764481,11.011446307806532,5.3416193161835634,1.3250875271667657,2.501644674249593
2024-11-28,31.103648874885657,0.0,19.327571663648527,12.868758698263767,6.0021733994902595,10.476693635933271,11.020499081342642,5.37763821515037,1.3226494926036898,2.500366938681815
2024-11-29,31.093243996744235,0.0,19.32110615123425,12.86445380572124,5.997231125858205,10.473188943572403,11.042635282423092,5.3764261548454515,1.3210332722254172,2.510681267375706
2024-12-02,31.078652394989515,0.0,19.31203904049955,12.85548367389063,6.000869386179955,10.468274030153186,11.074409352118877,5.373903077185128,1.3198267241530968,2.516542320830062
2024-12-03,31.060978437236418,0.0,19.301056577109886,12.848172955508755,6.003905785951174,10.46232088165095,11.140223083562798,5.350913737847521,1.3173173397118898,2.515111201420605
2024-12-04,31.070632850117484,0.0,19.307055756099462,12.837505060155674,6.010463569462477,10.465572793553525,11.121986858253694,5.352576915671121,1.3183132451987687,2.5158929514877957
2024-12-05,31.072637348304372,0.0,19.30830133607989,12.838333262006001,6.029032615049603,10.466247972002275,11.09279323827919,5.352922233089482,1.3178118021044063,2.521920193084779
2024-12-06,31.068810803448216,0.0,19.305923550109213,12.836752242102389,6.038259303790972,10.464959070552052,11.094359283008803,5.352263029404683,1.3170630948773976,2.521609622706271
2024-12-09,31.073913072727617,0.0,19.309094061567254,12.838860355188098,6.021655421304974,10.466677676375545,11.099700354841115,5.353142003736947,1.3149333207130485,2.5220237335454008
2024-12-10,31.075553443773813,0.0,19.310113375702322,12.832499532711786,6.026079137223393,10.467230205275591,11.122575128733086,5.328203023820909,1.3150027351618152,2.5227434175972845
