date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD
2024-03-26,51.85921412246528,9.662019854742129,9.506894409303575,5.7074532257367165,11.642531944141146,4.573978065112442,4.349375782938409,1.1701655713831391,1.136356691202352,0.39201033297480703
2024-03-27,51.617159741382366,9.822179645418059,9.50671144636908,5.654045129902089,11.69664987358022,4.57381729162729,4.349177543961448,1.210449632987148,1.1656868549584218,0.40412283981387626
2024-03-28,51.62816311582714,9.854879852063112,9.481481856492072,5.6765959178611505,11.712357374316941,4.566039066031003,4.342085642298157,1.1691215481365416,1.152934373609561,0.4163412533643198
2024-04-02,51.60591673343138,9.863561991528808,9.484443001284792,5.737308864347675,11.671568047886579,4.56796976296971,4.342275663928167,1.1694709307202151,1.144018052193683,0.4134669517089866
2024-04-03,51.63714667835196,9.91476841834777,9.499886823832918,5.756331001197653,11.489126576221633,4.573584379412287,4.4004612751085475,1.152892447626044,1.184731433345852,0.39107096655533063
2024-04-05,50.52887238076033,10.61150452790426,9.496934653370944,6.389846424517659,11.300923982680645,4.583450632456702,4.38990853390179,1.1677477278688597,1.1031594709321122,0.4276516656066857
2024-04-08,50.71219585114677,10.981093647878792,9.512001266860539,6.393376119673411,10.942565714614078,4.58910924520768,4.3995207613799625,1.016141395638269,1.0339593085196785,0.4200366890808227
2024-04-09,50.91996200125585,10.96729259226038,9.500590765074802,6.3853409145976325,10.915426307014206,4.583341645552949,4.438252730818669,1.0163910803255671,0.8544222564603285,0.4189797066396202
2024-04-10,50.750059761617614,11.202464783568917,9.467197814297645,6.337679234710378,10.98903085456169,4.567239250997527,4.423925399063546,1.0119766976983007,0.8485091493965936,0.40191705408778244
2024-04-11,50.817775853638615,11.366720507919345,9.44748955420517,6.360472364458866,10.822442335047613,4.557709683179966,4.4154039168966035,0.9500227155679393,0.869031973985447,0.3929310951004321
2024-04-12,50.942655162692375,11.53258250985513,9.418783312222967,6.413200771661787,10.589697954809875,4.54138405237774,4.377237149670833,0.9460005740039656,0.8610500134667026,0.37740849923862346
2024-04-15,51.301357446623044,11.688181665576309,9.403314267134288,6.5399610703488555,10.320704437954612,4.533927839907852,4.095949812034425,0.9441832902008658,0.8217425488172949,0.35067762140245695
2024-04-16,51.18336044958368,11.947335661467589,9.385356671619883,6.561345413269478,10.184494828015092,4.525290959556226,4.079021998777526,0.9433106406768643,0.844207515410266,0.34627586162338886
2024-04-17,50.92059927914776,12.280091423950594,9.347756478941692,6.537822010570157,10.180730951807648,4.507154288559017,4.062763155799893,0.9367037281732928,0.8897611956295675,0.3366174874203799
2024-04-18,50.911864641348814,12.589711054841684,9.306802381040438,6.591877338313355,10.060659325717914,4.487407685360105,4.0448302157757094,0.9417968354042735,0.801735955588372,0.26331456660933505
2024-04-19,50.6428073729138,12.650197412598102,9.287001970408586,6.600901495884093,10.193117739498163,4.477721047942012,4.035614220840679,0.9397699067031057,0.9102113321629319,0.2626575010485219
2024-04-22,50.47195947457354,12.709223639261422,9.278746429836561,6.675793919435868,10.204552914613663,4.475094347579665,4.039804431169598,0.938762252145552,0.9558915249949889,0.25017106638915154
2024-04-23,50.270331267167855,12.747993169572172,9.25166241384826,6.926653638398617,10.229729554180752,4.464790345056798,4.044442269647851,0.9354241193055165,0.8854933226717481,0.24347990015043072
2024-04-24,50.29328270336389,12.79212129068761,9.272878016832703,6.9356180719955125,10.245402468417776,4.474995354238528,4.058323958427293,0.9386890560185605,0.7814569189206533,0.20723216109746972
2024-04-25,50.122581817947406,12.86788585131276,9.250973103837586,6.923915400532453,10.366159770958554,4.464429601894068,4.040019412165019,0.9363364603372081,0.7892774125462628,0.23842116846867673
2024-04-26,50.124447017614024,12.87468190510472,9.233859948964513,6.974775173285792,10.380936052440903,4.4562099957811165,3.9886981219705944,0.9353552425824462,0.7896864440487398,0.24135009820714712
2024-04-29,50.16219453726628,12.915529713542155,9.226709829010694,7.07227754270896,10.226314147050445,4.453114015675058,3.9861388757748597,0.9326037639386272,0.7893435588353382,0.23577401619758642
2024-04-30,50.106297197405134,12.951933335895536,9.22600644746041,7.092909189469415,10.247144850710296,4.452724892978941,3.9426117650076407,0.9324340982424504,0.7879519927422994,0.25998623008787536
2024-05-02,49.93832241279834,12.77384092061444,9.238904187238289,7.224345488397553,10.450056556750651,4.458275076393242,3.960400664975122,0.9353620019087627,0.7853282446002869,0.23516444632330902
2024-05-03,49.7547772535808,12.82064204252617,9.203050832605467,7.206012949627979,10.592826943704845,4.442229910570508,3.924578764998949,0.9986437784118081,0.8236964494407201,0.23354107453275236
2024-05-06,49.87494599991362,12.814740223072052,9.201305518136902,7.202695753244859,10.516696105947949,4.440184986547288,3.9310077257299083,0.9983306062122576,0.7832304605728712,0.23686262062229615
2024-05-07,49.80109887842089,12.810886616830357,9.196487578333851,7.200529782430892,10.56431253608241,4.43884974882256,3.97014149557268,0.99861637830402,0.780674129517722,0.23840285568461653
2024-05-08,49.877593678593186,12.878056784066224,9.17669508484941,7.177709970029916,10.529504363165032,4.42991047835147,3.9250255400421263,0.9937156178821445,0.7742312440814093,0.23755723893908154
2024-05-09,49.913120038260644,12.963249358479842,9.166056643728963,7.230336140720215,10.391350364292055,4.414334661499013,3.945107679852527,0.9912733831435875,0.7483542844183684,0.2368174456047846
2024-05-10,49.81364335531845,13.078634674831315,9.15804923603831,7.311852083448279,10.326509218073046,4.412495814478416,3.9240806959803516,0.9914589086144822,0.7441196158574269,0.2391563973599175
2024-05-13,49.830585641188115,13.208673480970882,9.14359952499496,7.274380568071017,10.30945987326518,4.40648184295892,3.851607533189004,0.9921045917749146,0.7465212862918439,0.23658565729516723
2024-05-14,49.52504559497783,13.383752596045126,9.203469720461333,7.370314002431876,10.2844775272637,4.40647441187015,3.843428376432698,0.991372956560588,0.7523153367117399,0.2393494772449588
2024-05-16,49.550328641921844,13.384365133080673,9.230040235367197,7.416173361144124,10.15015201973079,4.418136804385601,3.850010755433966,0.9941923010566145,0.7672798549647064,0.23932089291448158
2024-05-17,49.47189080110814,13.562005963641132,9.234825828404826,7.439978685448642,10.031462203803681,4.419413125277587,3.8596291845722006,0.989284524343856,0.7527377546873899,0.23877192871254987
2024-05-20,49.90340034591128,13.619705202190232,9.277853542444287,7.489193421764373,9.382171209370739,4.440075201478281,3.8936972601716815,0.9867239888507182,0.7705591568414589,0.23662067097694914
2024-05-21,50.00840641648211,13.48439171397098,9.281875002940852,7.522589782337841,9.374776847513838,4.442063451099979,3.885308264759034,0.987165840285329,0.7775244085728665,0.2358982720371696
2024-05-22,49.781044202171465,13.551142815120318,9.265680814844773,7.6153453023790885,9.4823235175852,4.421952795994053,3.87158503596272,0.9743622053518154,0.7928832305379996,0.24368008005257136
2024-05-23,49.60421299920786,13.808279288011194,9.281552596257065,7.615324336363345,9.277960683603506,4.429597839364013,3.9671802762006334,0.9752944852105773,0.7948883084058833,0.24570918737592407
2024-05-24,49.60981997921451,13.928678556371077,9.26993737586049,7.580542940306458,9.22564627502182,4.441735514500176,3.9619673825815207,0.9369105198223032,0.795661857248755,0.24909959907289445
2024-05-27,49.6229633851687,13.97922934218376,9.234926285069543,7.434770242185995,9.457710195063056,4.424814567909021,3.9470355654678055,0.9307781627420264,0.7211038849510877,0.24666836925899718
2024-05-28,49.63212325334476,14.223595537974882,9.230965415803585,7.333060529033375,9.170289976674963,4.422846473253982,3.946629571752088,0.930144123726007,0.8667643670274222,0.24358075140893223
2024-05-29,49.72981918501295,14.541553851623416,9.239902814414677,7.098949646262577,9.011135819070443,4.431963394602183,3.8899492502450608,0.9227203873574775,0.8909290533810944,0.2430765980301262
2024-05-30,49.623730091873114,14.657192523340973,9.19482770924002,6.931711941148009,9.224245848054775,4.410265803475843,3.9141895196372385,0.9161571703931006,0.8843315057628292,0.24334788707409488
2024-05-31,49.426571674319305,14.955599088805585,9.175206671873509,6.880790384251459,9.360256036403449,4.400764210640698,3.770841183768827,0.9136011290220368,0.8828783121036561,0.2334913088114819
2024-06-03,49.77622658196267,15.080295708866242,9.202460118717152,6.726262120647526,9.04700649383244,4.414579923406775,3.7252034815629913,0.9168355514096146,0.8747993304278785,0.2363306891667127
2024-06-04,50.297641393216544,14.954682507297374,9.208649297154702,6.860722401641917,8.745224707352445,4.417144281125129,3.4511000444847997,0.9190858070364608,0.9143163742767184,0.2314331864139139
2024-06-05,50.33858165888715,14.729893466292342,9.22869564911133,6.9005365963211345,9.025763942249897,4.427034395799732,3.418268012506833,0.9208502915484523,0.7811236686675028,0.22925231861562523
2024-06-06,50.5399956816248,14.82232601943481,9.233037331045537,6.949175936140316,8.643592486168043,4.429117818307082,3.4351247190927783,0.9209916103277525,0.8011672430764329,0.2254711547824476
2024-06-07,50.835622586215734,14.91535950335516,9.228003857412114,6.979740497966361,8.23644675377898,4.42707619102714,3.4396435440296296,0.9204790605156393,0.7922607831397153,0.22536722255952477
2024-06-11,50.846749225497966,14.957750559979626,9.220370854130758,6.9782176246906555,8.212527563088939,4.423414306223552,3.4313314439540394,0.9174458803613995,0.786953106379485,0.22523943569357535
2024-06-12,50.90042961453703,15.07903165726739,9.196758484369928,6.81668014800919,8.223359628520802,4.4281309795893815,3.4332854157641606,0.9109745858050794,0.7921763885654928,0.21917309757154255
2024-06-13,50.85916117649227,15.275307777973646,9.21226209216964,6.722787506701243,8.066679325152899,4.435588709142427,3.5052233271753575,0.9120386039296461,0.7926729717738435,0.21827850948901995
2024-06-14,50.79056455250562,15.213162947956105,9.22348554843377,6.738591062681401,8.55087675589153,4.440657838581745,3.068307190785776,0.9153960008267302,0.847167835293896,0.21179026704342108
2024-06-17,50.788767184677,15.252344612065757,9.219495687597549,6.722920959906357,8.59316673403503,4.438878512506528,3.0674894981635914,0.929307995475934,0.7732470577119865,0.2143817578602705
2024-06-18,50.80796871015967,15.41057338133697,9.212990857306416,6.763379810465557,8.41793950077174,4.4369522225541616,3.0410085937913083,0.9179004165167457,0.7237438310155679,0.2675426760818594
2024-06-19,50.92065996484092,15.446973227118047,9.201875042474295,6.660273536701208,8.391311754285965,4.431118141006359,3.0402541930473985,0.9213322138040596,0.7880341769053497,0.19816774981640134
2024-06-20,50.92586803820402,15.454444549681307,9.20232588148612,6.6601277946452795,8.419899817881253,4.431021177981586,2.9879150116583286,0.9234048673858337,0.8041103339525013,0.19088252712377501
2024-06-21,50.87522332512334,15.66517577550353,9.205481903305488,6.604627221446078,8.31354263254092,4.432519625448809,2.9924202735265943,0.9213970381690562,0.795581450894273,0.19403075404191517
2024-06-24,50.94893387585482,15.792884928903336,9.21429373200038,6.556540575720761,8.296868314463858,4.4316609174386485,2.8991966972345673,0.9165899707234181,0.749030329314008,0.1940006583462015
2024-06-25,50.63973265751562,15.92573043586383,9.209743648233736,6.545920424582081,8.30434878251193,4.429189872393926,2.8999162621188974,0.9174893807845133,0.933800968521514,0.1941275674739415
2024-06-26,50.20486696638914,16.042116671335478,9.211417570962126,6.521408138429534,8.603651960671758,4.429994902574888,3.060215120524254,0.9166274700698486,0.8157587769853551,0.1939424220576147
2024-06-27,49.991488086414336,16.1037305795253,9.200793159487096,6.508043282408704,8.671259561169878,4.424744891565701,3.160874667721594,0.9207826351649465,0.8289298823531761,0.1893532541892624
2024-06-28,50.163544791354354,16.21737226847445,9.200424284554003,6.435114106885134,8.441245297929475,4.429517178586768,3.175451021788963,0.9219000494436955,0.8260792324935382,0.18935176848962287
2024-07-02,50.19479805602264,16.28658710001879,9.213395715020456,6.45273587385705,8.486355189716448,4.435762235586851,3.008137254755682,0.9235529573672392,0.809277603372277,0.1893980142825667
2024-07-03,50.22660866787342,16.312685027782564,9.217442384173978,6.561400626856442,8.414528358688171,4.437682143429755,2.9033613112305043,0.9225100575496378,0.8140953410593825,0.18968608135614184
2024-07-04,50.2593913563104,16.391944322961905,9.220353930089098,6.6355599696932135,8.211515790873575,4.439225683601503,2.902515711670321,0.9220504576047703,0.8258794324140345,0.19156334478117448
2024-07-05,50.23347384473744,16.329846907933348,9.205475282496643,6.708171301536557,8.264766764561461,4.432267504958635,2.8909970835342533,0.9198700664895261,0.823191831596389,0.1919394121557403
2024-07-08,50.24617599272931,16.438005735491963,9.220734290753558,6.761788537200427,8.152434235175653,4.439543529974154,2.8199874998493617,0.9189943616043189,0.8101844053724889,0.19215141184875711
2024-07-09,50.2380694568679,16.5854051719934,9.229811761698704,6.807168752161513,8.068268916122745,4.446428558525669,2.72460291908475,0.917464322848838,0.7858361407222066,0.19694399997428266
2024-07-10,50.039145065537525,16.79710848600537,9.224404511509167,6.863198528662359,7.991655604115511,4.444896802292762,2.732261332578673,0.916764626292758,0.7975650975017212,0.19299994550414654
2024-07-11,49.85735333790175,16.991069785506006,9.221822514583739,6.885444373608314,7.9197717226719835,4.442181682739363,2.7304372078961183,0.9177953504421495,0.8290816676079015,0.2050423570426788
2024-07-12,49.63856702604828,17.151130091638773,9.199573358918515,6.828624638197199,8.063311321042331,4.431296753982643,2.7635476298747097,0.9154927785812691,0.8046954417180272,0.20376095999825464
2024-07-15,49.58257896268487,17.254393399761728,9.181919613966807,6.789579115492448,8.100769730641355,4.422578978468322,2.7667653443877853,0.9154861261909779,0.7815858326831668,0.20434289572254238
2024-07-16,49.57710562048056,17.356854158941747,9.169284100390081,6.7446705083170535,8.072758192481304,4.413367786057765,2.7630021586773497,0.91358514844936,0.7965551732391283,0.19281715296564883
2024-07-17,49.492326726546494,17.47980305484266,9.160760858383783,6.722903497705877,8.115796721340514,4.4092653718134756,2.7375460402012086,0.9128091026367018,0.7704433920672554,0.19834523446203492
2024-07-18,48.99092780296068,17.645196308769957,9.170775164142956,6.737565783292515,8.082039174044375,4.41426951577305,2.9392045104534157,0.9135242125884128,0.9081909018289477,0.19830662614569433
2024-07-19,49.04777540618073,17.719702224456345,9.179455451807572,6.598964023246551,8.163200934516226,4.41090645481126,2.9392809823913373,0.9141160777280727,0.8287880601783194,0.1978103846835837
2024-07-22,52.49362406985484,16.557812644796655,8.542960895968783,6.131092751640069,7.629923613033146,4.105255211576794,2.7306652316179325,0.8507729262736957,0.7749631381041413,0.18292951713394523
2024-07-23,52.14079268191697,16.784303318412313,8.541604469820816,6.199757307078588,7.693818361253067,4.104272077588338,2.771033813823249,0.8531544091202973,0.7800360106758121,0.13122755031055053
2024-07-24,52.24111541785069,16.831944151966134,8.534762910281229,6.181764406731722,7.505810430875583,4.101115707301109,2.834181400569053,0.8512848663942603,0.7871531241602078,0.1308675838700147
2024-07-25,52.00090221706283,16.947095526312733,8.528570818273561,6.21400687262353,7.582943370915565,4.095512094248856,2.8557895475086954,0.8514607792425953,0.78953693611563,0.1341818376960056
2024-07-26,51.69568041995911,17.09576071291356,8.53543505486962,6.246048915010631,7.6195533030228555,4.0986662909892235,2.91889628681641,0.8525842185045849,0.7911590366430392,0.14621576127096483
2024-07-29,51.542766057866515,17.234269410060406,8.526550000282834,6.286072775342221,7.579071350023278,4.094362458301911,2.9114393064219732,0.8514070094752496,0.8439355471236963,0.13012608510190668
2024-07-30,51.409853481119136,17.38258653772095,8.526503082745414,6.281232148033519,7.581760190345031,4.095113810875817,2.911973581889504,0.8515809604415916,0.8293007349450078,0.13009547188403092
2024-07-31,51.40371422485146,17.548372903595183,8.535729988973038,6.17300618044097,7.6297841775593165,4.099526319781333,2.8338844414119766,0.8524999076515553,0.7937644420850302,0.12971741365014014
2024-08-01,51.458648170900275,17.6736238430455,8.528411721590256,6.21043621872616,7.536369242649011,4.096005624505203,2.7938987900528836,0.8512377208554208,0.7708983722126183,0.08047029546266775
2024-08-02,51.5555359402329,17.806006927932806,8.537552133636602,6.1392772071430795,7.326217840939389,4.100393594816906,2.8332463431967647,0.8517226812691967,0.7707321325741275,0.07931519825822483
2024-08-05,51.47213356859238,17.83308734445094,8.5465361507307,6.155054998649262,7.296694083468069,4.104711563400014,2.8356291044734534,0.8526261524689485,0.8241283116885607,0.07939872207766374
2024-08-06,51.32500307583133,17.960476623251278,8.555173798446871,6.143661341408557,7.324787955584408,4.10885412546792,2.826149283473113,0.8532146309160271,0.8232003126665763,0.07947885295391141
2024-08-07,51.0981331296199,18.17305044075967,8.549552000625619,6.189668703288755,7.3209221812067184,4.10614157411997,2.7869512530578784,0.8520378998506469,0.8340491476870597,0.08949366978378043
2024-08-08,50.88793097723547,18.455817709885302,8.547898875691029,6.16411082052342,7.297117435701785,4.106541741896401,2.78125293531157,0.852735687739943,0.8348509197684243,0.07174289624665049
2024-08-09,50.77105461220421,18.579110745416674,8.551279898463761,6.150313625693688,7.273298084031075,4.107837782229381,2.8155700941521746,0.8534011127842845,0.8271337722990287,0.07100027272571846
2024-08-12,60.197088627968085,15.078161352232062,6.898122376321599,4.952615251061948,5.888631538634835,3.31430810226211,2.261496964345163,0.6881818979433199,0.6641090616323618,0.05728482759851303
2024-08-13,60.2236513127435,15.17687605500678,6.894426967076097,4.95878888237058,5.878720285264463,3.3125325865296573,2.258390057965254,0.6867112568301714,0.5526484568037447,0.05725413940975878
2024-08-14,60.231937980843774,15.177817839634015,6.892211323699467,4.946922513176942,5.906879187755741,3.3115527354213823,2.250328866325207,0.6859352700569439,0.5397609527565922,0.05665333032993347
2024-08-15,60.22285742374168,15.153476814340666,6.890691068829331,4.972424649171532,5.922862855619695,3.311207272075614,2.2466793592019503,0.6868191822982674,0.5395283993105005,0.05345297541075889
2024-08-16,60.2975562729807,15.131888293767362,6.8955770615693694,4.966319010271518,5.900927165328403,3.3146593231453094,2.2107729384409374,0.6875860074589931,0.54169701489707,0.05301691214033815
2024-08-19,60.29907771695541,15.129505608571602,6.894657725772727,4.965183438082863,5.905081695566234,3.3143498608512587,2.2095946068123107,0.6874555703382565,0.5420818146590802,0.05301196239025679
2024-08-20,60.219077934754715,15.096544478426752,6.9057527353250645,4.985884037940677,5.948984839194706,3.319685814601198,2.2133416192337987,0.6894506099043359,0.5683462192563036,0.05293171136244397
2024-08-21,60.19779925240248,15.142818029690408,6.903339462673519,4.94837399771653,5.975497879975789,3.3185257228204534,2.1926371294812093,0.6890772436413635,0.575817627157764,0.0561136544404818
2024-08-22,60.2870180920823,15.03466622028997,6.895772729965264,4.95012294059302,6.025793793391257,3.310476245818253,2.1824382447522903,0.6879634847260457,0.5616486973361959,0.06409955104540398
2024-08-23,60.265754475557976,15.040059257384938,6.900451186885362,4.940807104496819,6.032834419706369,3.3127227775731627,2.187824383182271,0.6885086683773127,0.5673028379922842,0.06373488884351217
2024-08-26,60.26000228486118,15.057223007046003,6.901578250562153,4.941845792590996,6.0678586777891566,3.313263850817907,2.1402866917671135,0.6885549247157331,0.5656412210669276,0.06374529878283562
2024-08-27,60.348350344093724,15.070611221584809,6.900302574097848,4.940114900820293,5.938361396341524,3.312547109414087,2.169761266450628,0.6885085595285205,0.5677111185798158,0.06373150908874736
2024-08-28,60.35842004392309,15.066153066715321,6.910689668164398,4.91240480236472,5.974543817996709,3.3155544134453847,2.1703852151446204,0.6900787168153013,0.5379808875346113,0.06378936789584433
2024-08-29,60.32970508932639,15.099243573447765,6.919704573611747,4.932500896845893,6.027469589537429,3.319880572166238,2.1582922793470978,0.6926396294258874,0.456536422592721,0.06402737369882779
2024-08-30,60.33963806942483,15.116107263892284,6.915722794377654,4.894419114945459,6.067159954755327,3.3179718162192886,2.1466764983964866,0.6946754614700776,0.4387990657249877,0.06882996079360533
2024-09-02,60.33470060909316,15.08716471129406,6.897877012483364,4.897556165463806,6.093018332355971,3.308223833622322,2.1403223009629944,0.6917753905650267,0.47524508781216224,0.07411655634713621
2024-09-03,60.16310330317898,15.101141120220813,6.900094207125347,4.8517578965284445,6.323701184577097,3.309156618908269,2.138324316370241,0.6917753330721252,0.44020568500584806,0.08074033501284311
2024-09-04,60.14464707470414,15.190440083625347,6.8895862762297355,4.833868893812678,6.291677664138075,3.3063039388532984,2.1521093586394504,0.6799340258658236,0.443097263015497,0.06833542111595328
2024-09-05,60.61686353634449,15.184935423446824,6.888737871882086,4.835597235021927,5.619448049454049,3.305896790655438,2.1377485789637882,0.6776478338624453,0.6662072505285211,0.06691742984042917
2024-09-09,60.5737980784747,15.153881610147218,6.884564864793938,4.829565495718673,5.710945696995082,3.303887409284037,2.1676441006259113,0.6762643715456692,0.6326706667366404,0.06677770567812066
2024-09-10,60.81723094855479,15.13587254040242,6.882036111213196,4.833831950347426,5.448067295973264,3.302779462087729,2.2676130154471985,0.6757075307240015,0.6013293113034144,0.035531833946564055
2024-09-11,60.966694433757084,15.150047990570334,6.8937031972581915,4.772454237218094,5.4237384290929045,3.3085011986792416,2.27630392964133,0.6761085310153064,0.4968546634562053,0.03559338931130739
2024-09-12,60.957389303888135,15.188181793634808,6.894337205378209,4.745703162765011,5.421379170590345,3.3088063780348937,2.27123446718486,0.6762829897281931,0.5011109003287064,0.03557462846684019
2024-09-13,60.901163192837274,15.244188732682407,6.892071330865051,4.725771889680101,5.419286005409962,3.3077238853268276,2.271731211809624,0.6764318484134799,0.5263223361434379,0.035309566831839945
2024-09-16,60.901692686015465,15.238248761730928,6.892703957112606,4.718588469817774,5.460234239030318,3.3079173984772767,2.2717429063501986,0.6770133386358742,0.49655762931270037,0.03530061351686144
2024-09-17,61.03706441825389,15.225795923026428,6.8905141877003615,4.723059828629432,5.495771092215362,3.306866493580957,2.105975282706324,0.6766770846950957,0.5036472231387799,0.03462846605336807
2024-09-19,60.860141318971586,15.214026893174731,6.8845256481525094,4.719409061707591,5.517425558804154,3.304310396633691,2.136124729928899,0.6762660875571744,0.653168605659746,0.03460169940991896
2024-09-20,60.84451864364944,15.213271412516066,6.884282842642309,4.71917471071745,5.542059913138572,3.3041463149863795,2.137790590464231,0.6760123766452913,0.6442202594255212,0.03452293581474443
2024-09-23,60.71985219536348,15.30200620493105,6.88287914660598,4.7228469602968,5.552514803780366,3.3036046477672074,2.1350426510986673,0.6757474886420047,0.6710436486332052,0.03446225288123846
2024-09-24,60.64277021503942,15.402831841868784,6.8861800284396715,4.69750374171504,5.503331528638684,3.3051845998721996,2.1554192154063174,0.6762927360602725,0.69644775615427,0.03403833680534608
2024-09-25,60.55372016505057,15.521640802692103,6.8822281482334935,4.7322319771067765,5.454665665503958,3.303380493740877,2.1538599818954283,0.6747302111159332,0.6897868917607888,0.03375566290006501
2024-09-26,59.86958070345722,15.554520805320488,6.890585528458488,4.798985039327676,5.986791190390179,3.307629912431457,2.18282066913384,0.6725020912220178,0.6786333264564306,0.05795073380221349
2024-09-27,60.00537942396266,15.594762093698517,6.887881700005619,4.822311497088095,5.743030021156035,3.306950692943262,2.2640177583296275,0.6694447997384632,0.6519184016988676,0.05430361137885777
2024-09-30,59.891618657199515,15.635707326121025,6.877779661345489,4.842803132895223,5.839543002341911,3.302887655264628,2.261632297773458,0.6666638882215328,0.6436749319622196,0.037689446874998374
2024-10-02,60.036625397569686,15.373666157490526,6.8662992805148955,4.8752051134114485,5.866261736409877,3.300653154510249,2.3414970913686752,0.6474002469748357,0.6553435843432817,0.03704823740652144
2024-10-03,59.50436497867305,15.563483424845165,6.8692435744079985,4.92120688843793,6.126939681070408,3.3020322673273235,2.3295070984938193,0.6465724561882575,0.699838900423343,0.0368107301327036
2024-10-04,59.572864311083585,15.555849665834485,6.865016732042194,4.91879307744186,6.0779203173326755,3.300412647998784,2.403145996432733,0.6438366276345743,0.6251040923158795,0.037056531883226856
2024-10-07,59.70933534763881,15.56264335712289,6.867496288546134,4.920941257219727,5.917254264240271,3.301854034045611,2.4033926042053064,0.6441964515467444,0.6371665381361507,0.03571985729835618
2024-10-08,59.750354648583524,15.563009449455398,6.867579744422479,4.921057016401612,5.923415581159735,3.30193170616192,2.4073648229416227,0.6115360104976175,0.6177333469417209,0.03601767343436983
2024-10-09,59.773271374030735,15.556941682022405,6.860911066476964,4.919138375306071,5.930605109490009,3.300644336020709,2.4005462014436256,0.6097583079216246,0.6135212843506822,0.03466226293717151
2024-10-10,60.459952808826124,15.26101355823922,6.865151355531156,4.961669443080459,5.45670537555412,3.300346556397185,2.4115188137025014,0.610551470033613,0.6384314828804702,0.03465913575515578
