date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-03-28,34.43192087602726,23.746160172637694,9.570542348572955,10.527945445018918,9.372656596737231,4.566401272846629,3.068562726488748,1.9662119434765937,1.3696387819228928,1.3799598362710748
2024-04-02,34.29001560181182,23.87015871131533,9.626443157077224,10.534986236925688,9.360603936775643,4.561721307291277,3.0645604463380667,1.959541570352127,1.3529624771569853,1.379006554955836
2024-04-03,34.18524197320673,23.84526412132799,9.640200324302509,10.524285822599817,9.404833786725964,4.639131982859104,3.0626059308317775,1.9630706233568953,1.3569724144106643,1.37839302037855
2024-04-05,34.12306775653052,23.775003667110887,9.552336627885904,10.48628400673612,9.60339061040679,4.636928900250414,3.0537899944636346,2.0013882994170995,1.4218261761526267,1.3459839610460071
2024-04-08,34.084194881780846,23.678832062433838,9.713656199417443,10.470213803720542,9.609533463468475,4.630748702651578,3.04955789996201,2.0064679278108772,1.4126050537993726,1.3441900049550097
2024-04-09,34.04180491503495,23.67386783942293,9.71161974949888,10.46785683870506,9.644918584564802,4.635574045362624,3.047558570508177,2.0077132374399747,1.4251780214369216,1.3439081980256795
2024-04-10,34.29411837277353,23.70452739424419,9.499440195336756,10.46953421254853,9.488439731984466,4.639847249695786,3.0471795589065156,2.03424596812675,1.4774826794277154,1.3451846369557592
2024-04-11,34.35183202106772,23.82145484539083,9.499875772011602,10.403257131809841,9.326716453395642,4.629359744828351,3.04639679558984,2.0457946516284196,1.5313931650980424,1.3439194191797044
2024-04-12,34.45390165303374,23.944645769429318,9.083592412104977,10.345696527763485,9.267056804999175,4.526742809431639,3.0552050377922306,2.145455738059361,1.8353086492420239,1.3423945981440566
2024-04-15,34.543122822151254,23.793182622494516,8.911605070739794,10.373302694332752,9.266412464568633,4.448284920885363,3.0588701100708233,2.2305531367752383,2.0304987538676365,1.3441674041139935
2024-04-16,34.477603290160715,23.79071509400685,8.933781746620003,10.364672163356024,9.338940951621414,4.3827916710129715,3.053953586083062,2.223870840842286,2.0920726722618506,1.3415979840348211
2024-04-17,34.413677952836984,23.88839043768178,8.94239177219861,10.273045357433443,9.575625838667113,4.232825602655698,3.0364422455521476,2.303117328128047,2.1713494684273713,1.1631339964188014
2024-04-18,34.31753476453793,23.86164284597441,9.066425622634114,10.189045144509516,9.414330968692473,4.664319215759276,3.018096769316062,2.2964721505105397,2.020827708917348,1.1513048091483262
2024-04-19,34.312504691729224,23.94451760087622,9.118110231579891,10.09656222703687,9.552616475527849,4.660160208479929,3.009682761079647,2.2714484974267113,1.8832767509162536,1.1511205553474049
2024-04-22,34.30184700333885,23.988014771775408,9.219186512826612,10.07046261028636,9.515550117495923,4.655754170650772,3.0068869766594024,2.2675418680206687,1.8271652492758064,1.1475907196702047
2024-04-23,34.24432637448908,24.100934971220084,9.206953590409567,10.06171801751995,9.457507108982274,4.66778665760093,3.005548195485764,2.2852609844453724,1.8213598228595906,1.1486042769873914
2024-04-24,33.260796433351466,24.12206737430644,9.193229660793465,10.056699583909518,9.383523859725578,4.6777779785487805,3.0086566585460925,3.277669043981694,1.871016039020157,1.14856336781681
2024-04-25,33.16197129604478,24.158711740539463,9.204596891937548,10.031380567908501,9.41470654159385,4.665861068131222,3.0109097510356153,3.2715944942357598,1.932656174251037,1.1476114743222177
2024-04-26,33.08897150231707,24.27069455452112,9.214090347192185,10.006782911728578,9.383423279347214,4.679449570366514,2.998473206383152,3.270890375940641,1.9306608138286534,1.1565634383748702
2024-04-29,33.03854436328935,24.392081001398182,9.202742320107626,10.010633663882631,9.248594682259913,4.684106697182531,3.00101903851581,3.288081473375616,1.9765142263957696,1.1576825335925796
2024-04-30,23.293081222813097,17.28794301172352,6.570221025532709,7.079735198876108,6.581610169403892,3.315286583956531,2.1224800117639036,2.319154779917258,1.4189585202423525,0.8195070646885034
2024-05-02,32.886572249098826,24.351283270180517,9.286653535275653,9.960005103399295,9.233306418797115,4.712858378365327,2.9999003606402517,3.3323793068617684,2.0868254693870236,1.1502159079942176
2024-05-03,32.85713039201056,24.443760318596237,9.172996985199966,9.987789668088338,9.161340528192548,4.778253902352417,3.0006123567689906,3.3121511775521735,2.137251894871096,1.1487127763676683
2024-05-06,32.85175851832921,24.461949593358334,9.179822864703816,10.001981889408734,9.125830875997226,4.787955016361576,3.005174009908523,3.2928317176299613,2.149111709666928,1.1435838046356865
2024-05-07,32.75763746312138,24.462543136367092,9.18004560327427,10.006639728839616,9.125599468401978,4.795251877816406,3.009063688718436,3.31700896469357,2.20599478710469,1.1402152816625681
2024-05-08,32.586490217631834,24.780968959541163,9.26685763613317,10.067439315313667,8.892389258287778,4.803459616481938,3.0153367960589255,3.252933066721292,2.224550862199656,1.1095742716305768
2024-05-09,32.49336516429781,25.020675773673638,9.224867901521069,10.107224431335435,8.786403591547257,4.803028008273123,3.014656034080049,3.250983663966277,2.1894530084099966,1.1093424228953406
2024-05-10,32.32820027333035,25.279820429228067,9.336121918394719,10.141752834764151,8.595620547836802,4.805957878740672,3.016577073467013,3.2276816340866272,2.1604278459956774,1.1078395641559224
2024-05-13,32.03902830910186,25.465805704411533,9.494423671833937,10.222383595459778,8.341832016616314,4.817631818520279,3.0254420971467377,3.240809857764815,2.2432113871002035,1.109431542044547
2024-05-14,32.03660357289736,25.65121195396956,9.627512108460268,10.184832014603854,8.178232744477606,4.819717737801956,3.0149289251275793,3.114432873667104,2.2474214513133806,1.1251066176813285
2024-05-16,31.92998624045896,25.591635849206412,9.757114892491524,10.031258496092397,8.309116223759178,4.773964145405307,2.9524776111167457,3.181246106935842,2.3672044648629145,1.105995969670723
2024-05-17,31.772609875265424,25.637405255084644,9.765606983657369,10.02974699599712,8.326072579163581,4.763583717870701,2.9537397312669427,3.1845014632054434,2.4772960838878944,1.0894373146008847
2024-05-20,31.782562200698976,25.601862514683805,9.738571627363077,9.9984991279847,8.192810690577037,4.779732225032136,2.9533617121402993,3.3331732958195825,2.5283542199386875,1.0910723857617037
2024-05-21,31.831775547015045,25.49087991867212,9.792095677086305,9.958003813541476,8.24308964130697,4.794700985131726,2.9573001963136654,3.2913034535931924,2.550965961266314,1.0898848060731872
2024-05-22,31.80015294540719,25.51180943946296,9.719890823183547,9.923306490735282,8.395190708554303,4.784353035770126,2.9440740896843094,3.323297195646201,2.510208849835326,1.0877164217207567
2024-05-23,31.90048865428866,25.56342338854379,9.827862058152586,9.932381392155422,8.140261061007566,4.793081363955625,2.9556840320304834,3.330206077097122,2.48681669322784,1.0697952795409107
2024-05-24,31.87814462359014,25.561355688913235,9.805077738944412,9.906631877635796,8.262143689135506,4.784618566597783,2.9493337332128013,3.3162326941286597,2.4685549685093946,1.0679064193322745
2024-05-27,31.852059406566923,25.591325311405143,9.809749097260102,9.911827485493127,8.232234231678847,4.794931583665909,2.950726265399908,3.352781387553022,2.4387680433702976,1.0655971876067203
2024-05-28,31.778214878122796,25.663789474148675,9.751464033879634,9.918676337843078,8.252127381141241,4.79453273554664,2.9297939658900667,3.3810841491371244,2.463123011031255,1.0671940332594887
2024-05-29,31.766696827808854,25.81897627304705,9.816402998439667,9.924632438927661,8.272217032840816,4.744964310664962,2.9254049273002782,3.19366333163525,2.469512131583534,1.0675297277519293
2024-05-30,31.738595413312215,25.86130875408613,9.877106574888597,9.9278516970167,8.29653301916503,4.744842241025222,2.9256500886107153,3.1588723585200587,2.401709315634705,1.0675305377406261
2024-05-31,22.396371206507784,18.334880980201344,7.09181360252338,7.027857007623705,5.904290546934861,3.264303620541958,2.0700202690142837,2.2413367609517976,1.6523791527981582,0.755815508108864
2024-06-03,31.710753022224914,25.86366896361198,10.015454296113012,9.939849738905558,8.3712083404254,4.626382103523954,2.927448262873976,3.1679560706352574,2.3078549839902656,1.0694242176956834
2024-06-04,31.597841004746197,25.94121897221874,10.082865070162246,9.941489117018175,8.38516936768696,4.4376791817183,2.925055697735561,3.15684933054358,2.462553757308987,1.0692785008612558
2024-06-05,31.56265131782642,25.978319263441126,10.131085091889998,9.9501722202264,8.355400642323017,4.408854821650177,2.924722893715529,3.151600823502277,2.467781046158729,1.0694118792663303
2024-06-06,31.54961972408696,25.898702869231283,10.255027002751248,9.945759883623957,8.361837279538285,4.350242645906951,2.919404223845202,3.1938465912201384,2.4565297180172285,1.0690300617787478
2024-06-07,31.62048859726208,25.916510414895477,10.273740116024603,9.980865797696985,8.139398230899344,4.356192672588248,2.925383653911254,3.241479737596477,2.4745508135226,1.0713899656029295
2024-06-11,31.618045140206636,26.055401196121526,10.362623848140776,9.93078372234273,7.923904972874726,4.369999609897522,2.9236379742189817,3.318412392823388,2.424789221817894,1.0724019215558247
2024-06-12,31.494709349038295,26.120812843367112,10.500893318846895,9.884675687232395,8.08134471529752,4.342158180924492,2.8752334155918504,3.3431631550222254,2.28758185656876,1.0694274781104534
2024-06-13,31.438521446435363,26.152299767766824,10.501087653618267,9.878955253358802,8.098230642441134,4.341955166838208,2.8780003239958263,3.331986228413239,2.3007051754385213,1.0782583416938143
2024-06-14,31.445509510459203,26.17055012806014,10.569875365723105,9.758165883494673,8.288967553948089,4.338156124810204,2.8744214402509147,3.067907861237246,2.409621570622796,1.0768245613936336
2024-06-17,31.356811959534348,26.140522431781566,10.708375162761914,9.759924674911591,8.305799133993059,4.3382623870893084,2.8733075854618133,3.0696200624699466,2.3708162462474167,1.076560355749037
2024-06-18,31.15995711649627,26.229823658660294,10.754879158738422,9.741206223696992,8.417000360793631,4.328594813493742,2.8679540620156216,3.1132048123052853,2.345241601573076,1.0421381922266688
2024-06-19,31.12435038365759,26.26023748715157,10.772252349397194,9.742635499661095,8.227399341587478,4.336254606333378,2.873389940323633,3.132852015635781,2.4821284688841256,1.0484999073681553
2024-06-20,31.03843682397317,26.42503419575363,10.693206195712083,9.709722857769117,8.353984552880565,4.321558718496907,2.854949119898213,3.1165892702214917,2.4413477279570968,1.045170537337731
2024-06-21,30.629031908486485,26.626757093326454,10.73629764940071,9.721877230704475,8.46202104591816,4.344850446314652,2.8588517841639525,3.1580680335805633,2.413508758931596,1.0487360491729507
2024-06-24,30.499499922792793,26.716694633874255,10.805293536786511,9.72001863187055,8.36431442644942,4.368013497303043,2.853341366422233,3.1812281200131403,2.44510016616487,1.0464956983231886
2024-06-25,30.6128935924607,26.810738435398278,10.853298661033364,9.71073300266247,8.280201635968254,4.358790227764644,2.8505885150677375,3.1185960883048014,2.3545234074600567,1.0496364338796953
2024-06-26,30.533848789696695,26.73981471289977,10.891999924950095,9.68770055099966,8.401915480557426,4.34532807344713,2.8410056130219092,3.1379258807256125,2.3742333508646705,1.0462276228370335
2024-06-27,30.5191946238796,26.81027234930035,10.94284923201564,9.668929595688983,8.41149745468458,4.336430240847421,2.8348210529576376,3.0996723083962197,2.332170744148488,1.0441623980810821
2024-06-28,30.607364937883013,26.89589409186146,11.002691710025065,9.65493975701791,8.286676311194476,4.330628293998225,2.8250144099513346,3.09198119988001,2.261620177256026,1.0431891109324773
2024-07-02,30.608709562392434,26.894019545420043,11.066912158226149,9.64341231642586,8.25126043638659,4.327286879839223,2.821085903138304,3.0876268365683934,2.2572867477703285,1.042399613832676
2024-07-03,30.50534634028387,26.682862724139206,11.617429520779465,9.504275322581861,8.132420881207144,4.285544664730368,2.7931738053756283,3.2211188702364653,2.2188020885561266,1.0390257821098616
2024-07-04,30.34833511625486,26.83818102781952,11.961032734099705,9.450860425727923,8.021941148617643,4.2654913008216315,2.7876091025127536,3.1966087479402288,2.093316313660367,1.036624082545365
2024-07-05,30.183095166160072,26.79866842981499,12.292099412418517,9.339273284676908,8.118788453428284,4.22648559693021,2.7394334397650875,3.16649615904684,2.1027033233383676,1.0329567344207191
2024-07-08,30.168703591213752,26.663052968564177,12.483922001201748,9.31537758335048,8.100423005042549,4.229674845737705,2.7263760227613307,3.1731465621397272,2.103994631617227,1.0353287883713054
2024-07-09,30.151516721385374,26.52501431986238,12.542874606628212,9.291990946035703,8.14123035915282,4.227770838580589,2.72489942340403,3.1810184234422354,2.1822560113058604,1.0314283502027974
2024-07-10,30.108716203705743,26.63961285349561,12.446506410293164,9.282882442852838,8.171596964880564,4.219176402630542,2.7237356319589106,3.166794007256652,2.21009746604172,1.0308816168842596
2024-07-11,29.9527544040189,26.60940317841018,12.67721560787048,9.25981606522013,8.182165305124263,4.21033741982048,2.7108073972801634,3.151455928241466,2.2162988257466414,1.029745868267296
2024-07-12,29.929647287673937,26.81496405673166,12.51571896575386,9.215230412910554,8.17825456609326,4.210741766703418,2.7091579422267134,3.222178461809211,2.175923690366608,1.0281828497307774
2024-07-15,29.726550891807612,26.927058124886134,12.513096383917086,9.196943362825765,8.139183141067383,4.20499547556583,2.7007385787841636,3.244158161699958,2.319721344247558,1.0275545351985125
2024-07-16,29.600037121971358,26.977596790193076,12.551131525656478,9.180990794525067,8.133198641237371,4.22986808629729,2.6556414238179835,3.21519945801477,2.453423153739207,1.0029130045473984
2024-07-17,29.497173224306117,27.055286869127798,12.579105039468349,9.179717649935158,8.11693506930514,4.227098230753288,2.6530727517330392,3.199435746141082,2.4900887314799696,1.0020866877500587
2024-07-18,29.45680659631289,27.105611802481423,12.586685306074353,9.178908866766792,8.133135337931337,4.217575190042397,2.6534904175141927,3.189718264028111,2.476222693287469,1.0018455255610352
2024-07-19,29.42905098061971,27.165783360560305,12.605793203727151,9.178206388932711,8.16557260156527,4.21875256989532,2.6587549488910107,3.2064578620309203,2.3830939891044207,0.9885340946731899
2024-07-22,31.76649587382417,26.337621162501456,12.218420339439886,8.86730655028521,7.92207248084346,4.076577375243167,2.567578040816003,3.0656039772800647,2.222606614054983,0.9557175857115985
2024-07-23,31.829471032860425,26.44838841746171,12.265267537682846,8.86360512433498,7.806572591749317,4.079921683926279,2.5645793840214974,3.053066405878989,2.134071721025823,0.9550561010581392
2024-07-24,31.92590105917664,26.380811925856683,12.283187223641013,8.858047479727297,7.7578434771076825,4.078648828969087,2.5592701110605134,3.0669019420406016,2.1347063187160664,0.9546816337044158
2024-07-25,31.834272486271182,26.34308486178015,12.318352918215773,8.861689479618255,7.765925944701424,4.078486274968969,2.5617451959243707,3.0841907162095095,2.1964080649048663,0.9558440574055049
2024-07-26,31.899565408027442,26.399411216457917,12.249730679339173,8.828011367915153,7.763106412399259,4.063429265417795,2.5564065460627723,3.095818602959062,2.19105803749258,0.9534624639288437
2024-07-29,31.894353071739324,26.302949773282712,12.348492147786622,8.821956545996136,7.85037971466966,4.054383887424174,2.553916096777462,3.1095454544182486,2.1137334333688194,0.9502898745368445
2024-07-30,31.95127259499415,26.157363514552856,12.350448911483827,8.83133645237853,7.859240065015144,4.05809387162003,2.553552393162185,3.108277372991053,2.179012422799389,0.9514024010028408
2024-07-31,23.94586941541611,19.672710229745235,9.286770144520625,6.6255021623969785,5.927622429607584,3.0047019834090634,1.9159437362332783,2.34328315021294,1.6209417417083913,0.713927442743464
2024-08-01,31.85724124053082,26.366444517619232,12.368349001390015,8.815286309798434,7.904877819603634,3.9838106232563018,2.5491432977152133,3.0722958090720542,2.1327009963204056,0.9498503846938893
2024-08-02,31.700922192209497,26.450456190011725,12.359570267835785,8.811108877293004,7.940843478723676,3.990360067564193,2.5498899602130676,3.0658522910251484,2.1809928502508855,0.9500038248730241
2024-08-05,31.61593945891933,26.438237950760506,12.300775351566491,8.79348230431714,8.019439751284398,3.982816213911997,2.54594852622204,3.152803011784646,2.2008271156729413,0.949730315560513
2024-08-06,31.74704785608024,26.29071277768532,12.342689483233434,8.76069900061952,8.113644153496057,4.022566144412801,2.5384007234829453,3.1203153477302363,2.1139691900452564,0.9499553232141867
2024-08-07,31.73181955022723,26.288191440686916,12.350824816424192,8.758464795054811,8.279916340735335,4.018368326814704,2.539762251343464,3.024249371754186,2.059601721919786,0.948801385039376
2024-08-08,31.842336066079092,26.27359926103681,12.384552247431676,8.749248959056432,8.24745852336492,4.004531543051511,2.533934975928607,3.0041893753512556,2.0115959227531284,0.9485531259465642
2024-08-09,31.906769329033146,26.280576988598398,12.339684105883155,8.733417769037208,8.259912920270986,3.9998738544302306,2.529772498503538,3.0009167972541437,2.0015356953533585,0.9475400416358346
2024-08-12,36.79573274228617,24.40735195337747,11.47528171700898,8.116609456453649,7.613204605299454,3.711256768448383,2.356985460586832,2.782762140024606,1.8608320886402248,0.8799830678742323
2024-08-13,36.71447996951809,24.55171339306608,11.413340522314405,8.117360016541216,7.6078892889220455,3.7086404204609202,2.355226032064124,2.781719078986389,1.870378664355251,0.87925261377148
2024-08-14,36.68848366937924,24.616908210630974,11.388278326145077,8.122833007145697,7.585121898664861,3.709352852616977,2.355672841327785,2.783246021441843,1.8708505880247177,0.8792525846228321
2024-08-15,36.637972451782126,24.53694121842858,11.411671910312505,8.1204388335834,7.676300852634182,3.7105424501555304,2.353390347727746,2.756176255353154,1.9176041677065672,0.8789615123162122
2024-08-16,36.63169762727947,24.562917524983856,11.393924792419002,8.114825993158282,7.646031339385371,3.707386710633155,2.3542849844857128,2.642063423235046,2.068653630670109,0.8782139737499988
2024-08-19,36.637042424245756,24.653008817855053,11.421280762028957,8.118438876329739,7.591564254284269,3.7279158554271605,2.3520186841134425,2.5360837641854985,2.084060768443931,0.8785857930861984
2024-08-20,36.6736407192818,24.774940120648928,11.356502355368926,8.0960336359653,7.636573932232523,3.7195477896987383,2.3432165813497328,2.503358162312708,2.0190290401214903,0.8771576630198513
2024-08-21,36.820918542649714,24.7529719476704,11.485809495377298,7.925408367694506,7.490750023202404,3.7106227439966952,2.2905714459123634,2.5831837434999714,2.06534502181164,0.8744186681850137
2024-08-22,36.90308142576063,24.654452173654267,11.59498034867715,7.919879174089488,7.347743532537845,3.714462314136942,2.2937587694707897,2.6058343838241016,2.0874655745499004,0.8783423032988846
2024-08-23,36.962047596881845,24.541010937538886,11.590163243813818,7.932586664077553,8.055190484675602,3.706989472116775,2.2855149876540484,2.610236382711727,1.444587126773676,0.8716731037560755
2024-08-26,37.000183954876576,24.529287595973805,11.721498581391533,7.894684897700636,7.917926618803181,3.7050413486779474,2.285248441320517,2.6121336887618756,1.4615097722943016,0.8724851001996288
2024-08-27,36.94417667429321,24.393498488234204,11.71515940523063,8.371566373212897,7.362274621406549,3.954843766847242,2.278606084425995,2.6056948441011647,1.5041449898633268,0.8700347523847787
2024-08-28,36.925462192837706,24.455906758533345,12.011865226666213,8.353479714520484,7.292349875420253,3.956877887389524,2.27545893321622,2.4786812681558055,1.3809684393761217,0.8689497038843274
2024-08-29,36.950982167613695,24.519885884814574,11.983721967783726,8.3590758060802,7.246649848837365,3.9601831666244607,2.2773560762899643,2.4437817408560267,1.3857872464978378,0.8725760946021485
2024-08-30,36.91329818464042,24.598197448468255,11.968048122451481,8.359301345532323,7.238709189682038,3.9607597932343745,2.2806078096689086,2.4383269387175717,1.3717707422299013,0.8709804253747275
2024-09-02,36.91174140609005,24.65216686687442,12.073438017890739,8.375630607674454,7.0727236451000195,3.9653576064816036,2.2885741952972736,2.4176707541310964,1.3705387937796094,0.8721581066807319
2024-09-03,36.725885043536636,24.613770896612273,12.106669713662804,8.409061191893253,7.09407090937567,3.937698736517161,2.2971012790201075,2.4454057433457295,1.4975472895531312,0.8727891964832356
2024-09-04,36.67048300676248,24.57717529391808,12.121361451369149,8.41194208567502,7.247611419165089,3.9460872025947333,2.297947818375072,2.458951851220895,1.3957449711948808,0.8726948997245975
2024-09-05,36.54011536573,24.616430478416195,12.159403387916994,8.418066871976873,7.211057465692831,3.940934657085399,2.2987245646773022,2.5025532194836173,1.4402471414236178,0.8724668475971687
2024-09-09,36.46848360373345,24.673264945849205,12.204683457607437,8.43145664495933,7.19891969398673,3.9424374912463125,2.303097653281698,2.505746509780031,1.3983700446438059,0.8735399549119998
2024-09-10,36.52265405698935,24.658746787477604,12.18536766406875,8.435289262446233,7.159653911101565,3.940344843478621,2.301779778916855,2.5098166843718395,1.4168316292989918,0.8695153818501926
2024-09-11,36.85341109353312,24.25758381556382,12.113109863207333,8.417306096406747,7.379668235613603,3.929628743741288,2.296964611552525,2.511956509666409,1.3722616828239325,0.8681093478912247
2024-09-12,37.070328257393015,24.103238588831935,11.874218359350323,8.456539492624653,7.181569962407089,3.9528156557429543,2.3097318251602146,2.613868524677171,1.5663284224855363,0.871360911327112
2024-09-13,37.40458985184604,23.777761075601536,11.598156269402967,8.502981036265956,7.279685817710749,3.961675224811482,2.3199982999614908,2.691324696430035,1.5905057860265126,0.8733219419432271
2024-09-16,37.529239497695905,23.757244391735515,11.773271065425037,8.500780168699936,7.208992212856365,3.9633383645656024,2.3230846137519,2.5802916773147917,1.4906534284175146,0.8731045795374346
2024-09-17,37.607644254512174,23.75509016189135,11.809715552710589,8.502830955539928,7.208915367741466,3.959606815981397,2.3226931074151045,2.470615359048621,1.4897615105762327,0.8731269145831435
2024-09-19,37.44635326324074,23.764353646492033,11.814320844351894,8.504765178849691,7.176251972313858,3.9590081260766046,2.323175944806265,2.4715787949765335,1.6667248315885859,0.8734673973037967
2024-09-20,37.461538625175514,23.767714085558055,11.81599146859417,8.50737772602059,7.1616708122736625,3.944933025123523,2.3235044574735273,2.4719528535446718,1.6717260347814826,0.8735909114548005
2024-09-23,37.54719600752967,23.800162367007147,11.849265466337986,8.488300104559105,7.114879581109544,3.9287980408539633,2.3200901173887822,2.459794094742845,1.6184759567382638,0.8730382637326944
2024-09-24,37.71639863051931,23.896195943036652,11.734125356365297,8.487188805794933,7.051309151572367,3.922505763264329,2.3199456717512876,2.505435898400298,1.4947350447092975,0.8721597345862274
2024-09-25,37.51224266101214,24.14479327005301,11.691096730879762,8.472852691196254,7.126977246068068,3.9131340015399694,2.3144701525802414,2.5021884666687617,1.4512865979984604,0.8709581820033301
2024-09-26,37.55355433764554,24.219498201589865,11.768121715227272,8.466565357682668,6.931849737603618,3.9018870404936297,2.311119556898828,2.5095431892038693,1.4668503565833502,0.8710105070713655
2024-09-27,37.63990804725129,24.376091037614597,11.796059264097847,8.362150934677876,6.960837442753733,3.7068639107153447,2.307628387937876,2.513632237439978,1.4650495811726512,0.8717791563388059
2024-09-30,30.526249541633554,19.705884402515228,9.590812405112963,6.791422945419512,5.57165176117998,3.0083998913912544,1.8725332733705393,2.034565165251999,1.2446355992370226,0.7082080141712981
2024-10-02,37.40082838561243,24.697995940490262,11.637497194476358,8.404007907614238,6.535237843193246,3.7310659779423707,2.3221850791902856,2.5993510682826555,1.7973079914887686,0.8745226117093882
2024-10-03,37.42783836982166,24.730145473449948,11.384439178269377,8.27315244323711,6.55233472200709,3.707037277927123,2.297717460927226,2.804135691017622,1.9523364109557184,0.8708629723871236
2024-10-04,37.53755101746493,24.609031824032705,11.32868491766751,8.198651539410228,6.508496519907469,3.688330670816104,2.269491605852643,2.886532493050762,2.103458627774987,0.8697707840226625
2024-10-07,37.871944752715656,24.59572489799242,11.322559119082216,8.10493751960471,6.4459561070023526,3.2887937085882224,2.256652131045711,2.9995921119002915,2.1884982618665823,0.9253413902018401
2024-10-08,38.3535320592035,24.576845060504926,11.31386784948161,7.984737250831954,6.413913604731572,3.2647547420531415,2.2411994426207094,2.8150646901094247,2.1113700852574717,0.9247152152056867
2024-10-09,38.44756377114182,24.564213119915106,11.308052778175105,7.951017988701197,6.5239905675747165,3.247351623228465,2.232256122019568,2.7976844641236833,2.008870606850859,0.9189989582694751
2024-10-10,38.540843857171645,24.0747586845206,11.405710713975786,7.977837290478915,6.4918576782922415,3.243799907514824,2.2352569066946115,2.986838850442918,2.1811410611438347,0.8619550497646307
2024-10-14,38.722498344573644,23.668315032756844,11.320283488028435,7.983557433156828,6.573704992605552,3.253283258193487,2.249656415752694,3.017289666535462,2.34757498529521,0.8638363831018419
