date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,RICHE BRIGHT SECURITIES LTD,CHINA MERCHANTS BANK CO LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,HAITONG INTERNATIONAL SECURITIES CO LTD,CITIBANK N.A.
2024-03-20,0.0,4.364536812666149,6.156002794410257,4.16867447656684,18.49074178680863,0.0,64.57808324668048,0.6674767074838088,0.1279618558388649,1.446522319544963
2024-03-21,0.0,4.979995087720909,6.109360187125697,4.291472604862238,18.604361828377826,0.0,64.29346965290387,0.6587963079861262,0.154943382540291,0.9076009484830468
2024-03-22,0.0,4.805323381268706,6.562979049565662,3.579298671435871,18.599350317541425,0.0,63.790012044674796,1.7222972479743046,0.12660595663917074,0.8141333309000657
2024-03-25,0.0,5.3528540765927755,6.84039125077369,3.6294767174785045,18.9387077690476,0.0,63.75322157236669,0.5346014825217232,0.12766602567682941,0.8230811055421873
2024-03-26,0.0,5.1746025432022735,6.814884109249382,3.651026724816077,18.990368403810574,0.0,63.93783252850946,0.5360920240251527,0.1280219758866036,0.7671716905004722
2024-03-27,0.0,5.162617313550485,6.4740840488239675,3.625464259224287,18.86313396301983,0.0,63.78974200370221,0.8769721038480943,0.1288658618138292,1.0791204460172923
2024-03-28,0.0,5.00756714216162,6.5913611155010505,3.637944014534014,18.833280122713862,0.0,63.6887848258191,1.0919183468242368,0.12866191156531676,1.0204825208808035
2024-04-02,0.0,5.030618935445125,6.287421407232411,3.644386263353526,18.51001862476719,0.0,63.56170547868152,1.4249821877226536,0.12840748581551822,1.4124596169820605
2024-04-03,0.0,5.096769210275033,6.68524175790962,3.666248372627226,17.952336868123194,0.0,62.615371354433115,2.485136755284554,0.12649569970592547,1.3723999816413321
2024-04-05,0.0,4.750242296851755,6.858864726585667,3.6276094898023907,17.78366535327493,0.0,62.24052538636751,3.249170181964658,0.12573843512397476,1.3641841300291202
2024-04-08,0.0,4.633268154840977,6.699785789161843,3.5739972275981815,17.763847835825793,0.0,62.17894775456574,3.6617047269784484,0.12561403586780956,1.362834475161214
2024-04-09,0.0,4.634040854718149,6.700903126532219,3.566810572461923,17.757915837901965,0.0,62.18931746848841,3.6623153971788827,0.12563498478482507,1.3630617579336268
2024-04-10,0.0,4.738251857250303,6.666881452604706,3.5351913798256014,17.776521156600054,0.0,62.141645401007196,3.6595079994800694,0.12553867757779233,1.3564620756542731
2024-04-11,0.0,4.6407916134504035,6.810570111523502,3.4915426435949852,17.848451198324646,0.0,62.1754919517002,3.661501215498354,0.1256070544478792,1.2460442114600319
2024-04-12,0.0,4.667957938257318,6.688400720409257,3.5420121783469574,17.88550749980787,0.0,62.30069846729255,3.668874600004678,0.12585999690362132,1.1206885989777495
2024-04-15,0.0,4.571986495809755,6.821198769955071,3.4285440418723523,17.92015853714265,0.0,62.34375052245701,3.6669516263320565,0.1259469707524384,1.1214630356786592
2024-04-16,0.0,4.606386197364558,6.599212024387276,3.4331309247493333,17.99127622352249,0.0,62.44745805855224,3.673051524316383,0.12615648092636816,1.123328566181355
2024-04-17,0.0,4.659518643105242,6.642720675943223,3.5707697931723743,17.905854917703824,0.0,62.53123207823699,3.454393619768522,0.12632572137017573,1.1091845506996545
2024-04-18,0.0,4.703179013071479,7.135394445545586,3.6293984522061824,18.038953520273502,0.0,62.636266213369794,2.8263866259505743,0.1265379115421612,0.9038838180407228
2024-04-19,0.0,4.975056136622125,7.486756794071576,4.110576890645006,18.190176889385782,0.0,62.88808248631832,1.6234985449225647,0.12592232481393853,0.5999299332206929
2024-04-22,0.0,5.291833442321373,8.019154348622799,4.1141113761955745,18.214349233610474,0.0,62.80585517285983,0.1616855539347078,0.12575543083810603,1.2672554416171429
2024-04-23,0.0,5.283308630989872,8.543079904263902,4.095206315938059,17.930439451563306,0.0,62.461639896116154,0.49583365718864997,0.1250751567683081,1.0654169871717558
2024-04-24,0.0,5.161037987424861,8.366478517527796,2.757347817390457,17.847915170329863,0.0,62.36059121033644,2.2789288499236156,0.12487281369444471,1.1028276333725269
2024-04-25,0.0,5.148448034897344,9.84915639033387,2.8361796438783546,17.959073020312307,0.0,62.45131110125315,0.5984749830199472,0.12505447406386958,1.0323023522411605
2024-04-26,0.0,5.523296002143329,9.621225294056122,2.7496709613537553,17.617268581651242,0.0,61.51513181837529,1.7993055076675601,0.12427965914818721,1.049822175604519
2024-04-29,0.0,5.819556232504438,9.840799368275322,2.7935954598683774,17.769527798530124,0.0,61.38293239582594,1.2003383330241055,0.12398375834709681,1.0692666536245994
2024-04-30,0.0,6.202334362620078,9.366790670079302,2.7134374390774543,17.577413419934494,0.0,60.52496004130129,2.0890820956252174,0.12116892527707114,1.404813046085086
2024-05-02,0.0,6.962727930326965,11.01388736158044,2.825354560084986,17.781633010064336,0.0,60.37349876970583,0.0636703267032379,0.1208657049281804,0.8583623366060241
2024-05-03,0.0,6.918407499372743,11.230831233410285,2.8291029458389527,17.76929728823635,0.0,60.26943437440176,0.016159469400590338,0.127121159284644,0.839646030054674
2024-05-06,0.0,6.907394343056998,11.21295328968689,3.2935536113077335,17.44845241346316,0.0,60.15951111738773,0.016133745740556676,0.12046530152948985,0.8415361778274363
2024-05-07,0.0,6.914340451917071,11.224229089261206,3.2925589659626464,17.519831893886515,0.0,60.27276437850663,0.016149969912606053,0.12058644201412519,0.6395388085391996
2024-05-08,0.0,6.789897223264632,11.35962959608079,3.2790316231255194,17.466494600325948,0.0,59.86852046866867,0.016041653543702863,0.11977767979298139,1.1006071551977576
2024-05-09,0.0,7.039807015423684,11.520750844483517,3.3216262764850075,17.38439810236669,0.0,59.66556436799546,0.01599956139869019,0.11946339177688675,0.9323904400700695
2024-05-10,0.0,7.191063500361317,11.209850474403908,3.357301051073118,17.383733339803296,0.0,59.78800684946661,0.016032394843255016,0.1197085481629708,0.9343038418855294
2024-05-13,0.0,7.152452960411848,11.049993589782723,3.364276956945082,17.493756062796354,0.0,59.93365719657475,0.016065707458247636,0.11995728235491569,0.8698402436760823
2024-05-14,0.0,7.282391651576521,11.352749410156205,3.2688029845299686,17.545208708983637,0.0,59.81330868030514,0.0160334470532288,0.11971640466410836,0.6017887127311876
2024-05-16,0.0,7.52208957260546,11.607298326242224,3.2237178094834777,17.52853783587711,0.0,59.381957786954345,0.015916397741441938,0.11884243646943314,0.6016398346265053
2024-05-17,0.0,7.695165455139333,10.963634092638808,3.242942741536787,17.610966326652612,0.0,59.795132514018675,0.016027142714119688,0.119669332265427,0.5564623950342356
2024-05-20,0.0,7.718582160760784,10.920949904735435,3.2142350907510213,17.740476400803562,0.0,59.777887276869045,0.016022520400140013,0.11963481898771212,0.4922118266923013
2024-05-21,0.0,7.897360597587966,10.46499116395299,3.221676486455615,17.954522700130134,0.0,59.797049265703606,0.0160276564691949,0.1196731683033219,0.5286989613971756
2024-05-22,0.0,7.871019344928543,10.443082671613341,3.366232642390616,18.682027144010164,0.0,58.93837822875838,0.01579891478307616,0.13903045009107023,0.5444306034248045
2024-05-23,0.0,8.10600276678472,10.456858755859994,3.3791696148355457,18.77681559644777,0.0,58.59652536154751,0.01570727832344281,0.1277525303640015,0.5411680958370162
2024-05-24,0.0,7.087094807473125,9.550562102033584,2.9274639321848706,16.30936310749654,0.0,50.51326598351562,0.013540494473582586,12.852872056228797,0.745837516593876
2024-05-27,0.0,7.0913219193472266,9.318452879152378,2.9262716944808775,16.66322806776028,0.0,50.4149653109938,0.013514144173574947,12.827859894723016,0.7443860893688552
2024-05-28,0.0,7.146015141389335,9.40066427645091,2.9756424176814833,16.62517860542939,0.0,50.33495204195877,0.013484743630751042,12.799952389865155,0.7041103835942092
2024-05-29,0.0,7.134439117754186,9.83533392661827,2.9038508269244074,16.607078901353596,0.0,50.05819306292915,0.013410599845402606,12.729573823653473,0.7181197409215156
2024-05-30,0.0,7.1281234097841875,9.506562468555373,2.8963992410936,16.632275966552225,0.0,50.34827271820694,0.013488312242558701,12.803339778048922,0.6715381055161892
2024-05-31,0.0,7.355817556581747,10.320300656192101,2.995510469809864,16.434775256731328,0.0,49.62695370071181,0.013293646186593518,12.62210435583156,0.6312443579549977
2024-06-03,0.0,7.479052090462471,10.618976710983953,2.7274857647880695,16.23892733079088,0.0,49.654271237687325,0.013304765341192725,12.63443578392919,0.6335463160169151
2024-06-04,0.0,7.024865099114823,10.928847506655682,2.856905446821727,16.100512443091283,0.0,49.59129547459607,0.013287891108035606,12.621069297858089,0.863216840754281
2024-06-05,0.0,7.244836607335156,10.646844383807256,3.3119089000445765,16.1381319399501,0.0,49.45411512196432,0.013251133899527782,12.586156664092412,0.6047552489066489
2024-06-06,0.0,7.15713257448071,10.645825181613457,3.3399450256423333,16.311869284886196,0.0,49.568655035507184,0.013281824646444469,12.610879992604678,0.35241108061899323
2024-06-07,0.0,7.2660021254424,10.761342715541664,3.3426874801065174,16.287192925593015,0.0,49.41040284307704,0.013236583905955307,12.567924633362068,0.3512106929713475
2024-06-11,0.0,7.225374402764999,10.502836610546249,3.273951583832512,16.64336662325752,0.0,49.25519781310124,0.01319783439375,12.531132591515323,0.5549425405884
2024-06-12,0.0,7.211039730431966,10.412239152951745,3.2372063309996304,16.91299190893773,0.0,49.15149338235869,0.013170046993361682,12.504748899445023,0.557110547881857
2024-06-13,0.0,7.197239119005825,10.308678557147637,3.2425951922231437,17.00511235465023,0.0,49.264604467393305,0.013202713316019002,12.540165954585659,0.42840164167818456
2024-06-14,0.0,7.318127928868572,10.324070540979008,3.2647353463378423,16.974131025121494,0.0,49.28425557677173,0.013203261839430906,12.536285864350216,0.2851904557317076
2024-06-17,0.0,7.473597499024982,10.139658837447627,3.2751538134315097,16.990107407328843,0.0,49.28208662912587,0.013202680777926596,12.532213440874743,0.2939796919884989
2024-06-18,0.0,7.445166714679299,9.912887699093453,3.3763148489947277,16.887279755902142,0.0,48.99651263770671,0.013126175449011459,12.460468334939394,0.9082438332352663
2024-06-19,0.0,7.254340959103554,10.080775795070515,3.335420762282821,16.91397095881986,0.0,49.025685533031634,0.013133990873452421,12.467887392314408,0.9087846085037512
2024-06-20,0.0,7.222158849441793,9.991076859219282,3.3504960072079553,16.951968391196385,0.0,49.08385025502015,0.013151922149038108,12.484909265327492,0.9023884504379021
2024-06-21,0.0,7.319158455185843,9.998094725821243,3.310206029540764,17.010081324663535,0.0,48.98488794633586,0.013127750427811507,12.463713803838326,0.9007299641866217
2024-06-24,0.0,7.47200639045595,10.06629539198039,3.3201834636473833,16.9506529731984,0.0,48.87409953023373,0.013098059583596966,12.432905189783025,0.8707590011175265
2024-06-25,0.0,7.362271095493007,10.294597442095728,3.3196625413133853,16.843418840878307,0.0,48.89627970269216,0.013106345410918006,12.440770240697159,0.8298937914193281
2024-06-26,0.0,7.461331533549603,10.178832537102627,3.326797932741937,16.874737533966577,0.0,48.89841596779124,0.013106918023567636,12.441313774549476,0.8054638022749765
2024-06-27,0.0,7.401985995519454,10.18385242412855,3.326958332083491,16.901976769272732,0.0,48.939335809931976,0.013117886334214535,12.451725085132896,0.7810476975966896
2024-06-28,0.0,7.366351064617908,10.029677945615477,3.2522326245035345,17.17825721160259,0.0,48.94661267241543,0.013119836852204775,12.453576550618212,0.7601720937746461
2024-07-02,0.0,7.294675603773645,9.948318233217853,3.251083818471958,17.35317902452447,0.0,48.929322960898595,0.013115202451948303,12.449177497565163,0.7611276590963678
2024-07-03,0.0,7.138796079970615,9.810922961724538,3.2533626013181447,17.601581507132057,0.0,48.963619001254514,0.013124395293486853,12.45790350209614,0.760689951210498
2024-07-04,0.0,7.1317795840328575,9.76608777168653,3.207246174832381,17.756461224434837,0.0,48.92748771632496,0.013114710525989073,12.448710552917944,0.7491122652444958
2024-07-05,0.0,7.0886962338198485,9.802589521027446,3.1775022078688973,17.76312832813374,0.0,48.73946798633647,0.013064313000036581,12.404356164526732,1.0111952452868314
2024-07-08,0.0,7.4855107883527685,9.76188813630333,3.1843970393128975,17.257890510439214,0.0,48.845227288597165,0.013092661127016271,12.431272257523917,1.0207213183436912
2024-07-09,0.0,7.26931419552515,9.796707397431707,3.190965006266047,17.37453485303191,0.0,48.905757597473304,0.013108885902004961,12.442307793145275,1.0073042712245972
2024-07-10,0.0,7.127191067742802,9.924633206790695,3.177506609437264,17.476172847698308,0.0,48.86879961443494,0.013096639227752302,12.430683854113916,0.9819161605543197
2024-07-11,0.0,7.062876529679091,9.882267939043205,3.1494984258179812,17.663317021410272,0.0,48.84065508310704,0.013089096608004246,12.423524771551634,0.9647711327827768
2024-07-12,0.0,7.015605146055312,9.73556833373713,2.927642530079952,17.93992201784491,0.0,48.778936103088434,0.013072556172773876,12.40782540642577,1.1814279065957147
2024-07-15,0.0,7.034353535582628,9.629492643761983,2.930370018859465,17.960124706247697,0.0,48.82438017610309,0.013084734999223639,12.419384947669784,1.1888092367761307
2024-07-16,0.0,7.110148913954823,9.61587067512424,2.946136133466507,17.928783465548285,0.0,48.773111470191935,0.013073330927840444,12.408560765713709,1.2043152450726615
2024-07-17,0.0,7.026533994663731,9.806529370616353,2.979466133028172,17.91080737989611,0.0,48.68558234901259,0.01304753774696162,12.38407915088712,1.1939540841489638
2024-07-18,0.0,7.020734034525594,9.84676643633488,2.9828293749459793,17.904019591969618,0.0,48.669495249743875,0.013043226469889015,12.379987099379473,1.183124986630693
2024-07-19,0.0,7.02632112352818,9.73558968027494,2.984918550272051,17.940969839714825,0.0,48.77467687027109,0.013071414715728973,12.406741991710632,1.117710529512553
2024-07-22,0.0,7.08515243918367,9.773975191082302,2.9842797908151626,17.91447314573106,0.0,48.735783110919165,0.013060991346657867,12.396848644007878,1.0964266869141057
2024-07-23,0.0,7.024521395710062,9.815001201517045,2.984045943225708,17.99578250103609,0.0,48.73109351981807,0.013059967889892282,12.395877229336518,1.040618241466617
2024-07-24,0.0,7.034562284225232,9.814594822450678,2.9849815535434963,17.995328291185764,0.0,48.74637254526262,0.013064062679630863,12.399763801746753,1.0113326389058237
2024-07-25,0.0,6.988925154545342,9.868665540503745,2.988063933547616,17.997305678299107,0.0,48.768250953734295,0.01306992610873708,12.405329079391873,0.9703897338692933
2024-07-26,0.0,6.999686046697047,9.822041717710581,2.988194118468706,18.081740962122662,0.0,48.770375704423465,0.013070495543440272,12.405869558720028,0.9190213963140679
2024-07-29,0.0,6.901558098059354,9.86597402742425,2.9455022927113843,18.17036911863762,0.0,48.828240013700174,0.013086003219680233,12.42058867996164,0.8546817662859018
2024-07-30,0.0,6.916303205349098,9.835238346348083,2.945432779763984,18.187430418572678,0.0,48.914011928656684,0.013108990154187067,12.442406744173425,0.7460675869818639
2024-07-31,0.0,6.900367637372069,9.765381372893923,2.9178147219339166,18.19937606951103,0.0,48.99322296888427,0.013130218769577703,12.462555898623858,0.7481511120113579
2024-08-01,0.0,6.934154432499273,9.670859737066111,2.918264902564534,18.2365459188499,0.0,49.0154866869139,0.013136185461920824,12.468219188639127,0.7433329480052264
2024-08-02,0.0,6.857387314462586,9.667448171153676,2.9073295054991912,18.20075368348649,0.0,48.90519469807224,0.013106627130089041,12.440163878275433,1.008616121920292
2024-08-05,0.0,6.90892674980359,9.775908256591782,2.9110054644999974,18.215892368772383,0.0,48.96702927523198,0.01312319884095908,12.455892928695537,0.7522217575637744
2024-08-06,0.0,6.915719960087165,9.860252653137543,2.907241103928898,18.22728646895484,0.0,48.90370766469724,0.013106228604081803,12.43978561704998,0.7329003035402545
2024-08-07,0.0,6.956921447517823,9.871272085258893,2.9050316961808655,18.223434537794898,0.0,48.83718718394238,0.013088401067699406,12.422864599007601,0.7702000492298392
2024-08-08,0.0,6.946614319580484,9.7133600657089,2.9140255196857634,18.318114335899207,0.0,48.973674702975146,0.013124979820343526,12.457583346465604,0.6635027298645528
2024-08-09,0.0,7.0548672327884825,9.641272731997555,2.876299907192141,18.31747322532203,0.0,48.9719606869864,0.01312452046283359,12.45714734697881,0.66785434827175
2024-08-12,0.0,7.026343496267589,9.709001967953471,2.880617149648696,18.291427327376788,0.0,48.956111724896914,0.013120272929666851,12.453115798041912,0.6702622628849608
2024-08-13,0.0,7.028006711798936,9.739234512800593,2.7873995578518844,18.32028363452299,0.0,48.99819826350105,0.013131552152090688,12.463821479524977,0.6499242878474751
2024-08-14,0.0,6.999913934766757,9.785870925439404,2.7877168189414254,18.294351677952477,0.0,49.00377522562793,0.013133046781926372,12.465240108429937,0.6499982620601424
2024-08-15,0.0,7.015338522218022,9.905241777350836,2.77274194283168,18.254062981003848,0.0,48.94035860507824,0.013116051082297188,12.44910862879643,0.6500314916386486
2024-08-16,0.0,7.015904554990258,9.843797221803325,2.7753871635378817,18.26710133299561,0.0,48.987048146557484,0.013128563912781173,12.460985190192192,0.6366478260104683
2024-08-19,0.0,6.966738415501666,9.679620987041481,2.773235900444381,18.231952684249503,0.0,48.94907721762846,0.013118387676691563,12.451326408923583,0.9349299985342387
2024-08-20,0.0,6.857777408594299,9.5779795656945,2.7726738161961766,18.19590526946265,0.0,48.939156134007774,0.013115728819190934,12.44880275255429,1.194589324671123
2024-08-21,0.0,6.765660895971292,10.170293551020523,2.8002841961295153,18.295557521242543,0.0,48.81078117395118,0.013081324238150218,12.416147621523104,0.7281937159236954
2024-08-22,0.0,6.756657100699412,10.203058404065724,2.7953552389707084,18.310715288415963,0.0,48.84656392742781,0.013090914041654765,12.425249789912648,0.6493093364660764
2024-08-23,0.0,6.789553273414245,10.209651032154419,2.8010487135603954,18.31853954054737,0.0,48.86976552379055,0.01309713208606143,12.453853346522436,0.5444914379245271
2024-08-26,0.0,6.809457387272866,10.170014263560901,2.8296291255493378,18.316014627956527,0.0,48.95636865326426,0.01312034178665292,12.475923079459676,0.4294725211497723
2024-08-27,0.0,6.648450559397884,10.243389619932723,2.9739242713404024,18.31583840057925,0.0,48.95589761998415,0.013120215549397218,12.484549852839288,0.36482946037690533
2024-08-28,0.0,6.701955832553697,9.689988129698552,2.9827618868209735,18.449093335447365,0.0,49.24622134016416,0.0131980225138907,12.55858712177437,0.3581943310269936
2024-08-29,0.0,4.27652177795218,6.183165710351583,1.8960197633042544,11.710654027541942,36.39015686118519,31.313046037674457,0.008391918716546664,7.985335849342457,0.2367080539313929
2024-08-30,0.0,4.292373590352479,6.226121994758474,1.9058015750517723,11.702012222027859,36.36330296750157,31.28993876687006,0.008385725951457045,7.981679313179973,0.23038384430636322
2024-09-02,0.0,4.294311451253166,6.243070434923102,1.9051731754862775,11.699271448043051,36.35131290301434,31.279621541728226,0.008382960927745639,7.97904751568438,0.23980856893971025
2024-09-03,0.0,4.286886805114459,6.235522533713886,1.9055991638418621,11.701887353762183,36.35944089694484,31.286615527742374,0.008384835320995812,7.988657441968974,0.22700544159042663
2024-09-04,0.0,4.296653814532473,6.266652258770364,1.9062753674334996,11.656207991138809,36.36167673253509,31.288539422245965,0.008385350926097723,7.989148685073555,0.2264603773441458
2024-09-05,0.0,4.401565728434082,6.584537502197165,2.00375324203591,11.446976328058913,36.20382433055068,31.15271039712387,0.008348948650292263,7.9689379035255605,0.22934561942352846
2024-09-09,0.0,4.4115260659162105,6.665131626196988,1.9932587653768523,11.420467444856898,36.18508360120049,31.136584351744045,0.008344626858605694,7.964812822509397,0.21479069534051054
2024-09-10,0.0,4.431704283407934,6.709293269421424,1.9805902698617577,11.3996359973412,36.17723457759401,31.13038660223713,0.008342816798584214,7.963085149179854,0.19972703415810605
2024-09-11,0.0,4.440368158416406,6.713672012036328,1.972390065567601,11.388223284827841,36.179850540422784,31.132637629302845,0.008343420064668181,7.972560605073722,0.19195428428779926
2024-09-12,88.47784621246609,0.43706807180001855,0.6467173048689228,0.1886955495728243,1.4733909387910142,3.4813975912603725,2.9957307184323825,1.512960425134604,0.7671577652226712,0.019035422451099262
2024-09-13,81.46114270528687,0.4025543817509784,0.5960209630650121,5.0322993590904534,1.0082348759594386,3.2053066178225476,2.75815538021594,3.192310946191336,2.325611214446598,0.018363556170829
2024-09-16,80.33532366294672,0.3984974662753538,0.5952191423098212,4.962751372687698,0.994592331065941,3.161008255351267,2.7200367908411986,4.521187507675936,2.2934705237644644,0.017912947081597002
2024-09-17,76.89939891112707,0.3840588646128632,0.5730645776605937,4.750402511692873,1.2803929897218154,3.0258126028032564,2.6037013942885863,8.270642057989475,2.195379275968749,0.017146814134726428
2024-09-19,75.68656568135759,0.37800160851222264,0.564026382662557,4.675480651411234,1.260199032589677,2.978090434311715,2.5626366315452533,8.140200082349958,3.736870058499458,0.017929436760342345
2024-09-23,75.66325475614576,0.40324230799620936,0.5709929389617153,4.674081830423848,1.2591243355730493,2.9771732035883587,2.561847357645384,8.137692958481663,3.735719129035612,0.01687118214839986
2024-09-24,75.64134263057637,0.41364980477994223,0.5943012903187931,4.671813058987483,1.2574784761739703,2.9763110123795733,2.5611054450595296,8.135336277546829,3.734637262455708,0.014024741721797818
2024-09-25,75.57470453672013,0.4195943924834835,0.6653711906956439,4.676475053616121,1.2605309540493441,2.973688958279384,2.5588948938859817,8.128169253753201,3.7313471422679956,0.011223624248713794
2024-09-26,75.52416552152158,0.42657826270385313,0.7184716460619893,4.67405416275669,1.2646686304922117,2.971702163175766,2.557185232950634,8.122738622943691,3.72885413700209,0.011581620391499065
2024-09-27,75.4938481322137,0.46960944811281186,0.7156714637144681,4.671538514946046,1.2635672683612122,2.9705092436543663,2.5561587114431883,8.119477941711699,3.72781396199079,0.011805313851712717
2024-09-30,75.44564191993851,0.49171850918104265,0.7073188653506404,4.6684186097245615,1.2560514373889538,2.9686124401040397,2.55452648931514,8.113608699958148,3.725433585369115,0.06866944366984302
2024-10-02,75.40619417632007,0.5181920912902657,0.7206793002020164,4.66848651836605,1.25493853940735,2.967060262145716,2.5527802821194663,8.1001064465085,3.7230295385366228,0.08853284510393591
2024-10-03,74.08632654724121,2.778524069186034,4.037435647221031,2.395447897636264,1.654791090973625,2.9151265074149646,2.5168371804659784,6.770046866064666,2.7844121362249172,0.06105205757131271
2024-10-04,74.12801185816681,2.7800874297295537,4.039707345227129,2.2459462547760065,1.794464217552404,2.916766728499102,2.5336342059639905,6.688655741070002,2.782525953439228,0.09020026557576975
2024-10-07,74.13767951375362,2.7804500042421854,4.040234197334803,2.2270890125838405,1.8303525182933538,2.9171471285051367,2.529659217208582,6.6902456349554065,2.7491092285278036,0.09803354459527064
2024-10-08,74.09943023166971,2.7790155080827432,4.038149750417763,2.142475858207678,1.9689484227640264,2.9156421072510286,2.5302367595971837,6.595037213602711,2.72711622689868,0.20394792150846705
2024-10-09,74.22780629086601,2.783830107307834,4.045145779264171,1.8337100636430521,2.1908559292640164,2.9206934098398,2.541221044453434,6.567756916980606,2.7351637081771925,0.15381675020387153
2024-10-10,69.23256545530617,4.655940802582949,7.7356421115613765,1.0399680185413591,2.182224394102611,2.9041865524603026,2.528778749660914,6.844966114445122,2.7061933161230347,0.16953448521615674
2024-10-14,67.78887778111226,5.457838929161727,8.774804017255367,1.1339827487079615,2.214998504131303,2.905829034520132,2.5307450069418245,6.862239570796655,2.1119361708842086,0.21874823648856734
2024-10-15,66.88104563465114,6.190654195777566,8.91485296266854,1.1234201822486845,2.2866102374822894,2.889120015528981,2.52032359014752,6.79613015776825,2.1008137697667477,0.2970292539602764
2024-10-16,66.5804555040956,6.684794027812474,8.614944923907329,1.1534235038343068,2.2927342907008157,2.8809643635891917,2.5387654140451827,6.776945467687415,2.076845110293698,0.40012739403399383
2024-10-17,66.39805354737803,6.837479249169432,8.574581238163146,1.213811178419748,2.2992717859779996,2.875790248768037,2.5347806371338164,6.764774302215991,2.072142495523989,0.4293153172498233
2024-10-18,66.2004894449716,6.994249725999502,8.73586083138329,1.222997529496488,2.2989209123823073,2.8753513972711433,2.5326256015444435,6.7504803123215575,2.0718262823243903,0.31719796230528147
2024-10-21,65.98717892680311,7.224377915561421,8.874566125053818,1.2846394175486517,2.2044091819834573,2.8703434172063904,2.5262287586257854,6.738723046457046,1.9704606381570597,0.3190725726032616
2024-10-22,64.09583779443825,6.90747290262069,8.4704118195293,1.5666052928461676,2.1552525257054636,2.796428504437491,2.5894209981131535,6.565192547225903,1.9197188261108615,2.933658788972726
2024-10-23,63.5102827770566,7.179914100868884,8.813218669093335,1.5951338661003476,2.2012998121384224,2.773411362192852,2.544400793719675,6.5109418678524085,1.9039177994727092,2.9674789515047673
2024-10-24,62.9968704100791,7.376024832000294,9.248002116886658,1.3859024087666971,2.2430297589779613,2.7535054045687244,2.5264348689379053,6.463786734675618,1.8924115164774067,3.1140319486296346
2024-10-25,62.454770525740756,7.662563168108533,9.606869670450429,1.3666219474654695,2.2718642125134676,2.7323079917553486,2.509547913651288,6.412346068396359,1.8795233517377767,3.1035851501805767
2024-10-28,61.96459725827913,8.026199642572568,9.964771476380395,1.2376243003332181,2.2470868786634206,2.713345559997835,2.4939251949338237,6.258717709806031,1.8626832565204234,3.2310487225131514
2024-10-29,61.535581513290474,8.511380899148694,9.811717622426519,1.2940220318997526,2.2459772028238403,2.6970851709683723,2.4787724117224887,6.201266185807486,1.851520670067663,3.3726762918447095
2024-10-30,61.299128823960544,9.22304962987474,10.062165119402808,1.2282099488561506,2.2867823239285805,2.696796076489868,2.483647815605336,6.211547049356617,1.851322209741562,2.6573510027837925
