date,YUE XIU SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CHINA MERCHANTS BANK CO LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-04-16,32.44751188970609,29.719124269053093,9.250204636015996,7.27988110577253,9.207300894208467,0.0,3.1770558181568758,5.581233058228181,2.5510708316444792,0.7866174972142833
2024-04-17,32.55063663844886,29.663855138242763,9.34235912897205,7.3476244980465175,9.245426459038011,0.0,3.1872466189757516,5.405480387187872,2.444363648709461,0.8130074823787139
2024-04-18,32.543292530843196,29.423946800697532,9.378245153226574,7.487410519499307,9.230365039062042,0.0,3.186513490652961,5.541136108241149,2.420407089531134,0.7886832682460971
2024-04-19,32.60688402217839,28.99924971119676,9.777902569830959,7.568840164404825,9.234799857095497,0.0,3.1927401238320803,5.381906764853487,2.4284694741496455,0.8092073124583536
2024-04-22,32.53850123238682,28.942513832816125,10.073512432337447,7.514794383646346,9.21514639745917,0.0,3.186044345216784,5.286402111051934,2.4211171808150085,0.8219680842703698
2024-04-23,32.576557680180414,28.83044178667854,10.158480055603073,7.503853953771568,9.219150231614382,0.0,3.1897706855735777,5.239755289440319,2.4253342474077106,0.856656069730421
2024-04-24,32.48270133386152,28.712553122644753,10.340563581695339,7.340142995326171,9.185784634005294,0.0,3.1808188036623415,5.405878688316716,2.41534568613388,0.9362111543539876
2024-04-25,32.48149781573817,28.658656849261497,10.483314691746008,7.375547422969249,9.188245054200006,0.0,3.1807009509924558,5.350729803616014,2.4077779669298462,0.8735294445467475
2024-04-26,32.50999692438559,28.902018755321585,10.558970003951497,7.287958248959475,9.196101778428552,0.0,3.1833009873070903,5.0775960830088644,2.4084263813319735,0.8756308373053733
2024-04-29,32.49814869447245,28.92366712468667,10.552479184494075,7.275645677484871,9.184508854867946,0.0,3.1827085249476363,5.1035471248361235,2.4048195334837854,0.8744752807264448
2024-04-30,50.23470784299773,44.84514823769794,16.093764964514865,11.623361374213216,14.197600161265514,0.0,4.9183249541610214,7.894024534016471,3.7045857400682127,1.3566989548194752
2024-05-02,32.32337219666624,28.686753826846417,10.441356352344924,7.489351560224841,9.123518682869399,0.0,3.164304468756063,5.470281300777017,2.3680579479394686,0.9330036635756289
2024-05-03,32.38578305554094,28.44939510080739,10.51360658183053,7.387976668250423,9.138887346535885,0.0,3.1691729191921767,5.604528058671158,2.4289398283410613,0.921710440830436
2024-05-06,32.29570566966191,28.63323493223743,10.484948678673419,7.367838581644481,9.089120320356974,0.0,3.160392270131477,5.658290538711885,2.387745424690184,0.922723583892241
2024-05-07,32.32311754790164,28.412536483576762,10.493401618419403,7.373778514923835,9.176450110791286,0.0,3.162940170579233,5.648161925477921,2.385307842477868,1.0243057858520532
2024-05-08,32.39393637357269,28.840589945696838,10.580757107295728,6.975877690131885,9.220360857677424,0.0,3.1697853375944574,5.353394844329881,2.3993443178588736,1.0659535258422201
2024-05-09,32.41484993441038,28.827412959207322,10.622998099845873,6.85284125445949,9.221587798623775,0.0,3.171950127759208,5.4095163809872115,2.406049788748898,1.0727936559578444
2024-05-10,32.528363890444275,28.72669072080828,10.969870299262977,6.696789561915914,9.261992293846385,0.0,3.1834641489843536,5.148457599185932,2.424097264199259,1.060274221352623
2024-05-13,32.41984285806331,28.544326208037596,10.855765143218356,6.7441933667244,9.21420793116361,0.0,3.172400456565655,5.539544266246755,2.411247256549677,1.0984725134306386
2024-05-14,32.56125307460156,27.958494375855153,10.412102964546929,7.512594216176089,9.240071190596536,0.0,3.18636680441111,5.571639448257232,2.402922042256432,1.1545558832989622
2024-05-16,32.32485431296578,28.1126940117593,10.68870778022294,7.449325620584498,9.160787622325712,0.0,3.163233383686965,5.567283584609455,2.38713655010874,1.145977133736613
2024-05-17,32.23458333867312,28.001477466776386,10.774341093329813,7.493920292939625,9.141115210957548,0.0,3.1545853960550136,5.693586311530363,2.3816005108236427,1.1247903789144964
2024-05-20,30.24239784890654,26.23875699740529,10.261380429493267,7.16100248394407,8.591381867143285,5.965327736998529,2.9603045088872,5.19761676931358,2.2455351312768084,1.1362962266314391
2024-05-21,30.164242037551954,26.193399096853476,10.330518215228691,7.7815661865897905,8.535098100249675,5.951955151985548,2.954332498186593,4.766885597928828,2.233062699552208,1.0889404158732428
2024-05-22,30.135051736001007,26.267690055336924,10.176478576363271,7.986672916507877,8.552519205158639,5.946987645852154,2.9479294257276027,4.618037286718723,2.2860570120837016,1.0825761402501062
2024-05-23,30.077866928416636,26.058709761524394,10.25949894375085,8.147486689895207,8.577815218595452,5.935868107615871,2.9437421829592165,4.620315730948935,2.289768489968983,1.0889279463244506
2024-05-24,30.07977045549405,25.967536657738815,10.400401502008823,8.122300993701433,8.576812467460364,5.93624376875227,2.9425153513308153,4.6101127658054315,2.3043095430770313,1.059996494630969
2024-05-27,30.194124204797866,26.107057675318824,10.267681911789355,8.20561151797959,8.615274370583974,5.958837729893323,2.9537591992016274,4.294565773568528,2.3238960326367164,1.0791915842301971
2024-05-28,30.180661247410136,26.014287418264082,10.246439319372884,8.111391029080274,8.610051482200905,5.956513107090155,2.9530056981957182,4.530091588953591,2.3329148778807984,1.0646442315514586
2024-05-29,30.204507032855094,26.110952326553395,10.359911364729985,7.977928696997962,8.623772221215013,5.961403667347756,2.9596432603119887,4.401204469852341,2.3332071849013096,1.0674697752351547
2024-05-30,30.200337564887903,26.129975779082542,10.461725432467334,7.866187387031635,8.623440510807306,5.9608433064807596,2.959320715997474,4.326668819202148,2.3241156950810873,1.1473847889618065
2024-05-31,16.91876526638084,14.69450582301455,5.866495050392612,4.35186653293539,4.823498505523403,3.3394192791932307,1.6558761204337622,2.4508746135411106,1.2992402016483602,0.6152145525973901
2024-06-03,30.269747605996557,26.533444121016657,10.461979526437972,7.555874537006519,8.645836256927158,5.9745870947420725,2.96214385511523,4.206965208389164,2.3298165897112324,1.0596052046574407
2024-06-04,30.746330894116188,25.4960201464946,10.941768094272215,7.64856371265977,8.792750724194514,6.068654227373373,3.008781451065138,4.6499421807739205,1.5513531008660089,1.0958354681842686
2024-06-05,30.336565626385003,26.062468588172994,10.769306845757496,7.589346493765737,8.669152892843917,5.987775512680184,2.968504373374788,5.005677188021188,1.5283614958600609,1.0828409831386339
2024-06-06,30.27573915434982,25.744492901727423,11.129875031739129,7.511138490753466,8.577769010679972,5.976120689151236,2.9615260298058663,5.195606471568367,1.5067320811734473,1.1210001390512643
2024-06-07,30.34079076939039,25.821123952094432,11.370017045994137,7.567740589306202,8.613113789045721,5.988968879971561,2.968472262020049,4.724610586864899,1.5023974989110014,1.102764626401604
2024-06-11,30.400074179805237,25.906140998986988,11.576822272195473,7.5986425608101165,8.64088145728445,6.000626775964835,2.9769289337882587,4.549896713919576,1.509428823691002,0.8405572835540664
2024-06-12,30.45134664232742,25.947017019402075,11.7153331479222,7.683314700957674,8.648345462220869,6.010747373357477,2.981949792496895,4.169443371873103,1.5103291144292463,0.8821733750130423
2024-06-13,30.30988368844402,25.8028921132594,11.877419405000152,7.728203247737604,8.611192227617774,5.983601106073896,2.9661677903467822,4.15729311032165,1.5058226904744207,1.0575246207242954
2024-06-14,30.320306734661358,25.743131319811308,11.890347445252946,7.747324808396301,8.595832864977885,5.985649972852728,2.967406086164064,4.208319978195442,1.5132268134187563,1.028453976269217
2024-06-17,30.41371188134078,25.915072882289085,12.00572268492488,7.742191512491134,8.528275394336191,6.004045359855044,2.976525661080003,3.8955132955067895,1.5156887628556144,1.0032525653204716
2024-06-18,30.368742409770988,25.877959227098398,12.132649274558933,7.633466285124979,8.504052055150343,5.995167826321249,2.972124594001609,3.952510424846029,1.5144521738813357,1.048875729246139
2024-06-19,30.375572910357484,25.836857851920964,12.175927275433136,7.592481505710697,8.519329445445539,5.996472220910425,2.9729496855822997,3.963478741170094,1.5218433225540642,1.045087040915295
2024-06-20,30.39592559747568,25.854182338688165,12.15372547535015,7.584456128936424,8.524564626404029,6.000534125990333,2.9749188709296606,3.943961090014626,1.5234991330895862,1.0442326131213493
2024-06-21,30.39793264418833,25.853265075690125,12.26107387306542,7.5509938000228605,8.52495487158844,6.001185924071631,2.9755545207905714,3.869930453715854,1.5252271417879006,1.039881695078867
2024-06-24,30.31314208017501,25.931829979194156,12.261275149588585,7.471834203524614,8.508162431324747,5.984446498229522,2.967254648920224,4.024382256445522,1.5277396229486835,1.0099331296489393
2024-06-25,30.263903447033858,25.96933017640956,12.334785554370328,7.362892717363569,8.514016195665944,5.974725765060397,2.9624348396537306,4.094515741051683,1.5279924213746745,0.9954031420162555
2024-06-26,30.28801277950311,25.891778589514136,12.158321476257562,7.367522389186021,8.526193931793776,5.979529358870057,2.9648165947696725,4.317839332150672,1.534113964447312,0.9718715835076788
2024-06-27,30.235072475928153,26.07813686562503,12.274635457477528,7.363481240872631,8.51409269363467,5.969077762002396,2.959767616813472,4.151599020497118,1.5290344661450819,0.9251024010039157
2024-06-28,30.220413496284987,26.013463072597553,12.4846967320644,7.321874881537409,8.51315591841103,5.966183752422252,2.9584657711928686,4.037464904798389,1.530512292625864,0.9537691780652499
2024-07-02,30.30928577406594,25.882414979242547,12.562041844477822,7.272064248037277,8.578304901246733,5.983702758719137,2.9671529626414404,3.473588432492467,1.5392530428987476,1.432191056177886
2024-07-03,30.311139443823638,25.862136707545254,12.725739133849054,7.1667386856682835,8.603402437785663,5.984068712866839,2.96737894532179,3.402961829476266,1.5437543665838258,1.4326797370793847
2024-07-04,30.23665275100513,25.810281874765366,12.762147619019327,7.227069592846534,8.596069812119696,5.969407277440783,2.960863555243652,3.9300394275152457,1.518256997470725,0.9892110925735337
2024-07-05,30.024729413191203,25.670041078511936,12.732456934191157,7.337231794363594,8.528675962575367,5.933058319029821,2.942172193464153,4.365916787298022,1.5003607906505718,0.9653567267241745
2024-07-08,29.996786186581925,25.63402436263701,12.783531557342318,7.398795463124238,8.533526264881107,5.927536577574197,2.940271807058638,4.335510096865311,1.499052635443437,0.9509650484918184
2024-07-09,29.994844264557834,25.666132635955343,12.803571583769905,7.491315302982993,8.54083275472601,5.8883833499600104,2.9418379803146157,4.292872923308366,1.5034659594857116,0.8767432449392123
2024-07-10,29.97269433241559,25.672213296105095,12.799746228294184,7.611612203821784,8.541424505806672,5.884900551495296,2.940097973220589,4.199664657116738,1.507020876726702,0.8706253749973466
2024-07-11,30.0532003029325,25.603794357801817,12.706954275875178,7.887260944427068,8.57896839444876,5.905006879679179,2.950364298622615,3.9291232339694546,1.5119927998117402,0.8733345124316942
2024-07-12,29.945062730704276,25.698582279865807,12.556805459473333,8.068395353159502,8.548408071604234,5.883759455061404,2.9397482833821105,3.982947979558475,1.507773368456667,0.86851701873419
2024-07-15,29.90584710851174,25.762752865230333,12.49764797352594,8.280199800871642,8.521617410388059,5.877187512311403,2.936244536671662,3.8462316018943246,1.4996166523448826,0.8726545382500138
2024-07-16,29.88806271624015,25.703846050555885,12.700597329049716,8.305531649947342,8.52437591708846,5.873709765814935,2.9338909812863845,3.6765963174520286,1.4834946876150972,0.9098945849500001
2024-07-17,29.879115772737247,25.704042227648976,12.747060551128369,8.318077617071914,8.523104993311465,5.87247025391385,2.9334918301736987,3.6273018052183232,1.4928648581246018,0.902470090671556
2024-07-18,29.843787167643743,25.650140202715,12.741392608505372,8.430010872250191,8.515725558267883,5.865526735768873,2.9298914831685066,3.6331756591056057,1.4873205901987172,0.9030291223761077
2024-07-19,29.896660046613064,25.603696290896398,12.802426667275778,8.428901764776585,8.498201822417075,5.863532414708029,2.9288952990994375,3.6264551256595294,1.4823334824352412,0.8688970861188567
2024-07-22,29.69745400188212,25.81141219076723,13.09810017353551,8.344978498001495,8.425843363511365,5.824807781611629,2.909290110184051,3.5356982342128815,1.4697502742050108,0.8826653720887047
2024-07-23,29.70082310520885,25.70942318522721,13.278656401649979,8.420643304715872,8.428239498322569,5.825468591769743,2.9095765182685427,3.451046728114375,1.4743599468870652,0.801762719835796
2024-07-24,29.673386272468992,25.627650421765523,13.21162402687409,8.551697848853628,8.419093287267,5.820087178371955,2.906932332067726,3.4627920442962887,1.476006608720253,0.8507299793145431
2024-07-25,29.687301541439055,25.661724582917934,13.225218395922465,8.665725493107459,8.425078824126988,5.824134465711375,2.9088665446725814,3.3223868097209355,1.4759770866723931,0.8035862557088139
2024-07-26,29.665786839220043,25.622330566124518,13.131006503028065,8.739239951011129,8.432856774959168,5.819973532198971,2.9067883645824586,3.3540332795845984,1.475439513622445,0.8525446756686064
2024-07-29,29.642504339517394,25.56741848596815,13.10651515403146,8.902428005579518,8.429885684365965,5.815490953004588,2.9048109523684458,3.3173902713421697,1.4756973288478985,0.8378588249744057
2024-07-30,29.645685396952643,25.554924701086367,13.12565482198238,8.90540548899251,8.439567472057684,5.816268916028551,2.90519954131662,3.2979976178037598,1.475851164351568,0.833444879427915
2024-07-31,16.900780264279263,14.52024201444705,7.4769616657294495,5.080956031384557,4.813937823912495,3.315893625413157,1.6565717047060347,2.0321425452859887,0.8438271178523338,0.4537396570907114
2024-08-01,29.613374889451038,25.487939104124834,13.121587088457359,8.922870143650952,8.418616029683722,5.810049387219705,2.902876423363486,3.443411486876899,1.4841538949130924,0.7951215522589129
2024-08-02,29.725197133595653,25.08660270151506,13.21854161057858,9.044604116346685,8.454078131505588,5.83198855367727,2.914318513065117,3.3901552925331995,1.5119583725833887,0.8225555745994567
2024-08-05,29.756381430778212,24.78160972907901,13.783145300619019,8.857586308259785,8.454597696602494,5.837969514786902,2.9204126303988627,3.23751376120181,1.5317798136558394,0.8390038146180726
2024-08-06,29.756578643339687,24.62032993765491,13.999781948375018,8.861931306087534,8.392283785333907,5.838008206350407,2.918420051943177,3.2568851653753907,1.5329979568734542,0.8227829986665174
2024-08-07,29.705056760301986,24.692557098180547,14.048329573143162,8.843651003245988,8.39242634905539,5.827720132210795,2.9132770441220743,3.224391825247212,1.5311697191859894,0.8214204953068531
2024-08-08,29.680199928483646,24.652220206478177,14.05720828966932,8.876297646223337,8.375937243508556,5.82284356656813,2.910621128779468,3.260003441878633,1.5269656417189537,0.8377029066917773
2024-08-09,29.672003933320223,24.686284891271615,14.055855980349738,8.866912201150395,8.371827248902532,5.821235625994145,2.9098173795880364,3.2358496706570548,1.5271719932821721,0.8530410754840907
2024-08-12,28.608370689740454,27.427568137735648,13.548598805460221,8.543977809078585,8.072442569124446,5.612565536018681,2.8058474168097347,3.069145518062827,1.4727227818192432,0.8387607361501634
2024-08-13,28.61260449304338,27.33823777561126,13.567062955541886,8.576594138477068,8.074487196246837,5.6134374027690965,2.8059468407134824,3.0979784026356807,1.4706802805873496,0.8429705143739651
2024-08-14,28.62592335022826,27.384280874677064,13.505157539244427,8.612062505833304,8.080089635402585,5.616025633468122,2.8072406001752674,3.0810934538170853,1.4808251681931612,0.8073012389607233
2024-08-15,28.649972982833127,27.37601447569616,13.451991217996184,8.632562439092036,8.09075005319205,5.620743851690533,2.8095148405815684,3.073095541131813,1.4825745804910937,0.8127800172954404
2024-08-16,28.650353465860977,27.37262123345076,13.406311500018989,8.607368655196481,8.103195844370312,5.620818497402792,2.8098469257562453,3.1319595820770396,1.4864179056777695,0.8111063901886373
2024-08-19,28.66348353828877,27.3405117865963,13.303507698969597,8.607498609364965,8.108889490016926,5.623394443073491,2.811134640886537,3.2235807219590593,1.445727620543736,0.8722714503006154
2024-08-20,28.67383268873972,27.321079823491353,13.325843359206047,8.60036516231595,8.125581788552246,5.625424808819464,2.81214962063586,3.2612422217274672,1.4457017250718724,0.8087788014400268
2024-08-21,28.672897383458324,27.310411313314198,13.328527317659308,8.603961846027829,8.1295732099478,5.625241314356379,2.8120578917616346,3.2471610050371926,1.4447274074464673,0.8254413109908704
2024-08-22,28.69381841316217,27.294806268506616,13.315140829157007,8.611125344507183,8.14459075539615,5.629345742278507,2.816513636693532,3.225912607333504,1.4478902659404835,0.8208561370248459
2024-08-23,28.706213188843705,27.260963000692968,13.254877200460182,8.604170441629899,8.154613291663445,5.631694657383742,2.8176888623286613,3.2896184530523134,1.4546164772025172,0.8255444267425657
2024-08-26,28.75379704617118,27.141522308681566,13.21956771747228,8.490637533476091,8.19108484415165,5.641224728391,2.8223470616682333,3.433159920808488,1.4664371680484285,0.8402216711310809
2024-08-27,28.792102932852416,27.212677358050634,13.168412006477077,8.398354161597094,8.224298607436271,5.648739983327317,2.8261070001050865,3.439677254508913,1.4753309222404398,0.8142997734047488
2024-08-28,28.770367998325824,27.195884018353112,13.140076812887557,8.391929737134184,8.21717418876975,5.644475793456167,2.823973593915351,3.5265664272691315,1.4728640505931156,0.8166873792958058
2024-08-29,28.79002662869378,27.193727801687018,13.150409433760442,8.344643184209193,8.228332204296853,5.648332631966225,2.82590319916249,3.5413037429660927,1.478525101726497,0.7987960715314069
2024-08-30,28.8467211586262,27.30690618190486,13.098119561974537,8.119467448685251,8.291021842796004,5.659380703462069,2.8314306322332667,3.539314237733323,1.5068557476249214,0.8007824849595727
2024-09-02,28.828580712805447,27.46508750528209,12.951678573939562,8.023576755068142,8.375186617124205,5.655863329400423,2.8296708635969083,3.539576206144572,1.5306641334698279,0.8001153031688265
2024-09-03,28.822027467980043,27.34921709616217,12.858226959359827,8.063519824633975,8.413337705810617,5.654635829080157,2.8286331136363914,3.6226428677110545,1.5224101934376226,0.8653489421881395
2024-09-04,28.853966637771993,27.34292504872331,12.91077130891289,8.129962270318806,8.507394452352324,5.66090202163227,2.831767667352154,3.378351653719252,1.5293559924461586,0.8546029467708398
2024-09-05,28.868586716568345,27.432751602267558,12.822904863458662,8.154193794233935,8.50571382997135,5.663770356327936,2.834051115161855,3.455740058551256,1.5116311347169862,0.7506565287421219
2024-09-09,28.910136219060824,27.483766816606604,12.81259349748588,8.177870005087732,8.53029535059149,5.671922014143662,2.83821504489378,3.3074069983756713,1.515844673811563,0.7519493799427985
2024-09-10,28.877149129268226,27.583717680886565,12.752691976109832,8.219728580670726,8.520742174108353,5.665452393651892,2.834977663602446,3.2934904971527934,1.5097439843850065,0.74230592016416
2024-09-11,28.921678273756857,27.568218655185344,12.733094066777403,8.243616933205193,8.567472678438797,5.678066367162958,2.8393242169364794,3.1749451656750782,1.5132319357368087,0.7603517071250817
2024-09-12,28.92890729256371,27.446574158402253,12.591108172978766,8.594885704164305,8.593488530948626,5.679485608749365,2.840033910473926,3.0365741731818465,1.5438775938569647,0.745064854680235
2024-09-13,28.84351035672456,27.373841325758324,12.565576117149835,8.789300169923177,8.51620402458469,5.6627865866739295,2.8313443919155987,3.038259469035735,1.515936770580029,0.8632407876541215
2024-09-16,28.833762461764067,27.30428187993002,12.502676082462738,9.015476375378483,8.512075706469709,5.660872802666785,2.8304722756839746,2.9702306510454766,1.5121187523000374,0.8580330122987072
2024-09-17,28.825709563073943,27.266011033197877,12.438660705826042,9.279275115388288,8.529731518450088,5.659416566209441,2.829659410785421,2.8094085604701946,1.5116450284723648,0.8504824981263408
2024-09-19,28.832580425290676,27.079308987647348,12.441625570357251,9.281486912487315,8.540748964981665,5.66076553808361,2.8303338850733573,2.9332717413129994,1.5166458231527755,0.8832321516130006
2024-09-20,28.829076407489957,27.264310020666898,12.440113542060601,9.2803589352172,8.56543352168685,5.635077121453233,2.829989915155681,2.768427329648397,1.5200208937105772,0.8671923129106088
2024-09-23,28.76360760748536,27.12308168474057,12.49166219733521,9.535608101283236,8.546573866786025,5.622404217769045,2.8233295124506634,2.7032826065904096,1.502185545022626,0.8882646605368573
2024-09-24,28.785801796852468,26.971790316615813,12.498889119507794,9.557774688039851,8.610319614467992,5.626742501951281,2.8261003660721573,2.74196761586508,1.534482657300444,0.8461313233271222
2024-09-25,28.797182953450378,26.98479993582677,12.43094251276438,9.595204124527958,8.635988293917235,5.628967169445442,2.8272177325799475,2.7140193436762634,1.5380311286663733,0.8476468051452581
2024-09-26,28.836051423482463,27.024086507302624,12.484597073637808,9.421292411890327,8.676307497173893,5.6366227599249745,2.831190002578132,2.703303361858393,1.540970610156805,0.8455783519945834
2024-09-27,28.834440167626617,27.052475463264543,12.365475558598424,9.382903233225672,8.764873793568757,5.6363243748654455,2.8320573214519937,2.74117060424582,1.5356759210936854,0.8546035620590448
2024-09-30,16.89920874066983,15.925635654836759,7.187749525408875,5.680103854249519,5.064656082182554,3.303661279139337,1.6576399234098815,1.6157928531633998,0.8741122111673971,0.5060824232638083
2024-10-02,28.6728718299797,27.34075342349166,12.053531664356585,9.737572643693712,8.4488349958612,5.60655530302408,2.817647465895366,3.030759671885012,1.4335129591223654,0.8579600426903176
2024-10-03,28.6310387867815,26.810600156531354,11.537551935754827,10.119917048394413,8.507917964891845,5.601084971362467,2.8265228642622477,3.6035648280470034,1.5442086742538548,0.8175927697204886
2024-10-04,28.521965479300704,26.302112614549028,11.51613603924861,10.101132552570103,8.391258433109934,5.590688289576142,2.8391012087809657,4.438528907087793,1.4322002367111046,0.8668762390656137
2024-10-07,28.62799260808532,26.490497666998063,11.559763798804761,10.13939970925759,8.410470485008984,5.611868067551996,2.8494770748297262,3.665235474895189,1.5974341535129097,1.047860961055461
2024-10-08,28.536721236423045,26.572364388857878,11.524539944989048,10.108503858844548,8.387755750897648,5.594768097008917,2.8251862312157616,3.7907848994977447,1.6817141162898879,0.9776614759755199
2024-10-09,28.51694242338238,26.582674699902704,11.54158666199336,10.123456022266364,8.394780387574404,5.603043692295992,2.828775293865877,3.8150808179527207,1.5820678929285694,1.0115921078376322
2024-10-10,28.545899634059417,26.696757330233005,11.468907310844454,10.124704797697119,8.547307594044506,5.608683520624515,2.831917866795388,3.629452573550339,1.6610139647639528,0.8853554073873041
2024-10-14,28.603233368125338,26.9411440007568,11.515573848402907,9.610765590294431,8.626613482820765,5.619931816528942,2.8375973190279145,3.6190265038065146,1.674874979991155,0.9512390902452336
2024-10-15,28.5766805804786,26.93811868243691,11.734563824100091,9.519015955305266,8.632438756736159,5.615967646131001,2.835511283322033,3.520992220924315,1.691810220299222,0.9349008302664009
2024-10-16,28.490420344748756,26.39937406853984,12.116997147420888,10.067103950305553,8.575365629532255,5.5990486446064205,2.8253268444801596,3.46982953237016,1.5441535062175487,0.912380331778417
