date,BNP PARIBAS,MIRAE ASSET SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,ICBC (ASIA) SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CMB WING LUNG BANK LTD
2024-08-30,11.595372612321766,0.0,18.832391713747647,69.43771859026097,0.0,0.0,0.13451708366962603
2024-09-03,3.7422940001736564,0.0,79.88191369280194,16.332378223495702,0.0,0.0,0.04341408352869671
2024-09-04,3.607298292601272,0.0,86.46635420154001,9.884499497823903,0.0,0.0,0.041848008034817544
2024-09-05,3.607298292601272,0.0,80.60763307666555,15.74322062269836,0.0,0.0,0.041848008034817544
2024-09-09,4.8054409633180954,0.0,81.97123425131007,13.167577210391348,0.0,0.0,0.05574757498048835
2024-09-10,3.236221654903139,0.0,87.8585373179156,8.867697852530409,0.0,0.0,0.03754317465084848
2024-09-13,3.074618347838493,0.0,83.47125124839492,13.418461977457556,0.0,0.0,0.03566842630903125
2024-09-17,2.4483055715106263,0.0,84.01062607696727,13.505169442848938,0.0,0.0,0.035898908673176334
2024-09-19,2.1395749569213094,0.0,84.31935669155658,13.505169442848938,0.0,0.0,0.035898908673176334
2024-09-23,2.043195063421323,0.0,80.22625985601645,17.696263284196093,0.0,0.0,0.03428179636612959
2024-09-24,12.35079575596817,0.0,44.77785145888594,42.78846153846153,0.0,0.0,0.08289124668435013
2024-09-26,12.35079575596817,0.0,44.77785145888594,42.78846153846153,0.0,0.0,0.08289124668435013
2024-09-30,11.066547831253713,0.0,40.12180629827689,48.73737373737374,0.0,0.0,0.07427213309566251
2024-10-02,28.979833926453143,0.0,32.040332147093714,38.92052194543298,0.0,0.0,0.05931198102016608
2024-10-03,36.374881065651756,0.0,25.699333967649856,37.878211227402474,0.0,0.0,0.04757373929590866
2024-10-04,40.102249488752555,0.0,18.411724608043624,41.4519427402863,0.0,0.0,0.03408316291751875
2024-10-07,39.91722078979509,0.0,18.326774324874474,41.26068666033383,0.46139231917492196,0.0,0.033925905821685434
2024-10-08,44.75125513464172,0.0,8.43602616765556,46.25741670470105,0.517267609919367,0.0,0.0380343830823064
2024-10-09,44.75125513464172,0.0,8.451239920888483,46.25741670470105,0.517267609919367,0.0,0.022820629849383843
2024-10-10,44.558054987502835,0.0,8.846474286147089,46.05771415587366,0.5150344618647277,0.0,0.022722108611679163
2024-10-14,42.86963491947825,0.0,8.51125847117977,48.10172702761787,0.49551847263717846,0.0,0.021861109086934345
2024-10-21,67.44239367190187,0.0,13.389888799724867,18.353777370170814,0.7795483205319271,0.0,0.0343918376705262
2024-10-23,78.20018609597234,0.0,15.525721121892863,5.3303203509238335,0.9038947228499269,0.0,0.039877708361026186
2024-10-30,69.50614366729678,0.0,24.917296786389414,4.737712665406427,0.8034026465028355,0.0,0.03544423440453687
2024-11-06,78.20018609597234,0.0,15.525721121892863,5.3303203509238335,0.9038947228499269,0.0,0.039877708361026186
2024-11-07,78.20018609597234,0.0,15.525721121892863,5.3303203509238335,0.9038947228499269,0.0,0.039877708361026186
2024-11-13,59.586751747189304,0.0,35.63253317127519,4.061582092575711,0.6887470880178265,0.0,0.030385900941962928
2024-11-14,54.88976823063878,0.0,39.773883550028266,4.533634821933295,0.7687959299039004,0.0,0.03391746749576032
2024-11-26,47.01268519415125,36.79674639295052,11.620025176721215,3.8830250798876733,0.6584680933475356,0.0,0.02905006294180304
2024-11-27,29.73602008942243,45.32369694371287,22.04936608072518,2.456054388436333,0.4164880259692534,0.0,0.01837447173393765
2024-11-29,29.73602008942243,37.97390825013781,29.39915477430024,2.456054388436333,0.4164880259692534,0.0,0.01837447173393765
2024-12-03,15.497813387812432,65.75797235611454,17.237526734127112,1.2800459667379578,0.21706515146678582,0.0,0.009576403741181728
2024-12-04,15.497813387812432,52.35100711846011,30.64449197178153,1.2800459667379578,0.21706515146678582,0.0,0.009576403741181728
2024-12-05,9.873348767533706,35.407871442189844,53.111807163284766,1.3652458123382814,0.23151300558354898,0.0,0.010213809069862455
2024-12-06,8.437099965087862,41.31269638077505,48.876992901198655,1.166647271034563,0.1978354474572326,0.0,0.008728034446642616
2024-12-09,8.437099965087862,39.56708949144653,50.622599790527175,1.166647271034563,0.1978354474572326,0.0,0.008728034446642616
2024-12-10,8.437099965087862,29.093448155475386,61.096241126498306,1.166647271034563,0.1978354474572326,0.0,0.008728034446642616
2024-12-11,8.437099965087862,36.07587571278948,54.113813569184224,1.166647271034563,0.1978354474572326,0.0,0.008728034446642616
2024-12-12,10.044333610418398,49.18259905791078,39.13826544749238,1.3888888888888888,0.23552230534774174,0.0,0.010390689941812137
2024-12-13,10.044333610418398,55.7633693543918,32.55749515101136,1.3888888888888888,0.23552230534774174,0.0,0.010390689941812137
2024-12-16,10.044333610418398,51.60709337766695,36.713771127736216,1.3888888888888888,0.23552230534774174,0.0,0.010390689941812137
2024-12-17,10.044333610418398,53.68523136602937,34.63563313937379,1.3888888888888888,0.23552230534774174,0.0,0.010390689941812137
2024-12-20,12.679258481986707,45.907660020986356,39.34942287513116,1.7532353969919552,0.2973067506121021,0.0,0.013116474291710388
2024-12-23,15.225494828581928,29.925972594109307,52.370452039691294,2.1053184228487427,0.35701160287709355,0.0,0.015750511891636478
2024-12-30,47.17748495200911,29.282576866764277,15.86139580283065,6.523507401984709,1.106230681633317,0.0,0.04880429477794046
2024-12-31,26.01596842199695,61.002960437785944,8.746748003947252,3.597380461110613,0.6100296043778595,0.0,0.026913070781376155
2025-01-02,16.433388111293702,75.36691788972631,5.525018416728056,2.272340907803026,0.38533461778205924,0.0,0.017000056666855556
2025-01-03,14.611043933897621,69.02962515114874,13.98125755743652,2.020354695687223,0.34260378879484077,0.0,0.015114873035066504
2025-01-06,4.160138671289043,61.62205406846895,32.64442148071603,1.3367112237074568,0.22667422247408248,0.0,0.010000333344444815
2025-01-07,2.3548058417298767,37.522170647948975,59.23242386505151,0.7566323257481414,0.12830672855579456,0.0,0.0056605909656968195
2025-01-09,2.3548058417298767,42.05064342050643,54.70395109249405,0.7566323257481414,0.12830672855579456,0.0,0.0056605909656968195
2025-01-10,4.0260661978192145,0.9226401703335699,93.52861474933867,1.2936318472159494,0.21936899154784179,0.0,0.009678043744757725
2025-01-13,3.725595557943758,8.316914442653292,86.54845065377037,1.1970863932175055,0.20299719386232015,0.0,0.008955758552749417
2025-01-14,9.472485768500949,21.146110056925995,65.7988614800759,3.043643263757116,0.5161290322580645,0.0,0.022770398481973434
2025-01-24,10.155423549515827,15.460981365448776,70.54276181951339,3.263080803971031,0.5533403857107982,0.0,0.024412075840182276
2025-02-04,9.68267514935216,19.396384513926606,67.2589029404919,3.1111800760338273,0.5275816587788036,0.0,0.023275661416711925
2025-02-05,9.68267514935216,15.517107611141284,71.13817984327721,3.1111800760338273,0.5275816587788036,0.0,0.023275661416711925
2025-02-06,11.89817904471351,3.813518924587663,79.78834969968538,3.8230527218991326,0.6482982171799028,0.0,0.028601391934407472
2025-02-07,11.89817904471351,9.533797311469158,74.06807131280388,3.8230527218991326,0.6482982171799028,0.0,0.028601391934407472
2025-02-26,11.89817904471351,10.487177042616073,73.11469158165697,3.8230527218991326,0.6482982171799028,0.0,0.028601391934407472
2025-02-27,11.89817904471351,10.487177042616073,73.12422537896845,3.8230527218991326,0.6482982171799028,0.0,0.019067594622938316
2025-02-28,11.89817904471351,10.487177042616073,73.13375917627991,3.8230527218991326,0.6482982171799028,0.0,0.009533797311469158
2025-03-06,12.493743117429172,6.006607267994794,76.79447392131344,4.014415857443188,0.6807488237060766,0.0,0.010011012113324657
2025-03-11,12.492492492492492,6.006006006006006,76.7967967967968,4.014014014014014,0.6806806806806807,0.0,0.01001001001001001
2025-03-13,20.155038759689923,9.689922480620156,62.564599483204134,6.47609819121447,1.0981912144702841,0.0,0.016149870801033594
2025-03-14,22.723962126729788,10.924981791697014,57.7931536780772,7.301529497450837,1.2381646030589948,0.0,0.01820830298616169
2025-03-17,49.54346963080587,23.818975784041285,7.9793568876538306,15.91901548233426,2.699483922191346,0.0,0.03969829297340214
2025-03-26,51.591566763125265,20.669698222405952,8.309218685407194,16.577097974369572,2.8110789582472098,0.0,0.0413393964448119
2025-04-09,21.08309218685407,20.669698222405952,38.735014468788755,16.577097974369572,2.8110789582472098,0.0826787928896238,0.0413393964448119
2025-04-11,17.471736896197328,51.3874614594039,14.970880438506336,13.737581363480643,2.3295649194929773,0.0685166152792052,0.0342583076396026
2025-04-14,26.57634184471079,26.055237102657635,22.772277227722775,20.896300156331424,3.543512245961438,0.10422094841063052,0.05211047420531526
