date,SILVERBRICKS SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,VALUABLE CAPITAL LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,INTERACTIVE BROKERS HONG KONG LTD,CHEONG LEE SECURITIES LTD,HANG SENG SECURITIES LTD
2024-03-05,0.0,81.04435212120696,0.0,0.0,0.0,18.95564787879305,0.0,0.0,0.0,0.0
2024-03-07,0.0,81.12806923671448,0.0,0.0,0.0,18.871930763285516,0.0,0.0,0.0,0.0
2024-03-13,0.0,52.440269664895254,35.361126970881465,0.0,0.0,12.198603364223287,0.0,0.0,0.0,0.0
2024-03-14,91.26934704554434,3.991617690604227,2.691597523785438,0.0,0.0,0.9285261365063798,0.0,1.1189116035596232,0.0,0.0
2024-03-15,91.28460539693438,3.975567070312882,2.692047503347558,0.0,0.0,0.9286813669153208,0.0,1.1190986624898573,0.0,0.0
2024-03-22,90.48096956167197,3.9587954848661755,2.660062335877,0.0,0.0,0.9205056003361874,0.0,1.10924653261034,0.0,0.8704204846383274
2024-03-25,90.4435016274856,3.9985658978865626,2.658960810981598,0.0,0.0,0.920124421360999,0.0,1.1087871965059455,0.0,0.8700600457792957
2024-03-28,90.43750963747843,4.004926107558482,2.658784651652048,0.0,0.0,0.9200634620191013,0.0,1.1087137380298584,0.0,0.8700024032620762
2024-04-05,88.77627037461507,3.9459926475549487,2.609945652518524,0.0,0.0,0.9031628910772546,1.8222591688917857,1.088347865503356,0.0,0.8540213998390728
2024-04-08,88.48070703513828,4.0596309673338045,2.675187693511673,0.0,0.0,0.9257396793357738,1.8678110397831418,1.1155538098062412,0.0,0.8753697750910866
2024-04-12,88.2589175094814,4.138893875400022,2.726300659957436,0.0,0.0,0.9434271489971224,1.9034980172744822,1.1368679271623292,0.0,0.892094861727207
2024-04-16,88.04160691023363,4.215498865528695,2.7767605754399636,0.0,0.0,0.9608886325750415,1.938729035805772,1.1579097221345325,0.0,0.9086062582823671
2024-04-17,88.02181340746164,4.2370331247869615,2.7761363044835825,0.0,0.0,0.9606726057159242,1.9382931709926332,1.1576494010193334,0.0,0.9084019855399318
2024-04-19,87.97769072583357,4.2850362132899775,2.7747447110412637,0.0,0.0,0.960191049498324,1.9373215630562042,1.1570691062721477,0.0,0.9079466310085186
2024-04-23,87.97852712379685,4.297176683055466,2.774771090351812,0.0,0.0,0.9602001779697755,1.9373399810414482,1.157080106449987,0.0,0.8949048373346572
2024-04-24,87.98537097726076,4.2862746209809774,2.7749869399160074,0.0,0.0,0.9637322072561861,1.9374906868031092,1.157170115761957,0.0,0.8949744520210027
2024-04-26,87.98537097726076,4.288003288617311,2.7749869399160074,0.0,0.0,0.9620035396198521,1.9374906868031092,1.157170115761957,0.0,0.8949744520210027
2024-04-30,62.67119273248633,3.055537701495382,1.9765983755021608,0.0,0.0,0.685226516308391,1.3800572856755522,0.8242419227616118,0.0,0.6362509822811381
2024-05-02,87.97928749938204,4.296349548382235,2.7747950719784717,0.0,0.0,0.9619370248437306,1.9373567249682897,1.1570901067931596,0.0,0.8931840236520695
2024-05-03,87.97898334757076,4.298063237676964,2.7734026455683116,0.0,0.0,0.9619336993463691,1.937350027362822,1.1570861066351472,0.0,0.8931809358396272
2024-05-08,87.95769794536432,4.321217110777238,2.772731655877989,0.0,0.0,0.9617009716549656,1.9368813100285451,1.1568061642872127,0.0,0.8929648420097253
2024-05-10,86.41601145834271,4.24717442206152,2.724132351600387,1.7510611887521208,0.0,0.9448446711015225,1.9029324481052767,1.1365301398658745,0.0,0.8773133201705916
2024-05-16,86.39694206078704,4.268304171829065,2.7235312180612397,1.7506747825596907,0.0,0.9446361724870005,1.9025125285236837,1.136279342071515,0.0,0.8771197236807643
2024-05-17,86.38960991788898,4.288309723393605,2.7233000834909435,1.7454342640788494,0.0,0.9377667437191268,1.902351070335561,1.136182910851735,0.0,0.8770452862412051
2024-05-20,86.38814363864633,4.298420657878457,2.7232538612845034,1.745404639057585,0.0,0.9360535405652338,1.8955296357266602,1.1361636265718358,0.0,0.8770304002693933
2024-05-21,86.37788107745207,4.3182750421428615,2.7229303497675077,1.7367118673924986,0.0,0.9359423411999442,1.8953044544915643,1.1360286549396965,0.0,0.8769262126138553
2024-05-22,84.37359094971978,4.2147594867211104,2.6597481745339193,1.6947559458606414,2.3253473889137912,0.9142249759301058,1.8513262975861144,1.1096685383274938,0.0,0.8565782424070424
2024-05-23,84.3721923066467,4.216347298282048,2.6597040844540896,1.6947278522517577,2.3253088421246666,0.914209821017112,1.8512956085438088,1.1096501435881319,0.0,0.8565640430916902
2024-05-24,84.3777871571776,4.193417849609392,2.6598804535444516,1.694840232276084,2.342040923507642,0.9142704436839246,1.851418370818145,1.1097237262049304,0.0,0.8566208431778349
2024-05-27,84.37638837498292,4.199979377451,2.6598363590790273,1.7064164640882513,2.325424486326123,0.9142552872634873,1.8513876787232324,1.1097053296358628,0.0,0.8566066424500914
2024-05-28,84.37359094971978,4.2031555432369565,2.6597481745339193,1.706359889344795,2.3253473889137912,0.9142249759301058,1.8513262975861144,1.1096685383274938,0.0,0.8565782424070424
2024-05-29,84.36939515960596,4.207919397049297,2.659615908679517,1.7062750342630835,2.3252317523801818,0.9141795126983926,1.8512342335114507,1.1096133559389014,0.0,0.856535645873213
2024-05-30,84.3721923066467,4.204743547153997,2.6597040844540896,1.7063316033798082,2.3253088421246666,0.914209821017112,1.8512956085438088,1.1096501435881319,0.0,0.8565640430916902
2024-05-31,62.67119273248633,3.1454236596095106,1.9756133239063896,1.2674535751339486,1.7272264074601897,0.6790699438348207,1.3751320276966956,0.8242419227616118,0.0,0.6177812648604268
2024-06-03,84.06136677051943,4.552858781241232,2.6606744039963304,1.7069541113159274,2.3261571668027567,0.897960510300262,1.8519710025915654,1.110054968781155,0.0,0.8320022844513371
2024-06-04,84.0530037480111,4.55240583047529,2.6604097011871466,1.706784291383156,2.3259257441470074,0.9078198858816515,1.8517867553472664,1.109944532619502,0.0,0.8319195109478933
2024-06-05,84.0446423893631,4.565216598370032,2.653513236769696,1.7066145052368122,2.3256943675338206,0.9110454856245478,1.8516025447597724,1.109834118429613,0.0,0.8318367539126046
2024-06-06,83.95694845434588,4.762512438239421,2.6358384930219985,1.711458682520481,2.3232676894620456,0.8753141856215939,1.8496705439965868,1.1086760943331977,0.0,0.776313418458811
2024-06-07,83.94714646941802,4.793420989223051,2.6355307585264445,1.701322687929212,2.316455128121265,0.8718999320530784,1.8494545947139185,1.1085466562513404,0.0,0.7762227837636831
2024-06-11,83.93046750214455,4.813992728491323,2.635007120343154,1.7009846620804847,2.3159948852077497,0.8700709981245872,1.8490871374034996,1.1083264056034228,0.0,0.7760685606012315
2024-06-12,83.89435246660358,4.821851214190801,2.6669730602579764,1.7002527333381108,2.314998319358884,0.8696966091100181,1.8482914805976562,1.107849495981439,0.0,0.7757346205615476
2024-06-13,83.89067325632236,4.826439007566608,2.666856099408831,1.6997644392266773,2.3148967944603993,0.8696584683220904,1.84821042325806,1.1078009109320786,0.0,0.7757006005028959
2024-06-14,83.54171692393425,5.202640611975508,2.6414640740369384,1.6993988320790112,2.314398876752138,0.8694714110189079,1.8478128864432282,1.1075626308963977,0.0,0.7755337528636301
2024-06-17,83.50165095533143,5.2051067655266365,2.6501198484752764,1.6985838133942537,2.31328890874879,0.9021297538765118,1.8469266895129028,1.107031452328024,0.0,0.7751618128061742
2024-06-18,83.50303190069562,5.205192847274431,2.6650478227635497,1.672151199116477,2.3133271657839267,0.9120674377536714,1.846957233877244,1.107049760348699,0.0,0.7751746323863818
2024-06-19,83.51269979732061,5.194217600324976,2.6653563793065236,1.6723447990920282,2.31359500046477,0.9121730359996573,1.8471710727187982,1.1071779334508987,0.0,0.7752643813217396
2024-06-20,83.51684386693225,5.18951314504089,2.6654886396980864,1.672427784234155,2.313709805742989,0.9122182998765074,1.8472627330953462,1.107232873866426,0.0,0.7753028515133561
2024-06-21,83.53204230816189,5.178876955008783,2.6659737067883045,1.6727321335631362,2.314130855927322,0.9454716786977868,1.814511526151763,1.1074343687144332,0.0,0.7688264669865774
2024-06-24,83.54171692393425,5.164585726241094,2.666282477776774,1.6729258680898533,2.314398876752138,0.9521994234850266,1.811412560958136,1.1075626308963977,0.0,0.7689155118663407
2024-06-25,83.54303008021269,5.326071795475931,2.5902134201174856,1.6605427671664568,2.3144352557915897,0.9522143906977837,1.736984652223342,1.1075800401965186,0.0,0.768927598118206
2024-06-26,83.54026558870629,5.29445945380275,2.590127708323303,1.6604878187599716,2.314358669670634,0.9852735114304136,1.736927174306714,1.1091979211804355,0.0,0.7689021538194777
2024-06-27,83.4560363973728,5.322178599485927,2.5875162207875,1.665425090828972,2.31202522533899,0.9842801127318905,1.7963318665273194,1.108079576113282,0.0,0.768126910813313
2024-06-28,83.41605255041007,5.369190883142874,2.586276539908181,1.6646271844721143,2.310917532393404,0.9838085434231284,1.7954712426402282,1.1058966229512044,0.0,0.7677589006587966
2024-07-02,83.39538628000595,5.367860669745695,2.585635791650749,1.6642147742169593,2.3103450041431945,0.9835648055242153,1.8198013479875406,1.1056226378134504,0.0,0.7675686889122434
2024-07-03,83.40227389892347,5.363348605312151,2.585849339123658,1.6643522215947222,2.3072322182646965,0.9836460380703228,1.8199516452491713,1.1057139511070933,0.0,0.7676320823547116
