date,REALORD ASIA PACIFIC SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,NANYANG COMMERCIAL BANK LTD,ABCI SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CNCB (HONG KONG) CAPITAL LTD,FORTUNE ORIGIN SECURITIES LTD
2024-03-19,67.30380594080896,8.507264873461896,0.0,4.634460299411429,3.880970582222265,0.0,12.71455270719873,1.6335345133833217,0.0,1.325411083513405
2024-03-20,67.29349111310412,8.49972332903327,0.0,4.639096667255221,3.880375793527577,0.0,12.712604103866637,1.6272233947901928,0.0,1.34748559842297
2024-03-21,67.1563807182898,8.523524224704849,0.0,4.7525580000089676,3.880176774770146,0.0,12.711952093131831,1.6377933620144898,0.0,1.3376148270799202
2024-03-22,67.02495418017311,8.520628773121606,0.0,4.85620429166306,3.879264217202638,0.0,12.708962438599643,1.6848014253950223,0.0,1.325184673844912
2024-03-25,67.00482371420902,8.518489416996715,0.0,4.8553911112667025,3.878614627229841,0.0,12.706834299317931,1.6642113118656117,0.0,1.3716355191141691
2024-03-26,67.0143476016409,8.521965878076426,0.0,4.857372633740795,3.8801975197046334,0.0,12.712020056172872,1.6540194983092542,0.0,1.3600768123551257
2024-03-27,66.98283014244082,8.53069919127568,0.0,4.857380725170817,3.878496397618388,0.0,12.706090694416408,1.669346444019307,0.0,1.3751564050585818
2024-03-28,66.98322509315875,8.530749490819053,0.0,4.857409365734385,3.8785192663883925,0.0,12.70171221613766,1.6947744966940632,0.0,1.353610071067704
2024-04-02,66.9710565456289,8.535077163477226,0.0,4.856170734513794,3.877814672873033,0.0,12.699404752013654,1.6901921298552522,0.0,1.3702840016381392
2024-04-03,66.89952362558336,8.569694918540224,0.0,4.905799824789351,3.8788923901540255,0.0,12.702934154296674,1.7082990152709174,0.0,1.3348560713654507
2024-04-05,66.90563447017738,8.57375733023286,0.0,4.9074358697830816,3.8797632915236546,0.0,12.705786257845968,1.708682568049002,0.0,1.318940212388051
2024-04-08,66.88915781115273,8.570933299003043,0.0,4.906227329603289,3.8788078333270914,0.0,12.702657240245754,1.7100853993623928,0.0,1.3421310873056929
2024-04-09,66.87045453617112,8.568536729400645,0.0,4.904855470218738,3.877723256814522,0.0,12.699105374754605,1.7090729342382154,0.0,1.3702516984021575
2024-04-10,66.88046008272194,8.570887559582037,0.0,4.906123741163581,3.878303464334066,0.0,12.701005488801417,1.7103974115289005,0.0,1.3528222518680648
2024-04-11,66.90691773188587,8.574278169272736,0.0,4.908064584580895,3.879837706058535,0.0,12.706029957036776,1.6991348765024574,0.0,1.3257369746627354
2024-04-12,66.89341814042142,8.665726099849248,0.0,4.818706698655893,3.8790548838070307,0.0,12.703466302643934,1.6974113038013483,0.0,1.34221657082112
2024-04-15,66.85685033228465,8.6573299268681,0.0,4.813984463390031,3.880562054768762,0.0,12.708402117191081,1.7256964223208013,0.0,1.357174683176573
2024-04-16,66.92108101710889,8.662326852509713,0.0,4.730160316495573,3.8843212516405963,0.0,12.720713062051825,1.7295089757035416,0.0,1.3518885244898666
2024-04-17,66.9313440574398,8.751978023981238,0.0,4.622043603123547,3.8849169525028344,0.0,12.722663915044777,1.7251439624329277,0.0,1.3619094854748788
2024-04-18,66.93730732043936,8.752757783411719,0.0,4.622455405127363,3.885263080043608,0.0,12.723797443618704,1.7147821316530902,0.0,1.3636368357061468
2024-04-19,66.96436142897716,8.75554718679961,0.0,4.6313208744804495,3.886263576806523,0.0,12.727073957433102,1.6618064437352063,0.0,1.3736265317679468
2024-04-22,66.9364560679397,8.748046517732897,0.0,4.63206404187493,3.88538975504623,0.0,12.724212289934469,1.7005136540018457,0.0,1.3733176734699306
2024-04-23,66.96336295945267,8.740451587436478,0.0,4.639079081238092,3.883046248211181,0.0,12.716537569931582,1.7017975265963028,0.0,1.3557250271336947
2024-04-24,66.9508691672463,8.728788939679907,0.0,4.673672438828061,3.8823010834009035,0.0,12.714097239402411,1.7099625852381204,0.0,1.3403085462042967
2024-04-25,66.95385379565764,8.693692875160004,0.0,4.710257564453204,3.8824741539862297,0.0,12.714664026007533,1.7037977007518306,0.0,1.3412598839835654
2024-04-26,66.96424237719874,8.694506755754897,0.0,4.722045811821755,3.883076559927687,0.0,12.716636837377065,1.6965715642294488,0.0,1.322920093690404
2024-04-29,66.87484183655064,8.691044882350747,0.0,4.789274199445888,3.8817693167413516,0.0,12.7123557636969,1.7043490592621398,0.0,1.3463649419523316
2024-04-30,52.07161396019578,6.766941863409724,0.0,3.739684217338747,3.022511721790927,0.0,9.898384260403628,1.3335479451282723,0.0,1.0494479291000627
2024-05-02,66.84256362218593,8.769891387686215,0.0,4.804672845369366,3.8805267818854765,0.0,12.708286602485144,1.7137127201429587,0.0,1.280346040244906
2024-05-03,66.76017201307832,8.803082413487214,0.0,4.865958315614441,3.8786600050773954,0.0,12.702173119436733,1.7255442620024992,0.0,1.264409871303401
2024-05-06,66.85469557618313,8.780402072212203,0.0,4.853421616530603,3.868666990304512,0.0,12.669447125546032,1.710970601282977,0.0,1.2623960179405385
2024-05-07,66.7759486118209,8.770083100521681,0.0,4.847717741030228,3.864120425713882,0.0,12.654557640400835,1.6866326336057564,0.0,1.4009398469067311
2024-05-08,66.82475243804646,8.760153204536959,0.0,4.8160950946279435,3.8669445542465604,0.0,12.66380634213975,1.6717903620033943,0.0,1.3964580043989328
2024-05-09,66.81123562523395,8.726063826453105,0.0,4.8078406284857005,3.866162377526271,0.0,12.661244801788673,1.6865299771793063,0.0,1.440922763333001
2024-05-10,66.8580107797114,8.731639945201998,0.0,4.817603577490722,3.868869113013968,0.0,12.670109054573977,1.5985090135298146,0.0,1.4552585164781144
2024-05-13,63.420714591368366,8.28220160824077,5.267075037292661,4.470524745252817,3.6697291907329155,0.0,12.017948317491111,1.5177468590341576,0.0,1.3540596505871973
2024-05-14,63.427221621295146,8.284076536571154,5.2671955028148805,4.473829447398892,3.669813122676212,0.0,12.018223185118746,1.5008305570907978,0.0,1.3588100270341716
2024-05-16,63.40356209860061,8.279301549501469,5.265230741812429,4.470475752720294,3.668444214742973,0.0,12.01374016636232,1.5096036570348388,0.0,1.3896418192250706
2024-05-17,63.41804372510514,8.278134831690732,5.2644887663634865,4.469845774013516,3.6679272581884317,0.0,12.012047192076762,1.513880479956079,0.0,1.3756319726058444
2024-05-20,63.40617799440742,8.277970844802063,5.26406310081121,4.47083196027617,3.6676306842281945,0.0,12.011075945878147,1.5231912746986744,0.0,1.3790581948981175
2024-05-21,63.40385197594009,8.276011444219604,5.263352618838403,4.46180717522074,3.6671356701232805,0.0,12.00945483063501,1.5245241910916103,0.0,1.3938620939312614
2024-05-22,63.40662436499473,8.291181308534954,5.263680641388699,4.472359948484888,3.6673642132747486,0.0,12.010203283624293,1.5042382310124616,0.0,1.384348008685228
2024-05-23,61.343879696411655,8.021041403572152,5.092388441380476,4.327633914807722,3.5480197987630184,3.25896564605338,11.619363815359126,1.4652158972914562,0.0,1.32349138636102
2024-05-24,61.42776124732745,7.997565323124525,5.086784913043259,4.282503176872163,3.54411565246463,3.255379567230469,11.606578177509762,1.4636036128211878,0.0,1.3357083296065513
2024-05-27,61.410764394291775,7.995026959790706,5.085377416923664,4.279853634082955,3.5431350076932238,3.254478814753803,11.603366676723725,1.477687000979237,0.0,1.3503100947609066
2024-05-28,61.41390495631508,7.994467098418012,5.08543534636573,4.279576919639232,3.5431753688733956,3.2545158877429836,11.603498855026844,1.4777038338662576,0.0,1.3477217337524605
2024-05-29,61.408367399624765,7.99547501787535,5.086594212426553,4.297480332687547,3.543982785623952,3.255257524938196,11.606143053624214,1.47804057215991,0.0,1.3286591010395148
2024-05-30,61.38810614263185,7.994115133446486,5.085832612381977,4.359331595368436,3.5434521560248946,3.254770125280869,11.604405301663306,1.478958496214243,0.0,1.2910284369879401
2024-05-31,52.363136914144015,6.818860713303361,4.338139195658185,3.712058946940796,3.022511721790927,2.776270264766977,9.898384260403628,1.2471263818916825,0.0,1.1149711835112839
2024-06-03,61.40263428094895,7.996311395740388,5.087022741681673,4.3505846334139004,3.544281354811872,3.2555317699485364,11.607120833967974,1.463066239095758,0.0,1.2934467503909488
2024-06-04,61.37173133404418,7.99203272984866,5.084300777813823,4.348419420436161,3.5423848809262246,3.253789800175957,11.600910096347134,1.4575456268507438,0.0,1.3488853335571185
2024-06-05,61.36450597573171,7.973826762830373,5.083688720794213,4.344967745398165,3.541958442438952,3.253398103269231,11.599513558500806,1.4586715892715933,0.0,1.3794691017649514
2024-06-06,61.345774187577774,7.987782714367969,5.092586294760875,4.300913199722528,3.5481576491487443,3.2590922658855277,11.619815259791425,1.4643208780120698,0.0,1.3815575507330882
2024-06-07,61.34719609670361,7.986871353105266,5.092109145864318,4.303280333860185,3.5478252051980466,3.258786905860496,11.618726543428364,1.469153577274502,0.0,1.3760508387052064
2024-06-11,61.35586381507746,7.984945685325069,5.090881417247953,4.302242795139238,3.546969809839166,3.258001198833338,11.615925220311661,1.4630975710716472,0.0,1.3820724871544743
2024-06-12,61.36044149453528,7.986014629965277,5.091666813286304,4.326531857920145,3.547517018820967,3.2585038271652094,11.61771726787712,1.4288325839446632,0.0,1.3827745064850414
2024-06-13,61.358047575699224,7.985518931941137,5.091454647198916,4.326351574455041,3.5473691963429013,3.258368047658596,11.617233165969534,1.4420638601947358,0.0,1.3735930005399126
2024-06-14,61.352542986365776,7.984923036902093,5.090970843089534,4.325940472556784,3.547032115505771,3.258058428510323,11.616129264327506,1.4401882443895384,0.0,1.384214608352672
2024-06-17,61.34977650079462,7.985163395996656,5.09122796247721,4.354506911394908,3.5472112582967465,3.2582229766906154,11.6167159367198,1.4405868196596145,0.0,1.3565882379698273
2024-06-18,61.377782257015625,7.986513303531968,5.093335661218629,4.344248598851882,3.548679755240855,3.2595718364387634,11.621525098230478,1.4224397276661063,0.0,1.3459037618057001
2024-06-19,61.4482637792973,7.989789326057011,5.100525339910148,4.259795547082079,3.5536890200755975,3.2641730007316174,11.637929874377063,1.4269198679738564,0.0,1.3189142444953257
2024-06-20,61.42418114145198,7.985932032517799,5.099000388537303,4.257706116431756,3.5526265407055955,3.2631970806514405,11.634450374530227,1.4342003264042291,0.0,1.3487059987696708
2024-06-21,61.43148466211379,7.988375082209001,5.100351850424585,4.258834597919332,3.5535681447463205,3.2640619730125207,11.637534021335979,1.4403918349797398,0.0,1.3253978332587342
2024-06-24,61.42356489838955,7.988161169808842,5.099694311675716,4.258285547803717,3.5531100177738217,3.2636411692544844,11.636033707282222,1.4534245469281641,0.0,1.3240846310834828
2024-06-25,61.43712004241873,7.9968547076153875,5.101700751530721,4.259960941134165,3.5545079646139994,3.264925226555613,11.640611825176665,1.4135092897134274,0.0,1.330809251241298
2024-06-26,61.40823650842117,8.009930825917206,5.099735923026561,4.258320293614562,3.5531390096502955,3.263667799187462,11.146554003790229,1.4188397977565494,0.0,1.8415758386359675
2024-06-27,61.40322623832193,8.01002232767409,5.09979418005858,4.258368938702355,3.553179599072214,3.263705081823729,11.1466813368842,1.4188560059282618,0.0,1.8461662915346466
2024-06-28,61.369000303798536,8.065118549543778,5.0999606360558305,4.258507930791707,3.5532955739591783,3.263811608335377,11.147045161754859,1.419065515771198,0.0,1.8241947199895376
2024-07-02,61.359448627802706,8.066901053235382,5.100984579393073,4.259362931669851,3.5540089860005355,3.264466899305026,11.149283206994392,1.419513659806222,0.0,1.8260300557928144
2024-07-03,61.29113627819882,8.052495603559905,5.092081581837529,4.251928857486991,3.547806000513661,3.2587692657653995,11.129823818401269,1.507164653702046,0.0,1.8687939405343732
2024-07-04,61.3037435446668,8.059204343793306,5.093128996411269,4.2531294172911505,3.5485357656696235,3.259439577575327,11.132113165004068,1.4997806222286616,0.0,1.8509245673597976
2024-07-05,61.27756711010325,8.0556560157174,5.09088657993425,4.251419746449412,3.5469734068375898,3.258004502787362,11.127211888401249,1.5232737414513833,0.0,1.8690070083181014
2024-07-08,61.278552597060845,8.058815765675487,5.091956663782582,4.252476320364731,3.5477189663572384,3.258689322207612,11.129550783509556,1.5235939274546897,0.0,1.8586456535872633
2024-07-09,61.40376873776384,8.030980418894744,5.073035477157542,4.23683689338671,3.534536007999974,3.246580368245558,11.088194518848965,1.5179324093103594,0.0,1.8681351683923104
2024-07-10,61.44243717197568,8.004767719808772,5.074633652047392,4.239145967574308,3.5356495043909786,3.247603149033465,11.091687668883807,1.4909669897110787,0.0,1.8731081765745168
2024-07-11,61.45964346953489,7.9918551859862434,5.074271091106305,4.238193591966901,3.5353968973064953,3.24737112163312,11.090895215084144,1.4911852198255426,0.0,1.871188207556361
2024-07-12,61.452599722163114,8.004543873238154,5.072845184317427,4.237164960033711,3.5344034252694807,3.246458586917255,11.087778593504812,1.4906213055609911,0.0,1.873584348995061
2024-07-15,61.45623688089877,8.002692273816974,5.071671741163667,4.236184825211329,3.533585852220962,3.2457076208490294,11.08521378472232,1.5023723937426485,0.0,1.8663346273743002
2024-07-16,61.446962509516176,8.00083551011996,5.070906374300263,4.235545541823535,3.533052598166222,3.2452178105481906,11.083540913184576,1.5162630738098002,0.0,1.8676756685312785
2024-07-17,61.45321306398414,7.997388823258605,5.071087407966873,4.2356967527280425,3.5331787297527595,3.245333666301744,11.08393660064209,1.5067429920657271,0.0,1.873421963300018
2024-07-18,61.47304636749272,7.991837322523812,5.073125928393206,4.237886475542548,3.5345990280893984,3.2466382541419434,11.08839221920017,1.4882540080937576,0.0,1.8662203965224382
2024-07-19,61.48369761201272,7.989386667652461,5.074353346696057,4.238424673774735,3.5354542072435438,3.247423762578382,11.091075002113731,1.4886140839591333,0.0,1.8515706439692308
2024-07-22,61.442279282121184,7.98238193929811,5.070935022017116,4.2355694702301045,3.533072557889985,3.2452361441702493,11.083603528843074,1.5486474910018775,0.0,1.858274564428304
2024-07-23,61.43358646828659,7.981090350114132,5.070217589418118,4.234970224607735,3.532572701075285,3.2447770102647344,11.082035427802253,1.5510567901573242,0.0,1.8696934382738253
2024-07-24,61.43377919325531,7.981783555334422,5.070554889091737,4.23525195888232,3.532807707876886,3.2449928712622604,11.082772667746479,1.5511599752652327,0.0,1.866897181285352
2024-07-25,61.442914081461566,7.983273884145942,5.071295460413072,4.235870531446465,3.5333236861336,3.2454668132096334,11.084391343370378,1.5333732858374245,0.0,1.8700909139819244
2024-07-26,61.38857803417631,7.975792695811074,5.066543109812092,4.3017788266446155,3.5300125808993785,3.2424254609002245,11.074004073633606,1.5496084521171394,0.0,1.8712567660055586
2024-07-29,61.39116589520122,7.976453191095816,5.066756692042936,4.29904171806459,3.5301613900470743,3.2425621466933334,11.074470902878549,1.5496737765055764,0.0,1.8697142874709158
2024-07-30,61.35542069178324,7.98532935504779,5.0636460774993095,4.2949440937662935,3.527994131576093,3.2405714529250775,11.06767199534317,1.6018511380803007,0.0,1.8625710639787258
2024-07-31,52.61370783408523,6.843015472344787,4.338139195658185,3.6805467038235347,3.022511721790927,2.776270264766977,9.481922897620443,1.3753958569368594,0.0,1.5995933893366514
2024-08-01,61.39052490218575,7.96689003622004,5.050723502969514,4.360915889827949,3.518990586223949,3.2323014187483934,11.039426969122502,1.6034199769299757,0.0,1.836806717771929
2024-08-02,61.411076581381465,7.971474716582729,5.051682853934342,4.3617442164754054,3.519658994821674,3.2329153726666533,11.04152383403854,1.5887715545244425,0.0,1.821151875574746
2024-08-05,61.41456872405116,7.977250512011684,5.052781452061639,4.362692772464869,3.520424421094906,3.2336184403129833,11.043925053148552,1.5901680459391065,0.0,1.8045705789151025
2024-08-06,61.40753567249332,7.976754997988203,5.052774834538682,4.362687058736727,3.520419810468136,3.2336142053100514,11.043910589149213,1.5943391511203755,0.0,1.807963680195293
2024-08-07,61.42725688172192,7.964247670860629,5.053559254287288,4.348324953232988,3.520966339239582,3.234116208847727,11.045625104806776,1.5929695258830594,0.0,1.8129340611200386
2024-08-08,61.422058303102624,7.964050126028751,5.054049640322452,4.343571558084483,3.5213080059018615,3.234430040217879,11.046696947448467,1.5824499512262378,0.0,1.8313854276672437
2024-08-09,61.4219293706031,7.94733733294921,5.053706360105465,4.343276534827279,3.52106883227628,3.234210351863974,11.045946635758835,1.5846065288051367,0.0,1.8479180528107237
2024-08-12,61.15701108552617,7.918234127878028,5.03304890765984,4.3255230244166505,3.5066761654338405,3.2209902433372526,11.000795394059004,2.034882932965459,0.0,1.8028381187237548
2024-08-13,61.15128463492713,7.919772935326189,5.033412735996409,4.325835707220977,3.5069296555507776,3.22122308183015,11.001590618020183,2.048095964415354,0.0,1.7918546667128337
2024-08-14,61.08394720206978,7.912245723439554,5.0287310878294464,4.3240650579540825,3.5036678108234103,3.2182269768160356,10.991357883441875,2.098811643579639,0.0,1.8389466140461748
2024-08-15,61.08545865784004,7.9146575202793015,5.030366244482757,4.338187849241929,3.5048070735184713,3.219273424749141,10.994931864960895,2.087582191938806,0.0,1.8247351729886532
2024-08-16,61.07171974123856,7.915514616799434,5.030706361093803,4.338320183203741,3.5050440429648853,3.219491088496479,10.995675261919057,2.1113877817162763,0.0,1.8121409225677652
2024-08-19,61.182809927404456,7.925725480898245,5.037400774448222,4.342642459636323,3.5097082415813095,3.22377529882208,11.010307321520772,1.9463078716790871,0.0,1.821322624009499
2024-08-20,60.99691309910425,7.89970846455923,5.020864983677919,4.32838728512906,3.4981872600779167,3.213192921874391,10.974164845204632,2.0859821425377443,0.0,1.9825989978348673
2024-08-21,61.020729536778795,7.902552371491881,5.022468204375051,4.329769389627644,3.4993042720342293,3.2142189318174927,10.977669023921,2.0841286294544035,0.0,1.9491596404995049
2024-08-22,61.033449204306734,7.905034898909824,5.024454716489688,4.33148192199143,3.5006883346198605,3.2154902360024726,10.98201096728811,2.0891333009115853,0.0,1.9182564194802993
2024-08-23,60.88190862028162,7.886501898824126,5.0132869067993076,4.3218543766135475,3.4929073865742817,3.208343195170539,10.957601351634128,2.1079920923893556,0.0,2.1296041717130914
2024-08-26,60.881213106581576,7.884862739326433,5.012041019566962,4.322384175274548,3.49203933956289,3.20754586721023,10.954878200959744,2.1465942174453243,0.0,2.098441334072296
2024-08-27,60.84310480762976,7.887493731586121,5.014121386388101,4.324178283621098,3.493488793538182,3.20887723540402,10.959425283685109,2.1656659352168006,0.0,2.1036445429308093
2024-08-28,60.85179209185214,7.8836737731782405,5.012814727487334,4.322249370628679,3.492578405082251,3.2080410155206143,10.956569303645797,2.1653351288652862,0.0,2.1069461837396566
2024-08-29,60.82228612347657,7.8802399523124596,5.010529391018237,4.320278862111565,3.490986142604137,3.206578473311159,10.951574216301255,2.177068767256744,0.0,2.140458071607863
2024-08-30,60.816155972481354,7.91073828017403,5.009535771570042,4.319422123678553,3.490293858125995,3.2059425886601365,10.9494024503499,2.182521121334968,0.0,2.115987833625013
2024-09-02,60.844179604947726,7.914757714562022,5.012385825920827,4.321879554541973,3.4922795764938175,3.2077665322429,10.955631848345062,2.1818861767457305,0.0,2.0692331661999392
2024-09-03,60.803926792745,7.9107073526113165,5.008805688767169,4.318792617082604,3.48978518753475,3.2054753590289478,10.947806699606668,2.1748183010456796,0.0,2.139882001577865
2024-09-04,60.877290052740406,7.894730966197095,5.01087321404812,4.3205753200808505,3.491225694423747,3.206798509047947,10.952325714423544,2.1044531433827016,0.0,2.1417273856555914
2024-09-05,60.80477537656817,7.889783179382566,5.0058010386101675,4.355767738940405,3.487691757630862,3.2035524790772714,10.941239399702706,2.1873675797930954,0.0,2.1240214502947574
2024-09-09,60.80556458563703,7.890174320980539,5.004626685285415,4.354745882440993,3.486873550438908,3.2028009305287366,10.938672601548555,2.187573251219405,0.0,2.128968191920416
2024-09-10,60.747052821072266,7.9797050600747115,5.00352709031933,4.308477135148891,3.4861074296381864,3.202097224937481,10.936269203636042,2.185687696719722,0.0,2.1510763384533638
2024-09-11,60.73826538203174,8.024946892806112,5.003383552136606,4.308353536142206,3.486007422280138,3.2020053650937594,10.935955470507606,2.20882748577197,0.0,2.0922548932298604
2024-09-12,60.71091120482181,8.051247492386205,4.998837402389512,4.292281728586168,3.482839983366844,3.199095974732411,10.926018896451584,2.247293738804909,0.0,2.0914735784605525
2024-09-13,60.677579046294525,8.053134923371125,4.999214667368845,4.28700654899681,3.4831028351958957,3.1993374122467055,10.926843489044094,2.248075007199429,0.0,2.125706070282572
2024-09-16,60.69781881584609,8.052380297124978,4.998944818728507,4.28197615704719,3.482914823552713,3.1991647177520446,10.926253677632722,2.2634293535213152,0.0,2.0971173387944337
2024-09-17,60.761269291950306,8.053242250859975,5.000572661580746,4.279050033386583,3.4840489905031533,3.200206485086507,10.929811673288976,2.2557654484545444,0.0,2.0360331648892163
2024-09-19,60.767866470841426,8.049643602977163,4.998338120552315,4.277137909814063,3.4824921187324143,3.1987764503336233,10.924927610148641,2.2680935697341362,0.0,2.032724146866215
2024-09-20,60.76475798591685,8.054362199644444,5.001268081524607,4.279645112577584,3.484533510440639,3.2006515315971393,10.931331661005311,2.2668185963887515,0.0,2.0166313209046782
2024-09-23,60.77023389192563,8.04731323050689,4.998480222085435,4.278379167370919,3.4825911251335855,3.198867390767572,10.925238203174802,2.2600366803674077,0.0,2.038860088667761
2024-09-24,60.752583109276515,8.049588647178284,5.000489915998834,4.274338772357147,3.4839913391738677,3.2001535305619417,10.929630815277644,2.258182922310357,0.0,2.05104094786541
2024-09-25,60.75408919973735,8.047101731003334,4.999441930295312,4.27296302452024,3.483261176094653,3.1994828532472304,10.927340220349627,2.2348322137253778,0.0,2.0814876510268716
2024-09-26,60.655197267172035,8.05249201749273,4.995342442613357,4.393024032252808,3.4804049400420034,3.1968593123143845,10.918379920929324,2.180883627723184,0.0,2.1274164394601764
2024-09-27,60.69007330830102,8.0480953346593,4.991624078755644,4.397101684479531,3.4778142443914195,3.1944796784330918,10.909613720543074,2.1661637476290645,0.0,2.1250342028078526
2024-09-30,52.71351974069894,6.994468587943604,4.338139195658185,3.851573503473163,3.022511721790927,2.776270264766977,9.481367615803398,1.8922950677620116,0.0,1.8375316479401111
2024-10-02,60.683604119605384,8.045079453603806,4.993023771153458,4.44211350033947,3.478789452075749,3.1953754367775367,10.91267286585266,2.1563057799145713,0.0,2.0930356206773606
2024-10-03,60.56870420825351,8.112938413326733,4.990047147370646,4.5065315389790195,3.47671554898755,3.193470492808497,10.906167204538924,2.1399049921849636,0.0,2.1055204535501595
2024-10-04,60.55399145581211,8.103703815637084,4.984367198194321,4.5014019541580845,3.472758157997929,3.1898355070940236,10.893753198498338,2.102162528079592,0.0,2.1980261845285245
2024-10-07,60.613142649572296,8.10551368997723,4.9854804025387915,4.502407293454393,3.4735337608608523,3.1905479222519455,10.896186200102342,2.0353091329005126,0.0,2.1978789483416414
2024-10-08,60.578850489013924,8.112629211976886,4.989856966053451,4.506359785470736,3.4765830439584215,3.1933487828512948,10.905751547294965,2.0281893179165156,0.0,2.2084308554638006
2024-10-09,60.62113717794345,8.11775725695136,4.993011086655973,4.509208284403356,3.478780614405816,3.1953673191050496,10.912645142817908,2.011317639855842,0.0,2.160775477861239
2024-10-10,60.77478501863054,8.119612107254609,4.986006648687494,4.481662104159456,3.4739004123400377,3.190884702947238,10.897336355265006,1.930832590450253,0.0,2.1449800602653597
2024-10-14,61.616294415668335,8.118459967005663,4.985299154429691,4.437474600947721,3.4734074798657986,3.19043192926206,10.895790067135062,1.8984846340903965,0.0,1.384357751595272
2024-10-15,61.64549542545195,8.109070283856381,4.98384231543311,4.41608299885897,3.4723924564317112,3.189499598923097,10.89260602313356,1.8887171533024403,0.0,1.4022937446087835
2024-10-16,61.35372286995532,8.163130940997334,5.025073217889623,4.454385702680334,3.5011192631002364,3.215886057106386,10.982719623848073,1.9021276989744633,0.0,1.4018346254482321
2024-10-17,61.374992467519164,8.161187480514585,5.024668691334807,4.456921326563505,3.5008374173137,3.2156271730561543,10.981835497082294,1.8863886954826916,0.0,1.3975412511330978
2024-10-18,61.33386912648853,8.160916132613535,5.020841617989781,4.450474010186142,3.4981709805020205,3.213177968581684,10.973471106812578,1.8955654917841582,0.0,1.4535135650415696
2024-10-21,61.326714119047345,8.155742031845497,5.0208214509903435,4.451741464449293,3.4981569295485015,3.213165062347388,10.973427030141277,1.893549549367056,0.0,1.4666823622632992
2024-10-22,61.41313109980548,8.165163361170906,5.028107179470527,4.455787907874473,3.5032331151525002,3.217827695431394,10.98935060173591,1.8996971699765348,0.0,1.3277018693822693
2024-10-23,61.363373983727044,8.1253680806349,5.03046502337429,4.53305264186304,3.5048758957355686,3.2193366400787973,10.994503867646472,1.9064944904346952,0.0,1.3225293765051942
2024-10-24,61.25766037954515,8.125448639728253,5.026730609167912,4.6123671515929825,3.5022740173255595,3.21694673448797,10.986341991707642,1.9395838711868063,0.0,1.3326466052577235
2024-10-25,61.257828504796954,8.131409785085784,5.027034814115905,4.620046075565081,3.502485966038974,3.2171414159201275,10.987006857174695,1.940727569295857,0.0,1.3163190120066215
2024-10-28,61.25915401935084,8.133208948934344,5.028147100858555,4.625090829253733,3.503260929581181,3.217853243842248,10.989437853282844,1.9359254510209332,0.0,1.3079216238753273
2024-10-29,61.25688354695329,8.114030594604607,5.027828681816981,4.628337526074531,3.503039077482345,3.217488575327231,10.988741921720283,1.9493756585937705,0.0,1.3142744174269587
2024-10-30,61.24848784616786,8.117777502736358,5.027060360274086,4.636960476316816,3.5025037648137634,3.216996898712357,10.987062690449276,1.9548680558888718,0.0,1.3082824046406103
