date,TSE\,SILVERBRICKS SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,ZHESHANG INTERNATIONAL FINANCIAL,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-08-02,30.16754662401157,19.10999720836873,11.112851975906842,10.56673919329985,5.170295611824426,0.0,4.112140373915942,15.222656433867703,2.7068628157789614,1.830909763025974
2024-08-05,30.1899070591165,19.12416169637827,11.121088913717362,10.574571347798434,5.174127877700814,0.0,4.110246937896607,15.25568170205217,2.785954825181662,1.6642596401581833
2024-08-06,30.18692375277076,19.122271884898094,11.119989949912576,10.573526389768467,5.222037402498268,0.0,4.109840771499725,15.254174166042164,2.7471405012669474,1.6640951813429998
2024-08-07,30.189012005299574,19.12359471371455,11.120759201768893,10.574257838703204,5.2223986494044,0.0,4.110125079548283,15.248311671189965,2.7473305412705518,1.664210299100579
2024-08-08,30.18423928113025,19.120571373875585,11.119001068173324,10.572586104101534,5.221573015619117,0.0,4.109475290369933,15.261710467785466,2.746896202747875,1.6639471961969143
2024-08-09,35.271080892734595,19.00246913400822,11.050322214097177,10.50728229723983,5.189320869136811,0.0,4.084092249927145,10.508887481008532,2.7328753862820974,1.6536694755655956
2024-08-12,40.418869817368815,19.020586800805038,11.052994603640775,10.517300334278016,5.194268562288988,0.0,4.087003251395139,5.159015579066885,2.894714905088669,1.6552461460676804
2024-08-13,40.40616062180651,19.01460602107385,11.049519131154742,10.51399330398895,5.192635291114916,0.0,4.079822448426366,5.183924030050678,2.9046134772515266,1.6547256751324666
2024-08-14,40.4081459067387,19.0155402699667,11.050062029650949,10.514509890374848,5.2056650602112855,0.0,4.080022903255736,5.166490772386893,2.904756190275519,1.6548069771393688
2024-08-15,41.03039506769051,19.099811762205416,11.099032776910747,10.561107222138284,5.228735094325006,0.0,4.097117390569721,4.254679857017463,2.966980215864269,1.662140613278586
2024-08-16,41.066064108203534,19.117403719556286,11.108681522654528,10.570288331916714,5.233280601712972,0.0,4.100679146335167,4.1704574970329995,2.9695595070786585,1.6635855655091354
2024-08-19,41.06728119139008,19.117970305888402,11.109010752879035,10.570601605674138,5.233435701500817,0.0,4.100800678986294,4.170581097719115,2.9666837964335917,1.6636348695285277
2024-08-20,41.08757653730216,19.12741835818791,11.114500797737858,10.57582557010183,5.2360220521134995,0.0,4.102827284251654,4.17264218828993,2.9187301783654864,1.6644570336496713
2024-08-21,41.07905004924044,19.1234490390402,11.11219431810702,10.573630876277912,5.234935473559087,0.0,4.118775092740779,4.175729041380284,2.9181244838923996,1.6641116257618696
2024-08-22,40.998831088264126,19.086104864567897,11.090494481297334,10.552982743430988,5.302627263556701,0.0,4.184701474801653,4.210970141904713,2.9124259851730567,1.6608619570035312
2024-08-26,40.94149296549475,19.30563255014742,11.074984084604004,10.538224073389316,5.2952113766895,0.0,4.178849041438398,4.098713849516403,2.9083528681045463,1.6585391906156641
2024-08-27,34.073820081477095,21.547731110659548,12.36119969081556,11.762101973475012,5.910181426204524,0.0,4.664168100322849,4.583520341250677,3.2461202923057675,1.8511569834889645
2024-08-28,34.06258697059592,21.628539431405265,12.357124576067076,11.75822436317632,5.908233017627802,0.0,4.662630464762349,4.527064319164461,3.245050144342025,1.8505467128587778
2024-08-29,33.93653716190068,21.54850225571924,12.31139659920551,12.10009383854329,5.8863693922301845,0.0,4.645376235698442,4.494984096025379,3.2330417214276452,1.843698699249629
2024-09-02,33.96703150684211,21.567865087513834,12.322459247489741,12.110966616563505,5.891658705569461,0.0,4.649550430155533,4.409166179933408,3.235946834845461,1.8453553910869473
2024-09-03,34.08805932889426,21.644713479088196,12.124426689713818,12.154119163239647,5.912651255986063,0.0,4.666117228522062,4.310505456805116,3.247476826732418,1.8519305710184188
2024-09-04,34.06445864137871,21.62972787623369,12.116032407045852,12.214938794042144,5.908557663172972,0.0,4.662886666947442,4.307521101159094,3.2452284533339135,1.8506483966861873
2024-09-05,34.07007488806516,21.633293994480063,12.10154287568466,12.216952685125793,5.909531813907227,0.0,4.663655442464125,4.30823128714402,3.2457634979016166,1.8509535152273358
2024-09-09,34.046499088233695,21.61832419442577,12.093168853806915,12.277696770922226,5.905442537919426,0.0,4.6604282876205945,4.305250078597016,3.2435174954851793,1.8496726929891776
2024-09-10,33.98453469319932,21.57897899253312,12.071159369362343,12.392399123696872,5.894694672967906,0.0,4.651946340073063,4.297414552956022,3.282565953848397,1.8463063013629595
2024-09-11,34.061089782051205,21.62758876956905,12.098351404987056,12.420314798416776,5.90797332687674,0.0,4.662425523284294,4.1323777655778136,3.2394132553952626,1.8504653738417987
2024-09-13,34.11094197064451,21.659243148247416,12.11605868622112,12.438493308842627,5.916620302131504,0.0,4.669249500966051,3.992064850923501,3.2441544965467632,1.8531737354765092
2024-09-16,34.09968437453924,21.652094972406402,12.143962829000825,12.434388246779267,5.914667646537091,0.0,4.668808610044343,3.9907473542165373,3.2430838318592663,1.85256213461703
2024-09-17,34.10343608085418,21.65447717338362,12.145298928817283,12.435756299703032,5.915318388512195,0.0,4.669322280451178,3.980184250010401,3.24344064155751,1.8527659567105992
2024-09-19,34.103060873073865,21.65423892969771,12.145165305605781,12.435619480864405,5.915253307871138,0.0,4.669270908324209,3.981240665025255,3.24340495705461,1.852745572483027
2024-09-23,34.09743374693898,21.650665903385907,12.14316131020613,12.43356755949451,5.914277270071859,0.0,4.668500462045006,3.9970841012524105,3.2428697837202347,1.8524398628849643
2024-09-24,34.133855354363206,21.673792337470616,12.156132182366534,12.446848632782764,5.920594680541142,0.0,4.673487180176064,3.8945373659058156,3.2463336963145704,1.8544185700792866
2024-09-25,34.138366529245204,21.67665677415892,12.154434720029359,12.448493624546199,5.91146505615781,0.0,4.67410483434257,3.895052073048026,3.246762736013642,1.8546636524582678
2024-09-27,34.1417506930004,21.678805598594504,12.155639598927392,12.449727653740151,5.912051064447515,0.0,4.6745681821174205,3.888829472362646,3.247084590217284,1.8515431465926917
2024-10-02,34.10793921828677,21.65733650657548,12.14360154895676,12.43739836062507,5.90619620460542,0.0,4.669938834158435,3.941096754254002,3.286783057877297,1.8497095146607752
2024-10-03,34.13611079276336,21.6752244611791,12.153631600120542,12.44767107431701,5.911074448500092,0.0,4.67379598685317,3.900301059666643,3.289497788108016,1.8126927884920638
2024-10-04,34.08805932889426,21.644713479088196,12.136523623372488,12.29268403969352,5.790582198157652,0.0,4.935548932737924,3.9508966107700676,3.350850623451973,1.8101411638339178
2024-10-07,33.94136797857472,21.551569653653825,12.084296448415992,11.974797567948288,6.205849050507217,0.0,4.9143097553906285,4.1266127232933165,3.398845249717583,1.8023515724984347
2024-10-08,33.87793388982196,21.511291248168398,12.06171172720183,11.952417492631318,6.25982728502614,0.0,4.90512524752463,4.521103150372567,3.040565605751676,1.8700243535014798
2024-10-09,33.807360352984745,21.46647954535748,12.099843718940955,11.927518560513636,6.335130903323286,0.0,4.8949070317835774,4.350266415581094,3.252364698925719,1.8661287725895055
2024-10-10,33.766481341504715,21.44052281715959,12.106999826740761,11.91309610448416,6.327470622064397,0.0,4.888988233076528,4.444136737271965,3.24843202117518,1.8638722965227137
2024-10-15,33.72423334974471,21.41369683484451,12.232201682458939,11.898190660799694,6.310849938548705,0.0,4.882871222171638,4.3080182621940475,3.368397794974017,1.8615402542637414
2024-10-17,33.69893526212564,21.397633442886626,12.223025749333113,11.889265284595476,6.306115881793714,0.0,4.879208357467492,4.3047866209486765,3.4408855729466605,1.8601438279026024
2024-10-18,35.10426156248377,20.93893614791665,11.961002901688184,11.634397201179578,6.103909467974381,0.0,4.774613628282182,4.295486922136591,3.3671239156669133,1.8202682526717502
2024-10-21,35.10687598400703,20.940495594060867,11.961893708161075,11.635263683398517,6.1043640621341435,0.0,4.774969221936041,4.223458813882936,3.432275113628714,1.8204038187906786
2024-10-22,35.152878727813835,20.96793524019856,11.977568128521106,11.470468383864338,6.126212356404929,0.0,4.781226163906673,4.264149151873613,3.4367726392074256,1.822789208209518
2024-10-23,35.15063189464682,20.966595052593835,12.03113121247814,11.46973523682948,6.173757830876312,0.0,4.789442706862203,4.159480388716166,3.4365529742743477,1.8226727027226934
2024-10-24,35.194497012893464,20.992759651112802,11.977882881922405,11.484048529800404,6.181462176507685,0.0,4.795419540260297,4.1081414463229855,3.440841511761503,1.8249472494184535
2024-10-28,35.20576211962822,20.999479044716875,11.981716780417157,11.48772436106425,6.156767291308745,0.0,4.796954465249826,4.104121694968491,3.441942861409238,1.8255313812371998
2024-10-29,35.18699094599198,20.988282443828655,12.027580412760056,11.481599282222495,6.154550966596743,0.0,4.7943968025329555,4.101933440082864,3.440107670144865,1.8245580358393878
2024-10-30,35.22342529325003,21.01001474745423,12.07526099091567,11.49348789685193,6.160923692456665,0.0,4.799361157634093,4.106180784438475,3.304898163708886,1.8264472732900205
2024-10-31,35.21590688330223,21.005530177808726,12.087624976824593,11.491034621708494,6.159608648573471,0.0,4.798336738107308,4.090362883647603,3.3255376503430543,1.8260574196845205
2024-11-04,35.21966568703377,21.00777222329905,12.088915161115994,11.492261128353869,6.149592504041127,0.0,4.798848893199498,4.090799472468711,3.325892604806414,1.8262523256815704
2024-11-05,35.227561787264534,21.012482077065812,12.091625444814925,11.494837644739741,6.1509712166962025,0.0,4.7999247748444205,4.085311018864544,3.3266382558752703,1.81064777983455
2024-11-07,35.253907711090775,21.02819685334087,12.100668507313214,11.50343438268068,6.08078357843662,0.0,4.80351453371713,4.088366333721686,3.329126175948082,1.8120019237509457
2024-11-08,35.25315442354792,20.72753429012496,12.40382831340399,11.503188583154241,6.080653647350457,0.0,4.8034118946653175,4.087210601060607,3.329055040875696,1.8119632058168098
2024-11-11,35.254284366934485,20.728198654510894,12.401020657847942,11.503557286383113,6.080848546061994,0.0,4.803565854887943,4.087341605410819,3.3291617446242947,1.812021283338512
2024-11-12,35.274258650505956,20.68328503712426,12.409115810985034,11.510074942873523,6.0842938179032835,0.0,4.806287447121702,4.088588387002784,3.331047972693777,1.813047933789681
2024-11-13,35.27614418530334,20.68439063239837,12.409779122435408,11.510690197386461,6.084619045084522,0.0,4.806544360309235,4.083461580346002,3.3312260290755282,1.813144847661135
2024-11-14,35.27916146029539,20.686159830705677,12.410840568267083,11.511674741431053,6.0851394809004224,0.0,4.806955478543143,4.075257549565945,3.3315109588835483,1.8132999314077338
2024-11-18,35.201630743254654,20.64069920357884,12.603329563318194,11.486376283074911,6.0717665659070175,0.0,4.796391545342695,4.066301621282356,3.324189514076476,1.8093149601648602
2024-11-20,35.20238183047257,20.64113960832752,12.605732148645751,11.486621364630063,6.071896117469304,0.0,4.796493884589649,4.06212103949384,3.324260441365958,1.809353565005348
2024-11-21,35.1693642851362,20.621779561439375,12.569394581768378,11.475847660637676,6.156797066190539,0.0,4.818640965333235,4.05937686927927,3.321142501211758,1.8076565090035757
2024-11-22,35.12743142566183,20.597191963624123,12.54269773182858,11.462164868324422,6.149456242395841,0.0,4.812895641283061,4.185478245914634,3.3171826627378933,1.8055012182296108
2024-11-25,35.18699094599198,20.632115065704543,12.566096957528547,11.470935588266682,6.159882813574648,0.0,4.660034258689728,4.192574838707264,3.322807036630936,1.8085624949056702
2024-11-26,35.25839884426901,20.304430968208692,12.58084747425549,11.3681327749976,6.176197968799757,0.0,4.6651084821804405,4.31990606713331,3.5164456156298334,1.8105318045258643
2024-11-27,33.61376010636555,19.357324610120887,12.078482043791519,10.837862764099755,5.888107336059643,4.580063095515065,4.447503078140288,4.118398027710488,3.352419940364785,1.7260789978320206
2024-11-28,33.61376010636555,19.357324610120887,12.079499779049675,10.837862764099755,5.888107336059643,4.580063095515065,4.447503078140288,4.118398027710488,3.3514022051066297,1.7260789978320206
2024-11-29,33.60657756059878,19.353188361468717,12.079971200176479,10.835546943284983,5.8807440659888774,4.5790844334226914,4.446552741304853,4.1612712785863994,3.331353243714436,1.7257101714537826
2024-12-02,33.60623561117296,19.35299144133795,12.079848285571195,10.835436690789054,5.880684228980688,4.57903784089806,4.446507497300043,4.162246444778141,3.331319346947447,1.7256926122244565
2024-12-03,33.64869047422566,19.37744013624113,12.097146381583974,10.849125132010084,5.887094522989978,4.584822553791754,4.452124784194203,4.16750462379138,3.208178706047493,1.7278726851243407
2024-12-04,33.65349050522827,19.380204354167425,12.085625859346996,10.85067277431803,5.886915386761425,4.585476584902311,4.4527598857892565,4.168099123937323,3.208636357059581,1.728119168489377
2024-12-05,33.67270433167512,19.391269116763375,12.092525919765004,10.85686776153592,5.833183293983262,4.5880945763782535,4.455302105165928,4.1704788216143935,3.210468267544052,1.7291058055746944
2024-12-06,33.67270433167512,19.391269116763375,12.093545439697536,10.85686776153592,5.833183293983262,4.5880945763782535,4.455302105165928,4.1694593016818615,3.210468267544052,1.7291058055746944
2024-12-09,33.67236103524261,19.39107142092511,12.094441654386674,10.856757074733515,5.833123824123186,4.588047800316415,4.455256682936,4.16941679364658,3.210435536513836,1.7290881771760767
2024-12-10,33.66961491575766,19.38948999932514,12.094474729337195,10.855871661556963,5.831628682499446,4.5876736261547295,4.454893338435903,4.177232171710551,3.2101737122962595,1.7289471629261532
2024-12-11,33.66961491575766,19.38948999932514,12.094474729337195,10.855871661556963,5.829589829712976,4.5876736261547295,4.454893338435903,4.17927102449702,3.2101737122962595,1.7289471629261532
2024-12-13,33.60999743762948,19.35515778320554,12.073059513141459,10.836649591659086,5.81926760164358,4.579550410823909,4.62407134421062,4.171870951775128,3.2044895825086357,1.7258857834025552
2024-12-16,33.582657894314075,19.339413623284898,12.144582351026017,10.82783468319458,5.794198135241272,4.575825244909982,4.620309963417801,4.188813277859787,3.201882938997063,1.7244818877545314
2024-12-27,33.575829956740165,19.335481584631157,12.14211314652127,10.825633196358424,5.793020074133579,4.574894900170156,4.6193705741621445,4.208293356056083,3.2012319405890386,1.7241312706379834
2025-01-06,33.57480600556788,19.334891916734318,12.141742852443464,10.825303050541732,5.792843406283413,4.574755381087467,4.619229698719282,4.211214684596272,3.2011343136591153,1.724078690367056
2025-01-07,36.09223133376458,18.60212557158503,11.681587162303448,10.41503865466924,5.573302448458322,4.401378317745822,4.44416711867941,4.051615323691656,3.079815637482716,1.6587384316197797
2025-01-08,36.12049286663578,18.616691714045267,11.690734270902032,10.423194009614512,5.5776665474493665,4.404824757420201,4.369343418059835,4.054787886191132,3.0822272454010804,1.6600372842807976
2025-01-09,36.12508954671886,18.61906086710004,11.68341174809879,10.42452046129066,5.578376359157181,4.405385313731176,4.209356557756581,4.055303896943988,3.2392467092131456,1.6602485399895723
2025-01-13,36.12791885447976,18.620519107178417,11.68432678991453,10.425336907063247,5.414341794019465,4.405730342380634,4.20968623348408,4.055621507306547,3.3961398939433187,1.6603785702299996
2025-02-07,36.177503578732804,18.646075334457848,11.700363255349865,10.439645438309235,5.2845251887694555,4.411777104305674,4.215463929451564,4.061187753038125,3.4008010165738316,1.6626574010115938
2025-02-12,36.198795865001436,18.657049490619386,11.70724950949224,10.445789696404093,5.424963838478997,4.414373657737114,4.217944942674205,4.102814664087769,3.167382376719769,1.6636359587849887
2025-02-13,36.19169565199483,18.65339000354826,11.704953190975212,10.443740806928783,5.423899758918174,4.413507800392643,4.21711761384109,4.102009917483758,3.1863756110162096,1.663309644901044
2025-02-14,36.188146589892575,18.65156079830249,11.507679598742362,10.442716663571149,5.42336787565783,4.413074999083112,4.216704071119912,4.1212202396303885,3.37238262804218,1.6631465359579929
2025-02-17,36.25249252463643,18.68472503098894,11.528141337468728,10.461284797844439,5.432028762295129,4.420921862287486,4.224201768309802,4.069605807314707,3.260494341632613,1.6661037672217267
2025-02-18,36.288140996582115,18.703098440641458,11.53947740278273,10.47157178203948,5.437370285358935,4.4252691249998275,4.228355588578248,4.073607607421374,3.165366660379856,1.6677421112159787
2025-02-20,36.288140996582115,18.703098440641458,11.53947740278273,10.47157178203948,5.457037055538369,4.4252691249998275,4.228355588578248,4.05394083724194,3.165366660379856,1.6677421112159787
2025-02-21,36.28091652105503,18.699374908014708,11.537180049713596,10.469487034461022,5.426456351460946,4.424388114079558,4.227513780465996,4.04354811102395,3.2237250432902327,1.6674100864349604
2025-02-24,36.31662094326378,18.717777154726637,11.548533906977765,10.479790164073815,5.727029660984841,4.4287421998190615,4.231674120153761,4.165620639468943,2.7151602087219135,1.6690510018094837
2025-03-07,36.22393524275868,18.670006457937564,11.519060241004066,10.453044099399428,5.830205223812837,4.417439356589565,4.22087422550639,4.154989323642206,2.8456545069169823,1.6647913224322877
2025-03-19,36.293762022560685,18.70599554695023,11.34850066331539,10.473193826470714,5.861113588961614,4.425954598326118,4.229010560036066,4.14332883910808,2.851139910126641,1.668000444144458
2025-03-20,36.333068586235726,18.726254356290912,11.321408982281241,10.484536416411249,5.936380159897795,4.430747958301692,4.332046223327025,4.226580588908209,2.539169820445545,1.6698069079005988
2025-03-21,36.3617086958411,18.74101561918808,11.330333259991784,10.492801016232065,5.803113117203376,4.434240564681975,4.2369278213727,4.229912257166148,2.6988244890092616,1.6711231593135114
2025-03-26,36.30447355758755,18.711516328355827,11.312498751827741,10.476284825481661,5.79397872848852,4.427260849457587,4.230258686221349,4.065849190490811,3.009386353756071,1.6684927283328856
2025-03-28,36.29019291537314,18.704156010362222,11.308048893961892,10.47216389875643,5.791699622661845,4.425519352556918,4.228594681627632,4.1035856221093745,3.0082025886276567,1.6678364139628983
2025-03-31,36.293762022560685,18.70599554695023,11.309161030198775,10.473193826470714,5.782434322728385,4.425954598326118,4.229010560036066,4.103989205991466,3.0084984425930994,1.668000444144458
2025-04-07,36.298402911583786,18.708387485524852,11.310607134387501,10.474533035402427,5.770386707877578,4.426520545832451,4.229551324277438,4.104513983732752,3.008883139759228,1.668213731621985
2025-04-08,36.29126357382061,18.704707833348724,11.269045586873975,10.472472855800765,5.769251761532087,4.425649917299032,4.228719436561488,4.162712076426138,3.0082913387073473,1.6678856196298337
2025-04-17,36.294118971891855,18.706179520510066,11.26993223583201,10.473296830384422,5.761837682487289,4.425998127611748,4.229052152376092,4.163039598779004,3.0085280311903415,1.6680168489371754
2025-04-25,36.29590382387079,18.70709944259335,11.270486462285868,10.473811880345773,5.7572032906004305,4.426215786883845,4.229260126348654,4.1632443264229515,3.0086759829071013,1.6680988777412369
