date,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,USMART SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-03-01,34.42706116898654,7.585619407987225,3.7465876167749776,0.0,0.0,1.100673599532358,0.0,1.623623539874154,1.214463336520031,1.3586648938790558,51.05669356355435
2024-03-04,34.45914019058413,7.585619407987225,3.743561293982752,0.0,0.0,1.100673599532358,0.0,1.6106103518675852,1.214463336520031,1.3595727907167234,51.073640971190805
2024-03-05,34.52390349833775,7.585619407987225,3.743561293982752,1.9023465071928523,0.0,1.100068334973913,0.0,1.6045577062831347,1.214463336520031,1.3607833198336134,53.03530340511128
2024-03-06,34.50332450335062,7.585619407987225,3.743561293982752,1.9547018914983505,0.2699479930665008,1.100068334973913,0.0,1.6042550740039119,1.214463336520031,1.3510990868984925,53.327040922281796
2024-03-07,34.536614054065105,7.585619407987225,3.742956029424307,1.9662019181088068,0.2699479930665008,1.100068334973913,0.0,1.5891234600427855,1.2114370137278057,1.3489806609439345,53.350948872340375
2024-03-08,34.56142990096135,7.585619407987225,3.742956029424307,1.9662019181088068,0.2699479930665008,1.100068334973913,0.0,1.5891234600427855,1.2114370137278057,1.3486780286647122,53.375462086957405
2024-03-11,34.60500894916939,7.585619407987225,3.743561293982752,1.9749782542062604,0.2699479930665008,1.100068334973913,0.0,1.5894260923220078,1.205384368143355,1.348072764106267,53.42206745795768
2024-03-12,34.6198379308513,7.585619407987225,3.743561293982752,1.9740703573685927,0.2699479930665008,1.1015814963700257,0.0,1.5894260923220078,1.20477910358491,1.3486780286647122,53.43750170419802
2024-03-13,34.6628117145009,7.585619407987225,3.743561293982752,1.9740703573685927,0.2699479930665008,1.1015814963700257,0.0,1.587912930925895,1.20477910358491,1.3517043514569373,53.48198864924374
2024-03-14,34.70518023359205,7.585619407987225,3.7511271009633154,1.9722545636932574,0.2660137734366078,1.1061209805583636,0.0,1.5876102986466727,1.20477910358491,1.3501911900608248,53.52889665252323
2024-03-15,34.78114093567691,7.591672053571676,3.7511271009633154,1.980425635232266,0.2660137734366078,1.109147303350589,0.0,1.5876102986466727,1.2017527807926844,1.3501911900608248,53.61908107173154
2024-03-18,34.91974651956083,7.602869447902909,3.7511271009633154,1.9786098415569306,0.2660137734366078,1.1061209805583636,0.0,1.5876102986466727,1.200844883955017,1.3501911900608248,53.76313403664147
2024-03-19,34.957575554463645,7.602869447902909,3.7359954870021888,1.9755835187647053,0.2660137734366078,1.1030946577661385,0.0,1.590636621438898,1.200844883955017,1.349283293223157,53.78189723795327
2024-03-20,34.9972203830418,7.602869447902909,3.7272191509047348,1.9755835187647053,0.2660137734366078,1.1030946577661385,0.0,1.590636621438898,1.200844883955017,1.3390422168942666,53.80252465410508
2024-03-21,35.04322048948362,7.602869447902909,3.7272191509047348,1.9773993124400406,0.2660137734366078,1.1030946577661385,0.0,1.5966892670233486,1.200844883955017,1.2474505575875665,53.76480154049999
2024-03-22,35.06954949777598,7.610435254883472,3.7272191509047348,1.9807282675114883,0.2660137734366078,1.1030946577661385,0.0,1.5966892670233486,1.200844883955017,1.239279486048558,53.79385423930535
2024-03-25,35.090128492763114,7.622540546052374,3.7272191509047348,1.9925309264011672,0.2660137734366078,1.1061209805583636,0.0,1.5761102720362166,1.200844883955017,1.235345266418665,53.81685429252626
2024-03-26,35.134615437808826,7.622540546052374,3.7272191509047348,1.9873861776543842,0.2660137734366078,1.1076341419544764,0.0,1.5761102720362166,1.200844883955017,1.2180952265029807,53.84045961030562
2024-03-27,35.18878661578967,7.625566868844599,3.722679666716397,1.9828466934660463,0.2660137734366078,1.1121736261428143,0.0,1.5730839492439908,1.200844883955017,1.1851083080677245,53.85710438566286
2024-03-28,35.20664192026379,7.625566868844599,3.722679666716397,1.9828466934660463,0.2660137734366078,1.1121736261428143,0.0,1.5652155099842053,1.200844883955017,1.1811740884378314,53.86315703124731
2024-04-02,35.19423399681567,7.625566868844599,3.722679666716397,1.9828466934660463,0.2660137734366078,1.1136867875389271,0.0,1.5652155099842053,1.200844883955017,1.1714898555027105,53.84257803626018
2024-04-03,35.193931364536446,7.625566868844599,3.760508701619214,1.9828466934660463,0.2660137734366078,1.1136867875389271,0.0,1.555531277049084,1.1860159022731127,1.1636214162429244,53.84772278500696
2024-04-05,35.22933934120548,7.625566868844599,3.760508701619214,1.9828466934660463,0.2660137734366078,1.1136867875389271,0.0,1.5567418061659741,1.1854106377146678,1.1578714029376962,53.87798601292921
2024-04-08,35.17032604675709,7.625566868844599,3.7647455535283294,1.9822414289076014,0.2660137734366078,1.1136867875389271,0.0,1.5567418061659741,1.1854106377146678,1.1533319187493583,53.818064821643155
2024-04-09,35.16578656256875,7.625566868844599,3.7723113605088927,1.9698335054594773,0.2660137734366078,1.1127788907012595,0.0,1.552807586536081,1.1854106377146678,1.1515161250740231,53.80202531084436
