date,CHINA INDUSTRIAL SECURITIES,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,FORTHRIGHT SECURITIES CO LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHONG HING SECURITIES LTD,GRANSING SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL
2024-05-02,30.12553167387978,15.240816002816151,25.579653744408198,0.4007181996008439,5.805970964756826,13.411487164174495,0.0,0.0,7.761483815430453,1.674338434933254
2024-05-03,30.128472969753357,15.241140512831173,25.582151205061187,0.40075732358377353,5.806537828725422,13.412796590088751,0.0,0.0,7.762241605220398,1.665901964735943
2024-05-06,30.128991185006303,11.800657791460525,25.582591222747148,0.4007642166831357,5.804108263541761,13.413027292646584,0.0,3.4400366289434303,7.762375117197622,1.6674482817734895
2024-05-07,26.407790093210597,10.871045449476638,22.422911371387727,0.3512662354358879,5.099664118225521,11.756841324718204,11.819032837756147,3.01516119979823,6.803652052635857,1.4526353173551918
2024-05-08,26.597666513569106,10.244037804347409,22.58413584833894,0.3537918983233146,5.136331554780477,11.843607948119192,11.90401365740867,3.0368407122981704,6.8525714469721315,1.4470026158425913
2024-05-09,26.58840461581945,10.27841789325486,22.576271551037333,0.3536687001327795,5.130078583061112,11.83948374099198,11.899868415672927,3.0357832169669563,6.850185229518367,1.447838053544232
2024-05-10,26.58864201979947,10.278509667746462,22.576473131267424,0.3536718579889289,5.130124388783231,11.83958945401245,11.899974667859336,3.035810323031746,6.85024639382141,1.4469580956895431
2024-05-13,26.669928341629667,15.38538372936706,17.271802907565885,0.3547530972808553,5.151763953933395,11.874441812925262,11.898291416171668,3.04509134816833,6.868054191975342,1.4804892009825301
2024-05-14,26.66801759928462,15.384281457782006,17.27056548522384,0.35472768132336463,5.141991575733238,11.872247753120686,11.89743897408966,3.044873185415549,6.867562136586046,1.4982941514409895
2024-05-16,26.67064494060165,15.38579712193501,17.272266986660867,0.35476262920390983,5.142498166328825,11.873417410630163,11.898611113445993,3.0451731672606708,6.868238730925372,1.4885897330075373
2024-05-17,27.095575140199063,14.038590770553922,17.547457476972873,0.36041488677672273,5.224431047108953,12.06168079095116,12.088185801520805,3.0936904057696983,6.977666982897331,1.5123066972494705
2024-05-20,27.113461456461398,13.980935462452814,17.5590408950184,0.36065280365492824,5.2297008148611965,12.069642941086963,12.096165448129707,3.095732610990625,6.9822730766149785,1.5123944907289906
2024-05-21,27.124365179603128,13.986557918655606,17.566102292208907,0.36079784077339644,5.225291186005767,12.074496767857127,12.077347171355365,3.0969775649543703,6.979160316818947,1.508903761767391
2024-05-22,27.151830003012336,13.94145315823138,17.58388887981194,0.3611631672581879,5.2296702656731275,12.086722820680425,12.055839582019951,3.1001134150050733,6.986227077805859,1.5030916305017237
2024-05-23,27.15455354463864,13.942851595390252,17.585652681858107,0.361199394758132,5.230194842641193,12.087479269069371,12.049753761149665,3.100424380709083,6.986471906445088,1.5014186233404658
2024-05-24,27.15851603523909,13.928013768775857,17.588218843858897,0.3612521022793315,5.230958051576608,12.08924311773321,12.051512104771032,3.100876805840867,6.987491397677529,1.5039177722475827
2024-05-27,27.17016254218434,13.933986580724827,17.595761277792096,0.36140701962138083,5.224533336411696,12.094427401504488,12.031132624678465,3.1022065686014217,6.990487874620059,1.495894773861226
2024-05-28,27.169047018706227,13.933414494004683,17.59503884984231,0.3613921813584548,5.228880714287749,12.093930841437917,12.030638663301154,3.1020792015216023,6.990200866644472,1.4953771688954274
2024-05-29,27.17103023488918,13.934431569542493,17.59632320721277,0.3614185613349763,5.224700184492018,12.094813643081409,12.031516844905092,3.102305639116893,6.985236462329963,1.498223653095205
2024-05-30,27.158540804441817,13.92802647145063,17.58823488472643,0.36125243174970995,5.222298599826348,12.089254143406084,11.983121339401901,3.100879633913142,6.970534134788994,1.597857556294949
2024-05-31,27.007549600332197,14.394763667791565,17.490450958022482,0.35924400500652887,5.188729832293187,12.022042467600528,11.884756369713765,3.0836399172032163,6.9159089281378385,1.6529142538986883
2024-06-03,26.138313639078316,16.091204413133873,16.927522103822636,0.34768176360967495,5.01558661229616,11.635552812480782,11.489079935443607,2.9843931974060967,6.6770823071830145,2.6935832155458437
2024-06-04,26.137854782395912,16.0909219329106,16.92722494208753,0.34767566007511713,5.015498563944421,11.6353485509804,11.493266981746872,2.984340806544909,6.668187618403776,2.69968016091046
2024-06-05,26.13865779216289,16.091416279810115,16.92774498197104,0.3476863414012284,5.015652650588738,11.636583787574857,11.493620079034987,2.9844324917591547,6.665320269207152,2.6988853264898354
2024-06-06,26.13900195431025,16.094261509524816,16.92796786598862,0.3454964547639586,5.01571869062034,11.636737003998443,11.493771413085833,2.9844717871469735,6.665408030061397,2.697165290499368
2024-06-07,26.135331358588488,16.094634444281787,16.925590739021967,0.34544793807571794,5.015014353262719,11.635102903464047,11.49215738863878,2.9840526896851514,6.664033202135975,2.70863498284537
2024-06-11,26.13409276519741,16.100453852114438,16.924788609347704,0.34543156676872394,5.014776684049773,11.634551498113067,11.491612757694734,2.9839112708567708,6.663717383393568,2.7066636124638075
2024-06-12,26.133404708483983,16.100907558257035,16.924343014601764,0.3454224722686515,5.014644655331775,11.634245184389535,11.491310207253168,2.983832710632751,6.662225544686792,2.709663944094545
2024-06-13,26.128818589448837,16.120018125989315,16.921372982471535,0.3453618545040354,5.011571031892979,11.632203505018065,11.489293611364952,2.9833090815019676,6.661056398923823,2.706994818884486
2024-06-14,26.129850325887045,16.120654649605115,16.92204114881173,0.34537549164604536,5.011768921454214,11.632662820397046,11.489747283727809,2.9834268820322625,6.661319420942219,2.703153055496516
2024-06-19,26.130423548005076,16.12100829555743,16.922412375135178,0.34538306830141724,5.011878866852308,11.632918011281689,11.489999339410923,2.9834923307912478,6.661465553261375,2.701018611403361
2024-06-20,26.125953082349817,16.135797220939825,16.919517241683234,0.345323979203917,5.011021420653574,11.630489145451302,11.488033598314862,2.982981906611822,6.660325891176877,2.700556513614769
2024-06-21,26.11392481271918,16.188877488299337,16.91172757312027,0.3451649936190201,5.006522010016435,11.625134521298962,11.473975123119146,2.981608555348313,6.657259507516368,2.6958054149429693
2024-06-24,26.112550858512563,16.19854849971602,16.91083778196835,0.3451468331587154,5.006258597602349,11.624522878177808,11.473371433076377,2.981451681433477,6.651647858121736,2.695663578232607
2024-06-25,26.09481693563967,16.262033185489237,16.89935305592353,0.3449124321860864,5.002858676838855,11.616628268674784,11.465579475669049,2.979426876026518,6.639243779256159,2.6951473142961104
2024-06-26,26.4507513080869,15.124373985873369,17.129860924193306,0.34961705189666703,5.070254032146363,11.7651755131252,11.621970449611556,3.020066380721511,6.710261730508749,2.7576686238363775
2024-06-27,26.451221216580578,15.131748841392461,17.130165243229467,0.3496232629876227,5.070344107297993,11.76316384981981,11.622176918704398,3.0201200334449156,6.70371891158722,2.7577176149555327
2024-06-28,26.450633833572212,15.138074703211245,17.129784846123712,0.3496154991584094,5.070231513858514,11.762902633805869,11.621918833484573,3.020052967838517,6.699128792618381,2.757656376328566
2024-07-02,26.448754383238782,15.14410456906618,17.128567688907626,0.34959065722189475,5.069871248453562,11.76206682051624,11.621093037801788,3.0198383779125026,6.698652785883638,2.7574604309977815
2024-07-03,26.50348504824343,14.968511438319624,17.164012000825206,0.35031406857321684,5.080362382398669,11.786406179927582,11.64514067879175,3.0260873588752677,6.7125143733253125,2.763166470719945
2024-07-04,26.503602992681635,14.968578050414944,17.164088383223564,0.350315627522764,5.080384990764549,11.786458631182684,11.645192501394424,3.026100825412701,6.710764185700491,2.7645138117022414
2024-07-09,26.503956832294783,14.968777890258162,17.16431753449765,0.3503203044546573,5.080452817069534,11.78661598774902,11.645347971969912,3.026141225744146,6.709518716278068,2.764550719684071
2024-07-10,26.512687867874796,14.973708962745794,17.16997187011435,0.3504357083191424,5.050964723585266,11.790498780201789,11.649184227368615,3.0271381088465183,6.711728991785504,2.763680759158231
2024-07-11,26.509501553308972,14.995055332412111,17.167908370112492,0.3503935926948282,5.041900531384859,11.789081789280727,11.647784219735717,3.026774305134988,6.710922371198599,2.7606779347367083
2024-07-12,26.506198035932538,15.007873630516693,17.165768968000247,0.35034992792354874,5.041272228133582,11.78761267691493,11.64633271535758,3.026397119562809,6.710086080534267,2.758108617123806
2024-07-16,26.505136365910236,15.012167956685454,17.165081416269956,0.35033589512958535,5.041070306771959,11.787140539983163,11.645866237204174,3.026275901306873,6.709817317083957,2.7571080636546412
2024-07-17,26.526149644794888,15.011598592022022,17.17868989720355,0.28380463121645005,5.045066868599483,11.796485388015627,11.655099082933292,3.028675133614836,6.715136861967727,2.759293899632124
2024-07-18,26.53182185202496,14.984960851380258,17.182363294599813,0.2838653184515999,5.046145678194977,11.799007884141277,11.657591345782246,3.0293227689942817,6.716572790226047,2.7683482162045374
2024-07-19,26.53134907543763,14.986475753760681,17.182057118147778,0.283860260190721,5.04605575977376,11.798797634927617,11.657383616502148,3.029268788800662,6.716453106082983,2.7682988863760203
2024-07-22,26.53264925159775,14.984982657508498,17.182899129648337,0.28387417084193056,5.046303043143439,11.799375838295994,11.657954889837118,3.029417238962416,6.716782247740433,2.765761532424081
2024-07-23,26.53276745574941,14.98504941628354,17.182975680240606,0.28387543551419236,5.046325524651583,11.79942840504867,11.658006826553077,3.0294307351531415,6.716812171308938,2.765328349496842
2024-07-25,26.533949555195107,14.985717036750884,17.183741223678958,0.2838880828565975,5.042095107068813,11.799954098337185,11.65852621916565,3.029565703674566,6.717111421658823,2.765451551613416
2024-07-26,26.536373188379354,14.987085844701028,17.185310800999986,0.28391401343194556,5.039213918289813,11.801031916031295,11.65959111871878,3.0298424267443074,6.717724968244109,2.7599118044593807
2024-07-29,26.534481534310544,14.990472818374664,17.18408574048137,0.28389377452835135,5.03885469627238,11.80019067559947,11.658759960940595,3.0296264434328837,6.717246093015793,2.762388263043955
2024-07-30,26.534493356310946,14.990479497132469,17.184093396567214,0.28389390101253803,5.038812387901043,11.800195932979712,11.658765155308714,3.0296277932329536,6.717249085773948,2.7623894937804634
2024-07-31,26.536385012065406,14.9915481750387,17.185318458177484,0.28391413993416714,5.034270389188218,11.801037174161165,11.659596313827542,3.0298437767368394,6.717727961428991,2.76035859944149
2024-08-02,26.535202695613176,14.986424779398593,17.184552774202793,0.283901490269998,5.034046089582096,11.800511384367338,11.659076825866316,3.0297087834382688,6.717428656143558,2.7691465211178645
2024-08-05,27.133868321180802,13.082541274674842,17.57225665401408,0.29030664440511866,5.147164538885834,12.066744908602228,11.922119418815956,3.0980626047725477,6.861236652428945,2.825698982219644
2024-08-06,27.134857326907515,13.08301812184191,17.572897147373016,0.29031722582795233,5.147352148523539,12.067184730881753,11.922553969623094,3.0981755264400945,6.861486738493388,2.8221570640877354
2024-08-07,27.111827741603257,13.088695326354571,17.57746201438758,0.29039264079890603,5.148689263163093,12.070319392916971,11.925651061291525,3.0989803316550444,6.863269129536867,2.8247130982921846
2024-08-08,26.988556263267537,13.047606965096104,17.885723808034832,0.289481032923985,5.130254859677459,12.032427942978286,11.888213757814672,3.0892519347273883,6.824460315932581,2.8240231195471566
2024-08-09,26.990395530876643,13.046224494723388,17.886942718455405,0.2895007610295612,5.130604486070876,12.03324795182791,11.889023938480937,3.0894624669605504,6.820382075113594,2.8242155764611345
2024-08-12,22.12927968944984,9.319378309306439,14.665407839357131,0.23736011218519773,20.987530099786945,9.865995079392981,9.747746588901652,2.53303360979709,5.587524409848447,4.926744261974281
2024-08-13,22.266134735944828,8.751082107215767,14.756103745409598,0.23882802843213494,21.12107226209471,9.927009772788235,9.80802999312296,2.548698757389192,5.622079574934378,4.960961022668195
2024-08-14,22.275318616027892,8.717195251250523,14.762190041432605,0.23892653533508895,21.127534070811173,9.931104262847596,9.812075408835032,2.5497499925511677,5.624398455388752,4.9615073655201725
2024-08-15,22.278576538401644,8.718470202506438,14.764349115789772,0.23896148002515463,21.130624121604068,9.932556756853705,9.813510494032169,2.5501229114616173,5.611345394528162,4.9614829847972715
2024-08-16,22.283841349675193,8.724281594131957,14.767838185728213,0.23901795073780593,21.135617651953766,9.934903991054174,9.815829595550753,2.5507255494187624,5.584538449689072,4.963405682060302
2024-08-20,22.354782074772515,8.740766364487374,14.513810993514861,0.23977886562992637,21.202903000923964,9.966531809698106,9.84707834023589,2.5588457975016934,5.596296043313415,4.979206709922254
2024-08-22,22.375663628397184,8.654391354507473,14.52736831299781,0.24000284255012028,21.225721805630197,9.97584152552267,9.854393213060849,2.5612360098311657,5.6015235313532035,4.9838577761493275
2024-08-23,21.418630617785624,8.248178777801012,13.90601596949875,0.22973764341343095,20.317512594176684,9.549163246517871,9.432909418833768,6.778198954790328,5.348960361899406,4.770692415283126
2024-08-26,21.423265016270992,8.227965604209144,13.909024846233056,0.2297873522769744,20.339579146158083,9.5512294209842,9.434950439191388,6.779665569324663,5.332807944352107,4.771724660999394
2024-08-27,21.42790142070136,8.20882577724484,13.912035025324347,0.22983708265641606,20.35480197685806,9.553296489769897,9.436992342980718,6.781132818665888,5.3224197122873695,4.772757353511107
2024-08-28,21.433467755699418,8.166941532516429,13.915648960535979,0.22989678753240575,20.36008955236057,9.555778153632065,9.435835871935575,6.7828943564009165,5.323802319502944,4.795644709883699
2024-08-29,21.435014473132387,8.167530888890598,13.91665316466588,0.22991337772551465,20.359393901161635,9.556467733536927,9.436516796366663,6.783383834868266,5.319495866793663,4.795629962858469
2024-08-30,21.322611151363365,8.653399356312825,13.843675465230382,0.22870773228926472,20.25263103862366,9.5063544612098,9.38703253615446,6.747812369459218,5.287293786252787,4.770482103104234
2024-09-02,21.210138547704556,8.607754367094808,14.3084871819564,0.22750134373089947,20.142589074478753,9.456210300629941,9.337517775392913,6.712218978912128,5.243337863993076,4.754244566106523
2024-09-03,21.209381302961404,8.607447052895507,14.30797634009289,0.22749322147388484,20.141869943405855,9.455872694841833,9.337184407167449,6.711979339150924,5.239580464475383,4.7612152335348705
2024-09-04,21.19961769121862,8.609908071020268,14.30138974881924,0.22738849633094652,20.13259775412829,9.451519740441002,9.332886090209488,6.7088895196339395,5.237168454967916,4.798634433230291
2024-09-09,21.20097951596705,8.604037338313523,14.302308443994812,0.22740310335293729,20.133891035463414,9.452126888818878,9.333485617778196,6.7093204864520875,5.237504881110952,4.79894268874815
2024-09-10,21.202568532656336,8.60468221224095,14.30338040422173,0.22742014725065676,20.135400073706265,9.452835327189106,9.334185163966836,6.709823351058823,5.237897432910741,4.791807354798554
2024-09-12,21.191223636337774,8.65358526861862,14.295727068851495,0.227298461145158,20.12462618912634,9.447777381660563,9.329190704793632,6.706233113861082,5.235094781750242,4.789243393855096
2024-09-13,21.191979585035867,8.653893965588173,14.296237036395205,0.2273065695007079,20.12177681686364,9.448114409627145,9.329523502450272,6.706472343472289,5.23528153184795,4.789414239218751
2024-09-16,21.203249612727788,8.604958616374105,14.30383986493908,0.22742745256038374,20.132477704009492,9.453138976143247,9.334485001577955,6.710038887537826,5.238065687410302,4.792318196719822
2024-09-17,21.2014334964312,8.612786851532189,14.30261470194959,0.22740797277731134,20.130753302254252,9.452329288946142,9.333685477418156,6.709464154362632,5.237617032763904,4.791907721564623
2024-09-19,21.20120650376886,8.613765286637527,14.302461571332728,0.22740553803905716,20.1305377728049,9.452228087799014,9.33358554652828,6.709392319638272,5.237560956337052,4.791856417114309
2024-09-20,21.20097951596705,8.614743700791903,14.302308443994812,0.22740310335293729,20.130322247970618,9.452126888818878,9.333485617778196,6.7093204864520875,5.237504881110952,4.791805113762564
2024-09-24,21.200298581723253,8.61089833910246,14.301849081653675,0.22739579960736733,20.1253932937124,9.451823304879726,9.333185844366012,6.709104996122105,5.237336662636757,4.802714096196242
2024-09-26,21.200222925062857,8.603730289463037,14.301798043215003,0.2273949881090424,20.12924699917204,9.451789574534695,9.336364331519164,6.709081053606565,5.237317972362196,4.803053822955397
2024-09-27,21.196289522684637,8.623185176965734,14.29914454628552,0.2273527981759372,20.123014702658722,9.450035928277185,9.334632100787662,6.707836278234852,5.236346261874019,4.80216268405574
2024-09-30,21.206201465399648,8.581525873925594,14.305831202526214,0.2274591143266581,20.13099688722296,9.454455013734368,9.338997220378507,6.710973038980661,5.23879491516912,4.8047652683362685
2024-10-02,21.35223970387371,7.950886810174608,14.404349477575753,0.22902553009590063,20.272146616065783,9.519563890408524,9.403310987528343,6.757188702953236,5.274872304247332,4.836415977076809
2024-10-03,21.35423526745352,7.951629893821366,14.405695696783061,0.2290469346423578,20.274041234992538,9.520453581385153,9.404189813599828,6.7578202245109065,5.2753652896767065,4.827522063134563
2024-10-04,21.342497501244964,8.004022355891419,14.397777329019352,0.22892103458853025,20.273675046392388,9.51522048092812,9.399020619759337,6.754105658623563,5.272465583662446,4.8122943898898844
2024-10-07,21.239105837167763,8.448615406594207,14.32802868985594,0.2278120487865171,20.176176230348947,9.469124915986518,9.353487973801846,6.721386047277347,5.24692363429814,4.789339215882775
2024-10-08,21.2394095781703,8.448736230461902,14.328233595365239,0.22781530673252562,20.17217446259957,9.469260334187132,9.353621738275555,6.72148216999325,5.246998670688896,4.792267913525635
2024-10-09,21.21214550780563,8.542511514913931,14.309841089325573,0.22752287051719466,20.15717088831789,9.457105072568277,9.341614916697099,6.712854107044366,5.24026333558297,4.7989706972270705
2024-10-10,21.19937560735677,8.58839864724667,14.301226437588321,0.22738589972349194,20.147783850461206,9.45141181111735,9.33599118134822,6.7088129091069355,5.237108650400533,4.802505005650501
2024-10-14,21.189167728703122,8.635981768031959,14.294340141181431,0.22727640934439214,20.14271917101332,9.44686078722587,9.321152016875606,6.705582495657285,5.234586888883146,4.80233259308387
2024-10-15,21.189016574768395,8.639486936601593,14.294238171826883,0.2272747880573278,20.13972206296439,9.446793397595606,9.32108552399483,6.705534661065958,5.23454954770887,4.8022983354161495
2024-10-16,21.18886542299018,8.640852006175619,14.294136203927135,0.2272731667933943,20.13957839632503,9.446726008926792,9.321019032062704,6.705486827157086,5.234512207067339,4.80155072857472
2024-10-17,21.130080194250038,8.885777380037204,14.25447933464149,0.22664263255620246,20.083704252092964,9.420517529227936,9.29515930692157,6.686883491439039,5.219989862841128,4.796766015992426
2024-10-18,21.07857347831097,9.101845638412238,14.219732593919302,0.2260901681269415,20.038296366488655,9.397554061227991,9.272501412316881,6.6705835339686965,5.207265607533127,4.787557139695195
2024-10-21,21.069527695658667,9.136243547454098,14.213630254472525,0.22599314246612984,20.03501700452187,9.391393143733989,9.268522156675822,6.667720880626694,5.2050309310287135,4.786921243361492
2024-10-22,21.068257422563512,9.13569272711599,14.212773320593532,0.22597951743320502,20.040901994080105,9.390826940532436,9.26796336131517,6.667318886497399,5.204717121870452,4.785568707998201
2024-10-23,21.069004623480776,9.13601673103566,14.21327738683162,0.22598753195948135,20.041612759097468,9.391159992970666,9.268292056308109,6.667555347761745,5.201355138916746,4.785738431637728
2024-10-24,21.068705736753955,9.135887126709981,14.213075756045948,0.22598432608075392,20.042747055713342,9.391026769160547,9.268160575513196,6.667460761243331,5.201281352041652,4.785670540737288
2024-10-25,21.020918454050832,9.346935717225689,14.180838167381438,0.22724099533159522,20.001886836558285,9.369726379060761,9.247138866107129,6.65233786587944,5.178160863945459,4.774815854459371
2024-10-28,21.021230863298836,9.34707462976488,14.181048920541329,0.2272443725478963,20.00466107225848,9.371988748416703,9.247276295482807,6.652436731772227,5.172222319575051,4.774816046341791
2024-10-29,20.984709760051217,9.480608567849222,14.156411564377239,0.2268495709662843,19.9928665866112,9.355706382700713,9.231210598162667,6.640879162650359,5.149318804472536,4.7814390021585655
2024-10-30,20.956210000235952,9.611305476034929,14.137185454793446,0.22654148196430807,19.967477661687084,9.34300020816421,9.218673503875443,6.631860050007781,5.131742654796623,4.776003508440223
2024-10-31,20.771488280061096,10.404204317193143,14.012571070054461,0.22454459740173988,19.799862851690985,9.260644902981321,9.137414095454403,6.573402504660479,5.081263387765665,4.73460399273671
2024-11-01,20.74957796676919,10.508492170878997,13.997790240773938,0.224307741842295,19.782470237012554,9.250876530663763,9.1277757102405,6.566468706449729,5.061932327208566,4.730308368160463
2024-11-04,20.749940343987088,10.519154285031393,13.9980347026272,0.2243116592239194,19.797136464715642,9.25103809090878,9.127935120613705,6.566583385344167,5.037570685882066,4.728295261666039
2024-11-05,20.74798365736548,10.527592187540902,13.996714710049998,0.2242905069885203,19.8092397625212,9.250165732619148,9.127074370739857,6.56596416689598,5.0231255143926505,4.727849390886261
2024-11-06,20.748128584459966,10.539889678849436,13.996812478740623,0.22429207368396573,19.8093781323797,9.25023034610956,9.1271381244227,6.566010030924259,5.0102381349621234,4.727882415467671
2024-11-07,20.745665099175532,10.551209965123569,13.995150596733769,0.22426544283768546,19.814010395341164,9.249132039520486,9.126054432928935,6.565230429572609,5.002658967213991,4.726622631552265
2024-11-08,20.74979539158106,10.55331062481222,13.997936916861256,0.22431009225485032,19.815859499446145,9.25097346613361,9.12787135579627,6.566537513305725,4.985841476312547,4.727563663496316
2024-11-11,20.76038224211424,10.299044723767933,14.005078869980073,0.22442453856022204,19.829464463363355,9.185801024728613,9.132528529898773,6.860640341137206,4.972659530499207,4.72997573595038
2024-11-12,20.760309692695856,10.295514123645344,14.00502992770557,0.22442375428421238,19.829395167138607,9.185768923945787,9.132496615282486,6.860616365881804,4.9708948485043525,4.735550580915982
2024-11-13,20.76255896047594,10.285445626815529,14.006547297294066,0.22444806938967413,19.83154357534196,9.186764152551802,9.133486072120679,6.861359676726956,4.970734420675425,4.737112148607969
2024-11-14,20.763720063585826,10.286020819060695,14.007330584443626,0.22446062118311505,19.826011765529955,9.187277903310928,9.133996843413497,6.861743384056762,4.971012398703339,4.7384256167122585
2024-11-15,20.763429775633718,10.285877014968282,14.007134754443154,0.2244574831031442,19.825734587243204,9.187149460234263,9.13386914523465,6.861647453200985,4.970942901281648,4.739757424656951
