date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,CHINA CONSTRUCTION BANK (ASIA),CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-01,0.0,14.703794636684048,0.0,0.0,1.9588602808497533,0.0,0.0,0.0,0.0,0.5843838141115921,17.247038731645397
2024-03-04,0.0,14.703794636684048,1.8235875143441371,0.0,1.9595089892201738,0.0,0.0,1.1904822873593712,0.0,0.58581780103568,20.26319122864341
2024-03-05,0.0,14.704989625787453,1.8402490767002049,0.0,1.9595089892201738,0.0,0.0,1.1925991251996912,0.0,0.58581780103568,20.283164617943207
2024-03-06,0.0,14.704989625787453,1.8402490767002049,0.0,1.9608746910526387,0.0,0.0,1.1929405506578072,2.413603824238271,0.58581780103568,22.698475569472055
2024-03-07,0.0,14.705023768333266,1.8583104834345487,0.0,1.965688790012076,7.9063210485039255,0.0,1.1939648270321557,2.4136379667840826,0.585988513764738,30.628935397864794
2024-03-11,0.9913830360029732,14.70171194138954,1.856159503048417,0.0,1.9716295929832972,7.9063210485039255,0.0,1.1939648270321557,2.4136379667840826,0.585988513764738,31.62079642950913
2024-03-12,0.9944900076718299,14.694166438765174,1.8547255161243295,0.0,1.9863108876822915,7.9063210485039255,0.0,1.194306252490272,2.4136721093298945,0.5772480220369648,31.621240282604678
2024-03-13,0.9944900076718299,14.69730755297984,1.85431580557459,0.0,1.9958708005095434,7.885835521016957,0.0,1.1947159630400113,2.4137062518757064,0.5772480220369648,31.613489924705444
2024-03-14,0.9914513210945963,14.707482031631702,1.8801958552997937,3.0989524725519537,2.0219557055096167,7.864052576789146,0.0,1.1947159630400113,2.399263954997393,0.579091719510792,34.737161600425004
2024-03-15,0.9914513210945963,14.707482031631702,1.886000088087768,3.0989524725519537,2.047289474501835,7.8503955584645,0.0,1.1947159630400113,2.426373136371815,0.579091719510792,34.781751765254974
2024-03-18,0.9914513210945963,14.707482031631702,1.8856586626296519,3.0989524725519537,2.047289474501835,7.8503955584645,0.0,1.1951256735897506,2.4264072789176265,0.579091719510792,34.78185419289241
2024-03-19,0.9914513210945963,14.707482031631702,1.8845319586178688,3.0989524725519537,2.047255331956023,7.8503955584645,0.0,1.1951256735897506,2.4264072789176265,0.5801842809767637,34.78178590780079
2024-03-20,0.9914513210945963,14.707482031631702,1.884429530980434,3.0989524725519537,2.047255331956023,7.8503955584645,0.0,1.1951256735897506,2.4264072789176265,0.5801842809767637,34.78168348016335
2024-03-21,0.9911440381822918,14.706457755257354,1.8844636735262457,3.0989524725519537,2.0472211894102115,7.8501907031896305,0.0,1.1951256735897506,2.4266804192841196,0.5801842809767637,34.78042020596832
2024-03-22,0.9911440381822918,14.706457755257354,1.8853513797173476,3.0989524725519537,2.0472211894102115,7.8501907031896305,0.0,1.1964913754222153,2.4264072789176265,0.5801842809767637,34.782400473625394
2024-03-25,0.9911440381822918,14.706321185074108,1.8888339193901322,3.0989524725519537,2.0476991850515742,7.8501907031896305,0.0,1.1964913754222153,2.4264072789176265,0.5801842809767637,34.7862244387563
2024-03-26,0.9911440381822918,14.706321185074108,1.8891753448482485,3.0989524725519537,2.054766692034578,7.8501907031896305,0.0,1.1980619325295494,2.42627070873438,0.5801842809767637,34.79506735812151
2024-03-27,0.9911440381822918,14.706321185074108,1.89470643726973,3.0989524725519537,2.06791157217205,7.812190049701304,0.0,1.1980619325295494,2.42627070873438,0.5801842809767637,34.77574267719213
2024-03-28,0.9911440381822918,14.705672476703688,1.907987887590448,3.0989524725519537,2.086758257460061,7.7705020012653225,0.0,1.203695452588466,2.426202423642757,0.580150138430952,34.77106514841594
2024-04-02,0.9911440381822918,14.700892520290063,1.9149871094818287,3.0989524725519537,2.085938836360582,7.7705020012653225,0.0,1.2106605319340353,2.426202423642757,0.5774528773118345,34.776732811020665
2024-04-03,0.9910074679990454,14.701848511572788,1.9181965087881205,3.0989524725519537,2.0838902836118853,7.771321422364802,0.0,1.2124359443162391,2.427977836024961,0.5675515390264663,34.773181986256255
2024-04-05,0.9872517879597679,14.705570049066253,1.8911897550511334,3.0989524725519537,2.0983667230360097,7.771321422364802,0.0,1.2124359443162391,2.4298556760445997,0.5675515390264663,34.76249536941722
2024-04-08,0.9872517879597679,14.705570049066253,1.8915653230550615,3.0989524725519537,2.0983667230360097,7.771321422364802,0.0,1.2127773697743554,2.4298556760445997,0.5675515390264663,34.76321236287927
2024-04-09,0.9780674431364436,14.70212165193928,1.8864439411833194,3.0989524725519537,2.100142135418214,7.771321422364802,0.0,1.2127773697743554,2.4475756573208276,0.5675515390264663,34.76495363271566
2024-04-10,0.9801159958851403,14.70212165193928,1.877498594180676,3.0989524725519537,2.100142135418214,7.771321422364802,0.0,1.2127773697743554,2.462666662569561,0.5641372844453049,34.76973358912929
2024-04-11,0.9801159958851403,14.70212165193928,1.877498594180676,3.0989524725519537,2.100142135418214,7.771321422364802,0.0,1.2127773697743554,2.466217487333969,0.5641372844453049,34.7732844138937
2024-04-12,0.9801159958851403,14.70212165193928,1.877498594180676,3.0989524725519537,2.100142135418214,7.771321422364802,0.0,1.2127773697743554,2.468812320815652,0.5641372844453049,34.77587924737538
2024-04-15,0.9801159958851403,14.701541228660481,1.877498594180676,3.0989524725519537,2.095157323729718,7.771321422364802,0.0,1.2127773697743554,2.4782356634596576,0.5641372844453049,34.779737355052085
2024-04-16,0.9801159958851403,14.694029868581925,1.873162490862601,3.0989524725519537,2.092152779698296,7.771321422364802,0.0,1.2127773697743554,2.502169588073599,0.5568990647332426,34.781581052525915
2024-04-17,0.9801159958851403,14.694029868581925,1.8666412646125827,3.0989524725519537,2.0849145599862338,7.771321422364802,0.0,1.2127773697743554,2.5134366281914318,0.5528019592358488,34.77499154118428
2024-04-18,0.9732874867228175,14.694781004589782,1.8666412646125827,3.0989524725519537,2.0848804174404223,7.771321422364802,0.0,1.2134602206905876,2.5169874529558394,0.5517776828615004,34.77208942479029
2024-04-19,0.9732874867228175,14.691230179825373,1.8661632689712202,3.0989524725519537,2.0848462748946104,7.771321422364802,0.0,1.2134602206905876,2.5341952960448935,0.5449491736991776,34.77840579576544
2024-04-22,0.9732874867228175,14.70126808829399,1.8552376543115034,3.0989524725519537,2.084812132348799,7.771321422364802,0.0,1.2138016461487038,2.534400151319763,0.5483634282803389,34.78144448234267
2024-04-24,0.9729119187188897,14.704614057783527,1.8357764031988835,3.0989524725519537,2.068526137996659,7.771321422364802,0.0,1.2138016461487038,2.546998750724249,0.5537238079727624,34.766626617460425
2024-04-25,0.9723997805317155,14.702428934851582,1.8284698983951977,3.0989524725519537,2.0664434427021505,7.771321422364802,0.0,1.2138016461487038,2.549115588564569,0.5549870821677922,34.75792026827847
2024-04-26,0.9730826314479478,14.700824235198438,1.825431211817964,3.0989524725519537,2.060024644089567,7.771321422364802,0.0,1.2138016461487038,2.553178551516151,0.5549870821677922,34.75160389730332
2024-04-29,0.9764968860291092,14.699048822816236,1.8255336394553991,3.0989524725519537,2.0427826584547013,7.771321422364802,0.0,1.21414307160682,2.5696011160515377,0.5572404901913588,34.755120579521915
2024-04-30,0.9764968860291092,14.695054144956277,1.8234850867067023,3.0989524725519537,2.032437467073782,7.771321422364802,0.0,1.21414307160682,2.5719910942583506,0.5572063476455471,34.74108799319334
2024-05-02,0.9764968860291092,14.691196037279564,1.8234850867067023,3.1157164625454565,2.0267015193774314,7.771321422364802,0.0,1.21414307160682,2.5483985951025248,0.5554309352633432,34.722890016275755
2024-05-03,0.9764968860291092,14.691196037279564,1.8330791420797659,3.0989524725519537,2.0266673768316195,7.771321422364802,0.0,1.21414307160682,2.548740020560641,0.5544066588889948,34.71500308819327
2024-05-06,0.9764968860291092,14.691196037279564,1.8335571377211286,3.0989524725519537,2.0266673768316195,7.771321422364802,0.0,1.21414307160682,2.548671735469018,0.5544066588889948,34.715412798743
2024-05-07,0.9764968860291092,14.691196037279564,1.8301428831399669,3.0989524725519537,2.0266673768316195,7.771321422364802,0.0,1.21414307160682,2.554885678806732,0.5557723607214593,34.719578189332026
2024-05-08,0.9751311841966447,14.691844745649984,1.8286747536700676,3.0989524725519537,2.026633234285808,7.771321422364802,0.0,1.21414307160682,2.5405116670200423,0.5554992203549663,34.70271177170109
