date,ASTRUM CAPITAL MANAGEMENT LTD,FUTU SECURITIES INTERNATIONAL,GRANSING SECURITIES CO LTD,REALINK FINANCIAL TRADE LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,GUOYUAN SECURITIES BROKERAGE (HONG KONG),INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-06-07,0.0,2.382571084337349,5.148192771084338,1.9614457831325303,1.6281927710843371,1.722168674698795,0.0,0.0,12.842571084337347
2024-06-11,0.0,2.401848192771084,4.77710843373494,1.9903614457831325,1.6281927710843371,1.722168674698795,0.0,0.0,12.519679518072287
2024-06-12,0.0,2.5102819277108437,4.77710843373494,1.9325301204819276,1.6281927710843371,1.722168674698795,0.0,0.0,12.570281927710845
2024-06-13,0.0,2.531968674698795,4.77710843373494,1.9349397590361446,1.6281927710843371,1.722168674698795,0.0,0.0,12.594378313253014
2024-06-14,0.0,2.4717277108433735,4.77710843373494,1.980722891566265,1.6281927710843371,1.722168674698795,0.0,0.6768674698795181,13.256787951807228
2024-06-17,0.0,2.476546987951807,4.77710843373494,1.980722891566265,1.6281927710843371,1.722168674698795,0.0,0.6768674698795181,13.261607228915661
2024-06-18,0.0,2.481366265060241,4.77710843373494,1.980722891566265,1.6281927710843371,1.722168674698795,0.0,0.6768674698795181,13.266426506024095
2024-06-20,0.0,2.4572698795180723,4.77710843373494,1.980722891566265,1.6281927710843371,1.722168674698795,0.0,0.6768674698795181,13.242330120481927
2024-06-24,0.0,2.4596795180722895,4.77710843373494,1.980722891566265,1.6281927710843371,1.722168674698795,0.0,0.6840963855421687,13.251968674698794
2024-06-28,0.0,2.4717277108433735,4.77710843373494,1.9903614457831325,1.6281927710843371,1.722168674698795,0.0,0.7033734939759037,13.292932530120483
2024-07-02,0.0,2.50546265060241,4.77710843373494,1.9903614457831325,1.6281927710843371,1.722168674698795,0.0,0.7033734939759037,13.326667469879519
2024-07-03,0.0,2.503053012048193,4.77710843373494,1.9903614457831325,1.6281927710843371,1.722168674698795,0.0,0.7033734939759037,13.324257831325301
2024-07-04,0.0,2.503053012048193,4.77710843373494,1.9927710843373494,1.6281927710843371,1.722168674698795,0.0,0.7033734939759037,13.326667469879519
2024-07-18,0.0,2.503053012048193,4.77710843373494,1.9951807228915663,1.6281927710843371,1.722168674698795,0.0,0.7033734939759037,13.329077108433735
2024-07-19,0.0,2.4934144578313253,4.77710843373494,1.9951807228915663,1.6281927710843371,1.722168674698795,0.0,0.7033734939759037,13.319438554216866
2024-07-26,0.0,2.4934144578313253,4.77710843373494,1.9951807228915663,1.6257831325301206,1.722168674698795,0.0,0.7057831325301205,13.319438554216866
2024-08-05,0.0,2.4861855421686747,4.77710843373494,1.9951807228915663,1.6257831325301206,1.722168674698795,0.0,0.7057831325301205,13.312209638554219
2024-08-07,0.0,2.481366265060241,4.77710843373494,1.9951807228915663,1.6257831325301206,1.722168674698795,0.0,0.7057831325301205,13.307390361445783
2024-08-23,0.0,2.481366265060241,4.953012048192771,1.9951807228915663,1.6257831325301206,1.722168674698795,0.0,0.7057831325301205,13.483293975903615
2024-08-27,0.0,2.481366265060241,4.953012048192771,1.997590361445783,1.61855421686747,1.722168674698795,0.0,0.7057831325301205,13.478474698795182
2024-08-28,0.0,2.481366265060241,5.001204819277109,1.997590361445783,1.61855421686747,1.722168674698795,0.0,0.7057831325301205,13.52666746987952
2024-09-02,0.0,2.481366265060241,5.049397590361446,1.997590361445783,1.61855421686747,1.722168674698795,0.0,0.7057831325301205,13.574860240963854
2024-09-03,0.0,2.476546987951807,5.049397590361446,1.997590361445783,1.61855421686747,1.722168674698795,0.0,0.7057831325301205,13.570040963855421
2024-09-05,0.0,2.478956626506024,5.049397590361446,1.997590361445783,1.61855421686747,1.722168674698795,0.0,0.7057831325301205,13.572450602409639
2024-09-12,0.0,2.4596795180722895,5.049397590361446,1.997590361445783,1.6166265060240965,1.722168674698795,0.0,0.6744578313253012,13.519920481927711
2024-09-13,0.0,2.462089156626506,5.049397590361446,1.997590361445783,1.6166265060240965,1.722168674698795,0.0,0.6624096385542169,13.510281927710842
2024-09-17,0.0,2.462089156626506,5.049397590361446,2.0072289156626506,1.6166265060240965,1.722168674698795,0.0,0.6624096385542169,13.519920481927711
2024-09-26,0.0,2.464498795180723,5.049397590361446,2.0072289156626506,1.6166265060240965,1.722168674698795,0.0,0.6624096385542169,13.522330120481929
2024-09-30,0.0,2.437992771084337,5.049397590361446,2.0072289156626506,1.6166265060240965,1.722168674698795,0.0,0.6624096385542169,13.495824096385542
2024-10-02,0.0,2.4331734939759033,5.049397590361446,2.0072289156626506,1.6166265060240965,1.722168674698795,0.0,0.6624096385542169,13.491004819277109
2024-10-03,0.0,2.411486746987952,5.049397590361446,2.0072289156626506,1.679277108433735,1.722168674698795,0.0,0.6624096385542169,13.531968674698794
2024-10-04,0.0,2.392209638554217,5.049397590361446,2.0072289156626506,1.6768674698795183,1.7173493975903613,0.0,0.6624096385542169,13.505462650602409
2024-10-08,0.0,2.406667469879518,5.049397590361446,2.0072289156626506,1.6431325301204818,1.7173493975903613,0.0,0.6648192771084338,13.488595180722893
2024-10-09,0.0,2.4042578313253014,5.049397590361446,2.0096385542168678,1.6166265060240965,1.724578313253012,0.0,0.6648192771084338,13.469318072289157
2024-10-10,0.0,2.3946192771084336,5.049397590361446,2.0096385542168678,1.6166265060240965,1.724578313253012,0.0,0.6648192771084338,13.45967951807229
2024-10-18,0.0,2.3801614457831324,4.77710843373494,2.0096385542168678,1.6166265060240965,1.724578313253012,0.0,0.6624096385542169,13.170522891566266
2024-10-25,0.0,2.375342168674699,4.77710843373494,2.0096385542168678,1.6166265060240965,1.7207228915662651,0.0,0.6624096385542169,13.161848192771084
2024-10-28,0.0,2.375342168674699,5.071084337349398,2.0096385542168678,1.6166265060240965,1.7207228915662651,0.0,0.6624096385542169,13.455824096385543
2024-11-06,0.0,2.365703614457831,5.071084337349398,2.0096385542168678,1.6310843373493977,1.7207228915662651,0.0,0.6624096385542169,13.460643373493975
2024-11-07,0.0,2.3632939759036145,5.071084337349398,2.0096385542168678,1.6310843373493977,1.7207228915662651,0.0,0.6624096385542169,13.458233734939759
2024-11-18,0.0,2.3632939759036145,5.071084337349398,2.0096385542168678,1.8012048192771084,1.7207228915662651,0.0,0.6624096385542169,13.62835421686747
2024-11-25,0.0,2.370522891566265,5.071084337349398,2.0072289156626506,1.8012048192771084,1.7183132530120482,0.0,0.6624096385542169,13.630763855421687
2024-11-26,0.0,2.4307638554216866,5.071084337349398,2.0,1.8012048192771084,1.7183132530120482,0.0,0.6624096385542169,13.683775903614459
2024-11-27,0.0,2.4187156626506026,4.950602409638554,1.83855421686747,1.8012048192771084,1.7183132530120482,0.0,0.6624096385542169,13.3898
2024-11-28,0.0,2.4138963855421687,4.950602409638554,1.836144578313253,1.808433734939759,1.7183132530120482,0.0,0.6624096385542169,13.3898
2024-11-29,0.0,2.445221686746988,5.018072289156626,1.7397590361445785,1.806024096385542,1.7906024096385542,0.0,0.6624096385542169,13.462089156626506
2024-12-02,0.0,2.4596795180722895,4.5361445783132535,1.8120481927710843,1.8518072289156626,1.8098795180722893,0.0,0.6624096385542169,13.131968674698797
2024-12-03,0.0,2.4331734939759033,4.5361445783132535,1.7975903614457829,1.8759036144578314,1.8219277108433733,0.0,0.6624096385542169,13.127149397590362
2024-12-04,0.0,2.4355831325301205,4.656626506024096,1.76144578313253,1.8807228915662653,1.7496385542168675,0.0,0.6624096385542169,13.146426506024097
2024-12-05,0.0,2.3367879518072288,4.753012048192771,1.7638554216867468,1.8807228915662653,1.7496385542168675,0.0,0.6624096385542169,13.146426506024097
2024-12-06,0.0,2.3367879518072288,4.851807228915662,1.7638554216867468,1.8734939759036147,1.7489156626506024,0.0,0.6624096385542169,13.23726987951807
2024-12-11,0.0,2.3367879518072288,4.996385542168675,1.7638554216867468,1.8734939759036147,1.7489156626506024,0.0,0.6624096385542169,13.381848192771084
2024-12-16,0.0,2.3391975903614455,4.760240963855422,1.7638554216867468,1.8855421686746987,1.7489156626506024,0.0,0.6624096385542169,13.160161445783134
2024-12-27,0.0,2.3367879518072288,4.760240963855422,1.7638554216867468,1.8855421686746987,1.7489156626506024,0.0,0.6624096385542169,13.157751807228916
2024-12-30,0.0,2.3416072289156626,5.010843373493976,1.7638554216867468,1.8855421686746987,1.7489156626506024,0.0,0.6720481927710843,13.42281204819277
2025-01-07,0.0,2.3416072289156626,5.010843373493976,1.7734939759036146,1.8855421686746987,1.7489156626506024,0.0,0.6816867469879518,13.442089156626505
2025-01-21,0.0,2.3416072289156626,5.010843373493976,1.7325301204819277,1.8855421686746987,1.7489156626506024,0.0,0.7226506024096385,13.442089156626505
2025-01-23,0.0,2.3416072289156626,5.010843373493976,1.7325301204819277,1.830120481927711,1.7489156626506024,0.0,0.7949397590361446,13.458956626506025
2025-01-24,0.0,2.3416072289156626,5.010843373493976,1.7325301204819277,1.736144578313253,1.7489156626506024,0.0,0.8889156626506025,13.458956626506025
2025-01-27,0.0,2.3416072289156626,5.010843373493976,1.7325301204819277,1.736144578313253,1.7489156626506024,0.0,0.8985542168674698,13.468595180722891
2025-02-03,0.0,2.3416072289156626,5.010843373493976,1.7325301204819277,1.736144578313253,1.7489156626506024,0.0,0.9057831325301204,13.47582409638554
2025-02-04,0.0,2.3440168674698794,5.010843373493976,1.7325301204819277,1.736144578313253,1.7489156626506024,0.0,0.9057831325301204,13.47823373493976
2025-02-06,0.0,2.353655421686747,5.010843373493976,1.7325301204819277,1.736144578313253,1.7489156626506024,0.0,0.9057831325301204,13.487872289156627
2025-02-07,67.94795180722892,2.353655421686747,5.010843373493976,1.7325301204819277,1.736144578313253,1.7489156626506024,0.0,0.9057831325301204,81.43582409638555
2025-02-11,67.94795180722892,2.353655421686747,5.010843373493976,1.7325301204819277,1.736144578313253,1.7489156626506024,0.0,0.9106024096385543,81.44064337349397
2025-02-12,67.94795180722892,2.534860240963855,4.497590361445783,1.7204819277108434,1.7819277108433735,1.7489156626506024,0.0,0.8840963855421687,81.11582409638555
2025-02-13,67.94795180722892,2.544498795180723,4.813253012048193,1.7542168674698795,1.7457831325301205,1.754698795180723,0.0,0.8840963855421687,81.44449879518072
2025-02-14,67.94795180722892,2.549318072289157,4.813253012048193,1.7542168674698795,1.7457831325301205,1.754698795180723,0.0,0.8840963855421687,81.44931807228916
2025-02-17,67.94795180722892,2.5204024096385544,4.8180722891566266,1.7542168674698795,1.7457831325301205,1.754698795180723,0.0,0.8840963855421687,81.42522168674698
2025-02-19,67.94795180722892,2.5204024096385544,4.8180722891566266,1.7542168674698795,1.7457831325301205,1.7619277108433733,0.0,0.8551807228915662,81.40353493975904
2025-02-24,67.94795180722892,2.4408843373493974,3.391566265060241,1.7518072289156625,1.73855421686747,1.7474698795180723,1.5831325301204817,0.8551807228915662,81.45654698795181
2025-03-06,67.94795180722892,2.4408843373493974,3.391566265060241,1.7518072289156625,1.7289156626506024,1.7474698795180723,1.5831325301204817,0.8551807228915662,81.44690843373495
2025-03-10,67.94795180722892,2.450522891566265,3.391566265060241,1.7542168674698795,1.7289156626506024,1.7474698795180723,1.5831325301204817,0.8551807228915662,81.45895662650602
2025-03-11,67.94795180722892,2.450107469879518,3.391566265060241,1.7542168674698795,1.7289156626506024,1.7474698795180723,1.5831325301204817,0.8551807228915662,81.45854120481928
2025-03-20,67.94795180722892,2.454926746987952,3.391566265060241,1.7542168674698795,1.7289156626506024,1.7474698795180723,1.5831325301204817,0.8551807228915662,81.46336048192772
2025-03-26,67.94795180722892,2.454926746987952,3.391566265060241,1.7542168674698795,1.7289156626506024,1.7472289156626506,1.5831325301204817,0.8551807228915662,81.46311951807229
2025-03-27,67.94795180722892,2.4790231325301204,3.391566265060241,1.7542168674698795,1.7289156626506024,1.7472289156626506,1.5831325301204817,0.8551807228915662,81.48721590361447
2025-03-28,67.94795180722892,2.474203855421687,3.391566265060241,1.7590361445783131,1.7289156626506024,1.7472289156626506,1.5831325301204817,0.8551807228915662,81.48721590361447
2025-04-03,67.94795180722892,2.469384578313253,3.391566265060241,1.7590361445783131,1.753012048192771,1.7472289156626506,1.5831325301204817,0.8551807228915662,81.5064930120482
2025-04-11,67.94795180722892,2.4766134939759037,2.4493975903614458,1.7590361445783131,1.753012048192771,1.7472289156626506,1.5831325301204817,1.7563855421686747,81.47275807228915
2025-04-14,67.94795180722892,2.4766134939759037,2.4493975903614458,1.7590361445783131,1.753012048192771,1.7472289156626506,1.5831325301204817,1.7587951807228916,81.47516771084338
2025-04-15,67.94795180722892,2.4790231325301204,2.4493975903614458,1.7590361445783131,1.753012048192771,1.7472289156626506,1.5831325301204817,1.7587951807228916,81.47757734939759
2025-04-28,67.94795180722892,2.4766134939759037,2.4493975903614458,1.76144578313253,1.753012048192771,1.7472289156626506,1.5831325301204817,1.7587951807228916,81.47757734939759
2025-04-30,67.94795180722892,2.4766134939759037,2.4493975903614458,1.76144578313253,1.753012048192771,1.7472289156626506,1.5831325301204817,1.2190361445783133,80.937818313253
2025-05-02,67.94795180722892,2.4766134939759037,2.4493975903614458,1.76144578313253,1.753012048192771,1.7477108433734938,1.5831325301204817,1.2190361445783133,80.93830024096386
