date,VALUABLE CAPITAL LTD,UZEN SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,KGI ASIA LTD,FIRST FIDELITY CAPITAL (INTERNATIONAL),MONMONKEY GROUP SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,QUAM SECURITIES LTD,HANG SENG SECURITIES LTD,CHINA SUNRISE SECURITIES (INTL) LTD
2025-01-10,2.743960433707438,27.891382918014074,17.766787140954918,0.014266692029674719,17.067719231500856,10.424196309682328,19.8639908693171,0.004755564009891573,0.08560015217804832,4.1373406886056685
2025-01-14,21.82139005979806,22.49583374179002,14.649544162337024,0.011763552592883052,13.96725811194981,10.540143123223213,12.098813841780217,0.003921184197627684,1.2743848642289972,3.1369473581021468
2025-01-15,21.948840449885537,21.447198168607546,14.874091768687169,0.011943863839952225,13.47665969941276,10.701702000597194,12.984970638001395,0.003981287946650741,1.3655817657012044,3.185030357320593
2025-01-16,21.418475419675875,21.116424961759638,14.467442445834223,0.011617325304470735,12.624160164191531,11.876778902937248,14.101496698743393,0.0038724417681569112,1.2817782252599377,3.097953414525529
2025-01-17,21.655265439830426,20.703343289334235,14.398304268233932,0.3661239040369978,12.563830812216978,11.820021196647076,13.837556604682533,0.0038539358319683976,1.5685518836111376,3.083148665574718
2025-01-20,21.718021625176505,20.77796475753883,14.452890771581655,0.9671366951004855,12.611462504110332,11.864832975492757,12.868720865007061,0.003868546780401942,1.6402638348904233,3.0948374243215535
2025-01-21,21.573706325908017,20.61052591185556,14.336422417928201,1.807402290911184,12.505995894011782,11.769220437844165,12.546288301770947,0.0038373721675396687,1.7767033135708667,3.069897734031735
2025-01-22,21.729310244975967,20.663693751085887,14.424431960772957,2.173703210362734,12.58276867241945,11.841470241887222,11.71212910947665,0.003860929325688693,1.7798884191424877,3.0887434605509547
2025-01-23,21.48557867136213,20.486516488353846,14.300752167505598,2.606748454515876,12.474879902007693,11.739937606461368,11.462420333403509,0.007655648911940899,2.3732511627016786,3.0622595647763595
2025-01-24,21.38680988021101,20.385076843969603,14.229941533832296,3.3784684530271,12.413110133500924,11.681806928336094,11.11238073473119,0.003808870860233484,2.36149993334476,3.047096688186787
2025-01-27,20.710828169438532,19.441357617765053,14.073418341400936,4.068332925244382,11.749194809108547,12.005349104401711,10.96001356110975,1.6424010698208802,2.335524457084738,3.0135799446254685
2025-02-03,20.630953946750346,19.394599875988803,14.039570846094588,5.16713327445933,11.72093722402811,11.412788185114898,10.670599951147103,1.6384509873921946,2.3186336220664776,3.006332086958156
2025-02-04,20.735252208606443,19.45473544219626,14.19587726797758,5.616034957727748,11.851429657072291,10.665906716063455,10.538614990025648,1.656692314999525,2.3216490928089675,2.9638073525220863
2025-02-05,20.379754096793317,19.580473067288754,14.287626441287262,5.652331873721246,11.92802646423313,10.734841386695223,10.449930206321586,1.667399659636308,2.336654110178404,2.9829626938447715
2025-02-06,20.36651315663756,19.567751428407636,14.278343620416198,5.748026982094743,11.920276700235043,10.727866847566451,10.408744338919568,1.6663163325753376,2.3351359614759892,2.9810246316714757
2025-02-07,20.543093270365997,18.792751260283726,14.00273608065816,8.54181893142932,11.161709863008564,9.962332040254118,10.147860797211447,1.6341522835029327,2.2900620303217702,2.9234834429639625
2025-02-10,20.515032728773186,18.808260029634074,14.014291876887297,8.548868090852825,11.170921094585216,9.970553482003863,10.118723859181875,1.6355008721420934,2.291951910272521,2.925896055667048
2025-02-11,20.856042709127774,18.653620789077177,13.899068063022005,8.936178128313399,11.07907513160587,9.888576796443386,9.886716642794696,1.622053981658885,2.2768280659982514,2.901839691958556
2025-02-12,20.772866277453435,18.585858585858585,13.848577518302289,9.133537206931702,11.038828653507553,9.852654990269668,9.991659716430359,1.6161616161616161,2.268557130942452,2.891298304142341
2025-02-13,20.6140905568573,18.447090853486078,13.74517978233426,9.834278789662603,10.956409366111197,9.779092040001196,9.946261902517206,1.6040948568248763,2.2884105526263143,2.785091299578971
2025-02-14,19.97087811035396,18.5124760298234,13.793899171802995,10.098049848736936,10.995244040050675,9.813753746962623,10.088588695999318,1.6097805243324697,2.3223668573512004,2.794962974586421
2025-02-17,19.951689595267702,18.50837587986536,13.790844093972273,10.324676373351299,10.99280880938154,9.811580193195477,9.89440462155696,1.6094239895535094,2.321852498690728,2.794343945165153
2025-02-18,19.484434244892576,18.55907167627116,13.82861822547847,10.956292812477589,11.02291891741833,9.016732868647097,9.832671313529032,2.1690498608486037,2.3282122226514876,2.8019978577856537
2025-02-19,19.45224670397881,18.546028707691526,13.818899731139917,10.948592934736121,11.015172216096003,8.921623702224164,9.810965700111197,2.359865639311367,2.326575998631426,2.8000286660794744
2025-02-20,19.4634424831329,18.542599393963208,13.816344502562137,10.94656844956743,11.013135419868854,8.919974020390757,9.81284973662131,2.359429280683791,2.326145795533079,2.7995109176765354
2025-02-21,19.1018083885494,18.45048492779555,13.747708753538927,10.892188948200006,10.958425232344466,8.599677558088992,9.885535421462857,3.263976890896421,2.314590151492501,2.78560372763088
2025-02-24,19.100402677772692,18.449127148208877,13.746697053392175,10.8913873870559,10.95761879684205,8.599044703901903,9.892166985941923,3.2637366933508725,2.3144198197493786,2.7853987337842283
2025-02-25,19.09945412415288,18.423367252501453,13.727503002661635,10.87618010917517,10.942319042271505,8.587038147007558,10.032679063123641,3.2591796475805324,2.2707700363075185,2.7815095752181094
2025-02-26,19.021196366337197,18.33377135348226,13.660743872479003,10.98417414157573,10.889104724904303,8.545277952351025,10.141118665371652,3.3969033879906303,2.2597269039593213,2.767982631548877
2025-02-27,18.983069388387637,18.28296387118241,13.622886522285096,10.953734237940159,10.858928282485284,8.521596842232407,10.0473801878343,3.715664177250673,2.2534646335043336,2.760311856897703
2025-02-28,18.89653701169459,18.206617328331415,13.565999668656994,11.361887838123055,10.813583247660741,8.486012105367076,9.980005946018323,3.7001481965635645,2.2404233928162114,2.748785264768026
2025-03-03,18.89928206152526,18.20926215535889,13.567970365460871,11.363538349445147,10.815154108228715,8.487244845846377,9.966928980155117,3.7006857072817527,2.2407488531823763,2.7491845735154925
2025-03-04,18.910072212088654,18.223160113667596,13.578325924344265,11.372211407193042,10.823408619565637,8.493722613809569,9.901846984878393,3.7035102025981814,2.2424590726232365,2.7512828492314263
2025-03-05,18.914196780533246,18.227134856350894,13.58128755949879,11.374691855907846,10.825769366217184,8.495575221238937,9.882195235552729,3.7043179933429515,2.2429481863519145,2.7518829450055096
2025-03-06,18.980435431909328,18.29096737566661,13.628850042977755,11.414526708907225,10.863681859739764,8.525327235128215,9.880323484549669,3.7172907370969837,2.2508031254061227,2.447793998618328
2025-03-07,18.883991661354827,18.19802694407709,13.55959885581811,11.882796213583644,10.808481100810047,8.844952465639382,9.811972171246191,3.698402364582081,2.2393662992611816,2.0724119236274468
2025-03-10,18.880358270759842,18.256485562682563,13.630341739045173,12.856885516165736,10.832035498721927,8.891098184703718,8.462185697900585,3.6629719234478997,2.444413534571806,2.083224072000748
2025-03-11,18.831673023282292,18.223259520692206,13.610975123811691,12.838617863038651,10.816644845448852,8.791028633232765,8.679683497466842,3.6541242101667897,2.473729151249502,2.080264131610406
2025-03-12,18.829142377179224,18.217286299932393,13.606513717822358,12.834409620344214,10.813099365153795,8.788147109503573,8.70961647458908,3.6529264611819654,2.469276311746134,2.0795822625472606
2025-03-13,19.05116964111061,18.41784896498556,13.756314220948832,12.975709666655161,10.9321458570656,8.689748811948403,7.884980496392696,3.6931432450780717,2.4964617349580585,2.1024773608570078
2025-03-14,19.033961881355893,18.451139017546932,13.781178602470082,12.86267927912558,10.951905586384814,8.70545543410851,7.895543756671454,3.6998185594961166,2.512040318062667,2.1062775647779484
2025-03-17,19.043972998590892,18.457266603168307,13.785755303765853,12.866950948670109,10.955542691884586,8.708346498096201,7.872336009335642,3.701047261690886,2.501804629537807,2.106977055259717
2025-03-18,19.075263210113544,18.46612474878807,13.79237146370896,12.832516918590029,10.960800555608111,8.712525871079537,7.857655416832987,3.702823495208803,2.491930069058766,2.107988251011193
