date,BOCI SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL),HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,SOOCHOW SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,MORGAN STANLEY HONG KONG SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD
2024-03-01,44.74356190560865,24.476689158508012,0.0,12.229277816345567,5.366940195018303,10.723697773498978,0.0,0.0,0.02602634713504121,2.4338068038854495
2024-03-04,44.67082757207209,24.439080065524717,0.0,12.227381159731685,5.188682268609134,10.693704586863587,0.0,0.0,0.35025715310279776,2.4300671940959906
2024-03-05,44.63802967879075,24.419607996024578,0.0,12.26418248543618,5.2146303484979954,10.70762951766968,0.0,0.0,0.327788958635863,2.428131014944951
2024-03-06,33.422964203659646,18.284121755472615,15.997598831888135,9.269525350093817,3.8782741502559115,8.01582130557315,9.334972302893256,0.0,0.01928481766982581,1.777437282493641
2024-03-07,33.3894191399065,18.26577083883278,15.981542791213736,9.2548230246232,3.97464519355755,8.01420001318396,9.325603228411223,0.0,0.01834241832872997,1.7756533519423245
2024-03-08,33.38577151422895,18.268539831995305,15.983965507621706,9.223426846395116,4.004319315270482,8.007135791498115,9.326320197339005,0.0,0.024598464158139377,1.7759225314931866
2024-03-11,33.45039222007933,18.305807535684767,16.015067254308317,8.979417088468079,4.045724373677756,8.063178648304035,9.344911308766818,0.0,0.018382798304105722,1.7771187724067976
2024-03-12,33.256396599265784,18.20346135707301,15.92188350247391,8.912221757442705,4.720791585065619,7.862666939230431,9.292144021561919,0.04514472718459219,0.01845358848642985,1.7668359222155983
2024-03-13,33.25690758178565,18.206458636310558,15.924505109975284,8.829026722785729,4.8182788747163015,7.841194890998082,9.293674013567387,0.04515216046065003,0.018195956115326824,1.7666060532850378
2024-03-14,33.20910554230492,18.180156604461516,15.901499711234674,8.836050453906855,4.963358680455481,7.817247590965352,9.280247870966983,0.0282725047334461,0.020007122046755543,1.7640539189240185
2024-03-15,33.195381851365994,18.174066611920058,15.896173023640808,8.87162947751872,4.962597143546095,7.813677624702022,9.2771391716556,0.02826303400408435,0.017609065861642206,1.7634629957849763
2024-03-18,33.1203592110807,18.144730601586616,15.870189345658419,8.547784960251688,5.417240769391948,7.83668206529273,9.262429250454321,0.028218219865219274,0.017581144757252146,1.754784431661108
2024-03-19,33.01736131431123,18.098910159351842,15.830097652402465,8.501150729594276,5.524375142464625,7.987034032419717,9.239030256010954,0.028146934249753383,0.023887479916426813,1.7500062992787078
2024-03-20,32.8041654344773,17.979989815163915,15.72509257311234,8.513813632702899,5.734850880176542,8.2787486420491,9.178245701136968,0.02796175259951195,0.018638745390661307,1.7384928231907688
2024-03-21,32.79823411351702,17.972874611198645,15.718749794746739,8.464829362066764,5.8211874923649125,8.265773231549515,9.17454361938472,0.027950474115863738,0.01806570583025789,1.7377915952255647
2024-03-22,32.80655104479432,17.978653343825037,15.723803769375172,8.333290749868693,5.951490960357699,8.241901112001914,9.177493466623545,0.027959460898456426,0.02050575318886964,1.7383503390662938
2024-03-25,32.793690076007124,17.97160527287192,15.734432744687274,8.299110901886191,6.026268959069178,8.217314586962965,9.17389566517048,0.027948500107319585,0.01806442993570536,1.7376688633018518
2024-03-26,32.76152005703699,17.953828921454654,15.716847267671334,8.24958537795553,6.064550900512111,8.30574315729904,9.165039910101715,0.02792152083041005,0.018971432257568227,1.7359914548806459
2024-03-27,32.742084243674206,17.94949009857853,15.712792319399032,8.261386529805351,6.046962856942912,8.342364787931754,9.162825035213661,0.027914773159267298,0.01860742983480695,1.7355719254604791
2024-03-28,32.71694665882588,17.935446951053276,15.700755623791846,8.226876217438793,6.141575884683912,8.34202537822938,9.155382685464353,0.0278929334704819,0.018883601468202546,1.734214065573871
2024-04-02,32.70210427520208,17.93000020860006,15.695987525598524,8.18271355407842,6.18599111845257,8.369399006595993,9.152602324780593,0.02788446277971556,0.019630114707521257,1.73368740920452
2024-04-03,32.710147365875756,17.934616371986476,15.700028531849854,8.1609131108838,6.186899693322403,8.37051914077862,9.154958705553073,0.02789164176658874,0.019891682752766333,1.7341337552306633
2024-04-05,32.692198157072156,17.933119192983803,15.69871789589469,8.143679505980378,6.167368548204466,8.431159761045452,9.154194451015368,0.02788931337664513,0.01802617476833371,1.7336469996587154
2024-04-08,32.69368103779023,17.93973167659449,15.70445314896407,8.065184075337356,6.219983269707234,8.416882756425597,9.157718324008618,0.027900049263755045,0.028690214239592796,1.7457754476690603
2024-04-09,32.706888069566666,17.944467876931405,15.708564946100639,8.067251794881308,6.221577924069701,8.399015283472176,9.160066143101114,0.02790720216647878,0.018037737134447944,1.746223022576065
2024-04-10,32.715624182931,17.950119226934067,15.713377283110988,7.872995034775202,6.364911168072568,8.384046747575862,9.16287233994143,0.027915751570087684,0.044264557562567884,1.763873707526226
2024-04-11,32.6773004648541,17.928763817694215,15.695913811016005,7.910264620873002,6.395512728781832,8.432593815097071,9.151971192926297,0.027882539963441495,0.018021796792851204,1.7617752120011871
2024-04-12,32.825233267287146,18.010315103968548,15.406741754378823,7.8097534765877095,6.380382742810724,8.516598435971048,9.19360011002945,0.040374017458336166,0.04721221854713659,1.7697888729610767
2024-04-15,32.816312076311384,18.004007419266138,15.401363076457617,7.845369621553874,6.352328830840172,8.551814238008305,9.190380270152172,0.04035987741854082,0.028895543509939843,1.7691690464818604
2024-04-16,32.69857134969554,17.941222755596968,15.706564502899997,7.832928291347504,6.2948330382052236,8.535586961398973,9.158331020181535,0.040219132012785194,0.02874345548907936,1.7629994931723896
2024-04-17,32.632485405157524,17.900420279286745,15.670844154584012,8.01597461736756,6.349507362093984,8.465453086740936,9.137502864286999,0.04012766443537844,0.028694540123999607,1.7589900259228586
2024-04-18,32.618966535109166,17.894595709704316,15.663970531142587,8.097844169215046,6.248989043855599,8.500151348694043,9.134529636820139,0.04011460740263632,0.037301909681377206,1.763536508375093
2024-04-19,32.739687004869225,17.970269473163462,15.730776743142599,8.074206998100381,5.877764573864425,8.55520698437992,9.173158295788525,0.04028424651385678,0.02995455008450779,1.8086911300930986
2024-04-22,32.722083310321736,17.960362700738504,15.722275828455649,8.107586012404315,5.86007032218308,8.568080207401621,9.168101254669015,0.04026203834034444,0.04348430294517891,1.8076940225405589
2024-04-23,32.687469818122196,17.94046281107796,15.704855715097574,8.079683082791034,5.971680840804369,8.573076088636011,9.15891816823378,0.04021742843274782,0.02083840993191083,1.8227976368724192
2024-04-24,32.72309297080254,17.959544574945145,15.721730898563562,7.943521549623629,6.013737446500321,8.57818955852361,9.16768363169349,0.04026020433439432,0.02750277135123719,1.824736393662071
2024-04-25,32.704604480638096,17.949801385366374,15.71320173993084,7.932485766937547,6.072518361788051,8.582618981172446,9.162710093570123,0.0402383628672194,0.01807436744446787,1.8237464602848326
2024-04-26,32.71641617877365,17.9562841922654,15.718876769445567,7.908332794406532,6.065739810184155,8.58338331987604,9.166019326855391,0.04025289548130246,0.02028958240170859,1.8244051303102544
2024-04-29,32.70324939564072,17.948527661657558,15.711966873150049,7.921593922288491,6.058914636726763,8.598582799550346,9.1619900158607,0.04023520062069316,0.031336358537688874,1.8236031359669966
2024-04-30,32.65792197662798,17.924401017400008,15.691188464473397,8.017935738552522,6.093275666952162,8.568771205277367,9.149674349753106,0.04018111594086282,0.035498640102262204,1.82115182492033
2024-05-02,32.7057255704506,17.948224177260595,15.712214619555262,7.931796708422417,6.096650778688381,8.561640039988808,9.161835099476063,0.040234520299954474,0.018106184458999676,1.8235723013989225
2024-05-03,32.7728836438578,17.987620458839373,15.746702868936636,7.947028748998193,6.103326723513384,8.37146413078344,9.18194529153699,0.040322834913994805,0.021130263181634468,1.8275750354385494
2024-05-06,32.78741898440452,17.995478166791546,15.753686803923106,7.950553393654319,6.106033654443179,8.327170432020226,9.186017643031724,0.04034071878847021,0.024914606376960136,1.8283855965659572
2024-05-07,32.776635440330246,17.989568999323463,15.74714150635412,7.947942673837287,6.104028618783919,8.337083533799836,9.18300123434759,0.04032747212389734,0.02933198358239003,1.8449385375172558
2024-05-08,32.78075794554362,17.991803402981223,15.739593264595623,7.918804868443992,6.140470124779354,8.324188813901914,9.184141813732676,0.04033248101828637,0.03679825086960955,1.8431090341337026
2024-05-09,32.76379377221457,17.98362195702398,15.732538856249366,7.948796194881785,6.1995123069981135,8.292364721028862,9.179965491980505,0.04031414055477743,0.03396930185849742,1.825123257209544
2024-05-10,32.769454662140205,17.98885690596775,15.73711852534301,7.927473703429057,6.21996188482266,8.291243652138752,9.1826377373586,0.0403258758141162,0.01813014326882648,1.8247969097170216
2024-05-13,32.75427421707586,17.98052357064536,15.729656860473131,7.918126405972842,6.21123414494395,8.344906065892006,9.178898222839852,0.04030719485806186,0.018121744482617226,1.8239515728163267
2024-05-14,32.729295440730944,17.96812814019521,15.718470476998398,7.90956674863959,6.2337652002751325,8.38609272004681,9.172570465247965,0.0402794078457126,0.01913722467493272,1.8226941753453094
2024-05-16,32.82432345627393,18.02088265313794,15.515566897762941,7.867561904681235,6.24175765456915,8.441102792693547,9.199501177426301,0.04039766838603949,0.02098046292102662,1.8279253321478899
2024-05-17,32.95680365354838,18.098408041283925,15.574259455515934,7.801759195448521,6.002020961746063,8.432524949641598,9.239142492089588,0.04057250268427014,0.022123973445853724,1.8323847745958657
2024-05-20,32.97834253681623,18.112087193821232,15.583902528179138,7.870214645107048,5.913990202299823,8.389093852680606,9.24554218412495,0.040602122899214124,0.03250221525769723,1.8337225188140616
2024-05-21,33.015339270656476,18.13721324718299,15.602768339872211,7.810035939664957,5.885062404392935,8.391292625474712,9.259454064045542,0.040663217408010474,0.021862109249305123,1.8363087820528614
2024-05-22,33.0371542535408,18.149277989740447,15.61351013240805,7.699638096464589,5.965145132654195,8.381625093574275,9.265931490392443,0.04069166325308585,0.023383219376843872,1.823642928595274
2024-05-23,32.99898166289139,18.130085534689783,15.59364236047251,7.627373598889645,5.950356548946894,8.592089399947584,9.255259164877302,0.04064479536112704,0.03324519512628795,1.7783217387974848
2024-05-24,32.98565645892298,18.123230687905167,15.587672203805397,7.64738618687176,5.9318681874448815,8.632512132723594,9.251715711338242,0.040629234160581375,0.021688303411620462,1.7776408934157755
2024-05-27,32.9128796320477,18.08489027470906,15.554355724382868,7.714619352663762,6.0472711997599005,8.582472514266213,9.231685583145898,0.04054127114982913,0.031625778304352536,1.7996586695704173
2024-05-28,32.91472551388198,18.084164760888342,15.553598252625047,7.731314656003422,6.094120236907954,8.415921333300979,9.231236015112982,0.04053929685603862,0.01858820737526472,1.9157917270479892
2024-05-29,32.90018978812135,18.04875678216968,15.546566616878247,7.765169014475018,6.03796915628676,8.362736490318188,9.227062659976973,0.04052096942052864,0.01821785556183144,2.052810666791421
2024-05-30,32.87723440149888,18.03616365755071,15.531912923786228,7.7703780025850735,6.053029510276015,8.400787304033727,9.220624679159428,0.04049269680187945,0.01799846118485853,2.0513783631231934
2024-05-31,32.86923224521474,18.033304194401673,15.52943326502907,7.767234565528228,6.031577018479968,8.440578078728082,9.219162836331776,0.040486277067810245,0.017938382731535755,2.0510531364871163
2024-06-03,32.859279281343426,18.02653083992932,15.522653578411353,7.7720636557108564,6.034028290416715,8.45582455778553,9.215700095551956,0.04047107032017875,0.023165874767202412,2.050282755763467
2024-06-04,32.83426417231897,18.012807604235903,15.510836494162843,7.797470510384934,5.981632288256718,8.523129306439435,9.208684368254557,0.040440260507591946,0.022059568661979657,2.068675426777069
2024-06-05,32.858792567292824,18.024375298084525,15.52079744038748,7.773974340302712,5.9230960985597925,8.543749664542089,9.214598118285148,0.04046623094834657,0.021540152357752036,2.078610089239331
2024-06-06,32.877863938581605,18.034596613565938,15.529480380792696,7.733684039297076,5.878945939635032,8.586996346588915,9.219753124439075,0.040488869338744855,0.018417802837154378,2.0797729449237674
2024-06-07,32.87511096596178,18.035174332111108,15.52997785068376,7.720739321958474,5.856400526567948,8.623421510584434,9.220048469129948,0.04049016635531755,0.018797288475619893,2.0798395681716144
2024-06-11,32.88302473202247,18.039037775096197,15.5335955692478,7.707878740034844,5.811894952537208,8.664241313575893,9.222094013751523,0.04049914943629507,0.01743275637806923,2.0803009979196965
2024-06-12,32.8548854582485,18.024545321516374,15.521460222960016,7.841124826200481,5.789462400322654,8.614137356555245,9.21468503933341,0.040466612665179806,0.020603065487533927,2.0786296967106024
2024-06-13,32.82406192887543,18.004928017489245,15.506458507381032,7.899405829947711,5.804567598333727,8.550120197595627,9.204656088549557,0.040422570175927486,0.020236766265760736,2.1451424953859815
2024-06-14,32.822054024647095,18.003826625127278,15.505509950688964,7.919399145702448,5.774572264346308,8.56658014623024,9.204093023931879,0.04042009745790276,0.01853344853163119,2.1450112733362485
2024-06-17,32.79083845996749,17.9868924399595,15.491097418009096,8.042457711461537,5.736333551946037,8.553019240779003,9.195435763516409,0.040382078795031584,0.02054963431840217,2.1429937012474936
2024-06-18,32.732728190194216,17.955026381765784,15.720844832373338,7.962711286412112,5.71353421731979,8.533344639533027,9.179144884358994,0.04031053682761497,0.023157914742939243,2.1391971164721815
2024-06-19,32.73096251557977,17.953822733365516,15.719790956465218,7.965589341216514,5.707527648422294,8.545922786267242,9.17852954340538,0.04030783453622676,0.018492929304678624,2.1390537114371595
2024-06-20,32.73225887311123,17.954533820713092,15.720413561724369,8.01183803528595,5.6350561332496065,8.536914067055553,9.17889307246126,0.04030943098683076,0.02492609363130147,2.164856911780813
2024-06-21,32.731916534953974,17.954380329875377,15.720249146019643,7.966404462801465,5.653342854859722,8.57020333332166,9.178797072812957,0.04030900940100691,0.01956298584710714,2.164834270107082
2024-06-24,32.72018771820145,17.94822878937907,15.714863064881948,7.983574083711001,5.70186488443744,8.532439338718754,9.175652227885791,0.04029519870416633,0.018802140781995092,2.1640925532983877
2024-06-25,32.73813228718144,17.958072046769693,15.723481488673022,8.02672636298754,5.7132748964041085,8.429922421526271,9.180684384967464,0.0403172975985534,0.02410941813294626,2.165279395758957
2024-06-26,32.73288727900718,17.955194966493607,15.719333520399628,8.007316805004187,5.719869625400721,8.461653473848322,9.179213538548305,0.04031083832489619,0.019287458742692856,2.164932494230467
2024-06-27,32.74695254085029,17.962910280956862,15.726088089285625,8.021084013436358,5.6712782708200935,8.463042306706683,9.183157829830433,0.0403281598184547,0.019295746528465975,2.165862761766736
2024-06-28,32.649358890071504,17.909376566919093,15.67922063353726,7.993262817137513,5.639018479427104,8.415719500094358,9.155789851171264,0.04020797237991479,0.35863730992860704,2.15940797933338
2024-07-02,32.6346632150962,17.901486395619262,15.672163320985657,8.022230594715769,5.655079465192646,8.403384133629906,9.151668774483413,0.04018987452704419,0.3606982090794618,2.1584360166706453
2024-07-03,32.64390470918605,17.906555744110292,15.677695746085185,8.018551657476715,5.597533214847574,8.419220197892152,9.154260346896288,0.06243078854127257,0.36080035171061015,2.159047243253862
2024-07-04,32.65595542645109,17.913166069755626,15.683654332584323,7.935708298359399,5.681845005119181,8.388799515015846,9.157639703753066,0.062453835287305144,0.36093354359026814,2.1598442700838967
2024-07-05,32.76821307409692,17.974744114514074,15.73756823952334,7.997283159606905,5.672883338986987,8.411629068099067,9.189119875675972,0.0626685257027059,0.018621683784121025,2.1672689200099113
2024-07-08,32.76919881208787,17.975422155474913,15.738041659262883,8.003480084656214,5.666479691987554,8.40919653231993,9.189396304071513,0.06095388362847814,0.020496760412487765,2.167334116098152
