date,THE HONGKONG AND SHANGHAI BANKING,ZHONGTAI INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,QUAM SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD
2024-04-12,48.94434868073738,0.0,13.975666865233896,8.145358197220261,6.46072936575187,7.052398388598413,3.8421441018478526,4.0919363905630295,4.036897411693584,3.4505205983537186
2024-04-15,48.95515428144852,0.0,13.98329118398571,8.143634284469096,6.448779814984783,7.06148797266056,3.841330936723787,4.091070358505278,4.025460849393192,3.449790317829076
2024-04-16,49.05378250275794,0.0,14.011462827151194,8.160040977007618,6.4617719440486905,7.086318001653657,3.8490699305705185,4.09931249354976,3.8215008346490773,3.4567404886115405
2024-04-17,49.121087798259516,0.0,14.003444609991616,8.155371301800121,6.458074122392077,7.082262776492657,3.846867257020551,4.096966615879188,3.781163188167859,3.454762329996418
2024-04-18,49.13566772927193,0.0,14.00124071261015,8.157791947520534,6.459990982938087,7.0949654822455885,3.856489530017847,4.0981826616407355,3.739883194585752,3.4557877591693735
2024-04-19,29.55638273077844,39.8882075766131,8.406806970689173,4.9071241357189965,3.8858526759238337,4.280559404902641,2.319778804563654,2.4651635124912277,2.2113779258457265,2.078746262473203
2024-04-22,29.554498181617877,39.88566425834613,8.403720496668553,4.90681125180641,3.8856049094611658,4.2802864714822455,2.324731785345489,2.465006330813401,2.217613041533629,2.0760632729250994
2024-04-23,29.54076090963812,39.88261270450838,8.403077548732,4.905160718198414,3.8853076314091664,4.287609750775622,2.3245539258480177,2.464817739256291,2.2301946331915428,2.0759044384424423
2024-04-24,29.53806547519178,39.88413842305831,8.403399010402216,4.905348366253309,3.8854562647489455,4.287773774275789,2.3246428521947253,2.4649120314275392,2.230279949801741,2.075983852645646
2024-04-25,29.665778278993777,39.89125998670891,8.410001098312472,4.890919422477292,3.8861500373912805,4.288539383238655,2.3237825297429975,2.4653521569666377,2.1018625735545884,2.076354532613392
2024-04-26,29.67343069127614,39.89125998670891,8.402348686030114,4.890919422477292,3.8861500373912805,4.288539383238655,2.3237825297429975,2.4653521569666377,2.1018625735545884,2.076354532613392
2024-04-29,29.67267379949802,39.890242464770964,8.37535160423024,4.890794667886668,3.8860509118455218,4.317763492633087,2.3237232561150445,2.465289272266949,2.101808960525573,2.076301570227932
2024-04-30,8.71747564630948,11.718771075309105,2.4593480704383666,1.4330483327088797,1.1416260771824653,1.2677032596478082,0.6826526789059573,0.7242412888722367,0.6107156238291495,0.6391907081303859
2024-05-02,29.655557205852052,39.863805102248165,8.365977245268372,4.874808038325098,3.8834754214400866,4.312352835064829,2.3221832024495694,2.4636553953540163,2.0838471657546904,2.1743383882431204
2024-05-03,29.65480129057841,39.86278898041532,8.372136456749864,4.874683780270303,3.8770039734256487,4.312242913900619,2.3221240103818315,2.4635925971833594,2.0863430323792858,2.1742829647153705
2024-05-06,29.650311168814113,39.85161505819829,8.369789666574095,4.8733173596362604,3.8746430774930465,4.3110341508377905,2.327843769345543,2.4629020285412886,2.104870228220491,2.173673492339078
2024-05-07,29.657815482813156,39.853138405980346,8.36501287304127,4.879874560738871,3.874791187649429,4.304828026134033,2.3343036684556897,2.462996174194786,2.1087732376059862,2.1584663833864295
2024-05-08,29.664564379841995,39.85364621445502,8.36511945999019,4.879936740074211,3.874840560217848,4.304882878229529,2.3305108137581203,2.463027557678757,2.112622705965535,2.1508486897887957
2024-05-10,29.67461811753954,39.855169717527914,8.370536229815805,4.880123287588058,3.8749886854726543,4.30504744290344,2.33059990323232,2.4567504720786837,2.101235232602567,2.150930911239014
2024-05-13,29.674996250636266,39.85567757777015,8.36554583494987,4.880185473262151,3.877586591889178,4.305102300590729,2.330629601237367,2.456781777575529,2.102536272302709,2.150958319786044
2024-05-14,29.68180429465338,39.86482127588522,8.330502914538478,4.881305086462202,3.878476188638401,4.306089978085717,2.3375370785286975,2.4573454129789147,2.110665977122968,2.1514517931060206
2024-05-16,29.682042995833445,39.86685377858777,8.325829157210487,4.881553959164064,3.879948553972554,4.306309523520458,2.3376562575511377,2.4574707004136283,2.1107735891519543,2.151561484594504
2024-05-17,29.6437638014611,39.88566425834613,8.32720710823151,4.883857235275296,3.881779240039313,4.308341380575828,2.33875923989228,2.4586302151103143,2.11942085970609,2.152576661362142
2024-05-20,29.619295378306337,39.89736620861308,8.329650205651474,4.885290097320865,3.880366910504102,4.309605393536525,2.3394454023223283,2.4593515461709097,2.126420657399848,2.153208200174531
2024-05-21,29.618917560201062,39.89685728538874,8.329543954215774,4.885227781488408,3.880317413280917,4.315928326047332,2.339415560801184,2.4593201751497724,2.1212912091670493,2.153180734259759
2024-05-22,29.607722470274332,39.89380401867443,8.327631019136032,4.884853919876442,3.8800204564576215,4.315598032355148,2.3583687784319993,2.459131965828499,2.1198533854807913,2.1530159534847026
2024-05-23,29.60092648209205,39.88464702184938,8.325719542086444,4.883732678296818,3.8791298586348546,4.327359360709198,2.368028976819502,2.4585675106666667,2.119366806394191,2.152521762450899
2024-05-24,29.598661845939343,39.88159562365621,8.325082578054806,4.883359045478597,3.8788330835415405,4.3308535727313755,2.3716730885559714,2.458379416524685,2.1192046630000134,2.1523570825174625
2024-05-27,29.59847314190113,39.881341361548564,8.325029502118161,4.883327911990986,3.8788083543335037,4.331463504165323,2.3716579681329115,2.4583637433119643,2.119191152170376,2.1523433603270727
2024-05-28,29.57802686059469,39.87956161756864,8.327208045564555,4.883109988692605,3.8786352587057684,4.340832918561404,2.3766522426783543,2.458254036418383,2.125471721322326,2.1522473098932733
2024-05-30,29.57651842499715,39.877527818943676,8.326783370277617,4.882860957309668,3.8784374540475444,4.343161468511822,2.376531036931171,2.4581286691004816,2.1279132514153027,2.1521375484655674
2024-05-31,8.687876545522668,11.718771075309105,2.4469838890970403,1.4349216935181717,1.1397527163731733,1.2763207193705506,0.6983889097040089,0.7223679280629449,0.6257025103034844,0.6380666916448108
2024-06-03,29.558725203864018,39.872444229821866,8.325721871541965,4.8822384899651885,3.877943030658499,4.348981804435065,2.3762280766428145,2.4578153067421384,2.1289167854042383,2.170985200924202
2024-06-05,29.539603196809487,39.872444229821866,8.306599864487435,4.8822384899651885,3.877943030658499,4.348981804435065,2.3762280766428145,2.4578153067421384,2.1289167854042383,2.20922921503326
2024-06-06,29.53435870688907,39.87396917046141,8.304367855908279,4.88242521350394,3.878091344438592,4.355522379445906,2.376318956618519,2.4579093070603566,2.1277233576160453,2.209313708057883
2024-06-07,29.5322451317293,39.86939469843514,8.304689854665186,4.8818650857307535,3.877646437128396,4.361396214541356,2.376046337543501,2.45762732767375,2.130028664181969,2.2090602483706476
2024-06-11,29.510036111538117,39.87900179380537,8.30924100757191,4.876795165651196,3.8811308312181816,4.370097215506018,2.376618879563302,2.458219527788651,2.1292669146302114,2.2095925527270395
2024-06-12,29.501111040638467,39.87900179380537,8.30924100757191,4.876795165651196,3.8811308312181816,4.3777472762771446,2.376618879563302,2.458219527788651,2.1305419247587323,2.2095925527270395
2024-06-13,29.585495571252764,39.88103574278569,8.290538676475428,4.823490740235256,3.8877041563478287,4.385621005496345,2.3805653197446364,2.45834490437475,2.0974986346973363,2.2097052485899598
2024-06-14,29.569594905807524,39.87163046756579,8.377817703288711,4.821078426170344,3.9543503523435155,4.392872764079869,2.3800039032318967,2.4577651448479365,2.0523868688823534,2.122499463782061
2024-06-17,29.547472986485758,39.83836633733831,8.42432411118429,4.799224340610836,3.98671522044252,4.398760707283784,2.378018312001976,2.455714678917949,2.050674602208453,2.120728703526133
2024-06-18,29.546908473180356,39.8376052134387,8.429257908347155,4.79021684380601,3.9866390530563005,4.4082293171335,2.3779728792511543,2.4556677617548073,2.046814363661813,2.1206881863702045
2024-06-19,29.576867055181292,39.83506834380386,8.433815552848676,4.777175746585469,3.986385182787128,4.407948599880591,2.377821449285485,2.455511384157694,2.045410416471606,2.10399626899819
2024-06-20,29.582715011304906,39.83608305288516,8.43403038539666,4.764561055110702,3.9864867270147313,4.408060882491369,2.377882018957349,2.455573932806518,2.050557070445277,2.1040498635873277
2024-06-21,29.673982228380858,39.82695253174262,8.438464016441852,4.755828930776638,3.985573015159649,4.40705054487781,2.377337002972225,2.455011109657445,2.0309868879168183,2.048813732074082
2024-06-24,29.684466625809776,39.8376052134387,8.441994774331361,4.757100992247077,4.024849651008917,4.4082293171335,2.3779728792511543,2.4556677617548073,2.0009616461186734,2.011151138906038
2024-06-25,29.788095617195392,39.822895865694115,8.451609876667419,4.7260605396913125,4.029729626341124,4.418060601391375,2.38218771907875,2.4547610488422396,1.9632995525491352,1.9632995525491352
2024-06-26,29.78679525530789,39.82796682739653,8.452686086447663,4.719022075409611,4.03024276342375,4.418623187703132,2.3824910617269626,2.455073632821798,1.9635495548813342,1.9635495548813342
2024-06-27,29.78831252710564,39.82999557370209,8.458210420320402,4.7090749052658465,4.030448054850055,4.4188482623474545,2.382612420418469,2.455198688704868,1.963649573642586,1.963649573642586
2024-06-28,29.77761569623891,39.807184087302986,8.45336622314727,4.750922906948209,4.028139731445515,4.416317493875494,2.381247847562262,2.4537925441475363,1.9688885196038584,1.9625249497279569
2024-07-02,29.77761569623891,39.807184087302986,8.45336622314727,4.733104911295686,4.043412299147678,4.418862921825855,2.381247847562262,2.4537925441475363,1.9688885196038584,1.9625249497279569
2024-07-03,29.786497521306337,39.81225104813222,8.460806611704772,4.709522733307172,4.043926975385296,4.419425388271246,2.3815509508800408,2.454104881505461,1.9691391346934384,1.9627747548140153
2024-07-04,29.799394038447275,39.82948836774975,8.474657263307519,4.692460386500784,4.050771563423173,4.422612272797447,2.3825820795865313,2.455167423539729,1.9292420366507725,1.9636245679970237
2024-07-05,29.80356883234938,39.83506834380386,8.47839174498847,4.676560912898509,4.051339062762254,4.42323186575709,2.382915871244318,2.455511384157694,1.9295123169081465,1.9638996651302718
2024-07-08,8.151082413180536,10.894632345257586,2.3205266641122995,1.279009021561183,1.1080149082169355,1.2093768504650109,0.6517120066877983,0.6715664077466996,0.5210909470897628,0.5371137970671218
2024-07-09,29.812681535117235,39.84724826559767,8.491176046928723,4.666524858293706,4.055125785052382,4.423310312818684,2.3836444686877183,2.456262178316366,1.9199103229889851,1.9441162261985345
2024-07-10,29.81344117856093,39.84826359529415,8.49011837937425,4.666643763901351,4.055229111876987,4.423423021186585,2.383705205253485,2.456324765221122,1.9186852159870382,1.9441657633441036
2024-07-11,29.81306135200011,39.8477559239782,8.49128422545719,4.6665843103400935,4.0551774478064875,4.423366666284675,2.3836748365837064,2.4562934713700617,1.91866077172371,1.9441409944557648
2024-07-12,29.83320550510877,39.87468034099434,8.491922146705393,4.60599383985692,4.059192330747631,4.4263554561418905,2.3852854430995034,2.4579531450004506,1.9199571765408083,1.9454546158042985
2024-07-15,29.83320550510877,39.87468034099434,8.491922146705393,4.604718967893746,4.059192330747631,4.4263554561418905,2.3852854430995034,2.4579531450004506,1.9199571765408083,1.9467294877674728
2024-07-16,29.83320550510877,39.87468034099434,8.494471890631743,4.604718967893746,4.059192330747631,4.4263554561418905,2.3852854430995034,2.4579531450004506,1.9174074326144592,1.9467294877674728
2024-07-17,29.829782881261103,39.870105705800356,8.497321536792226,4.528981873585337,4.058726638635831,4.433495995344039,2.385011790479786,2.4576711555558672,1.9923962739283305,1.9465061486171213
2024-07-18,29.864794750694436,39.882815618345425,8.502580602707619,4.532975900214387,4.071496680330748,4.4349093185688515,2.385772091731547,2.4584546193791676,1.9126980959900164,1.9535023220378034
2024-07-19,29.86517557112411,39.883324183400276,8.502689023221656,4.533033702380599,4.071548597952422,4.434965870240689,2.385802513864385,2.458485968322038,1.9114473374039085,1.9535272320899184
2024-07-22,29.89223866812743,39.91946548344452,8.504012434415612,4.4643921090243746,4.063751401947967,4.438984728635374,2.387964470177339,2.4607137886167343,1.9131794445728656,1.9552974710377784
2024-07-23,29.87871294348807,39.918446522119034,8.503795365883326,4.4642781535180625,4.0789629280148745,4.438871421663245,2.3879035163691587,2.460650977851276,1.9131306098542855,1.9552475612386697
2024-07-24,29.880207776023692,39.93067749232041,8.548530775850214,4.401812888555763,4.080212717983465,4.4389548249150526,2.388635167505339,2.4614049187334546,1.913716791069216,1.9558466470433884
2024-07-25,29.878681976546883,39.92863847681948,8.585115570879005,4.369673187118326,4.080004366472758,4.438728154638855,2.3885131945151845,2.461279229837133,1.913619069256153,1.9557467739162282
2024-07-26,29.876012202386466,39.92507070072581,8.593283839362805,4.369282740157727,4.130699124209452,4.438331537353605,2.388299771753982,2.4610593051532215,1.862388758412111,1.955572020484821
2024-07-29,29.873724204245413,39.922013114361015,8.592625738900239,4.368948126865983,4.130382782394708,4.43799163608974,2.388116868312886,2.4608708295602586,1.869904442585985,1.955422256683774
2024-07-30,29.87934337958629,39.92099402297431,8.593682747181225,4.368836600490991,4.126448287782103,4.437878347237357,2.3880559067245017,2.460808010777573,1.8685803567315182,1.9553723405141297
2024-07-31,8.151082413180536,10.894632345257586,2.3469991988575014,1.1922766379880874,1.1261276951478632,1.211118464592985,0.6517120066877983,0.6715664077466996,0.5113379079731094,0.5336305688111742
2024-08-01,29.86606589253516,39.922013114361015,8.600284050610489,4.368948126865983,4.126553626539583,4.43799163608974,2.388116868312886,2.4608708295602586,1.8737335984411099,1.955422256683774
2024-08-02,29.895712639969585,39.90876898333766,8.59105109647261,4.367498727977688,4.125184642046034,4.436519332011772,2.387324610352035,2.4600544354669824,1.873111987170918,1.9547735451947186
2024-08-05,29.976746601728454,39.89095421591086,8.59359312176867,4.360447562951434,4.123343212032964,4.43453892614866,2.38625893897732,2.45895629842238,1.8199847706684318,1.9551763513908238
2024-08-06,29.97904070393674,39.894007046405555,8.598077253858053,4.3480263665950885,4.123658768984288,4.43487829871895,2.3864415579244054,2.459144480854224,1.821399542873357,1.955325979849339
2024-08-07,29.986309424632594,39.89858716836541,8.58758364881467,4.3485255516235695,4.124132194981852,4.435387454980483,2.386715538759989,2.4594268085137676,1.81778174384446,1.955550465483198
2024-08-09,29.98006211306043,39.89197177416035,8.595087756209487,4.347804543367979,4.123448392317149,4.434652044567501,2.3863198088541253,2.4590190226994944,1.823857470155745,1.9577770746077403
2024-08-12,29.980826878865525,39.892989384323926,8.592756094886091,4.347915452152273,4.123553577967454,4.43476516875745,2.3863806818364077,2.459081750176694,1.823903995203668,1.957827015830511
2024-08-13,29.99944861228107,39.888919255138255,8.6020820265082,4.325791288404351,4.1231328675613055,4.434312706622536,2.3861372085391905,2.458830859467429,1.8237179092522944,1.9576272662253646
2024-08-14,30.005442580753915,39.8884105473852,8.605798256049267,4.315533633555558,4.123080284796574,4.435531466292138,2.3861067778702103,2.458799501728362,1.8236946511781937,1.9576023003905787
2024-08-16,30.005952553304745,39.88739317080373,8.61833154444716,4.296294387157273,4.12297512329057,4.443070006045266,2.386045918860704,2.458736788649619,1.823648136809624,1.9575523706313098
2024-08-19,30.008630307799816,39.885867203235684,8.618001833894978,4.2961300243003295,4.122817391089444,4.442900028009781,2.3859546361671353,2.458642725029523,1.8235783697055072,1.9574774807677997
2024-08-20,30.02049020464821,39.886375846118476,8.618111734609291,4.283432351607176,4.122869967148837,4.442956685909851,2.385985062955606,2.45867407876986,1.8236016248137448,1.9575024434189496
2024-08-21,30.06179871450529,39.88027298760506,8.628268567947574,4.2827769603604375,4.122239142925152,4.444826988010233,2.385619992704287,2.4582978866562617,1.7786958256667453,1.9572029336189634
2024-08-22,30.06563223526177,39.885358573325455,8.629368856288993,4.2833231058033245,4.110012682698304,4.445393798289262,2.3859242101546783,2.45861137208884,1.7789226473360644,1.9574525187533036
2024-08-23,30.268234230507137,40.15924232110365,8.695044632818389,3.6183544868134776,4.138235211395994,4.475919313349809,2.4023078127588904,2.47549410101504,1.7962739871991917,1.970893903038427
2024-08-26,30.261924908038278,40.15991806901123,8.695190941809232,3.6235513381111772,4.13830484427808,4.475994628344209,2.4023482356947836,2.4755357554353514,1.796304212579905,1.9709270666977512
2024-08-27,30.269698115506237,40.17023371733815,8.701277389903444,3.6270507417784392,4.139367826960708,4.477144351469137,2.4029653131379103,2.476171632137836,1.7646575843139973,1.971433327454138
2024-08-28,30.07275716010543,39.88856849975359,8.642816497625445,4.287493770559609,4.110343451652178,4.445751558318179,2.3861162265098432,2.4588092382207254,1.7471829130510343,1.9601606842039705
2024-08-29,30.083840647696203,39.88297352640661,8.64287934936996,4.285617247780015,4.109766913989286,4.440027426159073,2.3857815377207428,2.4584643531403483,1.750763255633661,1.9598857421041056
2024-08-30,30.076448751748604,39.885007880558035,8.648421014724516,4.284560646759069,4.109976545334285,4.440253903460745,2.3859032318710662,2.4585897547019857,1.7508525587167152,1.959985712124975
2024-09-02,30.0784910770363,39.88602513546212,8.651192059409512,4.283394688486884,4.110081369026659,4.435266212061657,2.385964083601886,2.4586524602802973,1.7508972136747138,1.9600357009599674
2024-09-03,30.078107510578672,39.88551650152397,8.651081737815119,4.2833400658489635,4.110028956512106,4.435209652730098,2.38593365734848,2.458621107091325,1.7521501043275316,1.960010706223738
2024-09-04,30.0566867326994,39.887551115114874,8.651523041075643,4.283558564759768,4.128092583131171,4.436711182178975,2.3847800835512167,2.4587465246453184,1.7522394838499311,1.9601106889937006
2024-09-05,30.0638380895146,39.89365620153858,8.673254879576383,4.268908451358581,4.122347025116305,4.437390253830329,2.386420570542267,2.459122854091657,1.7346509759152768,1.960410698516015
2024-09-09,30.17224291731113,39.86162533051864,8.671388886187753,4.265480917534391,4.105018166139147,4.436376354029918,2.388327861951183,2.457148408666959,1.6822800308300756,1.9601111268308002
2024-09-10,30.17070486960452,39.859593360883856,8.670946857074236,4.26526348215311,4.113729637659558,4.436150207153942,2.3882061155433747,2.4570231540915826,1.6783711068146339,1.96001120902119
2024-09-11,30.166212733028093,39.851975319434466,8.669289649185421,4.264448296867465,4.112943413811073,4.43530236167173,2.387749677039018,2.456553563143664,1.6958883778756313,1.9596366079434417
2024-09-12,30.161621688695096,39.85095980058288,8.674165190276948,4.2643396290385205,4.11283860667068,4.435189340093134,2.3876888317536724,2.4564909645790185,1.6971192763585334,1.9595866719515198
2024-09-13,30.157273671792673,39.84689824267833,8.677103081806099,4.263905013099165,4.112419431518146,4.434737311373812,2.3874454816186508,2.456240602220255,1.7045902104619821,1.9593869534308885
2024-09-16,30.156768072706168,39.847913554537115,8.677324177199903,4.262739642602026,4.11252421729574,4.434850309915264,2.3875063145019264,2.4563031880254607,1.7046336439720262,1.9594368792443768
2024-09-17,30.152926541088366,39.84283751258679,8.682588082314757,4.262196631856444,4.118369611227055,4.434285374785456,2.387202181082432,2.4559902908895026,1.7044164985529848,1.9591872756162112
2024-09-19,30.153816279413437,39.84232997951835,8.682477480238033,4.248130124147327,4.118317149884032,4.434228889188467,2.387171772002065,2.4559590055602887,1.7184070012971107,1.9591623187508942
2024-09-20,30.141583830795664,39.84131495217135,8.682256284537715,4.248021898341963,4.118212231207517,4.439211143135847,2.3871109561654458,2.4558964372929455,1.7272798594238765,1.959112406927671
2024-09-23,30.139280336463685,39.838270180413964,8.686687596488943,4.237507591139625,4.11789750725055,4.445240426942289,2.386928527246375,2.4557087516174017,1.7335163957216202,1.9589626867155416
2024-09-24,30.2736536231899,39.76381837312061,8.67681010558896,4.229588319114234,4.114015751162765,4.443289570554346,2.382467712508969,2.4511193968608813,1.7099354713578245,1.9553016765415123
2024-09-25,30.27750288535851,39.76887429942697,8.67791335256732,4.227583128402132,4.114538843796021,4.4438545299960115,2.3827706406902793,2.4514310540292734,1.6999809747080592,1.9555502910254268
2024-09-26,30.28053788764276,39.78455584489241,8.681335201819547,4.213986250469508,4.116161276642939,4.45196677016387,2.383710207796312,2.452397695107412,1.6790274676046595,1.9563213978605807
2024-09-27,30.289399288156304,39.796198533833504,8.68896518852427,4.202495818411646,4.117365844203329,4.453269608996185,2.3844077849311,2.453115373184184,1.6578886572920084,1.9568939024674663
2024-09-30,8.292045003309067,10.894632345257586,2.3786965759866243,1.150477898916716,1.1271726636246473,1.2191298895816642,0.6527569751645825,0.6715664077466996,0.4468981852380786,0.5357205057647428
2024-10-02,30.322768194295502,39.83167477118029,8.70435193018017,4.152755250854137,4.121036261311343,4.461059957779245,2.3865333602278915,2.4553021977157816,1.6058797050412867,1.9586383714143532
2024-10-03,30.31347206239866,39.847913554537115,8.71172261396167,4.1302419602604035,4.145648637881147,4.464152681971584,2.367122055680138,2.4563031880254607,1.6039863660394476,1.9594368792443768
2024-10-04,30.36145489373397,39.87077175821991,8.529332164254363,4.151732421324942,4.167147936772906,4.475636710311922,2.410546573397848,2.4577122123273667,1.6087307115960254,1.9669346180607505
2024-10-07,30.364071529548347,39.86416558391666,8.518997191675105,4.156142665367099,4.185575520266464,4.474895143622276,2.4101471707746294,2.457304994845841,1.6020914826354888,1.9666087173480977
2024-10-08,30.429737508303973,39.866706161099685,8.519540114612797,4.124542114550621,4.185842270554821,4.475180332496339,2.4204977076076752,2.4574616009834642,1.5537581387960802,1.966734050994546
2024-10-09,30.431676944962316,39.869247062129645,8.530280692761277,4.132453181384883,4.179735563592981,4.472916161222254,2.4206519778173443,2.457618227083644,1.5385607884284014,1.9668594006172522
2024-10-10,30.46093624926219,39.86416558391666,8.507526369603728,4.1370246285814725,4.186850056052172,4.474895143622276,2.4267161359888387,2.457304994845841,1.5179721207787327,1.9666087173480977
2024-10-14,30.464042450244598,39.86823066285206,8.521140567347864,4.111953179385407,4.189826334311507,4.4689781344983714,2.426963596145151,2.4575555742478206,1.5245002421163867,1.9668092588508232
2024-10-15,30.466372516746855,39.87128001616502,8.524341840053697,4.1033443426561576,4.190146796509122,4.4718694743395195,2.4271492243849617,2.4577435423393936,1.5207925549849048,1.9669596918203758
2024-10-16,30.386219056904945,39.743102508662794,8.462629972686162,4.090152981605,4.17667638441733,4.457493385012471,2.419346466665834,2.4498424305313695,1.8539004699923594,1.9606363435217342
2024-10-17,30.366027944014856,39.75825833878349,8.465857153609253,4.0853569920397685,4.19098063595341,4.459193227456646,2.4202690721429456,2.4507766654892857,1.8418959482852566,1.9613840222250867
2024-10-18,30.368523398618784,39.75320511121788,8.46478115318764,4.084837748002677,4.203157848887617,4.459897457437752,2.4199614588091993,2.4504651746765425,1.8340359165239888,1.9611347326379172
2024-10-21,30.3619263713246,39.75624573697826,8.465428603665112,4.085150187285215,4.246696240967738,4.460238584123255,2.4201465557625186,2.450652604784735,1.7922303800552264,1.9612847350533436
2024-10-22,30.3619263713246,39.75624573697826,8.465428603665112,4.085150187285215,4.246696240967738,4.458967498747329,2.4201465557625186,2.450652604784735,1.793501465431152,1.9612847350533436
2024-10-24,30.376229478305266,39.7633216977174,8.466935311336552,4.085877277124884,4.255079953009526,4.459761121947241,2.4205773022199395,2.4510887808193504,1.7594952658993679,1.9616338116204657
2024-10-25,30.384341351138076,39.773940362856614,8.469196378747117,4.086968397301803,4.256216258208198,4.460952086583316,2.4212237094796563,2.451743336069736,1.7332604600949426,1.9621576595205408
2024-10-28,30.389751673732018,39.78102262426582,8.470704428041026,4.100414909983853,4.256974132230227,4.461746416451639,2.421654839488005,2.4521799004899547,1.7030440284004404,1.9625070469170125
2024-10-29,30.394682707767274,39.792746019065106,8.427399644161191,4.11180131367181,4.264589916550169,4.463061284981501,2.422368496751647,2.4529025534333906,1.7073626694541548,1.963085394163756
