date,CMB INTERNATIONAL SECURITIES LTD,FOSUN INTERNATIONAL SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA GALAXY INTERNATIONAL SECURITIES,GF SECURITIES (HONG KONG) BROKERAGE LTD,CITRUS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-03-26,74.58080013311901,11.167329048715304,0.11347155949225521,0.0,8.0293888983274,0.0,2.6485204309861854,1.5361850398389223,1.9243048895209094
2024-03-27,74.56030763461222,11.164260611886425,0.11344038101523017,0.0,7.929443380237594,0.0,2.6477926994402603,1.6621567245985889,1.9225985682096796
2024-03-28,74.56917505910454,11.165882289804385,0.11365315107581639,0.0,7.857770795709855,0.0,2.6481773077095663,1.7405224362508878,1.9048189603449432
2024-04-02,74.69063015713904,11.18542322503965,0.11385205061700929,0.0,7.871522345854057,0.0,2.6528117700761182,1.5801642120177664,1.905596239256368
2024-04-03,74.68769290429171,11.184983351709525,0.11384757331832879,0.0,7.868853258421761,0.0,2.656640005360864,1.582461606331451,1.9055213005663632
2024-04-05,74.68950895461197,11.183312148528477,0.11363396424037445,0.0,7.866497943166268,0.0,2.6562430637572647,1.5855673384059168,1.9052365872897385
2024-04-08,74.68407632548801,11.182498717189448,0.11460862021168429,0.0,7.864746258677278,0.0,2.6599815438838768,1.5819134937279993,1.9121750408217033
2024-04-09,74.68936211640602,11.183290162341724,0.11383033900562298,0.0,7.865302888770222,0.0,2.653878663621597,1.5820254541938656,1.9123103756609583
2024-04-11,74.68980263275596,11.183356121161333,0.11343781172052053,0.0,7.865349278167876,0.0,2.653894316144379,1.5818381856209849,1.9123216544289483
2024-04-12,74.69861405110935,11.18467546096282,0.11345119437760262,0.0,7.86627718104809,0.0,2.654207405378263,1.5702274493926076,1.9125472577312663
2024-04-15,74.27905624264436,10.973505640186348,0.14618226876963938,0.11686867397678294,7.71545386103821,0.0,2.7410139657293993,1.954946779047275,2.0729725686079865
2024-04-16,74.33467850963231,10.981722912879182,0.13779986572811964,0.0011579820649421817,7.721231412023643,0.0,2.7421015297830866,1.9747454147480674,2.1065623731406524
2024-04-17,74.36778704522715,10.97820576978887,0.13833453782778193,0.0011576111952115644,7.71875851447151,0.0,2.721158049543984,1.9706401246484866,2.1039583472970182
2024-04-18,74.32462413837426,10.97183404229932,0.12398533047219668,0.0011569393201138105,7.714278563298869,0.0,2.7114801199067338,2.0456615411812358,2.106979325147268
2024-04-19,74.35517149927269,10.965533102281343,0.1156274909293124,0.001156274909293124,7.7098483826816695,0.0,2.71975129914231,2.027142628475729,2.105769322307661
2024-04-22,74.37062960081406,10.95307941089407,0.11588115859753308,0.0011549617135966752,7.7010922126436965,0.0,2.725132163231355,2.0296527180272235,2.1033777740784783
2024-04-23,74.45640235601128,10.94305262415752,0.11539044260196678,0.0011539044260196678,7.694042395294809,0.0,2.725329936854119,1.9524062888252778,2.112222051829002
2024-04-24,71.6334871355345,10.52816137459772,0.18410081664161848,0.0011101556782409153,7.418985371737665,3.2792148475772906,2.9185992780953667,1.9844032748556364,2.0519377452819585
2024-04-25,71.79916416732974,10.523643993118952,0.111707719931879,0.0011096793370716457,7.399156873037555,3.1520441569520092,2.8990372680996748,2.0967391073968744,2.017397034796252
2024-04-26,71.7895406174733,10.508077097422419,0.11172715143741874,0.001108037865495062,7.3882118141434905,3.1473815569387233,2.8238345002141654,2.1715695433927387,2.0585496811122423
2024-04-29,71.87972654703576,10.499778069224023,0.11274607476662761,0.0011071627636657377,7.382376780995862,3.1448958301925276,2.7712283974553413,2.157122117875412,2.051019019690779
2024-04-30,71.92394102031852,10.495459235043135,0.11140854076318613,0.0011067073585746966,7.379340215749648,3.143602252031426,2.7590214449267187,2.172835447334988,2.0132851364738027
2024-05-02,72.01409142274832,10.488494618538311,0.11133461186265865,0.0011059729655230992,7.374443405280438,3.141516208568363,2.7457622157386807,2.1059568551835683,2.017294689114133
2024-05-03,71.5254528063969,10.349668218022535,0.09894763731049118,0.18298037340873918,7.276834790222096,3.099934894637318,2.8602051410063853,2.5113419638712347,2.0946341751242947
2024-05-06,71.79000413575484,10.387948555693415,0.12122103022759578,0.0010953707550686365,7.303749633005157,2.9376018033015714,2.8519803226137066,2.4914207824036136,2.1149783662450257
2024-05-07,71.84352698424784,10.384839320887975,0.2810610104245529,0.0010950428977579982,7.301563535100705,2.9367225446373246,2.742534937434906,2.3614600090151234,2.147196615353808
2024-05-08,67.17707474511357,9.704100668032194,0.26741234508136025,6.410157696129678,6.822937302085445,2.7442168652450047,2.609657974767203,2.2272992517618397,2.037143151783704
2024-05-09,67.21283318710522,9.697055605061742,0.2672182068634438,6.40550399702199,6.817983929837879,2.74222459607122,2.6077633937655715,2.215286652434888,2.0341304318380513
2024-05-10,67.2589057581181,9.685946549998308,0.2635075879052632,6.398165780195139,6.8101731713991365,2.739083072986815,2.592179294975031,2.2151319388961177,2.036906845526085
2024-05-13,67.361240243917,9.684776053548783,0.26347574437871946,6.397392595014885,6.809350197260613,2.73875206899094,2.5983337943704985,2.1745259109706203,1.9721533915479472
2024-05-14,67.47167759917284,9.671524691825256,0.2631152391512539,6.410055609031859,6.80003318651435,2.7350047242783115,2.5191414466800603,2.1599925446602932,1.9694549586857741
2024-05-16,67.46398431754041,9.660687244390603,0.25806654736250184,6.4052497363969065,6.792413394955006,2.7319400089539583,2.5120741018260375,2.2169953785918084,1.958589269982777
2024-05-17,67.43536127337269,9.65658849035934,0.2579570570876821,6.405247509083499,6.789531567701905,2.730780924735455,2.4992984077172986,2.216563896461984,2.008670873480135
2024-05-20,67.40985887006083,9.638382966993927,0.2574707317943581,6.413837138419877,6.776731294011107,2.725632595594089,2.5013620371100562,2.2720098194458713,2.0047145465698866
2024-05-21,67.3573748293308,9.630878704372838,0.2606554050848697,6.440325202890951,6.771455059240508,2.723510469623791,2.523110469870229,2.289536145833138,2.0031537137528788
2024-05-22,67.35256802889262,9.615693931885891,0.2602444360398635,6.509427158667267,6.7607786705498825,2.7192163768295092,2.5191323428871724,2.262943664292086,1.9999953899557044
2024-05-23,67.3548222692453,9.601561374757702,0.2598619447307932,6.539683001230781,6.7508420927563915,2.715219839391684,2.5086802157874692,2.2722733426914683,1.9970559194084008
2024-05-24,67.30825570929548,9.594923220750225,0.2601881606582942,6.553710448086101,6.746174817534917,2.7133426397619003,2.506945809790577,2.320783963149775,1.995675230972723
2024-05-27,67.28011985914976,9.590912400397597,0.2567083106765354,6.577602490818321,6.743354816307387,2.7122084222561593,2.505897869223934,2.3418944639131865,1.991301367257117
2024-05-28,67.26738045558828,9.579496711313878,0.2564027607833085,6.605632775716757,6.735328463990692,2.7089801863192497,2.502915196694319,2.35493225071367,1.988931198879847
2024-05-29,67.24140751691698,9.573114499214013,0.2562319358588239,6.614354704584229,6.730841141105692,2.7071753643495313,2.5046124945044728,2.3846562435081884,1.9876060999580736
2024-05-30,67.23133974075009,9.569765631510247,0.25883322449331775,6.6133863323315945,6.728486557702509,2.70622834004027,2.5087818127139836,2.3962675650297536,1.9869107954282361
2024-05-31,67.21788692419693,9.567850746249984,0.25609104737243155,6.614753396159076,6.727140205009106,2.705686830774652,2.515005775147379,2.4129392841722863,1.9826457909181485
2024-06-03,67.23207212106897,9.56508436683122,0.25601700305238834,6.613513255874569,6.725195168166054,2.704904527981603,2.5144467049623276,2.4066943090617494,1.9820725430011237
2024-06-04,67.28924520138754,9.563653554257446,0.25597870622896063,6.613196261324604,6.724189166186492,2.7044999093435362,2.516927856716143,2.384148357096393,1.9481609874588857
2024-06-05,67.26855488536752,9.560712890950086,0.255899997063619,6.638214619560448,6.722121590626529,2.703668320913127,2.515985919915056,2.387279815022914,1.9475619605807009
2024-06-06,67.26290400653043,9.559909745554219,0.2558785002456736,6.639337073140142,6.7215569004127795,2.7034411999035677,2.515774565120628,2.3937996529877594,1.9473983561047947
2024-06-07,67.2644861569029,9.560134612663184,0.25588451899063336,6.643525566216995,6.721715004109173,2.703504789939778,2.5158337408836142,2.38763946117918,1.9472761491145376
2024-06-11,67.26513407865271,9.5597491326671,0.25587420131547767,6.646617822549726,6.7214439737546385,2.7033957802805983,2.515732298422825,2.384855080547082,1.94719763180984
2024-06-12,67.26649022516315,9.559941868779271,0.25587936004904716,6.648599937348367,6.721579486199755,2.703450284011305,2.518135159826079,2.3953197874059518,1.9306038912170718
2024-06-13,67.28772384679368,9.560070363838324,0.2558827993203242,6.654401720779735,6.721669830865536,2.703486621052749,2.5181690060492574,2.3956880075564695,1.9029078037439213
2024-06-14,67.30253687740051,9.562174961925567,0.2557710812121178,6.659563736812404,6.723149570337185,2.7040817790960494,2.518723367416045,2.3844519522462146,1.8895466735539108
2024-06-17,67.32414619281255,9.565245159043899,0.2558532034949265,6.6638873141533255,6.725308220907704,2.704949998315941,2.4983510580431,2.4010192546110614,1.8612395986174943
2024-06-18,67.33399377998145,9.566644279431193,0.2558906274633886,6.66973775770313,6.726291940162804,2.705345654739413,2.4987164949808687,2.396326618420288,1.8470528471174685
2024-06-19,67.33682407928582,9.567046401229252,0.2559013835024151,6.674725890106557,6.726574671341077,2.7054593705238905,2.498821525369838,2.3875161929923094,1.8471304856488384
2024-06-20,67.33082412721312,9.566193943147518,0.2563829416583182,6.681024066567542,6.7259753094585815,2.705218304409179,2.4985988714268363,2.3873034567528646,1.8484789793660386
2024-06-21,67.32720203229154,9.565679325022023,0.2567053712467027,6.688229648873921,6.725613482296552,2.7050727758550708,2.498464458067122,2.384653366820221,1.8483795395268474
2024-06-24,67.31622493771513,9.564119727066537,0.2680931963352336,6.691173197409086,6.724516931525824,2.7046317380753875,2.498057105914885,2.386113489137916,1.8470696768199888
2024-06-25,67.3202984932264,9.56469848757577,0.26676467021287403,6.692922854662889,6.724923857092913,2.7047954054161036,2.4982082726551567,2.3802065092717686,1.84718144988612
2024-06-26,67.25134088842604,9.55490116473105,0.2664914175221556,6.690097268259114,6.718035375430927,2.702024826306872,2.5055566735022583,2.4662630429413355,1.845289342880257
2024-06-27,67.24772441290219,9.554339632072441,0.26647575606929513,6.697092209161661,6.717640562737423,2.7018660308198035,2.505409424265881,2.4642710750302306,1.845180896941074
2024-06-28,67.2399340597428,9.553232803840132,0.26627699384704046,6.700849469277044,6.716862353618253,2.701553031521266,2.495717221649594,2.4779206508124023,1.8476534156914755
2024-07-02,67.23451574809502,9.552462987609662,0.2662555367805298,6.709878586065048,6.716321097086163,2.7013353356465983,2.492997932655024,2.4787282475186143,1.8475045285433356
2024-07-03,67.23112974673202,9.551981915464856,0.26624212786993656,6.713065943555286,6.715982856048266,2.701199293540447,2.488004147011557,2.4745745314821783,1.8578194382954525
2024-07-04,67.22954972947313,9.551757431712463,0.26623587084051187,6.717104834171278,6.715825021889256,2.7011358119134155,2.4879456757422616,2.4726698470874777,1.857775777170205
2024-07-05,67.23248410635098,9.552174338508108,0.2660796176962681,6.719916120154801,6.71611814837514,2.70125370873858,2.4880542674298987,2.466062828995696,1.8578568637505357
2024-07-08,67.23180691972073,9.55207812601741,0.2660769376590498,6.724716719719442,6.716050501530351,2.70122650086547,2.4880292069683136,2.4621769366847213,1.8578381508345134
2024-07-09,67.21928142721933,9.55029854447079,0.26602736670684524,6.729170465039536,6.714799280656629,2.700723254056686,2.4875656794713903,2.4746419525083447,1.8574920298704456
2024-07-10,67.21849168773439,9.550186340833775,0.26602424122988233,6.730434115107135,6.714720390463031,2.7006915240568055,2.4875364537968996,2.4744450400329057,1.8574702067451785
2024-07-11,67.21725070603544,9.550010026159452,0.26601932991446076,6.735680595702842,6.714596423903994,2.7006416641347557,2.4864835158881613,2.4718818239622573,1.8574359142986354
2024-07-12,67.21916860615677,9.550282515218369,0.25931330707742184,6.741915035721356,6.714788010515478,2.7007187211539123,2.486554462363757,2.4697704295432117,1.8574889122497262
2024-07-15,67.16731104191899,9.542914759869834,0.25911325467037305,6.816376502419991,6.709607753784863,2.698635197994157,2.4846361604799845,2.465349413368598,1.856055915493216
2024-07-16,67.15435915049535,9.541074596940614,0.259063289788813,6.8175772761983096,6.708313938240157,2.6981148194121616,2.4841570473924044,2.481641869821639,1.8556980117105462
2024-07-17,67.16517081969103,9.542610684003588,0.24703020223787428,6.82135817560726,6.709393958540826,2.6985492085605123,2.484556989921322,2.4753331873937707,1.8559967740438252
2024-07-18,67.15863835331739,9.541682572265774,0.24700617614712367,6.826899232165287,6.708741404696522,2.6982867483933246,2.484315342579523,2.4786139101362084,1.855816260298858
2024-07-19,67.1559356354572,9.541298578835642,0.24699623568346604,6.830648870480011,6.708471419544076,2.6981781591192475,2.4842153643248808,2.478514161328792,1.8557415752266926
2024-07-22,67.15131899565043,9.54064266155282,0.2469792559088119,6.836550791735012,6.70801024517572,2.697992672660347,2.4840445867542758,2.4788467884289713,1.8556140021336192
2024-07-23,67.1477162055927,9.540130788769986,0.24696600502378147,6.840878532085839,6.707650348259624,2.697847920460059,2.483911313256838,2.479384441474325,1.8555144450768428
2024-07-24,67.1328517491262,9.53787600336776,0.24690763524297835,6.958441157210392,6.706065012332542,2.697210291035142,2.4833242471994055,2.38744429651442,1.8498796079711535
2024-07-25,67.12261311507002,9.536421353080643,0.246869978613518,7.025759368869878,6.705042250095733,2.6967989313442757,2.4829455079153218,2.33395201776772,1.8495974772428951
2024-07-26,67.11507677605385,9.535350630398936,0.24684226074370633,7.03653341204222,6.7042894267301145,2.6964961423129523,2.4826667297474603,2.3333548123525913,1.8493898096181554
2024-07-29,67.27825768917349,9.534727484615996,0.24682612932706563,7.069586958373572,6.703851293949705,2.6963199232870423,2.479153145549176,2.142008425789464,1.849268949934485
2024-07-30,67.27825768917349,9.534727484615996,0.24665856236893458,7.0699220922898345,6.703851293949705,2.6963199232870423,2.479153145549176,2.1418408588313325,1.849268949934485
2024-07-31,67.26146419873021,9.532347497969612,0.24659699332193227,7.093453646576828,6.702177929232707,2.695646888276639,2.478366792937953,2.141138703564957,1.8488073493891608
2024-08-01,67.26135151906274,9.5323315289187,0.2465965802106874,7.093609288129884,6.702166701419139,2.6956423723982144,2.478362641057683,2.1411351166255406,1.8488042521774093
2024-08-02,67.26078812638835,9.532251684466692,0.24659451467522486,7.094722534968023,6.702110562915571,2.6956197932330457,2.478174358417528,2.1409496586612597,1.848788766274308
2024-08-05,67.25245101817879,9.53107014294766,0.24656394879560914,7.1067408365865194,6.701279823006749,2.6952856658085236,2.477532178421097,2.140516781018403,1.8485596052366458
2024-08-06,67.29725844017803,9.530655076271671,0.16716039728860876,7.143950313471303,6.700987990305983,2.695168289349703,2.4760843217610256,2.1402560686912255,1.8484791026824516
2024-08-07,67.21417392678558,9.518888626082216,0.09987129417358363,7.319817079150279,6.69271501842975,2.6918408618879974,2.4730273731458743,2.143468831233044,1.8461969891116734
2024-08-08,67.21383660352689,9.518840854275425,0.09987079295622973,7.355914499921578,6.692681430150558,2.6918273525271235,2.47669529265826,2.104145450257048,1.8461877237268869
2024-08-09,67.20911443338956,9.518172099324131,0.0998637764414774,7.362757847685305,6.692211229638503,2.6916382357115793,2.4765212901441758,2.1036630695611724,1.846058018104095
2024-08-12,67.20832746954156,9.518060649301251,0.09986260711820263,7.363842554144652,6.692132869309769,2.691606718825793,2.4764922921021606,2.1036384373844492,1.8460364022721678
2024-08-13,67.2063039328404,9.517774075512364,0.09985960041266204,7.366798951699674,6.691931379747687,2.691525678794212,2.476417728826568,2.10340783113773,1.845980821028707
2024-08-14,67.20090843063879,9.517009963100676,0.0998515834163038,7.3675455700047205,6.69139413356125,2.6913095958990696,2.4762189153741674,2.1032389639196323,1.8525228440853951
2024-08-15,67.20405570163489,9.517455680429888,0.09985625984106858,7.369897780843322,6.691707516686149,2.6914356400379136,2.4763348860084093,2.10333746650157,1.8459190680168054
2024-08-16,67.20192002131056,9.517153224832201,0.09985308650506712,7.372841476498053,6.691494860650285,2.6913501087990532,2.4762561904648552,2.103270624457653,1.845860406482279
2024-08-19,67.19967208339777,9.516834871285916,0.09984974636926752,7.374267376319497,6.691271026792775,2.69126008178875,2.4761733584539463,2.1048727940657153,1.8457986615263593
2024-08-20,67.192592061851,9.51583219681063,0.09983922640192519,7.377838545434852,6.690566048009751,2.6909765360693103,2.4759124738366873,2.110838719673534,1.8456041919123054
2024-08-21,67.1911312907053,9.515625322024675,0.09983705589091108,7.379852157006517,6.690420594686229,2.6909180340714407,2.475858647344955,2.110792829908006,1.8455640683619674
2024-08-22,67.18989530319006,9.515450281154372,0.09983521937837929,7.383228195531554,6.690297523736718,2.6908685343676737,2.4758131036799087,2.109081719933199,1.8455301190281306
2024-08-23,67.19731191044015,9.51650062298367,0.09984623946716667,7.38404317676522,6.691036017358353,2.6911655599098476,2.469396525515437,2.1049661137918925,1.8457338337682605
2024-08-26,67.19911012241771,9.516755286227157,0.09984891137023273,7.384909779500756,6.691215070668176,2.6912375759772447,2.4694626070041648,2.1016774209017495,1.8457832259328115
2024-08-27,67.19798622865369,9.516596120102779,0.09984724141405878,7.386458751238082,6.691103161226549,2.6911925654834503,2.4694213056592593,2.1016422707019475,1.845752355520189
2024-08-28,67.1970871407097,9.516468791036543,0.09984590548933789,7.3876978913233815,6.69101363636841,2.6911565581724224,2.4693882655780137,2.101614151388643,1.8457276599335561
2024-08-29,67.19528903699687,9.516214143125532,0.09984323374713877,7.389841588825682,6.690834593838829,2.6910845464408877,2.468485980080014,2.1027286062023047,1.8456782707427528
2024-08-30,67.19483952610443,9.516150483277153,0.09984256583393017,7.390628355993782,6.690789834703592,2.6910665441101678,2.468469466848927,2.1025472992699665,1.8456659238580457
2024-09-02,67.18742346457125,9.515100218732425,0.10116932272425996,7.396167114758138,6.690051395420609,2.6907695404232514,2.4681970304298795,2.105659688832862,1.8454622241073273
2024-09-03,67.19596331461214,9.516309634495105,0.10118218183985411,7.398277906692983,6.6909017336645356,2.691111550388583,2.468510750340904,2.092046136586339,1.8456967913795537
2024-09-04,67.18585057105084,9.51487746514688,0.1011669542963017,7.401177727824453,6.689894777739077,2.690706548069075,2.4681392486172116,2.0917312913924593,1.8564554158637048
2024-09-05,67.1581123417049,9.51094916996146,0.10112518668963082,7.400462177873073,6.687132799821587,2.6895956678063624,2.500215772733054,2.1077497589359413,1.8446571244739929
2024-09-09,67.15485712887079,9.51048816588134,0.10112028506279697,7.402944867395404,6.686808668607138,2.689465300736307,2.5000945850732514,2.109653286053923,1.8445677123190536
2024-09-10,67.14924543396167,9.50969343620272,0.10111183509784795,7.407841442416717,6.686249895470418,2.689240559602432,2.4998856684191892,2.112318155044133,1.844413573784876
2024-09-11,67.13308899140607,9.507405356646048,0.10108750708723677,7.41357798439344,6.68464115047782,2.68859351494335,2.4992841834890704,2.128351512854912,1.8439697987020578
2024-09-12,67.12776246998007,9.506674674365025,0.10107973810637493,7.413175295101544,6.684127408961557,2.6883868857350066,2.499092103463068,2.1358733420692513,1.8438280822181055
2024-09-13,67.12742601265901,9.503786782206053,0.1010792314751892,7.4144747237130355,6.684093906822966,2.68837341102028,2.4990795775303805,2.137867513977721,1.8438188405953522
2024-09-16,67.12697740814414,9.503723269541972,0.10107855597484167,7.415427605630248,6.6840492378272565,2.6883554449440945,2.4990628764821183,2.1375190828795443,1.8438065185757893
2024-09-17,67.12619236467064,9.503612124422459,0.10107737387095822,7.416510373201655,6.683971068521364,2.6883240048885764,2.499033650184782,2.137494084801718,1.8437849554378427
2024-09-23,67.1257437766442,9.50354861409278,0.10107669839543865,7.4167949483115825,6.6839264011674615,2.688306039472733,2.499016949750366,2.1378139382942694,1.843772633871175
2024-09-24,67.12630451261407,9.50362800213751,0.10107754274124875,7.417358115582067,6.683982235453121,2.688328496280056,2.497701262779618,2.137831796557056,1.8437880358552416
2024-09-25,67.13146372312833,9.504358434385619,0.1010853113846301,7.4184294502487536,6.684495954652722,2.6885351165125337,2.4898732400888557,2.1378290234154416,1.843929746183104
2024-09-26,67.11085683201067,9.503167569939814,0.1010726457319033,7.417499945754896,6.683658409580588,2.6881982520199275,2.4972461295875883,2.1546015074452183,1.8436987079293965
2024-09-27,67.07331868233503,9.497852016786828,0.10101611121151872,7.413351001212587,6.67991993593261,2.6866946206686735,2.540596939164411,2.1412076201264725,1.866043072561873
2024-09-30,67.07858269598408,9.498597422316706,0.10102403910592797,7.414099793890254,6.680444185968364,2.686905476452045,2.5371227275627595,2.137034136326721,1.866189522393142
2024-10-02,67.13339989679173,9.506359758689403,0.10110659682875833,7.420158660683127,6.68590350302171,2.6891012389612405,2.5391960863076926,2.0570596700251014,1.867714588691245
2024-10-03,67.14472952541247,9.513434677647457,0.10118184340019533,7.425680966014801,6.692050052587466,2.6911025490124683,2.5427582595976363,2.0199575282438995,1.8691045980836085
2024-10-04,67.11271920996609,9.52629182522579,0.10165352538344798,7.435716571375502,6.701094175771479,2.694739500733215,2.5311225414257543,2.0200079459228166,1.8766547041959112
2024-10-07,67.22150999183152,9.522321044360979,0.1016111538205315,7.432617191089923,6.698301003253292,2.693616270389082,2.530067510450598,2.013139597768883,1.7868162370351783
2024-10-08,67.2405827151463,9.51289375050241,0.10184502310062526,7.42525874706433,6.691669547370147,2.690949534831135,2.563016131428872,1.9920819625199477,1.7817025880362258
2024-10-09,67.26340216712671,9.500786736092001,0.10271752764743304,7.4158086557451695,6.683153091519327,2.6875247762192602,2.559420152307746,2.015267786331589,1.7719191070107596
2024-10-10,67.27708625922367,9.495410443673503,0.09047381443764571,7.4116122079182265,6.679371237837557,2.686003963313943,2.5746644167642945,2.0144612410212335,1.7709164158099324
2024-10-14,67.1740556619034,9.521858799143288,0.09072581866844213,7.432256387065831,6.69797584538569,2.6934855132728823,2.582003234244871,2.0309526898601633,1.7766860504554332
2024-10-15,67.15644997128808,9.524537256743463,0.09075133944791078,7.4343470485665195,6.699859956953325,2.6942431790707237,2.5991384543356437,2.0238218448466747,1.7768509487476554
2024-10-16,67.0628814636971,9.523899392074387,0.08974070167625116,7.43384916534216,6.699411262823721,2.6940627437920845,2.6764829421577447,2.041600963134714,1.778071365301842
2024-10-17,67.4103847098695,9.390481050090461,0.08848354269827169,7.329709905846841,6.605560592404186,2.656322174548302,2.764450384375481,2.001444909839265,1.7531627303276967
2024-10-18,67.4214673431401,9.387335214096494,0.08845390047738767,7.3272544336378935,6.603347712130953,2.6554322995926216,2.7650095195869975,1.9991241611624522,1.7525754161751066
2024-10-21,67.41154243064774,9.389814514748998,0.08847726214586638,7.329189643820981,6.605091730419212,2.656133629084209,2.7706918752208343,1.9960206228877169,1.753038291024442
2024-10-22,67.41498654680915,9.390915123976686,0.08848763283966501,7.330048720828393,6.605865933668574,2.6564449627295703,2.7660639705757224,1.9939433385027499,1.7532437700694823
2024-10-23,67.41499025300595,9.390961634273241,0.08848807109152763,7.330085024291395,6.605898650478332,2.6564581192794234,2.7660776700346,1.9937881242022,1.7532524533433274
2024-10-24,67.4131073370617,9.391504288442452,0.08849318435069886,7.330508591265045,6.606280370538925,2.6566116219908493,2.7662375070820135,1.9939033347078174,1.7533537645604886
2024-10-25,67.41285517402491,9.39110116792716,0.08848938587316219,7.330193936838032,6.605996802852074,2.656497589710919,2.766118769225433,1.9954686698673718,1.7532785036809373
2024-10-28,67.41500698448806,9.390481050090461,0.08848354269827169,7.329709905846841,6.605560592404186,2.656322174548302,2.765936115502877,1.9953369040933022,1.7531627303276967
2024-10-29,67.41604567185756,9.389706017951129,0.08847623981474237,7.329104956992921,6.60501541034907,2.6561029381698122,2.764387291375915,1.9981434383534633,1.7530180351353806
2024-10-30,67.42262591513159,9.389427037697965,0.08847361107176199,7.32888719984989,6.604819166838591,2.6560240219323177,2.7603436528975296,1.9964334438674651,1.7529659507128963
2024-10-31,67.4265186026486,9.389256557926275,0.08847200469461507,7.328754132410147,6.604699245989417,2.655975797651215,2.76029353452994,1.9930960012826064,1.7529341228671866
2024-11-01,67.42906336071329,9.389427037697965,0.08847361107176199,7.32888719984989,6.604819166838591,2.6560240219323177,2.759518339361412,1.9908213118218683,1.7529659507128963
2024-11-04,67.43056864029693,9.388993101364528,0.08846952222648527,7.328548492234729,6.604513922333174,2.655901272661146,2.7593908070566804,1.9907293051746993,1.7528849366516295
2024-11-05,67.43251896336761,9.388621187858176,0.08846601780275617,7.328258196338588,6.604252306640832,2.65579606803013,2.7592815030344737,1.989990254939984,1.7528155019874454
2024-11-06,67.42785792663193,9.389489031877126,0.08847419522336931,7.328935589207868,6.6048627754998135,2.6560415584687234,2.7595365592244185,1.9918248391052193,1.7529775247615338
2024-11-07,67.41908508054767,9.388497223236909,0.08846484972320834,7.328161436150518,6.60416510601578,2.6557610016719133,2.760730487537511,2.0023424567947083,1.752792358321777
2024-11-08,67.4222373185706,9.388016891247954,0.08846032370629532,7.327786514555047,6.603827225342726,2.6556251282798473,2.7602591678876665,2.0010847480202067,1.7527026823896574
2024-11-11,67.42529674189767,9.387753504249154,0.08845784189363524,7.327580928676765,6.603641950619254,2.655550622967322,2.7601817269982267,1.9988831735367723,1.7526535091612057
2024-11-12,67.42710290781945,9.386281907739983,0.08349375299410083,7.326432278735069,6.602606783213341,2.655134346695803,2.759749049063906,2.006820205364139,1.7523787683742111
2024-11-13,67.45307144273845,9.390310532042475,0.08352958879849329,7.329576808530656,6.605440644630259,2.656273939439833,2.760768464557316,1.9678976839265585,1.753130895335966
2024-11-14,67.46577172926396,9.392124541433862,0.08354572494841316,7.330992727750814,6.606716676058902,2.6567870753852096,2.7423141218739016,1.9682778401384056,1.753469563146537
