date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCOM INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,PRUDENTIAL BROKERAGE LTD
2024-05-22,23.424512555897888,23.335149439536483,19.945707250306345,14.321986692671814,0.0,10.661097459920864,8.311546601666603
2024-05-24,23.4254382517426,23.330221246097327,19.94720672698664,14.323063389767166,0.0,10.661898938997382,8.31217144640888
2024-05-29,23.413703628965433,23.3185343208544,19.93721447224699,14.367651752633936,0.0,10.654888236801343,8.308007588497897
2024-06-04,23.42191663003686,23.326713938671226,19.944207999047222,14.337613849231309,0.0,10.658625732154132,8.31092185085925
2024-06-07,23.461301610325048,23.36593883145752,19.977745059711957,14.361723175882545,0.0,10.508394292087182,8.32489703053575
2024-06-11,23.46262416436939,23.368089274937727,19.979583676680136,14.354678272227853,0.0,10.509361413851725,8.325663197933167
2024-06-12,23.46576544560395,23.357829451422568,19.982258632850346,14.356600140863208,0.0,10.510768454239248,8.326777875020678
2024-06-17,23.460641729514993,23.35939318152662,19.983596379554772,14.357561268175093,0.0,10.51147211572812,8.3273353255004
2024-06-20,23.46083805778906,23.359588662511303,19.98376361048699,14.357681418137574,0.0,10.511560080038823,8.326568171036246
2024-06-27,23.461427062327225,23.360175125096227,19.98175473398206,14.358041880090894,0.0,10.51182398180461,8.326777216698979
2024-07-04,23.46014599637248,23.360566116512725,19.982089179017073,14.358282198115171,0.0,10.511999923676905,8.326916586305645
2024-07-05,23.455434966411612,23.355875083179235,19.97807657735562,14.375479904324115,0.0,10.509889009848973,8.325244458880446
2024-07-08,23.452883948423903,23.35333489334514,19.975903757589894,14.384792444947047,0.0,10.508745952133294,8.324339003560725
2024-07-09,23.428579021956907,23.329133132547188,19.955202129892093,14.473518050235427,0.0,10.497855423779143,8.315712241589242
2024-07-10,23.46289497121688,23.36330342294787,19.984430607774602,14.34824701214893,0.0,10.51323168171281,8.327892304198906
2024-07-11,23.48648406587878,23.370036078852184,20.004522528483847,14.362672433965681,0.0,10.440019903146844,8.336264989672665
2024-07-12,23.293496973185306,23.58158598608286,19.995643617787003,14.362997180913217,0.0,10.433711263308131,8.332564978723486
2024-07-15,23.34393398874271,23.416118484963157,20.038939847176334,14.394097136110956,0.0,10.456303202076054,8.350607340930791
2024-07-16,23.369910314093513,23.411091031905098,20.06268106891061,14.411150605724583,0.0,10.384666219821009,8.360500759545191
2024-07-17,23.361538890113458,23.41364856732842,20.06487280860572,14.412724946199132,0.0,10.385800688593964,8.361414099159312
2024-07-18,23.35271773072701,23.415759815121376,20.06740233414557,14.41454192038073,0.0,10.387109999066261,8.36246820055905
2024-07-19,23.353306548666882,23.413828811841487,20.067908315789218,14.41490537019311,0.0,10.387371900776435,8.362679052732869
2024-07-23,23.35311027272106,23.413632027228317,20.067739652406274,14.41562468141192,0.0,10.387284598738919,8.362608767493505
2024-07-24,23.2905837538928,23.44616545884325,20.079046371017416,14.423746842387686,0.0,10.393137081685483,8.36732049217336
2024-07-25,23.292346618980826,23.44709909953248,20.08056615473011,14.41811057321661,0.0,10.393923738589834,8.367953814950143
2024-07-26,23.292738403019378,23.44665247202344,20.080903915687955,14.418353090026148,0.0,10.393257552878158,8.368094566364919
2024-07-29,23.292934299981134,23.446008641833373,20.081072800427844,14.418474351490346,0.0,10.39334496241937,8.36816494384793
2024-07-30,23.368682166248803,23.241191296170687,20.160934531128873,14.475816124373807,0.0,10.351931036212255,8.401444845865573
2024-07-31,2.305333333333333,2.2901675,1.98975,1.4286666666666665,0.0,1.0216666666666667,0.8291666666666666
2024-08-01,23.495758213381325,22.993930318879347,20.206318212826176,14.508402204661053,0.0,10.375233961102689,8.420357089149409
2024-08-05,23.493815873512364,22.994514103863807,20.206831224086116,14.508770553492162,0.0,10.375497374347523,8.420570870698029
2024-08-06,23.494014700663946,22.9938624097542,20.20700223362822,14.508893340592294,0.0,10.375585181734806,8.420642133626535
2024-08-07,23.507609088649883,22.989776618483486,20.203411640979528,14.506315247851617,0.0,10.373741538652636,8.41914586538285
2024-08-08,23.43132160458083,22.997949653553835,20.210594102759067,14.560566225055974,0.0,10.377429480245683,8.422138933804613
2024-08-12,23.433305107608916,22.999896470875854,20.21230496547858,14.56179880287149,0.0,10.369842770327622,8.422851882837538
2024-08-15,23.43350347638166,23.00009117073638,20.2124760676817,14.561075547187375,0.0,10.369930553633239,8.42292318437965
2024-08-27,23.431519939773153,22.998144320455026,20.21076517599753,14.570000459624136,0.0,10.36735988087355,8.422210223276602
2024-08-28,23.416610359507068,23.00262256892551,20.214700659964215,14.572837561668722,0.0,10.369378635642741,8.423850214291743
2024-08-29,23.417006864749872,23.005551961600816,20.215042948394114,14.573084318411352,0.0,10.365321054453622,8.423992852390226
2024-09-02,23.338412657654757,23.054715188455692,20.221034872879837,14.61043236700268,0.0,10.34891511272738,8.426489801279658
2024-09-03,23.338610308470574,23.0549104366644,20.22120612291719,14.610556101376526,0.0,10.348155866144202,8.426561164427108
2024-09-04,23.32478283144311,23.100498260628676,20.209225621103386,14.601899753540042,0.0,10.3420248718123,8.421568661472492
2024-09-12,23.325177674830705,23.099196501037138,20.209567724143,14.602146935415464,0.0,10.342199942258377,8.421711222315317
2024-09-13,23.325572531586396,23.097894697372322,20.209909838765093,14.602394125659647,0.0,10.342375018631765,8.421853787984784
2024-09-16,23.32576996497749,23.097243779011734,20.21008090041975,14.602517723920155,0.0,10.342462559041293,8.42192507262958
2024-09-17,23.325515839080772,23.096137403937888,20.210594102759067,14.602888531255998,0.0,10.342725189161664,8.422138933804613
2024-09-20,23.32545914273605,23.094379991503086,20.21127841309002,14.603382970332499,0.0,10.343075383404404,8.422424098933941
2024-09-23,23.3883366806351,22.958344374366202,20.092225477567975,14.823664782545437,0.0,10.364616208368084,8.372812476517206
2024-09-24,23.304187811524375,22.91626993981084,20.092225477567975,14.949888086211526,0.0,10.364616208368084,8.372812476517206
2024-09-25,23.213161176738122,22.826758520174806,20.013744833428763,14.904066544507133,0.0,10.702160825615382,8.340108099535795
2024-09-26,23.21997323506949,22.84184166399691,20.0196180015077,14.870710092337417,0.0,10.705301446716517,8.342555560371972
2024-09-27,23.178905781217342,22.894335811313177,19.984932413899777,14.927807915646962,0.0,10.685916661567973,8.328101416354768
2024-10-04,23.22750906038926,22.942342382693028,20.02683832863591,14.95910967002645,0.0,10.49863615025069,8.345564408004662
2024-10-07,23.231406129658478,22.946191607215166,20.0301983951849,14.961619482268404,0.0,10.483619774034665,8.346964611638388
2024-10-08,20.876559309316224,20.46982221066658,17.88552589266392,13.350660802653143,10.67798180675647,9.286211186135388,7.4532387918082685
2024-10-09,21.144077336428424,20.428379126870542,17.912898614884384,13.244306744866144,10.69432381602282,9.111368835187454,7.464645525740236
2024-10-10,21.109166164290883,20.440340163767377,17.92338681073836,13.240801606341412,10.70058545826843,9.116703640173277,7.469016156420265
2024-10-14,21.109324622468424,20.43899228028223,17.92352135452788,13.241651660337222,10.700665783339405,9.116772075668683,7.469072223376154
2024-10-15,21.108215465181278,20.443172692164815,17.9225795904176,13.240955897933848,10.70010353316593,9.116293048775884,7.4686797723606455
2024-10-16,21.10762328236903,20.44332614408085,17.922714122088383,13.241055288086406,10.700183851001798,9.116361478107109,7.468735834266425
2024-10-17,21.100902075947786,20.45618898374396,17.920830862467284,13.239663961717257,10.699059511013576,9.115403560944223,7.467951044165913
2024-10-18,21.101060449501972,20.456342518381618,17.920965367886414,13.239763332475452,10.698389259699834,9.115471976922581,7.468007095132127
2024-10-23,21.117148263910078,20.459567278246485,17.923790448166827,13.226086355331546,10.700075765304264,9.104147529227594,7.469184359813205
2024-10-24,21.11632287704494,20.456445294362428,17.92500146953932,13.226979976203598,10.700798716204444,9.104762651194577,7.469689015450695
2024-10-25,21.106254234146153,20.459056336978083,17.927289400900275,13.228668256249193,10.702164556704465,9.105924775060457,7.470642439961376
2024-10-28,21.097960480427076,20.461207107903412,17.929174018263776,13.230058928164738,10.703289628359167,9.10688204102287,7.4714277958589665
2024-10-29,21.094205994097496,20.461207107903412,17.929174018263776,13.233813414494314,10.703289628359167,9.10688204102287,7.4714277958589665
2024-10-30,21.091243375617193,20.461975349970686,17.929847191925507,13.234310294865148,10.703691496993182,9.107223970501845,7.471708320126432
2024-11-01,21.088873120649335,20.46258998516202,17.930385767252226,13.234707826027273,10.70401301362873,9.107497532572557,7.471932754707862
2024-11-04,21.02146622622978,20.47519814888467,17.94143369615701,13.261647749025213,10.710608363907609,9.113109179000386,7.476536636795335
2024-11-05,21.010189006028,20.478121770116502,17.94399552516116,13.263541358779133,10.712137714773514,9.114410425478685,7.477604199663005
2024-11-06,21.002313305901954,20.479968697955034,17.945613899406705,13.265489187273458,10.713103845631494,9.115232456841502,7.4782786069898535
2024-11-07,21.05436934870781,20.46627857186903,17.933617898797674,13.257372765911871,10.705942519138167,9.109139250182945,7.473279645392505
2024-11-08,21.05689982671175,20.468738368545473,17.935773300599188,13.246947361731653,10.707229242649447,9.110234057447206,7.47417784231528
2024-11-13,21.061646112803178,20.473352081343997,17.939816075749196,13.227392972884559,10.709642683072792,9.112287530539275,7.475862543607007
2024-11-18,21.05357869905377,20.50381382063195,17.932944441970136,13.222326376885047,10.705540481460917,9.108797176873718,7.472999003124464
2024-11-25,21.054053081720177,20.50427581590652,17.933348509996883,13.222624304497849,10.705781700443756,9.106749201478921,7.473167385955898
2024-11-28,21.04994247535519,20.519796610337497,17.929847191925507,13.220042711138275,10.703691496993182,9.104971194123918,7.471708320126432
2024-11-29,21.048321927809717,20.519662034343707,17.930385767252226,13.220439813731849,10.70401301362873,9.105244688525913,7.471932754707862
2024-12-04,21.05006075295817,20.513096075739664,17.931867016246823,13.221531968883252,10.704897283979657,9.105996882857676,7.472550019334753
2024-12-05,21.049784000887414,20.512056198447162,17.93227103572102,13.221829860697266,10.70513847397778,9.106202048335946,7.472718381933416
2024-12-10,21.046226216063225,20.51298054654846,17.933079129289187,13.22242568459757,10.705620886580729,9.106612407028997,7.473055129891836
2024-12-12,21.039702777674915,20.514675401124023,17.93456082333883,13.223518167897144,10.706505422618909,9.107364827364547,7.473672579981629
2024-12-19,21.039860812881795,20.514078364186314,17.93469553493908,13.223617493512691,10.70658584223402,9.107433235378663,7.47372871686744
2024-12-20,21.026436290408483,20.500989318186033,17.92325226896874,13.278985326383422,10.699754485148066,9.101622220599152,7.4689600903061075
2024-12-23,21.021702312852554,20.496373641902796,17.91921695490987,13.298510049043132,10.697345498818331,9.09957304428036,7.467278498192956
2024-12-27,21.02391123707828,20.48801953795431,17.921099875324625,13.299907433544933,10.698469557435072,9.100529211723043,7.468063146939734
2025-01-03,20.999165033736137,20.49388318325689,17.92688560586784,13.304201237005412,10.701923500692727,9.103467268549132,7.470474170891864
2025-01-06,20.999638030480373,20.496597253761806,17.927289400900275,13.304500908152317,10.702164556704465,9.099167410039387,7.470642439961376
2025-01-09,20.987773264765313,20.499675560219004,17.92998183272394,13.306499060848024,10.703771874341292,9.10053397959465,7.471764427507778
2025-01-14,20.987179932927834,20.499829499813803,17.930116475544505,13.306598984237914,10.70385225289657,9.100602318847589,7.471820535731785
2025-01-17,20.975311424567476,20.502908777298114,17.93280975667422,13.308597767234879,10.705460077548869,9.10196931947627,7.472942877200171
2025-01-20,20.963439350136383,20.505988979997372,17.935503847040508,13.310597150796072,10.707068385296118,9.10333673084072,7.474065555892826
2025-01-21,20.963596820786563,20.50539184641679,17.935638572807825,13.310697135743796,10.707148813368628,9.103405112194078,7.474121698682323
2025-01-22,20.961487764526936,20.498706256764816,17.938333513265103,13.312697150188784,10.70875762859994,9.104772955030354,7.475244731624064
2025-01-23,20.961802728557917,20.499014267113367,17.93860305185396,13.312897184690378,10.708918536714258,9.103407177589915,7.475357053480207
2025-01-24,21.110842910748293,20.46147059332994,17.90443633644503,13.287540808384888,10.688521821823826,9.08606839589163,7.46111913337639
2025-01-27,21.109818071327055,20.461181023495108,17.90483912077994,13.287839729455984,10.688762274473227,9.08627279919967,7.46128698126902
2025-02-03,21.11124284858617,20.455812663611006,17.906047582526092,13.288736573370286,10.689483697337476,9.086886064307436,7.461790570261533
2025-02-06,21.112192806945192,20.45223335441478,17.906853314320283,13.28933453657308,10.689964700017647,9.087294953705193,7.462126334023823
2025-02-07,21.11069288205393,20.448483542186622,17.906853314320283,13.294584273692495,10.689964700017647,9.087294953705193,7.462126334023823
2025-02-10,21.109509583951343,20.448790258681676,17.907121907699086,13.294783685462233,10.690125043864086,9.087431258348614,7.462238261992961
2025-02-12,21.108401431744614,20.445466988228507,17.906181866123074,13.294085770438654,10.689563861444833,9.094453553230075,7.4618465287902405
2025-02-13,21.10264290408726,20.446403734501047,17.907659118629972,13.295182526948675,10.690445745987839,9.095203841840503,7.4624621280047005
2025-02-17,21.103750845383843,20.44222697261418,17.90859931532253,13.295880557135423,10.691007021007971,9.095681362688625,7.462853925847433
2025-02-18,21.10438400693174,20.442840286909213,17.90913661490241,13.293279232144547,10.691327776053061,9.095954254258135,7.463077828800895
2025-02-20,21.10252598046006,20.447767160596477,17.908196361794317,13.292581317589342,10.690766467354198,9.095476704756866,7.462686007448735
2025-02-21,21.08797491508335,20.50262171886033,17.895847918945307,13.28341553241478,10.683394741242468,9.089204996986629,7.457540176467137
2025-02-24,21.086710553345533,20.501392452867236,17.89477494605599,13.288614757654592,10.682754201996987,9.088660039821626,7.457093048258034
2025-02-25,21.178432957657133,20.47700918695284,17.874145266338388,13.273295209508982,10.670438774820429,9.078182336343998,7.4484962683782285
2025-02-26,21.262879225963598,20.454517412132464,17.855165199350523,13.259200659617376,10.659108127132486,9.06854246230782,7.4405869134957365
2025-02-28,2.3694166666666665,2.2794175,1.98975,1.4775833333333332,1.1878333333333333,1.0105833333333334,0.8291666666666666
2025-03-06,21.262449428490815,20.454823333521034,17.855432244366586,13.259398966573018,10.65926754664327,9.068678093036546,7.4399503873687305
2025-03-07,21.273585431518292,20.465536350162633,17.864783854970007,13.266343449029325,10.664850235320287,9.07342772581234,7.391472953187113
2025-03-10,21.273155562718436,20.46584260124483,17.86505118778236,13.266541969701764,10.665009826638597,9.072815290993379,7.391583560920632
2025-03-11,21.264318918838427,20.468139776548426,17.8670564389311,13.268031064149072,10.66620691378833,9.073833663294323,7.392413224450323
2025-03-12,21.24983003952362,20.481320585979574,17.867457543180812,13.26832892315362,10.666446363466905,9.074037365188698,7.3925791795067735
2025-03-13,21.251261272122637,20.482700057421884,17.868660963991694,13.26922258041365,10.667164777012927,9.074648525751279,7.386341823285926
2025-03-17,21.257942907559876,20.489140048573542,17.874279071867,13.273394573157171,10.670518653532362,9.077501697259255,7.3572230480507965
2025-03-18,21.261698145885575,20.493454100078313,17.878695778457825,13.276674408335873,10.673155322114916,9.079744733826676,7.336577511300822
2025-03-19,21.255895959267885,20.495774695141563,17.881373632788613,13.27342070894775,10.674753937335884,9.081104689500135,7.33767637701817
2025-03-20,21.256373523229495,20.494737356883824,17.881775380127213,13.273718927728554,10.674993770923201,9.080559805840032,7.337841235267681
2025-03-21,21.256691911125863,20.493546489904777,17.882043221715545,13.273917747693858,10.675153665968645,9.08069581870842,7.337951144882895
2025-03-24,21.259899989505822,20.413022052551753,17.910614355000725,13.295126223061224,10.692209951676523,9.095204550587752,7.333922877616203
2025-03-25,21.19243791678979,20.290782815972314,17.866387971866033,13.25107277270074,10.665807854880363,9.417697324366792,7.315813343423973
2025-03-26,21.15129622812615,20.300819766205255,17.875884894484216,13.258116413134857,10.671477291367342,9.422703324621114,7.31970208206107
2025-03-27,21.172858712409063,20.29415663379689,17.871335812930965,13.254742468115529,10.668761598086778,9.420305421181437,7.317839353479334
2025-03-28,21.177772532246355,20.298866523510075,17.87548341178048,13.257818643012964,10.671237615760731,9.39928358817707,7.319537685512325
2025-04-01,21.176002187899904,20.29932243530988,17.875884894484216,13.258116413134857,10.671477291367342,9.399494695742737,7.31970208206107
2025-04-10,21.17568511782433,20.29901849183454,17.875617237344578,13.259415206709798,10.671317506433372,9.399353956311982,7.319592483541398
2025-04-11,21.17552658634715,20.29961517214314,17.87548341178048,13.259315940279102,10.671237615760731,9.39928358817707,7.319537685512325
2025-04-22,21.173148899,20.308564304803216,17.873476268743964,13.257827122156232,10.670039399199082,9.398228192573626,7.318715813523882
2025-04-25,21.1763192674708,20.296631681256002,17.876152559639397,13.259812287296283,10.671637081086399,9.399635439388224,7.319811683862897
2025-05-02,21.175843651675226,20.296175823063532,17.875751064912475,13.261760454155027,10.671397398302235,9.39942432550053,7.319647282390974
