date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD
2024-05-06,37.91585434878309,7.9743412364002255,17.156153701025094,8.659832714923589,0.0,13.087227218413936,9.75410351550217,0.0,2.553298534683353,2.899188730268537
2024-05-07,37.73785678517776,9.345267901852779,17.075613420130196,8.61917876815223,0.0,12.086880320480722,9.708312468703054,0.0,2.541311967951928,2.885578367551327
2024-05-08,37.693029071584874,9.452954048140045,17.05532979055955,8.608940293841826,0.0,12.072522663332292,9.696780243826195,0.0,2.538293216630197,2.8821506720850265
2024-05-09,38.52150022362789,7.8205865439907996,17.11072774902562,8.759823653440675,0.0,12.337869784678295,9.90990990990991,0.0,2.594083445147275,2.9454986901795412
2024-05-10,37.69067266816704,9.808702175543885,16.74168542135534,8.570892723180796,0.0,12.071767941985497,9.696174043510878,0.0,2.5381345336334085,2.881970492623156
2024-05-13,37.60838375647184,10.25513068429917,16.45561724159441,8.55218015095752,0.0,12.045412014222444,9.675004678435531,0.0,2.5325931008670697,2.875678373152018
2024-05-14,37.56620350177581,10.443018256589195,16.349928344445136,8.542588323260016,0.0,12.031902299208673,9.664153529814943,0.0,2.5297526325627766,2.8724531123434485
2024-05-16,37.56152264656408,10.634851411127034,16.167216995825807,8.541523892592362,0.0,12.030403090150147,9.662949348950221,0.0,2.529437418229394,2.872095196560962
2024-05-20,37.56152264656408,10.709613108217557,16.154756712977385,8.479222478350259,0.0,12.030403090150147,9.662949348950221,0.0,2.529437418229394,2.872095196560962
2024-05-21,37.56152264656408,10.784374805308081,16.079995015886862,8.479222478350259,0.0,12.030403090150147,9.662949348950221,0.0,2.529437418229394,2.872095196560962
2024-05-22,37.56152264656408,10.971279048034392,16.079995015886862,8.479222478350259,0.0,11.843498847423836,9.662949348950221,0.0,2.529437418229394,2.872095196560962
2024-05-23,37.55918265636681,10.976825317717418,16.078993271866434,8.478694243707949,0.0,11.842761026663345,9.662347371044106,0.0,2.5292798405183157,2.8719162721156244
2024-05-24,36.90857565303105,12.259733859043864,15.839083292262199,8.384672252341055,0.0,11.7114342040414,9.555199605717101,0.0,2.501232134056185,2.8400689995071464
2024-05-27,36.90857565303105,12.26589452932479,15.839083292262199,8.378511582060128,0.0,11.7114342040414,9.555199605717101,0.0,2.501232134056185,2.8400689995071464
2024-05-28,36.90857565303105,12.241251848201085,15.839083292262199,8.378511582060128,0.0,11.7114342040414,9.555199605717101,0.0,2.501232134056185,2.864711680630853
2024-06-04,36.89721007575291,12.188212108148058,15.821888279854655,8.375931514442323,0.0,11.800209398287862,9.552257190367678,0.0,2.500461907987929,2.8638295251585886
2024-06-06,36.89721007575291,12.249799839871898,15.821888279854655,8.375931514442323,0.0,11.800209398287862,9.552257190367678,0.0,2.4388741762640884,2.8638295251585886
2024-06-11,34.566120470805444,11.533579506115856,14.822294022617125,7.846757442880222,6.260096930533118,11.054696515116548,8.948765289637665,0.0,2.284791137779829,2.6828986845141936
2024-06-12,34.566120470805444,11.591276252019385,14.822294022617125,7.846757442880222,6.202400184629587,11.054696515116548,8.948765289637665,0.0,2.284791137779829,2.6828986845141936
2024-06-14,34.566120470805444,11.862450957765983,14.822294022617125,7.575582737133625,6.202400184629587,11.054696515116548,8.948765289637665,0.0,2.284791137779829,2.6828986845141936
2024-06-18,34.566120470805444,12.762520193861066,13.922224786522039,7.575582737133625,6.202400184629587,11.054696515116548,8.948765289637665,0.0,2.284791137779829,2.6828986845141936
2024-06-21,34.56811493854942,12.769026599734579,13.92302809993653,7.576019848825803,6.202758063585483,11.043794356932663,8.949281634066123,0.0,2.2849229703998617,2.6830534879695342
2024-06-24,34.56811493854942,12.774796607235588,13.91725809243552,7.576019848825803,6.202758063585483,11.043794356932663,8.949281634066123,0.0,2.2849229703998617,2.6830534879695342
2024-06-26,34.5880722822008,12.77062525258357,13.907972980774783,7.551527048091912,6.206339125916518,11.050170313492293,8.954448357485134,0.0,2.2862421338259917,2.6846025056290053
2024-06-27,34.5880722822008,12.828358639801396,13.907972980774783,7.551527048091912,6.206339125916518,11.050170313492293,8.896714970267306,0.0,2.2862421338259917,2.6846025056290053
2024-06-28,34.5880722822008,12.822585301079615,13.907972980774783,7.557300386813694,6.206339125916518,11.050170313492293,8.896714970267306,0.0,2.2862421338259917,2.6846025056290053
2024-07-05,34.58607551091098,12.827618057960974,13.907170072739868,7.5568641034522575,6.205980833621984,11.049532386560443,8.89620136242928,0.0,2.28611014894354,2.684447523380672
2024-07-08,34.58607551091098,12.8564830850941,13.878305045606742,7.5568641034522575,6.205980833621984,11.049532386560443,8.89620136242928,0.0,2.28611014894354,2.684447523380672
2024-07-09,34.00877496824847,13.43378362775661,13.878305045606742,7.5568641034522575,6.205980833621984,11.049532386560443,8.89620136242928,0.0,2.28611014894354,2.684447523380672
2024-07-10,34.00877496824847,13.439556633183237,13.878305045606742,7.5510910980256325,6.205980833621984,11.049532386560443,8.89620136242928,0.0,2.28611014894354,2.684447523380672
2024-07-11,34.00877496824847,13.757071931647616,13.791709964207366,7.5510910980256325,6.205980833621984,11.049532386560443,8.89620136242928,0.0,2.28611014894354,2.453527306315668
2024-07-15,33.983270839342374,13.821747908854917,13.781367176233056,7.545428324199596,6.2013267955004325,11.041246034035188,8.889529852898761,0.0,2.2843957311796945,2.451687337755985
2024-07-16,33.983270839342374,13.833285261032593,13.781367176233056,7.533890972021921,6.2013267955004325,11.041246034035188,8.889529852898761,0.0,2.2843957311796945,2.451687337755985
2024-07-17,34.1563311220075,14.03518892414191,13.729449091433516,7.360830689356793,6.2013267955004325,10.891260455725412,8.889529852898761,0.0,2.2843957311796945,2.451687337755985
2024-07-18,34.15239084039914,14.033569821768472,13.739401280498356,7.359981542366039,6.200611409124993,10.89000403760743,8.888504354848013,0.0,2.2841322028032534,2.4514045105842994
2024-07-19,34.15239084039914,13.595201015169867,13.739401280498356,7.371517563592317,6.200611409124993,10.89000403760743,8.888504354848013,0.0,2.2841322028032534,2.8782372959566245
2024-07-22,34.15239084039914,13.883601545826844,13.45100074984138,7.371517563592317,6.200611409124993,10.89000403760743,8.888504354848013,0.0,2.2841322028032534,2.8782372959566245
2024-07-24,34.04095760023075,13.977502163253533,13.45255263916931,7.383905393712142,6.2013267955004325,10.891260455725412,8.889529852898761,0.0,2.2843957311796945,2.878569368329968
2024-07-25,33.927541248413526,14.082150686512056,13.447559709241952,7.395869389638859,6.201684550594208,10.891888773508711,8.890042690665743,0.0,2.284527518172378,2.878735433252567
2024-07-29,33.927541248413526,14.191761855313256,13.320641513787931,7.413176416291681,6.201684550594208,10.891888773508711,8.890042690665743,0.0,2.284527518172378,2.878735433252567
2024-07-31,33.75447098188531,14.364832121841467,13.320641513787931,7.413176416291681,6.201684550594208,10.891888773508711,8.890042690665743,0.0,2.284527518172378,2.878735433252567
2024-08-02,33.69678089304258,14.422522210684205,13.320641513787931,7.413176416291681,6.201684550594208,10.891888773508711,8.890042690665743,0.0,2.284527518172378,2.878735433252567
2024-08-06,33.69678089304258,14.532133379485405,13.320641513787931,7.303565247490481,6.201684550594208,10.891888773508711,8.890042690665743,0.0,2.284527518172378,2.878735433252567
2024-08-07,32.70253625216954,14.220928279491629,12.916410055428026,7.1552544650355525,6.0186999608084655,10.57051676837803,8.62773640893567,2.77700016796372,2.217121101842002,2.793796539947371
2024-08-09,32.70253625216954,14.276916186103803,12.910811264766812,7.1552544650355525,6.0186999608084655,10.57051676837803,8.577347292984715,2.77700016796372,2.217121101842002,2.793796539947371
2024-08-22,32.70619855535024,14.50249174085895,12.912257125258972,6.92088022845624,6.019373985105549,10.571700543143512,8.578307855982978,2.7773111596393973,2.2173693935830676,2.7941094126210873
2024-08-26,32.70619855535024,14.642477182373034,12.90665770759841,6.92088022845624,5.963379808499917,10.571700543143512,8.578307855982978,2.7773111596393973,2.1389775463351812,2.7941094126210873
2024-08-28,32.61488636998157,14.903121335641298,12.87062370874979,6.879222737171255,5.946730694064437,10.542185493327377,8.554358143949969,2.7695572058741416,2.1330057512982297,2.786308559941929
2024-08-29,32.61488636998157,14.90870512033056,12.865039924060529,6.879222737171255,5.946730694064437,10.542185493327377,8.554358143949969,2.7695572058741416,2.1330057512982297,2.786308559941929
2024-09-03,32.61488636998157,15.936121503154837,12.865039924060529,6.879222737171255,5.946730694064437,9.927969177508515,8.554358143949969,2.7695572058741416,2.1330057512982297,2.3731084929365123
2024-09-05,32.61488636998157,16.494499972081076,12.306661455134291,6.879222737171255,5.946730694064437,9.927969177508515,8.554358143949969,2.7695572058741416,2.1330057512982297,2.3731084929365123
2024-09-10,32.61488636998157,16.50008375677034,12.301077670445029,6.879222737171255,5.946730694064437,9.927969177508515,8.554358143949969,2.7695572058741416,2.1330057512982297,2.3731084929365123
2024-09-11,32.47529175275001,16.6396783740019,12.301077670445029,6.879222737171255,5.946730694064437,9.927969177508515,8.554358143949969,2.7695572058741416,2.1330057512982297,2.3731084929365123
2024-09-12,32.47529175275001,16.695516220894522,12.245239823552403,6.879222737171255,5.946730694064437,9.927969177508515,8.554358143949969,2.7695572058741416,2.1330057512982297,2.3731084929365123
2024-09-13,32.458979796852326,16.90478848085724,12.23908918406072,6.708337984150018,5.943743721397477,9.922982475722737,8.550061390780222,2.768166089965398,2.1319343676749636,2.3719165085388996
2024-09-16,32.458979796852326,17.736354503850876,12.20560330394017,6.708337984150018,5.943743721397477,9.124902332849647,8.550061390780222,2.768166089965398,2.1319343676749636,2.3719165085388996
2024-09-19,32.38668003118387,17.919590154805658,12.178416304710993,6.6933957010802985,5.930504510524557,9.104577347143335,8.531016817017486,2.762000222741954,2.127185655418198,2.3666332553736495
2024-09-20,32.33099454282214,17.99198128967591,12.161710658202471,6.6933957010802985,5.930504510524557,9.104577347143335,8.531016817017486,2.762000222741954,2.127185655418198,2.3666332553736495
2024-09-23,32.33099454282214,18.114489364071723,12.161710658202471,6.5708876266844864,5.930504510524557,9.104577347143335,8.531016817017486,2.762000222741954,2.127185655418198,2.3666332553736495
2024-09-24,32.163938077736944,18.287114377993095,12.1561421093663,6.5708876266844864,5.930504510524557,9.104577347143335,8.531016817017486,2.762000222741954,2.127185655418198,2.3666332553736495
2024-09-26,32.163938077736944,18.303820024501615,12.1561421093663,6.554181980175966,5.930504510524557,9.104577347143335,8.531016817017486,2.762000222741954,2.127185655418198,2.3666332553736495
2024-09-27,32.1621471128682,18.308369062865417,12.155465226348907,6.553817027674147,5.930174285873378,9.104070382538003,8.530541789631938,2.761846427974832,2.1270672086419067,2.366501475583273
2024-09-30,32.103156958648285,19.141840818141397,12.094264117385505,5.897065362383282,5.91929746554024,9.087372165406848,8.514895509115163,2.756780791462872,2.123165851489551,2.3621609604268565
2024-10-02,32.08532385290523,20.06443728474614,12.10421064326186,5.893789578935674,5.916009332296412,9.02677480279969,7.67136984779469,2.7552494167314743,2.12198644595045,2.3608487945783803
2024-10-03,30.74916759156493,23.25749167591565,12.147613762486127,5.887902330743619,5.9100998890122085,9.017758046614873,5.799112097669257,2.7524972253052162,2.1198668146503885,2.358490566037736
2024-10-04,30.73211314475874,23.505268996117582,12.057681641708264,5.884636716583472,5.906821963394343,9.012756516916252,5.795895729339988,2.6400443704936216,2.118691070438159,2.346089850249584
2024-10-07,30.73211314475874,23.688297282307268,11.991125901275652,5.867997781475319,5.906821963394343,9.012756516916252,5.795895729339988,2.5402107598447032,2.118691070438159,2.346089850249584
2024-10-08,32.39600665557404,22.063227953410983,11.968940654464781,5.856905158069884,5.906821963394343,9.012756516916252,5.795895729339988,2.5402107598447032,2.118691070438159,2.3405435385468665
2024-10-09,32.576687116564415,22.203011712214167,12.18627997769102,5.817066369213608,5.995538204127161,8.354712771890686,5.828220858895705,2.5543781372002234,2.130507529280535,2.353597322922476
2024-10-10,38.981580352375865,6.90069407367859,14.542178323545116,7.4946609717031505,7.174319273892152,9.510144153764015,6.974105712760277,3.05659369994661,2.549386011745862,2.816337426588361
2024-10-14,38.77456186935741,7.594264471587891,14.332182687201275,7.454859267126925,7.1362187997875735,9.393255443441317,6.937068507700478,3.040361125862985,2.535847052575677,2.8013807753584707
2024-10-15,38.90368988943653,7.952577594245371,14.033568669242042,7.479685626748369,6.840282403090449,9.424537098707873,6.960170507526309,3.0504862128679897,2.544291994138804,2.8107100039962702
2024-10-16,40.50556524071342,5.994367708193644,14.127665280944079,7.529837736355102,6.88614724420008,9.487729649993295,7.006839211479147,3.070940056322918,2.5613517500335257,2.8295561217647847
2024-10-17,40.50828136525179,5.988064105143163,14.128612619861865,7.530342654060215,6.886608998860055,9.488365855294038,7.007309059210084,3.0711459800174343,2.561523502983974,2.829745859317374
2024-10-18,40.50828136525179,5.927714074968148,14.121907060953532,7.530342654060215,6.953664587943405,9.488365855294038,7.007309059210084,3.0711459800174343,2.561523502983974,2.829745859317374
2024-10-21,40.50828136525179,5.934419633876484,14.115201502045197,7.530342654060215,6.953664587943405,9.488365855294038,7.007309059210084,3.0711459800174343,2.561523502983974,2.829745859317374
2024-10-22,40.50828136525179,6.1489975189432045,14.101790384228524,7.463287064976866,6.953664587943405,9.488365855294038,6.873197881043384,3.0711459800174343,2.561523502983974,2.829745859317374
2024-10-28,40.524506168677945,5.164160992381851,14.117171172385895,7.503539405379896,7.058585586192947,10.213712667700397,6.910267646463965,3.087709836176094,2.57533877165779,2.845007752983213
2024-10-29,40.31792876785834,5.211617144006976,14.038500234757528,7.398215842779529,7.022603796364613,10.671406532966664,6.875041920987323,3.071969951036287,2.5622107451874707,2.8305050640552687
2024-10-30,40.31792876785834,5.211617144006976,14.018378160842444,7.398215842779529,7.022603796364613,10.691528606881748,6.875041920987323,3.071969951036287,2.5622107451874707,2.8305050640552687
2024-10-31,40.32063321706466,5.225382345049638,14.019318486718541,7.398712100885431,7.023074859136035,10.672122350415885,6.875503085591629,3.072176012878991,2.5623826133619536,2.8306949288972363
2024-11-01,33.61282532868259,11.973437080762007,13.979071639388248,7.398712100885431,7.023074859136035,10.672122350415885,6.875503085591629,3.072176012878991,2.5623826133619536,2.8306949288972363
2024-11-04,33.599516843376726,12.04536303851832,13.984700040263052,7.321164944302779,7.0259025634143075,10.676419272580862,6.8782713729700715,3.073412964702724,2.563414306804456,2.8318346530667027
2024-11-05,32.63164754953076,14.748435870698644,13.581856100104275,6.940823774765381,6.823514077163713,10.368873826903025,6.6801355578727835,2.9848800834202294,2.4895724713242964,2.7502606882168927
2024-11-06,32.24534643226474,17.004912099276112,13.46949327817994,6.870475698035159,6.767063081695968,8.861168562564632,6.624870734229576,2.9601861427094107,2.468976215098242,2.7275077559462257
2024-11-07,31.472631109411843,18.77270120435863,13.27980628305614,6.773720767221055,6.67176448097878,8.455999490218568,6.531574587395654,2.9184986936850827,2.4342063340342825,2.6890970496399667
2024-11-08,30.913363821138212,19.49314024390244,13.236788617886178,6.751778455284553,6.65015243902439,8.428607723577237,6.510416666666667,2.9090447154471546,2.426321138211382,2.6803861788617884
2024-11-11,30.817450769328183,19.92654973722535,13.328689925916546,6.730830114607738,6.629519407332363,8.08586082441588,6.490217184828722,2.9000189957576143,2.4187931361995822,2.67206990438802
2024-11-12,30.631254326892822,20.573982000125874,13.241865441500408,6.595758071621876,6.5894644093397945,7.974070111397823,6.451003839133993,2.88249732519353,2.4041789917553023,2.65592548303858
2024-11-13,30.19696399447999,21.2959478108142,13.19784217789487,6.573830134236608,6.442102622004767,7.947559904654372,6.429557144649353,2.8729143143896625,2.396186174883954,2.6470957219922218
2024-11-14,30.159127928830976,22.67886229795765,13.149981205362737,6.565593284049617,6.434030823205113,6.684625986718457,6.421501065029444,2.869314622227791,2.3931838115524373,2.643778975065781
2024-11-18,29.657937601804285,23.180052624984338,13.149981205362737,6.565593284049617,6.434030823205113,6.684625986718457,6.421501065029444,2.869314622227791,2.3931838115524373,2.643778975065781
2024-11-19,29.51187581821582,23.558381647029485,13.085219125989653,6.533258525029612,6.402343993516614,6.651705005922325,6.389875942896328,2.8551835920453836,2.381397668474534,2.6307586808802443
2024-11-20,29.47145614144307,23.669302122891118,13.061072028886262,6.524310527298762,6.393575297267011,6.6425947830417735,6.381124322978272,2.8512731121210235,2.378136089148976,2.627155574923738
2024-11-21,29.44945567651633,23.726283048211506,13.051321928460341,6.519440124416796,6.388802488335925,6.637636080870918,6.376360808709176,2.849144634525661,2.3763608087091757,2.6251944012441677
2024-11-22,29.381827209533267,23.901439920556108,13.021350546176762,6.50446871896723,6.374131082423038,6.622393247269116,6.361717974180735,2.842601787487587,2.3709036742800396,2.6191658391261172
2024-11-25,29.374534623976174,23.920327624720773,13.018118639861006,6.502854306279474,6.372549019607843,6.620749565649045,6.360138992305783,2.841896252171755,2.3703152146934725,2.6185157607346734
2024-11-26,29.356318987969736,23.96750589110753,13.010045888627062,6.4988217784943565,6.3685972962917035,6.616643929058663,6.356194964653354,2.8401339451816945,2.3688453429244696,2.61689197569143
2024-11-27,28.835831945215624,26.836942439385524,12.943426491455364,6.46554383367265,6.335986180516996,4.472823739897588,6.323647356406934,2.8255907212042692,2.3567154050219012,2.6034918872231474
2024-11-28,28.67660592674397,27.48634885575802,12.871955334683111,6.4298423216148235,6.301000061353457,4.448125651880484,6.043315540830726,2.8099883428431194,2.34370206761151,2.589115896680778
2024-11-29,34.63761671854157,12.590781087890916,15.547650807766415,7.766414702830887,7.610789980732177,5.372758262931673,7.121683711279086,3.394101081962354,2.830887801986068,3.1273158440788498
2024-12-02,34.24677608440797,16.156213364595544,15.37221570926143,7.678780773739742,7.524912075029308,5.312133645955451,4.755275498241501,3.3558030480656504,2.7989449003517,2.7989449003517
