date,CHINA CITIC BANK INTERNATIONAL LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CINDA INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA MERCHANTS SECURITIES (HK) CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-11,10.940953713791291,4.413256985311437,7.4333912928219785,4.988431646609884,0.0,4.301388277502132,0.0,2.274736891130073,1.776129705868828,1.3695689588384825,37.497857471874106
2024-04-12,10.940953713791291,4.413256985311437,7.4333912928219785,4.988170340630611,0.0,4.300632500208237,0.0,2.274736891130073,1.7748754371683204,1.3856493267937071,37.511666487855656
2024-04-16,18.968860330469862,7.814254807841476,8.840656654239496,4.988170340630611,0.0,4.25142255417326,0.0,2.274736891130073,1.8292471813169242,1.3904914471923844,50.357840206994084
2024-04-17,18.968860330469862,7.814254807841476,8.840656654239496,4.988170340630611,0.0,4.250586375039588,0.0,2.274736891130073,1.8087447121740126,1.4306923670804463,50.37670247860556
2024-04-18,18.968860330469862,7.814254807841476,8.840656654239496,4.988170340630611,0.0,4.117119321011223,0.0,2.3133297742226127,1.8087447121740126,1.4571124116308807,50.308248352220176
2024-04-19,18.968860330469862,7.814254807841476,8.840656654239496,4.988170340630611,0.0,4.117119321011223,0.0,2.3503146205196295,1.8087447121740126,1.4426400804711783,50.33076086735748
2024-04-22,18.968860330469862,7.814254807841476,8.840656654239496,4.988170340630611,0.0,4.117119321011223,0.0,2.3503146205196295,1.8087447121740126,1.421735602129386,50.30985638901569
2024-04-23,18.968860330469862,7.814254807841476,8.840656654239496,4.988170340630611,0.0,4.117119321011223,0.0,2.3647869516793323,1.8087447121740126,1.421735602129386,50.324328720175394
2024-04-24,18.968860330469862,7.814254807841476,8.840656654239496,4.988170340630611,0.0,4.117119321011223,0.0,2.327802105382315,1.8087447121740126,1.421735602129386,50.28734387387838
2024-04-25,18.968860330469862,7.814254807841476,8.840656654239496,4.988170340630611,0.0,4.117119321011223,0.0,2.32458603179127,1.8087447121740126,1.421735602129386,50.28412780028734
2024-04-29,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.3647869516793323,1.8087447121740126,1.421735602129386,50.324167916495846
2024-04-30,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.3567467677017198,1.8087447121740126,1.421735602129386,50.31612773251823
2024-05-06,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.3052895902450006,1.8087447121740126,1.4072632709696837,50.25019822390181
2024-05-07,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.3085056638360455,1.8087447121740126,1.4036451881797583,50.24979621470293
2024-05-08,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.3085056638360455,1.80713667537849,1.3907808938155786,50.235323883543224
2024-05-09,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.306897627040523,1.80713667537849,1.3907808938155786,50.23371584674771
2024-05-14,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.3052895902450006,1.80713667537849,1.3907808938155786,50.23210780995219
2024-05-24,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.33745032615545,1.80713667537849,1.3666603418827412,50.240147993929796
2024-05-29,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.33745032615545,1.80713667537849,1.3636050719712487,50.237092724018304
2024-06-04,18.968860330469862,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.117119321011223,0.0,2.33745032615545,1.80713667537849,1.3475247040160239,50.22101235606308
2024-06-06,17.28042169517126,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.1155112842157004,0.0,2.3197619214047025,1.80713667537849,1.3095348347218052,48.475287409923986
2024-06-07,17.28042169517126,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.1155112842157004,0.0,2.3567467677017198,1.80713667537849,1.3063187611307603,48.50905618262996
2024-06-11,17.290069915944393,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.1155112842157004,0.0,2.3663949884748545,1.7621116451038608,1.3240071658815076,48.50101599865235
2024-06-12,17.28042169517126,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.1155112842157004,0.0,2.3663949884748545,1.760503608308338,1.3240071658815076,48.489759741083695
2024-06-13,17.28042169517126,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.1155112842157004,0.0,2.3663949884748545,1.760503608308338,1.3336553866546423,48.499407961856825
2024-06-14,17.28042169517126,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.1155112842157004,0.0,2.3663949884748545,1.7379910931710234,1.365816122565092,48.50905618262996
2024-06-17,17.28042169517126,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.1155112842157004,0.0,2.3663949884748545,1.7379910931710234,1.3644090903690098,48.50764915043388
2024-06-18,17.28042169517126,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.1155112842157004,0.0,2.3663949884748545,1.7379910931710234,1.35797694318692,48.50121700325179
2024-06-19,17.28042169517126,7.814254807841476,8.840495850559943,4.988170340630611,0.0,4.115028873177043,0.0,2.3663949884748545,1.7368493870462027,1.4544591509182685,48.596075093819664
2024-06-20,17.28042169517126,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.115028873177043,0.0,2.3663949884748545,1.7368493870462027,1.4448109301451337,48.5863625515747
2024-06-21,17.28042169517126,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.115028873177043,0.0,2.366378908106899,1.7368493870462027,1.4448109301451337,48.586346471206745
2024-06-25,17.28042169517126,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.115028873177043,0.0,2.3486905033561523,1.7368493870462027,1.4448109301451337,48.568658066456
2024-06-26,17.28042169517126,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.115028873177043,0.0,2.3486905033561523,1.7368493870462027,1.4303385989854314,48.5541857352963
2024-07-15,17.285245805557828,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.115028873177043,0.0,2.3486905033561523,1.7368493870462027,1.4303385989854314,48.559009845682866
2024-07-18,17.285245805557828,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.115028873177043,0.0,2.3486905033561523,1.7368493870462027,1.4293335759882297,48.55800482268567
2024-07-19,17.285229725189872,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.1102047627904765,0.0,2.3486905033561523,1.7368493870462027,1.4293335759882297,48.553164631931146
2024-07-22,17.285229725189872,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.1102047627904765,0.0,2.3486905033561523,1.7368493870462027,1.4291727723086776,48.55300382825159
2024-07-23,17.285229725189872,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.109883155431372,0.0,2.3486905033561523,1.7368493870462027,1.4291727723086776,48.552682220892486
2024-07-29,17.29005383557644,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.1002349346582365,0.0,2.3486905033561523,1.7368493870462027,1.4291727723086776,48.54785811050592
2024-07-30,17.29005383557644,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.1002349346582365,0.0,2.3486905033561523,1.7368493870462027,1.427564735513155,48.5462500737104
2024-08-13,17.29005383557644,7.814254807841476,8.840431529088121,4.988170340630611,0.0,4.1002349346582365,0.0,2.3486905033561523,1.7368493870462027,1.4285697585103567,48.547255096707595
2024-08-15,17.29005383557644,7.814254807841476,8.8388234922926,4.988170340630611,0.0,4.1002349346582365,0.0,2.3486905033561523,1.7368493870462027,1.4285697585103567,48.54564705991208
2024-08-16,17.29005383557644,7.814254807841476,8.830493861691794,4.988170340630611,0.0,4.1002349346582365,0.0,2.3486905033561523,1.7368493870462027,1.4285697585103567,48.53731742931127
2024-08-22,17.293269909167485,7.814254807841476,8.830493861691794,4.988170340630611,0.0,4.1002349346582365,0.0,2.3486905033561523,1.7368493870462027,1.4285697585103567,48.54053350290231
2024-08-26,17.301310093145098,7.814254807841476,8.830493861691794,4.988170340630611,0.0,4.1002349346582365,0.0,2.3486905033561523,1.73524135025068,1.4285697585103567,48.5469656500844
2024-08-27,17.306134203531663,7.814254807841476,8.830493861691794,4.988170340630611,0.0,4.1002349346582365,0.0,2.3486905033561523,1.73524135025068,1.4285697585103567,48.55178976047097
2024-09-03,17.312566350713755,7.814254807841476,8.830493861691794,4.988170340630611,0.0,4.1002349346582365,0.0,2.3422583561740624,1.73524135025068,1.428537597774446,48.55175759973506
2024-09-09,17.314174387509276,7.814254807841476,8.830493861691794,4.988170340630611,0.0,4.1002349346582365,0.0,2.3422583561740624,1.733954920814262,1.428537597774446,48.55207920709417
2024-09-11,17.314174387509276,7.814254807841476,8.830493861691794,4.988170340630611,0.0,4.1002349346582365,0.0,2.341856346975182,1.733954920814262,1.428537597774446,48.55167719789529
2024-09-17,17.314174387509276,7.814254807841476,8.830493861691794,4.988170340630611,0.0,4.085762603498535,0.0,2.341856346975182,1.733954920814262,1.428537597774446,48.537204866735586
2024-09-26,17.314174387509276,7.814254807841476,8.830493861691794,4.925456905605235,0.0,4.085762603498535,0.0,2.341856346975182,1.7243067000411272,1.428537597774446,48.46484321093707
2024-09-27,17.33668690264659,7.814254807841476,8.830493861691794,4.920632795218667,0.0,4.085762603498535,0.0,2.341856346975182,1.7243067000411272,1.428537597774446,48.48253161568782
2024-09-30,17.33668690264659,7.814254807841476,8.830493861691794,4.856311323397768,0.0,4.085762603498535,0.0,2.341856346975182,1.7243067000411272,1.428537597774446,48.41821014386692
2024-10-02,17.33668690264659,7.814254807841476,8.830493861691794,4.796813961963436,0.0,4.085762603498535,0.0,2.341856346975182,1.7243067000411272,1.428537597774446,48.35871278243259
2024-10-03,17.36080745457943,7.814254807841476,8.832101898487316,4.793597888372392,0.0,4.085762603498535,0.0,2.3611527885214514,1.7243067000411272,1.4317536713654913,48.40373781270721
2024-10-04,17.36080745457943,7.814254807841476,8.849790303238063,4.6681710183216385,0.0,4.085762603498535,0.0,2.3933135244319006,1.7243067000411272,1.5105474743460925,48.40695388629826
2024-10-07,17.36080745457943,7.814254807841476,8.846574229647018,4.504151265178346,0.0,4.085762603498535,0.0,2.377233156476676,1.7243067000411272,1.5105474743460925,48.2236376916087
2024-10-08,17.579500458770486,7.817470881432522,8.844966192851496,4.2424513168910405,0.0,4.085762603498535,2.7218635824010646,2.3756251196811533,1.7243067000411272,1.50893943755057,50.900886293118
2024-10-09,17.579500458770486,7.817470881432522,8.844966192851496,4.2424513168910405,0.0,4.085762603498535,2.7218635824010646,2.3756251196811533,1.7243067000411272,1.5079746154732565,50.89992147104068
2024-10-10,17.579500458770486,7.817470881432522,8.844966192851496,4.2424513168910405,0.0,4.085762603498535,2.7218635824010646,2.3756251196811533,1.7243067000411272,1.5304871306105714,50.92243398617799
2024-10-17,17.579500458770486,7.817470881432522,8.844966192851496,4.2424513168910405,0.0,4.085762603498535,2.7218635824010646,2.3756251196811533,1.7243067000411272,1.530326326931019,50.922273182498444
2024-10-18,17.579500458770486,7.817470881432522,8.844644585492391,4.2424513168910405,0.0,4.085762603498535,2.7218635824010646,2.3756251196811533,1.7243067000411272,1.530326326931019,50.92195157513933
2024-10-22,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085762603498535,2.7218635824010646,2.3756251196811533,1.7243067000411272,1.533542400522064,50.925473175721535
2024-10-23,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085762603498535,2.7218635824010646,2.3756251196811533,1.7243067000411272,1.5329956680115864,50.92492644321105
2024-10-24,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085762603498535,2.7218635824010646,2.3788411932721987,1.7243067000411272,1.5715885511041257,50.96673539989464
2024-10-25,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085762603498535,2.7218635824010646,2.3788411932721987,1.7243067000411272,1.582040790275022,50.977187639065534
2024-10-28,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085762603498535,2.7218635824010646,2.3788411932721987,1.7243067000411272,1.6077693790033813,51.00291622779389
2024-10-29,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085055067308504,2.7218635824010646,2.3788411932721987,1.722489618462187,1.6077693790033813,51.00039161002492
2024-10-30,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085055067308504,2.7218635824010646,2.3788411932721987,1.722489618462187,1.6640506668466681,51.05667289786822
2024-11-01,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085055067308504,2.7218635824010646,2.380449230067721,1.722489618462187,1.6640506668466681,51.058280934663735
2024-11-04,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085055067308504,2.7218635824010646,2.3820572668632436,1.722489618462187,1.6640506668466681,51.05988897145926
2024-11-06,17.579500458770486,7.817470881432522,8.844644585492391,4.242756843882189,0.0,4.085055067308504,2.7218635824010646,2.385273340454288,1.722489618462187,1.6640506668466681,51.06310504505031
2024-11-07,17.579500458770486,7.814254807841476,8.844644585492391,4.242756843882189,0.0,4.085055067308504,2.7218635824010646,2.385273340454288,1.722489618462187,1.6318899309362187,51.02772823554881
2024-11-11,17.579500458770486,7.814254807841476,8.844644585492391,4.242756843882189,0.0,4.085055067308504,2.7218635824010646,2.3868813772498108,1.722489618462187,1.6302818941406962,51.02772823554881
2024-11-12,17.579500458770486,7.814254807841476,8.843036548696869,4.242756843882189,0.0,4.085055067308504,2.7218635824010646,2.3868813772498108,1.722489618462187,1.6592265564601008,51.05506486107269
2024-11-15,17.579500458770486,7.814254807841476,8.843036548696869,4.242756843882189,0.0,4.084476174062117,2.7218635824010646,2.3868813772498108,1.722489618462187,1.6592265564601008,51.0544859678263
2024-11-18,17.579500458770486,7.814254807841476,8.843036548696869,4.242756843882189,0.0,4.084476174062117,2.7218635824010646,2.3868813772498108,1.722489618462187,1.6170155905776358,51.01227500194383
2024-11-27,17.579500458770486,7.814254807841476,8.843036548696869,4.242756843882189,0.0,4.082868137266594,2.7218635824010646,2.3868813772498108,1.722489618462187,1.6167261439544416,51.01037751852512
2024-11-28,17.59702805984168,7.814254807841476,8.843036548696869,4.242756843882189,0.0,4.082868137266594,2.7218635824010646,2.3868813772498108,1.719273544871142,1.6167261439544416,51.024689046005264
2024-11-29,17.59702805984168,7.814254807841476,8.843036548696869,4.242756843882189,0.0,4.082868137266594,2.721027403267393,2.3868813772498108,1.719273544871142,1.6167261439544416,51.0238528668716
2024-12-16,17.59702805984168,7.814254807841476,8.843036548696869,4.242756843882189,0.0,4.082868137266594,2.721027403267393,2.3871225827691394,1.719273544871142,1.6167261439544416,51.02409407239092
2025-01-07,17.59702805984168,7.814254807841476,8.834996364719256,4.242756843882189,0.0,4.082868137266594,2.721027403267393,2.3871225827691394,1.719273544871142,1.6143140887611578,51.01364183322003
2025-01-10,17.59702805984168,10.982087295020754,8.834996364719256,4.242756843882189,0.0,4.082868137266594,2.721027403267393,2.3871225827691394,1.719273544871142,1.6143140887611578,54.1814743203993
2025-01-15,17.59702805984168,10.982087295020754,8.834996364719256,4.242756843882189,0.0,4.082868137266594,2.721027403267393,2.3871225827691394,1.7176655080756196,1.6143140887611578,54.179866283603786
2025-01-17,17.59702805984168,10.982087295020754,8.834996364719256,4.242756843882189,0.0,4.082868137266594,2.721027403267393,2.3871225827691394,1.7176655080756196,1.617027650853602,54.18257984569623
2025-02-04,17.59702805984168,10.982087295020754,8.835599378517578,4.242756843882189,0.0,4.082868137266594,2.721027403267393,2.3871225827691394,1.7176655080756196,1.617027650853602,54.18318285949455
2025-02-05,17.59702805984168,10.982087295020754,8.833991341722056,4.242756843882189,0.0,4.082868137266594,2.721027403267393,2.3871225827691394,1.7176655080756196,1.617027650853602,54.181574822699034
2025-02-11,17.59702805984168,10.982087295020754,8.842031525699667,4.242756843882189,0.0,4.081260100471072,2.721027403267393,2.3871225827691394,1.7176655080756196,1.6151784085387513,54.18615772756626
2025-02-12,17.59702805984168,10.982087295020754,8.8372074153131,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3871225827691394,1.7176655080756196,1.6151784085387513,54.17972558038417
2025-02-13,17.59702805984168,10.982087295020754,8.833991341722056,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3871225827691394,1.7176655080756196,1.6151784085387513,54.17650950679314
2025-02-17,17.59702805984168,10.982087295020754,8.833991341722056,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3839065091780944,1.7176655080756196,1.6151784085387513,54.17329343320208
2025-02-18,17.59702805984168,10.982087295020754,8.833991341722056,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3839065091780944,1.7176655080756196,1.6113834417013182,54.16949846636465
2025-02-19,17.59702805984168,10.982087295020754,8.833991341722056,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3839065091780944,1.7176655080756196,1.6065593313147508,54.16467435597809
2025-02-21,17.59702805984168,10.982087295020754,8.833991341722056,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3839065091780944,1.7176655080756196,1.607363349712512,54.16547837437585
2025-02-24,17.59702805984168,10.982087295020754,8.833991341722056,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3839065091780944,1.7176655080756196,1.5920870001550487,54.150202024818384
2025-02-25,17.59702805984168,10.982087295020754,8.833991341722056,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3839065091780944,1.7176655080756196,1.6113834417013182,54.16949846636465
2025-02-26,17.59702805984168,10.982087295020754,8.833991341722056,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3839065091780944,1.7176655080756196,1.610579423303557,54.16869444796689
2025-03-05,17.59702805984168,10.982087295020754,8.832769233757459,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.3839065091780944,1.7176655080756196,1.610579423303557,54.1674723400023
2025-03-06,17.59702805984168,10.982087295020754,8.832769233757459,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.38513263723468,1.7176655080756196,1.610579423303557,54.168698468058885
2025-03-11,17.59702805984168,10.982087295020754,8.832769233757459,4.241148807086667,0.0,4.081260100471072,2.721027403267393,2.38513263723468,1.717472543660157,1.610579423303557,54.168505503643416
2025-03-12,17.59702805984168,10.982087295020754,8.832769233757459,4.236324696700099,0.0,4.081260100471072,2.721027403267393,2.38513263723468,1.717472543660157,1.610579423303557,54.16368139325686
2025-03-13,17.59702805984168,10.982087295020754,8.832769233757459,4.236324696700099,0.0,4.081260100471072,2.721027403267393,2.38513263723468,1.7170705344612762,1.610579423303557,54.16327938405797
2025-03-19,17.59702805984168,10.982087295020754,8.832769233757459,4.236324696700099,0.0,4.081260100471072,2.721027403267393,2.38513263723468,1.7170705344612762,1.6104990214637807,54.1631989822182
2025-03-24,17.59702805984168,10.982087295020754,8.83437727055298,4.236324696700099,0.0,4.081260100471072,2.721027403267393,2.38513263723468,1.7170705344612762,1.6104990214637807,54.164807019013715
2025-04-11,17.59702805984168,10.982087295020754,4.6132806823064785,4.236324696700099,4.225261403546905,4.081260100471072,2.721027403267393,2.38513263723468,1.7170705344612762,1.6087945024605272,54.167267315310866
