date,DAH SING SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,ORIENT SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD
2024-07-10,0.0,64.33419521654817,0.016160310277957335,13.202973497091145,8.597285067873303,2.9357897004955826,4.702650290885585,0.0,3.3667313079077785,2.8442146089204914
2024-07-11,0.0,64.34955847512384,0.01615334912771915,13.197286237346542,8.593581735946586,2.934525091535645,4.700624596166271,0.0,3.3652810682748227,2.84298944647857
2024-07-15,0.0,64.35531628532975,0.016150740242261104,13.195154777927321,8.592193808882907,2.934051144010767,4.699865410497981,0.0,3.3647375504710633,2.842530282637954
2024-07-16,0.0,64.3606998654105,0.016150740242261104,13.195154777927321,8.592193808882907,2.9286675639300137,4.699865410497981,0.0,3.3647375504710633,2.842530282637954
2024-07-18,0.0,64.36453679280831,0.01614900145341013,13.193734187436077,8.591268773214189,2.928352263551704,4.699359422942348,0.0,3.3643753027937775,2.842224255800183
2024-07-19,0.0,64.36837289412777,0.016147263038914905,13.192313902793476,8.59034393670273,2.928037031056569,4.698853544324237,0.0,3.3640131331072713,2.841918294849023
2024-07-22,0.0,64.28878615202666,0.016127298139984945,13.176002580367701,8.579722610471991,3.048059348457155,4.6930437587356195,0.0,3.3598537791635312,2.8384044726373507
2024-07-23,0.0,64.2174753112924,0.01610133104336625,13.154787462430228,8.705452984113354,3.032417346500644,4.685487333619579,0.0,3.354443967367969,2.8338342636324603
2024-07-24,0.0,64.2174753112924,0.026835551738943753,13.154787462430228,8.705452984113354,3.0216831258050667,4.685487333619579,0.0,3.354443967367969,2.8338342636324603
2024-07-25,0.0,55.96351730589336,12.857811038353601,11.46398503274088,7.586529466791394,2.6239476145930776,4.0832553788587465,0.0,2.913938260056127,2.5070159027128156
2024-07-26,0.0,55.97287184284377,12.857811038353601,11.46398503274088,7.586529466791394,2.6239476145930776,4.0832553788587465,0.0,2.9045837231057066,2.5070159027128156
2024-08-05,0.0,55.9822263797942,12.862488306828812,11.46398503274088,7.581852198316183,2.6145930776426565,4.0832553788587465,0.0,2.9045837231057066,2.5070159027128156
2024-08-06,0.0,55.97754911131899,12.867165575304023,11.46398503274088,7.581852198316183,2.6145930776426565,4.0832553788587465,0.0,2.9045837231057066,2.5070159027128156
2024-08-08,0.0,55.97754911131899,12.871842843779232,11.45930776426567,7.581852198316183,2.6145930776426565,4.0832553788587465,0.0,2.9045837231057066,2.5070159027128156
2024-08-20,0.0,55.98690364826942,12.843779232927972,11.506080449017773,7.581852198316183,2.586529466791394,4.0832553788587465,0.0,2.9045837231057066,2.5070159027128156
2024-08-21,0.0,56.00093545369504,12.843779232927972,11.506080449017773,7.581852198316183,2.586529466791394,4.0832553788587465,0.0,2.890551917680075,2.5070159027128156
2024-08-22,0.0,54.121847600108474,12.41073849769502,11.190454668715539,7.326222543613847,2.499322064539456,3.945584380366989,3.3264033264033266,2.756937539546235,2.422489379011118
2024-08-23,0.0,54.13540630931936,12.41073849769502,11.235650366085148,7.2674681370333545,2.499322064539456,3.945584380366989,3.3264033264033266,2.756937539546235,2.422489379011118
2024-08-26,0.0,54.146517828896826,12.410177611063407,11.235142585980928,7.253581597143762,2.5037284765218963,3.9454060649884757,3.3262529940796313,2.7568129434627378,2.4223798978623403
2024-08-27,0.0,54.17344173441735,12.407407407407407,11.228545618789521,7.249322493224933,2.4977416440831077,3.9430894308943087,3.3242999096657635,2.7551942186088527,2.4209575429087624
2024-08-28,0.0,54.16892502258356,12.411924119241192,11.228545618789521,7.249322493224933,2.4977416440831077,3.9430894308943087,3.3242999096657635,2.7551942186088527,2.4209575429087624
2024-08-29,0.0,54.16440831074978,12.416440831074977,11.228545618789521,7.249322493224933,2.4977416440831077,3.9430894308943087,3.3242999096657635,2.7551942186088527,2.4209575429087624
2024-08-30,0.0,54.15989159891599,12.420957542908763,11.228545618789521,7.249322493224933,2.4977416440831077,3.9430894308943087,3.3242999096657635,2.7551942186088527,2.4209575429087624
2024-09-02,0.0,54.21757625124446,12.444565119015296,11.222735089148339,7.190695990587384,2.4572359489546565,3.9505837632364917,3.3306181554891845,2.7604308082179383,2.4255588741062537
2024-09-03,0.0,54.2311521404652,12.444565119015296,11.222735089148339,7.190695990587384,2.502488913023803,3.9505837632364917,3.3306181554891845,2.701601954928048,2.4255588741062537
2024-09-05,0.0,54.22869813113715,12.448527082673424,11.222227250101815,7.190370605004752,2.5023756731073803,3.950404995701163,3.3304674419656997,2.7014797049640253,2.425449115344586
2024-09-09,0.0,54.17231715034807,12.471747581592984,11.210559623903805,7.182894855799657,2.5675797848295816,3.9462978030919444,3.3270047916101615,2.698671006238134,2.4229274025856613
2024-09-10,0.0,54.19523637675929,12.463911945146156,11.187297004691448,7.1679898953446415,2.616383976903645,3.938108985925658,3.3201010465535905,2.693071093468062,2.417899675207506
2024-09-11,0.0,54.192413513147805,12.47124622254296,11.185783230345947,7.167019981056335,2.61602994903252,3.9375761129403273,3.319651797392991,2.692706688917956,2.4175725046231564
2024-09-12,0.0,54.192413513147805,12.48026701547066,11.131658472779757,7.167019981056335,2.6611339136710117,3.9375761129403273,3.319651797392991,2.692706688917956,2.4175725046231564
2024-09-13,0.0,54.31547619047619,12.490981240981242,10.93975468975469,7.0436507936507935,2.7281746031746033,4.053932178932179,3.318903318903319,2.692099567099567,2.417027417027417
2024-09-16,0.0,54.28610059491618,12.49323958896701,10.933838110690463,7.039841355687759,2.7717685235262306,4.051739679105823,3.317108346854156,2.690643591130341,2.415720209122048
2024-09-17,0.0,54.28365406282393,12.49718328901708,10.933345351300193,7.0395240885123265,2.771643607192753,4.051557077831358,3.3169588534859615,2.6905223308846726,2.4156113389517326
2024-09-19,0.0,54.292667537969265,12.49718328901708,10.933345351300193,7.0395240885123265,2.762630132047411,4.051557077831358,3.3169588534859615,2.6905223308846726,2.4156113389517326
2024-09-23,0.0,54.29472735466426,12.496620099143758,10.932852636322668,7.039206849932402,2.762505633168094,4.051374493014872,3.316809373591708,2.690401081568274,2.4155024785939614
2024-09-24,0.0,54.29022082018927,12.501126633618748,10.932852636322668,7.039206849932402,2.762505633168094,4.051374493014872,3.316809373591708,2.690401081568274,2.4155024785939614
2024-09-25,0.0,54.375987361769354,12.520875648837734,10.950124125479576,6.9149176258180995,2.7443015120740237,4.057774768675242,3.3220491988264502,2.694651320243737,2.419318438275784
2024-09-26,0.0,54.382317045608644,12.579668218596032,10.852958459521766,6.924919766758578,2.748271030149618,4.063644171224517,3.3268544049179587,2.698549021380464,2.4228178818424264
2024-09-27,0.0,54.37985897667691,12.601699511842343,10.802748146808895,6.924606761887543,2.7797866570240464,4.063460495389623,3.3267040318206473,2.698427047550172,2.4227083709998194
2024-09-30,0.0,54.46848967765302,12.631293009779066,10.584932995291561,6.935892792466497,2.8477001086562836,4.070083303151032,3.3321260412893876,2.702825063382832,2.426657008330315
2024-10-02,0.0,54.47588861218021,12.642064749830201,10.500339597011546,6.9368349558523885,2.920534299298166,4.07063617840163,3.3325786733076748,2.703192211908535,2.4179307222096447
2024-10-03,0.0,54.484944532488115,12.642064749830201,10.491283676703645,6.9368349558523885,2.920534299298166,4.07063617840163,3.3325786733076748,2.703192211908535,2.4179307222096447
2024-10-04,0.0,54.550811349832294,12.682440395249749,10.524884416644003,6.989393527332065,2.9915692140331793,4.070347203336053,3.3360529417097275,2.7060103345118303,2.1484906173511016
2024-10-07,0.0,54.56561085972851,12.683257918552036,10.520361990950226,6.981900452488688,3.009049773755656,4.063348416289593,3.330316742081448,2.7013574660633486,2.1447963800904977
2024-10-08,0.8924144769459593,53.752197232613696,12.65155271104701,10.479109388380584,6.959030062649299,3.0738720872583043,4.047415153017533,3.3172578536981114,2.6907648623067564,2.136386172082751
2024-10-09,1.2392969806219016,53.41144659756647,12.658855340243353,10.477692654348806,6.913023884632717,3.0509238395673726,4.046867958539883,3.316809373591708,2.7489860297431274,2.1360973411446595
2024-10-10,1.7800811176205498,52.87066246056782,12.658855340243353,10.477692654348806,6.913023884632717,3.0509238395673726,4.046867958539883,3.316809373591708,2.7489860297431274,2.1360973411446595
2024-10-14,2.4109959441189726,52.2397476340694,12.658855340243353,10.477692654348806,6.913023884632717,3.0509238395673726,4.046867958539883,3.316809373591708,2.7489860297431274,2.1360973411446595
2024-10-15,2.7354664263181614,51.92429022082019,12.663361874718342,10.464173050923838,6.913023884632717,3.0509238395673726,4.046867958539883,3.316809373591708,2.7489860297431274,2.1360973411446595
2024-10-16,3.118662400288431,51.5390508810672,12.663932579205914,10.419577268015685,6.913335436477534,3.0961287124250756,4.047050340258687,3.3169588534859615,2.7491099193293977,2.136193609446122
2024-10-17,3.502524341868013,51.167508113956,12.666786873422286,10.39938694554634,6.914893617021277,3.096826541651641,4.047962495492246,3.317706455102777,2.749729534799856,2.13667508113956
2024-10-18,3.6828344752975117,50.98719798052651,12.666786873422286,10.390371438874865,6.914893617021277,3.1058420483231157,4.047962495492246,3.317706455102777,2.749729534799856,2.13667508113956
2024-10-21,4.155049914560662,50.553107293821384,12.645022034355607,10.288695026531162,6.898102347333393,3.237701232125191,4.038132925622808,3.3096501483946397,2.7430524327727315,2.1314866444824174
2024-10-22,4.559762568576311,50.14839463980574,12.645022034355607,10.288695026531162,6.898102347333393,3.237701232125191,4.038132925622808,3.3096501483946397,2.7430524327727315,2.1314866444824174
2024-10-23,4.78479647767095,49.878695300566086,12.642645341000987,10.270464552071164,6.963788300835655,3.248270284841406,4.034504447838979,3.306676251235511,2.740587653877258,2.1295713900620004
2024-10-24,5.1698670605613,49.29054205272817,12.595676111185714,10.232308312071975,7.264670337048476,3.280963251421154,4.019515688644196,3.294391477552482,2.730405980036704,2.121659728749832
2024-10-25,5.671441360787824,48.7958818263205,12.596239928379587,10.205908683974933,7.282900626678604,3.2811101163831693,4.019695613249776,3.294538943598926,2.730528200537153,2.1217547000895256
2024-10-28,6.012714899713467,48.37929799426934,12.59849570200573,10.14058022922636,7.4185171919770765,3.28169770773639,4.02041547277937,3.29512893982808,2.7310171919770774,2.122134670487106
2024-10-29,6.730812262251062,47.74222421123294,12.602371895278585,10.087267845155516,7.415529201163571,3.257999552472589,4.018796151264265,3.293801745356903,2.729917207428955,2.121279928395614
2024-10-30,7.4866789056553085,46.9215958447141,12.609143420051044,10.092687950566425,7.4195137240854345,3.300049254466485,4.020955536649801,3.2955715756951593,2.7313840505082165,2.122419737608024
2024-10-31,7.855052892189962,46.311051091604774,12.68512266486608,10.087778528021607,7.323880261084853,3.502138194913347,4.042313751969391,3.3130767499437317,2.7458924150348865,2.133693450371371
2024-11-01,8.411004547705884,45.56711243189698,12.688549687063801,10.090503849790625,7.298842811472826,3.7057048944121753,4.043405826466747,3.3139718132288714,2.7466342473771896,2.134269890584898
2024-11-04,8.815451803160595,45.157804691369144,12.687407140606005,10.089595245599027,7.298185583719778,3.7143757597586777,4.043041736076719,3.31367340506956,2.7463869253973257,2.1340777092431678
2024-11-05,9.287618015087862,44.721506979265484,12.729818855310116,10.123322943488278,7.32258210236256,3.537064642905543,4.056556895694991,3.3247504178524645,2.7555676017527215,2.141211546279984
2024-11-06,9.820137382501807,44.16124367317426,12.734996384671005,10.127440347071584,7.321041214750543,3.552060737527115,4.058206796818511,3.3261026753434564,2.7566883586406363,2.1420824295010847
2024-11-07,10.402169001355626,43.5698147311342,12.73384545865341,10.126525079078174,7.320379575237235,3.560777225485766,4.057840036150022,3.325802078626299,2.7609579755987346,2.141888838680524
2024-11-08,11.225089249401238,42.758371367888294,12.734420895657284,10.126982692394595,7.316191423019568,3.551900221428894,4.058023408197388,3.32595237019296,2.7610827421031225,2.1419856297166615
2024-11-11,12.127649957058265,41.911133209781674,12.73787461013425,10.084527414907562,7.318175654296434,3.5302626226099534,4.05912398860914,3.3268544049179587,2.7618315779957507,2.1425665596890116
2024-11-12,13.058030666244516,40.98783300918178,12.745940567189832,10.11805147225112,7.264010131620608,3.527975032792076,4.061694332624723,3.328961056583292,2.763580442353793,2.1439232891582614
2024-11-13,13.962639649011715,40.083224026414584,12.745940567189832,10.11805147225112,7.264010131620608,3.527975032792076,4.061694332624723,3.328961056583292,2.763580442353793,2.1439232891582614
2024-11-14,14.848402815376286,39.08139325031583,12.714311496119834,10.115502616856164,7.444504602057391,3.5282439992781085,4.051615231907598,3.3207002346146903,2.7567226132467066,2.1386031402273957
2024-11-15,15.80089515800895,38.25670238256703,12.74469912744699,10.136082101360822,7.4596500745965,3.30937203309372,4.059858040598581,3.32745603327456,2.7623310276233104,2.14295402142954
2024-11-18,16.689250225835593,37.31707317073171,12.732610659439928,10.221318879855465,7.452574525745257,3.3062330623306235,4.056007226738934,3.3242999096657635,2.7597109304426377,2.1409214092140925
2024-11-19,17.366757000903345,36.639566395663955,12.737127371273713,10.221318879855465,7.452574525745257,3.301716350496838,4.056007226738934,3.3242999096657635,2.7597109304426377,2.1409214092140925
2024-11-20,17.870722433460077,36.04019554589897,12.764801738185769,10.243527068622125,7.473293499909469,3.2998370450841934,4.064819844287524,3.331522723157704,2.7657070432735833,2.1455730581205867
2024-11-21,18.554740559630538,35.37082314588427,12.768269491985873,10.219143348727702,7.475323734492438,3.3007334963325183,4.06592411482387,3.3324277823055333,2.7664583899302726,2.1461559358869873
2024-11-22,19.24574429554509,34.68399130749729,12.767113364722926,10.213690691778341,7.474646867077146,3.3049619703006154,4.065555957986237,3.3321260412893876,2.766207895689967,2.1459616081130024
2024-11-25,19.24574429554509,34.69304599782688,12.767113364722926,10.209163346613547,7.474646867077146,3.30043462513582,4.065555957986237,3.3321260412893876,2.766207895689967,2.1459616081130024
2024-11-26,19.154688415266076,34.889379534087325,12.70670932275943,10.093272653539405,7.637543369530933,3.2667958365250307,4.046320911999279,3.316361014734376,2.753120353264543,2.135808588293606
2024-11-27,19.458850056369787,34.55693348365276,12.717023675310035,10.101465614430666,7.634723788049605,3.269447576099211,4.049605411499437,3.3190529875986474,2.7553551296505074,2.137542277339346
2024-11-28,19.454463480613164,34.54914337240758,12.714156898106403,10.121731289449954,7.6330027051397655,3.2687105500450855,4.048692515779982,3.3183047790802527,2.7547339945897207,2.137060414788097
2024-11-29,19.456217873568402,34.54775002254487,12.715303453873208,10.118135088826765,7.633691045179908,3.26900532058797,4.049057624673099,3.318604022003788,2.7549824150058617,2.137253133736135
2024-12-02,19.457095188709022,34.540289489110336,12.71587680930694,10.118591333363394,7.634035261757677,3.27366190197051,4.049240203814763,3.318753663705641,2.7551066420165036,2.1373495062452093
2024-12-03,19.457972582972584,34.5508658008658,12.716450216450218,10.119047619047619,7.620851370851371,3.273809523809524,4.049422799422799,3.318903318903319,2.7552308802308803,2.1374458874458875
2024-12-04,19.457972582972584,34.5508658008658,12.716450216450218,10.11002886002886,7.620851370851371,3.2828282828282833,4.049422799422799,3.318903318903319,2.7552308802308803,2.1374458874458875
2024-12-06,19.464116559159187,34.53019982858947,12.720465514908206,10.113221164689431,7.623257702196762,3.2838648563309127,4.05070142992467,3.31995128332356,2.7561008615634446,2.138120799314358
2024-12-09,19.464116559159187,34.53922143533764,12.720465514908206,10.113221164689431,7.614236095448599,3.2838648563309127,4.05070142992467,3.31995128332356,2.7561008615634446,2.138120799314358
2024-12-10,19.46499458679177,34.53626849512811,12.721039335979793,10.14074341392999,7.58751353302057,3.2840129916997474,4.050884157343919,3.3201010465535905,2.756225189462288,2.13821725009022
2024-12-11,19.46938591345937,34.544059919685964,12.723909218066145,10.14303117808961,7.566665162658485,3.2847538690610474,4.051798041781347,3.320850065424356,2.756846997247665,2.1386996345260116
2024-12-12,19.47114299896214,34.54717747394071,12.725057533504804,10.161996299805965,7.540273453364017,3.285050313614007,4.052163711023871,3.3211497676097648,2.7570957989260414,2.13889264924868
2024-12-13,19.481692175718994,34.556864869745816,12.731951781118786,10.162987042304392,7.458576007946183,3.3319788703778954,4.0543591132782515,3.322949117341641,2.758589552575737,2.140051469592307
2024-12-16,19.482571789777857,34.46812353259888,12.732526638974173,10.163445909337186,7.513093733068449,3.4224309192703632,4.054542170850641,3.3230991511648904,2.7000180603214736,2.1401480946360842
2024-12-17,19.480812641083524,34.46952595936795,12.731376975169301,10.162528216704288,7.507900677200903,3.4311512415349887,4.054176072234763,3.3227990970654626,2.6997742663656883,2.139954853273138
2024-12-18,19.483451483270873,34.46516458211044,12.733101548742493,10.16390481780828,7.504402402131214,3.4316160202284736,4.05472524495417,3.3232491985370474,2.700139973811351,2.140244728405653
2024-12-20,19.478174513609893,34.45582991017018,12.729652868685957,10.161151988444002,7.502369882183,3.4577709565295898,4.053627048255316,3.322349117501016,2.6994086579695753,2.139665056651469
2024-12-27,19.49665642508585,34.47496837158865,12.750768118561359,10.170793421290439,7.450750045183445,3.429423459244533,4.057473341767577,3.3255015362371227,2.701969998192662,2.141695282848364
2024-12-30,19.502824858757062,34.445197740112995,12.8090395480226,10.174011299435028,7.407909604519775,3.4305084745762713,4.058757062146893,3.326553672316384,2.702824858757062,2.142372881355932
2025-01-02,19.500180766449745,34.44052783803326,12.820860448300794,10.172631959508315,7.406905278380332,3.4300433839479396,4.058206796818511,3.3261026753434564,2.7024584237165583,2.1420824295010847
2025-01-03,19.497537390990015,34.43585920202431,12.828159595138041,10.171252993538475,7.405901224526682,3.429578419411685,4.057656680674167,3.325651800641634,2.7066106366635037,2.141792056391487
2025-01-06,19.494894732086383,34.43119183157134,12.844492635763983,10.165356465166713,7.404897442848108,3.429113580916238,4.057106713653203,3.3252010481611998,2.7062437878377157,2.1415017619951207
2025-01-07,13.271544711966389,55.362704888813866,8.744148694350045,6.920272445405418,5.041034016897546,2.3344385715834273,2.761957624877362,2.263698008808172,1.8423303087990424,1.457870728498741
2025-01-09,13.262570608665747,55.32526910846892,8.750530364512485,6.915593017264873,5.086802863810385,2.3390072382838083,2.760090013112825,2.262167315869754,1.8410845410407373,1.4568849289704666
2025-01-13,13.261347807541782,55.32016815155448,8.76201682486712,6.924175344239081,5.086333863611042,2.3387915832072528,2.7598355344548136,2.261958745388355,1.8286215400897705,1.4567506050463046
2025-01-14,13.260532732053147,55.322914285379234,8.761478289474743,6.923749767164714,5.086021244854683,2.33864783524738,2.759665908084293,2.2618197197661916,1.8285091484522877,1.456661069523335
2025-01-20,13.258902881618356,55.322260046644054,8.760401417263948,6.922898769938855,5.085396122613762,2.344505886135529,2.7593267178895213,2.2615417197847303,1.828284406619449,1.4564820314917963
2025-01-21,13.258902881618356,55.32840554044781,8.760401417263948,6.922898769938855,5.085396122613762,2.338360392331766,2.7593267178895213,2.2615417197847303,1.828284406619449,1.4564820314917963
2025-01-22,13.258902881618356,55.32840554044781,8.766546911067712,6.922898769938855,5.085396122613762,2.332214898528003,2.7593267178895213,2.2615417197847303,1.828284406619449,1.4564820314917963
2025-01-23,13.254830007834203,55.34212777430043,8.763854000544839,6.920772191807754,5.068474974026984,2.346857503125222,2.758479107076504,2.260847018717491,1.827722793664276,1.4560346289022972
2025-01-24,13.251980484682079,55.33023032451892,8.761969947345996,6.919284364307932,5.067385353354678,2.367850974203913,2.757886089280303,2.2603609818600257,1.8273298698460807,1.455721610600071
2025-01-27,15.165025643176783,53.43596845758216,8.775871635113646,6.920559605849158,5.062175867926947,2.337570288526946,2.7583943746349506,2.260777572083879,1.827666651344984,1.4559899037605417
2025-02-03,15.732291871797537,52.85229740081148,8.780456705943655,6.924175344239081,5.064820669021751,2.3387915832072528,2.7598355344548136,2.261958745388355,1.8286215400897705,1.4567506050463046
2025-02-04,15.730358098913303,52.85501973949446,8.7793774347715,6.923324242401187,5.064198114281915,2.3415770407055945,2.759496302563811,2.2616807112327,1.8283967706296964,1.456571545005842
2025-02-06,15.728424801359427,52.75634699243943,8.778298428889213,6.937836140158153,5.0082696671646545,2.4856994851142367,2.7591571540575828,2.2614027454191326,1.8281720564189998,1.4563925289791695
2025-02-12,15.727458330776612,52.753105252845735,8.777759025401206,6.937409828265986,5.0079619220874925,2.491691483934329,2.7589876110641525,2.2612637881327573,1.8280597200258024,1.4563030374659334
2025-02-14,15.725042673876793,52.74500264656247,8.776410806654816,6.936344277713187,5.007192724832814,2.506668259793605,2.7585638447238447,2.2609164696177615,1.8277789394328372,1.4560793567918735
2025-02-17,15.726975140024152,52.75148453244161,8.77748934851514,6.937196691966113,4.983229864645277,2.51926540629416,2.758902847380677,2.2611943158932943,1.828003557006128,1.4562582958334533
2025-02-18,15.726491978960674,52.749863911620395,8.777219688198993,6.936983568762104,4.98307677082911,2.5222601904135016,2.758818088905389,2.261124847922457,1.8279473974373124,1.4562135569500607
