date,GRANSING SECURITIES CO LTD,ASTRUM CAPITAL MANAGEMENT LTD,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,KINGSTON SECURITIES LTD,SORRENTO SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,SUNCORP SECURITIES LTD
2024-04-15,62.59189938768539,0.0,10.79656761043398,12.633882508246238,0.0,0.0,0.0,7.239330132395702,6.738320361238684,0.0
2024-04-18,62.594504470316146,0.0,10.797016964919605,12.634408332006231,0.0,0.0,0.0,7.257792942987379,6.7162772897706375,0.0
2024-04-19,62.59071533089773,0.0,10.796363370759394,12.633643511914688,0.0,0.0,0.0,7.2634070644743085,6.715870721953878,0.0
2024-04-22,62.58858414156661,0.0,10.795995758817128,12.631700025385573,0.0,0.0,0.0,7.268834683002294,6.7148853912283935,0.0
2024-04-23,62.590478524915916,0.0,10.796322523751742,12.632082352011581,0.0,0.0,0.0,7.2690546905257305,6.712061908795028,0.0
2024-04-25,62.590952138671426,0.0,10.79640421807613,12.63142125069772,0.0,0.0,0.0,7.269109694487548,6.712112698067179,0.0
2024-04-29,62.593320314966185,0.0,10.784705264780738,12.631899170131005,0.0,0.0,0.0,7.281492170246468,6.708583079875607,0.0
2024-04-30,62.593557142451886,0.0,10.784746069688019,12.631568605023638,0.0,0.0,0.0,7.281519720430324,6.708608462406131,0.0
2024-05-03,62.59213620441879,0.0,10.784501244875894,12.637335462653349,0.0,0.0,0.0,7.281354422454273,6.7046726655976965,0.0
2024-05-06,62.59710976980365,0.0,10.785358180352729,12.638339624166683,0.0,0.0,0.0,7.281932998206858,6.697259427470083,0.0
2024-05-07,62.597583483920324,0.0,10.785439800357906,12.638435266919416,0.0,0.0,0.0,7.281988105454951,6.696553343347396,0.0
2024-05-08,62.59853093366349,0.0,10.785603044074357,12.63711300034838,0.0,0.0,0.0,7.257881419744256,6.720871602169518,0.0
2024-05-09,62.58384868484548,0.0,10.78307332164823,12.634149013260421,0.0,0.0,0.0,7.280390333817015,6.71853864642886,0.0
2024-05-10,62.58645309736287,0.0,10.783522056772789,12.634296464377599,0.0,0.0,0.0,7.280693305591929,6.71503507589481,0.0
2024-05-14,62.59071533089773,0.0,10.784256431179065,12.634021853776572,0.0,0.0,0.0,7.283080841292344,6.707925542854285,0.0
2024-05-23,62.590952138671426,0.0,10.784297232690006,12.633691310457618,0.0,0.0,0.0,7.283108396340254,6.707950921840698,0.0
2024-05-30,62.59142575959453,0.0,10.784000490481903,12.633786908628538,0.0,0.0,0.0,7.2831635070615945,6.707623334233434,0.0
2024-05-31,62.59071533089773,0.0,10.783878089317179,12.633643511914688,0.0,0.0,0.0,7.284215866878001,6.7075472009924,0.0
2024-06-03,54.882929340500866,12.314583640158439,9.455888402355496,11.077862914840503,0.0,0.0,0.0,6.387195011421618,5.881540690723085,0.0
2024-06-05,50.53863311218235,11.339814255504365,8.707401016288816,10.20098701450009,7.930232711708992,0.0,0.0,5.8816121729856015,5.401319716829783,0.0
2024-06-06,50.53878750347087,11.339848897686526,8.707122125050144,10.201018177660474,7.930256937905295,0.0,0.0,5.881630140817853,5.401336217408835,0.0
2024-06-07,50.54141229970887,11.340437847168625,8.707574340517246,10.201547980520003,7.930668805890365,0.0,0.0,5.881935610763403,5.396423115431497,0.0
2024-06-13,50.54156670797825,11.340472493160938,8.707600942889899,10.201579147107896,7.930693034751206,0.0,0.0,5.881953580571862,5.396134093539952,0.0
2024-06-14,50.53909628887785,11.339918182685828,8.707175324431882,10.205968400320852,7.930305390741956,0.0,0.0,5.881666076811698,5.395870336129936,0.0
2024-06-17,50.53909628887785,11.339918182685828,8.707175324431882,10.21574419185765,7.930305390741956,0.0,0.0,5.8718902852749,5.395870336129936,0.0
2024-06-21,50.538941895702706,11.339883540080347,8.707148724659755,10.220600864356228,7.930281164249616,0.0,0.0,5.870955869430606,5.392187941520748,0.0
2024-06-24,50.54002266773884,11.340126042763693,8.705196432881234,10.220819431251229,7.930450752804491,0.0,0.0,5.8710814194459235,5.392303253114585,0.0
2024-06-25,50.54048586990481,11.3402299756602,8.705276216498852,10.22091310563934,7.930523435834136,0.0,0.0,5.871135228239163,5.3914361682234935,0.0
2024-06-28,50.54064027251359,11.340264620382394,8.705302811363048,10.225221370275067,7.93054766380675,0.0,0.0,5.8711531647227595,5.386870096936387,0.0
2024-07-04,50.593191905764776,11.35205610984688,8.714354494883803,10.131874487126828,7.938793764965387,0.0,0.0,5.877257928853377,5.392471308558945,0.0
2024-07-05,50.59334663057883,11.352090826865206,8.714381145245799,10.131905472568482,7.938818043496602,0.0,0.0,5.877275902766582,5.392181978478501,0.0
2024-07-08,50.600774534739536,11.353757493498298,8.715660554343588,10.133392996676447,7.939983587654158,0.0,0.0,5.878138779904372,5.378292053183604,0.0
2024-07-12,50.60108407807872,11.353826948561766,8.715713871208717,10.143242768178702,7.93024437756899,0.0,0.0,5.878174738616919,5.377713217786187,0.0
2024-07-15,50.59860783740103,11.35327133184624,8.715287354551688,10.142746393233306,7.929856299051117,0.0,0.0,5.882780732670544,5.377450051246073,0.0
2024-07-17,50.598490685208986,11.351049408676623,8.713581705286646,10.145654072884472,7.928304364729493,0.0,0.0,5.886522120609508,5.376397642604274,0.0
2024-07-18,50.5980265089976,11.350945277366806,8.71350176935795,10.145560999529797,7.9282316327125315,0.0,0.0,5.887997072082377,5.375736739952936,0.0
2024-07-22,50.59771706292134,11.350875857555002,8.713448479553604,10.145498951575373,7.928183145442579,0.0,0.0,5.887961062425149,5.376315440526954,0.0
2024-07-24,50.59787178548635,11.350910567354765,8.7134751243743,10.145529975457716,7.928207389003421,0.0,0.0,5.887979067198707,5.376026091124748,0.0
2024-07-26,50.58797144859501,11.348689568038498,8.711770184301104,10.143544829419877,7.931547776498457,0.0,0.0,5.901502013250192,5.374974179896854,0.0
2024-08-02,50.58843544033764,11.34879365796538,8.711850088462379,10.143637865786173,7.9316205244772595,0.0,0.0,5.901556141694659,5.374106281276505,0.0
2024-08-05,50.58998214095316,11.349140638179007,8.709059026900027,10.143947999333374,7.931863027378178,0.0,0.0,5.90173657701426,5.374270590241998,0.0
2024-08-12,50.589208778823306,11.348967145420072,8.708925892707189,10.145321616496593,7.931741774074164,0.0,0.0,5.901646357975315,5.374188434503367,0.0
2024-08-16,50.5906008476816,11.349279436205368,8.706413826114872,10.14560078643462,7.931960032690622,0.0,0.0,5.901808754231471,5.374336316641452,0.0
2024-08-19,50.598490685208986,11.351049408676623,8.707771631505267,10.147183039669045,7.933197058440129,0.0,0.0,5.902729168525992,5.359579007973961,0.0
2024-08-20,50.5980265089976,11.350945277366806,8.70769174887654,10.148007323943023,7.9331242815389835,0.0,0.0,5.902675018561731,5.359529840715316,0.0
2024-08-23,50.5980265089976,11.350945277366806,8.70769174887654,10.148007323943023,7.9331242815389835,0.0,0.0,5.887997072082377,5.3742077871946705,0.0
2024-08-26,50.61845832210589,11.355528863101485,8.711207971596926,10.15210515548646,7.895947076657123,0.0,0.0,5.880585434682107,5.386167176370021,0.0
2024-08-28,50.61598085990076,11.35497307980602,8.710781611545157,10.151608272379805,7.895560618611885,0.0,0.0,5.8851920011419185,5.385903556614457,0.0
2024-09-02,50.61598085990076,11.35497307980602,8.710781611545157,10.151608272379805,7.900455003560078,0.0,0.0,5.880297616193726,5.385903556614457,0.0
2024-09-03,50.61660020271616,11.355112020529416,8.710888197645357,10.151120682991976,7.900551674413071,0.0,0.0,5.879757762569933,5.385969459134087,0.0
2024-09-04,50.61690987980766,11.355181492166192,8.710941491673612,10.150570979149567,7.900600010726731,0.0,0.0,5.87000478591533,5.395791360560912,0.0
2024-09-05,50.6268215478602,11.357405033466797,8.712647244962298,10.152558636838036,7.902147085111717,0.0,0.0,5.866258801364734,5.382161650396221,0.0
2024-09-09,50.645416391838125,11.36157652138831,8.715847333595192,10.156287593901839,7.905355560194431,0.0,0.0,5.852191354766823,5.363325244315277,0.0
2024-09-10,50.65285815464784,11.363245974690113,8.717128027351176,10.157779943825794,7.906517161484274,0.0,0.0,5.848153316284481,5.354317421716321,0.0
2024-09-12,50.61814862606724,11.355459387214186,8.71115467430795,10.150819393797219,7.901099274056249,0.0,0.0,5.9126702326529035,5.350648411904253,0.0
2024-09-13,50.61567119417671,11.354903610719369,8.710728319473189,10.150322576660209,7.900712566208509,0.0,0.0,5.912380845581465,5.355280887180546,0.0
2024-09-16,50.6158260265651,11.354938345156443,8.710754965427665,10.150353626306503,7.900736734339994,0.0,0.0,5.912398931443527,5.354991370760766,0.0
2024-09-17,50.61350364019683,11.354417350912243,8.710049409138634,10.149887901557046,7.900374227892279,0.0,0.0,5.917021800540043,5.354745669762918,0.0
2024-09-19,50.64820679663055,11.362202508887936,8.716021455834698,10.156847173733425,7.905791120677737,0.0,0.0,5.916181306351994,5.294749637883667,0.0
2024-09-20,50.69786536672236,11.373342700522963,8.724567171265932,10.166805561980295,7.91354243720655,0.0,0.0,5.921981888892992,5.201894873408911,0.0
2024-09-23,50.66324927279046,11.365577073777278,8.728408018377394,10.09127837017664,7.908139134200417,0.0,0.0,6.040412298261804,5.202935832416016,0.0
2024-09-24,50.551342977368904,11.340472493160938,8.932760647293444,10.06654442614946,7.8662307584565685,0.0,0.0,6.08083956098802,5.161809136582666,0.0
2024-09-25,50.54902650439761,11.339952825502971,8.932351311015124,10.065777640759865,7.865870295017524,0.0,0.0,6.085448822306551,5.161572601000353,0.0
2024-09-26,50.5491809293241,11.33998746853178,8.932378598933207,10.065808391242706,7.865894324885675,0.0,0.0,6.085467413069855,5.161282874012681,0.0
2024-09-27,50.55288741063704,11.34081896472753,8.933033558988908,10.065018870438397,7.866471085770595,0.0,0.0,6.081025341431486,5.160744768006048,0.0
2024-09-30,50.553814115896515,11.341026857829581,8.933197314010753,10.065203376337106,7.864782149090763,0.0,0.0,6.081136815146551,5.1608393716887315,0.0
2024-10-02,50.556285496032906,11.341581276699708,8.928745410802682,10.065695425139516,7.86516662782338,0.0,0.0,6.081434098368291,5.161091665133517,0.0
2024-10-03,50.57884800704336,11.346642854106372,8.932730175796081,10.02127965051401,7.868676733577755,0.0,0.0,6.04991259074551,5.201909988216903,0.0
2024-10-04,50.58054873808886,11.347024388849144,8.932724856976016,10.021616619466224,7.868941320521408,0.0,0.0,6.050116021123444,5.199028054974905,0.0
2024-10-07,50.582094956475466,11.347371260881598,8.931775148179916,10.021922974542774,7.869181869547794,0.0,0.0,6.050300969702817,5.197352820669632,0.0
2024-10-08,50.58472374469956,11.347960992010183,8.932239339023534,10.017246748508358,7.869590836646719,0.0,0.0,6.050615408239913,5.197622930871733,0.0
2024-10-09,50.600192737516736,11.351431239825729,8.93191281392322,10.016028808053628,7.871997386195957,0.0,0.0,6.0524657084760465,5.175971306008684,0.0
2024-10-10,50.59864541250535,11.351084119537797,8.936532389799908,10.015722523609814,7.871756665009213,0.0,0.0,6.05228062752942,5.173978262008503,0.0
2024-10-14,50.62449815239899,11.356883812846993,8.921517564186916,10.009213810466111,7.87577863982509,0.0,0.0,6.055372964005057,5.156735056270838,0.0
2024-10-15,50.62697644847365,11.35743978320919,8.921954312456357,10.004808358159252,7.876164194487364,0.0,0.0,6.0556694016507615,5.156987501563423,0.0
2024-10-17,50.62806077930918,11.35768303736011,8.922145403271035,10.00349278126717,7.876332886522736,0.0,0.0,6.05579910224761,5.156486010022157,0.0
2024-10-18,50.62697644847365,11.35743978320919,8.921954312456357,10.003278530602246,7.878305953067172,0.0,0.0,6.0556694016507615,5.15637557054062,0.0
2024-10-21,50.6513076070528,11.362898131461522,8.926242174391648,9.96002640188972,7.882092241029167,0.0,0.0,6.0585797364732334,5.158853707701906,0.0
2024-10-22,50.6475866801042,11.36206339459353,8.92558643820979,9.955927731478239,7.881513209789571,0.0,0.0,6.077724427883867,5.149598117940804,0.0
2024-10-23,50.64851686058817,11.362272067312608,8.923913789074131,9.956110579473231,7.881657959623715,0.0,0.0,6.077836049799545,5.149692694128605,0.0
2024-10-24,50.6443313174525,11.361333100432534,8.923176325700704,9.955287816382091,7.881006627236998,0.0,0.0,6.085597684156792,5.149267128638386,0.0
2024-10-25,50.632088700534794,11.358586644013728,8.921019262380824,9.952575256952283,7.879101495062217,0.0,0.0,6.0939184540822575,5.162710186973891,0.0
2024-10-28,50.63286337424934,11.358760431007969,8.916259737034219,9.95272753189573,7.879222045744186,0.0,0.0,6.098907708793638,5.161259171274925,0.0
2024-10-30,50.63317325037262,11.358829947294687,8.916314305071998,9.952788443177813,7.879270267049862,0.0,0.0,6.098945034470107,5.160678752562915,0.0
2024-11-01,50.635652395910704,11.35938610822188,8.916750873420504,9.953275760276,7.879656058744752,0.0,0.0,6.099243656330019,5.1560351470961425,0.0
2024-11-04,50.62372373463414,11.356710083271413,8.914650280343816,9.936245583451324,7.877799782708933,0.0,0.0,6.122282475117032,5.168588060473345,0.0
2024-11-05,50.61876802193416,11.355598339838933,8.9137775976893,9.945062202590393,7.877028600552604,0.0,0.0,6.121683145972976,5.168082091421631,0.0
2024-11-07,50.61907772555215,11.355667817426548,8.913832135349537,9.94512305001647,7.877076795013907,0.0,0.0,6.1217206006067535,5.167501876034638,0.0
2024-11-12,49.911219439326004,11.196869911155346,8.789180912479647,9.806050232517482,7.766923581420772,1.4119759712855113,0.0,6.036114326296596,5.08166562551864,0.0
2024-11-13,49.928086974081744,11.200653901899383,8.792151222886426,9.809364194688145,7.769548419181229,1.4124531496441544,0.0,6.023670631562967,5.064071506055952,0.0
2024-11-18,49.885939495633124,11.191198716500713,8.784729208011795,9.8854998551801,7.762989648469206,1.4112608079725173,0.0,6.018585667497407,5.059796600735134,0.0
2024-11-21,49.866695767989164,11.18688166078748,8.781340458836894,9.881686478730527,7.764816971718464,1.4107164077086796,0.0,6.016263970751628,5.091598283477163,0.0
2024-11-22,49.87150530788679,11.187960612437452,8.782187401002222,9.882639546998703,7.765565872291242,1.4108524683949275,0.0,6.040956211074457,5.058332579914204,0.0
2024-11-26,49.79586265389509,11.17099126233954,8.768867009753489,9.86704815858632,7.753787442731094,1.408712556546643,0.0,6.200321470312002,5.034409445835821,0.0
2024-11-28,49.79466382683793,11.170722322595013,8.76865590074821,9.866810611053726,7.753600771596458,1.408678642027674,0.0,6.205589035943744,5.03127888919724,0.0
2024-12-03,49.809353436945315,11.174017727020424,8.771242686689684,9.869721356698756,7.755888112518352,1.4090942074402641,0.0,6.212236094626091,4.998446378061119,0.0
2024-12-04,49.81115276034169,11.17442137955033,8.771559540876549,9.870077892556532,7.756168287826354,1.409145109851161,0.0,6.212460506728991,4.9950145222683915,0.0
2024-12-09,49.79586265389509,11.17099126233954,8.768867009753489,9.871863241026983,7.753787442731094,1.408712556546643,0.0,6.239444015142395,4.990471818564766,0.0
2024-12-11,48.19267543520323,10.81133908528261,8.486551677450558,9.551124198920549,7.504152789124635,1.363358789283618,0.0,6.052544114527423,4.823977559313546,3.2142763508938277
2024-12-12,48.19085078564168,10.810929751188922,8.486230363419796,9.555422462033704,7.503868670241987,1.363307170401814,0.0,6.052023713084746,4.823212430589695,3.2141546533976544
2024-12-13,48.1911314919656,10.810992723647368,8.486279794763927,9.555478121302405,7.503912379438966,1.363315111513829,0.0,6.0520589654469905,4.822658036431358,3.214173375489557
2024-12-16,48.190289382804174,10.810803808472837,8.486131502459092,9.555311145441522,7.503781253375609,1.3632912884553163,0.0,6.056613038820072,4.819661370303213,3.2141172098681636
2024-12-18,48.172331395779466,10.806775190321636,8.4829691674459,9.551750383392475,7.500984988648623,1.3627832614734798,0.0,6.091620799630655,4.817865335926581,3.212919477381184
2024-12-19,48.16111444886644,10.804258828333362,8.480993904633015,9.554183262555425,7.499238381250245,1.3624659368380514,0.0,6.108830395718227,4.816743494028102,3.2121713477771277
2024-12-20,48.16125462846249,10.804290275625549,8.481018589740765,9.554211071329487,7.499260208822528,1.3624699024839222,0.0,6.108848176315437,4.816466449972964,3.212180697246863
2024-12-23,48.16167517214679,10.804384618600496,8.48109264592622,9.554294498622975,7.499325692301772,1.3624817995600464,0.0,6.1089015187281035,4.815635308130966,3.2122087459826263
2025-01-02,48.37315384685375,10.764393052551224,8.435317103174327,9.518930041230549,7.471567537688101,1.3574386820849214,0.0,6.086289908053478,4.792590816295894,3.2003190120677614
2025-01-03,48.50484582979178,10.73705539560197,8.413894454995376,9.508639532285722,7.4525924641078864,1.3539912798171558,0.0,6.0569488142215855,4.779840867490394,3.1921913616881286
2025-01-06,48.52126666405371,10.740690319166744,8.405168875735,9.511858587849037,7.455115465337584,1.3544496601298364,0.0,6.040480902557245,4.777697478772021,3.1932720463988193
2025-01-09,48.52295148084863,10.74106327100174,8.405460730640273,9.512188870634327,7.455374331286634,1.354496691044158,0.0,6.040690647775655,4.774391049538645,3.193382927229935
2025-01-15,48.53039415482809,10.742710784800447,8.40674999895467,9.513647894012637,7.4565178709693845,1.3547044499905954,0.0,6.041617196753614,4.75978490666638,3.193872743024185
2025-01-16,48.531658231906384,10.742990601494672,8.406968970594232,9.51389569715628,7.456712091797151,1.3547397361421487,0.0,6.041774563491454,4.757304173201755,3.1939559342159267
2025-01-20,48.536153261547085,10.743985623361693,8.407747628816265,9.505514822986076,7.4574027366894935,1.3548652129029117,0.0,6.042334156069469,4.7577447974055715,3.1942517602214346
2025-01-24,46.19368271022377,10.225455244760287,8.001969669501474,9.046755999887237,7.097490689150021,6.1201222837510585,0.0,5.750716694224563,4.523717158900983,3.040089549600607
2025-01-27,46.194573476335144,10.225652425163991,8.000471120489836,9.046654975543083,7.097627552110729,6.120240299834817,0.0,5.750827586953759,4.523804391044129,3.04014817252451
2025-02-04,46.1952097588765,10.225793272965422,8.00058131871689,9.046779583872274,7.096347917876866,6.120324599824159,0.0,5.750906798664497,4.523866701777575,3.0401900474258188
2025-02-05,46.19648237654547,10.226074980208798,7.998046854941107,9.047028810829048,7.0965434129897265,6.120493206769905,0.0,5.751065228632513,4.523991328394204,3.0402738006892323
2025-02-06,46.197500521166646,10.226300357179106,7.997121155397036,9.046952709276233,7.0966998168355,6.120628099015306,0.0,5.751191978891999,4.523264555615633,3.040340806622538
2025-02-07,45.73209814672265,11.144333500873595,7.916556641463368,8.955266558057849,7.025206318091811,6.058967731717616,0.0,5.680162934519265,4.4776963313465,3.0097118372073464
2025-02-10,45.73471740617111,11.144971781250003,7.917010054200214,8.955779461849634,7.025608679644677,6.059314752937336,0.0,5.680488260079166,4.472225388473505,3.0098842153943575
2025-02-11,45.73297119986998,11.144546252875628,7.916707773271703,8.955437519460684,7.025340433488552,6.059083401040961,0.0,5.684634937718765,4.471509187864581,3.009769294409148
2025-02-12,45.728107471076434,11.143361023727401,7.915865826673074,8.967574407589868,7.033319487176418,6.0584390139034765,0.0,5.6927565762366195,4.451126989969108,3.009449203647602
2025-02-13,45.72411749183835,11.142388716287053,7.915175132436058,8.96679194713653,7.032705799003418,6.057910388355263,0.0,5.700985299533324,4.450738609490268,3.0091866159197322
2025-02-14,45.72523960312071,11.142662160604337,7.9153693780072185,8.967012000337386,7.032878387977366,6.05805905496639,0.0,5.701125206879295,4.448393744020826,3.009260464086469
2025-02-17,45.7253642855518,11.142692544134727,7.915390961436973,8.967036451359743,7.0326248875728945,6.058075573929161,0.0,5.701140752563842,4.44840587378879,3.0092686696620703
2025-02-18,45.72673583717261,11.1430267739054,7.915355701274021,8.967305421406694,7.032835834127696,6.058257288465551,0.0,5.70131176068946,4.445812449011326,3.0093589339472393
2025-02-21,45.72947918727067,11.143695293602535,7.915830578639345,8.964570985685897,7.033257765204164,6.058620750243919,0.0,5.701653807719308,4.443352152870521,3.0095394787636445
2025-02-24,45.73159927417582,11.144211931948014,7.916197568359137,8.964986596576177,7.0292204029453815,6.0589016369442295,0.0,5.7019181448994,4.4432854386463045,3.0096790055055376
2025-02-25,45.72922977820515,11.143634515769964,7.915787405615237,8.972975809294349,7.02885619723891,6.058587706461954,0.0,5.7016227108388415,4.43978281187225,3.009523064703341
2025-02-26,45.72960389282365,11.143725682767434,7.915852165327999,8.973049217953054,7.0289137008939555,6.058637272270069,0.0,5.701669356286744,4.439001025816164,3.0095476858609382
2025-02-27,45.73134984198388,11.144151148479827,7.9161543913318155,8.964664986003006,7.029182063725223,6.058868590098284,0.0,5.7018870451354795,4.444079343319244,3.009662589923242
2025-02-28,45.733844286352166,11.144759013000941,7.916586182801084,8.96515396912214,7.025201825956619,6.059199074780784,0.0,5.702198058041887,4.443230836139604,3.0098267538047767
2025-03-03,45.73534108359596,11.14512376354474,7.916845280293622,8.965447384599466,7.025431749832345,6.059397382896278,0.0,5.702384682072078,4.440103412435289,3.009925260730221
2025-03-04,45.73534108359596,11.14512376354474,7.916845280293622,8.965447384599466,7.025704486807764,6.059397382896278,0.0,5.702384682072078,4.439830675459869,3.009925260730221
2025-03-05,45.73933302194671,11.14609654839605,7.917536289861774,8.96622991977682,7.026317714533141,6.05992626800399,0.0,5.702882405879615,4.431489854211065,3.0101879773908284
2025-03-06,45.73995682526369,11.146248561369104,7.9176442710034625,8.964988380734152,7.02641354103534,6.0600089146421645,0.0,5.702960183073248,4.431550291866962,3.010229031011879
2025-03-10,45.743325657218605,11.14706950307822,7.9182274200678515,8.965375884028298,7.022566495870343,6.0604552454455956,0.0,5.703380216580839,4.429148837793178,3.010450739917072
2025-03-11,45.74569661423037,11.147647275293494,7.91427305605055,8.96584057522663,7.022930487841515,6.060769369498717,0.0,5.7028574366192855,4.4293784083664205,3.0106067768730176
2025-03-12,45.74969036059759,11.148620500735532,7.914963997529337,8.957893000473065,7.023543612248814,6.061298494147447,0.0,5.703355314405743,4.429765107340023,3.0108696125224483
2025-03-13,45.744074353933826,11.147251950991688,7.913992395531524,8.965522623413303,7.022681436627104,6.060554438997218,0.0,5.7070198234802545,4.428402964027233,3.010500012997853
2025-03-14,45.75043926567558,11.14880299942437,7.914275081453159,8.96677010215285,7.023658584993661,6.061397715304699,0.0,5.703448676168913,4.42028867551081,3.010918899315959
2025-03-17,45.74594620295029,11.14770809690557,7.913497835705645,8.96588949289185,7.027333608464356,6.0608024370827875,0.0,5.702888551434293,4.425310571808505,3.0106232027567015
2025-03-18,45.74644538856077,11.147829742120798,7.912492976027028,8.965987329823676,7.0274102916266585,6.060868573333442,0.0,5.702950782082892,4.42535886136294,3.010656055061794
2025-03-19,45.75243646575741,11.149289691806349,7.9135292173313445,8.967161539574418,7.028330620128513,6.061662320939253,0.0,5.703697655814696,4.412842149993577,3.011050338654436
2025-03-20,45.75568228782053,11.15008065756173,7.914090628038946,8.963431965837934,7.0288292320573165,6.062092354371794,0.0,5.70410229410552,4.410426628149381,3.011263952056854
2025-03-24,45.75855397587233,11.15078045159386,7.910221320550691,8.962630145849413,7.0292703708168025,6.062472819426898,0.0,5.704460291223807,4.4101576816408,3.011452943025397
2025-03-26,45.76854526404438,11.153215202064642,7.9119485014568,8.947119279103683,7.02643823810572,6.06379654816636,0.0,5.705705848648232,4.4111206306951924,3.012110487714991
2025-03-28,45.76879510215191,11.153276084449322,7.911991690643372,8.9471681190075,7.026476593531308,6.063829648791371,0.0,5.705736994552982,4.410598836860909,3.0121269300113234
2025-03-31,45.76879510215191,11.153276084449322,7.920725657819918,8.9471681190075,7.026476593531308,6.063829648791371,0.0,5.710103978141256,4.397497886096089,3.0121269300113234
2025-04-01,45.76904494298706,11.153336967498687,7.920768895154633,8.947216959444528,7.026514949375641,6.063862749777758,0.0,5.710135148224355,4.396976015050175,3.0121433724871647
2025-04-02,45.76692138282787,11.152819482765159,7.919855542254123,8.947620608627,7.026188938045864,6.0635814029119395,0.0,5.709870213364572,4.40113881203931,3.0120036171641615
2025-04-03,45.770169260500616,11.153610949446591,7.920417579664764,8.945526135327652,7.0266875558573085,6.064011708688696,0.0,5.705908303107404,4.401451141557014,3.0122173658499554
2025-04-08,44.078706849372395,11.1147188736182,7.892527492250606,8.68368353916532,7.0021858526435725,6.042866807340827,2.107401180324829,5.6903639769715735,4.385831511680666,3.0017139166320104
2025-04-09,40.6099671331695,11.131340649602377,7.902968565547279,8.548484336782868,7.003940651492177,6.0519037591086535,5.6670030069089625,5.694515374900589,4.383673619956958,3.0062029025306343
2025-04-10,40.61173715306231,11.131825818534399,7.903313023141331,8.544498344836104,7.004245924191377,6.052167536471679,5.667250008045948,5.69476357518749,4.383864686093147,3.006333930436218
2025-04-14,40.61560960955434,11.132887273034527,7.904066628822115,8.545313089548007,7.004913801004889,6.052744629625296,5.667790398106164,5.686588587755718,4.383465388744884,3.006620593804058
2025-04-15,39.64355249840059,12.109303384686733,7.904066628822115,8.545313089548007,7.004913801004889,6.052744629625296,5.667790398106164,5.682229587257271,4.383465388744884,3.006620593804058
2025-04-16,39.718215553251774,12.132109554311844,7.91895282652801,8.281905540748845,7.018106570834822,6.06414412275347,5.678464884087105,5.692931267419954,4.482886539284262,3.0122831407799118
2025-04-22,39.7842390823703,12.152276741514761,7.9321164897300855,8.291298070024665,7.029772758680425,6.07422454027703,5.687904187600636,5.544913710283047,4.485963965069877,3.0172904544491743
2025-04-24,39.78880802438473,12.153672345629756,7.930293080383649,8.287875295656782,7.030580078987408,6.074922122544463,5.6885574036735385,5.545550504898243,4.482104174655639,3.01763696918579
2025-04-25,39.95366265019719,12.204027940739772,7.962326490836233,7.909262692026514,7.059709467519371,6.10009198972767,5.712126468663386,5.568527057823598,4.5001254756825215,3.03013976678375
2025-04-28,40.07160846360415,12.240055025788624,7.968207527744873,7.655029109036262,7.080550189504074,6.1180998584401065,5.728989037898366,5.584965712248449,4.513410139076457,3.0390849366586403
