date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA INDUSTRIAL SECURITIES
2024-03-18,24.76287704416242,20.940789289710253,31.66165507558517,5.6289436037419325,1.1867067778436673,10.05196129680909,2.657171348031582,1.7793088534160308,0.6565686787704744,0.6740180319293837
2024-03-19,24.754490493937055,20.94110210877532,31.677333328890573,5.6197361586062184,1.193050927118681,10.038952724830043,2.670114712425807,1.778547173717996,0.6558642581148095,0.6708081135834979
2024-03-20,24.740819837917538,20.936561031040803,31.686008917037295,5.602259242443716,1.1956066576626412,10.04884865805303,2.687991104716266,1.7798826166255117,0.6557152235826054,0.6663067109205919
2024-03-21,24.737409180025736,20.931099304673335,31.66806904003049,5.610145630959687,1.196273022948232,10.059596813603543,2.6963116513137337,1.7789835143770847,0.6555441669739828,0.6665676750941808
2024-03-22,24.753921996634926,20.941186453733394,31.680932512693143,5.597943227278192,1.1970421642966604,10.05249111931739,2.674065876908043,1.779477636422772,0.6558464645373583,0.6670925481781197
2024-03-25,24.74375017129603,20.87637003481971,31.81449883863306,5.565252655369614,1.1948768948342878,10.052489562673884,2.6727510348477352,1.7635527295827003,0.6555957738601176,0.6608623040828676
2024-03-26,24.774819676839382,20.914184075344526,31.84520896488711,5.576640860660519,1.1951886612381022,9.937314176856056,2.671162827684862,1.7665291620071613,0.6567832755723069,0.6621683189099731
2024-03-27,24.773045507734654,20.915562061741923,31.83616932697881,5.579187909597204,1.19167104104938,9.936988095379926,2.6968403454081207,1.7674084204741016,0.6416782100282695,0.6614490816076182
2024-03-28,24.761275058480454,20.910606804624713,31.867652744139246,5.572302213565735,1.1885006043904274,9.936170042011469,2.7045345874476925,1.772836313550023,0.6244072302025078,0.6617144015877348
2024-04-02,24.745876896745735,20.91251161266007,31.85325730610902,5.576739727943896,1.1895213558224993,9.962328329498964,2.702228895276899,1.770934977669779,0.6244283204928412,0.662172577780299
2024-04-03,24.747900300448403,20.917610856457507,31.715347682095175,5.4867110144496625,1.2419381649961374,10.064037969898793,2.738931372999894,1.7876993629843865,0.6307104594234993,0.6691128162465403
2024-04-05,24.715749864618974,20.91825251807487,31.7564264694847,5.445251955558369,1.2730128428078271,10.063583885791521,2.7407589461958275,1.7904785059997992,0.6273516697411602,0.6691333417269508
2024-04-08,24.68854975060578,20.91216147769546,31.785451427850646,5.43927603593495,1.3002791650127488,10.054617803648481,2.7331353863107286,1.7892569013727426,0.6283509736094073,0.6689210779590543
2024-04-09,24.679194009216133,20.907417408817107,31.804581419440638,5.437702179366326,1.3229794729144106,10.037768518413746,2.732344552557806,1.7807890356324456,0.6283869721715897,0.6688364314698004
2024-04-10,24.664050844087733,20.899451875042605,31.798836340432366,5.484350069614401,1.3224892075099126,10.024033108904188,2.730352217787594,1.7796936537844237,0.6281541065834226,0.6685885762533508
2024-04-11,24.652490292928363,20.898520773929313,31.804135411607042,5.484901753904,1.3255039893060658,10.024283050645938,2.7317169157717864,1.7817291276666078,0.6281424814423964,0.6685762027984834
2024-04-12,24.655073450995623,20.893064984820807,31.82042936572899,5.485320059689275,1.3242872696165466,10.013285784271778,2.7296977475697854,1.783005352184034,0.6283050037774768,0.6675309813456802
2024-04-15,24.459981944281814,20.869041757366187,32.150905214071734,5.470996887290616,1.3205870374811566,9.919204287703431,2.7339656226472826,1.7809644974131722,0.6275858364104552,0.6667669153341517
2024-04-16,24.459181384481887,20.872296128157846,32.14882227614163,5.47133174994859,1.3206444514586044,9.920266596116587,2.7320130441631574,1.776798221911546,0.6318516710125678,0.6667944766075835
2024-04-17,24.46652371724696,20.883193667195343,32.142122396013065,5.447104143022497,1.3213135179618636,9.92696882861147,2.7314815476510925,1.7813153726978763,0.6328341959787585,0.6671426136210775
2024-04-18,24.4530990078947,20.882801684115673,32.154230505615324,5.442183062333351,1.321252349399038,9.928046720128751,2.711781068329798,1.7826495204806003,0.6362863842418832,0.6876696974608826
2024-04-19,24.43795511601266,20.87963944592985,32.17044148504307,5.440782271375526,1.322322846114365,9.920412453733906,2.7231533294726997,1.7818981705211927,0.6358472219916769,0.6875476598050467
2024-04-22,24.42226139318777,20.881655946405587,32.16802350028235,5.442286552373363,1.3271271590086562,9.922675640461035,2.7295067886402196,1.782940327859085,0.6359086304383582,0.6876140613435732
2024-04-23,24.403271389837556,20.8826085460735,32.18561987495893,5.4425018557572695,1.3232377649445124,9.921129728748559,2.7145512860971697,1.8027696284321242,0.6217822251334051,0.7025277000169787
2024-04-24,24.325170516957044,20.89363509465096,32.22143299079729,5.408337841949963,1.3596454830964737,9.929069429732088,2.7240703577005023,1.8067549254146271,0.6278353793979756,0.7040479803030747
2024-04-25,24.32453004153285,20.89740026581349,32.20706880694024,5.419623094071043,1.3627129857123836,9.929065723395063,2.722043985222753,1.8079417398483708,0.6277275902096989,0.7018857672540995
2024-04-26,24.314669590897868,20.88841432417481,32.25917844084014,5.4098108957846085,1.3431430262898911,9.923335767859918,2.723332953477247,1.81039951687127,0.6265776144876936,0.7011378693165555
2024-04-29,24.34463854666161,20.88829896376989,32.24232372497456,5.4001261342568485,1.3436869275421672,9.923579854555275,2.7218048771158556,1.8094541420917143,0.6271288592767733,0.6989579697553086
2024-04-30,21.10697217189227,18.07426461221951,27.976142258840603,4.688284690311485,1.165922235287765,8.482533060542405,2.363426596093122,1.5682080859257583,0.5441744562099582,0.6046357121894007
2024-05-02,24.382614298588575,20.887947564926286,32.396656705033664,5.356815000068577,1.3508036466596793,9.801615776231792,2.6741553863455487,1.8212970900765457,0.6281372415607169,0.6999572905086137
2024-05-03,24.413031470563997,20.906357017890944,32.286956275265304,5.281038667496044,1.3459623426099918,9.927867734639692,2.686109515509166,1.8231288401783317,0.6290541768383706,0.7004939590081557
2024-05-06,24.412561787598833,20.910776546151364,32.308924426518445,5.281660150733936,1.3439081187361157,9.929036066055833,2.6864256222722744,1.7991796001626463,0.6280397462118553,0.6994879355587
2024-05-07,24.41626273328145,20.908859423083793,32.08132324486561,5.281670786165685,1.5638054527159293,9.943859131702736,2.686431031801766,1.7947205322592572,0.6280410108660862,0.6950266532576957
2024-05-08,24.369369829129393,20.906547081120088,32.34774207059682,5.282829193689562,1.3611047381988375,9.92936192421494,2.6853191790532716,1.7989128733504893,0.6247195409789643,0.6940935696676289
2024-05-09,24.37850616959739,20.94097892509603,32.18383131864854,5.215245934550787,1.5662085867172346,9.827702268509011,2.783945706253939,1.791092356629696,0.6250975776404051,0.6873911563569655
2024-05-10,24.361350847535345,20.934876900240734,32.171379207476335,5.210020786397433,1.345582586424587,9.94722803412386,2.930263420796645,1.7866470091949849,0.625460351445596,0.687190856364477
2024-05-13,24.334565684548238,20.939531115449974,32.207359274237675,5.189159329546906,1.347952898489822,9.953799834169978,2.941052675265014,1.785845119422065,0.6266894892354267,0.6740445796349052
2024-05-14,24.3260474889317,20.947324282532364,32.19651438906636,5.193001246825388,1.3482753339223283,9.959930214765787,2.9640208950933102,1.7750762415918453,0.6271081792168595,0.6627017280540598
2024-05-16,24.314045332117367,20.946691906338554,31.975977269369878,5.202985216939007,1.5703100981675413,9.961265139044071,2.956516679284692,1.776876337870412,0.6326502990352952,0.6626817218331809
2024-05-17,24.224521018784976,20.925458061595574,32.16116136047594,5.466474721131642,1.3450670675793925,9.935208478777032,2.9176713164134895,1.7488600965066443,0.6323190001773917,0.6432588785579219
2024-05-20,24.19229361154881,20.907593287747222,31.916186987137845,5.517838146473837,1.5675751561401288,9.92591280821257,2.914838667979381,1.7837145035501383,0.6319935827134814,0.6420532484965863
2024-05-21,24.176116583713853,20.927954384080635,32.14352433455231,5.507326858788988,1.3437299824027884,9.92484270500611,2.9127190935177607,1.7917547642112643,0.6331088050146431,0.6389224887116517
2024-05-22,24.14777727511251,20.958138669553776,31.92966552266468,5.489880494217929,1.5538563181943186,9.908057007850696,2.953382980964005,1.788676049892019,0.6327578974234452,0.6378077841266215
2024-05-23,24.113274049796786,20.989228918624146,31.96080696595015,5.4630354595431685,1.5633979465700072,9.896677177015638,2.953539010291031,1.791335443131283,0.6326980975492645,0.6360069315285284
2024-05-24,24.123731985589096,21.002972887403356,32.00554701253556,5.429855718993398,1.5155973449247777,9.897995018252459,2.958404364630832,1.7982603050476105,0.6325438876110624,0.6350914750118493
2024-05-27,24.143362814706833,21.00116384709891,31.959377187696113,5.431370589254016,1.5536812448100197,9.896988677099221,2.954078505327613,1.7970984015070541,0.6322620044993199,0.6306167280009007
2024-05-28,24.16799900657442,21.002158390868136,31.97510146423096,5.431213283214316,1.505779764690823,9.897751218874692,2.9636845415663355,1.7986413607598037,0.6300932800318173,0.627577689188695
2024-05-29,24.14405347604374,21.002601753637997,32.00948228061127,5.425323662155723,1.505861148342761,9.9032147594444,2.9583061153468226,1.7934136813132797,0.6301294291345854,0.6276136939694161
2024-05-30,24.175212213244368,20.996515420990395,32.0072312857201,5.4166923641279245,1.5055176958680547,9.903135724321208,2.947843511724752,1.789307293386217,0.6310736689761602,0.6274708216408208
2024-05-31,20.901692308875848,18.16809769267128,27.692932187258158,4.687061189763969,1.311167938131259,8.570135699744517,2.5518456804105174,1.5491026542991693,0.5460567647445975,0.542939285349528
2024-06-03,24.145408351267545,20.994973629308113,31.99977448059319,5.413631687993836,1.5186916599375124,9.896529235534022,2.981699977626428,1.7908258646144675,0.6310338666127581,0.6274312465121233
2024-06-04,24.097225754425686,20.983961767658705,32.09361716888897,5.410217285871197,1.5191602122529795,9.799881528989983,3.0426711039480803,1.7922316553227389,0.6339476064275719,0.6270859162140884
2024-06-05,24.099760834074303,20.98948322483101,32.010510912427584,5.38608922641849,1.5235829686596547,9.891727778859622,3.041188376640218,1.7960738821280877,0.6343318762043356,0.6272509197567018
2024-06-06,24.08156833617476,21.001870223955798,32.015006440460944,5.393563742830052,1.5262070155341974,9.900617874752546,3.023042422009324,1.7958097000507,0.6346996530599984,0.6276145911716717
2024-06-07,24.088161224133163,20.991924635001354,32.0095021820917,5.390630462637368,1.5275661910573441,9.900055382817277,3.0359962213977325,1.7922593025027314,0.6365805193631617,0.627323878998168
2024-06-11,23.950519353319024,20.874165140831717,29.87244139459577,5.3523192078577955,1.5036211991421446,12.38163867948678,3.0202428277828433,1.7883812056345747,0.6329373276799773,0.6237336636693742
2024-06-12,24.073861343926172,20.97394682141916,29.493868259674606,5.389907034223138,1.5107906961745292,12.459924555815341,3.033453610390023,1.8010395071814087,0.6366080944866036,0.6266000767090163
2024-06-13,24.099240975804367,20.995714350162896,29.48016533643723,5.363660410359823,1.498643900807507,12.449523286237845,3.0483449699777494,1.8017558741064934,0.6357232523915606,0.6272276437145291
2024-06-14,23.871889963436146,20.84343478921652,30.02144418803736,5.417723290946142,1.4610602126720469,12.328919255274329,3.019098808477818,1.7823844336272054,0.6310794600560872,0.6229655982563488
2024-06-17,24.332942164983415,21.37062848002722,31.02933337513589,5.591336082693083,1.4023295672724208,10.096320362782462,3.083049577416627,1.8111052532910825,0.6451930807816556,0.6377620556161375
2024-06-18,24.325623670693105,21.3649919859143,30.868096848587413,6.058691330950534,1.2337403124235675,9.989980564073413,3.089870382969757,1.7911292464073734,0.6454188099848064,0.6324568479957322
2024-06-19,24.32254923495163,21.341319925808186,30.67683869345239,6.321710862242087,1.2323753382566671,9.965867391014179,3.072518049899391,1.7898079811748318,0.6452564270015919,0.6317560961990477
2024-06-20,24.361065674023177,21.33728405166514,30.55278072867128,6.4090460319470095,1.2321369775582525,9.963872212646283,3.0682896724256543,1.7925642143424736,0.6513238124241798,0.6316366242965494
2024-06-21,24.33995628806428,21.33220804836137,30.577244197109003,6.511371691656757,1.1897920311074834,9.9245644596658,3.0633454962581137,1.786778861181631,0.646327002891521,0.6284119237040399
2024-06-24,24.35015479813874,21.3087390123939,30.48271724533262,6.700466309885742,1.1889079812086156,9.862031403713683,3.0483868713376747,1.7850188358330787,0.645629280720204,0.6279482614357444
2024-06-25,24.44114608508483,21.32487212812766,30.256042377952618,6.85828804487551,1.126951161576774,9.884502810009318,3.0518631459298406,1.7836446572997706,0.6453579408914367,0.6273316482522414
2024-06-26,24.38894850476917,21.34398573883858,30.250568179618178,7.002143254969038,1.106230545328401,9.810157469975943,3.0490682887829372,1.7818318566553093,0.6392893481908858,0.6277768128715532
2024-06-27,24.380589501333745,21.349236939875492,30.198304911414148,7.083975405641224,1.085576446981584,9.81000638452611,3.0496130846249163,1.7754507230385144,0.6393803886855617,0.6278662138787053
2024-06-28,24.39262996185961,21.340594804479597,30.180553636578612,7.111505391756931,1.0851372285252383,9.808356579145386,3.0404199704935344,1.7746214869470436,0.6391215685739079,0.6270593716401431
2024-07-02,24.3775682946421,21.34352299961602,30.199506953229132,7.130611670064822,1.0476339567368624,9.810697373693092,3.0449275696601776,1.7782920921553944,0.6387670569008753,0.6284720333015203
2024-07-03,24.404758741455684,21.333449997014515,30.16672558567376,7.139789865294295,1.0478770236530417,9.811652886952507,3.044530192279603,1.782354866356691,0.6400214400033566,0.6288394013165414
2024-07-04,24.39469885594913,21.328707669656456,30.155383293821465,7.1536801310911695,1.0476372311519215,9.817431611729125,3.043853407285834,1.7895868082371622,0.6403213778544102,0.6286996132233306
2024-07-05,24.34946273556809,21.32876461412783,30.172358906677825,7.21225664495968,1.0236612567828496,9.817588341493021,3.0403553492951283,1.7887257034608508,0.6381186383250786,0.6287078093096466
2024-07-08,24.31276787370943,21.315566580040638,30.160609968188613,7.255904484650221,1.0019000451821134,9.860389362270688,3.0379525531920533,1.7887615790505234,0.6377766697279043,0.6283708839878184
2024-07-09,24.336323772337977,21.309703816517146,30.113088830194712,7.2912458513207445,1.001107059736545,9.85767619595423,3.0397681294298673,1.7863916869307563,0.6364966045531507,0.6281980530248678
2024-07-10,24.353953664730163,21.307452293390412,30.098173518145405,7.2873827935496225,0.9970234295456029,9.856635766255877,3.0403305804921534,1.7938242020948625,0.6370920724032891,0.6281316793926139
2024-07-11,24.32827168073826,21.313208324835912,30.09608484406784,7.3047085406023555,0.9972914413579981,9.859187971740651,3.040709969031161,1.7943087888193936,0.6372641775405874,0.6289642612658437
2024-07-12,24.191186259239895,21.31079865733576,30.210562271460784,7.339233197686148,0.997100916609536,9.858073293721684,3.03672066390303,1.7901289904021864,0.6371921285672829,0.6290036210736982
2024-07-15,24.206271425567145,21.29133917090477,30.215473669892724,7.3409148559676245,0.9972170212953263,9.859293283637424,3.033892436620617,1.7892456878975234,0.6372709845412728,0.6290814636755748
2024-07-16,24.27419253274379,21.310289743222064,30.117028316342143,7.357666517232869,0.9966599447234883,9.858348911935622,3.036916039932187,1.7783583773036207,0.6415184094116337,0.6290212071525836
2024-07-17,24.265267330650577,21.310063262695323,30.095994931582077,7.374592620624519,0.9930197193919188,9.85793751592464,3.043086032972378,1.7895519901289965,0.6414916383856778,0.6289949576438923
2024-07-18,24.25435870760823,21.313578475196174,30.07523219902216,7.391667527942583,0.9931256327516517,9.859494480834773,3.04784949365439,1.7924059606571694,0.6421166048727436,0.6301709174601258
2024-07-19,24.269577254943414,21.31058835804899,30.0298904290379,7.421781913519728,0.992952502959723,9.858111276060217,3.0522824040124843,1.7927068304037719,0.6420265212730817,0.6300825097406925
2024-07-22,24.815775673776237,21.160530001999835,29.796908894970382,7.379722475260304,0.9860977450160614,9.788585767742015,3.0319963474765657,1.7796447459392837,0.6375056960990639,0.6232326517202548
2024-07-23,24.793853343381137,21.1552310106085,29.773691603229185,7.435884889042785,0.9846748079496596,9.784708936069144,3.033210969040963,1.780624676924925,0.6350431811137573,0.6230765826399458
2024-07-24,24.771753850349608,21.162636585883885,29.780017380328072,7.44036985343753,0.9848704136424764,9.786713704421523,3.0342711693264826,1.7809895053549871,0.6351732937701695,0.6232042434852655
2024-07-25,24.76118962236144,21.17230825619802,29.78977014859018,7.4246409128576145,0.9814713462884922,9.789258410068348,3.0374737834119347,1.7844148034232783,0.6361064300182245,0.6233662867824762
2024-07-26,24.79085590671979,21.166638784882448,29.77615512082202,7.412935015611826,0.9812321590034756,9.786839920695519,3.03946547000067,1.7861676428362308,0.6359492764753775,0.6237607029526481
2024-07-29,24.798444258588408,21.16751464581569,29.776364859449224,7.405415465907658,0.9812582436323466,9.787194176651164,3.0404529973322902,1.7857935434243684,0.633778527870991,0.6237832813278651
2024-07-30,24.795674547071616,21.17054991045858,29.756262210078877,7.417595902822378,0.9814007432063759,9.788867721146541,3.0445249887616304,1.7873753246612027,0.6338726916912227,0.6238759601015745
2024-07-31,21.259825789371074,18.162638997920826,25.522213327247755,6.372480251680011,0.8419359021502839,8.397848187799834,2.6149030163209344,1.536302956263622,0.5445509179168861,0.5371041288921461
2024-08-01,24.768119734520724,21.175135434854987,29.723181686667044,7.4306739566592,0.9815695888225158,9.79063284026038,3.077662147308877,1.792196326426356,0.6346453379233866,0.6261829465565268
2024-08-02,24.72059288284561,21.191033099252294,29.746458689295608,7.412715606447162,0.9822836435209306,9.797932586818156,3.088960921575256,1.7982542314213157,0.6351185198102473,0.6266498190134192
2024-08-05,24.712926067000502,21.195884320538006,29.765575251166236,7.39983814748625,0.9825137099236252,9.800074045388842,3.079751325319434,1.8006242073067045,0.6360261448383292,0.6267867810320751
2024-08-06,24.684805857632522,21.18588081039731,29.785921152163443,7.4079553788927095,0.9819471189338782,9.79468755432102,3.0891453404221703,1.80501324271009,0.6372133398371578,0.627430204689699
2024-08-07,24.6600737057043,21.17797950105156,29.73880523784246,7.421097649911715,0.9815638872004481,9.799660604291988,3.1491730647896445,1.8058481960896975,0.6356490617629186,0.63014909135527
2024-08-08,24.640585164216326,21.176036097736255,20.995641685500612,7.430839786230664,9.774313487424491,9.756300773314583,3.15963636712976,1.8020618138101578,0.6344935590925664,0.6300912655445869
2024-08-09,24.588825218262237,21.168404146314035,21.03538941397908,7.494212843006117,9.727703496111182,9.764328967375707,3.156331974396367,1.8015850250511574,0.6333710548948635,0.6298478606092556
2024-08-12,26.96770670736531,20.502649953798898,20.3706046658631,7.262677832132412,9.423716381228978,9.446979066778932,3.055785387864748,1.7452862026856026,0.6144284392117089,0.6101653630703131
2024-08-13,26.964814999696866,20.507399870145633,20.380324095543017,7.2652105777993885,9.417427801272472,9.42989713782487,3.0640386544289555,1.74632817178565,0.6142519694163713,0.6103067220867715
2024-08-14,26.97791730804482,20.510459763508713,20.34628879488631,7.271290150642992,9.41883594449629,9.435130533800887,3.064495837280135,1.7508402603761135,0.6143436214803276,0.610397785483408
2024-08-15,26.96060933751906,20.516898049248685,20.339694054103372,7.291020743903672,9.402348219457817,9.439918218310938,3.0707731581577775,1.7530600447514335,0.6150254939247551,0.6106526806224911
2024-08-16,27.007351355632142,20.504766946448143,20.266457780138122,7.33608894187539,9.398114583733538,9.437782682741123,3.0685367215788952,1.755244668225337,0.6150667217072444,0.6105895979200604
2024-08-19,26.993411779370806,20.506413480370156,20.245888025659692,7.36814073692177,9.398851183057614,9.437583900861215,3.0691020040317714,1.7559170791096237,0.6140531823187471,0.6106386282986073
2024-08-20,27.012234886573406,20.496495425040084,20.191082059947554,7.378311997470475,9.389826202172316,9.478315333207101,3.074066478041622,1.7555808266567305,0.6137498290299522,0.6103369618607589
2024-08-21,26.978749601418862,20.49443901152039,20.201887818455752,7.420506872529117,9.368771303261216,9.478718485754952,3.077146878932336,1.755777983319395,0.6137073378486265,0.6102947069593487
2024-08-22,26.984803529824813,20.500762816592456,20.188355481734707,7.4093007970733,9.371662575127134,9.48143072639661,3.0787339645748193,1.7600390541420257,0.6144280338199627,0.6104830207141752
2024-08-23,26.957431234901662,20.50078533059295,20.16727313481548,7.415956192690457,9.405030914241003,9.483688620920697,3.081542633737946,1.763617462714774,0.6142034417593362,0.6104710336256967
2024-08-26,26.97247716408368,20.50778040943776,20.132177178387625,7.410088892174363,9.407059439589263,9.48447965272857,3.0951374893621058,1.7657074273224629,0.6144130142919283,0.6106793326222387
2024-08-27,26.971034031136348,20.495498453802668,20.14098370841816,7.405213260697291,9.404699067938736,9.487311514071283,3.101333354392229,1.7687775988137748,0.6145473951047783,0.6106016156247255
2024-08-28,26.962872001921795,20.49385860250657,20.155824478572537,7.410572334200117,9.398027123998562,9.489493355582445,3.097471764368826,1.7695925801916839,0.6117349974606046,0.6105527611968599
2024-08-29,27.01926866726489,20.4872844765586,20.139648599470604,7.412815717504628,9.389142051427026,9.447237405941278,3.0993873441196396,1.7715377048653562,0.622747685479196,0.6109303473687843
2024-08-30,27.041037421983145,20.467891308910016,20.106013266786874,7.4085767249730665,9.38218826772292,9.488523066135961,3.0963839961529462,1.7749077186589683,0.623144489259766,0.6113337394163411
2024-09-02,28.639659261159572,20.023759060192074,19.6537369177255,7.2529614335661075,9.15820372767773,9.29185738305459,3.0329325864157877,1.738098491800086,0.6107444526321725,0.5980466857763809
2024-09-03,28.61668628656472,20.03568644350323,19.56105642445347,7.31319867346118,9.163729720003433,9.286463424822632,3.0575532146759916,1.7273041711973933,0.6375831328139085,0.6007385085040463
2024-09-04,28.604311285827823,20.030771915977052,19.48119875795995,7.370824762830141,9.134273026857011,9.279145312658219,3.0764886854966895,1.7494407626309643,0.6549758834980496,0.6185696062641007
2024-09-05,28.608311030978438,20.032651711937227,19.479955115900957,7.372956477872104,9.114496605306172,9.279339038573804,3.078737460677598,1.75218136212658,0.6627884959127399,0.6185827007143779
2024-09-09,26.56528797848837,20.04153346399385,19.39325243546064,7.37419175980983,9.115502776735344,11.387382841219642,3.0789755833190844,1.754143981662962,0.6648380489209671,0.624891130389307
2024-09-10,26.569421575207535,20.046637911268842,19.378299774641636,7.384878916931468,9.097845836565801,11.368420979929533,3.084920798543513,1.7733357969428865,0.6649763239557858,0.6312620860130007
2024-09-11,26.476553844038953,20.042204210699545,19.308191478655683,7.617488803062451,9.066324541332618,11.326247840539697,3.084070505772235,1.7842418466506966,0.66356755762982,0.6311093716182998
2024-09-12,26.35439754377023,20.076297570318648,19.334169865382005,7.655049173019577,9.060277161081345,11.333788812675223,3.0967354346903244,1.796050726936485,0.669484559473819,0.6237491526523427
2024-09-13,28.354627798785337,20.08649000563697,19.283189579780313,7.685543849215877,9.043260538073508,9.294916040386287,3.147999060716184,1.799380967495464,0.6680878594420139,0.6365043004680446
2024-09-16,28.254085963821122,20.079088869697355,19.338143393905163,7.74843389889149,9.03423614123784,9.287802445919647,3.1545466184506985,1.799551202599474,0.667841693533189,0.6362697719440171
2024-09-17,28.246095369423113,20.070289063912767,19.339638045785254,7.80427639140584,9.010712150220431,9.27706212081658,3.1523312396831664,1.7959515800588983,0.6669243501468993,0.63671968854705
2024-09-19,28.28916051092171,20.086710171917012,19.258298858188297,7.809527415921784,9.01676136888855,9.282991554958645,3.154452252291097,1.795493094393644,0.6698733920442959,0.6367313804749621
2024-09-20,28.299073345099217,20.082428241797164,19.262871172322946,7.8074172169560825,9.009431933080684,9.277252854316712,3.15359989317567,1.8019860803252334,0.6689633269879586,0.6369759359383306
2024-09-23,28.27761049803046,20.088834096590354,19.28915646203351,7.778944400436813,8.995887616234542,9.276353069117302,3.1829924684610176,1.8034530715775228,0.6686003087208918,0.6381680087975853
2024-09-24,28.24663454275656,20.084165960250548,19.3065323597075,7.7791516314546865,8.991758604272297,9.27832931130569,3.1995181882407304,1.803126489060548,0.6725396818565592,0.6382432310948818
2024-09-25,28.212614194311836,20.087725232963837,19.31761530776514,7.786783659380263,8.974443836521363,9.279173158684223,3.232081883026351,1.797817954202666,0.6733884339561582,0.6383563391881614
2024-09-26,28.37578823646788,20.077391891135335,19.328310258987393,7.714650802542357,8.930129099100059,9.239409945832042,3.244898910575661,1.7848094046174892,0.6665834889176421,0.6380279618241382
2024-09-27,28.395719650785157,20.086903087596838,19.330924190805263,7.669818759898815,8.934427238226334,9.249406511971092,3.2355266373482343,1.787445195316836,0.672117214655899,0.6377115133955368
2024-09-30,25.634665450800764,18.136286678435876,17.583610022805807,6.77792951004132,8.041250859299728,8.346648830965085,2.9777179863726624,1.6138540678907618,0.594149747804632,0.5725856447700971
2024-10-02,28.41161484363986,20.088768946797078,19.483533921459138,7.481777022886446,8.87130192721908,9.245015313852004,3.3526894953692516,1.7720468969943004,0.6646754379111953,0.6285761938716512
2024-10-03,28.437147068772383,20.054013322965417,19.507552066173627,7.477453209951469,8.785513863536712,9.216925494837438,3.4594589183470505,1.7752334563762926,0.6622004629718156,0.624502136067795
2024-10-04,28.468924485684884,20.062201162367828,19.538810191011542,7.480816846475589,8.710188036177179,9.199941410933016,3.461015111618305,1.7833225360132419,0.6699971593659366,0.6247830603524798
2024-10-07,28.525348940027932,20.064653095307268,19.4754368468014,7.476879225609865,8.725330226594414,9.191589019689376,3.459193363325334,1.8001841709481041,0.6573612439428802,0.6240238677534232
2024-10-08,28.529189337963007,20.06348787902343,19.58171712965065,7.475048920862452,8.62429689704753,9.185016939477077,3.4583465691156023,1.7953725589100837,0.6569921852294877,0.6305315827206798
2024-10-09,28.592392586920486,20.10333968993128,19.49733547962732,7.4923059946840755,8.515253729046654,9.231345619771366,3.466330589377652,1.8096354827781138,0.6574658313484834,0.6345949965145702
