date,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,ADVENT SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,GAOYU SECURITIES LIMITED,THE HONGKONG AND SHANGHAI BANKING,CHAOSHANG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-05-09,35.39041604826592,0.0,0.0,16.466394706224406,15.263962366526698,14.971773028647789,12.171163797703054,0.0,5.736290052632128,0.0
2024-05-10,35.10295327098676,0.0,0.0,16.33264449691433,15.139979053977271,15.662099933125631,12.072626876585042,0.0,5.689696368410966,0.0
2024-05-16,26.83347328875989,21.570652801499435,0.0,12.208302057220658,11.316810175221063,10.6874832315823,9.024030098819317,4.106322135679329,4.252926211218007,0.0
2024-05-17,26.89222903207467,21.617884843564898,0.0,12.235033887806445,11.341589956304263,10.504085336688451,9.031624821938637,4.115313517703393,4.262238603919242,0.0
2024-05-20,26.924982429697152,21.64421435225656,0.0,12.249935550639002,11.35540344885882,9.786108627998082,9.042624891833077,4.729300900137718,4.267429798579586,0.0
2024-05-21,26.774973731807222,21.523626700238214,0.0,12.181686782567008,11.29213843875804,9.683140134709484,8.99224519747031,5.308534592106427,4.243654422343294,0.0
2024-05-23,26.776270950703772,21.524669496976596,0.0,12.177432079032661,11.292685530811683,9.683609272512813,8.99268086215142,5.308791784940857,4.243860022870197,0.0
2024-05-28,26.773028139117123,21.522062694566653,0.0,12.188068064952729,11.291317900063131,9.682436513228769,8.991591779592143,5.308148849576817,4.243346058902637,0.0
2024-05-29,26.7699481955572,21.519586817051113,0.0,12.198775334299375,11.290018957647328,9.681322654989485,8.98995192681831,5.307538205208184,4.242857908429006,0.0
2024-05-31,26.513102556032226,22.272571162291793,0.0,12.081733559348178,11.181696292312203,9.58843470875203,8.903697372454788,5.256614757965722,4.202149590843061,0.0
2024-06-03,26.502567167914403,22.24779499105091,0.0,12.106441506853052,11.181299357978808,9.588094332941429,8.915374067149653,5.256428155609486,4.20200042050226,0.0
2024-06-04,26.566287808217915,22.060853844678565,0.0,12.207678847248031,11.148074785902708,9.611147175570393,8.924787877555483,5.269066288574595,4.212103372252314,0.0
2024-06-05,26.627106878102925,21.882425213210823,0.0,12.235626284929364,11.173596437417656,9.633150288536942,8.945219685776202,5.28112893402762,4.221746277998471,0.0
2024-06-07,26.163690228355534,21.26479639278064,0.0,12.010838725788192,10.9791318021735,11.454517544734363,8.789537592448754,5.189216467205936,4.148271246513077,0.0
2024-06-11,26.678225374253444,21.1333471906816,0.0,11.923316354957329,10.89912742721444,11.371049058051051,8.725488679116298,5.151402910773006,4.118043004952828,0.0
2024-06-12,27.6476444792212,20.853934006492665,0.0,11.765672998286426,10.7550253182659,11.220707467757226,8.610125194409465,5.08329397008547,4.0635965654816495,0.0
2024-06-13,27.47873796180617,20.7265320005067,0.0,11.693793498653891,10.689320123286846,11.76308282749036,8.557523741790666,5.052238829669105,4.038771016796262,0.0
2024-06-14,29.057922811600072,20.991650624924656,0.0,11.693793498653891,10.689320123286846,9.918779353278504,8.557523741790666,5.052238829669105,4.038771016796262,0.0
2024-06-17,29.05859824928651,20.992138565925273,0.0,11.69174086260678,10.68956859148261,9.919009910618135,8.557722657386776,5.0523562665736135,4.038864896120304,0.0
2024-06-18,29.139212449215773,21.05037483874128,0.0,11.724176024390347,10.719223532584682,9.669107734243552,8.581463443481258,5.066372484929825,4.050069492413284,0.0
2024-06-19,29.223662574687637,21.111382211519793,0.0,11.758154572645196,10.750289566845744,9.407314276403074,8.60633390509024,5.081055647447864,4.061807245360456,0.0
2024-06-20,29.312011536715328,21.175206131625316,0.0,11.793701819647499,10.782789836868387,9.133434514394278,8.632352569432369,5.096416692330917,4.074086898985905,0.0
2024-06-21,29.39746769978711,21.236940273139155,0.0,11.82808514761042,10.81422595463581,8.86852236299912,8.657519307919168,5.1112747724526475,4.085964481456568,0.0
2024-06-24,29.325651120368835,21.18505946410817,0.0,11.799189712634718,10.787807328206842,9.091152116964968,8.636369410611962,5.098788177540014,4.075982669564487,0.0
2024-06-25,29.227050762489025,21.113829862545625,0.0,11.759517811622791,10.751535954080019,9.396810971696503,8.607331722371951,5.081644744407182,4.062278170786903,0.0
2024-06-26,29.108929763216157,21.028498410456656,0.0,11.711991771237674,10.708083668013439,9.762983368367713,8.572545228435843,5.061107299146729,4.045860491125787,0.0
2024-06-27,29.108929763216157,20.913027105433915,0.0,11.711991771237674,10.708083668013439,9.878454673390454,8.572545228435843,5.061107299146729,4.045860491125787,0.0
2024-06-28,29.078709953935327,20.718288837250924,0.0,11.699832816562786,10.696966933429145,10.145042653612515,8.563645530509403,5.055853045604118,4.041660229095778,0.0
2024-07-02,29.06865062294398,20.711121664934186,0.0,11.695785439941481,10.693266482784763,10.176126589543399,8.56068306948481,5.054104051260492,4.040262079106887,0.0
2024-07-03,29.175972617120955,20.787587508070647,0.0,11.738966495476607,10.732746219841852,9.85491154537221,8.581872916280924,5.072763896624317,4.055178801212491,0.0
2024-07-04,29.260636260295424,20.84790950365028,0.0,11.77303095268092,10.763890799258737,9.59332603790655,8.606776032138878,5.087484183008193,4.066946231061019,0.0
2024-07-05,29.352626623958134,20.913451714003727,0.0,11.810043319367525,10.797730604389466,9.309103140587194,8.633834242702614,5.103478350597715,4.079732004393626,0.0
2024-07-08,29.45896105858742,20.98921393087942,0.0,11.852827029847708,10.836847055322684,8.980561324990445,8.665111644028308,5.121966491097233,4.094511465246786,0.0
2024-07-09,29.486527383971772,21.008854660898027,0.0,11.863918354011496,10.84698767268775,8.895389568327795,8.673220052420442,5.12675938907556,4.098342918607156,0.0
2024-07-10,29.369725387097084,20.925634411036494,0.0,11.81692301487027,10.804020598140553,9.256273041798266,8.63886370356103,5.10645127593825,4.0821085675580475,0.0
2024-07-11,29.345792692053728,20.908582606147366,0.0,11.6792416835057,10.795216657115928,9.458269960204465,8.631824097714759,5.102290149488137,4.078782153769917,0.0
2024-07-12,29.25045068841157,20.840652385965324,0.0,11.641296813015694,10.760143909324066,9.752432399290985,8.603780029755889,5.085713239430854,4.065530534805621,0.0
2024-07-15,29.138875628778337,20.761156276400055,0.0,11.596891398550238,10.719099628976597,10.096679325400478,8.570961141591834,5.066313922681461,4.050022677621001,0.0
2024-07-16,29.024806303442702,20.679883027568938,0.0,11.551493298957238,10.677137801812776,10.448621907723616,8.5374085856403,5.046480933294319,4.034168141560111,0.0
2024-07-17,28.93817762440387,20.618160963668608,0.0,11.517016217699478,10.645270359390711,10.715900783218483,8.511927470608672,5.031418990331617,4.022127590678556,0.0
2024-07-18,28.875198358921768,20.57328886944286,0.0,11.4919512937312,10.62210264935746,10.910213191583912,8.493402636498738,5.0204689202734185,4.013374080190645,0.0
2024-07-23,29.209779213841085,20.81167436875194,0.0,11.625110098070971,10.745182399019674,9.877917701716573,8.591816849276457,5.0786417772201125,4.059877592103191,0.0
2024-07-25,29.527956446755336,21.038372452105623,0.0,11.751740475392518,10.862286438050443,8.907887739038491,8.6854060712557,5.133962571527004,4.092387805874884,0.0
2024-07-26,29.536761325012378,21.044645839446233,0.0,11.737142761064723,10.865525440040052,8.910543963054911,8.687995953938854,5.135493456859351,4.081891260583497,0.0
2024-08-01,29.564473514889855,21.064390496451434,0.0,11.748154866462283,10.817080576790355,8.918904076863551,8.660963750980336,5.140311715984818,4.085721001577365,0.0
2024-08-02,29.637466033520205,20.86950426097073,0.0,11.777160199925456,10.84378715606124,8.940924197454061,8.68234703580805,5.153002768930709,4.095808347329552,0.0
2024-08-05,29.658387286334513,20.884236160595993,0.0,11.78547376309238,10.851441845983107,8.94723564578493,8.617885394522249,5.156640302367599,4.098699601319232,0.0
2024-08-30,28.137194161215106,19.813073519008036,0.0,11.180991075223783,10.283704454201034,8.488327572942326,8.175869856433483,4.892153710398062,3.8884753030368606,5.140210347541312
2024-09-25,28.137209864107604,19.813084576349492,0.0,11.180997315145925,10.283654385052838,8.48833231013448,8.175874419248263,4.892156440626362,3.888477473129206,5.140213216205829
2024-10-03,28.13768095903275,19.813416302332293,0.0,11.179510238722088,10.283826561946572,8.48847442835777,8.176011306059932,4.892238348892438,3.8885425770258957,5.140299277630257
2024-10-04,28.134540624134967,19.81120500557514,0.0,11.178262537954073,10.282678824878893,8.487527063416248,8.186259417003017,4.891692345586848,3.888108592221891,5.139725589228925
2024-10-09,28.19432710617445,19.853304226887122,0.0,11.202016577566317,10.092027657592165,8.505563234367669,8.203655387960701,4.90208729322325,3.8963709035786662,5.150647612649656
2024-10-10,28.18024672706583,19.85756842001845,0.0,11.203080196741997,10.094195274353934,8.507390102273765,8.205417410572018,4.903140188334615,3.897207785835356,5.151753894804039
2024-10-14,28.180776347916943,19.856062219478936,0.0,11.203290747945696,10.094384985123478,8.507549990554034,8.20557162356365,4.903232338176482,3.897281030137455,5.151850717103323
2024-10-16,28.181406874887166,19.856506486258436,0.0,11.201303977980269,10.094610840575518,8.507740341581037,8.20575521801651,4.903342044885493,3.897368229324933,5.151965986490638
2024-10-29,28.17510287458856,19.874434072673296,0.0,11.198798317991914,10.092352740756876,8.505837214533765,8.203919643108048,4.902245198661586,3.896496413003253,5.150813524682701
2024-11-08,28.183135361010176,19.872211429436547,0.0,11.197545908325797,10.09122406964704,8.504885970262423,8.203002163574146,4.90169695954716,3.8960606510908526,5.150237487105856
2024-11-11,28.231276800388923,19.858874905790454,0.0,11.19003107605286,10.08450758530897,8.499178220359878,8.197497012186647,4.89840736102215,3.8934459493912263,5.146781089498893
2024-11-14,28.279345770398674,19.845550729710006,0.0,11.182523201356517,10.077825217215402,8.493475754954138,8.19199695772095,4.895120808158423,3.89083366850243,5.143327891983458
2024-11-18,28.214118564362334,19.799776338857356,0.0,11.156730357675366,10.054580394397412,8.47388528431415,8.403755022382132,4.883830057088051,3.881859337504497,5.1314646434187035
2024-11-19,28.326492111913424,19.80043822780575,0.0,11.042330031419187,10.054916510095383,8.474168558777642,8.404035952453217,4.88399331919189,3.8819891046165464,5.131636183726958
2024-11-22,28.34246176457195,19.79602647051492,0.0,11.039869677791485,10.05267616315398,8.472280420015622,8.402163440013892,4.882905111300408,3.8811241543796795,5.130492798258063
2024-11-29,28.350443922536655,19.79382132902873,0.0,11.038639912077397,10.05155636402219,8.471336666123161,8.401227496671781,4.882361189183002,3.8806918237855257,5.129921296571556
2024-12-03,28.500100501170472,19.77399714089819,0.0,11.027584337174263,10.041489387006846,8.462852333108591,8.314916279395202,4.87747133769214,3.8768051783767103,5.124783505177584
2024-12-04,28.66679998573366,19.72789476656974,0.0,11.001873914672004,10.01807800997284,8.443121492481511,8.295530346440374,4.86609968593229,3.8677665443434157,5.1128352538541675
2024-12-06,28.665113281003357,19.72673401149983,0.0,11.001226583515988,10.017488563659462,8.44262471387466,8.300926078186894,4.865813373076915,3.867538971676453,5.112534423506442
2024-12-09,29.448346633599563,19.510141026969496,0.0,10.880436771181666,9.907499867900873,8.349927499881625,8.209784668129249,4.8123883590817975,3.8250746788961862,5.056400494359538
2024-12-12,29.83354879306379,19.403618385806002,0.0,10.821031108235585,9.853406304363999,8.304338063619655,8.164960392127155,4.786113391740187,3.8041903061548323,5.028793254888793
2024-12-13,30.214567493801077,19.298252625677165,0.0,10.762270615969303,9.799900219855706,8.25924374795943,8.120622926762053,4.760123781681044,3.783532746553682,5.001485841740546
2024-12-16,30.325757665048407,19.25851305884592,0.0,10.772622790136554,9.779719958083804,8.242236054295969,8.103900685439541,4.75032158555395,3.775741577303477,4.991186625292373
2024-12-17,30.32603671046101,19.257770108190357,0.0,10.77272191547431,9.779809947129452,8.24231189603374,8.103975254270944,4.750365296100657,3.775776320157323,4.991232552182201
2024-12-19,30.38214663374029,19.245255119547714,0.0,10.787383311579848,9.77345437170572,8.236955489804544,8.06621540012821,4.747278190615697,3.7733225678537883,4.987988915024191
2024-12-30,30.38379208563986,19.240881562604393,0.0,10.787967540224894,9.773983687466556,8.237401591069894,8.066652254364103,4.74753529614582,3.773526925395137,4.988259057089339
2025-01-03,30.446261756223976,19.23928880530106,0.0,10.78707451388242,9.727298553329776,8.236719700195923,8.055153692035224,4.747142295882751,3.7732145533995918,4.987846129749276
2025-01-06,30.554503630838454,19.23924712999018,0.0,10.787051147390635,9.619186272147683,8.236701858171843,8.055136243311537,4.747132012829517,3.7732063800262865,4.987835325293863
2025-01-07,30.580371791460355,19.23508051048479,0.0,10.784715009317626,9.61710305709895,8.234918046030419,8.042563315617162,4.746103932431896,3.772389221475608,4.9867551160831995
2025-01-09,30.970878846386036,19.120254524404064,0.0,10.732418118315735,9.5381403279394,8.19498554794487,8.003563577865238,4.723089278838955,3.754096273747108,4.962573504558592
2025-01-10,31.340812082011453,19.01778736990482,0.0,10.674902129494756,9.487024580637451,8.151067887267887,7.96067176465057,4.697777820864857,3.7339777359736646,4.935978629194541
2025-01-14,31.342491754183637,19.018806604765047,0.0,10.67011486103541,9.487533026019886,8.151504733698923,7.961098407036222,4.698029592473587,3.7341778539054604,4.93624316688183
2025-01-15,31.345851638705653,19.02084540226844,0.0,10.660538784545201,9.488550080299305,8.15237856704953,7.96195182901447,4.69853321666006,3.734578154126394,4.936772327330955
2025-01-16,31.395462374099175,19.024924308899045,0.0,10.60921386734663,9.49058484316178,8.154126795915762,7.9529370207976875,4.699540789030596,3.73537901209423,4.937830988655091
2025-01-17,31.461000113351883,19.01269283381598,0.0,10.602393007880256,9.473767863241685,8.148884357254294,7.947823930757083,4.696519367492745,3.7222621602575745,4.934656365948503
2025-01-23,31.636263807301805,18.970006248447664,0.0,10.578588912469094,9.4524977147052,8.130588787509762,7.92997977434652,4.6859749182310475,3.6925225765658287,4.923577260423078
2025-01-27,32.17287976963298,18.82110262314337,0.0,10.495553081112984,9.37830105079976,8.066768347470756,7.8677339995415405,4.649192713508964,3.663538400653204,4.884930014136442
2025-02-04,32.17902377303558,18.805600018922846,0.0,10.497557400101657,9.38009200995478,8.068308845322667,7.869236488122298,4.650080562407033,3.664238020723286,4.885862881409849
2025-02-05,32.59286589571314,18.71426870637541,0.0,10.446574943018202,9.250073995872617,8.029124281355553,7.831018739340914,4.627496972370628,3.6464422754355983,4.862134190517935
2025-02-07,32.61420932776766,18.708343121081032,0.0,10.443267195767685,9.247145102240605,8.026581982668128,7.828539167725805,4.626031746641561,3.645287685584232,4.86059467052329
2025-02-10,32.63531830219906,18.708343121081032,0.0,10.443267195767685,9.226036127809204,8.026581982668128,7.828539167725805,4.626031746641561,3.645287685584232,4.86059467052329
2025-02-11,32.635662754884386,18.708540580133405,0.0,10.443377420261156,9.226133504917332,8.026666700019199,7.827566334953047,4.626080572549823,3.6453261601325866,4.860645972149063
2025-02-20,32.791721164348104,18.665199767980837,0.0,10.4191839532683,9.204759944675237,8.008071863496982,7.8094327407968445,4.615363644190886,3.636881279268446,4.849385641974364
2025-02-21,32.79914289352708,18.66237809488757,0.0,10.418196606946786,9.203887680022596,8.007312999815113,7.808692700624379,4.614926281501353,3.636536639863962,4.848926102811156
2025-02-25,32.79931556797773,18.662476344890493,0.0,10.417724994358057,9.203936134832958,8.007355155135386,7.8087338102877215,4.614950577253928,3.6365557847839542,4.848951630479781
2025-02-26,32.816918617440045,18.66051154136529,0.0,10.416628206214016,9.202967135551765,8.006512133054843,7.797383602720213,4.614464710802164,3.636172924680423,4.848441128171242
2025-02-28,32.81712591856183,18.660629417910027,0.0,10.419326047749756,9.203551677906772,8.006562709373908,7.797432857995721,4.61449385990425,3.63240575531929,4.848471755278451
2025-03-03,32.86388479602305,18.65729015903487,0.0,10.41219840374978,9.193483709054215,8.005129961046505,7.774984974657693,4.613668111252854,3.6317557481365212,4.847604137044511
2025-03-04,32.92734397829591,18.65149839816353,0.0,10.408440006546787,9.180106775207742,8.0026449378688,7.751525372324794,4.601712884232569,3.630628346426143,4.846099300933728
2025-03-06,32.997320594320065,18.661317060769896,0.0,10.413919296119198,9.184939436326543,8.006857750637304,7.75560598883564,4.498849842663702,3.6325396092116673,4.848650421115982
2025-03-07,33.004547989686614,18.659450719473693,0.0,10.412351412326762,9.184020839224456,8.006056974935127,7.754830341131519,4.498399907151678,3.6321763144527446,4.8481655016174106
2025-03-10,33.00541665083333,18.6599418257256,0.0,10.41262545956173,9.184262557489351,8.00626768985341,7.752402500129715,4.498518302508069,3.6322719112911983,4.848293102607597
2025-03-14,33.00889175272182,18.661906509273265,0.0,10.413721792772167,9.17470067423759,8.007110660456176,7.753218741562251,4.498991946262178,3.632654348971412,4.84880357374314
2025-03-17,33.010629578097586,18.657624287260376,0.0,10.414270045955679,9.175183696441614,8.007532212327611,7.753626926737746,4.499228805543252,3.6328455980129224,4.8490588496232165
2025-03-19,33.00657092951863,18.658901327586058,0.0,10.414456353474637,9.175811701347033,8.008080296123644,7.7541576317247936,4.499536759896426,3.633094251874433,4.849390748454345
2025-03-20,33.09620726706027,18.709573528013273,0.0,10.420565630101148,9.200730562401603,8.029827935101856,7.775215689900924,4.511756205432054,3.6429606891779933,4.613162492810873
2025-03-21,33.250191234906055,18.77010229970221,0.0,10.465229690889045,9.243538035404367,8.067187646944019,7.8007829072535495,4.108432426016671,3.659909989050916,4.634625769833173
2025-03-24,33.258658528547855,18.774882181018842,0.0,10.463650470261287,9.245891939184405,8.069241988411939,7.781548242422506,4.10947865469887,3.6608419997079653,4.635805995746335
2025-03-25,33.26600033877518,18.779026714445983,0.0,10.454498350043057,9.247932959087287,8.071023264205323,7.77265308524652,4.110385817337139,3.6616501263259105,4.636829344533606
2025-03-26,33.25541222299275,18.773049605472593,0.0,10.514828107064313,9.244989467717065,8.068454367195349,7.738350514530934,4.109077537396624,3.6604846728569798,4.635353504773391
2025-03-27,33.26070543823653,18.776037684275448,0.0,10.516501736849706,9.24646097914657,8.069738611256549,7.723665362947261,4.109731573248381,3.661067306839685,4.636091307199872
2025-03-28,33.27270963338361,18.75733802884382,0.0,10.520297270872527,9.24979813993589,8.072651078559907,7.715837862795004,4.111214825607505,3.6623886307809204,4.6377645292208145
2025-03-31,33.30629674257712,18.77627260818815,0.0,10.429972059031334,9.259135341010499,8.08080000950795,7.723626608937792,4.11536488800961,3.6660856259522325,4.642446116785311
2025-04-01,33.30983617274006,18.778267945770434,0.0,10.431080442769991,9.260119300985455,8.081658748848302,7.713820481831217,4.115802224130426,3.6664752175704396,4.6429394653536775
2025-04-08,36.05221553271995,19.077569413909682,2.983827747342214,8.895257616657744,8.669265080726287,7.3106904236844805,5.7116840820663235,4.031682439242627,3.8309067627565434,3.436900900894145
2025-04-09,36.05221553271995,19.077569413909682,2.983827747342214,8.895257616657744,8.669265080726287,7.3106904236844805,5.7116840820663235,4.031682439242627,3.8309067627565434,3.436900900894145
2025-04-10,36.025773805457135,19.063577378196307,2.9816393226274323,8.88873357999712,8.671163280571612,7.305328553978844,5.694527960482757,4.028725487890443,3.8280970660349043,3.5124335647634424
2025-04-11,36.03421158207072,19.06804235397286,2.9823376672815254,8.890815454732989,8.657579863743239,7.307039571506468,5.688054537681021,4.029669075830784,3.828993663789411,3.5132562293909833
2025-04-14,36.03784104133545,19.06996293666202,2.9826380560676773,8.891710960728721,8.656187571267578,7.307775555486863,5.680819500262742,4.030074954553224,3.8293793299637904,3.5136100936719346
2025-04-17,34.00910407971685,17.996426410932635,8.444194642341236,8.39115537368984,8.168890686518255,6.8963870275330335,5.3610198630079005,3.8032033722900773,3.613805833819974,3.315812710150197
2025-04-29,34.026654636989775,18.005713550978804,8.448552308492827,8.395485668678697,8.173106280775427,6.899945940323541,5.31218097453697,3.8051660331837462,3.615670755227813,3.317523850812396
