date,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,CHIYU BANKING CORPORATION LTD
2024-03-26,7.28356376231545,13.91551645245556,48.754988444763654,10.425053142502998,4.256613128370277,5.010165132725936,4.243436104466287,1.2018604220122908,4.9088034103875495,0.0
2024-03-27,8.570356515460753,13.772264450218024,47.89734901675412,10.232550867837427,4.432707777847263,4.917650670562886,4.179292426817968,1.179667646406704,4.818160628094851,0.0
2024-03-28,8.737801970294381,12.59057654954232,48.283261802575105,10.467188899356806,4.4948067506426135,5.030415111018063,4.260587133768333,1.2067180757644485,4.928643707037929,0.0
2024-04-02,8.204781877206702,12.247932513447548,48.932489751427696,10.662513921471055,4.534252742825999,4.916945096087771,4.280852349470392,1.199616122840691,5.020615625222151,0.0
2024-04-03,8.207212866065397,12.4145205446982,48.843286677649125,10.665673109970726,4.535596193275419,4.8739585432049015,4.2821207201014495,1.1703426289154626,5.007288716119321,0.0
2024-04-05,8.096797136290697,12.417048239865043,48.37505657471684,11.372987556501243,4.528328503664866,4.81987197949791,4.262206913577344,1.1608837999400454,4.966819295946017,0.0
2024-04-08,8.09449223863849,12.682345240321677,48.216289508135404,11.308180989339817,4.502524780250608,4.865461941275481,4.237919627828688,1.1688797456517674,4.92390592855807,0.0
2024-04-09,8.13609901955601,12.732848104612025,48.30258064137133,11.366306563511506,4.525668364379747,4.890471071321572,4.083469914056947,1.1895740443755176,4.772982276815349,0.0
2024-04-10,8.12126988185659,13.002748737498473,47.85592663834634,11.621842293365257,4.622295573544709,4.837894223002226,4.039569035152459,1.1767850812708116,4.721668535963134,0.0
2024-04-11,8.142801472683809,13.086645223956122,48.158854424158534,11.631846496559668,4.365704846711763,4.842058732863765,4.043046338356667,1.1777980701560509,4.5512443945536285,0.0
2024-04-12,9.540047903219259,12.454257065144898,47.64224530391867,11.598117507872715,4.382042672141321,4.8425167168316605,4.031322673997135,1.0583943722416504,4.451055784632694,0.0
2024-04-15,9.4764136134786,12.441426461867609,47.75996186179552,11.62677464739602,4.305663755915491,4.839947443693824,4.0122146901852265,1.0610094996686164,4.476588025999093,0.0
2024-04-16,9.53479765766158,12.422810951230307,47.71752617715567,11.609378061257809,4.332745571833888,4.832705662102445,4.006211405475615,1.073934591578321,4.469889921704364,0.0
2024-04-17,9.536893676719657,12.299103735525655,47.800771965021696,11.62963124495715,4.325766331566973,4.84113657674946,4.013200456491557,1.0758081281665468,4.477687884801303,0.0
2024-04-18,6.791953689873748,13.197494259535858,48.866397663686826,11.888891365896068,4.451925006130593,4.949060347325947,4.1026669936316145,1.0997911882946547,4.6518194856246895,0.0
2024-04-19,6.763806972493358,13.335208057366554,48.85629500262708,11.839622292442149,4.463076570143047,4.928550813654898,4.085665021349653,1.095233514145533,4.632541755777727,0.0
2024-04-22,7.510543647813277,12.68052339749145,48.751872080776124,11.850215761475798,4.466477347637437,4.932960620753098,4.089320658735414,1.0962134712784664,4.62187301403894,0.0
2024-04-23,8.054173519585483,12.618695989551663,48.472283777834384,11.749228080353264,4.439513451353234,4.9179048547377535,4.07935790420687,1.0748714203468743,4.593971002030476,0.0
2024-04-24,8.015628219222167,12.241503509281134,48.54493037832863,12.000132340578478,4.398970751228286,4.8875781824525415,4.136395012564836,1.082786551189486,4.69207505515444,0.0
2024-04-25,8.160507463239151,11.492586124977631,49.02474993983747,12.309408185806578,4.449559116628923,4.504476709387206,4.2738536723826215,1.1106928872461603,4.674165900494258,0.0
2024-04-26,8.176227696892402,11.538267271097192,48.63119215082141,12.595021024585506,4.568585607313778,4.340661422095387,4.357234856616115,1.1048956347151895,4.6879143358630175,0.0
2024-04-29,8.392581341026,11.902786464649044,48.88758408536819,13.034827617017475,4.5064651596186,3.430427734449791,4.0215781882235815,1.1009279705908632,4.722821439056457,0.0
2024-04-30,8.046139388616249,10.71794903292775,46.695247864087804,12.544453384599322,4.183378272966815,3.239953074423718,3.8702851772914606,0.87524798692963,4.514436985215987,5.312908832941264
2024-05-02,8.079636848078156,10.824246311738293,46.62752257364188,12.627516405980167,4.154536931958356,3.0684117037548724,3.8863978388513347,0.8634726402526275,4.533231361326294,5.335027384418019
2024-05-03,8.095864928836729,11.000488223915555,46.38127197780126,12.652878976089388,4.147431262398724,3.074574658088758,3.894203731513927,0.8652069389596504,4.542336429538165,5.34574287285784
2024-05-06,8.900950363702238,11.844708898860121,39.366238399152756,14.26503581282573,4.963629776204677,3.448900532315153,4.303287255093225,0.8883531674145091,5.992029207658649,6.026866586772943
2024-05-07,9.000947840479862,11.61811931472548,39.646611116612675,14.48197688400979,4.986065330258746,3.377565889060223,4.3510475759333405,0.866495961067806,6.083155318516842,5.588014769335238
2024-05-08,9.108869784322007,11.63215198390826,38.887178863127154,14.816677284733606,5.027952955998254,3.4896455951724783,4.385321297933413,0.8768853034023149,6.120301505379423,5.655015426023093
2024-05-09,8.929596052329584,11.708887996327748,38.963879963277485,14.845901709892129,5.037870094101446,3.460666743171907,4.393970908882258,0.8606839568510444,6.132373192563691,5.666169382602709
2024-05-10,8.910173310906124,12.142119942717763,38.76550352300039,14.783923833195841,4.97005538949421,3.4462193366831295,4.375627194063218,0.8570908194859598,6.106772088837464,5.642514561615902
2024-05-13,9.03856935439817,11.787875738539167,39.011399738366656,14.877700789212655,4.762589307534178,3.4501099722553654,4.385413222546468,0.8625274930638414,6.14550838807987,5.678305996003623
2024-05-14,9.044183757991094,11.64593525001593,38.65459359579756,15.0078583514453,4.690940241131036,3.4159050201414507,4.319438446453477,0.8495515075999462,6.95570296847456,5.415890860949657
2024-05-16,9.475403949092371,11.146488322853502,38.3282756364787,15.056647982521168,4.694858215601884,3.6088311475905273,4.4274847158001025,0.85331968021845,6.968777388450674,5.439912961392618
2024-05-17,9.018612612710111,11.074856288408016,38.81610868510432,17.604331820010135,4.27644572869488,3.751742846887406,2.290727603628368,0.8657868108201707,6.962368937012206,5.339018666724385
2024-05-20,10.635483452856755,11.94938291113956,37.304091376380704,17.27600233661039,4.120850341525082,3.5155688208107474,2.219424760612845,0.8877699042451382,6.8535836607724665,5.237842435046315
2024-05-21,10.57524019014282,12.760789829439002,37.04859146613367,14.527736211208698,4.082571475404635,3.154946656725941,4.948331138970994,0.8812700158452348,6.821029922642118,5.199493093486886
2024-05-22,10.364891286424347,13.137318501149743,35.76974720175116,14.935772102858863,4.1972373578225035,3.2435586368355915,5.087313336824538,0.9060219655965339,7.012610013717173,5.34552959701955
2024-05-23,10.328143471227843,13.692887075965835,35.44676417825584,14.83096211874486,4.203770312165438,3.2207973542679165,5.069607008742935,0.8996640654379655,6.999386429107371,5.308017986083996
2024-05-24,10.329409355390963,13.742605490215803,35.37149047089532,14.806983758575656,4.143081181971858,3.4491245151914174,5.007518013591707,0.8622811287978543,6.988069981299278,5.299436104070146
2024-05-27,10.287936541565598,13.68133969401917,35.42425618936985,14.799008192644752,4.212667627831651,3.4472666945560118,5.022775301052314,0.843862159604857,6.984305959282754,5.29658164007304
2024-05-28,10.152049200036334,14.480028069525508,35.24720239802088,14.680397461631486,4.178904041762324,3.4196376252753966,4.822223370017258,0.8370987936872064,6.928328313709006,5.254130726334594
2024-05-29,9.981579134340619,14.383178266497765,35.472730013880636,14.630118375290046,4.065933875504061,4.003029132001186,4.709191197494901,0.849127391636615,6.79301913309292,5.112093480261254
2024-05-30,10.11104627424592,13.387936487909677,35.90560453367399,14.794195523452547,4.111533426908701,4.01287625095722,4.762004896059495,0.8761738539207904,6.869203014738996,5.169425738132663
2024-05-31,9.988542554129086,14.343408858005436,35.39192932674113,14.762478333676077,4.071972806279303,3.957398347570175,4.696170309834913,0.9159044210533592,6.774236472696543,5.097958570013981
2024-06-03,10.092710492076092,14.366044022283871,35.61111275173148,16.66339507663338,4.093193413507556,3.45688362809491,2.8445462015102585,0.9206775491911066,6.82691088362462,5.124525981346725
2024-06-04,9.861447511130196,14.681845261837555,35.83049173149027,16.621036962606272,4.203081320449519,3.428592766348192,2.7793666608391905,0.8995812703784861,6.687453217530632,5.007103297389687
2024-06-05,9.95963188653878,14.708821705505814,35.63600705886775,16.728935720228304,4.059532290219915,3.450850156227845,2.797409470704503,0.8883376639794451,6.730866146305796,5.039607901421853
2024-06-06,10.917379904115288,15.811377792166967,29.514571878711678,18.432490122594647,4.472925838991234,3.783436828839953,3.082277516032549,1.0164457152107338,7.416289107278316,5.552805296058637
2024-06-07,11.169677023011461,15.271644619393253,30.1966440897965,18.85845900824823,4.537777580917569,3.851612766555676,3.1342498887846815,1.0399354469700326,6.258870745652974,5.681128830669622
2024-06-11,11.163137437243376,15.755202579241946,29.858030253831686,18.81497820210082,4.488887778766213,3.8427323364004744,3.1270234387458857,1.0375377308281282,6.24444004665077,5.668030196190699
2024-06-12,11.221159018476353,16.67749579206537,30.13517447745453,17.164324426458027,4.292382529696546,3.9331897590535667,2.7908294981519792,1.0411384656318265,7.056605155949046,5.687700877062755
2024-06-13,11.228193041184632,16.994536247081147,30.144843690231284,16.942201449007825,4.236834943659211,4.072598831887307,2.7547134622228397,1.0276651258033391,6.984316688330101,5.614096520592316
2024-06-14,11.041183614883515,17.1980470204711,29.829909630719193,16.660023242627204,4.2036967379852275,4.94046182089703,2.7088327597532014,1.029262879353548,6.867990485868221,5.5205918074417575
2024-06-17,11.288344497314712,16.60725936215114,30.497662930033307,17.03296387921089,4.259532432944364,3.960486967701942,2.7503381720152373,1.0523033005971343,6.906936209373918,5.644172248657356
2024-06-18,11.260337084870496,17.119529432421754,30.13571568984833,16.990703542044,4.248964144414778,3.9315753211581734,2.7625996492118716,1.0496924401150463,6.870714153480304,5.630168542435248
2024-06-19,11.415149644872761,17.451635558771574,30.33721125959405,17.224299951437246,4.1707861168563065,3.9856285200742176,2.123411311058958,1.064124119437291,6.520178695461221,5.7075748224363805
2024-06-20,11.360201171833632,17.945266935845673,30.19117870751718,17.045115402314785,4.150709434935892,3.966443121013099,2.113189963743629,1.0590018041539826,6.488792872725312,5.680100585916816
2024-06-21,11.523680090161585,17.119781927515856,30.456832996332313,17.261146869400243,4.242313159418707,3.9582183727627775,2.139972740939482,1.0724236970539547,6.4735394076711446,5.752090738743938
2024-06-24,11.51623263568048,16.96309942282665,30.13284519031936,17.60991485380026,4.2907693115743974,3.968431516349354,2.1349772496046158,1.1866388357711304,6.45842776190189,5.73866322217186
2024-06-25,11.452434799206427,17.6028164506321,29.90357975348345,17.453394952831008,4.215999861182609,3.933159425990086,2.135281404060794,1.214652175673409,6.401024163866219,5.687657013073899
2024-06-26,11.999181136962951,18.606838317114846,25.376646593712188,18.307872233043557,4.43219753246569,4.337541829915661,2.954190288365456,1.2769398845078817,6.729270502485979,5.979321681425795
2024-06-27,11.864512081961331,19.339956349818728,25.09183974090471,18.102399557485764,4.382454150274468,4.288860786384671,2.9009934524728087,1.4630226047013128,6.653746640559395,5.912214635436812
2024-06-28,11.767816215335134,19.977458270965894,24.887341049999304,17.95486485895517,4.366615182470725,4.2539065373002005,2.877350333057028,1.4510989589855825,6.599518553194704,5.864030039736258
2024-07-02,10.55871755333319,20.28129356929377,24.48144640818874,17.56383357283279,6.254922054108079,4.1612625348311285,2.8924663647482727,1.6139476186494564,6.455790474597825,5.736319849416742
2024-07-03,10.484228200252629,20.368804972077523,24.66308294339871,17.472101700882263,6.241597626154087,4.139529215597901,2.8773596767298493,1.6248619350945033,6.42207336251637,5.706360367296172
2024-07-04,10.443823981100918,20.598612243167675,24.62584326171028,17.308422308162175,6.159736553576624,4.2006524499631,2.866270880422069,1.618600026591286,6.493669154300755,5.684369141005112
2024-07-05,10.52903546653146,19.853642521762275,25.021028931536016,17.44964226533558,6.209994036136737,4.234925704250661,2.8896568738866324,1.631806234665392,6.449519879867979,5.730748086027271
2024-07-08,10.36604246038691,19.558933547705912,25.597778320547267,17.486686655114653,6.2440501031796245,4.1925737594885835,2.860758471210673,1.634719126406099,6.3850205878449975,5.6734369681152845
2024-07-09,10.386016837294086,20.34811462000474,25.64710280229764,16.556929438673365,6.256081793254677,4.162114354091879,2.924078024228901,1.6378690745268967,6.397323914622702,5.684369141005112
2024-07-10,10.62975898648502,21.160911674394114,28.773317924455743,16.9454924102732,6.402901391729299,4.259792098480082,2.9927011617794097,1.6763070757907732,1.3410456606326184,5.817771615979742
2024-07-11,10.900626330978609,21.740581272359936,29.466071547747376,15.496484092972837,6.606507613248204,4.368340051004415,2.361128245160951,1.7190227052563671,1.3752181642050936,5.966019977066215
2024-07-12,10.993577867082116,20.79976743567119,29.8280129466269,15.686832477936075,6.687657508081406,4.4424700133274095,2.3901307560183183,1.7401380236535937,1.392110418922875,6.03930255268012
2024-07-15,11.220793088992568,19.584246673910823,30.262770951911182,15.981287554722224,6.813190480262459,4.400719966129056,2.372426048090901,1.7936583748203734,1.4182415056719233,6.15266535548849
2024-07-16,11.567182494712602,18.289807007322327,30.497239455616803,16.715859204766875,6.800948423597906,4.481749675073148,2.342247746853705,1.557941553715904,1.4512332281189244,6.295791210221805
2024-07-17,11.633725829009894,18.648178167089387,30.55991582657194,16.75021278597794,6.930193367920856,4.490960338404554,2.3256758895309297,1.3259025761003922,1.4542157286262367,5.881019490767868
2024-07-18,11.34752359416791,19.863333650264774,30.63211287168824,16.18934035543172,6.718808778725357,4.361252237467084,2.289140688623126,1.4881998156285783,1.4261914899773875,5.684096518025821
2024-07-19,10.855641676979525,20.546769064973976,31.797161348389118,15.301520381960687,6.700694168941417,4.223831488861125,2.245144074102584,1.5197898347771337,1.381627122524667,5.427820838489763
2024-07-22,10.617432666172473,20.30825302693353,31.311774153694095,15.158798183839881,6.4507659995058075,5.482456140350877,2.215182542624166,1.7953113417346183,1.3513096120583148,5.308716333086236
2024-07-23,10.366001027159301,21.185160569167095,31.23017431497538,14.845661762484516,6.328358659859219,5.419020573396574,2.2233089634754237,1.812634059393976,1.3972387541161897,5.192441315972327
2024-07-24,10.55844135826256,21.17468440279298,31.790927447323398,15.1488586093685,6.380535474821586,4.180988640041925,2.384319558549255,1.6569816730120073,1.4257749279405645,5.298487907887233
2024-07-25,10.532964206831865,21.084838582796284,31.20177906871199,14.868120480469576,6.262291609936159,5.483949048440289,2.3401334301533994,1.626274545399534,1.3993525158089013,5.200296511451998
2024-07-26,10.48566771834861,21.737667658537315,30.933654320618448,14.695822181018887,6.189721428891846,5.457780701885551,2.3690880272739507,1.6074285628841007,1.3831362052723657,5.140033195268927
2024-07-29,9.293886359605038,21.821232188257554,30.837964879087092,14.8923904688701,6.15576775261633,5.598504109265062,1.8107373026665878,2.697629042748182,1.8107373026665878,5.0811505942174655
2024-07-30,9.263428280397699,21.88531063854915,30.798131075664863,14.873153772909456,6.2031753998774715,5.591272448128493,1.8083983495597102,2.6941444799563032,1.8083983495597102,5.074587205397147
2024-07-31,9.324720994048363,21.628938637082594,30.953659631130957,14.860699335682598,6.109071647698431,6.106128934958692,1.8024115530902163,2.7036173296353243,1.4529644152461947,5.0577875214266275
2024-08-01,8.637634616981812,21.96321622694093,31.136088886428027,14.912839253250649,6.148777719332244,6.127552762474276,1.8271919382076909,2.713103180975056,1.4580622537212886,5.07553316168803
2024-08-02,8.69539367094252,21.812803781381454,31.307133195594332,15.01256001308025,6.171499918248435,6.168527134087429,1.7279307935847317,2.5268665368550915,1.4678121794967076,5.109472776729045
2024-08-05,8.746475300998105,21.521178032733076,31.386605397824756,15.068554463126798,6.194518626822028,6.210183955719336,1.73437569934504,2.5362913452787685,1.4732868843898728,5.128530293762215
2024-08-06,8.775892586037074,21.717556969243642,31.141458501507085,14.959749387168683,6.242362751705189,6.165342259810855,1.721852342830059,2.721637574150738,1.4626487643395123,5.091498863207163
2024-08-07,8.418494333987292,21.448859477028492,31.14842903575298,14.951977980146994,6.115487101402595,6.112558929460338,1.811806389271178,2.6902579719481126,2.2693332552487484,5.032795525753272
2024-08-08,8.427748545297316,21.52740117548771,31.292596772538733,14.65695399182142,6.122209682383807,6.155920676564996,1.8137980564879006,2.693215295997186,2.27182786873232,5.0383279346886125
2024-08-09,8.414229969356036,21.29277845957128,31.433946457572436,14.752459968106763,6.139080975021862,6.154513187192734,1.782053072112523,2.700637129902483,2.2780884633191016,5.0522123178447815
2024-08-12,7.521492618957858,21.104532115110253,31.50895556590454,15.394111428972716,6.156905358555282,6.1909091581102755,1.7556309552850036,2.6057259441598477,2.679647247540269,5.082089607403958
2024-08-13,8.461429981666901,21.09790765165629,31.54480475621433,15.45695433054502,6.1820395015178615,6.216182113724588,1.7627979128472713,2.6163632180154233,1.5586844703070608,5.102836063505259
2024-08-14,8.526296894632921,20.661311553880214,31.71184108179262,15.5754502483097,6.229432178543648,6.170346436905403,1.7763118530485251,2.636420750314127,1.570633638485012,5.141955364087836
2024-08-15,8.588352915529697,20.40908373362199,31.75999218215577,15.654481353689798,6.261040825684624,6.182862383390088,1.7477392147576845,2.6497981643100377,1.578603161716618,5.16804606514369
2024-08-16,8.470250556669304,20.676288476760444,31.254854674172766,15.239053403265302,6.161459990087217,6.084524963196946,1.719941706921933,2.6076535556558342,2.7001235398989487,5.085849133371307
2024-08-19,8.355895467382817,20.61607396974363,31.781593677250804,15.033314115990045,6.169496967795139,6.075356311437725,1.714965445270709,2.572448167906064,2.6636697341438675,5.017186143079202
2024-08-20,8.450461009389198,19.95043620912319,31.98315786379694,15.137347547253693,6.218253363191629,6.154140082924741,1.708462769289555,2.6269911398753374,2.7188439769339157,5.051906038221802
2024-08-21,8.605113008336545,20.06032714045335,32.15498703752085,14.871681504853393,6.1841713422332,6.120409464528116,1.6990987468689995,2.5760529388013866,2.703942091791526,5.024216724612633
2024-08-22,8.446416473028076,19.98386195320685,31.593191828900764,14.628474487329477,6.083037259479306,6.020318124392352,3.1090001060294834,2.533924941908423,2.6597226340599045,4.942052191665364
2024-08-23,8.443145008774776,20.22052562611029,31.495978302372148,14.591762286927107,6.067771027643682,5.987283297092941,3.1011976359193976,2.5096397053682984,2.6530476885322014,4.929649421259158
2024-08-26,8.432777308293367,19.86188187293778,31.470407231375674,14.604852614788937,6.073214449115366,5.992654512702096,3.103979732627133,2.5118911131086623,3.014269335730395,4.934071829320588
2024-08-27,8.423903769921456,19.8473638928853,31.4863609993013,14.620592044170714,6.079759460726467,5.963189875509431,3.1073248447684683,2.5145981402750612,3.017517768330073,4.939389204111727
2024-08-28,8.447147691803385,19.830084453465943,31.555229757013926,14.660934373407155,6.1087826921726105,4.718875682841124,3.2779976117445973,2.521536624418921,3.9263927437380337,4.953018369394309
2024-08-29,8.246632332073773,19.376948464702128,30.331430219247885,14.312918375923351,5.963774601427423,4.624444143572286,3.200185681103255,2.4616812931563503,6.646539491522145,4.8354453972714015
2024-08-30,8.211977580775919,19.62820227729169,30.291516449344,14.252771323564172,5.9387130833086745,4.60501088218351,3.186737568659311,2.4513365912763936,6.618608796446263,4.815125447150058
2024-09-02,8.147778818207245,19.28365562518133,29.98521586402069,14.141347458466308,5.892286016570045,4.569010296777197,4.204184379544037,2.4321727815544016,6.566866510196884,4.77748224948186
2024-09-03,9.277899040533686,18.573107594202696,29.85891015843397,14.089943692153769,5.853558056972531,4.535092441454899,4.15428315247777,2.336784273268746,6.560305478287812,4.760116112214112
2024-09-04,9.25258164322391,18.7299923731056,29.833090344974288,14.077759733802361,5.848496325773888,4.54846536853811,4.150690830605119,2.2482908665777726,6.5546326033305835,4.755999910068366
2024-09-05,9.746538342985161,18.477094773892365,29.70455590397421,14.017106380194209,5.823642760095674,4.52886852333056,4.184467875168541,2.238604213053129,6.543612315078377,4.735508912227773
2024-09-09,9.605266065870024,19.24453307356614,29.44481562139271,13.838383323218054,5.749389258082449,4.471123850130648,4.131114431869762,2.380065927826201,6.460178946956831,4.67512950108718
2024-09-10,9.593849069226838,19.306559985329052,29.409816969736074,13.821934765222382,5.742555427826238,4.4658093897462985,4.160164640638186,2.377236937507535,6.452500258949023,4.669572555818372
2024-09-11,9.457349029742943,19.232732805618838,29.041593923192938,13.62527807116948,5.6608510944579935,5.573977392751151,4.100974358030126,2.343413918874358,6.360694922658972,4.6031344835032035
2024-09-12,9.372630922383003,19.060447663394818,28.781441858999134,13.503224019150025,6.505932958317505,5.524046189652284,4.06423818758201,2.3224218214754346,6.303716372576179,4.561900006469603
2024-09-13,9.277214668179482,20.459131816905547,28.734735697901048,13.365757061766544,5.602288270152491,5.484229556056543,4.022862997706147,2.298778855832084,6.239542608687086,4.515458466813023
2024-09-16,9.372630922383003,19.574698209578663,29.1132164049242,13.503224019150025,5.643319138912344,5.540634916948537,4.06423818758201,2.3224218214754346,6.303716372576179,4.561900006469603
2024-09-17,9.427366727902836,19.872555350322614,29.65031977961653,13.582082330111342,5.676275906487197,4.438370884286999,4.0879731828959205,2.3359846759405256,6.340529834695713,4.588541327740319
2024-09-19,9.310848869267442,20.879372597100616,29.26737626870615,13.414214123156986,5.606119782010781,4.383514688894053,4.037447739770838,2.3071129941547643,6.262163841277217,4.531829095661145
2024-09-20,9.35710866998223,20.916864159623994,29.396226352599044,13.480860986487672,5.40211553462213,4.388732385035913,4.024384790806517,2.1860855653763793,6.293276627598668,4.554344927867457
2024-09-23,9.73552919911151,20.35157554421774,29.090292879938996,13.523414279994483,5.80127890962073,4.38597219891713,4.03708804673054,2.192986099458565,6.313141801471627,4.568721040538677
2024-09-24,10.156319740483292,21.424276467487143,29.54259506601608,13.710189500420233,5.797186884704717,4.480233915370739,4.092845268552969,2.2401169576853697,3.9244154221104597,4.631820777168998
2024-09-25,10.105258924217262,21.785798675758606,29.41082821227412,13.641261632359619,5.768041574007196,4.457709575193684,4.072268521699494,2.228854787596842,3.921443761636549,4.608534335256628
2024-09-26,11.655431173821903,19.50570687619018,29.258560314285276,13.952236728663275,6.15663871077219,4.576470769721246,4.079400910837665,2.108261815264844,3.9936992110301515,4.7135934894132685
2024-09-27,11.693841621330085,17.91328093239761,25.962919832399066,13.183915622940013,10.595559903404334,4.3082574394374,3.838560199799488,1.9921641543263164,6.057474745675141,4.454025548290545
2024-09-30,13.711868173134729,18.207845048999257,21.911427532948967,14.021935543884007,10.87285687462426,3.893068099407599,4.048101784782238,1.9982119448286793,6.5975446109429665,4.7371403864473
2024-10-02,15.363557641274896,18.052180228498003,20.304338110003073,15.992066817508869,11.083410151121539,4.0503924690633815,4.155143998435711,2.0251962345316907,4.172602586664432,4.8011117628984055
2024-10-03,15.835706322210466,18.338884115295304,18.285625013314778,14.36753041094723,11.270336100439565,4.012185682533144,6.048458681588683,2.006092841266572,5.485687503994432,4.349493328409825
2024-10-04,15.672577467311482,18.233924413397816,17.821959519971344,14.352498656636218,13.129142038330647,4.012179831631739,6.102453877843454,1.9881783987103707,4.29876410531972,4.3883216908472145
2024-10-07,15.277533039647578,17.691629955947135,17.885462555066077,14.296035242290749,13.039647577092511,5.709251101321586,5.651101321585903,1.9559471365638768,4.176211453744493,4.317180616740088
2024-10-08,15.298739616509243,17.74865298827743,17.854404644612746,14.299386464140495,13.001637388145593,5.657713613939478,5.687676583234484,1.956405642203371,4.177190425245035,4.318192633692125
2024-10-09,16.015865930164008,17.344842039262726,17.089269710589893,13.823055350151128,12.71353068060615,5.622591230802258,7.270180842979769,1.9082733874237967,4.038042793030713,4.174348034989555
2024-10-10,9.88582135130379,18.891752844114574,18.512192512999942,14.031655331614958,13.011673205456006,5.779668678336422,7.120206756864003,2.0530763364836844,6.487031113595506,4.226921869231115
2024-10-14,10.540217461328675,19.738301969177467,19.25513410592471,15.001467398695805,13.548742689849181,6.138021373914661,7.385310265348632,2.1474127255678117,1.861091028825437,4.384300981367615
2024-10-15,15.611076494274823,18.676341514073417,18.039838395208136,14.05834388588504,12.765572551305501,5.79552839808915,7.164010103649508,2.0435100131990644,1.7420085358418256,4.103770108473531
2024-10-16,13.702791069124864,19.180494597380257,18.600301700306478,14.322232309235988,13.005194432878508,5.8701869586288336,7.2984853552486975,2.064804133703747,1.7747076851668566,4.180801758325768
2024-10-17,8.233925132525364,19.700176246827215,18.62840500023817,14.278374718447395,13.050431090212516,5.869223493225725,7.225099181370914,2.075493525140691,6.7708723197212715,4.167999292290733
2024-10-18,11.285043028351195,19.286864473892614,17.91748059764532,13.764782746423105,12.656406736708728,5.692017316931524,6.759476796367668,2.012829312074336,6.582941766538197,4.042157225067315
