date,CMB INTERNATIONAL SECURITIES LTD,DL SECURITIES (HK) LTD,KGI ASIA LTD,QUAM SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HUATAI FINANCIAL HOLDINGS (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CHIEF SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9829495085252457,0.7928996035501982,0.0,0.0,1.7758491120754438
2024-03-04,0.0,0.0,0.0,0.0,1.660574169712915,0.0,0.9841495079252461,0.7928996035501982,0.0,0.0,3.4376232811883596
2024-03-06,0.0,0.0,0.0,0.0,1.6536741731629132,0.0,0.9866995066502466,0.7928996035501982,0.0,0.0,3.4332732833633584
2024-03-07,0.0,0.0,0.0,0.0,1.6509741745129127,75.73121213439393,0.9893995053002473,0.7928996035501982,0.8824495587752206,0.0,80.04693497653251
2024-03-12,0.0,0.0,3.614998192500904,0.0,1.6467741766129116,75.73121213439393,0.9893995053002473,0.7928996035501982,0.8873995563002218,0.0,83.66268316865842
2024-03-15,0.0,6.505346747326627,3.614998192500904,1.9631990184004906,1.6532241733879134,75.73121213439393,0.9893995053002473,0.7928996035501982,0.8872495563752217,0.0,92.13752893123554
2024-03-21,0.0,6.505346747326627,3.614998192500904,1.9631990184004906,1.6544241727879136,75.73121213439393,0.9893995053002473,0.7928996035501982,0.8872495563752217,0.0,92.13872893063554
2024-03-22,0.367949816025092,7.855346072326965,3.614998192500904,0.683849658075171,1.6676241661879168,75.73121213439393,0.9893995053002473,0.7909496045251978,0.8872495563752217,0.0,92.58857870571065
2024-03-25,0.367949816025092,7.76234611882694,3.614998192500904,1.091849454075273,1.6758741620629192,75.71951214024392,0.9893995053002473,0.7909496045251978,0.8872495563752217,0.0,92.90012854993573
2024-03-26,0.367949816025092,7.76234611882694,3.614998192500904,1.091849454075273,1.671824164087918,75.71051214474393,0.9857995071002464,0.7871996064001968,0.8902495548752226,0.0,92.88272855863572
2024-03-27,0.367949816025092,7.967396016301992,3.614998192500904,1.091849454075273,1.671824164087918,75.71051214474393,0.9857995071002464,0.7871996064001968,0.8902495548752226,0.0,93.08777845611077
2024-03-28,0.367949816025092,7.968896015551992,3.532498233750883,1.0903494548252726,1.671674164162918,75.71051214474393,0.9836995081502459,0.7871996064001968,0.8902495548752226,0.0,93.00302849848575
2024-04-02,0.367949816025092,6.746846626576687,4.8686975656512175,1.0903494548252726,1.6751241624379187,75.71051214474393,0.9836995081502459,0.7871996064001968,0.8902495548752226,0.0,93.12062843968579
2024-04-03,0.367949816025092,6.541796729101636,5.083347458326271,1.0903494548252726,1.6661241669379168,75.71051214474393,0.9836995081502459,0.7871996064001968,0.8902495548752226,0.0,93.12122843938579
2024-04-05,0.367949816025092,6.540296729851636,5.084847457576271,1.0903494548252726,1.6625241687379155,75.71051214474393,0.9806995096502452,0.7871996064001968,0.8947495526252238,0.0,93.11912844043579
2024-04-08,0.367949816025092,6.540296729851636,5.084847457576271,1.0903494548252726,1.6637241681379158,75.71051214474393,0.9806995096502452,0.7871996064001968,0.8965495517252241,0.0,93.12212843893577
2024-04-09,0.367949816025092,6.540296729851636,5.084847457576271,1.0903494548252726,1.6727241636379182,75.71051214474393,0.9806995096502452,0.7871996064001968,0.8965495517252241,0.0,93.13112843443578
2024-04-11,0.367949816025092,6.540296729851636,5.084847457576271,1.0903494548252726,1.6686741656629174,75.71051214474393,0.9806995096502452,0.7871996064001968,0.8965495517252241,0.0,93.12707843646079
2024-04-12,0.367949816025092,6.540296729851636,4.672347663826168,1.0903494548252726,1.6686741656629174,75.71051214474393,0.9806995096502452,0.7871996064001968,0.8989495505252248,0.0,92.71697864151068
2024-04-16,0.367949816025092,6.540296729851636,4.672347663826168,1.0903494548252726,1.659674170162915,75.71051214474393,0.9806995096502452,0.7871996064001968,0.8989495505252248,0.0,92.70797864601067
2024-04-18,0.367949816025092,6.540296729851636,4.672347663826168,1.8103490948254526,1.6604241697879152,75.71051214474393,0.9806995096502452,0.7871996064001968,0.8989495505252248,0.0,93.42872828563586
2024-04-25,0.367949816025092,6.540296729851636,4.217847891076055,1.8103490948254526,1.6500741749629126,75.71051214474393,0.9805495097252451,0.7871996064001968,0.8989495505252248,0.0,92.96372851813575
2024-04-26,0.367949816025092,6.540296729851636,3.4078482960758523,2.2453488773255614,1.6500741749629126,75.71051214474393,0.9805495097252451,0.7871996064001968,0.8989495505252248,0.0,92.58872870563565
2024-04-29,0.367949816025092,6.994796502601748,2.9533485233257384,2.2453488773255614,1.635074182462909,75.71051214474393,0.9805495097252451,0.7871996064001968,0.9056995471502264,0.0,92.58047870976065
2024-05-02,0.367949816025092,6.994796502601748,2.9533485233257384,2.2453488773255614,1.6346241826879087,75.71051214474393,0.9805495097252451,0.7871996064001968,0.9056995471502264,0.0,92.58002870998564
2024-05-03,0.367949816025092,6.994796502601748,2.9533485233257384,2.2453488773255614,1.632524183737908,75.71051214474393,0.9805495097252451,0.7870496064751967,0.9056995471502264,0.0,92.57777871111065
2024-05-06,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.6097241951379027,75.71201214399392,0.9805495097252451,0.7870496064751967,0.9056995471502264,0.0,92.96147851926074
2024-05-07,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.624424187787906,75.71201214399392,0.9805495097252451,0.7870496064751967,0.9056995471502264,0.0,92.97617851191075
2024-05-08,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.6226241886879056,75.72371213814392,0.9805495097252451,0.7870496064751967,0.9056995471502264,0.0,92.98607850696075
2024-05-09,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.6250241874879063,75.72371213814392,0.9803995098002452,0.7870496064751967,0.9056995471502264,0.0,92.98832850583575
2024-05-10,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.6547241726379138,75.72371213814392,0.9803995098002452,0.7870496064751967,0.9056995471502264,0.0,93.01802849098576
2024-05-13,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.6553241723379137,75.72371213814392,0.9803995098002452,0.7870496064751967,0.9056995471502264,0.0,93.01862849068576
2024-05-14,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.6568241715879142,75.73421213289393,0.9710995144502428,0.7870496064751967,0.9056995471502264,0.0,93.02132848933576
2024-05-16,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.6568241715879142,75.73421213289393,0.9710995144502428,0.7870496064751967,0.9055495472252264,0.0,93.02117848941076
2024-05-17,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.6583241708379146,75.73421213289393,0.9710995144502428,0.7870496064751967,0.9055495472252264,0.0,93.02267848866076
2024-05-20,0.367949816025092,6.994796502601748,2.503348748325626,3.100348449825775,1.655924172037914,75.73421213289393,0.9710995144502428,0.7870496064751967,0.9055495472252264,0.0,93.02027848986076
2024-05-21,0.367949816025092,6.994796502601748,2.437348781325609,3.100348449825775,1.655924172037914,75.73421213289393,0.9710995144502428,0.7870496064751967,0.9055495472252264,0.0,92.95427852286073
2024-05-22,0.367949816025092,6.994796502601748,2.5333487333256333,3.100348449825775,1.6571241714379144,75.73421213289393,0.9710995144502428,0.787799606100197,0.9055495472252264,0.0,93.05222847388576
2024-05-23,0.367949816025092,6.994796502601748,3.0583484708257647,2.3233488383255807,1.6577241711379143,75.73421213289393,0.9710995144502428,0.787799606100197,0.9055495472252264,0.0,92.8008285995857
2024-05-24,0.367949816025092,6.994796502601748,3.2833483583258207,2.3233488383255807,1.6577241711379143,75.73421213289393,0.9710995144502428,0.787799606100197,0.9055495472252264,0.4726497636751182,93.49847825076087
2024-05-27,0.367949816025092,6.994796502601748,3.2833483583258207,2.3233488383255807,1.6581741709129145,75.73481213259393,0.9710995144502428,0.787799606100197,0.9100495449752275,0.4726497636751182,93.50402824798587
2024-05-28,0.367949816025092,6.994796502601748,3.2833483583258207,2.596498701750649,1.651274174362913,75.73451213274393,0.9692995153502424,0.787799606100197,0.9100495449752275,0.4726497636751182,93.76817811591094
2024-05-30,0.367949816025092,6.994796502601748,2.9503485248257375,2.596498701750649,1.6509741745129127,75.73481213259393,0.9692995153502424,0.787799606100197,0.8987995506002248,0.4726497636751182,93.42392828803585
2024-05-31,0.367949816025092,6.994796502601748,2.9503485248257375,2.596498701750649,1.6505241747379127,75.73601213199393,0.9688495155752421,0.787799606100197,0.8987995506002248,0.4726497636751182,93.42422828788585
2024-06-06,0.367949816025092,6.994796502601748,2.96009851995074,2.596498701750649,1.6484241757879121,75.73601213199393,0.967799516100242,0.787799606100197,0.8987995506002248,0.4726497636751182,93.43082828458586
2024-06-07,0.367949816025092,6.994796502601748,3.035098482450759,2.596498701750649,1.6406241796879102,75.73601213199393,0.967799516100242,0.787799606100197,0.895799552100224,0.4726497636751182,93.49502825248588
2024-06-11,0.367949816025092,6.994796502601748,3.0740984629507686,2.596498701750649,1.64047417976291,75.73601213199393,0.967799516100242,0.787799606100197,0.9002995498502251,0.4726497636751182,93.53837823081088
2024-06-12,0.367949816025092,6.994796502601748,2.7740986129506937,2.596498701750649,1.6409241795379101,75.73601213199393,0.967799516100242,0.787799606100197,0.9002995498502251,0.4726497636751182,93.23882838058582
2024-06-13,0.367949816025092,6.994796502601748,3.0740984629507686,2.596498701750649,1.643324178337911,75.73631213184393,0.967799516100242,0.787799606100197,0.9002995498502251,0.4726497636751182,93.54152822923588
2024-06-14,0.367949816025092,6.994796502601748,2.804098597950701,2.596498701750649,1.6422741788629105,75.73721213139393,0.967799516100242,0.788099605950197,0.9002995498502251,0.4726497636751182,93.27167836416082
2024-06-17,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6428741785629106,75.73601213199393,0.967799516100242,0.788099605950197,0.9002995498502251,0.4726497636751182,93.5424282287859
2024-06-18,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6535241732379131,75.73901213049393,0.9527995236002382,0.788099605950197,0.9002995498502251,0.4726497636751182,93.54107822946088
2024-06-19,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6460241769879116,75.73691213154393,0.9527995236002382,0.788099605950197,0.9002995498502251,0.4726497636751182,93.53147823426087
2024-06-20,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6469241765379117,75.73601213199393,0.9527995236002382,0.788099605950197,0.9002995498502251,0.4726497636751182,93.53147823426087
2024-06-21,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6478241760879122,75.73601213199393,0.9527995236002382,0.7889996055001973,0.9002995498502251,0.4726497636751182,93.53327823336089
2024-06-24,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6493241753379122,75.73466213266893,0.9527995236002382,0.7889996055001973,0.9002995498502251,0.4726497636751182,93.53342823328589
2024-06-25,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6419741790129105,75.73346213326893,0.9601495199252401,0.7889996055001973,0.9002995498502251,0.4726497636751182,93.53222823388589
2024-06-27,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6424241787879106,75.73346213326893,0.9601495199252401,0.7889996055001973,0.9002995498502251,0.4726497636751182,93.53267823366089
2024-07-02,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6439241780379108,75.73346213326893,0.9601495199252401,0.7889996055001973,0.8987995506002248,0.4726497636751182,93.53267823366089
2024-07-03,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6436241781879106,75.73346213326893,0.9601495199252401,0.7889996055001973,0.8987995506002248,0.4726497636751182,93.53237823381089
2024-07-09,0.367949816025092,6.994796502601748,3.075448462275769,2.596498701750649,1.6437741781129107,75.73346213326893,0.9601495199252401,0.7889996055001973,0.8987995506002248,0.4726497636751182,93.53252823373587
