date,BNP PARIBAS,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,MIRAE ASSET SECURITIES (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,DAH SING SECURITIES LTD,CMB WING LUNG BANK LTD
2024-10-29,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024-10-31,0.0,0.0,7.4074074074074066,0.0,0.0,92.5925925925926,0.0,0.0,0.0,0.0
2024-11-06,88.41201716738198,0.0,0.8583690987124464,0.0,0.0,10.72961373390558,0.0,0.0,0.0,0.0
2024-11-12,88.32618025751073,0.0,0.944206008583691,0.0,0.0,10.72961373390558,0.0,0.0,0.0,0.0
2024-11-13,87.8969957081545,0.0,0.944206008583691,0.0,0.0,10.72961373390558,0.0,0.4291845493562232,0.0,0.0
2024-11-14,88.28326180257511,0.0,0.944206008583691,0.2575107296137339,0.0,9.656652360515022,0.0,0.4291845493562232,0.38626609442060084,0.04291845493562232
2024-11-15,88.62660944206009,0.0,0.944206008583691,0.2575107296137339,0.0,9.313304721030043,0.0,0.4291845493562232,0.38626609442060084,0.04291845493562232
2024-11-21,88.67037195382642,0.0,0.940572894399316,0.25651988029072254,0.0,9.277469003847798,0.0,0.42753313381787095,0.38477982043608383,0.04275331338178709
2024-11-22,88.62761864044464,0.0,0.940572894399316,0.25651988029072254,0.0,9.277469003847798,0.0,0.42753313381787095,0.38477982043608383,0.08550662676357418
2024-11-28,88.37109876015391,0.0,1.1970927746900384,0.25651988029072254,0.0,9.277469003847798,0.0,0.42753313381787095,0.38477982043608383,0.08550662676357418
2024-12-02,88.28559213339034,0.0,1.2825994014536126,0.25651988029072254,0.0,9.277469003847798,0.0,0.42753313381787095,0.38477982043608383,0.08550662676357418
2024-12-03,87.76824034334764,0.0,1.4592274678111588,0.2575107296137339,0.0,9.313304721030043,0.0,0.4291845493562232,0.6866952789699571,0.08583690987124463
2024-12-04,87.6824034334764,0.0,1.4592274678111588,0.2575107296137339,0.0,9.313304721030043,0.0,0.5150214592274678,0.6866952789699571,0.08583690987124463
2024-12-13,87.76824034334764,0.0,1.4592274678111588,0.2575107296137339,0.0,9.313304721030043,0.0,0.4291845493562232,0.6866952789699571,0.08583690987124463
2024-12-16,87.63948497854076,0.0,1.4592274678111588,0.2575107296137339,0.0,8.969957081545065,0.0,0.4291845493562232,0.6866952789699571,0.5579399141630901
2024-12-19,87.38197424892704,0.0,1.4592274678111588,0.2575107296137339,0.0,8.969957081545065,0.17167381974248927,0.4291845493562232,0.6866952789699571,0.6437768240343348
2024-12-23,87.29613733905579,0.0,1.4592274678111588,0.2575107296137339,0.0,8.969957081545065,0.17167381974248927,0.5150214592274678,0.6866952789699571,0.6437768240343348
2025-01-06,87.63948497854076,0.0,1.4592274678111588,0.2575107296137339,0.0,8.626609442060087,0.17167381974248927,0.5150214592274678,0.6866952789699571,0.6437768240343348
2025-01-07,89.57081545064378,0.0,1.4592274678111588,0.2575107296137339,0.0,6.695278969957082,0.17167381974248927,0.5150214592274678,0.6866952789699571,0.6437768240343348
2025-01-13,89.59760273972603,0.0,1.4554794520547945,0.2568493150684931,0.0,6.678082191780822,0.17123287671232876,0.5136986301369862,0.684931506849315,0.6421232876712328
2025-01-14,89.25513698630137,0.0,1.4554794520547945,0.2568493150684931,0.0,7.106164383561644,0.17123287671232876,0.5136986301369862,0.684931506849315,0.5565068493150684
2025-01-17,88.82705479452055,0.0,1.8835616438356164,0.2568493150684931,0.0,7.106164383561644,0.17123287671232876,0.5136986301369862,0.684931506849315,0.5565068493150684
2025-01-21,88.86986301369863,0.0,1.8835616438356164,0.2568493150684931,0.0,7.106164383561644,0.17123287671232876,0.4708904109589041,0.684931506849315,0.5565068493150684
2025-01-22,89.06048906048906,0.0,1.8876018876018876,0.2574002574002574,0.0,6.906906906906906,0.1716001716001716,0.4719004719004719,0.6864006864006864,0.5577005577005577
2025-01-23,90.09009009009009,0.0,1.8876018876018876,0.2574002574002574,0.0,5.8773058773058775,0.1716001716001716,0.4719004719004719,0.6864006864006864,0.5577005577005577
2025-01-24,91.11969111969111,0.0,1.8876018876018876,0.2574002574002574,0.0,4.847704847704848,0.1716001716001716,0.4719004719004719,0.6864006864006864,0.5577005577005577
2025-02-05,91.13869863013699,0.0,1.8835616438356164,0.2568493150684931,0.0,4.837328767123288,0.17123287671232876,0.4708904109589041,0.684931506849315,0.5565068493150684
2025-02-06,90.83904109589042,0.0,2.3972602739726026,0.2568493150684931,0.0,4.623287671232877,0.17123287671232876,0.4708904109589041,0.684931506849315,0.5565068493150684
2025-02-07,83.67507886435331,7.886435331230284,2.2082018927444795,0.23659305993690852,0.0,4.2586750788643535,0.15772870662460567,0.4337539432176656,0.6309148264984227,0.5126182965299685
2025-02-10,83.67507886435331,7.886435331230284,2.444794952681388,0.23659305993690852,0.0,4.022082018927445,0.15772870662460567,0.4337539432176656,0.6309148264984227,0.5126182965299685
2025-02-11,81.72001542614731,7.7130736598534515,2.39105283455457,0.23139220979560357,0.0,6.247589664481295,0.15426147319706904,0.4242190512919399,0.6170458927882762,0.5013497878904744
2025-02-12,81.70590505596294,7.71902740254728,2.3928984947896565,0.23157082207641835,0.7719027402547279,5.480509455808568,0.1543805480509456,0.42454650714010034,0.6175221922037823,0.5017367811655732
2025-02-13,83.33988212180746,7.858546168958743,2.43614931237721,0.2357563850687623,0.7858546168958742,3.457760314341847,0.15717092337917485,0.5893909626719057,0.6286836935166994,0.5108055009823183
2025-02-14,82.7491138243403,7.877116975187082,2.4419062623079952,1.5754233950374164,0.7877116975187082,2.678219771563608,0.15754233950374164,0.5907837731390311,0.6301693580149665,0.5120126033871603
2025-02-17,83.53876739562625,7.952286282306163,2.4652087475149105,1.5904572564612325,0.7952286282306162,1.7495029821073558,0.15904572564612326,0.5964214711729622,0.6361829025844931,0.5168986083499005
2025-02-18,83.85291766586731,7.993605115907274,2.478017585931255,1.5987210231814548,0.7993605115907274,1.3589128697042365,0.15987210231814547,0.5995203836930456,0.6394884092725819,0.5195843325339728
2025-02-19,84.05448717948718,8.012820512820513,2.483974358974359,1.6025641025641024,0.8012820512820512,1.0817307692307692,0.16025641025641024,0.641025641025641,0.641025641025641,0.5208333333333333
2025-02-21,82.08137715179969,7.82472613458529,2.4256651017214397,1.5649452269170578,0.7824726134585289,3.403755868544601,0.1564945226917058,0.6259780907668232,0.6259780907668232,0.5086071987480438
2025-02-24,82.86384976525821,7.82472613458529,2.4256651017214397,1.5649452269170578,0.7824726134585289,2.621283255086072,0.1564945226917058,0.6259780907668232,0.6259780907668232,0.5086071987480438
2025-02-25,82.73972602739727,7.8277886497064575,2.6223091976516635,1.5655577299412915,0.7827788649706457,2.6223091976516635,0.15655577299412915,0.6262230919765166,0.6262230919765166,0.4305283757338552
2025-02-27,83.70986920332936,7.927070947284978,2.7348394768133173,1.5854141894569955,0.7927070947284978,1.3872374157748713,0.15854141894569956,0.6341656757827983,0.6341656757827983,0.43598890210067376
2025-02-28,82.58627528758429,7.933359777865927,2.8560095200317335,3.17334391114637,0.7933359777865925,0.8726695755652519,0.15866719555731854,0.6346687822292741,0.6346687822292741,0.3570011900039667
2025-03-04,82.82427608092027,7.933359777865927,2.8560095200317335,3.17334391114637,0.7933359777865925,0.8726695755652519,0.15866719555731854,0.6743355811186037,0.6346687822292741,0.07933359777865927
2025-03-05,83.30027766759223,7.933359777865927,2.380007933359778,3.17334391114637,0.7933359777865925,0.8726695755652519,0.15866719555731854,0.6743355811186037,0.6346687822292741,0.07933359777865927
2025-03-10,81.68028004667445,7.779074290159471,2.3337222870478413,3.1116297160637885,0.7779074290159471,2.8004667444574096,0.15558148580318942,0.661221314663555,0.6223259432127577,0.07779074290159471
2025-03-13,81.68028004667445,7.779074290159471,2.3337222870478413,3.1116297160637885,0.7779074290159471,2.5670945157526255,0.15558148580318942,0.661221314663555,0.6223259432127577,0.31116297160637885
2025-03-18,81.71917541812525,7.779074290159471,2.3337222870478413,3.1116297160637885,0.7779074290159471,2.5670945157526255,0.15558148580318942,0.6223259432127577,0.6223259432127577,0.31116297160637885
2025-03-20,82.03033838973163,7.779074290159471,2.0225593154414625,3.1116297160637885,0.7779074290159471,2.5670945157526255,0.15558148580318942,0.6223259432127577,0.6223259432127577,0.31116297160637885
2025-03-21,83.55081059707395,7.908264136022143,2.056148675365757,3.163305654408857,0.7908264136022143,0.7908264136022143,0.15816528272044286,0.6326611308817714,0.6326611308817714,0.3163305654408857
2025-03-24,83.76237623762376,7.920792079207921,1.8217821782178216,3.1683168316831685,0.39603960396039606,1.188118811881188,0.15841584158415842,0.6336633663366337,0.6336633663366337,0.31683168316831684
2025-03-28,83.7495045580658,7.927070947284978,1.823226317875545,3.170828378913991,0.3963535473642489,1.1890606420927468,0.15854141894569956,0.6341656757827983,0.6341656757827983,0.3170828378913991
2025-04-02,80.55661456347694,7.624857033930614,1.7537171178040414,3.0499428135722457,0.3812428516965307,4.956157072054899,0.15249714067861228,0.6099885627144491,0.6099885627144491,0.30499428135722456
2025-04-07,78.6422578184592,7.627765064836003,4.805491990846682,3.051106025934401,0.38138825324180015,3.8138825324180017,0.15255530129672007,0.6102212051868803,0.6102212051868803,0.30511060259344014
2025-04-08,77.14612743227775,7.630675314765356,5.188859214040443,3.052270125906143,1.5261350629530714,3.7771842808088514,0.15261350629530715,0.6104540251812286,0.6104540251812286,0.3052270125906143
2025-04-09,77.89311803152633,7.689350249903883,5.382545174932718,3.1526336024605923,1.1534025374855825,2.9219530949634756,0.15378700499807768,0.7304882737408689,0.6151480199923107,0.30757400999615536
2025-04-10,77.82475019215987,7.686395080707148,5.380476556495004,3.1514219830899313,1.1529592621060722,2.9208301306687163,0.23059185242121444,0.7302075326671791,0.6149116064565718,0.3074558032282859
2025-04-14,78.87543928153066,7.809449433814916,5.466614603670441,3.2018742678641154,1.1714174150722374,1.405700898086685,0.23428348301444746,0.741897696212417,0.6247559547051933,0.4685669660288949
2025-04-15,22.759601706970127,28.449502133712663,19.91465149359886,11.66429587482219,4.267425320056899,5.120910384068279,0.8534850640113799,2.7027027027027026,2.275960170697013,1.991465149359886
2025-04-17,5.181347150259067,34.542314335060446,24.179620034542314,14.162348877374784,5.181347150259067,6.217616580310881,2.072538860103627,3.281519861830743,2.763385146804836,2.4179620034542317
2025-04-22,1.7271157167530224,34.542314335060446,27.63385146804836,14.162348877374784,5.181347150259067,6.217616580310881,2.072538860103627,3.281519861830743,2.763385146804836,2.4179620034542317
2025-04-23,36.61670235546038,21.413276231263385,17.130620985010705,8.779443254817988,5.353319057815846,3.640256959314775,1.6059957173447537,2.0342612419700217,1.7130620985010707,1.7130620985010707
2025-04-24,37.08108108108108,19.45945945945946,17.2972972972973,8.864864864864865,6.486486486486487,3.6756756756756754,1.6216216216216217,2.054054054054054,1.7297297297297298,1.7297297297297298
2025-04-25,38.41269841269842,19.047619047619047,17.037037037037038,8.677248677248677,6.349206349206349,3.28042328042328,1.7989417989417988,2.0105820105820107,1.6931216931216932,1.6931216931216932
2025-04-29,38.019169329073485,19.169329073482427,17.145899893503728,8.732694355697552,6.3897763578274756,3.301384451544196,1.810436634717785,2.023429179978701,1.703940362087327,1.703940362087327
2025-04-30,37.80617678381257,19.169329073482427,17.145899893503728,8.732694355697552,6.3897763578274756,3.301384451544196,2.023429179978701,2.023429179978701,1.703940362087327,1.703940362087327
2025-05-02,37.59318423855165,19.169329073482427,17.145899893503728,8.732694355697552,6.3897763578274756,3.301384451544196,2.2364217252396164,2.023429179978701,1.703940362087327,1.703940362087327
