date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD
2024-03-01,19.049330656740217,52.25081412248418,0.0,0.0,18.358098347576384,7.971735504336575,1.2974044713854478,0.0,0.42062659915028816,0.6519902983269198
2024-03-04,10.582291972989715,28.98191169688768,24.925777657221705,12.554173863533059,10.118966363751127,4.424279979050724,0.7590093940499197,7.058414969383951,0.23339745951383106,0.3617766436182918
2024-03-05,10.613319349236198,28.988009095561594,24.90403584550194,12.546548004839938,10.114049346729775,4.413848856960811,0.7695450522054409,7.052591728668375,0.23662166023748046,0.36143106005844233
2024-03-06,10.63404677637899,28.94800319044355,24.866089723954886,12.532918648658514,10.211840094848021,4.405492416763515,0.760675179343674,7.0436403198242585,0.2363213313224308,0.36097231846215877
2024-03-07,10.742417519133536,28.86996882034486,24.88211075163724,12.531624312600828,10.183246333192168,4.412151775697129,0.7525643061023656,7.028684216955791,0.23629692525797716,0.3609350390781055
2024-03-08,10.71830887952587,28.863466283215537,24.91034565900483,12.546654588395375,10.148128531410556,4.396764360187373,0.7734569085783788,7.0449265126866525,0.2365803368786447,0.3613679401167844
2024-03-11,10.614903687947749,28.909235427296338,24.93540219348534,12.551262921388645,10.142431867654206,4.424812523207819,0.7778783742997682,7.045905103859733,0.23666723183253985,0.36150066902785927
2024-03-12,10.58931408393759,28.93006836469631,24.94563346121752,12.550628261761334,10.154100676023539,4.40872963268218,0.7766898269375289,7.04669803848264,0.2366552646593484,0.3614823896020107
2024-03-13,10.553030936808476,28.982725312503682,24.939886402397914,12.5531269704245,10.136581737944216,4.413285583870305,0.7768444583678193,7.048100967887308,0.23486327254723913,0.3615543572485413
2024-03-14,10.497985935572236,29.084902319308497,24.93662739500289,12.538618412088564,10.086117045860828,4.39226453944387,0.8170133584244753,7.0574541950339365,0.22748969325537471,0.36152710600932814
2024-03-15,10.066929975819011,27.84139576198762,23.764711413704124,11.974004693018202,9.70067023964869,8.589787964546233,0.7592081901267599,6.740592055691938,0.21732552203807698,0.34537418341934556
2024-03-18,9.750360129282928,28.001126774782225,23.771869121834865,12.002960886350687,9.775621685850954,8.627173300032071,0.7594030316046266,6.747662442365095,0.2177592164276845,0.3460634114688611
2024-03-19,9.774835594515476,28.000945827173396,23.843948186233664,12.030681311136133,9.60891726691953,8.651798389432393,0.7641080036045489,6.763989922990614,0.21828613362569493,0.3424893643685525
2024-03-20,9.767458245422075,28.000354476512197,23.83380786405331,12.024551858666294,9.590620959908632,8.718521403713849,0.7596668755791741,6.757816251952314,0.20492484502988442,0.34227721916227
2024-03-21,9.66946762911495,28.031927583494664,23.955086703459134,12.030439159457817,9.526507315822082,8.738448571102381,0.743277359089751,6.758037328141279,0.2050251776008216,0.3417831727171185
2024-03-22,9.772198953866194,27.927970612634372,24.00560404578042,12.038302058316527,9.348385112340493,8.853270150197655,0.7438449702479183,6.763198170655656,0.2051817471197075,0.3420441788410581
2024-03-25,9.754999819729457,27.73955074232691,24.08702392858976,12.031340337328313,9.374284277505875,8.836435670433564,0.7759471773810372,6.8574707116419455,0.2009567477850567,0.34199058727808823
2024-03-26,9.626647772718453,26.818712982677155,24.461059853381833,12.13137768199142,9.306393345897126,8.76633150103316,1.1914640456287957,7.13752497148423,0.1914727323308582,0.369015112856965
2024-03-27,9.75336108486881,26.474899860296684,24.86295626237529,12.131706797652988,9.305244663673431,8.579264197891137,1.192087320959743,7.139921618731328,0.18711584566328307,0.37344234788730724
2024-03-28,10.160958717021341,26.303825827560257,24.8838010577597,12.123730345059032,9.422333295079875,8.534649893672388,0.8648168458517868,7.139013206440237,0.1807570527799058,0.3861137587754772
2024-04-02,10.49870877055924,26.208701028425175,24.86246182802688,12.09309434163115,9.33222049967465,8.489536123279867,0.8073178494798695,7.123861171887016,0.18030028959473354,0.4037980974414171
2024-04-03,10.540927944033745,26.300586007616367,24.828803223116754,12.087364934669505,9.22690786252858,8.487503197877619,0.808668668982389,7.122908654904241,0.18030429413057006,0.4160252121402291
2024-04-05,10.952008415325723,26.131877495992423,24.78774515608027,12.059979910281703,9.131353384277821,8.38659153151733,0.8150135303662635,7.140145775585135,0.17998842023639763,0.41529638033693617
2024-04-08,11.597460238913284,26.023167609841835,24.89347306792224,12.086198787983143,8.981105979999018,8.015886430654483,0.6399063875704645,7.175996777184877,0.16799909621448572,0.418805623716165
2024-04-09,11.596970358411435,26.02206838275713,24.87441384155548,12.086799850533273,9.00784935082866,8.013324661942779,0.6425471677823589,7.169246453080932,0.16799199987788543,0.4187879332300674
2024-04-10,11.590772507372662,25.972419998941014,24.861049283846974,12.076636010939282,9.076146193067524,8.01969192726263,0.6537797667969891,7.163217804318648,0.1678507347158122,0.41843577273846616
2024-04-11,11.634710859687988,25.887097282017507,24.82577069908651,12.077009787130503,9.152993116049817,8.019424754049561,0.6397465076348888,7.176996256873119,0.1678404939580121,0.41841024351209277
2024-04-12,11.742512173824107,25.634143899836765,24.87109556224062,12.073889065027805,9.273730263094828,7.977603849390904,0.6608989184855389,7.180027018925392,0.16779712365787533,0.41830212551617013
