date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,FUBON SECURITIES (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,FB SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,LUK FOOK SECURITIES (HK) LTD
2024-04-25,12.06030974793179,52.43870374090375,13.010634400048762,4.984119807871553,5.137256470235346,5.307142455045177,4.309361389331094,2.752471988632538,0.0
2024-04-26,12.065643420725706,52.400202748138426,13.018110212354525,4.9869836454868,5.1402082990207205,5.310191899034913,4.3246062369807925,2.754053538258113,0.0
2024-04-29,12.058041360956093,52.43019339937122,13.009908042899415,4.983841554640824,5.136969667697479,5.306846168119706,4.321881482572992,2.7523183237422764,0.0
2024-04-30,2.1586415193044144,9.380389786208966,2.3290455574874835,0.8922118429878488,0.9196249769058624,0.9500364223461588,0.7737071494881026,0.4927225268284632,0.0
2024-05-02,11.809716980619276,51.11213269035103,12.656605685955476,4.866397719214629,5.015917380294676,5.181790754305352,4.201346726702341,2.6874601582668727,2.468631904290347
2024-05-03,11.798718120238165,51.128328240229095,12.654831798928976,4.865715669066739,5.015214374213292,5.181064500235251,4.200757886800297,2.687083497191441,2.468285913096745
2024-05-06,11.75716962536474,51.19660292604845,12.601475914407867,4.86946931262621,5.019083348155772,5.192853816505211,4.203998550427014,2.6891564406901987,2.470190065774538
2024-05-07,11.755747960691396,51.206827083803155,12.586092637663004,4.869848790610575,5.019474485569327,5.197934298827419,4.204326168241968,2.689366006784621,2.470382567808534
2024-05-08,11.808792960657971,51.09084300394283,12.603458017177967,4.875662187720625,5.0254664988171776,5.204919579818257,4.242895019495081,2.6746311377030407,2.4733315946670476
2024-05-09,11.810451638693726,51.104262011580474,12.495200321412838,4.876347029415071,5.02617238221515,5.205650669423578,4.333230125514785,2.675006819784744,2.4736790019596375
2024-05-10,11.806961739217044,51.1057881766922,12.49481031321214,4.876194825746302,5.026015502101446,5.208609451409277,4.333094873958909,2.674923325757453,2.4736017919052293
2024-05-13,11.814346755337363,51.04208671043911,12.49354295468495,4.875700229434895,5.025505709359923,5.211202085516989,4.3896126565531635,2.6746520061614367,2.4733508925121805
2024-05-14,2.148174313857516,9.261171653673566,2.2679264983611445,0.8850755777210797,0.9122694504883141,0.946686695709345,0.7910301010677279,0.4855239366983296,0.4489821701673584
2024-05-16,11.813127018632535,50.98294514163509,12.51042965514904,4.8822903928197565,5.031517063491635,5.222152182046288,4.363512857080868,2.7173317308732776,2.476693958271504
2024-05-17,11.807949279470721,50.95492847048192,12.501638973652799,4.856998972995727,5.0248586063656155,5.221605711524742,4.399483879252679,2.757582442150925,2.474953664104879
2024-05-20,11.855076697764412,50.71696408800073,12.464817562494309,4.847537277296727,5.015069911056379,5.21221296380611,4.373770573455478,3.044418605111447,2.470132321014407
2024-05-21,11.863039508803409,50.54168438285126,12.498225262150791,4.851431027101368,5.0190982302562945,5.218739179129136,4.241590316091359,3.294075656401893,2.4721164372144893
2024-05-22,11.905595728115257,50.3945192643021,12.433980520208806,4.844630496114927,5.012062670470289,5.21142377109807,4.247325948530913,3.48181047229221,2.468651128867436
2024-05-23,11.958706686423087,50.228990553659024,12.544046109116657,4.85196075759721,5.032905122773638,5.220088948818217,4.203836759917853,3.4870786926888164,2.472386369005491
2024-05-24,11.986685580085126,50.26847975448572,12.491104783855551,4.853815725685711,5.0348292682607125,5.222084657131404,4.182037018112106,3.4876316177166258,2.4733315946670476
2024-05-27,11.95066201473656,50.22000245408139,12.594441151591496,4.851544531041252,5.032473373864202,5.220421008003559,4.172281504753368,3.485999687149075,2.472174274779098
2024-05-28,11.940511939397679,50.24046448747285,12.583744294264083,4.847423960780016,5.028199135012609,5.218324749291716,4.187438734163608,3.4838181206634706,2.4700745789539704
2024-05-29,12.4036846950947,50.47756444973729,12.672805083323487,4.842609127694283,5.026436657714525,5.21649562943037,4.293463328269405,2.5977322568538574,2.4692087718820774
2024-05-30,12.432711376381054,50.43932158516353,12.686209719716812,4.841779417875283,5.025575451753128,5.215601859660731,4.292727706502904,2.59728717365515,2.468785709291402
2024-05-31,2.2610572127923376,9.173074836688047,2.3071593252180396,0.8805432655932075,0.9139690675362663,0.9485279475112932,0.7812573030420029,0.4849573976823456,0.4489821701673584
2024-06-03,12.423809803456793,50.402429799598906,12.677126647043938,4.838312800556933,5.021977240146999,5.2118675929435065,4.292767155842374,2.664690852357558,2.4670181080529963
2024-06-04,12.495501409196274,50.28475925959648,12.687494247030026,4.842269666581888,5.026084310511972,5.216908834930914,4.311076500648344,2.666870088205949,2.469035683298148
2024-06-05,12.494430585369136,50.28358431987437,12.687197794562433,4.842156523453429,5.0259668724215825,5.219902367731202,4.310975769231901,2.6668077748599877,2.468977992495958
2024-06-06,12.507956973561903,50.26740738800316,12.677225306174506,4.838350454494423,5.022016323444188,5.216577625297751,4.338717031334472,2.664711590186409,2.467037307503188
2024-06-07,12.52390281532325,50.2642039363767,12.672885756628654,4.836694235486685,5.020297233648959,5.214791935092046,4.337231842180838,2.663799430964518,2.4661928142983416
2024-06-11,12.52370795173613,50.28987272667044,12.672688574966188,4.836618979745528,5.020219121167427,5.214710796402489,4.3122694233118,2.6637579840194126,2.4661544419805894
2024-06-12,12.553204460294337,50.24366938464729,12.656933897992362,4.830606098641365,5.083907946503209,5.2082278718341755,4.306908413184669,2.6534534062828152,2.4630885206197726
2024-06-13,12.578508319373219,50.24236264859867,12.649562369948761,4.827792704132813,5.080947026401962,5.2051945465340586,4.304400025576352,2.649578366816979,2.4616539926171814
2024-06-14,12.577238633171115,50.24738523029042,12.64828551148542,4.827305382295643,5.080434150934597,5.204669129407704,4.3039655354776825,2.649310915938995,2.4614055109984214
2024-06-17,12.577238633171115,50.24893816752133,12.64828551148542,4.827305382295643,5.080434150934597,5.204669129407704,4.3039655354776825,2.6477579787080816,2.4614055109984214
2024-06-18,12.567717428149386,50.26054878132192,12.646517979110417,4.82663079137662,5.079724186581506,5.203941803859979,4.3103513195629715,2.6435061677074785,2.461061542329723
2024-06-19,12.565571238335805,50.259728059862915,12.667645158390236,4.825806547364325,5.078856721795846,5.203053126424814,4.309615240625178,2.629082640489459,2.4606412667114217
2024-06-20,12.566351586178955,50.26517811964995,12.660669087891382,4.826106239886001,5.079172129254319,5.2033762467357025,4.309882876604001,2.6284696361997746,2.460794077599907
2024-06-21,12.575821021735583,50.264989515565674,12.670209596861657,4.82974297579257,5.082999564196684,5.207297276296863,4.313130609876202,2.5931610186899787,2.462648420984791
2024-06-24,12.576114118400339,50.26616100971747,12.670504893380919,4.827524903122048,5.083118030435719,5.207418639463644,4.3132311332690065,2.593221455845091,2.4627058163657694
2024-06-26,12.576504935206062,50.26539237801959,12.670121740536697,4.827674923855354,5.083275994011197,5.20758046581951,4.313365171748459,2.5933020431009286,2.4627823477021997
2024-06-27,12.638963572065846,50.22486065655246,12.66264512931784,4.824826123406877,5.080276363928419,5.204507483938896,4.310819864363531,2.591771741218564,2.461329065207564
2024-07-02,12.671005185297105,50.22876064104695,12.648874798743549,4.825200773467104,5.080670849822218,5.204911616438687,4.311154601591465,2.567901345004138,2.461520188588787
2024-07-03,12.70808478907508,50.25411741403355,12.653315258715025,4.827487399395559,5.083078541075819,5.207378184446159,4.279015223023936,2.52483650596002,2.4626866842748507
2024-07-04,12.656514107603051,50.293703152444266,12.651458346682487,4.833307440059326,5.075983964246405,5.213656223160229,4.280284976286848,2.5294360790268633,2.4656557104905157
2024-07-05,12.654840788461907,50.298719414415594,12.649785695964058,4.832668427943848,5.07531286784061,5.212966925089735,4.279719079332957,2.530657075077129,2.465329725874155
2024-07-08,12.707608582897143,50.265906845619604,12.642706428840508,4.829963895903287,5.07247254339634,5.210049564570283,4.265664927698301,2.541677170840642,2.4639500402338945
2024-07-09,12.707509811069666,50.266293411450356,12.64260816147493,4.829926354271631,5.072433116829203,5.210009068664748,4.265631772166513,2.5416574152668545,2.4639308888060945
2024-07-11,12.707015974962957,50.26822615046839,12.642116847560095,4.829738654866953,5.0722359931866325,5.2098065985795285,4.265466002238468,2.5415586420043352,2.4638351361326425
2024-07-12,12.706917212347502,50.268612680245816,12.642018589359488,4.829701116736643,5.072196570296642,5.209766106450872,4.2654328497989535,2.541538888273064,2.4638159864910136
2024-07-15,12.744780617704077,50.24944455020643,12.635635080901237,4.827262389273018,5.069635396265806,5.20713546754056,4.263279046078263,2.540255554059023,2.462571897971591
2024-07-16,12.744681612357745,50.249831027708105,12.63553692343075,4.8272248896252,5.069596013790481,5.207095016922709,4.263245927625217,2.5402358205784363,2.462552767961359
2024-07-17,12.73755726757145,50.22562308634817,12.626144402284575,4.824526445244971,5.0667620826631286,5.204184223121507,4.31521048964782,2.5388158152479976,2.461176187870383
2024-07-18,12.731444943845382,50.22756584384535,12.626242431960332,4.82456390297934,5.066801421120562,5.2081066400362745,4.315243993041386,2.5388355266724236,2.461195296498955
2024-07-19,12.730160059521067,50.23258898306578,12.624968164895803,4.824076997796311,5.066290068815373,5.207581026909826,4.314808489499822,2.538579302026704,2.4609469074693124
2024-07-22,77.50666673390653,12.95874411217499,3.2516483306547572,1.2425509778734225,1.3049384746704145,1.3413311811353263,1.1113772666592343,0.6488699586738422,0.6338729642514884
2024-07-23,77.50852656581148,12.956655490491611,3.251726356450006,1.2425807938369977,1.3049697876698176,1.3413633674056293,1.111403935009017,0.6488855288060922,0.6338881745193566
2024-07-24,77.4885059022836,12.977343426851503,3.2514987916797446,1.2424938346092262,1.3048784622883507,1.341269495101173,1.1113261558992724,0.6488401180088412,0.6338438132782824
2024-07-25,77.43134344448404,13.058364023055832,3.228871508498182,1.2422504135100583,1.304622819209308,1.3410067225338704,1.111108432296251,0.6487130015835434,0.633719634828916
2024-07-26,77.40584173682971,12.985979222026856,3.3024018600203293,1.2437422441992985,1.306189553531481,1.3426171506419207,1.1452676410216263,0.6334799167831959,0.6344806749455706
2024-07-29,77.40465244525187,12.984320585675398,3.304494240675985,1.243851786144142,1.3063045954902914,1.342735400942212,1.1455686791282467,0.6335357101941116,0.6345365564977358
2024-07-30,77.40485573396919,12.980703088473525,3.3032529392223924,1.2441381800968538,1.3066053690556918,1.343044562615014,1.149035889214008,0.6336815803035956,0.6346826570497308
2024-07-31,54.75712897289026,9.183130904221763,2.335344641263246,0.8801183613312193,0.9313901422777758,0.9500859298052494,0.8138332964610856,0.4482739963973784,0.4489821701673584
2024-08-01,77.40217491576077,12.968478994754854,3.3013499328695817,1.2441755455530568,1.316655678718523,1.3430848985468145,1.1556777034007475,0.6337006117919899,0.6347017186036675
2024-08-02,77.4131542382494,12.962038457635488,3.294639030889664,1.2442876553893316,1.3167743195751922,1.3432059208805338,1.1573837541278302,0.6337577131167098,0.6347589101358515
2024-08-05,77.43085247247168,12.968857544727843,3.2905354085858227,1.2442502831990934,1.316734770247383,1.343165577679356,1.1371254197437481,0.633738678198444,0.6347398451466247
2024-08-06,77.43348828334284,12.973504059788073,3.2828380531344834,1.2442926385176543,1.3167795929984059,1.3440122609801246,1.1365634078252662,0.6337602511922071,0.6347614522209468
2024-08-07,77.37925774862012,12.968019867109371,3.2805389178769047,1.309454187598674,1.3158573865600367,1.3430709821458282,1.1357674157717106,0.6337165972073656,0.6343168971099934
2024-08-08,77.31108241742747,12.942615720838798,3.2785642356794957,1.4486516406881738,1.3150653215302914,1.3066661817029994,1.1304842248495646,0.632935179842362,0.6339350774408491
2024-08-09,77.30405040743695,12.94591710912168,3.278944554298604,1.448819686561901,1.3152178711804337,1.3068177570396826,1.1334154008484667,0.6328085986032378,0.6340086149090594
2024-08-12,77.30406031313967,12.94625371629212,3.279029810232127,1.4488573573650634,1.3152520681988757,1.3070517435644242,1.133044854979719,0.6324250364423427,0.6340250997856504
2024-08-13,77.30838975435984,12.950379100837491,3.2792134534555886,1.4489385011334464,1.3153257293558176,1.3071249454592866,1.1301080247658712,0.6324604556300328,0.6280600350026259
2024-08-14,77.30746197613166,12.951423783611224,3.2791740996046377,1.4489211124179449,1.3153099441276097,1.3071092586487119,1.1300944623359177,0.6324528654701189,0.6280524976521737
2024-08-15,77.28723007053703,12.966522851401097,3.2805651755163097,1.4495357669608802,1.31586791876515,1.3076637544297836,1.1315743735731334,0.6327211616690093,0.628318927147593
2024-08-16,77.28749392943223,12.966200484974678,3.280584869021711,1.4495444686445622,1.3158758180296302,1.3076716044439833,1.1315811665081446,0.6327249599467291,0.6283226989983332
2024-08-19,77.2876485841582,12.966226430752977,3.2805914335760544,1.449547369229006,1.315878451138866,1.3076742211363273,1.1315834308379389,0.6325261228786427,0.6283239562919767
2024-08-20,77.28718462183707,12.966748899638269,3.2805717399918386,1.4495386675104993,1.3158705518427725,1.3076663710907113,1.1315766378757417,0.6325223257869531,0.6283201844261413
2024-08-21,77.2590479902788,12.982831344449774,3.2749767973219686,1.4490109586074418,1.3153915052184617,1.3071903112230303,1.1511675961879937,0.6322920541355774,0.6280914425769419
2024-08-22,77.2607479742315,12.980916645858844,3.275048858888163,1.4490428421918373,1.3154204486821537,1.307219074230212,1.1511929261201026,0.6323059668923795,0.6281052629047996
2024-08-23,77.26090252193688,12.9809426120957,3.275055410096887,1.4490457407690855,1.3154230799692859,1.3072216891118131,1.1511952288964782,0.6321071977954598,0.6281065193283999
2024-08-26,77.22761372699568,12.978509895834131,3.27449210192505,1.4861964152942462,1.3151968277452515,1.3069968475236038,1.1509972237946964,0.6319984756196768,0.6279984852676535
2024-08-27,77.18868261168737,12.93452034888457,3.2648792747494633,1.5834139743021887,1.3145474428747876,1.3063515114335063,1.148230004846834,0.6316864232792472,0.6276884079420367
2024-08-28,77.18791111555615,12.934191170381023,3.2600490720293354,1.5833981481769854,1.3145343040540154,1.3063384545305643,1.1542154914245568,0.631680109612331,0.6276821342350377
2024-08-29,77.19523741489826,12.937450390804738,3.250920270426188,1.583527931743433,1.3146420501382168,1.306445528840214,1.153110606021477,0.6309322247926112,0.6277335823348541
2024-08-30,77.1927682942373,12.936836672500633,3.2508162884361624,1.5874754571516505,1.3146000007844418,1.3064037416554635,1.153073723315794,0.6303123178943653,0.6277135040242013
2024-09-02,77.11236200410939,12.936904458199328,3.231141919962183,1.6875951456486578,1.3147287854265577,1.30653172335197,1.1525868990243469,0.6303740663701242,0.6277749979074501
2024-09-03,77.1141762596067,12.934314263068863,3.2313938783797758,1.6877267411690555,1.3148313055239553,1.3066336042577629,1.1526767756000005,0.6304232217635388,0.6278239506303559
2024-09-04,77.11408474160841,12.93436598602907,3.2314068003834926,1.6877334902105041,1.3148365633958385,1.3066388293479023,1.1526813850330002,0.6304257427595924,0.6278264612321979
2024-09-05,77.10539556498335,12.943015367297765,3.231419722490557,1.6877402393059304,1.3148418213097735,1.306644054479831,1.1526859945028656,0.6304282637758083,0.6278289718541193
2024-09-09,77.0960271567786,12.944085634887681,3.231387417416672,1.6877233666685723,1.3148286766037829,1.306630991728364,1.1610720993062909,0.6304219612730729,0.6278226953369646
2024-09-10,77.09434936725461,12.945146837232057,3.2316523380916187,1.6878617322545155,1.3149364709519835,1.3067381140010967,1.161167288141449,0.6302736855901235,0.6278741664825469
2024-09-11,77.12145974011962,12.944684088053805,3.2036858653379623,1.6881925516944618,1.3151941973632013,1.3069942335414415,1.1613948759258075,0.6303972186874711,0.6279972292762244
2024-09-12,77.10295511253503,12.9415781230078,3.2219125259157164,1.687787484485342,1.3148786278848015,1.3066806315734758,1.1673146942809414,0.6290462535470781,0.6278465467698109
2024-09-17,77.10613672320953,12.935170684364428,3.222956508662612,1.6883343711559318,1.3153046824690684,1.3071040297955234,1.1676929343452587,0.6292500807554271,0.6280499852422254
2024-09-19,77.10737053933512,12.934177552163856,3.2230080808964368,1.688361387088269,1.3153257293558176,1.3071249454592866,1.1683116765765407,0.6282600541220534,0.6280600350026259
2024-09-20,77.10721631016003,12.93435170010691,3.2230016342769487,1.6883580100494444,1.3153230984581386,1.3071223309647102,1.168309339734487,0.6282587974843389,0.6280587787649871
2024-09-23,77.10734658198942,12.935296070591617,3.222589104263744,1.6881419076606736,1.3151547428949875,1.3071550181815144,1.1681598012849181,0.6281783831254798,0.6279783900076431
2024-09-24,77.1266665172101,12.925855311895369,3.2213328276919335,1.6874838116205424,1.3146420501382168,1.3066454439938238,1.1617069576266996,0.6279334974884639,0.6277335823348541
2024-09-25,77.12895265168203,12.924563403856256,3.221010863251181,1.6873151516866736,1.3145106548384748,1.30691463828071,1.16139095264774,0.6276708418784688,0.6276708418784688
2024-09-26,77.13981606751639,12.915269359818431,3.220437925755694,1.687015020405487,1.3142768361789459,1.3068820303792772,1.1611843701641842,0.6275591948907984,0.6275591948907984
2024-09-27,77.1366691248644,12.916682535345306,3.2207404628535143,1.6871735033944526,1.3144003030828009,1.3078043161603963,1.1612934551263796,0.6276181495863739,0.6276181495863739
2024-09-30,54.65826791460104,9.1498467370327,2.2822316085147416,1.1955389584803384,0.9313901422777758,0.9267161953959074,0.8200652256369102,0.44473312754747807,0.44473312754747807
2024-10-02,77.07651775375297,12.917065906914143,3.227131023855736,1.7229233406361093,1.3158942022341495,1.3096937583567732,1.1746840932848701,0.628044960482631,0.628044960482631
2024-10-03,77.11288087769371,12.847388662017837,3.263654798321651,1.8665453808115129,1.3168203698997012,1.2164340637964894,1.1172475940212043,0.6311139084895151,0.6279143449483768
2024-10-04,76.85269624713,12.713650968603723,3.175233915551564,1.8428472038399342,1.9069167318841902,1.2141275361159232,1.0089453715380554,0.6388989385347805,0.6466830868018396
2024-10-07,76.82839902668027,12.73984644056379,3.120830485509373,1.9254722397880213,1.9031085676054789,1.194659380965647,1.0055665456364695,0.6351682251131076,0.6469490881378399
2024-10-08,76.81076120269658,12.703383892469198,3.128498474886189,2.010471757048069,1.8607494039762738,1.1947843775129274,0.9857719726247012,0.6587783535158999,0.6468005652701563
2024-10-09,76.9313084696244,12.73077740287613,3.1428752464757554,2.01085712698182,1.6788091275606338,1.195213063460746,1.0019343722763152,0.6812674528112372,0.6269577379329674
2024-10-10,76.91595210452608,12.726323351823652,3.141677117600652,2.0102901387169254,1.6821609699271494,1.197950894815229,1.0055442532621,0.6933824406178116,0.6267187287103997
2024-10-14,76.89813039371198,12.745151518686837,3.134266008783257,2.01201298274826,1.6819326937713086,1.2001831063527113,1.007403445438724,0.6942861701032729,0.6266336804036438
2024-10-15,76.88984435749417,12.747569508964851,3.131932847289069,2.0117961814767544,1.6817514597784256,1.2012510426988754,1.0150770854168072,0.6942113583969082,0.626566158484131
2024-10-16,76.89153210892994,12.745654296155342,3.1320015940033317,2.011840340909279,1.6817883746462412,1.2012774104616009,1.0150993666143129,0.6942265965109484,0.6265799117690078
2024-10-17,76.89276275665259,12.74493437357165,3.1317266252527856,2.011663714809887,1.6816407248976124,1.2011719463554373,1.0154093081400035,0.6941656480682005,0.6265249022518394
2024-10-18,76.86428067275887,12.75429199850733,3.1514281255540135,2.0115031725387333,1.6815065203487845,1.2010760859634177,1.015328272669075,0.6941102496788588,0.6264749019809188
2024-10-21,76.83045089003062,12.747121316724314,3.1821061836181395,2.0115994948263527,1.6815870405074884,1.2011336003624917,1.0253530850934958,0.694143487651347,0.6265049011857515
2024-10-22,76.82234835783039,12.746769195799565,3.1820680897088254,2.0115754133896213,1.6815669097448651,1.2017177856423022,1.0333216689094276,0.694135177859799,0.6264974011151965
2024-10-23,76.80440582665908,12.756448033543242,3.1820934855470266,2.0115914676167113,1.6815803301997265,1.2019268995162735,1.0333299157693858,0.7021216400062693,0.6265024011422806
2024-10-24,76.78543682474303,12.784941469848663,3.1733997215646332,2.01761287834597,1.6819427634717938,1.2021859524387857,1.0255699883105776,0.7022729692284341,0.6266374320481054
2024-10-25,76.78559006272067,12.784966984303695,3.173406054606101,2.017616904824556,1.6817465536059877,1.2021883515987268,1.0255720350042923,0.7022743707297343,0.626638682606242
2024-10-28,76.79880306396856,12.783046248862517,3.1631499778323082,2.017439754968592,1.68119979580716,1.2020827976192678,1.0254819882080706,0.7022127099638452,0.6265836627696715
2024-10-29,76.8297502541057,12.761558008607905,3.1530331887892253,2.017733679694849,1.681045577059319,1.2022579314027468,1.0256313926757497,0.7023150167009073,0.6266749509635832
2024-10-30,76.8362156882987,12.763493966278647,3.1435310968531622,2.0180397745299854,1.6813005955357136,1.2024403166932374,1.0257869833145,0.7024215595025735,0.6267700189934869
2024-10-31,54.52017402945493,9.055234721363364,2.230110019044209,1.4319273628996827,1.1929895329084101,0.8540575665959532,0.7277193660315103,0.49841269931196663,0.44473312754747807
2024-11-01,76.83928323982836,12.762606212665498,3.1424588993024742,2.018120341238559,1.6813677185215017,1.2036860195517813,1.0232329247466718,0.7024496024548456,0.626795041690314
2024-11-04,76.83376182341424,12.760691124493018,3.142233092613295,2.0173765200598743,1.6812469010056716,1.2045975362185952,1.0231593986174845,0.7101836013033573,0.6267500022744638
2024-11-05,76.83176817360084,12.761757192626929,3.142151559283804,2.016525787101431,1.6812032767252647,1.2045662798334291,1.0251288174357072,0.7101651737609513,0.6267337396316434
2024-11-06,76.81321685642543,12.79120223057911,3.141392875062744,2.0154402438071277,1.6807973439195483,1.2042754328095067,1.0248812962567733,0.7022113087086419,0.6265824124311269
2024-11-07,76.82058296175364,12.801808667006068,3.123489602454376,2.0146782319999605,1.6806279783977485,1.2050952697155073,1.0248997028082207,0.7022239202068008,0.6265936656576739
2024-11-08,76.82058296175364,12.805201053094024,3.121893185471809,2.0146782319999605,1.6806279783977485,1.2050952697155073,1.0231037337028326,0.7022239202068008,0.6265936656576739
2024-11-11,76.81092645819238,12.822147427871206,3.121500757147249,2.008239644647452,1.680416720041812,1.2051433138271843,1.0229751274821148,0.702135649231434,0.6265149015591653
2024-11-12,76.81399175185358,12.822659121311785,3.117634626853964,2.0083197874674483,1.6804837804322754,1.2051914074817076,1.0230159513507806,0.7021636693589618,0.6265399038894971
2024-11-14,76.81629088265805,12.817655311908622,3.1171293183106066,2.008379898780287,1.6805340792377128,1.2052274802417222,1.0260396859938636,0.7021846859222881,0.6265586569468555
