date,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,MERRILL LYNCH FAR EAST LTD,TOTAL_CCASS_PCT
2024-03-01,47.361905690651895,1.973197622116401,0.0,0.0,0.7696656788191364,0.03248552334052515,0.017140584136816166,0.3101710698139408,0.0,0.003539149479855913,50.46810531835857
2024-03-04,47.363028393012144,1.9732994486095397,0.0,0.0,0.7681283598663149,0.03248552334052515,0.018184958425417775,0.31017054762679647,0.0,0.0034790979582613206,50.468776328839006
2024-03-05,47.36281429628298,1.9707642300239592,0.0,0.0,0.7699379994148893,0.03248552334052515,0.02004655559485014,0.31020448979117604,0.0,0.0016146809782497304,50.46786777542663
2024-03-06,47.36318961829294,1.968659815832427,0.0,0.0,0.7692313757712215,0.03248552334052515,0.02004655559485014,0.3103585349987448,0.0,0.00203671262827364,50.46600813645898
2024-03-07,47.358300641154436,1.9649235668149547,0.0,0.0,0.7627957325300005,0.031845844088756674,0.019661390357213867,0.3092958841600926,0.0,0.0020338405989799857,50.44885689970443
2024-03-08,47.391801792381266,1.9596151167434215,0.0,0.0,0.7576519019557084,0.03181618385896039,0.0203324008376404,0.30012768781146015,0.0,0.006099067517361743,50.46744415110581
2024-03-11,47.40387998102894,1.948168774540348,0.0,0.0,0.7248689930365039,0.03181357292323888,0.024196585705466348,0.3004462219694836,0.0,0.006357550153790641,50.43973167935777
2024-03-12,47.402726626283325,1.948555375792631,0.0,0.0,0.7309770160633904,0.03181357292323888,0.02219817550422717,0.30061332185565987,0.0,0.003083436759024601,50.439967525181494
2024-03-13,47.40289111523378,1.94801491209828,0.0,0.0,0.7297740535390647,0.031818794794681894,0.023707296351256492,0.3005976562413309,0.0,0.0033542952307734283,50.44015812348916
2024-03-14,47.37378701474617,1.9466983216513543,0.0,0.0,0.7538501706703408,0.03183707134473242,0.024876995554490293,0.2898406010687343,0.0,0.004855583270638239,50.42574575830646
2024-03-15,47.357975188016745,1.9448706666463014,0.0,0.0,0.76085311802513,0.031602087129797056,0.024370474024518512,0.2920122990738097,0.0,0.003675623090018928,50.41535945600633
2024-03-18,47.35664264475256,1.9455495099338926,0.0,0.0,0.7649019482671807,0.031562923093974495,0.024689008182542,0.2920924809098171,0.0,0.002886963845981424,50.41832547898595
2024-03-19,47.36606125594624,1.9448706666463014,0.0,0.0,0.7620214856511458,0.031555090286809986,0.024399194317455058,0.292222505508748,0.0,0.003325757703337389,50.424455956060044
2024-03-20,47.382546912966674,1.9448706666463014,0.0,0.0,0.7510963123274417,0.031542035608202464,0.024007553959229457,0.3012889798016707,0.0,0.003832279233309169,50.43918474054283
2024-03-21,47.97631544489887,1.944925496296453,0.0,0.0,0.16493865802342506,0.03152898092959494,0.023981444602014415,0.3013725297447588,0.0,0.002824458044808618,50.445887012539934
2024-03-22,47.98972521076452,1.9222195199037506,0.0,0.0,0.1862086197693003,0.031476762215164864,0.024655066018162454,0.2886154978094902,0.0,0.0023388240006088704,50.445239500481
2024-03-25,47.98843279758238,1.921389242344312,0.0,0.0,0.17704574972953968,0.031476762215164864,0.0341693157873231,0.2853696347392308,0.0,0.002217676583131084,50.44010117898108
2024-03-26,47.988247055615155,1.9215302328732735,0.0,0.0,0.1730873884102391,0.03145848566511433,0.027743802976701704,0.29310899651427025,0.036182347228602696,0.002092351668498891,50.47345066095185
2024-03-27,47.97217152437785,1.923786081336653,0.0,0.0,0.1751653277135553,0.03152898092959494,0.029555792367425497,0.2935166680178259,0.036182347228602696,0.003486591343782037,50.46539331331529
2024-03-28,47.97599654520985,1.9213918532800338,0.0,0.0,0.17832403774943084,0.0316334183584551,0.023208607628449226,0.29497618108614665,0.036182347228602696,0.0034923354023693454,50.465205325943344
2024-04-02,47.97507945403767,1.921389242344312,0.0,0.0,0.1315532495771263,0.03167780426572067,0.07931231608405595,0.2917882285701902,0.036182347228602696,0.0034401166879392655,50.47042275879562
2024-04-03,47.9693145079646,1.9228324370643737,0.0,0.0,0.07892503598848526,0.03280572849741041,0.07939847696286557,0.294986546500961,0.036182347228602696,0.014891341340812096,50.42933642154811
2024-04-05,47.960815859972385,1.9266339594748834,0.0,0.0,0.08533227224905612,0.03235142568186871,0.07852817375881664,0.2969955309918723,0.036182347228602696,0.015301258249088227,50.432140827606574
2024-04-08,47.96584982237152,1.922735832442678,0.0,0.0,0.11121539188382798,0.03232009445321066,0.033856134047528685,0.3051651488644584,0.036182347228602696,0.015664099986305642,50.42298887127813
2024-04-09,47.95365346277308,1.9236444380737614,0.0,0.0,0.11111095445496783,0.03232009445321066,0.054008014789384294,0.295568367417141,0.036182347228602696,0.015737206186507754,50.42222488537666
2024-04-10,47.9530242272642,1.9233859554373325,0.0,0.0,0.13183178419989636,0.0322809304173881,0.04333450955987587,0.295453146823751,0.036182347228602696,0.003577634672390882,50.41907053560344
2024-04-11,47.95548372871386,1.9240647987249233,0.0,0.0,0.1339083658166374,0.031993727488022664,0.04042067918532017,0.2968708849205277,0.036182347228602696,0.0035567471866188496,50.42248127926451
2024-04-12,47.95192763426117,1.9231144181222959,0.0,0.0,0.137412998726255,0.030965018813750078,0.04724044328988867,0.2932383161605564,0.036182347228602696,0.003608965901048931,50.42369014250356
