date,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-04-19,31.73593035983772,12.587495953184332,11.954316207300332,13.991327055558347,12.889684162026382,9.08071022410366,7.760536037989227
2024-04-22,31.698059807522966,12.572475267841195,12.046410631595345,14.02910801057214,12.832796714891204,9.069874193532069,7.751275374045083
2024-04-23,31.547884378276926,12.45998301920673,12.015156978100405,14.027188633066798,13.208330735352,9.026903984677267,7.714552271319874
2024-04-24,31.605821319394394,12.265592233205586,12.037222528804548,14.086574854061567,13.232587521350652,9.043481679661891,7.728719863521361
2024-04-25,31.56574545199962,12.250540869646315,12.022451402463465,14.210084892218102,13.216349537743588,9.015592055438994,7.719235790489917
2024-04-26,31.426906077540686,12.243687341006062,12.018259906288403,14.37041144186915,13.211741802042997,9.012448867885036,7.716544563367668
2024-04-29,31.427717701985706,12.244003543813891,12.018570287256306,14.37078256899132,13.212083005614913,9.010099043167665,7.716743849170197
2024-04-30,31.4313705308293,12.2454266585857,12.019967200026759,14.3724528782887,13.213618639807143,8.99952332978489,7.717640762677509
2024-05-02,31.480563364104324,12.264591818164297,12.090517913198198,14.341915141493578,13.079083852323553,9.013608367861181,7.729719542854867
2024-05-03,31.483821210263535,12.26586105063917,12.091769131192324,14.333050596741515,13.080437374577949,9.014541164045996,7.730519472539515
2024-05-06,31.48422848844527,12.266019723169828,12.09192555165072,14.331942399640688,13.080606584557724,9.014657777144196,7.730619475391573
2024-05-07,31.519663255842577,12.259676022351865,12.085671888299121,14.324530251545745,13.073841598314209,9.00999560529015,7.726621378356333
2024-05-08,31.567943600086075,12.298634503960479,12.124077424067735,14.104154985104023,13.115387314247752,9.038627336458447,7.751174836075493
2024-05-09,31.614776231845703,12.27602437545629,12.10178820582447,14.194745493882118,13.065382323327594,9.010358494349882,7.73692487531394
2024-05-10,31.5088893413919,12.236925131141692,12.054344895071816,14.885769999712423,12.694342914260668,8.913134338328476,7.706593380093028
2024-05-13,31.51640968407857,12.205107266648668,12.070065993061476,14.85611544698881,12.710898688183397,8.924758716056806,7.716644204982272
2024-05-14,31.47941954231944,12.190782391051975,12.073956209399258,14.93283139433428,12.693400662083818,8.922022457505411,7.70758734330582
2024-05-17,31.35526667890529,12.142702707146967,12.026337280653806,15.268330991165453,12.643338683128258,8.88683455850189,7.677189100498337
2024-05-20,31.34801774335886,12.139895470002886,12.023556945704023,15.287919866414912,12.640415705366841,8.884780036319505,7.675414232832972
2024-05-21,31.356856043679247,12.14083107148486,12.0244835811701,15.274968886872553,12.64138988110797,8.885464771487902,7.676005764197368
2024-05-22,31.181827970600075,12.073063235798088,11.957365175292525,15.759383798618446,12.57082802028714,8.824372055737904,7.633159743665825
2024-05-23,30.92276758341697,12.07388859519285,11.851136324567237,16.185658524245277,12.589854812663159,8.795149739942623,7.581544419971889
2024-05-24,30.94828854824761,12.052110522373667,11.860917222493871,16.173622511189023,12.574851135738735,8.80240849214156,7.587801567815531
2024-05-27,30.888676671457027,12.132078693478618,11.87705329583264,16.138410972322152,12.574158316379744,8.79149772939921,7.598124321130604
2024-05-30,30.892604480182662,12.13362141041205,11.878563583698527,16.127747120172316,12.575757248223859,8.792615657559754,7.5990904997508295
2024-05-31,30.87196018462206,12.133004276559765,11.877959422462894,16.139642207342135,12.575117626691796,8.803612283503375,7.59870399881798
2024-06-03,30.85234523824198,12.125295396822592,11.895827167650697,16.11668036300659,12.617957000820509,8.798018781119357,7.593876052338275
2024-06-05,30.791306488352273,12.101306527666933,11.872292281935838,16.282636400633653,12.59299344244124,8.780612646715024,7.57885221225504
2024-06-06,30.810452883233026,12.108831261748593,11.879674612278192,16.259767043954092,12.571636833029217,8.786072534462646,7.583564831294234
2024-06-07,30.818274582807568,12.111905271750562,11.88269044739794,16.238508318969856,12.574828333226924,8.788303011893962,7.585490033953192
2024-06-11,30.76360593543067,12.090419919720727,11.861611700363865,16.37568946246794,12.552521800324598,8.784117075608458,7.572034106083741
2024-06-12,30.751526952937436,12.085672752862179,11.856954372468985,16.41232333316319,12.543793464946674,8.78066809122745,7.569061032394087
2024-06-13,30.923075962946694,12.063938363871664,11.923099015869454,16.3841579805334,12.264791729579281,8.82965150985818,7.611285437341328
2024-06-17,30.984243361950405,12.087801440505544,11.94668350519187,16.371901017343163,12.135912727911272,8.847117004481495,7.626340942616252
2024-06-19,30.943863597303174,12.085487985389216,11.944397058296277,16.483600189295082,12.072346037938889,8.845423776130627,7.624881355646744
2024-06-20,29.567299126138412,12.185459294172194,12.04320126115387,17.43943516691133,12.172208636367086,8.90444204503191,7.687954470225193
2024-06-21,29.483706452422886,12.203042025643136,12.060578724630085,17.446562412595004,12.189772248102583,8.917290507252062,7.699047629354243
2024-06-24,29.4780679255441,12.21138012445758,12.068819481070491,17.457194097643853,12.156846617356171,8.923383516622213,7.704308237305586
2024-06-26,29.52728570120207,12.776760376257574,12.177928046338911,16.203815356888335,12.625237376345025,8.969438211362055,7.719534931606031
2024-06-27,28.795752590107327,12.876309931344027,12.188598805723224,16.919184045847064,12.496864366904843,8.992070713232172,7.731219546841345
2024-06-28,28.74772325846821,12.889620879270883,12.190175862716352,16.92654869855845,12.508832340346027,9.004879087670513,7.732219872969565
2024-07-02,29.051311932515215,12.844464449951548,12.154790504023959,16.861933231233,12.414466458673038,8.963258458465587,7.709774965137652
2024-07-03,28.932377741805222,12.85668359768776,12.24549425637146,16.86780884917195,12.418792336425415,8.966381746968025,7.712461471570172
2024-07-04,28.884290061624203,12.743836517102135,12.688975273658782,16.691604181153423,12.354344880349535,8.937306276870961,7.699642809240963
2024-07-05,28.883545774524038,12.762834050045615,12.688648305587547,16.68988567948434,12.338565803257808,8.937075981379609,7.699444405721037
2024-07-08,28.9379797260849,12.792050186143047,12.711270519074546,16.53675184416572,12.37472729762841,8.933265642605608,7.713954784297765
2024-07-09,28.864364155911225,12.782315363582061,12.804784378075865,16.522877442360592,12.365310060146534,8.952264178857483,7.708084421066236
2024-07-10,28.81938555304386,12.777850969459237,12.996035157248572,16.47266149036207,12.29967962648804,8.938314093794475,7.6960731096037485
2024-07-11,28.642662428652937,12.817942650765456,13.2286877592634,16.445518150029336,12.28133275227384,8.899263032593039,7.684593226421987
2024-07-12,28.550417622724915,12.839431526830126,13.245550007796107,16.462618159915817,12.296987433142444,8.91060668116532,7.694388568425273
2024-07-15,28.568809483593732,12.855432811810918,13.254082643503699,16.343097046149303,12.304909015410157,8.974323791736834,7.699345207795355
2024-07-16,28.50124400730633,12.762048400669451,13.479802763435272,16.29544816846161,12.327221028935494,8.953099439994272,7.681136191197567
2024-07-17,28.485134367670934,12.754834961119526,13.531275423119716,16.28623756005364,12.32025336505278,8.945469708455226,7.676794614528179
2024-07-18,28.445304723978847,12.748545648529344,13.640635970012568,16.26346515425317,12.303026439057192,8.932961609790596,7.6660604543782815
2024-07-19,28.414686231667424,12.741230264900466,13.711808825419517,16.26133630556092,12.289783475971126,8.92334618049491,7.657808715985636
2024-07-23,28.375416320146435,12.735138424889108,13.692858712264059,16.14800708264109,12.272798642643084,9.128555412760143,7.64722540465608
2024-07-29,28.395037698488668,12.732419803874892,13.702327216914309,16.159173303177447,12.281285186867438,9.077243389494877,7.652513401182374
2024-07-30,28.393946910038657,12.697357410507385,13.791435276449873,16.120137796291413,12.280813404291363,9.06408977067543,7.652219431745879
2024-07-31,28.43071626416343,12.65225692389888,13.8092947930988,16.141012916508053,12.228762754668661,9.07582750927347,7.662128838388702
2024-08-01,28.429258241141852,12.625966387082538,13.859869978700734,16.119671801798997,12.228135622469246,9.075362070227708,7.661735898578925
2024-08-02,28.433997362825846,12.57806149619305,13.936553688087924,16.105689056317118,12.205810374534895,9.076874921699677,7.663013100341488
2024-08-05,28.431809879577113,12.57709384122448,13.935481521647564,16.11214321038879,12.204871357576048,9.076176619889042,7.66242356969696
2024-08-07,28.480743989717556,12.598740331471845,13.95946593876799,16.00629564538778,12.225877214107559,9.053265480723054,7.6756113998242155
2024-08-09,28.495750038006328,12.605378406160481,13.966820958006188,16.014729106447145,12.179630433282414,9.058035501443856,7.679655556653588
2024-08-12,28.493592586522897,12.626485314565942,13.991633923586333,15.971087820372281,12.1497737003751,9.074127690482207,7.693298964095235
2024-08-13,28.276998834975124,12.737415943061361,14.045915898967824,16.03380495988392,12.088860035489166,9.100957933731609,7.716046393890999
2024-08-14,28.258754116529268,12.752251397912461,14.047772719942767,16.036850223600148,12.088235715625698,9.100487921770354,7.7156479046193045
2024-08-15,28.253028140763597,12.764200948238363,14.048135472509776,16.03726433968113,12.080801033014556,9.100722921682474,7.715847144110101
2024-08-16,28.208005400992842,12.771291439036203,14.055939186639518,16.05134043656217,12.087511896381756,9.10577835698873,7.720133283398781
2024-08-20,28.20108336899058,12.768157460337799,14.064113818708437,16.06031695149198,12.084545712031424,9.10354386758416,7.718238820855622
2024-08-21,28.18582489761983,12.784669363180953,14.082301664658099,16.08108630634659,12.100173561650337,9.037724085729963,7.72822012081422
2024-08-22,28.209172334645604,12.6943055141925,14.09396659383749,16.11252683852903,12.110196615481746,9.04521039115882,7.73462171215481
2024-08-27,28.189835173319683,12.685603553196167,14.13862769101546,16.115709011510532,12.101895061805727,9.03900988905656,7.72931962009587
2024-08-28,28.192752504920886,12.71796091080386,14.140090750567486,16.075983783430488,12.103147361077957,9.039945242193232,7.730119447006088
2024-08-29,28.19275231915161,12.847313679097558,14.140090787148674,15.946631089628301,12.103147392389461,9.039945265580064,7.7301194670043305
2024-08-30,28.229267834951965,12.863953521577475,14.158405034720346,15.837764895380568,12.118823390590412,9.05165380395654,7.740131518822695
2024-09-02,28.22926802086726,12.86395348825462,14.158404998044336,15.837764854354337,12.118823359197746,9.051653780509087,7.740131498772615
2024-09-03,28.214650729789597,12.857292334909506,14.15107355776042,15.881345097716121,12.112548045715643,9.046966694698808,7.736123539409907
2024-09-04,28.282016767810575,12.887990742363684,14.184861031100404,15.680501197194681,12.141468282226567,9.068567468997465,7.754594510306621
2024-09-05,28.247926727053507,12.90874618100058,14.167763672481263,15.745844932520047,12.126833874675516,9.05763690366874,7.745247708600349
2024-09-11,28.24865896554455,12.907784707120046,14.169427019561533,15.743660909035176,12.127148224632004,9.057871694364811,7.7454484797418806
2024-09-13,28.300745108065534,12.973136090417995,14.19555324368006,15.54675386580887,12.149508803644684,9.074573003852986,7.75972988452987
2024-09-17,28.333857017258428,12.988314676795584,14.212162059743127,15.447943456176105,12.163723745007832,9.085190266265,7.76880877875392
2024-09-23,28.3784964426052,13.008777506936994,14.23455303697209,15.31473338125744,12.182887448619494,9.099503801919715,7.781048381689068
2024-09-24,28.377757457652912,13.008438754288676,14.23678639612343,15.314334580794565,12.182570202407453,9.09926684798537,7.780845760747586
2024-09-25,28.402534423098952,13.019796580501788,14.244004097632706,15.24560710551717,12.193206952735572,9.107211528625243,7.78763931188857
2024-09-26,28.404385185370533,13.020644974801254,14.238416076528186,15.24660053779395,12.194001484908707,9.107804971564011,7.788146769033359
2024-09-27,28.372936905733226,13.086839355141175,14.221353238035833,15.258457916737134,12.181618562897873,9.098556060220812,7.780237961233949
2024-09-30,28.4232632213349,13.110052052853908,14.251795165479193,15.102931254784055,12.20322563101255,9.114694565914725,7.7940381086206685
2024-10-02,28.423633928975512,13.110223039430183,14.228504718545606,15.120083356603153,12.110783732315642,9.212631462526764,7.79413976160314
2024-10-03,28.38809003479139,13.106854733923162,14.210711903334927,15.194963487210137,12.126901760723959,9.188084928562953,7.784393151453471
2024-10-04,28.299618005638045,13.066006968796758,14.163826846709714,15.3112253517414,12.239739801807554,9.159450084983584,7.760132940322942
2024-10-07,28.307337287283378,13.06957098113615,14.162494695601225,15.293320425692372,12.243078433402404,9.161948506513808,7.7622496703706645
2024-10-08,28.34186592831373,13.055734035007601,14.153782052106303,15.283235525727731,12.242283355926299,9.16135352062571,7.761745582292622
2024-10-09,28.60678746586655,12.999653196305216,14.0508026756673,15.360318971633472,12.165491573909263,9.103887389342582,7.713058727275614
2024-10-10,28.3643384241068,13.092083020340434,14.158505453973047,15.19656517399329,12.25199036187677,9.168617632274948,7.767899933434713
2024-10-14,28.374665605776762,13.096849721321352,14.168861719658498,15.15398615858553,12.262952806479872,9.171955837401935,7.770728150776051
2024-10-15,28.59207585914535,13.220079751057495,14.133977131558451,14.680160055343752,12.367663831064812,9.208649314159434,7.797394057670706
2024-10-16,28.54886571242567,13.200100733496715,14.11261697468856,14.809100773753633,12.348973038155874,9.194732623048402,7.785610144431146
2024-10-17,28.48355432435422,13.427269627763069,14.08033146768376,14.754424597302146,12.312923233582888,9.173697785566375,7.767798963747542
2024-10-18,28.45396601274668,13.491230505399155,14.065705019374002,14.739097910625206,12.32610238870092,9.164168278624164,7.75972988452987
2024-10-21,28.462836049674117,13.49543616561277,14.070089762185475,14.728105927873584,12.314358195892686,9.167025051244341,7.762148847517028
2024-10-23,28.49281329547164,13.50964964758538,14.083608218079814,14.743617665732781,12.223307357271981,9.176679822213531,7.770323993644873
2024-10-24,28.443993827102005,13.629285258214596,14.059477422050549,14.720952066582562,12.228324536386882,9.160956536988127,7.757010352675279
2024-10-29,28.49355427321071,13.653032748164351,14.082674184416586,14.573663247817237,12.24963101053637,9.176918468899496,7.770526066955252
2024-10-30,28.49429528949018,13.700199430484686,14.080439779522495,14.527230641739134,12.249949579989284,9.17715712799817,7.770728150776051
2024-10-31,28.544403150282427,13.724291540112747,14.103897941082721,14.378227458769485,12.271491392553164,9.193295365745985,7.784393151453471
2024-11-05,28.50801104609404,13.834286993675699,14.085916464271595,14.359896231139011,12.25584610507059,9.181574561459998,7.77446859828907
2024-11-06,28.507269316274353,13.833927049126052,14.085549972752343,14.362124440557889,12.255527228860428,9.181335672551441,7.774266319877496
2024-11-07,28.50429667026105,13.833747083874995,14.085366734144236,14.365840297364421,12.255367796977728,9.181216232758715,7.7741651846188615
2024-11-08,28.506951309184785,13.822418704901498,14.073832305230823,14.415168317258956,12.240132614110019,9.173697785566375,7.767798963747542
2024-11-11,28.50621024321963,13.82205937766418,14.073466442252089,14.469385126325484,12.187822471933773,9.173459306357225,7.7675970322476156
2024-11-12,28.508433556712497,13.823137415426876,14.078463788488579,14.47181355169228,12.175774048248911,9.17417478118457,7.768202858246287
2024-11-13,28.296785303727145,13.783361691146153,14.037953369101292,14.537752529163917,12.45052072565757,9.147776327951203,7.745850053252719
2024-11-14,28.30926103313939,13.789438617871367,14.044142542389167,14.502666662690025,12.456010018025859,9.149216015822194,7.749265110061998
2024-11-15,28.406507020741806,13.83680713008043,14.092385995652219,14.518654381566677,12.189115869141851,9.180644760860963,7.775884841956052
2024-11-18,28.969513258970643,13.681330382174547,13.98664849893438,14.435546973622307,12.09765892213484,9.11176086883809,7.717541095325192
2024-11-20,28.968765040648414,13.680977023732762,13.98628725480232,14.437756913807132,12.097346466416973,9.111525532249281,7.717341768343118
2024-11-21,28.971383973883686,13.682213858142797,13.988843196843973,14.374486868548846,12.152683381250357,9.112349263499368,7.718039457830975
2024-11-22,29.03287763319454,13.711255252864202,14.01724118517326,14.275572934132263,12.23930786763837,8.989323625098509,7.734421501898855
2024-11-25,29.03212613821245,13.710900346965763,14.01687835905087,14.277791848757145,12.238991062030498,8.989090942975778,7.7342213020074935
2024-11-27,29.01124247552762,13.691040577349137,14.02563852571291,14.31515211310607,12.226252020024084,8.993048177987154,7.737626110293023
2024-11-28,29.015750769318032,13.693168139906003,14.027818084176335,14.317376661449174,12.21261214081819,8.994445681154826,7.738828523177442
2024-11-29,29.010491229428524,13.690686047865094,14.025275331815282,14.343265921313645,12.200040422093664,8.992815303012275,7.737425744471514
2024-12-02,29.0183812544851,13.694409523455528,14.029089806134873,14.319969736054308,12.203358484647666,8.995261091934246,7.739530103288277
2024-12-03,29.017629638627955,13.69405481947457,14.02872643347576,14.322188966300892,12.20304240093276,8.995028102339942,7.739329638848119
2024-12-06,29.12437174221358,13.744428755466284,14.081631300174347,13.97972443291233,12.27392825886528,9.028116546620637,7.767798963747542
2024-12-09,29.121343512736185,13.742999667667391,14.080167151475436,13.988668458776004,12.27265206751304,9.027177841096144,7.766991300735798
2024-12-10,29.122100511067277,13.743356911755667,14.081832891229793,13.985132895557895,12.272971090470515,9.027412499176297,7.767193200742563
2024-12-11,29.127955338846196,13.741213725775328,14.07963692215006,13.988150119965967,12.271057201473301,9.026004733662296,7.765981958126853
2024-12-12,29.0950607615801,13.807473429667622,14.063736605796699,14.00350658162291,12.2571993376255,9.015811549600398,7.75721173410677
2024-12-16,29.07572731679075,13.811238273528998,14.067571324197429,14.007324877277078,12.260541472732186,9.018269864870076,7.759326870603486
2024-12-18,29.07534979814456,13.811058948694974,14.06738867114034,14.008441404404348,12.260382282113568,9.01815277183941,7.759226123662796
2024-12-19,28.740670769358047,13.860924303562047,14.093006333802432,14.214757695928315,12.282709264381133,9.034575435700127,7.773356197267904
2024-12-20,28.674279572554966,13.828905449141594,14.060451367894956,14.033977111967545,12.63328133218456,9.013705488697244,7.755399677559136
2024-12-23,28.676512482350745,13.829982327058058,14.06154627664455,14.027282806915354,12.634265105031162,9.014407399663517,7.756003602336612
2024-12-30,28.676522030102937,13.831238896621223,14.062823885729253,14.028557302877264,12.628923150568275,9.015226433968879,7.756708300132173
2025-01-02,28.761748010533793,13.8406701507782,14.097573601433206,13.82377922387362,12.66129826683214,9.038337589248313,7.776593157300726
2025-01-03,28.939877828535977,13.926389421181492,14.18226522229914,12.720491891177756,13.31190516437814,9.094314626152517,7.8247558462749724
2025-01-06,28.957319029611938,13.934782440654347,14.190812450484422,12.667891135232768,13.319927852519797,9.099795498289662,7.829471593207068
2025-01-07,28.88503736180211,13.899999202801853,14.155390124596842,12.573539895650681,13.599024229465515,9.077081089035403,7.809928096647599
2025-01-08,28.9409162675053,13.916185468367434,14.171873787681873,12.449490697181789,13.61486001581337,9.087651164826331,7.819022598623899
2025-01-09,28.818923448189516,13.856898985994448,14.111498008168482,12.365184788835373,13.971157169622852,9.090626021500082,7.785711577689246
2025-01-10,28.820049876884273,13.857440602639715,14.112049576179379,12.361759457188572,13.971703252212064,9.090981341573794,7.786015893322201
2025-01-13,28.765725373645516,13.8194498492087,14.073360801590459,12.317474704728795,14.193261030255838,9.066058035712546,7.764670204858142
2025-01-14,28.726295412110993,13.845534808515447,14.099925031557953,12.245696018653721,14.22005157839227,9.083170710783882,7.779326439985739
2025-01-15,28.758848663502086,13.859968706911571,14.020799596137504,12.245430908069027,14.234875908583108,9.092639869250299,7.787436347546403
2025-01-16,28.720673692517494,13.841570755400209,14.002188155045895,12.361917773313436,14.215980299056532,9.080570148822915,7.777099175843517
2025-01-21,28.720299929764963,13.841390625099637,14.002005934515752,12.363058270614804,14.215795296295683,9.08045197684235,7.776997966866814
2025-01-22,28.059104298348508,13.931518677774127,14.040376610342495,12.473928968828814,14.591425852310506,9.105335774263464,7.798309818132088
2025-01-23,28.07245248491389,13.99101916532003,14.047709166454611,12.48174907062736,14.599046192689341,9.00564145154082,7.802382468453947
2025-01-27,28.070413879731294,13.990653835894957,14.051259113149738,12.481423150824236,14.59866498663929,9.005406298849296,7.802178734911186
2025-02-04,28.06858158312531,13.989740595796368,14.050341917040942,12.487135926988072,14.597712058605472,9.004818470844068,7.801669447599766
2025-02-05,28.019741699029627,14.084067900444582,14.036346966413621,12.478176282800153,14.587238055057538,8.998357424055813,7.796071672198668
2025-02-07,28.031809560278457,14.090133787099331,14.041087174676287,12.483550525776293,14.593520652761077,8.960468926334677,7.799429373073879
2025-02-10,28.04864878206318,14.149528455700743,14.048216003684754,12.716971951285922,14.266668529764093,8.96585164425095,7.80411463325036
2025-02-11,28.379605240295614,14.316484014228484,14.105628036472083,12.983300254129151,13.38455820202402,9.050501975436957,7.7799222774136885
2025-02-12,28.377730439537892,14.427842882904976,14.104696196796834,12.876744074510032,13.383673997340889,9.049904085233143,7.779408323676236
2025-02-14,28.385981416240192,14.43203785528816,14.108797212554974,12.851412522488934,13.387565372043268,9.052535393185144,7.781670228199329
2025-02-17,28.390108704114613,14.43413625639573,14.110848614858252,12.874430020148308,13.35382310966018,9.053851621044707,7.78280167377821
2025-02-18,28.424674892760237,14.756096285976586,14.12802918504396,12.728648358784621,13.105398627008103,9.064875078065043,7.7922775723614475
2025-02-19,28.410387355871343,14.74867919956074,14.120927793773518,12.772514916999327,13.098811256456516,9.06031865877231,7.788360818566247
2025-02-20,28.44010651873075,14.716438436519436,14.135699227459812,12.72893800783067,13.112513487972018,9.069796357277626,7.7965079642096855
2025-02-21,28.426932133375526,14.709621302030454,14.12915111032229,12.789217638469166,13.10246877845158,9.0497126700345,7.792896367316477
2025-02-25,28.37173274133558,14.681058172206937,14.000001849332502,12.83967779872367,13.297625364599206,9.03213994585947,7.7777641279426355
2025-02-26,28.418635110837066,14.67117441602746,13.990576601971725,12.83235378096916,13.288672979469466,9.02605922143507,7.772527889290055
2025-02-27,28.678302260902633,15.027902444648989,14.014256210067465,12.84481697363565,12.60770272230486,9.041336186144472,7.78568320229593
2025-02-28,28.725021353458985,15.052384018169345,14.037086478297084,12.795546242605758,12.535530049869548,9.056065196888229,7.798366660711052
2025-03-03,28.71817490739992,15.145458236180431,14.033740818281116,12.792496496669337,12.459714842191556,9.05390673506796,7.7965079642096855
2025-03-04,28.739866524417806,15.156898011886199,14.044340883645297,12.726626302160806,12.469126003011501,9.060745396579216,7.802396878299173
2025-03-05,28.73608915135027,15.15770145212052,14.045085349202935,12.727300918009663,12.469786969227004,9.061225690594446,7.802810469495158
2025-03-07,28.71934317643346,15.148868291596246,14.036900566446885,12.723857374954623,12.462520192641476,9.110247021382579,7.798263376544737
2025-03-10,65.6345685473307,7.30348762286164,6.767391964669459,6.134354927660801,6.008360507504911,4.392181322138143,3.759655107834354
2025-03-12,65.62283597522979,7.302182080720969,6.766182252837448,6.151133973718145,6.0072864770904095,4.391396193429556,3.75898304697369
2025-03-13,65.62762435009975,7.302928047642826,6.766873463778518,6.1434621203864515,6.0079001617332315,4.39184480403182,3.759367052327414
2025-03-14,65.5880743722394,7.299805327887815,6.762065340724701,6.177851160173161,6.00533119372495,4.409113051953643,3.7577595532963333
2025-03-18,65.49505135761324,7.292219403360274,6.756950862822311,6.298302267020826,5.999090480835738,4.404531121704388,3.7538545066432323
2025-03-19,65.5378251575151,7.297337007904257,6.761054830766282,6.236371323570928,6.003300580807544,4.407622176325175,3.756488923110707
2025-03-20,65.50058852182536,7.293474877843223,6.7574765291094,6.288546521663527,6.000123322087898,4.405289433560735,3.7545007939098527
2025-03-21,65.51435183351172,7.296499090234117,6.760278491766815,6.263085679130999,6.0026112510382905,4.407116070536056,3.7560575837819963
2025-03-24,65.50034309762142,7.295009933854452,6.75889877366916,6.282854411487924,6.0013861666891275,4.406216613833439,3.755291002844467
2025-03-26,65.49218669638074,7.301825118291161,6.758122929701408,6.286597209835514,6.000697276470248,4.405710830762124,3.7548599385588086
2025-03-27,65.48570242164932,7.3011732698498975,6.760707903905846,6.292412563348837,6.000161582297518,4.405317524199563,3.754524734749013
2025-03-28,65.50491647080068,7.303315494746046,6.7639672400694195,6.292983121176802,5.939413353050372,4.439777976657583,3.7556263434991024
2025-03-31,65.50732557031054,7.312832076036598,6.772283976941944,6.130328037952404,5.9455949046040315,4.572100354812508,3.7595350793419615
2025-04-01,65.52342195384693,7.314700273881335,6.774652752918392,6.1318941433284,5.947113816493567,4.547721537605817,3.760495521925548
2025-04-03,65.42159170803316,7.307606195252372,6.76808243321784,6.134879919625902,5.941346075991576,4.669645219643239,3.756848448235918
2025-04-07,65.42031560462003,7.307606195252372,6.76808243321784,6.142536540104644,5.941346075991576,4.663264702577621,3.756848448235918
2025-04-09,65.30112615041159,7.281696700932189,6.75652032853171,6.0932509377899295,5.930637205464031,4.8866916913821665,3.750076985488387
2025-04-10,65.25579712990603,7.302242908126989,6.757053748339365,6.127328381538978,5.9266360400598,4.883394834558977,3.7475469574698614
2025-04-11,65.25452418596667,7.302242908126989,6.758326692278723,6.127328381538978,5.9266360400598,4.883394834558977,3.7475469574698614
