date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD
2024-05-30,20.133410979935412,21.21869871353698,22.21928106305257,17.459897294721795,3.1605696437079787,0.0,9.381121287521838,6.427021017523426
2024-05-31,20.225910802354562,21.254706475049055,22.25698679535451,17.261494405260645,3.16593307525057,0.0,9.397040886673384,6.437927560057273
2024-06-03,20.276644231278816,21.241189252212624,22.242832158566962,17.25051672054693,3.163919656579575,0.0,9.39106470931157,6.433833271503524
2024-06-04,20.306208942572578,21.23331214240305,22.234583598219963,17.24411951684679,3.1627463445645265,0.0,9.387582114854842,6.43144734053825
2024-06-05,20.336018655925375,21.242315030739878,22.244011023955903,16.975832096671613,3.1640873436506256,0.0,9.603561585753658,6.434174263302947
2024-06-11,20.238853503184714,21.273885350318473,22.277070063694268,16.873673036093418,3.1687898089171975,0.0,9.723991507430998,6.443736730360934
2024-06-13,18.126069594980034,19.053051911009696,19.951511694238448,15.112188629016924,2.837992013690816,10.439247005134057,8.708880015212017,5.771059136718007
2024-06-14,18.116562084046397,19.053051911009696,19.951511694238448,15.112188629016924,2.837992013690816,10.448754516067693,8.708880015212017,5.771059136718007
2024-06-18,18.123130963117674,18.977547823610387,19.92215313048844,15.089951108368538,2.833815920634167,10.575782028765367,8.71505197702568,5.762567047989747
2024-06-19,18.14644331609168,18.97214445024439,19.916480804821333,15.0856546291463,2.8330090637308403,10.572770844208229,8.712570587956153,5.760926303801073
2024-06-20,18.366087534415644,19.030665527390106,19.923098832241525,14.364378619576568,2.833950441469667,10.671223772904206,9.04775467578088,5.7628405962214
2024-06-21,18.873212673982234,19.04422592750938,19.93729514037338,14.374614032587527,2.8359697876585437,10.75958386774975,8.40815163175146,5.766946938387725
2024-06-24,18.99634776834416,19.015320400322537,19.907034103305982,14.352796091637812,2.8316653227719013,10.743252857752692,8.395389650429255,5.758193805435659
2024-06-25,18.979311650807176,18.979311650807176,19.869336741940067,14.325616626426172,2.826303081948587,10.893339014344553,8.37949154949581,5.747289684230459
2024-06-27,19.022819808730233,18.932866205851717,19.87027743584888,14.326294858441436,2.8264368904459802,10.893854748603351,8.379888268156424,5.747561783921977
2024-07-02,19.256948383437322,18.902439024390244,19.83834373227453,14.397806768765362,2.8218944980147476,10.87634713556438,8.167895632444697,5.738324825108716
2024-07-03,19.088978050507436,18.87656360632523,19.811187160726927,14.93981590748171,2.8180316261505785,10.861458579183385,8.156714656596648,5.447250413028086
2024-07-04,19.130968107190036,18.86676731458766,19.800905831288922,14.932062653330815,2.816569163993206,10.855821853179846,8.152481600301943,5.444423476127571
2024-07-05,19.00437585282078,18.816167129346447,19.747800310544395,14.8920152449066,2.8090151978544204,10.826706817861007,8.558791699995295,5.345127746671059
2024-07-09,19.05388883664065,18.80466472303207,19.735728392739585,14.882911690021631,2.807298034421142,10.820088404025205,8.553559672717013,5.3418602464027085
2024-07-10,19.042468137139632,18.80731787612284,19.738512909749332,14.88501152236279,2.8076941165404694,10.821615011992664,8.554766495790812,5.342613930301463
2024-07-11,19.069111424541607,18.801128349788435,19.732016925246825,14.880112834978842,2.8067700987306066,10.81805359661495,8.5519511048425,5.340855665256229
2024-07-12,19.362111888768847,18.878293954624453,19.71440650100991,14.552116116304195,2.804265113438865,10.808398703555827,8.544318662219926,5.336089060077975
2024-07-15,19.365899483325506,18.87740723344293,19.713480507280412,14.551432597463599,2.804133395960545,10.807891028651948,8.543917332080788,5.33583842179427
2024-07-19,19.345000703795804,18.85703561206775,19.692206634448457,14.535729367052971,2.8011073054004596,10.796227654483179,8.64261249002956,5.330080232721813
2024-07-22,19.3431855500821,18.855266244428805,19.69035890218156,14.53436547032606,2.800844475721323,10.79521463757917,8.651184611775745,5.329580107905231
2024-07-23,19.334865612833624,18.85172850508936,19.686664477695953,14.531638444579952,2.800318964304142,10.793189173976266,8.673014681739295,5.328580139781415
2024-07-24,19.32127121027468,18.90878410049686,19.672822724289865,14.521421205587327,2.7983500515608886,10.785600449985939,8.666916658854412,5.324833598950033
2024-07-25,19.376579612468408,18.88046428905738,19.708883272489,14.49967237667322,2.794158944116821,10.769446784611064,8.653936160254611,5.3168585603294956
2024-08-05,19.459914821921657,18.87958066176815,19.70796087424533,14.49899377544812,2.794028174287453,10.768942762203398,8.573969204848598,5.316609725277297
2024-08-06,19.49553090926108,18.877813655295054,19.706116336749496,14.497636763535962,2.7937666713463427,10.767934858907765,8.545088679863353,5.316112125040947
2024-08-07,19.532054281703324,18.876930276087975,19.705194197473094,14.496958352831072,2.7936359382311653,10.767430978006551,8.511932615816566,5.315863359850257
2024-08-08,19.526461092134202,18.876046979551727,19.704272144494876,14.496280005615086,2.7935052173506154,10.766927144260913,8.52089279865238,5.3156146179401995
2024-08-09,19.525547445255476,18.875163765674717,19.703350177802733,14.495601721879096,2.7933745087029758,10.766423357664232,8.52517312371327,5.315365899307505
2024-08-12,19.50215234886768,18.875163765674717,19.703350177802733,14.495601721879096,2.7933745087029758,10.766423357664232,8.548568220101068,5.315365899307505
2024-08-13,19.55830058019839,18.772225341568408,19.703350177802733,14.495601721879096,2.7933745087029758,10.766423357664232,8.59535841287666,5.315365899307505
2024-08-14,19.599962613328348,18.749415833255444,19.679409290587905,14.477988597065147,2.7899803719973826,10.809421441256193,8.584914477988598,5.308907374520984
2024-08-15,19.60289651950479,18.743284279373977,19.67297360429806,14.473253912637235,2.7890679747722493,10.805886475122636,8.605466012613876,5.307171221677178
2024-08-16,19.599514563106794,18.726661687826738,19.62285287528006,14.460418222554145,2.7865944734876775,10.870985810306198,8.630507841672891,5.3024645257654965
2024-08-19,19.59859976662777,18.725787631271878,19.621936989498252,14.459743290548424,2.7864644107351224,10.870478413068845,8.634772462077013,5.302217036172696
2024-08-20,19.521298931554146,18.704801007791723,19.614612979984138,14.454346101805626,2.7854243456352354,10.95040358325946,8.62221807493118,5.346894975038492
2024-08-21,19.517656388487197,18.70131081774502,19.610953025143445,14.451649018052898,2.7849046041890193,10.953025143443579,8.634603722535802,5.345897280403041
2024-08-22,19.51583562666169,18.699566211110593,19.60912355986753,14.450300853584588,2.7846448061943185,10.952003358365596,8.64312701152106,5.345398572694622
2024-08-23,19.53915760996315,18.699566211110593,19.60912355986753,14.450300853584588,2.7846448061943185,10.975325341667055,8.64312701152106,5.298754606091702
2024-08-30,19.554166860980274,18.696077974164062,19.605465653126895,14.447605279112064,2.7841253555939,10.973277992818169,8.641514713426293,5.297766170778343
2024-09-02,19.555182543013007,18.692591038373667,19.601809110831354,14.444910710122628,2.7836060987550706,10.971231407656083,8.653890987084441,5.296778104163753
2024-09-04,19.566433566433567,18.68997668997669,19.5990675990676,14.442890442890445,2.7832167832167833,10.969696969696969,8.652680652680653,5.296037296037296
2024-09-05,19.56177156177156,18.68997668997669,19.5990675990676,14.442890442890445,2.7832167832167833,10.969696969696969,8.657342657342658,5.296037296037296
2024-09-09,19.599233967023213,18.725769536176372,19.636601429305433,14.470549768788826,2.7885468728105005,10.990704843757298,8.48241393806343,5.306179644074922
2024-09-10,19.591836734693878,18.80835092657753,19.723199624677456,14.53436547032606,2.7492376260849167,11.039174290405818,8.22425521932911,5.329580107905231
2024-09-11,19.62568600778648,18.757915474459402,19.69135512922745,14.531638444579952,2.7487217974576668,11.037103053614148,8.278999953093484,5.328580139781415
2024-09-12,19.633225458468175,18.756155902631207,19.689507996810658,14.530275315416723,2.748463955724403,11.036067726654473,8.278223347872988,5.328080296421368
2024-09-13,19.678357089272318,18.75,19.68304576144036,14.52550637659415,2.7475618904726185,11.032445611402851,8.25675168792198,5.326331582895724
2024-09-16,19.612534008818837,18.75879538418238,19.692278825405758,14.532320105075522,2.7488507364668355,11.037620789942771,8.288770053475936,5.328830096631954
2024-09-17,19.616304704723486,18.757915474459402,19.69135512922745,14.531638444579952,2.7487217974576668,11.037103053614148,8.28838125615648,5.328580139781415
2024-09-23,19.58163313165424,18.756155902631207,19.689507996810658,14.530275315416723,2.748463955724403,11.036067726654473,8.329815674686929,5.328080296421368
2024-09-24,19.596717467760843,18.75263774912075,19.685814771395076,14.527549824150057,2.7479484173505275,11.033997655334113,8.328253223915592,5.327080890973036
2024-09-25,19.516998827667056,18.846424384525204,19.685814771395076,14.527549824150057,2.7479484173505275,11.033997655334113,8.314185228604924,5.327080890973036
2024-09-26,19.468612592384694,18.79970062681261,19.637010010290954,14.496211058097108,2.7411357470296567,11.00664234259519,8.53681354663673,5.313874076153055
2024-09-27,19.473290298437647,18.79970062681261,19.637010010290954,14.496211058097108,2.7411357470296567,11.00664234259519,8.532135840583779,5.313874076153055
2024-09-30,19.577636261472186,18.37422738340513,19.657239183367672,14.646937628769432,2.7439595429855776,11.022663420116126,8.657988387338452,5.319348192545421
2024-10-02,19.59462622290877,18.368206712540374,19.650798108879837,14.642138276459299,2.743060431587324,11.019051631325189,8.655151430042597,5.326967186256612
2024-10-03,19.541520467836257,18.357894736842105,19.639766081871347,14.774269005847954,2.7415204678362572,11.012865497076023,8.608187134502925,5.3239766081871345
2024-10-04,19.4066170620993,18.363049276990033,19.55168702325799,15.063877579671486,2.7235715288502034,11.015957695727456,8.50297159436567,5.372268239037858
2024-10-07,19.409756325709743,18.44628408399981,19.54071371778682,15.055423039146905,2.722042935316402,11.00977503390861,8.446751788971516,5.369253075160189
2024-10-08,19.414433375426782,18.432252934848698,19.559421916654973,15.07413123801506,2.722042935316402,10.98171273560638,8.446751788971516,5.369253075160189
2024-10-09,19.355895707531715,18.447783550999393,19.31376679305341,15.08683237373028,2.7243364695969667,11.00968965033001,8.687918363525721,5.373777091232505
2024-10-10,19.367070830017322,18.449510790693317,19.31557511352465,15.088244932353353,2.7245915453396377,11.132437619961612,8.548288937783811,5.3742802303262955
2024-10-14,19.407171910795267,18.425358829304784,19.29028940109402,15.068493150684931,2.7210248258450602,11.18331852821544,8.537098508579176,5.367244845481322
2024-10-15,19.42069609904228,18.411586078019155,19.27587012380285,15.057229619247838,2.718990889978977,11.408549404344779,8.390562952581172,5.316514832982948
2024-10-16,19.368736536480284,18.45555867753114,19.32190690268802,15.093190971246607,2.72548468670975,11.435796572070807,8.270113327713776,5.329212325559614
2024-10-17,19.37599550267029,18.424997657640777,19.329148318186075,15.098847559261689,2.7265061369811674,11.440082451044692,8.273212779911928,5.331209594303382
2024-10-23,19.37977233334895,18.424134538811074,19.328242844427788,15.098140253899844,2.726378413828641,11.439546540497494,8.272825221342577,5.330959853843631
2024-10-24,19.417521187432694,18.415507796038767,19.319192770520203,15.091070843283234,2.7251018401460883,11.434190195252143,8.26895163178349,5.328463735543382
2024-10-28,19.497120382076133,18.415507796038767,19.23959357587676,15.091070843283234,2.7251018401460883,11.434190195252143,8.26895163178349,5.328463735543382
2024-11-04,19.617560428257516,18.387956426200383,19.21080929449717,15.068493150684931,2.7210248258450602,11.417083547617935,8.25658048529618,5.320491841600823
2024-11-05,19.67955904334828,18.380979073243648,19.193759342301945,15.055119581464874,2.7186098654708517,11.40695067264574,8.249252615844545,5.3157698056801195
2024-11-06,19.678639824372926,18.380120510065858,19.192862814704096,15.05441636694848,2.718482881031342,11.406417861646972,8.253538231584848,5.3155215096454755
2024-11-07,19.671212404259293,18.377545301699982,19.19017373435457,15.052307117504204,2.718101998879133,11.404819727255743,8.27106295535214,5.314776760694937
2024-11-08,19.693715566346064,18.372397049210946,19.18479783359791,15.048090391259688,2.717340554673639,11.401624801568774,8.268745914651229,5.313287888691755
2024-11-15,19.731192831808848,18.36382303528094,19.175844689191713,15.041067761806982,2.7160724285980957,11.39630390143737,8.264887063655031,5.310808288221019
2024-11-18,19.765766603150997,18.585304642840544,19.09652832643956,14.978853929451134,2.70483803504206,11.349165775898127,8.230701305944137,5.288841381233443
2024-11-20,19.774956990747196,18.59394615706514,19.1054075417306,14.985818570697912,2.6595992002603803,11.354442739573162,8.23452829311387,5.291300506811735
2024-11-22,19.95062418483324,18.62772498602571,19.140115520775108,15.013042668157256,2.664430780696851,11.375069871436557,7.928079001304267,5.300912986771008
2024-11-27,20.245828854512315,18.684862363882786,19.175585362433985,15.062859279338225,2.673271954012245,11.412814880590737,7.954386128896575,4.790391176333131
2024-11-29,20.24955603327414,18.68398915786522,19.174689223291896,15.062155341620711,2.67314702308627,11.412281521637537,7.954014393868586,4.790167305355641
2024-12-03,20.245828854512315,18.684862363882786,19.175585362433985,15.062859279338225,2.673271954012245,11.412814880590737,7.954386128896575,4.790391176333131
2024-12-05,20.255295272829287,18.693598915228876,19.18455136297751,15.06990227708421,2.6745219058306446,11.418151213353907,8.00486276710151,4.6991162855940525
2024-12-09,20.443569184601678,18.74619027523796,19.238523936793737,15.112298963754863,2.6820462324752663,11.450274300182867,8.02738312936653,4.299713977587096
2024-12-10,20.451029115289042,18.744432462844017,19.23671995874162,15.110881897885509,2.6817947395564725,11.44920061887571,8.02663040930189,4.299310797505743
2024-12-11,20.457528595537223,18.737108569285578,19.23401462591412,15.10875679729983,2.6814175885992877,11.44759047440465,8.03487717982374,4.298706169135571
2024-12-16,20.302233902759525,18.75821287779238,19.2556786183593,15.125774357048996,2.684437769851699,11.460484325136099,8.109630185845692,4.303547963206308
2024-12-17,20.448784151722844,18.763496385315932,19.261102243920757,15.130034738522205,2.68519387850906,11.463712327480987,8.083748004882171,4.163928269646043
2024-12-18,20.566276940414145,18.857116025731322,19.24684227825515,15.133586890172325,2.685824294501573,11.466403718833638,8.11851434474339,3.925435507348453
2024-12-19,20.546017450042218,18.833849329205364,19.22788254057604,15.118679050567597,2.683178534571723,11.455108359133128,8.06360821840698,4.07167651749695
2024-12-20,20.486046076044204,18.795654616969472,19.085971155647126,15.09177748642068,2.6784041955422366,11.434725604045703,8.049260161078854,4.378160704251732
2024-12-23,20.493491899990634,18.793894559415676,19.084183912351342,15.090364266317073,2.678153385148422,11.433654836595187,8.048506414458283,4.3777507257233825
2024-12-27,20.5648182840015,18.79917572124391,19.089546646684152,15.09460472086924,2.6789059572873737,11.436867740726864,8.05076807793181,4.285312851255152
2024-12-30,20.63246661981729,18.805340829234012,19.06769735301007,15.099554930897167,2.6797844928554695,11.534317170297493,8.006558913094402,4.174279690794097
2025-01-02,20.970910111308577,18.426714058553927,19.034702085866616,15.073426246375456,2.675147320175849,11.514357871106538,7.992704143672248,4.312038162940792
2025-01-03,21.02631209982708,18.41379632658784,19.021358134317897,15.062859279338225,2.673271954012245,11.506285927933822,7.987100995466655,4.30901528251624
2025-01-07,20.99532710280374,18.411214953271028,19.018691588785046,15.060747663551401,2.6728971962616823,11.504672897196262,7.948598130841121,4.387850467289719
2025-01-09,21.074766355140188,18.33177570093458,19.018691588785046,15.060747663551401,2.6728971962616823,11.504672897196262,7.948598130841121,4.387850467289719
2025-01-14,21.136501705687184,18.33263236599841,19.01958035422216,15.061451469694845,2.6730221038366277,11.51455675498855,7.948969578017665,4.313285667554559
2025-01-15,21.097657893506614,18.33948856995933,19.026693469216024,15.067084287784581,2.6740217848627927,11.528212799775607,7.951942405684634,4.314898789210416
2025-01-16,21.08659061155788,18.342060968767534,19.02936225921077,15.069197680942583,2.6743968580512436,11.548531887039461,7.953057789414625,4.296801945015897
2025-01-17,21.10632721827031,18.265630849868963,19.04717334331711,15.083302134032198,2.6769000374391614,11.559341070760015,7.960501684762261,4.300823661549981
2025-01-20,18.78736122971819,16.25877403095124,16.954447939013974,13.426089854408366,13.36985274207994,10.289308700089563,7.085876153381516,3.8282893503572097
2025-01-21,18.684040715222412,16.173684977415125,16.943860452530128,13.417705709706294,13.361503715576278,10.299535813159592,7.081451260381757,4.03821735600841
2025-01-24,18.520199727644123,16.031857384558247,16.795279164775305,13.300045392646393,14.121239631906905,10.209218833821648,7.0193537737795575,4.002806090867825
2025-02-03,18.395602578938668,16.05637295420731,16.738303851876342,13.320383534468508,14.142833526202677,10.224830550504215,7.030087617788064,4.091585386014217
2025-02-04,18.428665895189287,16.023309637956686,16.738303851876342,13.320383534468508,14.142833526202677,10.224830550504215,7.030087617788064,4.091585386014217
2025-02-05,19.25677879492922,16.860553610646022,17.612907434386486,14.016395224945096,9.608819500315292,10.94174693948553,7.3974211224423225,4.305377372850029
2025-02-06,19.21578019202717,16.88184450588927,17.574187368008534,14.034094620191157,9.62095316888376,10.955563780453287,7.406762317389128,4.3108140471576935
2025-02-07,18.55600539811066,19.57447705802969,17.020917678812417,13.59227395411606,9.318066801619434,10.610661268556006,7.173582995951416,4.154014844804318
2025-02-10,18.510710069151628,19.571175577669084,17.01804688817676,13.589981447124305,9.31649519311857,10.667903525046382,7.172373081463991,4.153314218249283
2025-02-12,18.52601399780757,19.56952525508053,17.00817944177418,13.588835483598954,9.315709587654945,10.667003963234674,7.171768277257779,4.152963993591365
2025-02-13,18.567214496418035,19.559629161399073,16.999578592498946,13.58196375895491,9.310998735777497,10.661609776654025,7.168141592920355,4.150863885377159
2025-02-18,18.598087535279497,19.552213656851595,16.99313366190657,13.57681452462193,9.307468722355617,10.65756771557353,7.1654239858460755,4.149290197565188
2025-02-19,18.696109358569927,19.52260778128286,16.96740273396425,13.556256572029444,9.293375394321766,10.64143007360673,7.179810725552051,4.143007360672976
2025-02-20,19.090871039303504,19.427818006780797,16.885019463396258,13.490435728935582,9.248252480013393,10.589761835000628,7.144949981164456,4.122891465405383
2025-02-21,19.45624115246898,19.320925972187524,16.79573653093513,13.419102339911731,9.199350487134648,10.533766341910233,7.165459238904155,4.109417936547589
2025-02-24,19.434276206322796,19.30324459234609,16.78036605657238,13.406821963394341,9.190931780366055,10.524126455906822,7.316971713810316,4.043261231281198
2025-02-25,19.6690032767846,19.24385084408312,16.732340619685594,13.368451615579243,9.164627317599237,10.49400638765606,7.296030528018582,4.031689410593555
2025-02-26,18.727168611654125,18.322374266927316,15.931125723199651,12.72831388345872,13.51420729419663,9.991509191793535,6.946665876824043,3.8386351519459745
2025-02-28,18.55002664666522,18.31514122732566,15.830092967254208,12.723289185401576,13.504924698497916,9.987564889564377,6.955766535736138,4.133193849554901
2025-03-03,18.4054366346135,18.172382052838763,15.706703746499285,12.624116253109028,13.399659231115724,9.909715830085585,6.901549127514149,4.880437124223967
2025-03-04,18.422856247674623,18.162414083458987,15.704858323379089,12.622633011533868,13.398084868897723,9.908551510760374,6.900738245833904,4.879863708461433
2025-03-06,18.63169227757659,18.156014485661153,15.519232651463247,12.618185377312322,13.393364001174513,9.905060193794656,6.898306743662523,4.878144269354997
2025-03-07,18.733731284861534,18.152461101869065,15.516195322438595,12.615715823466092,13.390742734122712,9.903121636167922,6.849985321460025,4.838046775614052
2025-03-10,19.634252539912918,17.94871794871795,15.34204160619255,12.474117077890662,13.240445089501693,9.791969037252056,6.784712143202709,4.783744557329463
2025-03-11,19.998075257434316,17.85198729669907,15.259359060725627,12.406890578385141,13.169088634395148,9.739197382350111,6.759695890674622,4.815705899335964
2025-03-12,20.43801224591643,17.80264496439471,15.263248814756523,12.372598322424615,13.132689686942168,9.71227854661318,6.860016507034684,4.4185109119176955
2025-03-13,20.72455741649638,17.712888871913375,15.30088039264366,12.310219047800928,13.066478238450815,9.663311880526326,6.825430170158318,4.396233982010198
2025-03-14,21.414080127415104,17.73003924840257,14.963690487476535,12.221990481788362,12.498814963690487,9.59405396181339,6.829601258982574,4.747729470430974
2025-03-17,22.001395357607528,17.632417551335962,14.768163219127715,12.154696132596685,12.31685931401203,9.676993570041295,6.727886410348274,4.721588444930515
2025-03-18,22.112429048256615,17.626204529597015,14.769277187953762,12.155612966490034,12.31778837994305,9.67772350977767,6.61901978162892,4.721944596352938
2025-03-19,22.190687025789483,17.609884391969878,14.781177271953228,12.196552572325974,12.359274185918904,9.710317685568864,6.414258954419028,4.737847912054645
2025-03-20,22.24451553065435,17.608979576385078,14.786772917415911,12.201169767749995,12.363952982150632,9.713993677954232,6.3409740493271,4.739641498362704
2025-03-21,22.184772111870632,17.570203177368352,14.93249512412187,12.205790460320767,12.368635322186666,9.71767245460226,6.278994906364205,4.74143644316525
2025-03-24,22.9954444048668,17.36187922986071,14.78412478206258,12.08451285127763,12.215743986801897,9.647363191541215,6.216606362835343,4.69432519075383
2025-03-25,22.995404670355434,17.366594766951142,14.828847416299354,12.090406077089,12.221701209790865,9.652067898340054,6.148363499953109,4.696614461221045
2025-03-26,23.133950188622585,17.373923162102813,14.838310091777556,12.09812128150748,12.169441264240536,9.658227135376588,6.02841538259417,4.69961149377827
2025-03-27,23.135687069467124,17.326426037502113,14.839424141749724,12.099029600015015,12.162847007151303,9.658952268333428,6.077669538449988,4.6999643373313065
2025-03-28,23.155918520604523,17.326574673800806,14.842767295597485,12.101755374073031,12.165587158546888,9.661128320660847,6.082793579273444,4.663475077442974
2025-03-31,23.045004787743377,17.32412083888774,14.862657479206174,12.102664238373293,12.166500816732693,9.661853889337415,6.173372636638441,4.663825313080866
2025-04-01,23.322295186245345,17.258797777403604,14.809825821780695,12.059643411722886,12.123253072907897,9.62750930759013,6.151428411068081,4.647247011281361
2025-04-02,23.3345175102369,17.244731970906642,14.800964792550905,12.052427874277807,12.115999476469158,9.621748966961464,6.147747882504722,4.681861526092403
2025-04-03,23.282621306536424,17.25893074346451,14.813151443702166,12.062351466157676,12.114747656206141,9.629671213907445,6.152809745691349,4.685716424334288
2025-04-07,23.709240399887882,17.23068298607867,14.792114360459685,11.783612071381857,12.09754274502476,9.563673736335607,6.144071755582547,4.679061945248995
2025-04-08,23.79197455803947,17.246281919371434,14.808717612945468,11.632214011785615,12.111121504068842,9.574408380881115,6.150968104012721,4.684313908895332
2025-04-09,23.7784468089085,17.23544701460441,14.806365353329468,11.627428614170578,12.106139087832151,9.540550143052155,6.260635413355274,4.644987564747462
2025-04-10,23.766774295899513,17.202635360869,14.770712405979955,11.605293118572575,12.083092256294444,9.522387502566303,6.248716848018813,4.800388211799398
2025-04-14,23.783481101259916,17.200186654223053,14.753149790014,11.60615958936071,12.083994400373308,9.52309846010266,6.249183387774149,4.800746616892207
2025-04-15,23.787395255958046,17.193886120597952,14.750947128753522,11.60442677714947,12.082190246906668,9.521676651176678,6.24825037791837,4.811227441539294
2025-04-16,23.780635768017472,17.19709555186381,14.753700558116961,11.606592873275718,12.009781046422638,9.523453978683293,6.249416683777276,4.879323539842831
2025-04-17,23.791488647176255,17.18502210862143,14.76146943039982,11.60096270452807,12.003955297673464,9.518834306610199,6.246385193753615,4.891882311237151
2025-04-22,23.7518882527368,17.103373678223086,14.75541299117883,11.596202980175677,11.961731411200835,9.514928852501818,6.251282146920049,5.065179687062905
