date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-03-01,44.760192042536644,24.63998078512789,13.211207467734429,6.625704992547159,2.1689187530598573,2.388871920652201,4.8462330433878,0.9695500686469722,0.3893409263070509,0.0
2024-03-04,44.51059850301895,24.712830408667095,13.129061706505285,6.4352397751596975,2.157482817479199,2.3745682902908536,4.69780992396916,0.959894911160312,0.38845079112970776,0.6340628726197408
2024-03-05,44.514347713945774,24.70208708337432,13.054589697353586,6.505401013332449,2.1590981379603527,2.3740963262213346,4.707784138074397,0.961529672109864,0.38693125086048774,0.6341349667674386
2024-03-06,44.54103611809329,24.712163627663813,13.040253959571672,6.4811485896956516,2.159734900159812,2.374365410671027,4.709996076090855,0.959984725007843,0.3871208641984537,0.6341957288475921
2024-03-07,44.55676035635644,24.70500048065448,13.045368387504016,6.466527786579259,2.160196388859751,2.374686941783554,4.709522280488373,0.9602484806817746,0.3873739453982337,0.6343149516941209
2024-03-08,44.5985946174367,24.70606889221697,13.014917203498891,6.48579426782139,2.1238057765819227,2.376429749709693,4.711604223853222,0.9597234507892883,0.3880310032685462,0.6350308148233699
2024-03-11,44.73446819925128,24.79146445876438,13.084402607322065,6.230223675597322,2.109365803641729,2.387304114326852,4.7246600909959025,0.9119180398107982,0.3883726260709994,0.6378203842186679
2024-03-12,44.69891532000567,24.888940195756053,13.072548572189438,6.205832886290833,2.1115332529645223,2.384756596125688,4.692056122253568,0.9179922423210373,0.38938093014962455,0.6380438819435708
2024-03-13,44.66189058303121,24.8939534012376,13.089583901050819,6.240093327322246,2.1116848289498886,2.3852383246616102,4.692949206710146,0.8977509603287849,0.3899418025783358,0.6369136641293593
2024-03-14,44.649120704048464,24.898549319001383,13.077335380526286,6.2597266457161505,2.108507890545607,2.38535052781308,4.694439400735727,0.8977256381467588,0.3935888889831222,0.6356556044834255
2024-03-15,44.65634930862908,24.92857813202263,13.080744705493636,6.222006496631523,2.109293356791032,2.38553081249889,4.694571591032242,0.897791262057963,0.38945851444035345,0.6356758204026453
2024-03-18,44.644890166421305,24.94865925901516,13.080068804505629,6.199112476481374,2.1110669854449933,2.385366617537567,4.708553410745213,0.8983097195711223,0.3883701500157682,0.6356024102618635
2024-03-19,44.643935173792215,25.034075761845788,13.088457843204612,6.105472193770815,2.111654307499113,2.385066885143205,4.707690840754833,0.8988376501718477,0.38936092071406675,0.6354484231035079
2024-03-20,44.63657497096925,25.04266417338435,13.095174464295207,6.1042414108125564,2.1022381290638616,2.384687672045009,4.707900724554066,0.899757134455772,0.3912582814495643,0.6355030389703646
2024-03-21,44.58873207196745,25.064424963373018,13.169529818176507,6.086143546007784,2.0881386562618136,2.3828208369068236,4.69895680711052,0.8980380840043172,0.38829855797183316,0.6349166582199387
2024-03-22,44.584005305609395,25.06974953658283,13.195883247776063,6.074718237299905,2.0852965628877684,2.3819713636489532,4.6971982823978395,0.8881325364791139,0.38870191327847187,0.6343430140396655
2024-03-25,44.588615447815535,25.06354532686379,13.190987377160896,6.127861863210726,2.050274363781598,2.381872502177322,4.68301031419321,0.8910144353803581,0.38835737397379777,0.6344609954427727
2024-03-26,44.57994216744417,25.055080717319377,13.299684412861748,6.056611012406086,2.050594291478654,2.38162755234643,4.664341976417425,0.890373809150122,0.38769968411516004,0.6340443764608281
2024-03-27,44.625887409446435,25.031366489144546,13.281493707846595,6.049923467337727,2.051857843166436,2.3817972260137323,4.665352835762331,0.8910931432337444,0.38685724443502967,0.6343706336134237
2024-03-28,44.567941212064966,24.998933118884658,13.343687942948915,6.099636230491234,2.050077196325667,2.370363170990471,4.6563153098980505,0.8894060761500792,0.3884214022144744,0.635218340031485
2024-04-02,44.62342919958571,24.96576399786379,13.409262246158743,6.049763505361052,2.0511633178678887,2.371372138317409,4.658054564443738,0.8452298462341501,0.3907602901155105,0.635200894052014
2024-04-03,44.6576039537876,24.980458036574166,13.426797843991045,5.971079191643089,2.0551391304134423,2.3738176362100107,4.680213939189813,0.8250108307477626,0.39421787103007044,0.6356615664129991
2024-04-05,44.61103743568216,24.917921207872265,13.43278290960341,6.088362392057779,2.0537810337279723,2.3735065244737017,4.660990688572153,0.8348055634076577,0.3920695392010288,0.6347427054018766
2024-04-08,44.581618539110615,25.001060984268474,13.433682694298934,6.073201053709404,2.0524309227642865,2.37222283096628,4.635012569386326,0.8244805359378968,0.39193869970179124,0.6343511698559869
2024-04-09,44.589007041206955,24.9983114351193,13.435909055655943,6.070245270493494,2.0574201849773925,2.377514895325249,4.6125212846987695,0.824617176920611,0.39479312358398505,0.639660532018294
2024-04-10,44.40656587087181,25.02008407343091,13.64627979030999,6.027589777397964,2.0536258788017783,2.3769204945641214,4.588978390861154,0.8453460963195261,0.3950156810790672,0.639593946363675
2024-04-11,44.41476309890013,25.068195956748102,13.650044001008887,5.978184252661271,2.0575294531182475,2.377546171275468,4.570189510365331,0.84900422551693,0.3948445114948697,0.6396988189107625
2024-04-12,44.40744293128804,25.075314641277764,13.669297618699062,5.993080631653897,2.0577037474865594,2.3765642212229943,4.546948883731513,0.8407538601976792,0.3935372237265681,0.6393562407159283
2024-04-15,44.38628255303512,25.11761641140345,13.767842699556981,5.8605324074768514,2.0597923735379235,2.376801318750309,4.552925166721226,0.8447171724729721,0.39407360315819673,0.6394162938869703
2024-04-16,44.39451777666621,25.07945906928011,13.858410666587922,5.794269043937363,2.065122978228486,2.3761555020853624,4.554350875002354,0.8433077320324112,0.3952980923447801,0.6391082638349979
2024-04-17,44.38764351533075,24.999973070057415,13.913567433588964,5.818330895689461,2.0629187241287212,2.3759903628486674,4.553195812193046,0.8494268830618865,0.3999565754849126,0.6389967276161718
2024-04-18,44.41670195053328,24.970857764844055,14.01024224293868,5.725410145691909,2.065780723912715,2.3775001180508912,4.561100273649035,0.831721824864253,0.4046242094385835,0.6360607460765977
2024-04-19,44.44011145545211,24.897295126367208,14.046516581397169,5.730364845050018,2.0661210063146638,2.3773872951846324,4.576426305157983,0.825109736265627,0.404625956374342,0.6360416924362394
2024-04-22,44.43117388904861,24.89658260891361,14.050454718602795,5.72667777095437,2.0673354703602493,2.37707755081114,4.583652308018507,0.8250022345982128,0.4056686468537658,0.6363748018387367
2024-04-23,44.41474593414812,24.861465356636316,14.056782828010403,5.776559178092418,2.066459987683348,2.3765650367086124,4.5808895160078436,0.8250738220679151,0.40535937492506435,0.6360989657199579
2024-04-24,44.424109168759266,24.81353766923756,14.099682858326066,5.746178872006855,2.0680558217740437,2.3770571663387816,4.582557841153475,0.845791565791675,0.4066907055963665,0.6363383310159139
2024-04-25,44.41012980921071,24.828009816393145,14.104188210850616,5.746717844273288,2.0674851808241477,2.376528756223951,4.574763781951327,0.8487554965338555,0.40722422813915143,0.6361968755998116
2024-04-26,44.37854001145655,24.804122294327364,14.094314992263413,5.740168086824285,2.0654493706495263,2.3776069190376616,4.571466495319632,0.9240990183620127,0.4065961196062685,0.6376366921532859
2024-04-29,44.40682790330353,24.809525885677854,14.091378642700933,5.711297106018195,2.0656319685122226,2.378252248582612,4.572130442728224,0.921139159135903,0.40672162713592425,0.6370950162045995
2024-04-30,44.385216239335286,24.8270181967634,14.008334259333393,5.800506012819551,2.0562774470891396,2.378596858090203,4.573502527713238,0.9295048094673033,0.40696215428017773,0.6340814951083044
2024-05-02,44.364936948556064,24.818839231887853,13.931212860620887,5.887578291208481,2.031950437704078,2.37179237090069,4.5772062426260325,0.9785982869076896,0.4036202157241238,0.6342651138641016
2024-05-03,44.373288930976784,24.736292683864395,14.016434765489347,5.915136920838527,2.024058067216341,2.3790854250750137,4.528184860415922,0.9837240435451098,0.4101249633120872,0.6336693392664728
