date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD
2024-06-17,24.33479443975282,17.714239755499257,12.310826932614845,13.081594080508305,11.485100735915069,7.545475261725715,7.595072452111902,2.3565367756464393,1.8337555796839182,1.7426039865417353
2024-06-18,24.335120643431633,17.714477211796247,12.310991957104557,13.08176943699732,11.483914209115282,7.545576407506703,7.595174262734584,2.35656836461126,1.8337801608579087,1.742627345844504
2024-06-19,26.320760199930255,19.201150761362314,13.351447169592005,13.322387539230501,4.771591305358596,8.29507148669069,8.30669533883529,2.5543415087760084,1.9876787167267231,1.8888759734976173
2024-06-20,26.320760199930255,19.201150761362314,13.351447169592005,13.322387539230501,4.780309194467047,8.29507148669069,8.30669533883529,2.5456236196675577,1.9876787167267231,1.8888759734976173
2024-06-21,26.370570937782045,19.237487990217485,13.264622820042508,13.347599499228464,4.712201939033977,8.310769499519608,8.322415349229919,2.550441086557778,1.9914403004629224,1.892450577925292
2024-06-24,26.32879380259582,19.468627821461272,13.432553813060476,13.326453788352252,4.37771608796128,8.297603302181592,8.30632385215761,2.5841896428934783,1.9882853945322152,1.8894524948040055
2024-06-25,26.324202572113638,19.46523287074039,13.4636343820388,13.325583085083196,4.372593184625445,8.296156361258447,8.268546101867326,2.6215214706096055,1.9734069606917097,1.8891230109714452
2024-06-26,26.38462098594626,19.50775504259812,13.497414985800626,13.354693075074639,3.850578897546057,8.314279472802738,8.679822325784606,2.5398674725114687,1.977717905774412,1.893249836161072
2024-06-27,26.32519616390584,19.463818657367042,13.716942749200815,13.397268235977913,3.889857599535019,8.368206916594014,8.456843940714908,2.5341470502760823,1.973263586166812,1.8744551002615517
2024-06-28,26.319459577249944,19.45957724994552,13.655843684172297,13.39434880511368,4.027021137502724,8.366383380547687,8.396891116437859,2.533594828212392,1.9728335875644658,1.874046633253432
2024-07-02,26.356600424801417,19.487037737496,13.675114201751578,13.41325031278187,5.422037301056185,8.37818964764759,7.826820681428032,1.588640926416247,1.9756175623381536,1.8766912042829293
2024-07-03,26.279373368146214,19.41108210037714,13.639396576733393,13.378299970989266,5.709312445604874,8.353640847113432,7.803887438352191,1.5839860748476937,1.9698288366695678,1.8711923411662315
2024-07-04,26.67197682838523,19.42360608254888,13.617668356263577,12.850108616944244,6.062273714699494,8.166545981173064,7.79145546705286,1.5814627081824764,1.9666908037653874,1.8682114409847936
2024-07-05,26.67777214456435,19.42203230245528,13.620627218077786,12.852900702542188,6.049105526182371,8.168320417179691,7.791699862388643,1.581806330122402,1.9671181284855506,1.8686173680017384
2024-07-08,26.707462080566106,19.39908935355703,13.666947014297728,12.866506191815782,5.96850439372408,8.1508656941504,7.799947797337664,1.5878309793799485,1.9692004292218905,1.8836460659493632
2024-07-09,26.634851771511208,19.34634851771511,13.635574837310196,12.831525668835864,6.218365871294288,8.128705712219812,7.778741865509761,1.58351409978308,1.9638467100506145,1.8785249457700652
2024-07-10,26.554209919261822,19.287773933102653,13.441464821222606,12.792675893886967,6.655132641291811,8.104094579008073,7.755190311418684,1.578719723183391,1.9579008073817763,1.8728373702422145
2024-07-11,26.519034729021485,19.233427403098542,13.409261072395323,12.818925300927258,6.778782468467432,8.093359442492657,7.744917352991995,1.5766284628232448,1.9553072625698324,1.8703565052122328
2024-07-12,26.47329385384925,19.200252975334905,13.397631230954982,12.79681481055597,6.9208877134479385,8.079399758523543,7.73155867302938,1.5810958431552926,1.951934686368079,1.8671304547806589
2024-07-15,26.47329385384925,19.050767550163858,13.397631230954982,12.79681481055597,7.156614730063819,8.079399758523543,7.73155867302938,1.5810958431552926,1.8656930949232449,1.8671304547806589
2024-07-16,26.459222227010876,19.040641296384088,13.387636656179517,12.761280868853165,7.2232038960479255,8.075105230645462,7.727449036762487,1.5946213851657114,1.8647014035541383,1.8661379993966296
2024-07-17,26.459222227010876,19.040641296384088,13.387636656179517,12.790012785702999,7.194471979198092,8.075105230645462,7.727449036762487,1.5946213851657114,1.8647014035541383,1.8661379993966296
2024-07-18,26.453521774100885,19.036539124439848,13.330173503389636,12.758531540847983,7.303516028955532,8.073365506147304,7.725784212340573,1.5942778352292315,1.8642996667815697,1.8599908077674365
2024-07-19,26.225616383502086,18.954865282306503,13.272982094845833,12.660888965162176,7.854241748183742,8.038727761569705,7.692637720954179,1.5917281620044619,1.8563011269378185,1.8520107545334934
2024-07-22,26.209124171049623,18.94294534644409,13.266064486622456,12.652927052366797,7.903613080265264,8.033672536016464,7.687800137205579,1.5978733135147496,1.855133775440201,1.8508461010747772
2024-07-23,28.48665610339578,20.589057694100102,14.418864759064217,13.6281728648212,0.0699039985087147,8.731786124833008,8.355857955075031,1.6916767639108956,2.016342001429148,2.011681734861901
2024-07-24,28.48665610339578,20.589057694100102,14.418864759064217,13.623512598253953,0.10563270885761333,8.731786124833008,8.324789511293378,1.6916767639108956,2.016342001429148,2.011681734861901
2024-07-25,28.331313884487525,20.589057694100102,14.434398980955043,13.623512598253953,0.24544070587504274,8.731786124833008,8.324789511293378,1.6916767639108956,2.016342001429148,2.011681734861901
2024-07-26,28.335275382583703,20.59193661151247,14.43641730754292,13.656490328594733,0.22838499184339314,8.733007069059271,8.325953546181932,1.66394779771615,2.0166239415831586,2.011963023382273
2024-07-29,28.31196249495483,20.574994566736006,14.41988264149772,13.45897109503555,0.5014126486385793,8.725821975224317,8.319103356204788,1.6625787823279208,2.014964761402093,2.0103076779782048
2024-07-30,28.310849620441807,20.575313969914774,14.412344567427853,13.459180030116274,0.5091823586941335,8.725957433596722,8.319232500737384,1.6626045919555397,2.014996041417638,2.010338885697875
2024-07-31,28.328880328072575,20.58841804399155,14.421523549148752,13.498819435814587,0.4147508388219212,8.731514850254753,8.324530881073693,1.6636634770722007,2.0162793587672425,2.0116192369827264
2024-08-02,28.326240253487,20.58649933211146,14.420179553291293,13.466496846944798,0.4550961448852164,8.730701127644373,8.32375508682551,1.6635084340343573,2.016091454133143,2.0114317666428505
2024-08-05,28.1952969187242,20.491334394953693,14.351973531639894,13.404245450750608,0.9183531485289343,8.69034183144973,8.285276974691175,1.6542725066093598,2.006771694933597,2.0021335477188047
2024-08-06,28.200528846897278,20.495136773415393,14.308246609658415,13.40673274675656,0.9463576056534042,8.691954414015989,8.286814393295087,1.6545794739365076,2.007144072121109,2.0025050642502586
2024-08-07,28.13440088860092,20.4470773360485,14.151278135172243,13.375295043273013,1.3637555730396014,8.671572484225791,8.205674087101404,1.6506996189506487,2.0024374816803197,1.9978093519075608
2024-08-08,28.078924209908756,20.46286146577944,14.16220222012938,13.385620107764277,1.3987741427490699,8.665915301601025,8.212008460576492,1.63035926572077,2.003983264115113,1.9993515616556792
2024-08-09,28.075889962641636,20.46065022075396,14.159128099045972,13.384173639198494,1.478897156442002,8.664978850844422,8.211121059619005,1.5622587915650374,2.0037667109203743,1.9991355089690945
2024-08-12,28.064785079051386,20.463809288537547,14.159770256916996,13.386240118577074,1.480669466403162,8.666316699604742,8.212388833992094,1.5625,2.0040760869565215,1.9994441699604744
2024-08-14,28.063051936021736,20.462545544371025,14.158895819181128,13.385413450256284,1.4867535354782933,8.665781510529241,8.211881677267955,1.5624035076885074,2.0039523250787377,1.9993206941270918
2024-08-15,28.054389430793925,20.456229164094335,14.154525250030868,13.381281639708606,1.5171626126682305,8.663106556364983,8.209346832942337,1.5619212248425731,2.0033337449067785,1.998703543647364
2024-08-16,28.045732271801516,20.44991668209591,14.150157378263284,13.408010862186014,1.516694439301364,8.660433253101278,8.206813553045732,1.561439239646979,2.002715546503734,1.9980867740541874
2024-08-19,27.993901312141933,20.282757346146738,14.124006653114026,13.352430234707077,1.8588677385572598,8.644428017002403,8.19164664572168,1.558553563728208,1.999014353477484,1.994394135403191
2024-08-20,27.987435909279874,20.27807289020278,14.120744607141209,13.380140730133801,1.8507398340185073,8.642431521086424,8.189754723081897,1.558193604015582,1.9985526660199857,1.9939335150199393
2024-08-22,27.987435909279874,20.27807289020278,14.125363758141255,13.503318090135034,1.7229433230172293,8.642431521086424,8.189754723081897,1.558193604015582,1.9985526660199857,1.9939335150199393
2024-08-23,27.990021712015523,20.27994641289786,14.126668822469627,13.504565682696601,1.713863352889546,8.643230008777197,8.190511387259205,1.5583375679462896,1.9987373154093717,1.9941177376387798
2024-08-26,28.01979282278949,20.30151683314835,14.78912319644839,13.518929584412382,0.9618941916389198,8.652423233444322,8.1992230854606,1.5599950672092737,2.0008632383771117,1.9962387470711556
2024-08-27,28.00567297168139,20.30245571844795,14.789807149794202,13.473307743298033,1.0189767069016018,8.652823382509366,8.199602275354946,1.5600672123818773,2.000955772402843,1.9963310672277974
2024-08-28,27.989708193387358,20.290882198872215,14.781376143962039,13.46562721474132,1.0754013496441008,8.647890795920254,8.194928049795088,1.559177888022679,1.9998151172464795,1.9951930484084675
2024-08-29,27.99124888300003,20.290882198872215,14.769050627060674,13.46562721474132,1.0861861769327952,8.647890795920254,8.194928049795088,1.559177888022679,1.9998151172464795,1.9951930484084675
2024-08-30,27.99124888300003,20.290882198872215,14.769050627060674,13.46562721474132,1.1169999691862078,8.647890795920254,8.164114257541675,1.559177888022679,1.9998151172464795,1.9951930484084675
2024-09-02,27.984781503673695,20.27233098689176,14.77179957178725,13.32388595369757,1.2861785862817887,8.645892700358898,8.162227938571496,1.5588176399008025,1.9993530598727685,1.9947320589639717
2024-09-03,27.99211142610625,20.26223345248367,14.778750154073709,13.194872426969063,1.405152224824356,8.648157278442007,8.164365832614322,1.5592259336866758,1.9998767410329101,1.9952545297670405
2024-09-04,27.993405340441598,20.258547634088846,14.779433290704302,13.226298516201599,1.37440101077025,8.648557033019522,8.164743224295465,1.5592980077348577,1.9999691838338391,1.9953467589097238
2024-09-09,27.993405340441598,20.258547634088846,14.764025207623918,13.226298516201599,1.389809093850634,8.648557033019522,8.164743224295465,1.5592980077348577,1.9999691838338391,1.9953467589097238
2024-09-11,27.99254271759395,20.23481195014098,14.72967351278061,13.225890944948615,1.4498559388626102,8.648290525861672,8.164491625964901,1.5592499576290773,1.9999075543503382,1.995285271867248
2024-09-12,27.89283795194596,20.16120365394949,14.678744146772088,13.30160436017502,1.678053273969448,8.617486758271282,8.135411069317572,1.5536961694941276,1.9927842173946417,1.9881783987103707
2024-09-13,27.888556297490215,20.158108834139227,14.676490904904444,13.299562514390976,1.6931460587919258,8.616163941975593,8.134162253434646,1.5534576713485302,1.9924783175992018,1.9878732059252435
2024-09-16,27.816394647395658,20.381541476559388,14.638515479070339,13.188596625532046,1.9000520562207184,8.442294148268365,8.1131151054904,1.5494380990293046,1.9873227791897603,1.9827295832440213
2024-09-17,27.798944227679595,20.66712569811032,14.621681585188586,13.281309769719227,1.63109172978349,8.375793741871318,8.108025399739882,1.54846606992579,1.9860760462091656,1.9814857317726264
2024-09-19,27.71413317062009,20.60407291587217,14.577072687056669,13.240790176187932,1.9312028068034475,8.35024025627336,8.083288841430859,1.5437418961177638,1.9800167798032187,1.9754404698344903
2024-09-20,27.71413317062009,20.625429029059568,14.577072687056669,13.240790176187932,1.9098466936160476,8.35024025627336,8.083288841430859,1.5437418961177638,1.9800167798032187,1.9754404698344903
2024-09-23,27.714978719509404,20.62605830396778,14.577517428645523,13.241194148246457,1.906853996003234,8.350495019297362,8.08353545985691,1.5437889951642183,1.9800771894497582,1.9755007398593503
2024-09-24,27.862039351603357,20.735503856947872,14.647200453938995,13.311454291717148,1.3940221141901943,8.394804238808717,8.126428144217645,1.5519806155780822,1.9905838330240617,1.9859830999739294
2024-09-25,27.82278442242607,20.70628952970183,14.764391491447034,13.292699735064856,1.3951209053737423,8.382976768403804,8.11497878987427,1.5497940244107873,1.9877792921790531,1.983185041118547
2024-09-26,27.7825355558954,20.662180761584338,14.74231533873681,13.228322373451599,1.5048172503440893,8.371310597950757,8.103685578834684,1.639394402813886,1.9850129989294998,1.9804251414589387
2024-09-27,27.72191109822532,20.601834190407885,14.610959363984557,13.199456762241923,1.8494498954725098,8.337784017212702,8.08600247203699,1.635817069262814,1.980681488715609,1.9761036424396867
2024-09-30,27.67081975203339,20.58366588478996,14.515490297620861,13.053279312760838,2.200932159502848,8.322417522161635,8.071100009138817,1.6328022664270265,1.977031102446157,1.9724616931184695
2024-10-02,27.659023781249047,19.509150147681254,14.297676684632016,13.04771474681039,3.66919399531074,8.151396120702781,8.067659328278676,1.650376054322341,1.9761883012088546,1.971620839803904
2024-10-03,31.38277058664699,19.701301286489667,14.210103652040603,12.992701194706921,0.34263132672155944,7.995741668714622,8.033643364148423,1.4539090368405996,1.9542114165667706,1.9329864671238421
2024-10-04,31.24567973937214,19.577885156660066,13.90182314809797,13.377995085073755,0.17511255132797962,7.961582721584177,7.990264949818932,1.4627936399725194,1.9458627470841872,2.361000261008277
2024-10-07,31.145331896235245,19.264833567547758,13.786010184822093,13.285468257726626,1.448857807044404,7.951379890064709,7.9197191055195155,1.4820262479965132,1.9433691085122131,1.7730039345309252
2024-10-08,31.124684750869,19.208369298489984,13.76180446877461,13.276660934841455,1.7718285587123868,7.700523608485551,7.914468893636198,1.5277501348081295,1.942080792670295,1.7718285587123868
2024-10-09,31.30817871421944,19.454978705914286,14.223336850900179,13.35190172151631,0.26218830849288555,7.700455465042494,8.127837563279451,1.8353181594501986,1.9535302291753147,1.7822742820094415
2024-10-10,30.461126857495135,19.54645911953744,14.649714696731248,13.171537174063733,0.9724457204959893,7.624994916419942,8.04818888737653,1.8263371016105232,1.9343866261100775,1.764808900159388
2024-10-14,27.111566582030655,19.922603934045092,14.878093548288415,13.394414023065861,3.0667808743002234,7.771727492428646,8.20306525130778,1.8201841598091102,2.0327939062069813,1.7987702285172384
2024-10-15,26.926231998541656,19.801604180591845,14.782463389439144,13.30284985112718,3.7081485082335783,7.718599987847116,8.146989123169472,1.8077413866439813,2.01889773348727,1.7864738409187582
2024-10-16,26.869495353737477,19.922082253247837,14.737671866236148,13.274819227795717,3.7215577485712554,7.702336016493096,8.129822487001077,1.8448618248518198,2.014643685479103,1.782709536586475
2024-10-17,26.839387653124575,19.89975924047183,14.725700701079633,13.259944579882193,3.8248966551081907,7.693705425417543,8.120712890477128,1.8427946275798368,2.012386244908466,1.7807119819506063
2024-10-18,26.780183419704777,19.855862933808755,15.008989680753018,13.230694849441733,3.6940788976687267,7.676734101862904,8.10279964343451,1.8659253327692749,2.0079471799598108,1.7767839605964917
2024-10-21,26.774924471299094,19.838368580060422,15.036253776435046,13.228096676737161,3.693353474320242,7.67522658610272,8.1012084592145,1.8685800604229605,2.0075528700906347,1.7764350453172206
2024-10-22,26.758352078018145,20.167268006219714,15.052610920728855,12.963270482027747,3.6427590163191983,7.670475989190985,8.096194199966789,1.867423499041379,2.0063102912093718,1.775335517277819
2024-10-23,26.815025491293625,20.209981694679353,15.082979077472352,12.990726312763801,3.440190012253975,7.686721834768006,8.113341704361506,1.8713786478268106,2.010559598190648,1.7790956263899185
