date,SDICS INTERNATIONAL SECURITIES (HONG,FUTU SECURITIES INTERNATIONAL,DBS BANK LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,UBS SECURITIES HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-04,0.0,8.691084337349398,0.0,0.0,0.0,0.0,0.0,0.0,8.691084337349398
2024-03-07,0.0,8.690843373493976,0.0,0.0,0.0,0.0,0.0,0.0,8.690843373493976
2024-03-08,0.0,8.68867469879518,0.0,0.0,0.0,0.0,0.0,0.0,8.68867469879518
2024-03-13,0.0,8.69156626506024,0.0,0.0,0.0,0.0008433734939759036,0.0,0.0,8.692409638554217
2024-03-14,0.0,8.69156626506024,0.0,6.421686746987952,0.0,0.0008433734939759036,0.0,0.0,15.114096385542169
2024-03-15,0.0,8.691807228915662,0.0,6.421686746987952,0.0,0.0008433734939759036,0.0,0.0,15.11433734939759
2024-03-19,0.0,8.69421686746988,0.0,6.421686746987952,0.0,0.0008433734939759036,2.8477108433734943,0.0,17.9644578313253
2024-03-20,0.0,8.693975903614458,0.0,6.421686746987952,0.0,0.0008433734939759036,2.8301204819277106,0.0,17.946626506024096
2024-03-21,0.0,8.69433734939759,0.0,6.421686746987952,0.0,0.0008433734939759036,2.825421686746988,0.0,17.942289156626508
2024-03-25,0.0,8.69578313253012,0.0,6.421686746987952,0.0,0.0008433734939759036,2.766144578313253,0.0,17.8844578313253
2024-04-02,0.0,8.695542168674699,0.0,6.421686746987952,0.0,0.0008433734939759036,2.766144578313253,0.0,17.884216867469878
2024-04-03,0.0,8.664698795180723,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7524096385542167,0.0,17.839638554216865
2024-04-08,0.0,8.665060240963856,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.074698795180723
2024-04-09,0.0,8.662048192771083,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.07168674698795
2024-04-11,0.0,8.66144578313253,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.071084337349397
2024-04-12,0.0,8.661325301204819,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.070963855421684
2024-04-15,0.0,8.660602409638555,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.070240963855422
2024-04-17,0.0,8.662771084337349,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.072409638554216
2024-04-19,0.0,8.662650602409638,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.072289156626507
2024-04-26,0.0,8.659036144578314,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.068674698795178
2024-04-29,0.0,8.659397590361447,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.069036144578313
2024-04-30,0.0,8.660240963855422,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.069879518072288
2024-05-02,0.0,8.659759036144578,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.2631325301204819,19.069397590361444
2024-05-03,0.0,8.639759036144579,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.282409638554217,19.068674698795178
2024-05-06,0.0,8.645180722891565,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.282409638554217,19.07409638554217
2024-05-07,0.0,8.64421686746988,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.282409638554217,19.073132530120482
2024-05-08,58.97072289156626,8.644578313253012,0.0,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.282409638554217,78.04421686746988
2024-05-09,51.0189156626506,8.644578313253012,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.282409638554217,78.04421686746988
2024-05-10,51.0189156626506,8.641566265060241,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.282409638554217,78.04120481927711
2024-05-13,51.0189156626506,8.640963855421687,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.7239759036144577,1.282409638554217,78.04060240963857
2024-05-14,51.014096385542175,8.63289156626506,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.723373493975904,1.283855421686747,78.02855421686748
2024-05-16,51.014096385542175,8.63289156626506,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.7065060240963854,1.283855421686747,78.01168674698795
2024-05-17,51.014096385542175,8.63289156626506,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.6896385542168675,1.283855421686747,77.99481927710843
2024-05-20,51.014096385542175,8.634096385542168,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.6896385542168675,1.283855421686747,77.99602409638554
2024-05-21,51.014096385542175,8.649036144578313,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.6896385542168675,1.2850602409638554,78.01216867469878
2024-05-22,51.014096385542175,8.650481927710842,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.6896385542168675,1.2850602409638554,78.01361445783132
2024-05-23,51.014096385542175,8.653132530120482,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.673975903614458,1.2850602409638554,78.00060240963856
2024-05-24,51.014096385542175,8.656385542168675,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.6474698795180722,1.2850602409638554,77.97734939759036
2024-05-27,51.014096385542175,8.657590361445783,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.6474698795180722,1.2850602409638554,77.97855421686747
2024-05-29,51.01385542168675,8.657831325301204,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.6474698795180722,1.2850602409638554,77.97855421686747
2024-06-05,51.01385542168675,8.660481927710844,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.62144578313253,1.2850602409638554,77.95518072289157
2024-06-06,51.01385542168675,8.667951807228915,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.616626506024096,1.2850602409638554,77.95783132530121
2024-06-07,51.01385542168675,8.667951807228915,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.95060240963856
2024-06-12,51.01385542168675,8.670481927710844,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.95313253012048
2024-06-13,51.01385542168675,8.670843373493977,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.95349397590361
2024-06-18,51.01385542168675,8.670722891566266,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.9533734939759
2024-06-19,51.01385542168675,8.670602409638555,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.9532530120482
2024-06-20,51.01385542168675,8.67156626506024,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.95421686746988
2024-06-21,51.01385542168675,8.671807228915663,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.9544578313253
2024-06-24,51.01385542168675,8.673975903614457,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.9566265060241
2024-06-25,51.01385542168675,8.673855421686746,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.609397590361446,1.2850602409638554,77.95650602409638
2024-06-26,51.01385542168675,8.679036144578314,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.585301204819277,1.2850602409638554,77.93759036144579
2024-06-27,51.01385542168675,8.68144578313253,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.5565060240963855,1.2850602409638554,77.91120481927712
2024-06-28,51.01385542168675,8.681807228915662,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.5565060240963855,1.2850602409638554,77.91156626506024
2024-07-02,51.01385542168675,8.681927710843373,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.5565060240963855,1.2850602409638554,77.91168674698795
2024-07-03,51.01385542168675,8.686144578313252,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.55144578313253,1.2850602409638554,77.91084337349398
2024-07-04,51.01385542168675,8.696024096385543,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.524939759036145,1.2850602409638554,77.89421686746988
2024-07-05,51.01385542168675,8.708192771084338,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.524939759036145,1.2850602409638554,77.90638554216868
2024-07-08,51.01385542168675,8.71289156626506,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.5126506024096384,1.2850602409638554,77.89879518072289
2024-07-09,51.01385542168675,8.713373493975904,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.5078313253012046,1.2850602409638554,77.8944578313253
2024-07-10,51.01385542168675,8.714578313253012,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.5078313253012046,1.2850602409638554,77.8956626506024
2024-07-11,51.01385542168675,8.719156626506024,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.503012048192771,1.2850602409638554,77.89542168674699
2024-07-12,51.01385542168675,8.720361445783134,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.494578313253012,1.2850602409638554,77.88819277108433
2024-07-15,51.006746987951814,8.720361445783134,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.494578313253012,1.2850602409638554,77.88108433734939
2024-07-16,50.994698795180724,8.729638554216868,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4816867469879518,1.2850602409638554,77.86542168674698
2024-07-17,50.994698795180724,8.730120481927711,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4816867469879518,1.2850602409638554,77.86590361445784
2024-07-18,50.994698795180724,8.802289156626506,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4081927710843374,1.2850602409638554,77.864578313253
2024-07-19,50.97012048192771,8.826867469879518,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4081927710843374,1.2850602409638554,77.864578313253
2024-07-22,50.935903614457835,8.860963855421687,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4081927710843374,1.2850602409638554,77.86445783132531
2024-07-23,50.92578313253012,8.872650602409639,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4081927710843374,1.2850602409638554,77.86602409638554
2024-07-24,50.92578313253012,8.876024096385542,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4081927710843374,1.2850602409638554,77.86939759036144
2024-07-25,50.90060240963855,8.901204819277108,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4081927710843374,1.2850602409638554,77.86939759036144
2024-07-26,50.89265060240964,8.925301204819277,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.4081927710843374,1.2850602409638554,77.8855421686747
2024-07-31,50.89265060240964,8.978313253012047,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.3538554216867467,1.2850602409638554,77.88421686746987
2024-08-01,50.83650602409639,9.035421686746988,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.3538554216867467,1.2850602409638554,77.88518072289156
2024-08-05,50.83650602409639,9.083373493975904,7.951807228915662,6.421686746987952,0.0,0.0008433734939759036,2.3538554216867467,1.2850602409638554,77.93313253012049
2024-08-06,50.83650602409639,9.085060240963855,7.951807228915662,6.421686746987952,0.0,0.055060240963855415,2.3538554216867467,1.2850602409638554,77.98903614457832
2024-08-08,50.822048192771085,9.133614457831325,7.951807228915662,6.421686746987952,0.0,0.11481927710843373,2.2620481927710845,1.2850602409638554,77.99108433734939
2024-08-09,50.772409638554215,9.136265060240964,7.951807228915662,6.421686746987952,0.0,0.33638554216867467,2.071325301204819,1.2850602409638554,77.97493975903615
2024-08-12,50.767590361445784,9.135903614457831,7.951807228915662,6.421686746987952,0.0,0.3409638554216867,2.071325301204819,1.2850602409638554,77.97433734939759
2024-08-13,50.75795180722892,9.137951807228916,7.951807228915662,6.421686746987952,0.0,0.34855421686746985,2.071325301204819,1.2850602409638554,77.97433734939759
2024-08-14,50.74590361445783,9.137951807228916,7.951807228915662,6.421686746987952,0.0,0.35566265060240965,2.071325301204819,1.2850602409638554,77.96939759036144
2024-08-16,50.73867469879518,9.137951807228916,7.951807228915662,6.421686746987952,0.0,0.36289156626506025,2.071325301204819,1.2850602409638554,77.96939759036144
2024-08-19,50.724216867469885,9.138915662650602,7.951807228915662,6.421686746987952,0.0,0.36771084337349397,2.071325301204819,1.2850602409638554,77.96072289156626
2024-08-20,50.7121686746988,9.138915662650602,7.951807228915662,6.421686746987952,0.0,0.3797590361445783,2.071325301204819,1.2836144578313253,77.95927710843374
2024-08-21,50.7010843373494,9.143734939759037,7.951807228915662,6.421686746987952,0.0,0.3869879518072289,2.061686746987952,1.2836144578313253,77.95060240963856
2024-08-22,50.7010843373494,9.192048192771084,7.951807228915662,6.421686746987952,0.0,0.39421686746987955,2.006144578313253,1.2836144578313253,77.95060240963856
2024-08-27,50.69144578313253,9.192168674698795,7.951807228915662,6.421686746987952,0.0,0.4014457831325301,2.006144578313253,1.2836144578313253,77.94831325301205
