date,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,FULBRIGHT SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CENTRAL WEALTH SECURITIES INVESTMENT LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,44.78589236627976,0.0,55.214107633720246,0.0
2024-04-15,64.82061988218483,0.0,0.0,0.0,0.0,0.0,15.849036187905966,0.0,19.330343929909205,0.0
2024-05-02,39.640263827286155,0.0,0.0,0.0,38.85399779300573,0.0,9.692285834950304,0.0,11.813452544757805,0.0
2024-05-06,39.6340929478635,0.0,0.0,0.0,38.79346411079177,0.0,9.667426216333496,0.0,11.905016725011237,0.0
2024-05-07,24.747097975082802,37.60968402738122,0.0,0.0,24.22221844222559,0.0,5.997356162353015,0.0,7.42364339295738,0.0
2024-05-08,24.717066765690266,37.56404375483893,0.0,0.0,24.187970089048427,0.0,6.082306084854486,0.0,7.448613305567893,0.0
2024-05-09,24.67873300974403,37.505785592602194,0.0,0.0,24.15045691036027,0.0,6.072873022296644,0.0,7.592151464996862,0.0
2024-05-10,24.709870117895974,37.55310656738074,0.0,0.0,24.180927493612653,0.0,5.9883341461580075,0.0,7.567761674952625,0.0
2024-06-13,18.031704212060205,27.40388786489678,27.026309219647192,0.0,17.645715257010213,0.0,4.369908442711626,0.0,5.522475003673978,0.0
2024-07-08,18.031704212060205,27.40388786489678,27.026309219647192,0.0,17.557185680163887,0.0,4.4407321041886885,0.0,5.540180919043243,0.0
2024-07-09,18.031065699013638,27.363965842957633,27.025352202449348,0.0,17.556563970092228,0.0,4.468903316731675,0.0,5.554148968755477,0.0
2024-08-08,18.03298137382845,27.366873073238622,27.02822345739567,0.0,17.547804930738405,0.0,4.469378106501541,0.0,5.554739058297313,0.0
2024-08-30,18.031065699013638,27.363965842957633,27.025352202449348,0.0,17.556563970092228,0.0,4.468903316731675,0.0,5.554148968755477,0.0
2024-09-09,18.01314003712335,27.34750319830556,27.0090932737378,0.0,17.546001631445492,0.0,4.515759728068825,0.0,5.568502131318976,0.0
2024-09-24,16.72078748667511,25.38545685691901,25.07132614897926,0.0,16.28716392120534,0.0,4.191776591883026,0.0,5.178845083053695,7.16464391128456
2024-09-30,17.17630129330337,25.330537267493032,25.017086158490713,0.0,16.251927826755367,0.0,3.9335860609725914,0.0,5.141417667661515,7.149143725323408
2024-10-02,17.587754921940242,25.25767973028405,24.945130192203667,0.0,16.201914355706705,0.0,3.9059295345830956,0.0,4.973010428123412,7.128580837158831
2024-10-03,17.603522011756382,25.256854212049557,24.944314889291626,0.0,16.18504288938314,0.0,3.9058018737651636,0.0,4.976116276067414,7.128347847686718
2024-10-04,18.433209718441184,25.035270111285946,24.837969027391086,0.0,16.09000509321561,0.0,3.6353029812397177,0.0,4.870285724513988,7.097957343912468
2024-10-07,18.600169595526065,25.040974734823884,24.843628693219273,0.0,15.882083909095495,0.0,3.6361313339941375,0.0,4.89743702423328,7.099574709107865
2024-10-08,18.598958731729386,25.03934457712107,24.842011382666904,0.0,15.881049991618426,0.0,3.635894623260416,0.0,4.903628164044509,7.099112529559291
2024-10-09,14.845786847039587,20.859008409900987,20.694620130886964,0.0,13.22969753912441,10.84623696587367,2.817377840866723,6.806013696085729,3.9873478645793083,5.9139107056426194
2024-10-10,15.25275550865264,20.78910849481733,20.62527109178543,0.0,13.050240317378387,10.809890509321503,2.807936621611944,6.7832062945992435,3.98749836162597,5.89409280020755
2024-10-15,15.30956017083838,20.77451143220949,20.610789067531933,0.0,13.041077097367884,10.802300349859504,2.8032644551657273,6.778443469536838,3.990099691729354,5.889954265760894
2024-10-16,15.363571672587678,20.77451143220949,20.610789067531933,0.0,13.041077097367884,10.802300349859504,2.74925295341643,6.778443469536838,3.990099691729354,5.889954265760894
2024-10-18,15.386837625529354,20.769463377625502,20.60578079628707,0.0,13.037908210858266,10.799675469752133,2.748584905023604,6.776796357269464,3.986430207772256,5.888523049882351
2024-10-22,15.410092274304501,20.764417775726336,20.60077495839761,0.0,13.034740864007082,10.797051864988266,2.7479171812136696,6.775150045280136,3.9827625066975467,5.8870925293848515
2024-10-24,15.437084903966971,20.764417775726336,20.60077495839761,0.0,13.034740864007082,10.797051864988266,2.7479171812136696,6.775150045280136,3.9557698770350758,5.8870925293848515
2024-10-29,15.464077533629442,20.764417775726336,20.60077495839761,0.0,13.034740864007082,10.797051864988266,2.7479171812136696,6.775150045280136,3.928777247372605,5.8870925293848515
2024-10-30,15.491070163291912,20.764417775726336,20.60077495839761,0.0,13.034740864007082,10.797051864988266,2.7398193923149283,6.775150045280136,3.9098824066088755,5.8870925293848515
2024-10-31,15.50414798039848,20.763857304615748,20.60021890431776,0.0,13.034389031571077,10.79676043203237,2.7397454393809135,6.774967171100312,3.898980111017689,5.886933625565649
2024-11-01,15.52694886280076,20.758254257160704,20.594660014058984,0.0,13.030871751558024,10.793846967536155,2.7390061295558468,6.773138972128938,3.897927986151494,5.885345059049089
2024-11-04,15.534205878821322,20.74903906217325,20.59354859599867,0.0,13.030168523333014,10.79326446331167,2.738858315468232,6.772773450728073,3.903114261545083,5.885027448620688
2024-11-05,15.544579701385414,20.74847920261514,20.592992931951652,0.0,13.029816937682723,10.792973234775499,2.7387844144070006,6.772590704821625,3.90300894602569,5.876773926335259
2024-11-07,15.561429999878554,20.752958925219584,20.573149651244226,0.0,13.032630154251393,10.795303503210928,2.739375734586668,6.760558818885844,3.9065504552244543,5.87804275749835
2024-11-12,12.857903370661711,20.832797135824812,20.652296121903543,0.0,13.082767673182765,10.836833856436334,3.7794135376437743,6.82720532955489,5.230126939962585,5.900656034829584
2024-11-13,12.869706077150516,20.829975498528423,20.64949893203923,0.0,13.08099571596713,10.835366093159768,3.7789016460275513,6.826280638690655,5.229418560711233,5.899856837725494
2024-11-15,12.881505586906151,20.82715462546535,20.646702499786706,0.0,13.079224238681622,10.83389872742317,3.8000576905107235,6.825356198276597,5.207042575867762,5.8990578570819165
2024-11-18,12.867216869148576,20.90956559615715,20.623800293002436,0.0,13.064716202926508,10.8218813029004,3.785020622447558,6.817785220827252,5.217499523160855,5.892514369429268
2024-11-20,12.867216869148576,20.90956559615715,20.623800293002436,0.0,13.064716202926508,10.8218813029004,3.7552604488645813,6.817785220827252,5.247259696743831,5.892514369429268
2024-11-21,12.879350432760784,20.90730303263932,20.621568651320192,0.0,13.06330250783487,10.820710298475769,3.754854103010457,6.817047488039734,5.243986728398819,5.8918767575200555
2024-11-22,12.968270477978422,20.906737468265742,20.62101081635993,0.0,13.062949131864372,10.820417586965725,3.668189189591299,6.8168630797884076,5.2438448730832645,5.891717376102838
2024-11-26,13.069050493198498,20.894867680595,20.609303249824606,0.0,13.05553265032179,10.814274301364085,3.630960185897375,6.812992809859374,5.224646271846524,5.888372357092744
2024-11-28,13.128830874773541,20.882447112481305,20.59705243021171,0.0,13.047772030105254,10.807845955771594,3.6288018286875356,6.808942952136103,5.213434692915322,5.884872122917632
2024-11-29,13.21911342264023,20.87567847896462,20.59037630175449,0.0,13.04354285204938,10.804342805590707,3.600614767105638,6.806735967522146,5.176630746728648,5.88296465764414
2024-12-04,13.240364474659774,20.86701158599417,20.589820153066395,0.0,13.043190544294584,10.804050978914544,3.578909412084061,6.806552116716162,5.187294976251346,5.882805758018969
2024-12-05,13.253869538383418,20.86701158599417,20.589820153066395,0.0,13.043190544294584,10.804050978914544,3.5681053611051463,6.806552116716162,5.184593963506616,5.882805758018969
2024-12-06,13.29258955686417,20.864193863317503,20.58703986021446,0.0,13.041429290958364,10.802592081970069,3.5676235512711276,6.805633011641143,5.156887395130461,5.882011388632702
2024-12-11,13.298536620929601,20.86081360042015,20.583704499765755,0.0,13.039316414714527,10.800841925628104,3.5670455512007164,6.804530413145704,5.1641525456909365,5.8810584285045024
2024-12-12,13.306637252373823,20.86081360042015,20.583704499765755,0.0,13.039316414714527,10.800841925628104,3.5670455512007164,6.804530413145704,5.158752124728123,5.878358218023095
2024-12-13,13.333279330581894,20.8602503297543,20.583148711426848,0.0,13.03896433523288,10.800550288037176,3.5669492360635777,6.804346681463421,5.134311593175672,5.878199494264233
2024-12-17,13.34137974329792,20.8602503297543,20.583148711426848,0.0,13.03896433523288,10.800550288037176,3.5669492360635777,6.796246268747392,5.134311593175672,5.878199494264233
2024-12-19,13.379524226601692,20.85236773313288,20.575370824971692,0.0,13.03403721812781,10.796469014808707,3.5656013700719176,6.793678127568378,5.126973223407285,5.875978261309639
2024-12-27,13.378802007495045,20.85124213418477,20.57426017815911,0.0,13.033333648213349,10.795886227552991,3.5654089009382974,6.793311408687719,5.132094415423003,5.875661079345716
2024-12-30,13.427545627614979,20.84730349464288,20.57037385838203,0.0,13.030871751558024,10.793846967536155,3.5647354225723626,6.792028204322126,5.098743461289891,5.8745512120815535
2025-01-02,11.549246084868345,16.72135387638887,16.49923217858909,18.10954685009247,10.451894554690638,8.657605760770872,3.6665501497224695,5.447798424965072,4.18487018461262,4.711901935299548
2025-01-03,11.566310954989,16.72099196699792,16.498875076699314,18.109154895283115,10.451668338630592,8.657418379482785,3.657813374196348,5.447680515289542,4.178286545397879,4.7117999530335055
2025-01-06,11.747862475556849,16.720630073272638,16.498517990267107,17.978904492345386,10.451442132362569,8.657231006305711,3.6252695915843054,5.447562610717868,4.160881652405682,4.711697975181883
2025-01-09,12.75191251625111,16.73255515635165,16.50387591025165,16.893577820765266,10.454836254834738,8.66004245585814,3.6524270310235196,5.449331715348735,4.188213032714392,4.713228106600793
2025-01-10,13.277911860058985,16.63209101287656,16.404784782695245,16.564033644550083,10.392064241851678,8.608046586748127,3.84785062456758,5.416613314711259,4.171674577102811,4.684929354837668
2025-01-13,13.360950981540821,16.61707815457642,16.387856690633253,16.546941223639532,10.381340674152955,8.599163946285323,3.8481796107373465,5.411023913200039,4.167369827468524,4.680094977765787
2025-01-16,13.511728244560134,16.610672117184706,16.37518353072844,16.53414503948797,10.373312510807772,8.592513987001675,3.7700192150094036,5.406839426320804,4.149110191473433,4.676475737425662
2025-01-17,13.521597503176341,16.609601730420803,16.37412831877891,16.53307958410616,10.372644057639166,8.59196028795955,3.774072256238031,5.406491011198546,4.1402508637605075,4.676174386721985
2025-01-21,13.531756131979728,16.608888215880913,16.37342491969547,16.532369356801265,10.372198470052398,8.591591194907764,3.7717622320094764,5.40625875939571,4.135777211448724,4.675973507828551
2025-01-22,13.531465489930333,16.608531481598817,16.373073242815707,16.383812501141044,10.371975690614853,8.591406660273227,3.9048480233858087,5.406142640976929,4.152871194409571,4.675873074853705
2025-01-24,13.54191388803275,16.60817476264064,16.372721581042608,16.383460608709566,10.371752920747051,8.591222133565584,3.904764154843892,5.4060265275461425,4.144190776678698,4.675772646193068
2025-02-06,13.571691671955524,16.607818059005393,16.37236993437521,16.38310873139369,10.365086882237277,8.591037614784316,3.8874982146749955,5.405910419103031,4.139806250624193,4.675672221846364
2025-02-07,13.57140019093171,16.60746137069209,16.37201830281254,16.38275686919245,10.36486426989024,8.59085310392892,3.9432552675352737,5.405794315647273,4.086024507556192,4.675571801813314
2025-02-10,13.572090456264904,16.60567815892016,16.370260371535977,16.380997784871628,10.363751351571903,8.589930668522092,3.942831863918318,5.4052138731675266,4.094175704884342,4.675069766343149
2025-02-11,13.614747735259728,16.605321562517783,16.369908830581213,16.38064601333773,10.363528796587294,8.589746205211183,3.9212728285926883,5.405097799629138,4.074760856097055,4.674969372186187
2025-02-12,13.6810244770299,16.60496498143044,16.369557304724367,16.380294256911647,10.309621490224542,8.589561749822572,3.899714719180384,5.4049817310758534,4.085410307259361,4.674868982340935
2025-02-14,13.784238938271844,16.62066905037491,16.385038737945777,15.61554590465382,10.319371767135992,8.59768528817829,4.42786165894487,5.410093467586189,4.16020496881727,4.679290218091035
2025-02-17,14.134290808304756,16.62031180984908,16.384686561999263,15.393824630334347,10.319149965126389,8.597500491669559,4.642703999879635,5.066077164716288,4.162264925529525,4.679189642591157
