date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,ORIENT SECURITIES (HONG KONG) LTD,MIRAE ASSET SECURITIES (HK) LTD,BNP PARIBAS,HANG SENG SECURITIES LTD,WING FUNG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,ICBC (ASIA) SECURITIES LTD,USMART SECURITIES LTD
2024-10-29,58.456516275345294,38.69376399141957,0.0,2.798868411977532,0.0,0.0,0.0,0.03594662364761788,0.0,0.014904697609987902
2024-10-30,58.12864715318624,39.44621393532188,0.0,2.3745728035710134,0.0,0.0,0.0,0.035745007323367356,0.0,0.01482110059749378
2024-10-31,57.98793409849278,40.366557565250666,0.0,1.5950646346165553,0.0,0.0,0.0,0.03565847874551732,0.0,0.014785222894482794
2024-11-01,57.15939063665382,40.950279905926465,0.0,1.8406065057052798,0.0,0.0,0.0,0.03514898310848462,0.0,0.014573968605957038
2024-11-04,56.51671488630713,40.98029022196103,0.0,2.4538334614167536,0.0,0.0,0.0,0.03475204556756024,0.0,0.014409384747524975
2024-11-06,56.606117545850466,40.71345899704848,0.0,2.631184259303803,0.0,0.0,0.0,0.03480701913254117,0.0,0.014432178664712192
2024-11-07,56.6067582978892,40.548372399702295,0.0,2.7956295472489407,0.0,0.0,0.0,0.0348074131300354,0.0,0.014432342029526875
2024-11-08,56.40722682961906,39.13649142892593,0.0,4.407215550034826,0.0,0.0,0.0,0.03468472152116473,0.0,0.014381469899019521
2024-11-11,56.05944684059043,38.89519453622665,0.0,4.996594950437612,0.0,0.0,0.0,0.03447087211306446,0.0,0.01429280063224624
2024-11-12,56.05944684059043,38.73152795643778,0.0,5.160261530226471,0.0,0.0,0.0,0.03447087211306446,0.0,0.01429280063224624
2024-11-13,56.058661315816025,38.40337641664892,0.0,5.489199278083558,0.0,0.0,0.0,0.03447038909502617,0.0,0.014292600356474266
2024-11-14,57.34430722304402,39.284117100691454,0.0,3.2973270494341054,0.0,0.0,0.0,0.05102801380623115,0.008600227045994014,0.014620385978189824
2024-11-15,57.34430722304402,39.284117100691454,0.0,3.2887268223881114,0.0,0.0,0.0,0.05102801380623115,0.01720045409198803,0.014620385978189824
2024-11-18,57.49065930907628,39.384376616658045,0.0,2.926366614933609,0.1155371615795827,0.0,0.0,0.051158245674541594,0.01724435247456458,0.014657699603379894
2024-11-19,57.384117549184424,39.31138944191677,0.0,3.1062635906203924,0.11532304797094547,0.0,0.0,0.05106343915131416,0.0172123952195441,0.014630535936612486
2024-11-20,57.286335739917114,39.244403332369174,0.0,3.271369289852541,0.1151265389583053,0.0,0.0,0.05097642769795607,0.01718306551616497,0.014605605688740225
2024-11-21,57.2733779991983,39.088930882437154,0.0,3.439844242111894,0.11510049819618623,0.0,0.0,0.05096489721124664,0.017179178835251677,0.014602302009963925
2024-11-22,57.3209731495544,38.952345473822966,0.0,3.528670086253833,0.11519614866607444,0.0,0.0,0.051007249906868786,0.01719345502478723,0.014614436771069148
2024-11-25,57.3209731495544,38.78241682666132,0.0,3.69859873341548,0.11519614866607444,0.0,0.0,0.051007249906868786,0.01719345502478723,0.014614436771069148
2024-11-26,57.076129849600676,38.03525010914009,0.0,4.691454544935757,0.11470409482205172,0.0,0.0,0.05078937531921693,0.017120014152545035,0.014552012029663277
2024-11-27,57.08215620808721,37.87261364609195,0.0,4.856319379048597,0.11471620580429757,0.0,0.0,0.04251919070855806,0.017121821761835458,0.01455354849756014
2024-11-28,57.08459968894025,37.874234835837505,0.0,4.847965983191359,0.11472111639056547,0.004280638671289757,0.0,0.04252101080147825,0.01712255468515903,0.014554171482385173
2024-11-29,57.07482702047222,37.867750909479994,0.0,4.8642556530423,0.11470147656751553,0.004279905842071475,0.0,0.042513731364576646,0.0171196233682859,0.014551679863043012
2024-12-04,57.17196891532312,37.931822923663056,0.0,4.450059019729453,0.3675514386237685,0.00428714741785111,0.0,0.04258566435065436,0.01714858967140444,0.014576301220693776
2024-12-05,57.076700516739095,37.868615304721985,0.0,4.60927847700354,0.3669389700028819,0.004280003538136259,0.0,0.0425147018121535,0.017120014152545035,0.014552012029663277
2024-12-09,57.569495808235025,38.195569651218676,0.0,3.785683244739788,0.37010708930632263,0.004316956718191943,0.0,0.0428817700673733,0.01726782687276777,0.014677652841852608
2024-12-10,57.569495808235025,38.195569651218676,0.0,3.7753225486161273,0.37010708930632263,0.004316956718191943,0.0,0.05324246619103397,0.01726782687276777,0.014677652841852608
2024-12-11,57.66542035060207,38.25921260114907,0.0,3.6149892328669977,0.3707237761935374,0.004324149800080141,0.0,0.05333118086765507,0.017296599200320565,0.014702109320272478
2024-12-13,57.6695765487338,38.261970109322384,0.0,3.618421052631579,0.3707504958715808,0.004324461460399465,0.0,0.042956317173301346,0.01729784584159786,0.01470316896535818
2024-12-16,58.00402477498376,38.483866103739444,0.0,3.0594669202932168,0.3729006216943491,0.004349540688503294,0.0,0.04320543750579939,0.017398162754013177,0.0147884383409112
2024-12-17,57.9066663964869,38.754780010942284,0.0,3.142576762416449,0.11637028910200928,0.004342174966492883,0.0,0.043132271333829304,0.017368699865971532,0.014763394886075802
2024-12-18,58.24387318058868,38.980459980957875,0.0,2.574181319497218,0.11704794598324643,0.004367460671016657,0.0,0.04775090333644878,0.01746984268406663,0.014849366281456637
2024-12-19,58.755900469687674,39.325106700466165,0.0,1.7092636272577466,0.11808282834810348,0.004406075684630727,0.0,0.05463533848942101,0.017624302738522907,0.014980657327744472
2024-12-20,58.9852999719859,39.889418044026364,0.0,0.9150288250298572,0.11854385680373915,0.00442327823894549,0.0,0.05484865016292408,0.01769311295578196,0.014744260796484967
2024-12-23,59.3496779247136,40.13583239623419,0.0,0.30293769452842895,0.11927615396711895,0.004450602759967125,0.0,0.055187474223592346,0.0178024110398685,0.01483534253322375
2024-12-27,62.860222623080645,36.59484736302898,0.0,0.32086132882472357,0.12633325581541516,0.0047139274557990735,0.0,0.058452700451908514,0.018855709823196294,0.015713091519330244
2024-12-30,60.21802220563088,35.05665807663592,0.0,4.497422990775752,0.1210230967462248,0.004515787192023313,0.0,0.0692420702776908,0.018063148768093253,0.015052623973411044
2025-01-02,57.20148133319988,38.53296538313053,0.0,3.9266768663225475,0.2373564779730329,0.0042895749031271,0.0,0.06577348184794887,0.0171582996125084,0.014298583010423667
2025-01-03,58.03596038960473,39.43775985980265,0.0,2.1905836817473605,0.22544152592287406,0.011605741360250917,0.0,0.06673301282144277,0.017408612040376376,0.014507176700313644
2025-01-06,58.65096190216483,39.682386092076364,0.0,1.327398597830772,0.2278305081763883,0.01172872628964676,0.0,0.06744017616546887,0.01759308943447014,0.014660907862058451
2025-01-07,57.38445649367415,39.330980864675674,0.0,2.952635051782999,0.2229107496342198,0.011475456866626503,0.0,0.06598387698310239,0.017213185299939756,0.014344321083283127
2025-01-08,57.24519057404026,39.23552879359392,0.0,3.188158595149649,0.22236976915900156,0.011447607163912563,0.0,0.06582374119249725,0.017171410745868844,0.014309508954890703
2025-01-09,57.37277027085168,39.32297119386418,0.0,2.6428331722316076,0.5524307238678182,0.011473119914181063,0.0,0.06597043950654112,0.017209679871271595,0.014341399892726328
2025-01-13,56.96429639375636,39.04300551630257,0.0,3.3359818420520533,0.548497612070365,0.011391435349332605,0.0,0.06550075325866248,0.017087153023998904,0.014239294186665755
2025-01-14,56.96380971908961,39.04267195224751,0.0,3.389207846353633,0.49609277105688837,0.0113913380265646,0.0,0.06550019365274645,0.0170870070398469,0.01423917253320575
2025-01-15,57.04097025970359,40.116793899660365,0.0,2.5534050628940683,0.1804664797857809,0.011406768205914979,0.0,0.06558891718401114,0.01711015230887247,0.014258460257393725
2025-01-16,56.96218753025738,40.02322627679024,0.0,2.90385414946149,0.0025174140120858657,0.011391013629347808,0.0,0.06549832836874989,0.017086520444021713,0.014238767036684759
2025-01-17,56.76819335100496,39.55004342224014,0.0,3.23736923661999,0.3365479035288375,0.011352219642745649,0.0,0.06527526294578748,0.01702832946411847,0.01419027455343206
2025-01-20,56.69208989107977,40.273859426857925,0.0,2.7503564069643196,0.17599276699345573,0.011337000853109314,0.0,0.06518775490537855,0.017005501279663972,0.014171251066386642
2025-01-21,56.02564533476742,40.029138097158736,0.0,3.668660930357623,0.1701202160078874,0.011203728600878373,0.0,0.06442143945505063,0.01680559290131756,0.014004660751097965
2025-01-22,56.42225761165706,38.983456055755006,0.0,4.488477779565746,0.00038009732711120485,0.011097732178429338,0.0,0.0638119600259687,0.016646598267644006,0.013872165223036673
2025-01-23,58.73736085857466,38.61635493813473,0.0,2.214067142667081,0.3268908820790279,0.011086966162579271,0.0,0.06375005543483081,0.016630449243868906,0.01385870770322409
2025-01-24,59.13954556206431,38.11434693678777,0.0,2.0503972505530896,0.5899622925044178,0.011131364009517317,0.0,0.06400534305472456,0.016697046014275973,0.013914205011896646
2025-02-03,59.1796413017768,38.11328630462913,0.0,2.0113815029706004,0.5899458752487095,0.011131054249975651,0.0,0.06400356193735998,0.01669658137496348,0.013913817812469562
2025-02-04,59.294251881948604,38.115407627979465,0.0,1.883479204641908,0.5899787106738836,0.011131673786299694,0.0,0.06679004271779816,0.02504626601917431,0.013914592232874614
2025-02-05,58.85525880145679,38.2894216973844,0.0,2.571736011477762,0.16770224037082,0.011036309458117205,0.0,0.06621785674870323,0.02483169628076371,0.013795386822646508
2025-02-06,58.965621896037966,38.290277011367394,0.0,2.3838428429533165,0.24437700033108928,0.011036309458117205,0.0,0.06621785674870323,0.02483169628076371,0.013795386822646508
2025-02-07,58.48439240073655,39.01355672433374,0.0,2.214889793038051,0.17138588424685477,0.011026209299504923,0.0,0.06615725579702954,0.02480897092388608,0.013782761624381155
2025-02-10,58.90635577702066,38.76307612061216,0.0,2.187676873050928,0.026363101645821077,0.01109791692099393,0.0,0.06658750152596359,0.024970313072236343,0.013872396151242411
2025-02-11,58.96200895049483,38.76318366826015,0.0,2.134690242406923,0.02358868786189714,0.011097947712019354,0.0,0.06658768627211613,0.02497038235204355,0.013872434640024195
2025-02-12,59.220323037656186,38.88725969099052,0.0,1.7518516353676967,0.023664192252774323,0.011133470831698106,0.0,0.06680082499018863,0.025050309371320734,0.01391683853962263
2025-02-14,58.73591769346744,37.809737311741536,1.6563603325772784,1.6585688130207148,0.023470625912620037,0.011042402217181857,0.0,0.06625441330309115,0.024845404988659177,0.013803002771477321
2025-02-17,58.74970661733235,37.818613577059544,1.6567491819800915,1.498805759964656,0.16015242092474216,0.011044994546533942,0.0,0.06626996727920366,0.024851237729701374,0.013806243183167428
2025-02-18,58.79713862115996,37.81360176475623,2.4847944384778704,0.7678014814896619,0.02070662032064892,0.011043530837679423,0.0,0.06626118502607653,0.0248479443847787,0.013804413547099277
2025-02-19,58.79632697234738,37.813079777365495,2.4847601378213624,0.7691713048855906,0.020706334481844686,0.011043378390317165,0.0,0.06626027034190299,0.02484760137821362,0.013804222987896459
2025-02-24,58.718674780182354,37.763140118063234,2.4814785200462106,0.9002252631056531,0.020678987667051753,0.011028793422427604,0.0,0.06617276053456561,0.024814785200462104,0.013785991778034504
2025-02-25,58.96593104174577,36.04636016706067,2.494270107281329,2.0888126442865973,0.2882267679525091,0.011085644921250349,0.0,0.0665138695275021,0.024942701072813288,0.013857056151562937
2025-02-26,59.025112174734836,36.052502487382945,2.4943115838601413,2.0212238201213344,0.2882315608016163,0.011085829261600627,0.0,0.0687321414219239,0.02494311583860141,0.013857286577000786
2025-02-27,58.96038821928514,36.051902989521295,2.494270107281329,2.122623861296411,0.25219842195844544,0.011085644921250349,0.0,0.06873099851175217,0.024942701072813288,0.013857056151562937
2025-03-03,58.9646370159728,35.88238391800466,2.4944498490857843,1.715072851793648,0.8248314167643659,0.011086443773714596,0.0,0.0687359513970305,0.02494449849085784,0.013858054717143246
2025-03-04,59.025612456728226,35.88238391800466,2.4944498490857843,2.125548432515431,0.3450655624568668,0.011086443773714596,0.0,0.0687359513970305,0.03325933132114379,0.013858054717143246
2025-03-05,59.017270238214,35.87731258244377,2.4940973030494495,2.139381242171306,0.34501679358850723,0.011084876902441998,0.0,0.0687262367951404,0.033254630707326,0.0138560961280525
2025-03-06,59.0995879254109,35.876815469839855,2.4940627450763047,2.057601764687951,0.3450120130688888,0.011084723311450242,0.0,0.0687252845309915,0.03325416993435073,0.013855904139312803
2025-03-07,59.09533006542287,35.177883136639856,2.4938830590523797,2.756294976488225,0.3449871565022459,0.011083924706899466,0.0,0.07343100118320896,0.0332517741206984,0.013854905883624332
2025-03-10,59.19841056519704,35.177883136639856,2.4938830590523797,2.65321447671406,0.3449871565022459,0.011083924706899466,0.0,0.07343100118320896,0.0332517741206984,0.013854905883624332
2025-03-11,59.20530094972578,35.181977657749535,2.4941733339614953,2.6330156495520187,0.3450273111980069,0.011085214817606647,0.0,0.07343954816664404,0.03325564445281994,0.022724690376093624
2025-03-12,64.75413070732766,29.75505656860632,2.7320496747343084,2.2269240459834316,0.37793353833824594,0.012142442998819147,0.0,0.08044368486717686,0.03642732899645744,0.02489200814757925
2025-03-13,64.79966486857323,29.75505656860632,2.7320496747343084,2.18138988473786,0.37793353833824594,0.012142442998819147,0.0,0.08044368486717686,0.03642732899645744,0.02489200814757925
2025-03-17,59.16040582971447,35.87120088903423,2.4941733339614953,1.9886875382786324,0.3450273111980069,0.011085214817606647,0.0,0.07343954816664404,0.03325564445281994,0.022724690376093624
2025-03-18,59.121094941940775,35.90572936026675,2.4965741454781494,1.9906017853279112,0.3453594234578107,0.011095885091013998,0.0,0.07351023872796773,0.03328765527304199,0.022746564436578697
2025-03-19,59.161466545268816,35.9302480513424,2.4982789633807823,1.9236748018032022,0.3455952566010082,0.011103462059470142,0.0,0.07356043614398969,0.03331038617841043,0.02276209722191379
2025-03-20,59.163437302213,35.93144494164937,2.498362184789971,1.9204077327085578,0.345606768895946,0.01110383193239987,0.0,0.07356288655214915,0.033311495797199615,0.022762855461419734
2025-03-21,59.23060271858886,35.92167267035584,2.4976827054899067,1.8638263388966902,0.34551277425943705,0.011100812024399585,0.0,0.07354287966164726,0.03330243607319875,0.02275666465001915
2025-03-24,59.24447873361937,35.75321784788557,2.4976827054899067,2.0139648215266948,0.34551277425943705,0.011100812024399585,0.0,0.07798320447140708,0.03330243607319875,0.02275666465001915
2025-03-25,59.49785476807629,35.75321784788557,2.4976827054899067,1.7800152081124736,0.34551277425943705,0.011100812024399585,0.0,0.058556783428707807,0.03330243607319875,0.02275666465001915
2025-03-26,59.35995883908517,35.05593237217434,2.4895714617657148,2.549874414950706,0.436504862962922,0.011064762052292065,0.0,0.04121623864478794,0.033194286156876196,0.022682762207198736
2025-03-27,59.41544700379245,35.8881017518333,2.4895783484137235,1.579775771976753,0.5189387757360162,0.01106479265961655,0.0,0.041216352657071645,0.03319437797884965,0.022682824952213927
2025-03-28,59.58712609279965,35.94995635728833,2.4938692381229477,1.340870360364105,0.5198331878576278,0.011083863280546434,0.0,0.04128739072003547,0.0332515898416393,0.02272191972512019
2025-03-31,59.47252040810671,35.94985674146407,2.4938623277156777,1.384093591882201,0.5913224674828063,0.011083832567625233,0.0,0.041287276314403994,0.0332514977028757,0.02272185676363173
2025-04-01,59.470707708847684,35.94876100383212,2.4937863157632236,1.6306591631407301,0.34497377368057924,0.011083494736725437,0.0,0.04405689157848361,0.03325048421017631,0.022721164210287144
2025-04-02,59.29060091937589,35.94876100383212,2.4937863157632236,1.8107659526125184,0.34497377368057924,0.011083494736725437,0.0,0.04405689157848361,0.03325048421017631,0.022721164210287144
2025-04-03,59.399772712748366,36.048647251852614,2.5007154824852664,1.593511476894778,0.3459323084104619,0.011114291033267852,0.0,0.04417930685723971,0.033342873099803556,0.022784296618199095
2025-04-07,59.29794876773504,35.98601999916786,2.496428720025519,1.5139453282110316,0.5938726543971818,0.011095238755668974,0.0,0.04410357405378417,0.033285716267006916,0.023300001386904842
2025-04-08,59.25634162240129,35.649002121964415,2.496428720025519,1.842364395378833,0.6440786097665839,0.011095238755668974,0.0,0.04410357405378417,0.033285716267006916,0.023300001386904842
2025-04-09,59.042617876292084,35.5204245204798,2.487424686308109,2.376596097507048,0.45188215134597315,0.01105522082803604,0.0,0.05361782101597479,0.03316566248410812,0.023215963738875682
2025-04-10,59.03543872836203,35.51610549819822,2.487122233767382,2.310812902084761,0.364501580704353,0.1810072292352928,0.0,0.05029513850507372,0.0331616297835651,0.021555059359317313
2025-04-11,59.27672999603209,36.26334175936691,2.4972876681160185,1.452866470028386,0.22258602462325638,0.18174704695733246,0.0,0.05050070617745726,0.03329716890821358,0.021643159790338824
2025-04-14,59.68015062220786,36.399388375797955,2.5066565657690982,0.8881919764708504,0.23734695469079,0.182428894508751,0.0,0.050690166107775096,0.033422087543587976,0.02172435690333218
2025-04-15,59.774417258499014,36.70988155932052,2.504619631765256,0.48589620856245963,0.23715408419974618,0.1822806509784714,0.0,0.0506489747756974,0.033394928423536745,0.021706703475298884
2025-04-16,59.66539441619282,36.52503699912092,2.5036999120923142,0.775868783869496,0.2370669990096476,0.1822137158244962,0.0,0.05563777582427364,0.03338266549456419,0.021698732571466723
2025-04-17,59.667386272589695,36.52542174841983,2.5037834950592006,0.7733909018071753,0.23707491320217217,0.18221979880708625,0.0,0.05563963322353779,0.03338377993412268,0.02169945695717974
2025-04-22,59.67133590716408,35.915786780004225,2.5033656360217624,1.5142580580558305,0.10235983933955652,0.18218938795491718,0.0,0.05563034746715028,0.03337820848029017,0.021695835512188608
2025-04-23,59.48305023651478,35.80245886639272,2.4954665690661963,1.5665984572471123,0.3604562821984506,0.1816145114153732,0.0,0.05545481264591547,0.03327288758754929,0.021627376931907034
2025-04-24,59.44192334757338,35.772702338802176,2.4933925098489005,1.5652964089606987,0.4341273403259141,0.18146356599455887,0.0,0.05623985327770297,0.033245233464652,0.021609401752023805
2025-04-25,59.36630449185106,36.14764144693255,2.4844308996952433,1.3780310056976282,0.3320855969259308,0.18081135992226494,0.0,0.05603771918201493,0.03312574532926991,0.02153173446402544
2025-04-28,59.43130630630631,35.81163884472708,2.4841017488076313,1.7656443207913795,0.21584084084084082,0.18078740505211094,0.0,0.05603029500088324,0.033121356650768416,0.02152888182299947
2025-04-29,59.41455304202291,35.7156227462164,2.4774415186165966,1.8008247127544195,0.30059623759214704,0.18030268829931898,0.0,0.05615534108864286,0.033032553581554616,0.021471159828010504
2025-04-30,59.51793341734523,36.43419358218874,2.481752227372624,1.0133821595104882,0.24748308961607293,0.18061641210322987,0.0,0.061768055436829755,0.03309002969830165,0.02978102672847149
2025-05-02,59.48226312561705,36.33935058756232,2.4751045731682164,1.0469692344501556,0.24241999224467234,0.18013261060279795,0.10120427588065596,0.06985295128719188,0.033001394308909554,0.0297012548780186
