date,CHINA SECURITIES (INTERNATIONAL),CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,DAIWA CAPITAL MARKETS HONG KONG LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-01,0.0,34.005897574986726,26.741764410754325,18.49115073131308,8.808574507589869,4.750646944219664,1.1832267843130269,3.3181743934160006,2.700564653407303,0.0
2024-03-04,0.0,34.047852298396116,26.718279016717013,18.442777612438167,8.79864378912729,4.790526724828498,1.1800119972661371,3.312625651502739,2.7092829097240445,0.0
2024-03-05,0.0,33.23380525444111,26.112148925343853,17.951174266863003,8.584110833114826,4.569863906691343,1.1494269778751887,3.2305473202261794,2.643997615351739,2.524924900092757
2024-03-06,0.0,33.26364081579329,26.172505491954894,17.946660838639012,8.558154506740612,4.541697892077024,1.1516327065007887,3.2242148734221128,2.6215172762535968,2.519975598618671
2024-03-07,0.0,33.52237754147805,26.170907691662332,17.824836956005942,8.549704331102708,4.414778344332027,1.1664294483599589,3.218369791257013,2.61676480643428,2.5158310893676905
2024-03-08,0.0,33.28323844057926,26.252466420174503,17.83752711671526,8.570489744232265,4.52802176050308,1.1720403983983876,3.2203930318482095,2.618410269874945,2.5174128176740895
2024-03-11,0.0,33.35869156736581,26.217412342695102,17.8136348687495,8.568531505238223,4.498563071097385,1.1805167934708407,3.219604104656283,2.6262496411762677,2.5167961055505916
2024-03-12,0.0,33.35777511663927,26.285446315591486,17.731921931127825,8.566680815328239,4.520815263684691,1.1813216916332738,3.2189087125897444,2.6208776426535008,2.5162525107519755
2024-03-13,0.0,33.3144925542231,26.234045715056176,17.71784008509451,8.565110218416493,4.650623466066271,1.17180593297599,3.2185840346955956,2.6175752859771544,2.5099227074947073
2024-03-14,0.0,33.29423541827736,26.226134477510715,17.676091743677244,8.573667469985766,4.71088132135002,1.1692926936276336,3.2215870739833847,2.631756599826966,2.496353201760906
2024-03-15,0.0,33.282821109423836,26.22182933566357,17.680324101146734,8.572316051714985,4.781066302329981,1.1680841725474578,3.2172845236684835,2.5832551750335124,2.493019228471442
2024-03-18,0.0,33.33930510792294,26.18479838152928,17.727356424007095,8.570282921498256,4.693568955474204,1.1526607208802202,3.216812984747382,2.582876562153861,2.5323379417867655
2024-03-19,0.0,33.396143798592384,26.18308541580614,17.630645914599313,8.566383586628303,4.753315877614089,1.1524764607028317,3.2113805076689546,2.5785070485452724,2.5280613898427085
2024-03-20,0.0,33.32272219608357,26.142641796322984,17.622970345142438,8.564803646891942,4.855323032619913,1.164117551479356,3.210629694946878,2.5876299639023057,2.529161772610615
2024-03-21,35.09505213544822,21.70334158946052,17.095076842847803,11.439555090043857,5.551711349033053,2.997833222514025,0.7507881483045235,2.083154973820308,1.6419859535616559,1.6415006949660336
2024-03-22,35.10403167158888,21.729934639369894,17.135355996823858,11.413163415485426,5.553131828264961,2.9461192767306987,0.7502484227088972,2.0836879767433927,1.6424060775197444,1.6419206947642522
2024-03-25,35.091622652277806,21.6950024308705,17.106025828727315,11.488033098037523,5.552997751743015,2.968259343943481,0.7488401434223151,2.0829514082323013,1.6249270549785861,1.6413402877671532
2024-03-26,35.06454119754846,21.773198440219776,17.218419688650176,11.481131848895727,5.550996685226343,2.824892659836294,0.743556414890013,2.0813439204616606,1.6236730409105005,1.638246103361056
2024-03-27,35.090835475069845,21.843706170004065,17.1946168291361,11.452066540101022,5.5625662191866585,2.780481514086513,0.7476802991025522,2.0829046833518334,1.6070393304600281,1.6381029395013833
2024-03-28,35.09114410362712,21.843898288300185,17.194036502010327,11.43873827077188,5.55639691615248,2.7950215042093745,0.752441989465033,2.0829230027750865,1.6070534645843186,1.6383459581041901
2024-04-02,35.06825512441752,21.92811730782209,17.18291269414771,11.410395658524566,5.552864017544431,2.782164946658885,0.750443342231325,2.081564369919887,1.6060052282192978,1.6372773105142897
2024-04-03,35.06071718964353,21.960269716153803,17.199365251111388,11.395026597397152,5.553497731673447,2.756919872562149,0.752794577646075,2.0811169368670406,1.5936363540886984,1.646655772856712
2024-04-05,35.08490558580296,21.958368742047305,17.19623686365976,11.377566517403404,5.557329090925957,2.7335660978355025,0.7518510787684243,2.0825526998792676,1.6098316140851123,1.6477917095923067
2024-04-08,35.07017555892601,21.978491378640484,17.194113523161008,11.409773690286558,5.544921345413862,2.7261018822761383,0.7522636004621404,2.0816702251532706,1.594024489674016,1.6484643060065103
2024-04-09,35.087026168761284,21.989051661761028,17.20237499587464,11.406935447059432,5.552751571956494,2.677626229881785,0.757562454705884,2.0826704315169606,1.594790390737107,1.649210647745386
2024-04-10,35.08472051123568,22.080908378580673,17.224969997386427,11.33263251601674,5.556958057123771,2.636250707635592,0.7575126733546117,2.0825335739579676,1.594685593013627,1.648827991694906
2024-04-11,35.07900524762791,22.09221166252951,17.22911141947377,11.325411569024375,5.556144247091999,2.636004090238485,0.7569322127576149,2.0821943314565665,1.5944258204287873,1.6485593993709802
2024-04-12,35.138936141640606,22.150787084460887,17.255845300731078,11.094457502923344,5.567605395138694,2.6971187374470658,0.7609724579706526,2.0857516663043323,1.597149824834861,1.651375888548478
2024-04-15,35.12711212695863,22.18539514995954,17.256400707976663,11.083126648886703,5.564267327451037,2.708019561696164,0.7607163958781817,2.0850498249558655,1.6086587796811733,1.6212534765560387
2024-04-16,35.073046947631084,22.388217969182307,17.313957361066983,10.986496865272485,5.560108654669623,2.6354892174749582,0.765777313256921,2.081762002335169,1.5826614358428355,1.612482233267629
2024-04-17,35.09106367350903,22.483997439768487,17.432054341715116,10.888019253003291,5.568718330297661,2.4846070361169414,0.7702845048045068,2.0828286720446654,1.5851182990495614,1.613308449690735
2024-04-18,35.10249792371422,22.63360557664747,17.542101945650657,10.765366775473414,5.5650446600047765,2.725184075971926,0.771587405078966,2.0835073515054043,1.197270147652837,1.6138341383003347
2024-04-19,35.22448925156047,22.77048997369187,17.649326900268537,10.68272873147753,5.5848750801433775,2.4232335649730237,0.7794987818426937,2.090742693798323,1.1751306698120756,1.6194843524321028
2024-04-22,35.202382381923435,22.731720632127058,17.631187045231947,10.733965081554523,5.58404474242532,2.4420832133999855,0.7857996514388168,2.0894359895024013,1.1809090800256912,1.618472182370824
2024-04-23,35.20246007496432,22.85033265884005,17.653608235004054,10.75737109636382,5.575250924841421,2.21185743818146,0.7794261059961182,2.089440600969716,1.2617771104365298,1.618475754402514
2024-04-24,35.201187934950354,22.843315303042694,17.65191540788336,10.441774500397013,5.575508084094587,2.2411302516693365,0.7838467146811533,2.0893650931503864,1.5535394439071057,1.618417266224005
2024-04-25,35.15549565604698,22.828916717863013,17.64622500511353,10.408434912225148,5.570469492845971,2.2448548214131803,0.7797145753633877,2.0866530297750363,1.6629192810145947,1.6163165083391577
2024-04-26,35.13149264074888,22.897350866091898,17.539289470406423,10.356539138113423,5.566695171038802,2.3801471144768835,0.7764856600128934,2.085239199209338,1.6525921626062239,1.6141685772952334
2024-04-29,35.03849872817774,22.87180170890949,17.393067417590586,10.401560047847719,5.552599121070796,2.6304835388150183,0.7741563720436272,2.079719520504988,1.648217711094679,1.6098958339453544
2024-04-30,30.432971333652,19.741499526160396,14.892899377418711,9.258863434486178,4.8305592515868865,2.067374286322132,0.6850703579366809,1.8063101335912812,1.4582360423435066,1.394207272677864
2024-05-02,35.15661184227293,22.72592199033772,17.20490656718184,10.726245015590411,5.576530636231568,2.3926180134979216,0.7972662506211246,2.0866757812508445,1.709377811911959,1.6238460911036745
2024-05-03,35.13141760087725,22.856442115240686,17.15410636826825,10.737131854488538,5.57380868224801,2.3752138441129853,0.8105627079031119,2.0851776925163854,1.6538250262768501,1.622314108067938
2024-05-06,35.119921734079334,22.84899269265551,17.14851546366621,10.755769538239282,5.571671756291758,2.3916210322298905,0.7918585255449662,2.084498086752793,1.6654115675329249,1.6217396030073303
2024-05-07,35.13471284937891,22.85861578031371,17.155737736863745,10.728208380928002,5.556348748551153,2.4135937415890707,0.7936110839742763,2.0853759945048758,1.6539823062978785,1.6198133775983823
2024-05-08,35.12647823135971,22.658296459915974,17.12101640237772,10.874278853193225,5.555540107482114,2.488448577994171,0.7935021402673185,2.084849211134448,1.678643462409053,1.6189465538662622
2024-05-09,35.138629540690616,22.588903168711305,17.133897694720712,10.825474386262968,5.557828179474016,2.575431801136185,0.7917623004428856,2.0855704234206875,1.6840030768692025,1.6184994282714222
2024-05-10,35.125590662795105,22.610541890175586,17.158704687486708,10.922922391408065,5.554621753790097,2.4607851653281494,0.7881277747795898,2.0847965315971035,1.6760560537151148,1.6178530889244844
2024-05-13,35.124451709838524,22.48445504098548,17.1428722336657,10.914111576080861,5.5717228667715775,2.5595966031100286,0.7886437727154416,2.0843460334763213,1.679948953891634,1.6498512094644338
2024-05-14,35.218749699722906,22.417157146506142,17.221735560846373,10.907582124395036,5.592098145673192,2.4303671411344347,0.7957752921522865,2.089857449748055,1.676133660665552,1.6505437791560198
2024-05-16,35.13295011044855,22.43442685353967,17.246319223955883,10.89552906531717,5.574930181755143,2.5432582575672305,0.7857613347442933,2.0844674931060183,1.6559791097372945,1.6463783698287537
2024-05-17,35.14939341374811,22.639298429039144,17.263363437000645,10.629984725580528,5.578409194751352,2.5755199249584733,0.7891504150409867,2.0854430881272012,1.6509404072964287,1.6384969644571301
2024-05-20,35.14573544951768,22.603299364447302,17.256119890849426,10.642353255511807,5.574716103997249,2.6155766386534944,0.7909449740444833,2.085226058031371,1.6507685954849023,1.6352596694622836
2024-05-21,35.1922616484588,22.606643360824837,17.25220563676429,10.607770332093262,5.577535477560101,2.5940181998464498,0.7859877272500797,2.0873775433201174,1.6576494822074799,1.6385505916745786
2024-05-22,35.248754652678294,22.729121237597216,17.275999091776885,10.594301895305732,5.586213554097308,2.3860486323642536,0.7740320943854749,2.0907283432641615,1.65512447797098,1.6596760205596965
2024-05-23,35.237467596369285,22.778335817910257,17.28874858456752,10.593976925144377,5.582230754052472,2.3580442502952605,0.7602639178718894,2.0893407076499564,1.6540259566451585,1.6575654894938192
2024-05-24,35.279625027308455,22.73684508114778,17.208342352888,10.60252128854901,5.5909514505119,2.421021431578623,0.7617274733058896,2.091848522733598,1.6560112677184657,1.651106104258274
2024-05-27,35.24003934244361,22.790218078670886,17.185621246580688,10.563149194797623,5.638837163757067,2.3185944638491782,0.8095661175821991,2.0881560233144225,1.7172600753122467,1.6485582936920822
2024-05-28,35.24968829738647,22.872411353994966,17.16438086339044,10.526252213243183,5.63735217227515,2.262764069540707,0.8107288968523583,2.0880813682315513,1.739199713325074,1.649141051760095
2024-05-29,35.27222950960319,22.807462215124982,17.17645777091341,10.547155685742473,5.643066885516961,2.269198566675596,0.8030375373679411,2.0894166391948006,1.7403118840056933,1.6516633058549544
2024-05-30,35.22590897026694,22.78080870705642,17.16842118349763,10.745863312569877,5.631717049915339,2.1439422026128483,0.8015707235411541,2.086672755210963,1.7636770110569078,1.6514180842719144
2024-05-31,30.509813660434414,19.711761783597538,14.864351144558368,9.27521990660157,4.875760620282428,1.851091922564422,0.6904628019214122,1.8063101335912812,1.5290510441626397,1.4336593444779195
2024-06-03,35.31142635275056,22.87992937582565,17.21663322630157,10.484501201455,5.643104345799956,2.167326993869969,0.799081454289662,2.0905859328551326,1.7490412975187726,1.658369819333735
2024-06-04,35.352727143664566,22.971313937618667,17.2408620902781,10.29773907699758,5.6612896379953614,2.1691835108464406,0.8050003553587383,2.0921338704716055,1.7503363444119162,1.6594140323570261
2024-06-05,35.36144615631914,22.989290118846682,17.21318883041922,10.302165381515097,5.66286962005647,2.2440439455697128,0.8111246059883608,2.092649851646624,1.669277975744759,1.6539435138939358
2024-06-06,35.38586647686653,22.99693815047522,17.246542933709648,10.260307217639744,5.6667803507072625,2.2311152830225267,0.8115928269116736,2.094095018225637,1.654388110882822,1.6523736315589412
2024-06-07,35.39004765688303,23.013079552969266,17.24228248803842,10.25799390806736,5.669656635515049,2.2180660718373053,0.810953157640387,2.0943424556664745,1.654595085959651,1.6489829874230582
2024-06-11,35.401014420284774,22.987743967034397,17.249786969959573,10.252382603486737,5.675460434845617,2.223135805358992,0.8123541372085893,2.094991456154301,1.6551078163467174,1.648022389320299
2024-06-12,35.413763097182475,22.99505627635789,17.24808635272503,10.25832889267765,5.681184590223788,2.192340583452735,0.8120946388836906,2.0957459082403593,1.6557038567463218,1.6476958035100624
2024-06-13,35.418773619269665,23.058997240255284,17.264099721413068,10.24847714277376,5.677387369708264,2.1185105129415094,0.813865906813099,2.096042425194334,1.655917133609624,1.6479289280213942
2024-06-14,35.4248243141741,23.07761625108167,17.268015379211725,10.268322053024207,5.678541327147053,2.067818749398716,0.8168120459699083,2.09640049838337,1.6562000188803054,1.6454493627289462
2024-06-17,35.43426872127347,23.054079253764233,17.267463703587104,10.251862390037296,5.680469523443945,2.0874961164409354,0.8166615685580055,2.096959407570173,1.664851268877797,1.6458880464470416
2024-06-18,35.43550761412761,22.989289729888476,17.29223421581177,10.222760362215203,5.680898290306749,2.1086078325891986,0.8131456594059788,2.0970327238292406,1.717662122414185,1.6428614494115892
2024-06-19,35.75693587235295,23.226202365577866,17.45124742059808,10.315417426859158,5.732130709780477,1.1931815676313295,0.8232657310854454,2.1159445322558534,1.730551589795528,1.655122784063317
2024-06-20,35.67674170303729,23.132145822253232,17.385582681889336,10.255018787492714,5.719497808627609,1.5625659485737342,0.8176974316587026,2.1112812544148007,1.7322526947208248,1.6072158673317647
2024-06-21,35.70306552205146,23.135392779830685,17.39947722065557,10.254380942268224,5.720517750679898,1.5229517868996287,0.8191355845808699,2.1128390476149717,1.723837625790611,1.6084017396280785
2024-06-24,35.759488351517106,23.169027976407925,17.440770549831914,10.263943636990474,5.730487133882304,1.36453785668183,0.8206159027401896,2.116178042615227,1.7240069949968833,1.610943554336152
2024-06-25,35.5518667223165,23.032390813460662,17.383284102898834,10.233327113900843,5.6981012845960795,1.8642162971411695,0.8168748499067848,2.1036727754046676,1.7138262284331276,1.6024398119413328
2024-06-26,35.57236569495294,23.07380959269582,17.384805588338754,10.196396605091907,5.705868595077139,1.8140419648181145,0.8247385518771088,2.104885739297559,1.714826237685544,1.6082614301651053
2024-06-27,35.52780630258388,23.06087308246202,17.372996313463794,10.094600146951622,5.699551828609904,1.8771355581803775,0.8301198116306197,2.1022490737928328,1.828282586410012,1.60638529591493
2024-06-28,35.47041890020519,23.05011465076265,17.33221818104136,10.197451863400115,5.699559837151684,1.900855589487151,0.8276271360651963,2.0988533501033233,1.81910996005301,1.6037905317303154
2024-07-02,35.64751510077583,23.207889348696657,17.41190154094581,10.235394336678073,5.738480762924868,1.3956245802911766,0.8326390384030897,2.109332475114618,1.8134068712802758,1.6078159448896043
2024-07-03,35.60207232313509,23.153101966297314,17.39104622373612,10.235284300433346,5.745223311095978,1.494828215085416,0.8326874365602305,2.106643537993306,1.8291844891903826,1.6099281964728163
2024-07-04,35.67112819673183,23.16564774591278,17.419706156450662,10.28115038730817,5.762573127494488,1.306040955331963,0.8353664832649059,2.1104912161634473,1.8320621283620866,1.615833602979672
2024-07-05,35.626719855090016,23.134263116509533,17.415417121164964,10.275645878410229,5.755676699824369,1.4071092913362324,0.8377967335111008,2.1078637855298403,1.8319782114142253,1.6075293072094887
2024-07-08,35.361123849279075,23.06192997369383,17.245746578000695,10.025983652131497,5.71721560186057,2.248650688024424,0.831641756359678,2.092147014309148,1.8200177285808226,1.5955431577602635
2024-07-09,35.39088860483536,23.141829863524933,17.27483334937624,10.393184223209767,5.73043929182478,1.7214271071598242,0.8371679353629319,2.0939080512245507,1.8191136447874507,1.5972079286941592
2024-07-10,35.36206183524451,23.157149166292204,17.268294418345207,10.41428583870567,5.775555432967973,1.7167165479721853,0.8290919632968416,2.092202510411178,1.7835916178978866,1.6010506688663408
2024-07-11,35.43624238168882,23.172360772886915,17.322835747305195,10.349836131655742,5.801984000645637,1.5971617649139302,0.830048806914028,2.096591415283794,1.7895422060705257,1.603396772635412
2024-07-12,35.37277887449592,23.179366980266682,17.30649809364189,10.299512399227602,5.799872049453255,1.742761679794617,0.8289114729740887,2.092790380230749,1.7870787992569896,1.5904292706582068
2024-07-15,35.28081703447471,23.11072051133653,17.25962621553358,10.26545501959725,5.79414075497896,2.005861828869853,0.834912333215313,2.0873495621704112,1.7793125565215784,1.5818041833018124
2024-07-16,35.279956276729216,23.096915181730118,17.26983497315545,10.239261330066022,5.795648852341025,2.0363906524348834,0.8350294184940132,2.087298636413747,1.7799150924888916,1.5797495861466313
2024-07-17,35.27240100532818,23.121790260271656,17.27181685727731,10.227906874001066,5.804989464372203,1.9891517448231315,0.8356751481629161,2.086851637342393,1.8078527296284648,1.5815642787926816
2024-07-18,35.290780166912,23.145204607225818,17.27055012226772,10.16185272822498,5.814659924929306,1.975136963684795,0.8376688882614052,2.087939019611561,1.8338650369930765,1.5823425418893384
2024-07-19,35.29808036683947,23.13390190455816,17.289938118666708,10.116921065140467,5.831448963184163,1.984244302130954,0.8392632643244371,2.0883709276682105,1.835161224500203,1.5826698629872258
2024-07-22,35.4490171207008,23.229371046392547,17.38840913465176,10.11622643628357,5.858041959262766,1.5677361279647546,0.8618196053959883,2.0973009296797853,1.842548107671058,1.5895295319969744
2024-07-23,35.54116586714826,23.380593193453233,17.449395704680313,9.784038461518223,5.878577895334832,1.5842069295163557,0.8647060873249922,2.1027528058470435,1.8258865989307502,1.588676456246002
2024-07-24,35.53144798225908,23.43054327156063,17.479879300142297,9.80804064129803,5.876924393373678,1.4696304364588126,0.8837582295341793,2.1021778581991812,1.8293558166481947,1.588242070525915
2024-07-25,35.447597372790995,23.391454247592623,17.510352679178656,9.815324470556696,5.863792024854487,1.566529988884115,0.8814885057665515,2.0972169319034575,1.8301487209005523,1.5960950575718686
2024-07-26,35.438417855422834,23.44174461568931,17.523506697967147,9.78889915948099,5.901992676781605,1.5163614390531814,0.863427652913839,2.096510471071158,1.832293454444694,1.5968459771752468
2024-07-29,35.52088170188602,23.537522420044183,17.642798211034087,9.652556049243307,5.967094843010134,1.3115192639797482,0.8719439075907687,2.1012852788436747,1.8074838442176726,1.5869144801503983
2024-07-30,35.12293760178295,23.244229162633538,17.48263437443152,9.701613816647917,5.899332692690927,2.2367253749095775,0.8606703470295558,2.077744363210804,1.804976153053484,1.5691361136097264
2024-07-31,30.534515811923296,20.21591564584649,15.240434462169953,8.692448889793402,5.128333180449617,1.6128821369505644,0.763181495068449,1.8063101335912812,1.5662419373188623,1.363670100294272
2024-08-01,35.0673512355936,23.23449093222171,17.52481878868439,9.96260345297795,5.900196426346228,2.001862682690497,0.8834425205351344,2.074456077352407,1.7843983391506475,1.5663795444474418
2024-08-02,35.10465449678081,23.27953770163812,17.537307044835405,9.796124153671245,5.900683547719821,2.0569733433388766,0.8882114179924229,2.0766628016742694,1.7862309605290074,1.573614531820018
2024-08-05,35.106771293772695,23.248118387471784,17.57861837520052,9.756405675232013,5.906509866842876,2.0839002339480097,0.8832047548565999,2.0767880236322904,1.7859739688798975,1.5737094201633186
2024-08-06,35.106867320010636,23.28601977625118,17.704990000983216,9.617740872269657,5.91099361825128,1.9988848553268288,0.8791042767783469,2.0767937041928652,1.818815681301967,1.59978989463402
2024-08-07,35.11640956962036,23.337629951144255,17.714499130053134,9.513650794169621,5.985058820564011,1.9915364279605787,0.8586863767763809,2.077358188734669,1.807317219433611,1.5978535215433836
2024-08-08,35.09405054249448,23.375359621110047,17.84731581468638,9.447171667205021,6.008590703846199,1.9132306876896887,0.8583674964885077,2.076035510571914,1.785730499248771,1.5941474566589946
2024-08-09,35.08418797363449,23.391797306418923,17.857972180176755,9.401709981895785,6.006902094561944,1.9500354730277198,0.8530237422405514,2.0754520771163203,1.7852197215182128,1.5936994494092975
2024-08-12,33.9047655225013,22.618777153403887,17.274108099105952,12.418938015632545,5.809547308477082,1.8771392946381427,0.8264169650105082,2.0056817641239966,1.7240614323118704,1.540564444794721
2024-08-13,33.90106399098709,22.644261684685507,17.26663142476822,12.403627235778352,5.810673931775094,1.8798398061535053,0.8224968340202242,2.0054627950751636,1.7257221298175123,1.540220166939326
2024-08-14,33.88816468155644,22.725680160013447,17.283648268053724,12.30271077708606,5.808022926385999,1.8964039533970454,0.8233720147821583,2.004699719168395,1.7276633843274651,1.5396341152292687
2024-08-15,33.918736441248335,22.800753429482683,17.420407928320966,12.10986456564495,5.814143454933464,1.7079632746238316,0.954663812408559,2.0065082325135326,1.7259357850346917,1.541023075788996
2024-08-16,33.91982589186088,22.904598136175878,17.475761043804766,12.052506025560781,5.8143302019297565,1.6015645107474428,0.9542099665055556,2.0065726804220447,1.7251543416495776,1.5454772013433162
2024-08-19,33.88779874526995,22.92483428758338,17.51199930017834,12.025004697847566,5.8088327602913905,1.6130154972626103,0.9530437343724776,2.0046754685643315,1.7267795539690198,1.5440159546609402
2024-08-20,33.88961410516706,23.06327618824687,17.538725514649734,11.98741823344412,5.8112562738017415,1.4826215933038789,0.9532708166557259,2.0047828584682827,1.7231754691284085,1.5458589471341797
