date,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,30.832485583519663,12.338168469192228,5.9951925690658365,8.944308298174878,5.773597861068434,5.3659173180630475,5.142990406926176,1.192926584664266,2.6821569216682235,1.0795847630431896,79.34732877538593
2024-03-04,30.858241418068914,12.103511933339444,6.181261071093274,8.800214845426359,5.784642241364608,5.36027887860767,5.101443530994049,1.2065798221691884,2.683757960032096,1.10311306595575,79.18304476705136
2024-03-05,30.86527206479722,11.993666779505066,6.231728584737079,8.825483407430085,5.778053063562546,5.300274745144277,5.175303398510213,1.1998276168954654,2.6877257507599537,1.1079161810473672,79.16525159238927
2024-03-06,30.86555050625181,12.12621187292461,6.397749302034287,8.833210157794861,5.769126091307775,5.364942772971994,4.793541021422102,1.2189008565346415,2.691832762215105,1.129286562686882,79.19035190614406
2024-03-07,30.865828947706397,12.124280881437054,6.422669812219779,8.679000161287211,5.7806456319462,5.392508476976059,4.698033653408746,1.2595533089042723,2.6941299042154436,1.1482901919624116,79.06494097006357
2024-03-08,30.865689726979106,12.136035983546059,6.370253208393868,8.48374309125842,5.797396043360852,5.425434178980914,4.790875710208437,1.2540540901761887,2.6923200347606313,1.1509353857809834,78.96673745344546
2024-03-11,30.865689726979106,12.1761526449467,6.423992409129065,8.531356579992714,5.768020469901975,5.414226910433807,4.729387762233552,1.2722920054516051,2.6997683436708204,1.1515618790538031,79.03244873179315
2024-03-12,30.865689726979106,12.163448753581193,6.37721424475853,8.358583657421784,5.770136207294651,5.371921003096477,5.084042749951847,1.262824995995664,2.6997683436708204,1.1400761690521093,79.09370585180217
2024-03-13,30.86617699952463,12.154469016670777,6.488590826593136,8.262590965953084,5.766515981112481,5.443550067288858,5.140273235991593,1.24577045690224,2.706938211126423,1.1353426643241387,79.21021842548737
2024-03-14,30.86394946788794,12.35668503475332,6.309901023112243,8.472257381256727,5.758997156903917,5.413826442011748,5.143150093100381,1.2020551485321576,2.70102133021646,1.078401386861197,79.3002444646361
2024-03-15,30.863253364251474,12.31746822652354,6.577065598788,8.645656797100477,5.769212408158697,5.391620736008473,4.87253360910175,1.2321268256275009,2.708817690944882,1.0886341103172512,79.46638936682204
2024-03-18,30.864297519706174,12.416489943355959,6.5755341707877735,8.606955244782407,5.761694488884861,5.387583334916969,4.442003951501903,1.220418362462138,2.71174132621804,1.1406330519612824,79.1273513945775
2024-03-19,30.86450635079711,12.219474306710362,6.707167368443548,8.556209289684015,5.7238891003883765,5.456984867472657,4.312129390073298,1.2195830380983785,2.7090961323994684,1.1612377196006842,78.9302775636679
2024-03-20,30.86450635079711,12.23812723897384,6.664705046619105,8.59773187159923,5.694443916565853,5.481244288034598,4.2064386523517125,1.2126916120973623,2.7114628847634537,1.1540678521450818,78.82541971394735
2024-03-21,30.867290765342975,12.346050102616116,6.784156430636719,8.469996854307666,5.702101056566983,5.3625251354321835,3.9316515330255584,1.2145014815521746,2.7137600267637927,1.1622818750553838,78.55431526129955
2024-03-22,30.863810247160643,12.489587507779829,6.828150180461387,8.318455092648957,5.69400537127488,5.362514206605091,3.8046362172837385,1.22306355628071,2.71236781949086,1.149891230326284,78.44648142931237
2024-03-25,30.863810247160643,12.587861400475592,6.688442180622604,8.394748051205662,5.699852641821197,5.362514206605091,3.6888393773575725,1.260552496064056,2.7128550920363863,1.1508657754173368,78.41034146876615
2024-03-26,30.867499596433916,12.566844569873039,6.744687354449081,8.338085215197307,5.693518098729354,5.358267974422646,3.4879211748948555,1.2715509335202233,2.7193984662191695,1.1842091396040715,78.23198252334366
2024-03-27,30.868752582979557,12.580871684641107,6.500563809140355,8.291863933735947,5.703193939276234,5.3610521801374205,3.80159939555929,1.2812963844307512,2.7231574258560878,1.2101738052442639,78.32252514100101
2024-03-28,30.868752582979557,12.562584346007503,6.579362740788339,8.385977145386187,5.7063194446039684,5.320941157176233,3.3939480192962708,1.2842896300675561,2.719676907673756,1.1829561530584323,78.00480812703779
2024-04-02,30.86527206479722,12.417646310716856,6.738422421720884,8.449183355577325,5.723652425151979,5.377097508178696,3.357086338499745,1.299116637524288,2.721556387492215,1.1847660225132446,78.13379947217246
2024-04-03,30.86387985752429,12.150609052396208,6.58903858133522,8.443614526485595,5.719580706151197,5.386267907875139,3.856114543018056,1.2789992424304124,2.719328855855523,1.1812158939672666,78.1886491670389
2024-04-05,30.86394946788794,12.070738121148066,6.664148163709932,8.41688414684529,5.743109009063756,5.362948436053518,3.6654088770059357,1.2748226206116149,2.721347556401275,1.1860886194225306,77.96944501814987
2024-04-08,30.86415829897888,12.139351873218367,6.762646828269911,8.41667531575435,5.703044068163304,5.395028929022976,3.8195506553572103,1.2814356051580444,2.7218348289468017,1.191239786332381,78.29496618920221
2024-04-09,30.86415829897888,12.126752397398327,6.762646828269911,8.41667531575435,5.706837832982044,5.408068899224172,3.7982618570638893,1.2788600217031192,2.722182880765035,1.1986184848789236,78.28306281701865
2024-04-10,30.86394946788794,11.5144908242055,7.057516328677027,8.399551166297279,5.70344084723609,5.375421638673903,3.907574978888917,1.2671654806104857,2.7249672953108997,1.20509224869806,78.0191702764861
2024-04-11,30.863740636796997,11.67880198058191,7.089954758136355,8.394260778660136,5.694934112746653,5.364701642672323,3.914967947560007,1.2739176858842085,2.7251065160381933,1.212192505790016,78.2125785648668
2024-04-12,30.863531805706057,11.573184264131791,7.097611898137485,8.405676878298182,5.6897272575458855,5.365536967036082,3.8465967179966523,1.2638937935190941,2.735687291312481,1.2001499128791493,78.04159678656286
2024-04-15,30.86332297461512,11.580702183405627,7.11090747759399,8.473129320671765,5.682418169362989,5.3844709859479645,3.821120229836714,1.2418969186067597,2.7349215773123676,1.2041177036070072,78.0970075409603
2024-04-16,30.864019078251587,11.47044723336046,7.15385707196396,8.456422833396575,5.685132973545208,5.368551304613072,3.684174717279248,1.2604828857004096,2.735756901676127,1.2016813408793752,77.88052634066602
2024-04-17,30.864019078251587,11.760083635459715,7.180309010149679,8.406929864843821,5.689866478273179,5.367298318067433,3.6329414896353303,1.2674439220650722,2.7363137845853003,1.2014028994247887,78.1066084807559
2024-04-18,30.86680349279745,11.676621575161407,7.189915240332913,8.343932485743624,5.684596973745129,5.38102610827182,3.7591061667333885,1.275518724248081,2.7361745638580066,1.2158818550632873,78.1295771859551
2024-04-19,30.866107389160984,11.72296202956533,7.245325089795629,8.45113244575943,5.700732656038418,5.386465670918259,3.720698648591361,1.293130146250678,2.737218719312706,1.224026267609943,78.34779906300274
2024-04-22,30.86617699952463,11.486950458373803,7.2925209163480424,8.494778143765865,5.7345632927706784,5.3795012932561415,3.5961118296060817,1.3107415682532748,2.7448758593138356,1.2275763961559207,78.13379675736827
2024-04-23,30.866664272070153,11.578870943569175,7.361295955630911,8.472502827398944,5.721923721381178,5.371918775564842,3.5191990603714673,1.3313462358926766,2.7323459938574426,1.2326579527021246,78.18872573843892
2024-04-24,30.866664272070153,11.357382043324515,7.358581151448693,8.47013607503496,5.713744503652699,5.507104886181138,3.5683169682848916,1.3291187042559847,2.734782356585074,1.2414984688852464,78.14732942972336
2024-04-25,30.866664272070153,11.354439265201355,7.282775465437514,8.383123120476675,5.719476986709362,5.464339828885197,3.6080699155354807,1.3291187042559847,2.737427550403646,1.2517311923413008,77.99716630131668
2024-04-26,30.866942713524743,11.613213912577876,7.303449743440563,8.394608830478369,5.699523454411511,5.4816797704695714,3.705058174425055,1.3332257157111358,2.7378452125855257,1.2424730139762992,78.37802054160065
2024-04-29,30.86555050625181,11.637438319126902,7.289736501802177,8.513294500495869,5.720702129109544,5.425852258824976,3.743118824125031,1.3593992124422678,2.739933523494925,1.2492252192500222,78.54425099492353
2024-04-30,30.86903102443414,11.606840457292753,7.137846688325235,8.797583225628697,5.735340005208248,5.427075312914247,3.9114032008376634,1.3816745288091887,2.7437620934954894,1.2633561230702877,78.87391266001596
2024-05-02,30.89450841752881,11.79405773915145,7.12949344468764,8.844709441817464,5.7597844501167605,5.429163623823645,3.742473466443663,1.3930210180835891,2.744179755677369,1.2587618390696103,78.9901531964
2024-05-03,30.894369196801513,11.71909113646367,7.066704896678382,8.874224236003636,5.753189076992333,5.439848814643403,3.7930149759040246,1.410980491904419,2.7498878054963924,1.266279758343446,78.96759038923122
2024-05-06,30.904393089166632,11.797985155868394,7.066704896678382,8.874224236003636,5.759068994799201,5.4685859218469135,3.955198213074121,1.3648984311703514,2.7429963794953762,1.21107873997167,79.14513405807467
2024-05-07,30.922839835532983,11.828138555530659,7.066704896678382,8.874224236003636,5.741381001396593,5.477135884372173,4.054949864179739,1.3942740046292283,2.7439013142227826,1.2128189990628357,79.316368591609
2024-05-08,30.924858536078737,11.828609817692545,6.850355886464661,8.852505802545888,5.756882672497787,5.491561240030665,4.230922357505324,1.4011654306302446,2.7442493660410157,1.2197800354274984,79.30089114491436
2024-05-09,30.924858536078737,11.867559809398472,6.75025618354081,8.863991512547582,5.74424143045956,5.481240598685325,4.1727515521892915,1.4087529602677271,2.7487740396780467,1.2428906761581788,79.20531729900372
2024-05-10,30.9245104842605,11.844630155613272,6.809216161549505,8.842412299817127,5.747276442314552,5.47011547036732,4.16321200873443,1.4153659448141567,2.7522545578603776,1.2543763861598727,79.22336991149112
2024-05-13,30.924858536078737,11.76243110575297,6.727145542810129,8.792153617264262,5.727289427431788,5.467470276548749,4.202736564381895,1.4778064410051819,2.761582346589026,1.2500605436137817,79.09353440147652
2024-05-14,30.904462699530278,11.655186038221519,6.587855205153227,8.8873109843692,5.7309895663114245,5.481668841642478,4.42291511914127,1.440356065363296,2.758380269861281,1.2027254963340748,79.07185028592805
2024-05-16,30.905228413530388,11.528552465713936,6.5653710576953666,8.85473333418258,5.695246524058699,5.488433716002385,4.45387780889129,1.458733201366006,2.7596332564069206,1.2229125017915967,78.93272227963917
2024-05-17,30.905506854984978,11.398074034380699,6.667280630074029,8.99346678893031,5.712990205752225,5.469361938180846,4.55454309601977,1.3781940106268573,2.7588675424068074,1.230500031429079,79.0687851327856
2024-05-20,30.906063737894147,11.476665944807197,6.818822391732739,9.01205275602396,5.683823463384288,5.487376613020048,4.422295586904815,1.3066345567981237,2.7591459838613943,1.2420553517944193,79.11493638622113
2024-05-21,30.906133348257796,11.617001342853525,6.825922648824695,8.954484985288198,5.673326220546375,5.530535038480957,4.520780329392064,1.2925036529778584,2.754134037678837,1.191796669241554,79.26661827354185
2024-05-22,30.906133348257796,11.607767667336526,6.789168376819275,9.017900026570276,5.661840510544682,5.509975478357198,4.499701893617683,1.3042678044341383,2.7544124791334235,1.1883161510592226,79.23948373613023
2024-05-23,30.974490725358784,11.600217936126505,6.858013026465791,9.400826636990377,5.646595840906071,5.47154617217135,4.312195589529125,1.285612226976842,2.7571968936792883,1.2089904290622713,79.5156854772664
2024-05-24,30.97456033572243,11.81165315077041,6.897273271562489,9.175567500229889,5.6083855985346185,5.475275895455536,4.098969578670048,1.339247012166569,2.756570400406469,1.226253799246635,79.3637565427651
2024-05-27,31.0092959071821,11.595005372875917,6.884673795742449,9.218447484236211,5.607898325989092,5.498224970532193,3.925381170688997,1.369179468534619,2.7574057247702286,1.2671846930708521,79.13269691362265
2024-05-28,31.01214993209161,11.760625064868158,7.030855559400368,9.276641748244792,5.595368460532699,5.480961600347829,3.6142382290789357,1.4340563274532763,2.756918452224702,1.2841000114369827,79.24591538567935
2024-05-29,31.067629391917972,11.58651214279703,7.009415567397206,9.357807432256761,5.606506118716159,5.474000563983166,3.6281080940355266,1.4416438570907586,2.7569880625883485,1.2963514354387893,79.22496266622173
2024-05-30,31.162021045022797,11.492302451182775,6.904025476836212,9.395605859716879,5.6128406618080025,5.488409909258019,3.5678255191175463,1.431898406180231,2.757614555861168,1.3022683163487525,79.11481220133238
2024-05-31,31.224670372304764,11.573058826256501,6.820144988642025,9.497515432095541,5.590774176532022,5.486739330140863,3.5086680565071875,1.4953134474623089,2.7588675424068074,1.3196709072604098,79.27542307960843
2024-06-03,31.30820280868072,11.475478043951567,6.854393287556166,9.527169447009006,5.604696249261347,5.486263543305339,3.387892126490106,1.5936728912949942,2.759702866770567,1.3352636287172543,79.33273489303706
2024-06-04,31.369459928689754,11.369806866742167,6.899988075744708,9.571023976106382,5.598779368351384,5.451971668303554,3.530372219840388,1.681312339126099,2.762974553861959,1.3569124518113556,79.59260144857775
2024-06-05,31.369459928689754,11.270152670145652,6.9123091101101615,9.574504494288712,5.580290855766839,5.454686472485773,3.2912838009653145,1.7321975149517839,2.7625568916800787,1.3487680392647001,79.29620977834877
2024-06-06,31.369459928689754,11.269433107816639,6.894697688107564,9.630053564478724,5.588205554113461,5.460362292706428,3.4306665115747768,1.7675595796842711,2.763183384952898,1.3548241409019568,79.52844575302646
2024-06-07,31.368903045780577,11.215556565833966,6.898665478835421,9.644114857935342,5.605489807406919,5.46278911881424,3.189980534854014,1.795264504415629,2.763322605680192,1.3621332290848527,79.30621974864115
2024-06-11,31.36493525505272,11.179080735283135,6.911821837564634,9.616131491749396,5.596739784696537,6.3479823470902215,2.8940006099260063,1.8066109936900294,2.764505981862184,1.3651960850853044,79.84700512200017
2024-06-12,31.36291655450697,11.27730791942489,6.918574042838357,9.625111228659812,6.029687219056923,6.345364997417108,2.335385238022545,1.8312530624209358,2.7652716958622974,1.3779347816326373,79.86880673984247
2024-06-13,31.317809038863953,11.059494864042954,6.935628581931781,9.651632777209176,5.9540207537730385,6.487584539176259,2.286989398411227,1.8295128033297698,2.76666390313523,1.3826682863606081,79.672004946234
2024-06-14,31.31850514250042,10.829401844410118,7.21246899815442,9.956178118163175,5.588176526591821,6.291172702824935,2.2864007731762315,1.908659786795986,2.7852498702288795,1.416916585274749,79.59313034812074
2024-06-17,31.31850514250042,10.882723382963434,7.173556804875955,9.949704354344039,5.596320939138476,5.463296647975588,2.395372456167572,1.929612506253621,2.7566400107701154,1.4477539763702052,78.91348622135943
2024-06-18,30.620870078033914,10.826842689001012,7.232586393248296,10.050082498722476,5.609189737455464,5.4437361357908856,2.6748202677813233,1.8520665611512772,2.7566400107701154,1.4536708572801684,78.52050522923494
2024-06-19,30.27233098725525,10.968866207976138,7.302127146531277,10.212831528928291,5.612553658278688,5.436033261780841,2.3604068920664165,2.0205236411761174,2.77801039240963,1.4707253963735925,78.43440911277624
2024-06-20,29.65460862025507,11.218364160630927,7.229523537247844,10.4015452247743,5.609463166963868,5.428185041331501,2.459965374412915,2.214458114295623,2.8021651885950103,1.4878495458306629,78.50612797433773
2024-06-21,29.37352114520711,11.33518874865722,6.962938771224499,10.437443472723126,5.768408004084381,5.450364521740927,2.4870900862666896,2.334303999689469,2.8112579052665847,1.4770459898419677,78.43756264470197
2024-06-24,29.37352114520711,11.372942529295747,7.026888116640813,10.540837556305618,5.632648640165342,5.45093846013467,2.5601897731732075,2.382590642437498,2.838415432959758,1.4813744389858667,78.66034673530564
2024-06-25,29.37352114520711,11.179058027538291,7.031705261655798,10.547539671109076,5.756609489482463,5.45401026275292,2.438983143971828,2.472699179696055,2.83394735642412,1.4868199072636752,78.57489344510134
2024-06-26,29.34796933251893,11.163738738439987,7.104102064272304,10.357227536169255,5.875254514555003,5.493734325516271,2.602969511591063,2.551169773853193,2.833249219465427,1.50008450947885,78.82949952586029
2024-06-27,29.288697504725864,11.218240405835392,6.9907944358763645,10.334817339795196,5.8610540597467,5.456895523175808,2.466611006534073,2.630268691273155,2.833249219465427,1.4894728277067102,78.57010101413468
2024-06-28,29.248345188513387,11.282861079751187,7.019348237486925,10.342915728516038,5.771434218359229,5.478537768895304,2.846731012088451,2.718862271331348,2.833249219465427,1.4890539455314942,79.03133866993879
2024-07-02,29.248345188513387,11.079900657903325,7.006293076359358,10.436466080980955,5.784070497311579,5.49152297669961,2.2796953078982956,2.83391524212402,2.8324812688108643,1.4805366746354347,78.47322697123683
2024-07-03,29.248345188513387,11.07814756618635,6.978926107578578,10.489524489841653,5.788238374954979,5.44679306250134,2.609729781203179,2.928722241114584,2.836181394691939,1.4796989102850024,78.88430711687099
2024-07-04,29.241014750447103,10.599164874607272,7.150737613113023,10.555707873525789,5.789076139305411,5.449107037450929,2.9250326571015854,3.043635584515518,2.838066364480411,1.4820027622486907,79.07354565679573
2024-07-05,29.23682592869494,10.581893524758764,7.0899996977066975,10.469348331735414,5.801185185226556,5.516308304820838,3.052900071398467,1.7236680367139057,2.839811706877145,1.48207257594456,77.79401336387728
2024-07-08,29.242899720235577,10.532467173425667,7.308376938385992,10.529876806054132,5.7950070222106,5.48328642667464,2.8183055978645943,1.7618561283544345,2.844140156021044,1.51593221844119,77.83214818766787
2024-07-09,29.248484815905123,10.551343051446342,7.340910120661105,10.468510567384982,5.801759193433994,5.468599370406127,2.6402837452003958,1.7709319088174489,2.8370889727382402,1.513279297998155,77.64119104399191
2024-07-10,29.248484815905123,9.60197934394255,7.3982969786657025,10.487081010486227,5.867081983689147,6.625543909777806,2.6882021905164097,1.794947820196502,2.8436514601499585,1.5215173141107372,78.07678682744016
2024-07-11,29.63242394902282,9.776437206111902,7.570103988139406,10.621064902883646,5.8937168801761635,6.511661735715892,2.6527080761851165,1.8153976231989721,2.879494183401945,1.5436118777667416,78.89662042260261
2024-07-12,29.63242394902282,9.63086760331744,7.651797284345081,10.627501344402882,5.882882793036505,5.754212810117124,2.8092423339329127,1.8134879097811771,2.880342944920965,1.5475727648555015,78.2303317377324
2024-07-15,29.63242394902282,9.85383654706273,7.636802497509061,10.648366731745456,5.860182524750063,5.541385717762605,2.454104741556715,1.8146195918065373,2.880342944920965,1.5745209430843867,77.89658618922134
2024-07-16,29.63242394902282,9.738617170855765,7.589484042823696,10.640940068454032,5.86044769199463,5.5611832923841265,2.5478887870610833,1.8296143786425574,2.8797063737817,1.5607992985268966,77.8411050535473
2024-07-17,29.63313125028867,9.770486609832181,7.792196585616306,10.63485727756772,5.853330119356381,5.5418032376998365,2.3924561510348488,1.8366166611744723,2.8811209763134,1.5672357400461314,77.90323460892995
2024-07-18,29.632919059908915,9.779472872414804,7.8632803628342325,10.608899321111027,5.960894020312419,5.52470055163133,2.3621295483096314,1.828724593650118,2.876664978338545,1.5682259618183216,78.00591127032934
2024-07-19,29.63306052016208,9.829342279845585,7.977580247395593,10.605504275034946,5.965377178655882,5.531363329555637,2.4164691704707097,1.813376156181173,2.875674756566355,1.5702771354892866,78.21802504935725
