date,CITIBANK N.A.,SOOCHOW SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-02,33.44094986247427,0.0,19.84942903856584,16.34117245924418,9.538109806006997,6.459705162929335,5.5736602439745,5.389510778433011,0.0,3.4074626483718706
2024-04-03,33.42812533869265,0.0,19.841816830306104,16.381274004280094,9.559553624490226,6.431777586735935,5.557577391666397,5.393719329180781,0.0,3.4061558946478074
2024-04-05,33.46324129159992,0.0,19.86231148470054,16.288896259583716,9.569595851850895,6.438534112761772,5.563415578043494,5.399385384098294,0.0,3.414620037361367
2024-04-08,33.43567775983251,0.0,19.86376730192742,16.290090161703304,9.57029725976639,6.4616927176032,5.56382335113904,5.399781134525568,0.0,3.414870313502563
2024-04-09,33.43334393862038,0.0,19.86238080449151,16.30361117658527,9.552179168363143,6.4612416893441385,5.563434994454583,5.39940422804133,0.0,3.4244040000996403
2024-04-11,33.437428339575916,0.0,19.864807302040962,16.293386365955723,9.553346115043507,6.4620310301225645,5.5641146542352224,5.400063848922472,0.0,3.424822344103632
2024-04-12,33.449103557396306,0.0,19.871743420149564,16.299075464797966,9.52176520593448,6.4642873525607785,5.5660574546774715,5.401949368378092,0.0,3.4260181761053476
2024-04-15,33.449921127987835,0.0,19.872229129818734,16.299473850504967,9.519553716355547,6.464445354141467,5.566193501518844,5.40208140405232,0.0,3.426101915620281
2024-04-16,33.4505051314515,0.0,19.872576079833898,16.299758423647848,9.517974014752625,6.464558217142341,5.566290681905963,5.402175719199997,0.0,3.4261617320658244
2024-04-17,33.43642114702951,0.0,19.872506688861684,16.31401786987466,9.517940779933559,6.46453564422689,5.566271245557072,5.402156855906998,0.0,3.4261497686096223
2024-04-18,33.37511272073444,0.0,19.87842300301883,16.357495723000238,9.514475362485204,6.469302024476402,5.570375324610599,5.406139931437838,0.0,3.4286759102364472
2024-04-19,33.38386188831347,0.0,19.88363406119608,16.353045567302193,9.49949311797827,6.470997929086675,5.5718355787706635,5.407557131871334,0.0,3.4295747254813214
2024-04-22,33.36929907618639,0.0,19.884120566028248,16.369174859417246,9.499725547789179,6.471156258884525,5.571971908222551,5.404893144523261,0.0,3.4296586389486023
2024-04-23,33.36918243849292,0.0,19.88405106388036,16.362126924452046,9.507032597590763,6.471133639867616,5.571952432178121,5.404874252479161,0.0,3.429646651059013
2024-04-24,32.19529316615509,0.0,19.184553128096915,15.776071779710191,9.148979401468383,6.255290025779275,5.375937585300559,5.214737022865727,3.5401422449950424,3.308995645628824
2024-04-26,32.262423809939314,0.0,19.224554981645987,15.808966583602565,8.95954526680284,6.268332977254215,5.3871469925012505,5.225610309582011,3.547523821760559,3.3158952569112525
2024-04-29,32.26853056470597,0.0,19.2281938788182,15.785932440143554,8.961241163741251,6.275265587167531,5.388166692253782,5.226599433054403,3.548195310615084,3.317874929500228
2024-04-30,32.266785541742564,0.0,19.22715405335122,15.80197819284423,8.94926494590392,6.2749262323112855,5.387875310079136,5.226316788140874,3.5480034307188726,3.3176955049078978
2024-05-03,32.26853056470597,0.0,19.22785587199979,15.802832781063994,8.949748931915353,6.275265587167531,5.383096589977652,5.226599433054403,3.548195310615084,3.317874929500228
2024-05-06,32.26907592309025,0.0,19.22818083481118,15.80140979618453,8.94990018827974,6.275371643087702,5.383187567682785,5.226687765859531,3.5482552773389435,3.3179310036653407
2024-05-09,32.27202117693049,0.0,19.229935823816117,15.802852017926305,8.959168145550123,6.2779726672995295,5.366776731338197,5.227164814605854,3.5485791326766867,3.3155294898567043
2024-05-10,32.26166062810871,0.0,19.222072607196488,15.848468928680944,8.956291911103397,6.275957198793086,5.348157048601318,5.225486695470883,3.5474399035236535,3.3144650785215295
2024-05-13,32.26166062810871,0.0,19.222072607196488,15.848468928680944,8.956967780817616,6.275957198793086,5.347481178887101,5.225486695470883,3.5474399035236535,3.3144650785215295
2024-05-14,32.27916727327537,0.0,19.23149614690495,15.811271203213902,8.977587721703504,6.260776531712038,5.350102758893549,5.228048468198366,3.549179020916319,3.3123708751820082
2024-05-16,32.23151466760116,0.0,19.232783699958837,15.866032165140092,8.973274681007307,6.257924478322577,5.35055501526281,5.22375659951941,3.5494790411010135,3.3146796520867876
2024-05-17,32.26942710526275,0.0,19.22998774595401,15.824170296011312,8.98887419443154,6.251605457178422,5.349777181645153,5.222997199142818,3.5489630377863173,3.3141977825876787
2024-05-20,32.29989375620412,0.0,19.157452452720396,15.869566350292793,8.96318257899539,6.257507808052695,5.354828086127456,5.227928406381639,3.552313733096878,3.3173268281286306
2024-05-21,32.304266450675605,0.0,19.13161657354128,15.871714740178176,8.958980877250685,6.271892735150372,5.355553011953673,5.228636152785155,3.55279463816545,3.3245448202996033
2024-05-22,32.27399688497731,0.0,19.150607152979433,15.887469449584692,8.969228936686658,6.271003992804022,5.365950797764669,5.233826243744326,3.556321241813613,3.2915952996452758
2024-05-23,32.27907639188255,0.0,19.14859612755821,15.885801089689533,8.968287068512124,6.272377940063892,5.365387313621472,5.233276634139663,3.5559477887754833,3.291249645757069
2024-05-24,32.276889662741574,0.0,19.14729891593256,15.891499362084135,8.967679516597093,6.271953021102202,5.36502383826521,5.232922108552259,3.555706892953091,3.291026681771878
2024-05-27,32.27995116650455,0.0,19.14911506142534,15.879456510390854,8.968868866841088,6.272547923770208,5.369259017187794,5.233418457825503,3.55604415624415,3.2913388398105115
2024-05-29,32.28104470145942,0.0,19.149763768313605,15.879994452368182,8.970188999577287,6.276825608215374,5.36944090942136,5.233595748242939,3.5561646229253374,3.282981189476492
2024-05-30,32.27852968181987,0.0,19.148271808173664,15.87875724030478,8.969490131194522,6.2841275907397,5.369022575706775,5.233187998239367,3.5558875617598495,3.2827254120614735
2024-06-03,32.33296338272817,0.0,19.18056297232493,15.73587935898211,8.98563398635061,6.294724985513124,5.378076760390427,5.242013114906732,3.561884121141841,3.2882613176620583
2024-06-04,32.35030674196799,0.0,19.185759008561398,15.694754109068592,8.991472347187651,6.298101467756566,5.380961553725659,5.244824923880612,3.563794711122485,3.2900251367290445
2024-06-05,17.841551501830615,0.0,19.194686556980738,15.655525055667072,8.995656273646064,6.301032110520202,5.3834654314608095,5.24726545429893,18.08926155904751,3.291556056548057
2024-06-06,17.85155593947046,0.0,19.205449748996635,15.598034657148755,9.002399687182907,6.304565339276115,5.386484145623072,5.250207795945164,18.099404897153494,3.3018977892033923
2024-06-07,32.40796110600345,0.0,19.194683370266826,15.53869878199292,8.983542872236331,6.301588598844502,5.383940883038317,5.247728877101512,3.5657679119976695,3.3760875985184757
2024-06-11,32.604378077832784,0.0,19.180063096257257,15.389057845282222,8.9767002556724,6.289660918899892,5.379840023990896,5.243731768494344,3.563051925340203,3.373516088230001
2024-06-12,32.60205424782494,0.0,19.17869606493192,15.37845787141874,8.980812024796709,6.289212632392245,5.374365615279199,5.243358029077887,3.5627979739547824,3.3902455403235816
2024-06-13,32.621759934841165,0.0,19.176426471500925,15.34120908720312,8.969557528236995,6.292031495328067,5.3767744382785105,5.245708133688962,3.5643948414394138,3.4121380694828387
2024-06-14,32.62729923476272,0.0,19.166098395494362,15.343814083330335,8.97447667018593,6.2947979447460085,5.377687435194791,5.246598875044164,3.5650000893507774,3.4042272718909117
2024-06-17,32.61191197976061,0.0,19.156860135905358,15.336418204698063,8.976939758192197,6.291763786396515,5.386975872790736,5.244069959593201,3.5632817220764035,3.4317785805869154
2024-06-18,32.55007054446757,0.0,19.155624706242914,15.374462695690323,9.001817489853808,6.293055139735218,5.386628465661547,5.243731768494344,3.563051925340203,3.4315572645140664
2024-06-19,32.548003504340784,0.0,19.15326996089244,15.382347970363941,9.000870410655407,6.292393048815917,5.386061739689254,5.243180076651498,3.5626770574465674,3.4311962311441935
2024-06-21,32.538837616733765,0.0,19.147876182446243,15.4231418025243,8.998335663277173,6.290621039437309,5.384544963505305,5.241703537567326,3.5616737671069827,3.413265427401598
2024-06-24,32.54248126699778,0.0,19.1500203329205,15.428262150737954,8.999343283417186,6.283520891554096,5.3851479167794505,5.2422904956727,3.5620725979968486,3.406861063923484
2024-06-25,32.53188382237654,0.0,19.14378413727491,15.423237943997137,8.996412651260064,6.28011779260103,5.383394245743826,5.240583346093029,3.5609126106318896,3.4396734500215755
2024-06-26,32.53302812391458,0.0,19.143459446697,15.422976356214626,8.996260066462726,6.280011277867013,5.383302940003214,5.240494462514786,3.5608522153221043,3.439615111003944
2024-06-27,32.533138480398534,0.0,19.143524383931467,15.423028673061257,8.996290583008124,6.280032580524766,5.382981987217303,5.24051223898923,3.560864294220166,3.4396267786491554
2024-06-28,32.5447621898818,0.0,19.149565472997185,15.352566489337427,9.007612545238494,6.282014359605446,5.38468068558505,5.242165978423558,3.5619879900413167,3.4746442888897167
2024-07-02,32.55105798169788,0.0,19.15326996089244,15.336191423634403,9.00935506998069,6.283229616744612,5.385722353316242,5.243180076651498,3.5626770574465674,3.475316459635662
2024-07-03,32.55227323947217,0.0,19.153985027058216,15.336763983391629,9.01138841951321,6.283464194178122,5.385923423307997,5.243375824984891,3.5628100660570325,3.4700158220367356
2024-07-04,32.54686051653931,0.0,19.150800143064128,15.378328357993801,9.00989002496496,6.282419393082622,5.3850278633876965,5.2516662180218034,3.5622176495579425,3.432789833387733
2024-07-05,32.5473023039986,0.0,19.15106009389208,15.3792157961405,9.010012324208557,6.285898142096394,5.385100959156081,5.251737503554068,3.562266002703525,3.4274068742501997
2024-07-08,32.547523202225854,0.0,19.15119007195248,15.379320174729983,9.009394776038581,6.285940804426541,5.385137507784423,5.251773147045922,3.562290179768575,3.4274301360276436
2024-07-10,32.52622033081974,0.0,19.138316186158512,15.375358458518882,9.020454354356252,6.315739297106762,5.38330848671156,5.24901403284122,3.5599586042093727,3.431630249277704
2024-07-11,32.53725460566243,0.0,19.144808715529482,15.380574432871597,9.023514475438246,6.283957618494353,5.385134733499574,5.250794721248987,3.561166293306598,3.4327944039487335
2024-07-12,32.5467437267147,0.0,19.14779675849794,15.382974969642053,9.02492282844818,6.273402349049291,5.385975223170364,5.251614243683438,3.5617221054883927,3.424847795305635
2024-07-15,32.551382431167696,0.0,19.15052578634891,15.385167418603801,9.029263193819453,6.257329273795598,5.3867428559468165,5.252362726744665,3.562229737721275,3.4249965758517833
2024-07-16,32.55039628206226,0.0,19.149745984730846,15.384540940846422,9.030592175609382,6.257074477893547,5.386523509969477,5.25214885267151,3.562084685175753,3.426893091040805
2024-07-17,32.549181341760004,0.0,19.132065358506722,15.383966714386666,9.030255109655027,6.2568409332112775,5.38632245851546,5.258739162282512,3.5619517307193287,3.4406771909630063
2024-07-19,32.52035318557173,0.0,19.128080471013515,15.394413895601428,9.03638751446957,6.261089925182904,5.389980285384822,5.262310347920749,3.5643706357975784,3.4430137390577107
2024-07-22,31.800896585826216,0.0,18.670537898664918,15.050224863979626,11.095716869093735,6.121104181467032,5.2694708520625655,5.1446553650791005,3.484678269086113,3.362715114740695
2024-07-23,31.812618621222022,0.0,18.637570577731662,15.055772483308354,11.133014673183247,6.1233604637602985,5.274401922281234,5.146551721432637,3.4859627461417517,3.3307467909387887
2024-07-25,31.81307148940412,0.0,18.637446795845108,15.055672490022548,11.132940732990585,6.123319795310133,5.274366892210247,5.146517540481924,3.4859395940338436,3.3307246697014903
2024-07-26,31.79195678257385,0.0,18.62507690489352,15.045679864479766,11.191922837372303,6.119255676498184,5.270866233348012,5.14310173672653,3.483625935241715,3.328514028866118
2024-07-29,31.638082827486418,0.0,18.609329088045044,15.198746111072067,11.243801298182406,6.114081742552322,5.266409626994146,5.138753157410771,3.48068047072219,3.3101156775346317
2024-07-30,31.644483269148022,0.0,18.613093789144003,15.152074496443788,11.27924017201644,6.113328778458164,5.249234703416921,5.139792736514749,3.4813846187079265,3.327367436149985
2024-07-31,31.651306262445146,0.0,18.595545633567337,15.155341495681773,11.281672133993375,6.1146468976678765,5.250366511855435,5.140900947734113,3.482135253936068,3.3280848631188764
2024-08-01,31.646057544958218,0.0,18.59246194518062,15.152828294322271,11.279801300944003,6.113632909372036,5.249495846667241,5.140048435155983,3.4815578134965595,3.3441159099030697
2024-08-02,31.608213399285606,0.0,18.56757792985227,15.109863019649097,11.266312276505982,6.106321881321151,5.243218202595881,5.133901674490205,3.6410378996808745,3.323553716618933
2024-08-05,31.609119611842956,0.0,18.56733190363895,15.109662809239504,11.266162994345544,6.106240970646885,5.243148728315236,5.133833648687738,3.6409896547902165,3.3235096784929725
2024-08-06,31.607396505709616,0.0,18.555987103849027,15.111214578705356,11.27527103867281,6.106868084462,5.243687202151763,5.134360895814254,3.641363586137535,3.3238510044976395
2024-08-07,31.602161736596067,0.0,18.533039671223325,15.113680436785366,11.281684569602533,6.105856674223788,5.242818750623274,5.1335105507429555,3.6407605090182766,3.3464871011844157
2024-08-08,31.599021707340786,0.0,18.531198205843776,15.11217872310128,11.280563607691994,6.105249988872786,5.242297817770822,5.133000478886291,3.6403987586226845,3.356090711869582
2024-08-12,31.56608903454995,0.0,18.51188488998902,15.096428728001626,11.373027488249932,6.098887064031252,5.236834266389272,5.127650837787525,3.6366047151786733,3.3525929758227506
2024-08-13,31.56556684715387,0.0,18.51157865398504,15.096178992762047,11.36291374597073,6.0987861721548,5.236747635167829,5.127566012751517,3.636544556026721,3.36411738402745
2024-08-14,31.57078949869695,0.0,18.51464147003679,15.098676717035236,11.34824837919496,6.099795241156068,5.237614076383662,5.128414389423427,3.6371462371284404,3.3646739909444703
2024-08-15,31.57173021329135,0.0,18.431304527586708,15.155422320389198,11.331328009209637,6.113491082735107,5.2374407652042585,5.128244691631008,3.6370258849805297,3.3940125049722063
2024-08-16,31.571939154612004,0.0,18.43142650573245,15.155522618786952,11.331402999798463,6.113531541743593,5.236813627757522,5.128278630291045,3.6370499547729205,3.394034966505049
2024-08-19,31.574551154482094,0.0,18.432951368788938,15.156776460779916,11.332340465914132,6.105764155577822,5.237246878197047,5.128702901446849,3.6373508540608244,3.394315760752377
2024-08-20,31.543603931969034,0.0,18.44949709022952,15.170381433539834,11.315020986083505,6.108263776044734,5.241947917451616,5.1333065098360375,3.6406158002329754,3.3973625546127395
2024-08-21,25.270789030894115,19.88509666237961,14.797068549325443,12.160209203521879,9.060652370026698,4.899016887531375,4.204204715563894,4.117070939075522,2.9198867207243997,2.6860049209570662
2024-08-22,25.237871211634044,20.073156609843547,14.768720349216718,12.101640880570546,9.011611836380322,4.894024479705307,4.199920365253163,4.112875383589885,2.9169111716192564,2.6832677121872064
2024-08-23,25.23990435826154,20.208374328191,14.754002587081091,12.03411397864633,8.964555296613758,4.894074687772345,4.199508011423272,4.11247157595336,2.9166247853575027,2.6763703906998058
2024-08-26,25.239907707029218,20.2083770093878,14.75400454460543,12.034115575302616,8.96455648600864,4.894075337105991,4.199508568603541,4.112472121585851,2.916625172328019,2.676357478042897
2024-08-27,25.248282405176496,20.215082226358653,14.758899979880344,11.998292080908103,8.974167036901125,4.895699210066782,4.200901981647566,4.113836655603057,2.917592919742571,2.677245503715296
2024-08-28,25.161551560102847,20.471184012041224,14.692754456724119,11.987063679896396,8.933418664462497,4.8737579687881745,4.188680975046025,4.095399517460304,2.904517032630635,2.6916721328477737
2024-08-29,25.163014430884544,20.472374188922267,14.693608680723228,11.98776059738075,8.933409508105717,4.874041324848813,4.1902458452464435,4.095637620435758,2.904685898731433,2.685221904721043
2024-08-30,25.16421145168722,20.473348072947633,14.694307665151563,11.994673615412832,8.933305913437916,4.874273186133754,4.190445177940023,4.09583245255515,2.9048240765103936,2.674778388223516
2024-09-02,25.162216480281142,20.471724984377158,14.693142728047121,11.993722700223856,8.932597697728742,4.881814575036033,4.190112967319205,4.095507742653446,2.904593787515109,2.6745663368181956
2024-09-03,25.141620282601195,20.454968126134638,14.615104827150285,12.127809431010094,8.922909641798213,4.877818630636497,4.199885410934805,4.092155419254849,2.9022162708971084,2.665511959582316
2024-09-04,25.15168920461928,20.45972212272966,14.584167854330232,12.137494831340515,8.924983440290259,4.878952298165002,4.200861518099576,4.093106488589666,2.9028907831322184,2.6661314587035907
2024-09-05,25.165314113413594,20.470805348417258,14.592068236497,12.030442958349157,8.93906688719246,4.918590067547434,4.203137164660569,4.0953237632283095,2.904463306625104,2.6807881540691083
2024-09-09,25.164715636886637,20.470318515769996,14.59172121081395,12.031478063975314,8.939911269064794,4.918473094610483,4.203037206483161,4.095226369047909,2.9043942332527393,2.6807244000950177
2024-09-10,25.16571311357981,20.467166125540732,14.592299596122613,12.031954966600654,8.940265628448724,4.918668052596444,4.203203806086928,4.095388695255578,2.904509357365297,2.680830658403218
2024-09-11,25.170235999886444,20.47084456950085,14.58170717394977,12.029888595992418,8.9413438096265,4.919552056013377,4.203959223302913,4.096124735492804,2.9050313678301154,2.681312468404809
2024-09-12,25.17808651410202,20.47701433989956,14.586101999233067,12.00311063542768,8.94403866855985,4.921034774840491,4.2052262674195,4.0973592790435935,2.9059069241111337,2.6821205973630984
2024-09-16,25.16298514200251,20.46473258795385,14.577353512581851,12.009122446581676,8.938674191957123,4.918083224999406,4.202704046892877,4.09490175523361,2.9041640124040433,2.7272790793930546
2024-09-17,25.153870106598085,20.45603066823644,14.57115499718891,12.056837773045096,8.922988427074534,4.915991980210179,4.200916992356253,4.0931605398929465,2.9029291171043603,2.726119398293199
2024-09-19,25.1503496173822,20.453167679954237,14.56911564523976,12.060167688062567,8.921739582089733,4.9153039470495425,4.2003290397705975,4.092587668701415,2.902522828505114,2.7347163032448334
2024-09-20,25.14802530622004,20.451277466630632,14.567769216318007,12.07489598271234,8.90771268560517,4.914849691104661,4.199940859414443,4.092209445442288,2.9022545870567305,2.7410647594956847
2024-09-23,25.14868935128459,20.451817491928846,14.568153884900603,12.072574280285938,8.907947897816596,4.914979469949745,4.200051760766145,4.092317502096927,2.9023312224112416,2.741137138559368
2024-09-24,25.16609983635027,20.465976323748485,14.578239445309126,12.080932146227788,8.914114886945708,4.918382119505925,4.20295946452098,4.095150621221309,2.851493039584288,2.726652116586116
2024-09-25,25.16011641786139,20.461110392915945,14.574773365622576,12.078059819040151,8.911995492992197,4.917212739319857,4.2257358894437065,4.094176970154948,2.850815076916853,2.7260038357323793
2024-09-26,25.119687673636125,20.481996165249786,14.589650632422192,12.084570781759062,8.921092453290663,4.922232006789626,4.2300493287456336,4.098356120086262,2.853725059489597,2.698639778531055
2024-09-27,25.117433065997968,20.480804638676826,14.588801889151345,12.086776486763315,8.920573474640722,4.921945659199916,4.229803248425167,4.098117700931061,2.853559045922713,2.702184790290971
2024-09-30,25.112784685354843,20.47701433989956,14.586101999233067,12.117058360893404,8.918129440959756,4.9263223723098974,4.229020456031831,4.0973592790435935,2.8530309494170623,2.68317811685698
2024-10-02,25.116225311025918,20.47766400576582,14.58656476653075,12.135421195623813,8.905192969741107,4.926478667726717,4.229154628435698,4.097489274287099,2.8531214663641347,2.67268771449894
2024-10-03,25.07354040162553,20.463110551033353,14.574877108159864,12.17197482598037,8.920000087133278,4.961286476735308,4.224827970789696,4.094577192877162,2.8510937558745364,2.6647116297909035
2024-10-04,25.078377174524324,20.467057956024952,14.577688652499871,12.191499178329659,8.884725600438701,4.963300531406642,4.225642954757014,4.09536705101771,2.8516437417476705,2.6646971592534543
2024-10-07,25.089456709104102,20.477826428673588,14.585358511151373,12.147943797119096,8.835464548539973,4.965118735456027,4.293963810673412,4.0975217743868315,2.8531440964983457,2.6542015883972567
2024-10-08,25.10884123285873,20.493647931604173,14.596627397194114,12.093562190772472,8.818477455896485,4.96895486722994,4.297281397198086,4.101216775849414,2.8553484821953026,2.6660422692012844
2024-10-09,25.059448958076352,20.455274329286873,14.569295749027663,12.09495046619693,8.801965181065471,5.115997400614316,4.302439855117457,4.093537398215001,2.850001947137281,2.657088715262659
2024-10-10,25.05349005688623,20.448901694078625,14.558684442391872,11.963134204770515,8.800543101792128,5.416438907529341,4.301099473206136,4.092262097765338,2.8491140576639093,2.516331963915906
2024-10-14,25.053754641481135,20.449117650592417,14.557782114779483,11.963260544893595,8.80063604246132,5.416496109391873,4.301144896205454,4.092305315277426,2.849144146553205,2.516358538364089
2024-10-15,25.061168510611438,20.456246775352444,14.562857357961065,11.927814505163997,8.808458197562786,5.418384448888268,4.301323834885542,4.093732005447986,2.8501374365536414,2.5198769275728363
2024-10-16,25.060178886275388,20.45651691566863,14.563049671582155,11.927972021037618,8.808574519960963,5.4184560027810384,4.301380637142257,4.093786066296512,2.8501750747888823,2.5199102044665618
2024-10-17,25.062099790248638,20.458516175780193,14.564472950258144,11.926496357388706,8.809435401202384,5.412382034263671,4.301801020473787,4.094186160956878,2.8504536286287907,2.520156480798808
2024-10-18,25.061107485829275,20.457921760333946,14.564049784295682,11.945167439470938,8.793331443872894,5.4122247792870875,4.3016760330626145,4.094067205727036,2.8503708096378575,2.5200832584826696
2024-10-21,25.059585099127663,20.456679003283078,14.563165062192887,11.945762393186712,8.792797275506208,5.411896002953688,4.301414719216405,4.093818503490991,2.850197658207191,2.5246842828351745
2024-10-22,25.06910623830934,20.440968454939195,14.551980680372514,11.9416025286185,8.804518498865981,5.412490175436981,4.317904857026328,4.09067448712842,2.8480087316423415,2.5227453476604005
2024-10-23,25.07290490694862,20.43309527386606,14.546375741490976,11.94887459800415,8.801127291225493,5.410405464269713,4.316241743711962,4.089098895393644,2.846911773418883,2.5349643116705005
2024-10-24,25.065697115678752,20.42722130408562,14.542194046531145,11.94543961532736,8.822069794284367,5.414124856892847,4.315000939358641,4.087923388549535,2.8460933622334745,2.5342355770582614
2024-10-25,25.071846622971,20.43223282823315,14.545761764114335,11.908800002129407,8.839270858599352,5.415453134344495,4.316059562608583,4.088926301597275,2.846791610193813,2.53485731520859
2024-10-28,25.068011092330178,20.429107073028447,14.51979800993045,11.896163960178805,8.874581439272491,5.414624669782507,4.3285873520130895,4.088300771202419,2.8463561035231977,2.5344695287384185
2024-10-29,25.086339646509142,20.444043878123868,14.523287442218265,11.904861877411367,8.815081569558773,5.418583589429278,4.331752212101414,4.0912899450107805,2.8484372256299304,2.5363226140071826
2024-10-31,25.085280228137375,20.443180508019545,14.522674110909211,11.903567295407193,8.808110724771668,5.418354757838678,4.331569278363765,4.0911171662079315,2.8483169335996785,2.547828996744958
2024-11-04,25.08693560866828,20.444529555855365,14.5170334523308,11.90435281318375,8.808691973012678,5.41871231569309,4.331855119119239,4.091387139500835,2.8485048943621196,2.547997128273844
2024-11-05,25.09024702524912,20.44722818574045,14.518949666651611,11.892724394657682,8.809854699664905,5.419427572992302,4.332426913821111,4.091927192994163,2.8488808903181395,2.5483334579105166
2024-11-06,25.090710693332756,20.447606050776972,14.519217977025825,11.892944172355516,8.81001750589163,5.419527724082671,4.332506977125494,4.092002811860652,2.8489335376731697,2.546532549875307
2024-11-07,25.085147807132458,20.443072591883787,14.515998906896217,11.903504458463415,8.808064228226163,5.4183261552488124,4.331546412732945,4.091095569883654,2.8483018978102734,2.554941971722276
2024-11-08,25.084356872795134,20.443288425294654,14.516152163582172,11.90363013301439,8.80815722180807,5.418383360730524,4.331592144235995,4.091138762760218,2.8483319695478277,2.554968946231017
2024-11-11,25.084159136601265,20.443342384359468,14.516190478259302,11.903661552066772,8.808180470510363,5.41839766228969,4.331603577262641,4.091149561121865,2.8483394875814323,2.5549756899471996
2024-11-12,25.079525403533943,20.439565937594917,14.513508939226469,11.91465743762634,8.811831285183647,5.417396735438489,4.330803411125072,4.090393813444556,2.8478133210554315,2.5545037157711374
2024-11-13,25.079723956981137,20.439727756696787,14.513623842008094,11.914751765420359,8.811901048045966,5.4174396247188605,4.330837697896155,4.090426196903931,2.847835867062294,2.5537322442664188
2024-11-14,25.0805843915828,20.440429002413865,14.510690977350443,11.915160536454154,8.812203366547603,5.417361578596705,4.330986280177837,4.0905665311532795,2.8479335705507403,2.5540837651725727
2024-11-15,25.077607515025928,20.438648067226882,14.509426688810025,11.914122391479046,8.81830119186401,5.419528419566345,4.3306089296897525,4.0902101279746,2.8476854355871652,2.5538612327762436
2024-11-18,24.978901673599985,20.35862969628568,14.45262152815994,11.86747798222925,9.18237927625078,5.39831068373681,4.313654370337421,4.074196742442875,2.8365365988950715,2.5372914480621906
