date,VALUABLE CAPITAL LTD,CHINA DEMETER SECURITIES LTD,MINERVA HOLDING FINANCIAL SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,CORE PACIFIC - YAMAICHI INTERNATIONAL,ABCI SECURITIES CO LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING
2024-03-01,93.60248776475353,0.0,0.0,0.583079374423451,5.814432860823014,0.0,0.0,0.0,0.0,0.0
2024-03-04,52.45343220537846,0.0,40.72524538643094,0.3287487527160782,2.9662083521719764,3.5263653033025424,0.0,0.0,0.0,0.0
2024-03-05,45.62368762227237,0.0,35.33044605694521,0.24868727464078308,4.532492222895524,3.0592340928392447,1.460843802683492,4.92911933291052,2.7991569771066596,2.0163326177061864
2024-03-06,45.39356827737719,0.0,35.145607016595356,0.24781305510235616,4.992587866487131,3.0484798545275145,1.455708444645006,4.911791818125969,2.7951991377679795,2.0092445293715
2024-03-07,46.622591008254936,0.0,33.30335542145868,0.25459056996830365,5.213235461363247,3.13185366033475,1.4955210591176038,5.046125911428833,2.8685309369328076,2.0641959711408386
2024-03-08,46.25920169694901,7.72720680155419e-05,32.489628883028054,0.25262309925703463,5.389309474916764,4.344003847629719,1.4839637029976729,5.007129553718695,2.72581856248905,2.048243906945984
2024-03-11,45.86668412904254,1.5595083560049252,32.02779670873761,0.2682580642841376,5.967471987068383,3.1996638036026743,1.4680369723082687,4.953390231275739,2.662928743024615,2.0262610046511065
2024-03-12,45.09089373623365,2.8292433540122452,30.809776261835314,0.25854985980698014,6.199462262076998,3.802949251427048,1.414909014551516,4.803598569444499,2.58718725872119,2.2034304318905513
2024-03-13,44.34140597333422,3.941185586287467,30.295685027072487,0.25423570265288964,7.084194336149803,3.4641949813332076,1.3912998745114802,4.781403377763473,2.279731099705143,2.1666640411898253
2024-03-14,44.02859486708416,4.49121700737203,30.09769691434038,0.25257422357055864,7.104113367187277,3.4415558026555404,1.3822074629633407,4.750155989558571,2.2677115588127594,2.1841728064553827
2024-03-15,43.181730649071035,4.395920434799609,30.50449434520675,0.2556685528206969,7.376053120262803,3.5376025460222107,1.352879191007606,4.987507445189133,2.242137100857807,2.1660066147623485
2024-03-18,41.255065382892376,4.734811647509945,29.6928739180719,0.2440860271634653,7.797841544095702,3.727064346672045,3.2554326914494163,4.76155891803472,2.277761778287351,2.2535037458230813
2024-03-19,40.7891634141591,4.774112132731279,30.25127487869777,0.24611202101864155,7.534350632267377,3.758000199706954,3.2824538474961704,4.801081414349255,2.296667946002043,2.266783513571409
2024-03-20,40.02904576128192,4.675816784249922,29.628424069262397,0.24370143748400083,7.759128783586646,2.8411161003374796,5.154244343853704,4.983838481389393,2.3051714978627094,2.3795127406918217
2024-03-21,40.12507788256403,4.670605303866167,29.59540140007685,0.2434298175041037,7.6894453133121194,2.8432569353814907,5.1484996270415415,4.978283692209232,2.302602244917904,2.403397783126559
2024-03-22,40.186807670303004,4.674699059632833,29.621341580688576,0.2436431821869128,7.587287370482263,2.8457490319552896,5.153012254135172,4.982647126121366,2.3046204611030032,2.400192263391582
2024-03-25,39.63002637140849,4.602934875369933,28.361103961843554,0.2399028656450744,7.74279799209861,4.661516850744309,5.073905189445583,4.932308109012227,2.392158350678044,2.3633454337541786
2024-03-26,40.104139037023415,4.566983793862649,28.139590430199924,0.2380291116793627,7.66675406434766,4.6251082165171695,5.03427560876173,4.867836065006479,2.4123970757893587,2.344886596812251
2024-03-27,40.57748574937986,4.623879393788178,26.546050667771702,0.24099448438923252,7.52844882830091,5.4183346592994885,5.096992741968086,4.928479690155721,2.586419524944545,2.4529142600022786
2024-03-28,40.86520981480459,4.656666082086988,26.019916828256857,0.24270331162465247,7.573893652972795,5.456754616751612,5.133134150093201,4.963426217438685,2.617988109012232,2.4703072169583886
2024-04-02,40.58068411626222,4.6242438535975525,26.4955955806435,0.2410134798682147,7.586844456928792,5.418761739041169,5.097394493148193,4.902594419333697,2.5997602594828155,2.453107601693849
2024-04-03,40.67902349062996,5.0305109400434365,25.79601763207352,0.24159752903694065,7.763254148263051,5.431893051409842,5.109747034665866,4.914474900860199,2.606033934086821,2.427447338930363
2024-04-05,40.190763486125505,5.069249123878014,25.994663631484194,0.2434579860770622,7.854884488824086,5.473722136785702,5.149095387613761,4.952319532236409,2.6261020788182443,2.445742148157021
2024-04-08,40.016587418708006,5.047280347956116,25.882009680863533,0.24240290399057918,8.330849980587516,5.450000482524256,5.126780579245371,4.9308574980300275,2.538088155183775,2.4351429529108226
2024-04-09,40.01690465518887,5.047320360899716,25.8822148637189,0.24240482566979205,8.333558565955295,5.450043688081883,5.126821222436957,4.930103825561902,2.538108276193746,2.4325197162929375
2024-04-10,39.60042496685281,4.994789900861569,26.658858892369054,0.23988197471177775,8.241596195549187,5.3933218472451525,5.0734633497260715,4.8787933076088805,2.511666525872966,2.407203039202531
2024-04-11,39.53675958499408,4.983140092298861,26.596679980190423,0.23932247588630065,8.389345703798433,5.38074250591457,5.061630043831857,4.86741404858522,2.5303323680673793,2.4146331964328738
2024-04-12,40.08086922786003,4.960073592193988,26.473566379089693,0.23821467401581717,8.160941177174491,5.3558355405718165,5.038200220914112,4.842987523640933,2.445855584512196,2.4034560800269302
2024-04-15,39.50000072157424,6.188654602551494,26.17809743225318,0.22014870376430282,8.051882532994265,5.296059571443144,4.9819693492624255,4.7889354022659,2.418557623847522,2.3756940600435326
2024-04-16,39.40488493267101,6.173752355614324,26.37123035424147,0.2221802832673665,8.014561768471411,5.283306688531394,4.9699727939133025,4.777403671621037,2.4127337501209953,2.369973401547688
2024-04-17,39.43620224158295,6.1786589886370304,26.392189074684453,0.240302988859132,7.938891963402146,5.287505633609497,4.973922714679138,4.781200546725147,2.3992688932753663,2.371856954545144
2024-04-18,39.45754670361288,6.182003127896967,26.406473591082364,0.23530281068756803,7.866235214180664,5.290367444758001,4.976614802113747,4.783788325155277,2.426218673466601,2.3754493070459364
2024-04-19,39.47590801831262,6.183271994628604,26.411893565020645,0.23535110699253026,7.837062015486334,5.291453301738321,4.9776362608267135,4.784770205903541,2.4267166590053897,2.3759368720853007
2024-04-22,39.50124457491816,6.187240562516306,26.428845333072676,0.23806945391483214,7.77534240360383,5.294849479630996,4.980831023638141,4.7878411827917775,2.428274182241283,2.3774618036720003
2024-04-23,39.49313333900862,6.185970066652905,26.42341840028562,0.240587334362295,7.791713166412198,5.293762228490002,4.979808253447151,4.786858041380692,2.427775557325609,2.3769736126349073
2024-04-24,39.495160835675314,6.186287641700262,26.424774924526663,0.23803278791873786,7.789546279320023,5.2940339994123145,4.9800639066147,4.7871037888791115,2.42790019435574,2.377095641597134
2024-04-25,39.500230488224844,6.18708172199393,26.42816684456781,0.22522720615323696,7.790546156072494,5.29471354881519,4.980703154389537,4.7877182680308525,2.4282118429260935,2.3774007688260124
2024-04-26,39.01943281747256,6.23413477659144,26.62915432676464,0.22952682098985644,7.854967137112361,5.334980100460203,5.018581641855508,4.824129096137799,2.4596122663963946,2.3954810162192346
2024-04-29,39.02046236694973,6.234299267711283,26.629856951839752,0.22953287718292434,7.852587575462241,5.335120866882892,5.0187140599285645,4.824256383472085,2.45967716463658,2.39549248593395
2024-04-30,39.047835994874525,6.238672752241562,26.64853832442409,0.2348711671267127,7.783025934162826,5.338863559938923,5.022234787336802,4.827640694965196,2.4611438135262764,2.3971729714030854
2024-05-02,39.04985771069306,6.238995761777648,26.649918062125266,0.2504159360710146,7.754952454400908,5.339139981528933,5.022494815357697,4.827890647806642,2.461271240136554,2.405063390102273
2024-05-06,39.05086864711066,6.239157279088968,26.650607984554554,0.25042241892662953,7.752564382244587,5.339278203058086,5.022624839465689,4.828015633933665,2.4613349583899904,2.405125653227166
2024-05-07,38.74296033239211,6.986173785403594,26.44047325324029,0.2510163107114561,7.681163266968049,5.297179058781079,4.9830224438376,4.789922008870602,2.441927822895917,2.386161716899303
2024-05-08,38.77000603969578,6.984568215984242,26.434396677335858,0.24839078953249433,7.669126644932225,5.295961655812465,4.98187724065521,4.788821184222554,2.4412382249928655,2.3856133268363067
2024-05-09,38.95208928487967,7.842932189426779,26.04449848524094,0.24472711144844778,7.543359895477529,4.990151861268898,4.908396277458662,4.718187730969012,2.4052308070057626,2.350426356824296
2024-05-10,38.95208928487967,7.842932189426779,26.04449848524094,0.24472711144844778,7.5408299377547925,4.990151861268898,4.908396277458662,4.718187730969012,2.4077607647284993,2.350426356824296
2024-05-13,38.952197687034364,7.842954016003069,26.04457096607074,0.24472779251451332,7.540850923592226,4.990165748668109,4.908409937335252,4.71820086150259,2.4077674654333823,2.350154601845758
2024-05-14,38.96769745113772,7.125370145168933,26.718486716590878,0.2469391361482989,7.591774547646475,4.983735324539616,4.902084865326973,4.712120896589404,2.404664769694337,2.347126147157368
2024-05-16,38.10395406109497,6.473292135883423,26.126254744908746,0.24146557572409344,7.430910211644935,7.591036188811796,4.793427087813585,4.607673789274045,2.3513638708486573,2.280622333995749
2024-05-17,38.5410288546488,6.547544608982893,26.42593827330731,0.24173628910134465,7.508650011094983,6.64350770589416,4.848410519492676,4.660526521223631,2.378335399230549,2.2043218170236543
2024-05-20,38.51151341932493,6.545925933025143,26.41940528521811,0.2416765273520704,7.514288995355166,6.641865306057143,4.847211901383159,4.659374351566015,2.4149614134340087,2.203776867284257
2024-05-21,38.487490787216515,6.5460894819107445,26.420065369725155,0.25167649998186603,7.52696915660978,6.64203125197224,4.847333008177348,4.659490765269834,2.4150217508487573,2.203831928287764
2024-05-22,38.467887776455065,6.546580177606126,26.422045821166346,0.25169536568413164,7.542525404461604,6.64252913947484,4.8476963648726334,4.659840041286838,2.4152027811846044,2.2039971278078054
2024-05-23,38.48134908816039,6.548871063887347,26.431291855072807,0.25928207881140186,7.490174812496362,6.644853601784227,4.849392749976997,4.661470688637616,2.416047948396748,2.2172661127761026
