date,EVERBRIGHT SECURITIES INVESTMENT,GOLDMAN SACHS (ASIA) SECURITIES LTD,PRUDENTIAL BROKERAGE LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,MORTON SECURITIES LTD,QUAM SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-05-06,61.5590251346299,16.472362065934302,4.490346754215739,2.3553676611647756,3.1656851775726134,8.048506174070944,2.253801369222174,0.0,1.1725544625012054,0.48235120068835097
2024-05-07,61.570802552736716,16.47384756009014,4.486476536667821,2.355580070586175,3.1659706622415205,8.040338415270071,2.2540046192933536,0.0,1.1726602046403398,0.4803193784738625
2024-05-08,61.56952478737902,16.47350568194583,4.486383429804519,2.3555311857497476,3.1679802376084845,8.040171555890865,2.253957842429983,0.0,1.1726358686803764,0.4803094105111757
2024-05-09,61.56696941576012,16.47282196822498,4.486197227670791,2.3554334221636184,3.1719991381271373,8.039837857908365,2.2538642945275,0.0,1.1725871997905566,0.4802894758269281
2024-05-10,61.56569180949233,16.474555281512895,4.486104132399885,2.355384543413664,3.171933314422986,8.03967101930421,2.253817523488146,0.0,1.1725628668605748,0.4802795091053159
2024-05-13,61.570802552736716,16.488374808001797,4.484401215537584,2.355580070586175,3.172196625632231,8.023735846228176,2.2540046192933536,0.0,1.1726602046403398,0.4782440573436257
2024-05-14,61.56824707505459,16.487690462953665,4.484215091810933,2.355482302942271,3.1720649645632824,8.023402823479858,2.253911067508072,0.0,1.1726115337304697,0.4823746779568623
2024-05-16,61.570802552736716,16.507052698173926,4.484401215537584,2.355580070586175,3.1659706622415205,8.023735846228176,2.2540046192933536,0.0,1.1726602046403398,0.4657921305622045
2024-05-20,61.56696941576012,16.516400998745468,4.484122035741244,2.3554334221636184,3.1616231784794024,8.023236322471988,2.249713910668406,0.0,1.1725871997905566,0.4699135161791929
2024-05-22,61.57400199268255,16.520514987470342,4.4790118370585965,2.3560201254376376,3.1624106915768113,8.025234790768451,2.2440471543050613,0.0,1.1728792737429412,0.46587914695760807
2024-05-23,61.580240392864916,16.524974121978943,4.469839443990002,2.3566560505678327,3.163264273602303,8.027400921874067,2.2446528562527472,0.0,1.1731958514312237,0.45977608743797016
2024-05-27,61.57960111375191,13.829833265996646,4.469793041524264,2.3566315855612,3.1632314350039783,10.725401265124274,2.244629553977898,0.0,1.1731836722062243,0.45769506685359795
2024-05-28,61.57458323373217,13.828706327160301,4.4694288156314395,2.3564395529021183,3.162973675688744,10.72452729426804,2.2525952554652666,0.0,1.1730880740730472,0.45765777107886807
2024-05-29,61.55541415429522,13.824401246132151,4.468037416266552,2.3557059583797404,3.161988995152358,10.721239957076454,2.251842622267206,0.0,1.1727228743867888,0.4886467760435333
2024-05-30,61.55285917877295,13.823827437844463,4.467851961804293,2.355608180285904,3.161857750734702,10.720794951449655,2.251749155220336,0.0,1.1726741982747095,0.49277718561299205
2024-05-31,61.60899808539455,16.53684568723171,4.471926838705695,2.357756598238124,3.1647415036486604,7.938958089015008,2.2538028491875495,0.0,1.1737437285644934,0.4932266200142119
2024-06-03,61.56999419263004,16.52860556103296,4.469698527321562,2.3565817543602243,3.159012140897665,7.935002194536864,2.2526798043060974,0.0,1.173158865124918,0.5552669597896638
2024-06-04,61.580381962803024,16.531394181660577,4.470452631681212,2.356979344614684,3.159545113046251,7.919469465474285,2.2530598647622866,0.0,1.173356794405684,0.5553606415519992
2024-06-07,61.580381962803024,16.53154556244159,4.470452631681212,2.356979344614684,3.159545113046251,7.919318084693272,2.2530598647622866,0.0,1.173356794405684,0.5553606415519992
2024-06-11,61.6453225048493,16.54845947296655,4.475167016487545,2.3593090277692137,3.1628770601001817,7.822732666628025,2.255591769593561,0.0,1.1745941759193035,0.5559463056863226
2024-06-12,61.65524026759367,16.551121859797675,4.4758870004686075,2.359688603481162,3.1633859172688537,7.807902794211275,2.255954658830083,0.0,1.174783149646495,0.5560357487021812
2024-06-13,61.65670514868188,16.551515101723197,4.475993344101226,2.359744667867487,3.163461076885211,7.805712380888845,2.2560082585776673,0.0,1.1748110615905765,0.5560489596839098
2024-06-14,61.681297209958,16.558116749875047,4.477778614694654,2.360685862913966,3.1647228379290384,7.768940263971967,2.256908077878757,0.0,1.175279640401994,0.5562707423765803
2024-06-17,61.50265904915905,16.512235927468737,4.464810305460315,2.353848967455371,3.159705198508599,8.029929694862908,2.250275300350999,0.0,1.1718758567125687,0.5546597000214533
2024-06-18,62.06369115231297,16.66286184500438,4.505538656958963,2.3753209632541643,3.1885282783602973,7.190971464955116,2.2708024889953493,0.0,1.1825658006384279,0.5597193495203315
2024-06-20,62.08968147963718,16.669839728940524,4.507425435239341,2.3762764157748357,3.1898635340000836,7.152145212014852,2.2717534298575806,0.0,1.1830610221064126,0.5599537424291907
2024-06-21,62.11332330446715,16.676187086849655,4.509141723035229,2.3771812281273963,3.191078135091684,7.11679162883605,2.2726184430991636,0.0,1.18351149504783,0.5601669554458453
2024-06-24,62.11671039347003,16.677096452616727,4.50938761012563,2.163657631710566,3.1912521471245903,7.32537985949039,2.272742370793366,0.0,1.1835760328725096,0.5601975017961873
2024-06-25,62.175163074800864,16.694478695489533,4.514087665130382,2.1659127738184774,3.1945783328336725,7.228786740897809,2.275111209996803,0.0,1.1848096532524284,0.5670718537800333
2024-06-26,62.175163074800864,16.694478695489533,4.514087665130382,2.2498249962963035,3.1945783328336725,7.144874518419984,2.275111209996803,0.0,1.1848096532524284,0.5670718537800333
2024-06-27,62.175163074800864,16.694478695489533,4.514087665130382,2.3798280022279035,3.1945783328336725,7.014871512488384,2.275111209996803,0.0,1.1848096532524284,0.5670718537800333
2024-06-28,61.729960911974224,16.574938767012263,4.48176478003331,2.3627873701504614,3.1717037242647237,7.680686797114252,2.2588203969512692,0.0,1.176325886625607,0.5630113658738938
2024-07-02,61.7313288022635,16.57530605539945,4.481864092626917,2.3628397277714854,3.1717740068740237,7.678641069396671,2.2588704507410426,0.0,1.1763519531374524,0.5630238417894581
2024-07-03,62.12488512025344,16.680978759151134,4.5104373627030485,2.3779035619915576,3.1919950473709804,7.090126699982191,2.273208594844041,0.0,1.1838515607486866,0.5666132929549267
2024-07-04,62.116052059741065,16.68141987672204,4.510556638268462,2.3779664440956747,3.1920794575918654,7.073003481720838,2.2732687083582412,0.0,1.1838828669287573,0.5917704665730568
2024-07-05,62.149729767152984,16.696753063929776,4.513002144730823,2.3792557156363485,3.1938101200284437,7.016331926467472,2.27450121551042,0.0,1.1845247374192394,0.5920913091244974
2024-07-08,62.13670393529508,16.693253626381157,4.512056274051549,2.378757052407804,3.193140736046158,7.014861388135675,2.294983298379729,0.0,1.1842764753572972,0.5919672139455467
2024-07-09,62.158851099379106,16.69920354331825,4.513664490199638,2.37960490431206,3.194278855826348,6.979622400237613,2.2958012911031966,0.0,1.1846985828036127,0.5942748328201708
2024-07-11,62.16559502201208,16.70270547615722,4.514611035336435,2.380103923114757,3.194948717116022,6.960115415119142,2.2962827357369004,0.0,1.184947021889982,0.6006906535174603
2024-07-12,62.16582948496456,16.702768471864715,4.514628062584904,2.380112899883866,3.1949607671431943,6.959764507096297,2.296291396367105,0.0,1.1849514910208123,0.6006929190745437
2024-07-16,62.16582948496456,16.703292740288315,4.514628062584904,2.380112899883866,3.1949607671431943,6.959240238672697,2.296291396367105,0.0,1.1849514910208123,0.6006929190745437
2024-07-18,62.19155710202615,16.7102054755136,4.516496462362273,2.3810979206542613,3.1962830164853955,6.9192663293122765,2.2966123447458067,0.0,1.1854418886950668,0.6030394602051705
2024-07-19,61.959588774894506,16.647878069820543,4.499650379426106,2.372216662053762,3.184361198493975,7.264358098684048,2.2880462089469136,0.0,1.1810203082644426,0.6028802994157048
2024-07-22,62.123143766861965,16.691823544892642,4.511528125812337,2.3784786125408264,3.1927669703936776,6.890800459637447,2.4228489421033865,0.0,1.1841378526324882,0.6044717251252347
2024-07-23,62.12054012884789,16.69112397523679,4.511339043524839,2.3783789283175922,3.192633158597459,6.890511659861128,2.4227473982788874,0.0,1.1840882243274786,0.6086374830079385
2024-07-24,62.12145137732745,16.691368817946028,4.511405220522588,2.378413816845248,3.192679991450257,6.89061273702917,2.421316033984742,0.0,1.1841055937610323,0.6086464111334803
2024-07-25,62.16958061121942,16.70430062774771,4.514900478154628,2.380256517431677,3.195153553136982,6.818475280840357,2.4231919735055074,0.0,1.1850229917582034,0.6091179662055121
2024-07-26,62.273081263146324,16.732110144684402,4.52241693778456,2.384219196588998,3.200472882502002,6.663345578160083,2.4272261321171,0.0,1.1869958320281473,0.6101320329883798
2024-07-29,62.42521267481247,16.79404446213224,4.5334650770275955,1.937291702194543,3.208291549054839,6.867020557905031,2.4331557782887994,0.0,1.1898956299489407,0.6116225686355405
2024-07-30,62.35693007315357,16.775674624063395,4.52850623465085,2.034038082575545,3.204782221902188,6.859509201367383,2.4304943182846754,0.0,1.188594085815824,0.6214711581865655
2024-07-31,62.277962868882916,16.754430343383405,4.5227714514206125,2.3844060962552946,3.200723768542425,6.624516044236274,2.4274164031101235,0.0,1.1870888809916065,0.6206841431773393
2024-08-02,61.75306255618895,16.61546017564767,4.485257176428712,2.3646285622923107,3.1741752610805904,7.407355757616344,2.407282118757214,0.0,1.1772425336358587,0.6155358583523449
2024-08-05,61.90859448484064,16.6595562994667,4.497160696025593,2.3709041004216544,3.182599272444481,7.146999446070479,2.413670856068965,0.0,1.1803668426817393,0.6401480019797492
2024-08-06,63.40511936923784,17.06227002237755,4.60587117389605,0.02346695178607125,3.2595326780226657,7.307200556448727,2.472016850335334,0.0,1.2089000110970411,0.6556223867987169
2024-08-07,63.19282472448322,17.009600415508654,4.59165328707913,0.023394511534957963,3.2494708102581407,7.60777063524491,2.4643859691272834,0.0,1.2051682515923106,0.6557313951713926
2024-08-08,63.19557309534193,17.010340193961415,4.5918529864301645,0.023395529004805793,3.2496121356525993,7.6016193840145645,2.4708919852550526,0.0,1.2009547762173012,0.6557599141221673
2024-08-09,62.8952041029882,16.929649140897617,4.570027877692095,0.5391264950184597,3.234166706884135,7.512051301551987,2.4591478187023377,0.0,1.1952466299291022,0.6653799263360618
2024-08-12,62.74602266477258,16.889493624378595,4.559188206508848,0.7750382209961564,3.2264955712603114,7.494233430808139,2.4533149541205153,0.0,1.1924116186779548,0.6638017084769054
2024-08-13,62.25809207777838,16.37976834210103,4.523734686375725,1.5654054399031343,3.2014054410630535,7.801881737707117,2.4342372922256565,0.0,1.1705312704072057,0.6649437124386959
2024-08-14,62.32033481903464,16.777021891852144,4.528868730045343,1.4788271181386548,3.2134535108627986,7.385793834383722,2.4413125004745133,0.0,1.171859721139965,0.6825278740682202
2024-08-15,62.0735147357771,16.73482574563058,4.510932116574666,1.9486162310676867,3.200726607751663,7.2506022582199865,2.4316436667563615,0.0,1.16721856324539,0.6819200749765636
2024-08-16,62.03451939822915,16.724312724392217,4.508098294109635,2.0102133038835004,3.198715872335774,7.2460473416232904,2.4301160786056806,0.0,1.1664853023359711,0.6814916844847794
2024-08-19,61.978711445509774,16.70926707460173,4.504042685411566,2.0983675998459383,3.195838219927119,7.239528598972159,2.4279298796227105,0.0,1.1654359002090244,0.6808785958999831
2024-08-20,61.936329548757094,16.697841047576446,4.500962758972136,2.1784710240278353,3.193652861724016,7.225602622546573,2.4262696277220015,0.0,1.1583667808648774,0.6825037278090165
2024-08-21,62.2264491136775,16.776056376368565,4.522045980513833,1.7181589891740396,3.2107129562768253,7.259448488202702,2.437634658454412,0.0,1.1595917153714004,0.6899017219607192
2024-08-22,63.29674522830954,17.064604866829168,4.599825257847971,0.02343614779372187,3.2659372805191427,7.384311141012935,2.4795620211915965,0.0,1.1795367150491773,0.7060413414467553
2024-08-23,63.29382429807831,17.064969485216068,4.599923542037885,0.023436648552483674,3.2660070636047895,7.384468921145417,2.479615001844325,0.0,1.179561918139298,0.7081931213814159
2024-08-26,63.31282697551028,17.069516655181335,4.601149247960827,0.023442893534314824,3.2668773311572057,7.357653116094365,2.4802757256077967,0.0,1.179876226848199,0.7083818281056758
2024-08-27,63.376090565429635,17.08657289723182,4.605746818991629,0.023466318196803067,3.2701416679064574,7.260804017335948,2.4827540724750508,0.0,1.1810551855100795,0.7133684569225824
2024-08-28,63.40700578919504,17.09490782637922,4.607993528945582,0.02347776520263022,3.26531553428066,7.221986628467016,2.4839651742804834,0.0,1.1816313110648997,0.7137164421844719
2024-08-29,63.45941561749281,17.110770664189186,4.612269413596229,0.02349955087034673,3.268345510882156,7.135895343659221,2.486270114271117,0.0,1.1827277794418558,0.7208060055970801
2024-08-30,63.51392709085902,17.13619011713977,4.616231341055702,0.02351973692357338,3.271153011196089,7.045403973355888,2.4884058138485017,0.0,1.183743739535739,0.7214251760857142
2024-09-02,62.513161180536095,16.866181385393208,4.543495058292332,0.0231491449603461,3.2196106397667146,6.133652418323078,4.825600312635073,0.0,1.1650919188194595,0.7100579412736943
2024-09-03,62.06171906985255,16.74438136152617,4.510683967631405,0.022981972181621357,3.1942648090481995,6.811513228337933,4.790751983910186,0.0,1.156678145702896,0.7070254618090401
2024-09-04,62.0487183640287,16.74087374395537,4.509739068324611,0.02297715791182569,3.193595673585498,6.810086350690583,4.78974841587902,0.0,1.1773838717017708,0.7068773539226214
2024-09-05,62.81167849056496,16.94729412983346,4.5653456091139875,0.023260473697792564,3.2223705791852653,5.671627747078109,4.848807562455625,0.0,1.1919013955085,0.7177140125623014
2024-09-09,62.81167849056496,16.94729412983346,4.5653456091139875,0.023260473697792564,3.2223705791852653,5.671619794706908,4.848815514826826,0.0,1.1919013955085,0.7177140125623014
2024-09-10,62.81168348558319,16.947295477545303,4.565345972167246,0.023260475547551923,3.2223708354401555,5.67161229336337,4.8488159004226645,0.0,1.191901490292931,0.7177140696375883
2024-09-11,62.64562305617082,17.16686876409833,4.553276190392838,0.023198979909425155,3.213851587826263,5.656617784051857,4.835996685813482,0.0,1.188750361994631,0.7158165897423604
2024-09-12,62.64563034351334,17.166870761059112,4.553276720059263,0.023187349963739567,3.213851961682188,5.656618442066085,4.835997248367777,0.0,1.1887505002777325,0.7158166730107584
2024-09-13,62.64405016722824,17.167596959421328,4.553469334202099,0.023188330842305153,3.2139879150579342,5.656857730117208,4.836201822243256,0.0,1.188800787175001,0.7158469537126301
2024-09-16,62.59508428020414,17.404272612575703,4.550371019506265,0.0231725528187922,3.207573669931078,5.481149297957296,4.83291112803229,0.0,1.1879918920932537,0.71747354688118
2024-09-17,62.63567837988596,17.415559613551082,4.553322021440032,0.023187580658914554,3.2096538423086898,5.4198520301074105,4.836045362586659,0.0,1.1887623273733303,0.7179388420879216
2024-09-19,62.63690382001046,17.415900341489102,4.553411105228204,0.023188034313963313,3.209716637806493,5.413771432833272,4.836139977735477,0.0,1.1887855849972937,0.7221830655857396
2024-09-20,62.6527063564853,17.42029416339926,4.5545598760116714,0.02319388437575882,3.2105264106584306,5.389908466502024,4.837360077608472,0.0,1.1890855012834127,0.7223652636756743
2024-09-23,62.68223101519186,17.430269085040212,4.5571678329982825,0.02320716527543982,3.210142093985604,5.344307572141883,4.840129966984084,0.0,1.1897663758190802,0.7227788925635522
2024-09-24,62.31969264603112,17.32945676190207,4.530810312415351,0.39137627014598825,3.1915754338543505,5.510841584630125,4.812135864088622,0.0,1.1828850642482271,0.7312260626841428
2024-09-25,62.45180810661167,17.36619457405261,4.540415463946309,0.39220597347081565,3.135069893375226,5.3695814966143365,4.822337415461336,0.0,1.1853927371593347,0.7369943393083609
2024-09-26,60.44839137008678,16.83126526987411,4.40055746140849,0.584533605562137,3.0385006219978394,6.286164200980558,4.673795396818923,1.8777082845488509,1.1488791930225943,0.7102045956997179
2024-09-27,60.450244853634295,16.831781354298432,4.400692392391264,0.5845515286763229,3.0253068152655946,6.2863569489041895,4.694380204338431,1.8777658593053261,1.1489144202409551,0.7000056229451854
2024-09-30,60.357940885197,16.837965646493043,4.402309284093946,0.7319991680729663,3.0284632670437976,6.284694446894207,4.54882101468586,1.980700828539144,1.1493365515847391,0.6777689073952875
2024-10-02,60.33366041978569,17.037331642130905,4.40098565743409,0.7317790804890805,3.0255084237066376,6.079822882400876,4.649667640277668,1.9801052982724892,1.148990984655509,0.6121479708470661
2024-10-03,60.45248919800722,17.07088712822446,4.409653517878902,0.7332203392069765,3.039660493867463,5.892693821952507,4.6527827652049725,1.9840051692848988,1.1512539535180677,0.6133536128545365
2024-10-04,60.492144208215315,17.082085115475472,4.4125461176309635,1.7441817058884344,3.023207515717067,5.8760546980089305,3.6248578944047924,1.9853066168561184,1.1520091414000646,0.6076069864028395
2024-10-07,60.49462407157039,17.082785392138838,4.41272700907667,1.0247944677787928,3.0233314515046166,5.876372450946281,4.3443883699691375,1.9853880041038705,1.1520563677844466,0.6035324151269512
2024-10-08,60.555895633809484,17.108294837621955,4.4171964091552764,1.0258324237786598,3.0257780670674284,5.7755000813842585,4.350840369795445,1.9873988906335276,1.1532232201209143,0.600040066633055
2024-10-09,60.597298571157786,17.121732432555543,4.420665866319283,1.5851704781560807,3.028154644067655,5.73229349742041,3.7875116762388137,1.9889598797044585,1.1541290115306997,0.5840839428492686
2024-10-10,60.60227626675101,17.123138877629618,4.421028996846893,0.3654644713537097,3.0304569846859266,5.730710773767527,5.007659015854929,1.9891232605326759,1.1542238161347027,0.5759175364430049
2024-10-14,60.61018017789911,17.123898527312544,4.421755436905165,0.36552452253909123,3.030954933319631,5.7295984800315045,5.008481847849444,1.989450102726727,1.1544134720760797,0.5657424993407001
2024-10-15,60.606445729143076,17.122843451723494,4.421482993908916,0.3655020010320689,3.0307681834065447,5.731299262523527,5.0122808685901905,1.9893275243176294,1.1543423437946245,0.5657076415599329
2024-10-16,60.512233992351305,17.096226269326596,4.414609870315544,0.36493383410025465,3.026056903427382,5.873737199486915,5.006539973886448,1.986235146949862,1.1525479373457266,0.5668788728099629
2024-10-17,60.5489356917456,17.106595421412315,4.417287406306429,0.365155172679155,3.0278922584207812,5.831533020860888,5.007002674459866,1.9874398323577573,1.1532469772777065,0.5549115444795049
2024-10-18,60.55092356242101,17.107157044816688,4.417432429435234,2.2036925876242193,3.027991666579819,5.831724474820441,3.165358550695823,1.9875050816196436,1.153284839311472,0.5549297626756484
2024-10-21,60.56139657760824,17.11011593470639,4.418196477846062,2.2307533907939203,3.0285153943918024,5.815436931679761,3.139226389911811,1.9878488446818707,1.153484313884719,0.5550257444954196
2024-10-22,60.44042153104476,17.07273215594887,4.409072037824571,2.226146448658345,3.0222609176593043,6.009425457005548,3.13121625301912,1.9837435479513974,1.1511021431300803,0.5538795077580029
2024-10-23,60.44042153104476,17.07273215594887,4.409072037824571,1.863642971505024,3.0222609176593043,6.007377414761744,3.495767772416246,1.9837435479513974,1.1511021431300803,0.5538795077580029
2024-10-24,60.30914246732792,17.03564948452226,4.399495353309087,1.8595950628669946,3.0156964435287836,6.221751198371586,3.4861312282486003,1.9794347759568867,1.1486019022686735,0.5445020835992049
2024-10-25,60.316069334802314,17.037606131250964,4.400000661791678,1.8598086485362568,3.0160428143898623,6.202804888757321,3.492663116966393,1.9796621259374418,1.1487338261003242,0.5466084514674485
2024-10-28,60.32201291881493,17.243688021007454,4.400434240668375,1.418481450039494,3.016340017175963,5.991203089987029,3.9345177514510152,1.979857203108283,1.1488470230655583,0.544618284681907
2024-10-29,60.32662469136761,17.24485732399511,4.400770665148744,1.5616829307895799,3.0165706241041423,6.002562573426338,3.785592962606081,1.980008568267795,1.1489348553661043,0.5323948049284876
2024-10-30,60.331624267031046,17.246286493444547,4.401135379502156,3.172764580135723,3.016820622726748,5.988639458604914,2.1810875361836635,1.9801726616958952,1.1490300734687438,0.5324389272065643
2024-10-31,60.33378888764682,17.246905267889005,4.401293286544954,3.172878414823626,3.0169288623472355,5.985266452629742,2.1811657907823583,1.9802437077288564,1.1490712991810528,0.532458030426351
2024-11-01,60.32762211074838,17.245142444453972,4.4008434259566656,3.1725541117478406,3.016620499031164,5.9846546925601105,2.180942851645628,1.9800413050391659,1.1489538514544457,0.5426247073626244
2024-11-04,60.20455076393705,17.41411518561407,4.391865486687918,3.166081943714301,3.0104664433159742,5.972296979984798,2.1805737192371435,1.9760019223877843,1.1466099285054692,0.5374376266154928
2024-11-05,60.202094458653775,17.41340470139666,4.39168630152232,3.1659527696949463,3.0103436183046424,5.972053314274498,2.188644619123304,1.9759213028349414,1.1465631475895832,0.5333357666053241
2024-11-06,60.19718244933182,17.41198390687133,4.391327975051353,3.1656944532749374,3.010097998346593,5.9715660424974155,2.1966252432817206,1.9757600834629865,1.146469597208657,0.5332922506731816
2024-11-07,60.19963835379355,17.66767967913926,4.391507130977395,3.1658236062155884,3.0102208033152573,5.716824264458369,2.1926350939979264,1.9758406898602772,1.1465163704908017,0.5333140077515788
2024-11-08,61.7615932082873,18.126089709450234,4.50545027198867,3.247964856319755,3.0883247442260595,3.2705294350487004,2.2516185624150724,2.027106345961001,1.1762641706373753,0.5450586956658272
2024-11-11,61.75254666159954,18.156914749484677,4.504790334896415,3.247489109756453,3.081594868972599,3.2700503833324004,2.249196251947836,2.0268094249904243,1.1760918770130686,0.5345163380065832
2024-11-12,61.74608646493299,18.15501527737412,4.504319069611365,3.247149376102447,3.08127249022101,3.2697082894475664,2.2489609539574733,2.026597391832297,1.1759688410374824,0.5449218454832514
2024-11-13,61.58501969099986,18.36851071338636,4.492569399586207,3.238679076129916,3.0732348857666665,3.2611791437796405,2.2430944625522047,2.0213109433680834,1.1729012861799066,0.5435003982511661
2024-11-14,61.589193345607725,18.36851071338636,4.492569399586207,3.238679076129916,3.075321713070607,3.2632659710835807,2.2430944625522047,2.0213109433680834,1.1729012861799066,0.535153089035403
2024-11-15,60.198964330869686,17.953885433136648,4.3911603700023765,3.1655736273250428,3.005903666771913,4.879824052669069,2.2291769586159984,1.9756846740726075,1.146425839581333,1.053401046955321
2024-11-18,60.103375191988576,18.179937109953688,4.384187704556666,3.160547054850512,3.0011306321149194,4.6860874967662305,2.3158534887149873,1.9725475105217989,1.1446054451606857,1.051728365371939
2024-11-19,60.103375191988576,18.27870655055558,4.384187704556666,3.160547054850512,3.0011306321149194,4.587318056164339,2.3158534887149873,1.9725475105217989,1.1446054451606857,1.051728365371939
2024-11-20,60.956326682391406,19.051974632405845,4.4464054988962065,3.308668859875085,3.0395901321704306,2.5562449700221976,2.4044840739700257,2.0005407360871783,1.1608490074773516,1.0749154067042759
2024-11-22,60.95254996997422,19.052859472219453,4.446130009939219,3.308463862437616,3.033206038497252,2.5560865910212787,2.4043350977217295,2.000416787229853,1.1607770839691676,1.0851750869902053
2024-11-25,60.761682078609844,19.302221200088518,4.432207319909893,3.2981036802731323,3.0237078035435565,2.548082416331076,2.396806120337492,1.9941526467760644,1.1571422061097436,1.0858945280206813
2024-11-26,60.76043114970059,19.30182381631496,4.432116072003669,3.2980357806841445,3.0236455530696524,2.5480299577774495,2.3988155225245786,1.9941115922313253,1.1571183834868632,1.0858721722067697
