date,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,HANG SENG BANK LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE BANK OF EAST ASIA LTD
2024-04-16,35.465141475091166,20.749036526742582,16.439101434763195,7.669206991752903,7.602290185490765,0.0,4.611419251343716,4.524783609053208,0.0,2.9390205257624635
2024-04-17,35.471596691856426,20.765453167034043,16.411252041971007,7.670602908743229,7.603673922563807,0.0,4.612258602594685,4.525607191246807,0.0,2.9395554739899974
2024-04-18,35.45635898218774,20.748952113798634,16.432503588075377,7.6602324575649305,7.597375280832734,0.0,4.610277291797943,4.556007571172724,0.0,2.9382927145699247
2024-04-19,35.456538173257215,20.75158390015067,16.42045739886894,7.664314250083643,7.5973995260409835,0.0,4.610300591441286,4.561098595900873,0.0,2.9383075642563874
2024-04-22,35.45904703842041,20.753052259122256,16.433243966375844,7.639585537504239,7.5979371095723645,0.0,4.605572604993514,4.5730460083833,0.0,2.9385154756280696
2024-04-23,35.449192824292105,20.780128111460275,16.428677100698604,7.637462465452795,7.5958256117893015,0.0,4.601766296739103,4.569248739403056,0.0,2.937698850164762
2024-04-24,35.44596899821257,20.777227853357815,16.440319130783752,7.636767898137832,7.595134831019644,0.0,4.601347802183447,4.5658017968119085,0.0,2.937431689493039
2024-04-25,35.44829725822661,20.774550461451362,16.44038847443236,7.637269517414615,7.59563371563835,0.0,4.601650040615667,4.5645858982285255,0.0,2.9376246339925096
2024-04-26,35.45617979292944,20.756427949042582,16.444044275774065,7.6389677948119,7.5973227346035594,0.0,4.602673296143886,4.566106291661011,0.0,2.938277865033557
2024-04-29,35.4599431477402,20.75610389035771,16.43669186223481,7.639778602585544,7.598129122128361,0.0,4.603161828546208,4.567601809586997,0.0,2.9385897368201763
2024-04-30,17.657821036914743,10.334560947570361,8.19018755986115,3.8025827846854807,3.7810877240158995,0.0,2.297248601905855,2.2745071808361055,0.0,1.4633157040747222
2024-05-02,35.46998266737172,20.73922947523885,16.4287060527572,7.638402562924973,7.595730137566807,0.0,4.614576618592898,4.573950766870303,0.0,2.93942171867725
2024-05-03,34.24772768895699,20.024579380472556,15.84794701109757,7.375191958983546,7.424786788704546,0.0,4.446776805184998,4.416337662058336,3.3785200917260636,2.838132612815393
2024-05-06,34.24421722761541,20.022526820593693,15.845346354747678,7.37443598689413,7.424025733044798,0.0,4.429237331214984,4.444195060820966,3.3781737865848447,2.8378416984834978
2024-05-07,34.25090444088222,20.028389621846337,15.858204638842027,7.346584056230468,7.404482889406153,0.0,4.4301022730078214,4.464102730754078,3.3788334766111374,2.838395872419759
2024-05-08,34.238200967900994,20.017545067967323,15.91088521118444,7.324826502982844,7.303644765382297,0.0,4.419186809163498,4.464887115054366,3.468351840913265,2.8524717194509686
2024-05-09,34.23836805768133,20.017154736394772,15.910962859724364,7.324862249710673,7.303680408738694,0.0,4.419208375745045,4.464908904663229,3.468368767215782,2.8524856401261074
2024-05-10,34.27516749836986,20.019615904433987,15.932949442663524,7.33273502079181,7.313973143657881,0.0,4.476721116732957,4.3211898038080765,3.472096574292336,2.8555514952495713
2024-05-13,34.27583731132784,20.020007132227324,15.925932474380012,7.335321096576458,7.314116074950228,0.0,4.476808601814201,4.324205582873981,3.472164426776994,2.8556072990729606
2024-05-14,34.25525253023921,19.986012070319106,15.873400887104966,7.326033156506425,7.309723491425801,0.0,4.477049571601954,4.453439410696477,3.4700791751759974,2.8490097069300617
2024-05-16,32.481148946644296,18.92954593497651,14.991867557944424,6.93695310477543,6.932135860638912,5.30029770855849,4.236987435772056,4.1983904449880365,3.290830401137617,2.7018426045642316
2024-05-17,32.49333599419157,18.93433229853926,14.95209754564547,6.941871947583208,6.936589681543652,5.302749614371071,4.238577169171628,4.205524270115588,3.292065132908792,2.7028563459297597
2024-05-20,32.48671473521035,18.87999390904491,14.938398952950372,6.933047461667292,6.933323712785857,5.301669058083604,4.219188659727175,4.313963633797951,3.291394299485227,2.7023055772472633
2024-05-21,32.48867073539824,18.874646587721013,14.942540418139927,6.933464895139657,6.933278014942335,5.301988267513004,4.219442693841687,4.311907634497209,3.2915924718126135,2.702468280994315
2024-05-22,32.493486508718064,18.865400731981822,14.94568177383146,6.936345504276178,6.933842513373439,5.302774177587587,4.220068138930378,4.30745140299102,3.2920803823009983,2.702868866009051
2024-05-23,32.49589493079674,18.868652042043127,14.956981070559245,6.966970937987366,6.928334188668278,5.3031672200025355,4.2203809310118485,4.264225084086124,3.292324391791189,2.703069203053551
2024-05-24,32.50809304842948,18.87573484550708,14.96491265814908,6.968659308847518,6.950862173505769,5.305157891677019,4.245136394094433,4.183799569411139,3.293560245129026,2.704083865249453
2024-05-27,32.50824369970159,18.873505185881083,14.96498200959106,6.978886996935392,6.957845790294821,5.3051824772097325,4.245156067201592,4.168525868105601,3.2935755083756257,2.7040963967035
2024-05-28,32.706193233980436,18.988429929163626,15.056106933061383,7.021382907929216,6.389893794450055,5.337486849304667,4.271005715500226,4.19530764563887,3.3136307824783344,2.7205622084931873
2024-05-29,30.6935196330832,17.817732212599992,14.141835871088354,6.589301071945385,5.9966725332466915,5.009028602883909,4.008176581232852,10.08087264939397,3.109716583375349,2.5531442611502966
2024-05-30,30.695534289309773,17.82984136943019,14.147139966374391,6.591046336144641,5.998378898590757,5.009357384684905,4.004063813498576,10.06140539950628,3.1099206984443426,2.5533118440161444
2024-05-31,17.655304154038802,10.256285890128455,8.137081331178699,3.7942770711948604,3.7800809708655216,2.8812571695060423,2.3093296397103935,5.7624034703213995,1.7887486599344773,1.4686011581142078
2024-06-03,30.505489073535657,17.74135324895518,14.08173202408401,6.534021334904172,6.539069992366281,4.983884751991097,4.005471131243097,9.974543494908911,3.094106720407851,2.5403282276037444
2024-06-04,30.50243477617547,17.733917814418568,14.080322120546834,6.536849664769559,6.538415281859342,4.983385751106214,4.015953013465189,9.974850765490007,3.0937969295382306,2.5400738826305864
2024-06-05,30.49805359158221,17.731370622101732,14.082216997550095,6.535910751359862,6.537476143573909,4.98266996782415,4.030174833722779,9.969065495124493,3.0933525553254233,2.539709041835352
2024-06-06,30.495266220253313,17.73279656436408,14.080929952532998,6.532266899547073,6.5368786505728815,4.9822145764212875,4.03894600130906,9.96815437182105,3.0930698381940833,2.539476924984167
2024-06-07,30.526088343465513,17.74854115394905,14.018922280022311,6.532334364647182,6.5217028716739245,4.987250191799587,4.043028237889669,9.983892875362937,3.0961960604401257,2.5420436207497024
2024-06-11,30.53154183610887,17.755197792981228,14.021426763684344,6.5304512418266025,6.579513169631844,4.988141165183585,4.048979312968086,9.986547964628693,3.01570299556454,2.542497757422206
2024-06-12,30.53100970227031,17.754888337873894,14.021182384422861,6.530337422678342,6.581141394060339,4.988054226937238,4.04890874336123,9.986373909216395,3.015650434916944,2.542453444262444
2024-06-13,30.54005850095208,17.773226156445737,14.030568236449733,6.532272887939337,6.583091916632368,4.989532589394079,4.002164842286136,9.989333676611793,3.016544215173355,2.543206978115377
2024-06-14,30.54032472328953,17.773381088362818,14.03069054304818,6.542790413368555,6.569201858963211,4.989576083908953,4.002199729766103,9.989856612762448,3.016570510848327,2.545408435681871
2024-06-17,32.50041214290761,18.91732896237473,14.931184570900182,6.9627087113774095,6.990815251661236,5.309808609263836,4.259062137490642,4.20973115063238,3.210174932617809,2.7087735307741663
2024-06-18,32.500713639732396,18.917504452906684,14.931323083135617,6.962773302391184,6.990880103411172,5.309857866806445,4.257246306017878,4.2106978738516405,3.210204712472444,2.7087986592745374
2024-06-19,32.49408200149021,18.974858191268964,14.909726777750429,6.961352576858333,6.960701716725335,5.30877441193587,4.257768854478399,4.214939846275277,3.2095496832760864,2.7082459399410985
2024-06-20,32.50267350545053,18.953434972520906,14.913668941023497,6.963193173193091,6.962542140971298,5.310178063110952,4.258894617562695,4.216054285279281,3.2103982949960126,2.7089620058917374
2024-06-21,32.511722103387946,18.947111711099808,14.924316734222234,6.969771619762187,6.934784961692373,5.311656392770853,4.260080274645509,4.2195479782797225,3.211292055424228,2.709716168715141
2024-06-24,32.52500249758942,18.954851230762976,14.921593563354946,6.972618633350404,6.905124942077336,5.313826099147354,4.261820433016613,4.221735762037363,3.212603804591389,2.7108230340722024
2024-06-25,32.52983442221661,18.943275388891152,14.924738821970784,6.972261734817028,6.906150769616133,5.31461552282826,4.262453570404028,4.222362944433416,3.213081070025634,2.711225754796952
2024-06-26,32.532401966160606,18.934556232898327,14.925916815141013,6.972812047743951,6.9043744263363624,5.315034999568387,4.262790001161996,4.227339087164791,3.2133346749698166,2.71143974885475
2024-06-27,32.53527205377677,18.92694011371941,14.924447644287525,6.973427206179805,6.9049835470388246,5.315503904881546,4.263166074862468,4.230962333421103,3.2136181631692686,2.711678958663275
2024-06-28,32.53768936247835,18.94227724192148,14.925556502301598,6.974874044705001,6.8832071459535324,5.315898836690363,4.2634828199762635,4.23127668585829,3.213856928873657,2.7118804312414615
2024-07-02,32.55220076131207,18.950725258521985,14.932213112142795,6.97798475050682,6.853292486154444,5.318269660485487,4.265384279509304,4.221549527171497,3.2152902685054245,2.713089895690172
2024-07-03,32.545396931790656,18.94676431268881,14.970894664923948,6.976526261755364,6.8281719322838645,5.317158073579759,4.264492759218743,4.2234540074279225,3.2146182313977283,2.712522824933208
2024-07-04,32.55688949899355,18.946949954204786,14.97618125010171,6.950182341603963,6.830583125023935,5.319035690762217,4.265998654805891,4.224945411238743,3.215753390883827,2.7134806823813826
2024-07-05,32.58247445385226,19.0088047127884,14.987950338830275,6.816608498955215,6.8406009870300295,5.323215675095309,4.269351105997946,4.237100643143435,3.218280502859467,2.715613081447665
2024-07-08,32.5733864352587,19.003502709991903,14.983769846905037,6.814707186491324,6.838692982496816,5.321730905020485,4.296052635937127,4.235918816100735,3.2173828487205616,2.714855633077313
2024-07-09,32.60218256815115,19.02030254106095,15.010974583876896,6.8277109036781605,6.723764940122491,5.326435520878079,4.311482600182431,4.239663532094343,3.2202271395425126,2.7172556704129858
2024-07-10,32.597480776415004,19.01755948847177,15.022766236980004,6.82672623111409,6.722795258342288,5.325667357873568,4.3108608107296025,4.239517316581542,3.2197627277712595,2.716863795720872
2024-07-11,32.60021068391247,19.00984702508335,15.024024333041607,6.827297941892885,6.723358265321432,5.3261133610278915,4.311221827929933,4.240802869778827,3.2200323699092794,2.7170913221023247
2024-07-12,32.599452330410486,19.07919149478081,15.023674840776744,6.826208634657199,6.6566718957439095,5.325989463769727,4.311121539309017,4.240704219259703,3.2199574647852627,2.7170281165071426
2024-07-15,32.598390694779496,19.078570160738266,15.02318557892174,6.828312478902573,6.657385572964477,5.325816017291926,4.3109811430781475,4.240566116243309,3.219852603466115,2.7169396336139444
2024-07-16,32.60172749676978,19.092154986424323,15.047987216886355,6.834594755530141,6.618983760331811,5.326361172838184,4.311422419170362,4.229368259321118,3.220182190612801,2.717217742115122
2024-07-17,32.59869401218966,19.09037852357405,15.097762759671507,6.82884124784476,6.581614421714896,5.3258655722756805,4.311021255353866,4.228974730376997,3.2198825631460855,2.716964913852498
2024-07-18,32.596388414696506,19.157767876045565,15.097341332137,6.82399842541391,6.522347674549393,5.325716910090895,4.310900920766036,4.228856685973831,3.219792685778718,2.7168890745481447
2024-07-19,32.598663250793194,19.167014162342262,15.09327715990279,6.824474658478271,6.517685070830903,5.32608858111511,4.311201769832474,4.224499277351285,3.220017388605677,2.7170786807480356
2024-07-22,32.59775327825409,19.169735807879334,15.175203357368765,6.814048872623522,6.430968454143208,5.325939906480437,4.3110814251670835,4.224381352935051,3.2199275037114248,2.7309600414370845
2024-07-23,32.596388414696506,19.168933173612203,15.174567973639569,6.813763569311162,6.434886176944077,5.325716910090895,4.310900920766036,4.2242044786544,3.219792685778718,2.73084569650644
2024-07-24,32.59214290333492,19.1729487609477,15.182359927402922,6.8012471082883845,6.438234507483967,5.325023262949294,4.310804608308939,4.226445258658168,3.2203036446773803,2.7304900179483202
2024-07-25,32.58638290649779,19.169560333112535,15.17967675479223,6.803300672034124,6.437096680784146,5.324082173643101,4.315158618723658,4.234999879254142,3.2197345216570574,2.730007459501217
2024-07-26,32.58471591894623,19.168579695938533,15.178900223924732,6.802952642688173,6.439557709794847,5.323809815132725,4.314937872661688,4.237108504490406,3.2195698130613737,2.7298678033612975
2024-07-29,32.59350741137534,19.173751458788733,15.180669656523351,6.767573738615179,6.439899590515179,5.325246201253145,4.316102060918968,4.253137441701219,3.2195081072142715,2.730604333094607
2024-07-30,32.57638353882443,19.163678014646646,15.172694084911653,6.76680782371135,6.485799349929901,5.3224484404567525,4.313834481039483,4.2509029419717494,3.2182815875738435,2.7291697369341903
2024-08-01,32.569266517262164,19.18273297337313,15.166590277067696,6.766259134228047,6.4881010547412385,5.3212856354980715,4.31289202980081,4.246720403992498,3.2175784837616934,2.728573490274652
2024-08-02,32.569417910874265,19.18189246997489,15.166660776809657,6.7662905862231435,6.488596049562699,5.321310370738976,4.312912077667183,4.246740144269462,3.21759344021853,2.7285861736611925
2024-08-05,32.57017490004723,19.192564927246682,15.168407825176674,6.7664478505847265,6.474801461398713,5.321434050392929,4.313012319794804,4.246838848407141,3.217668224588454,2.7286495923626446
2024-08-06,32.562303932241,19.21348720204884,15.16474220010619,6.764812658469305,6.471842546262351,5.320148062945144,4.311970029379688,4.2458125495936825,3.2168906370230026,2.727990181930804
2024-08-07,32.57017490004723,19.204186092461175,15.163759359090879,6.766912697193305,6.49432501895906,5.321434050392929,4.336254650223787,4.196635414680537,3.217668224588454,2.7286495923626446
2024-08-08,32.56956930589384,19.203829019069524,15.165336763310702,6.766786876476086,6.494204266605909,5.321335106209839,4.336174023992216,4.196557384461822,3.2176083968144145,2.7285988571656477
2024-08-09,32.56911512505751,19.200772233839846,15.154434159415189,6.778313301091305,6.494113705287845,5.321260900487122,4.336113556286112,4.19975268408515,3.2175635274439007,2.7285608070060237
2024-08-12,32.557159586758985,19.199299904787505,15.158164455347608,6.758632652268694,6.5275087181701945,5.319307561004365,4.334521846732756,4.201463656127458,3.2163824175539766,2.72755920124846
2024-08-13,32.55806729431629,19.199835189494152,15.16091044050136,6.750921631124483,6.5281553817166955,5.319455865578046,4.330925304603264,4.2076215542244535,3.21647209167373,2.7276352467675227
2024-08-14,32.55262180806372,19.19197796801723,15.158374708615497,6.749792508483321,6.501975328995299,5.3185661621590645,4.330200937459663,4.253377419011,3.2159341219472513,2.7271790372479576
2024-08-15,32.55489053928276,19.191457025043626,15.159431160477782,6.753050701152817,6.4987114516780995,5.318936835746089,4.330502727653691,4.249492198835755,3.216158254128796,2.7273691060005825
2024-08-19,32.55337801666779,19.195211445553344,15.158726842875097,6.752736949770571,6.498409517072393,5.318689714280823,4.330301529517213,4.249294764504188,3.2160088292033207,2.7272423905552574
2024-08-20,32.55761343421091,19.17447550762321,15.193690477494586,6.753615527119025,6.4797389768450575,5.319381712257521,4.332723600735944,4.244736286246971,3.2164272539888232,2.7275972234779533
2024-08-21,32.55670575195999,19.16046596051825,15.193266888609603,6.753427241299001,6.479558326501269,5.319233411818491,4.34886571071541,4.244617946129853,3.216337582369136,2.7275211800789982
2024-08-23,32.56502806747637,19.16582863225941,15.197150671008686,6.755153587715841,6.455187368590474,5.3205931421024975,4.3499773905290455,4.245702977584305,3.2171597594152903,2.7282184033180807
2024-08-26,32.56472536327523,19.1702981669831,15.22024784936647,6.75509079601899,6.428170772939964,5.320543685185299,4.349936955850831,4.245663512176031,3.2171298547036193,2.7281930435004687
2024-08-27,32.56260659142696,19.162079803261282,15.227622862912654,6.754651286824565,6.432864658792237,5.320197512507597,4.349653934149864,4.245387274860148,3.21692053728754,2.728015537977154
2024-08-28,32.557159586758985,19.14261128084333,15.264107129603937,6.753521382896678,6.419242739653859,5.319307561004365,4.348926333144801,4.251647028143613,3.215917756701975,2.72755920124846
2024-08-29,32.54506165389775,19.135498067374964,15.300239068586919,6.744044515340308,6.418250874274184,5.317330956578239,4.342665431329364,4.255641014543927,3.2147227520516415,2.726545666022704
2024-08-30,32.54732933140361,19.139153994962115,15.298518036595649,6.734294975266081,6.40569151020521,5.317701458005756,4.342968019931555,4.272660279361964,3.214946747770252,2.7267356464978154
2024-09-02,32.62340362370439,19.127550412328713,15.329619867029592,6.731411084719382,6.386208946343309,5.33013075353921,4.334960382898788,4.181144781779699,3.2224611830141097,2.733108964642801
2024-09-03,32.61793626175519,19.150414405697713,15.327050773340792,6.7288863815536475,6.3744315303411945,5.32923747598907,4.334233886126037,4.183237232587617,3.221921130177869,2.7326509224308753
2024-09-04,32.6203659741414,19.149513106708387,15.328192486440276,6.725663113230343,6.374906362198124,5.329634451266739,4.334556743515707,4.182152153395633,3.2221611313114344,2.732854477791955
2024-09-05,32.6203659741414,19.149047543764983,15.328192486440276,6.725663113230343,6.375371925141529,5.329634451266739,4.334556743515707,4.182152153395633,3.2221611313114344,2.732854477791955
2024-09-09,32.61702521292349,19.15174157813934,15.326622674775988,6.7356811665477325,6.374719001894309,5.329088625505784,4.334112827004252,4.1863789977854395,3.2218311389700274,2.7227987764536468
2024-09-10,32.61550691129395,19.155505012778324,15.325909230308554,6.735367624904237,6.37442226280835,5.328840559844025,4.333911076828542,4.186184124524843,3.2216811647943793,2.7226720319147995
2024-09-11,32.62872087197219,19.10738387885809,15.332118422840146,6.738096415328716,6.377004818564923,5.330999504968195,4.342652165525196,4.196262409164178,3.222986407982696,2.723775104795664
2024-09-12,32.63145613177936,19.11830007189222,15.33340371157228,6.744715644650562,6.353787619315885,5.33144640169869,4.343016209275837,4.19661418108785,3.2232565903540915,2.7240034383732237
2024-09-13,32.62598607068084,19.129530179677374,15.328970776945742,6.743585017610217,6.352722524140717,5.330552683151684,4.342288182799768,4.200101484597264,3.2227162709023864,2.7235468094940125
2024-09-16,32.62826503991871,19.130866403223845,15.330041526279517,6.737536606619689,6.352234919037801,5.330925029463591,4.342591497500177,4.200394867364564,3.2234070576711735,2.7237370529209324
2024-09-17,30.651505757161562,17.97227448781797,14.401282309231025,6.334160032803606,5.967389469023847,5.007954883034352,4.074249249677023,10.004343023931275,3.028119327368605,2.5587214599507324
2024-09-19,30.827767905205622,18.080024228747305,14.48629708873461,6.370584757327161,5.431052691618673,5.036753236106619,4.0866788406574335,10.061873215274506,3.0455325931769575,2.573435443151116
2024-09-20,30.80192411388461,18.072253061166972,14.434161148280817,6.366167389747054,5.537147946465291,5.033608389798379,4.084127201483834,10.055151082236288,3.0436310245506415,2.571828642386117
2024-09-23,30.811949735460004,18.02535368903234,14.454253926880762,6.365160563822854,5.538950215366188,5.0352467631898685,4.093373779180983,10.058423901793313,3.044621686457166,2.5726657388165215
2024-09-24,30.64159266995312,17.92394313728919,14.374774806339602,6.329968046489714,6.069092075041075,5.007407244105723,4.072491469336903,9.994500706431058,3.02778819099399,2.5584416540196253
2024-09-25,32.62325484604756,19.083125707993588,15.30582162091004,6.739341618833931,6.460197087508936,5.331247771679735,4.3358688464262425,4.1736383409620865,3.223602207580725,2.7239019520571603
2024-09-26,32.62735741145818,19.062237400954306,15.31054099227031,6.740189130522949,6.457283395635463,5.331918207318569,4.336414107334092,4.185807261378463,3.2240075944428535,2.724244498684809
2024-09-27,32.63358920648399,19.06075390525265,15.309738480225732,6.739613094807945,6.4594484335752576,5.332936598754423,4.32233511367374,4.191731112063803,3.2250892283033004,2.7247648268591655
2024-09-30,17.631142078429722,10.297562769293963,8.267707552440271,3.639992150899401,3.492401258144949,2.8812571695060423,2.3251860018288504,2.2795409465879968,1.74243801501708,1.4721247941405315
2024-10-02,32.635261556528185,19.06079894743868,15.296546789233636,6.732970345839363,6.474687464953805,5.333209891915656,4.273639713798379,4.242726327243998,3.225254502128357,2.724904460919942
2024-10-03,32.62811725902995,19.0566262822986,15.298321675629639,6.7314964081136255,6.46954388254474,5.332042380571451,4.287143128439161,4.247852590114584,3.224548450558009,2.7243079427002446
2024-10-04,32.728249559822,19.020132227454013,15.25904432920048,6.705797272535692,6.4649245902867305,5.329386334787882,4.285007577440666,4.261565014042878,3.222942208952124,2.7229508854775344
2024-10-07,32.73891848219325,19.02633250754705,15.264018550602396,6.694478164823921,6.450267110461256,5.3311236354335625,4.281747495860891,4.265282685972095,3.223992840155956,2.723838526949615
2024-10-08,32.74135806974764,19.040790658517007,15.26515597087809,6.672156354672672,6.455870766422861,5.331520891771733,4.284395195082344,4.260477514601117,3.224233080615107,2.7240414976914282
2024-10-09,32.74898412477954,19.040567241296202,15.231910441684812,6.67371042067793,6.459703636635367,5.332762699507311,4.308684918649451,4.254016477628199,3.2249840628699067,2.724675976271282
2024-10-10,32.72687834569765,19.015145645874266,15.214645975760444,6.66455040472404,6.4604640337244446,5.32916304970803,4.347673486898024,4.295835078021622,3.222807177475087,2.7228368021163925
2024-10-14,32.71850119976719,19.010278311804644,15.248914474603916,6.662844470210167,6.442521248334048,5.327798936208324,4.346560606687666,4.298458687798985,3.22198223090529,2.7221398336797695
2024-10-15,32.72661996087986,19.014529999658052,15.248043155724131,6.657515015512913,6.444119894025644,5.329120974970286,4.334928655291156,4.299525306316315,3.222781732810413,2.7228153048112245
2024-10-16,32.72677230992503,19.014618516146875,15.249510699223134,6.657546007593888,6.442287811683239,5.329145783107917,4.33494883526215,4.299545321477547,3.222796735512201,2.722827980068015
2024-10-17,32.73439157110475,19.020907906136074,15.253061003658289,6.659095979628021,6.434475095802335,5.3303864845495905,4.319195442514447,4.301477574462301,3.2235470487366302,2.7234618934075616
2024-10-18,32.73088627037919,19.032372872487446,15.251427658322175,6.658382902865366,6.430992599492677,5.329815690143004,4.318732929597853,4.301016958830268,3.2232018612666176,2.7231702566154046
2024-10-21,32.72479188296872,19.03022558116553,15.274189955501447,6.657143133046667,6.4293296769426505,5.328823295333593,4.311411905993958,4.305802028119693,3.2226017112834358,2.7156808296443105
2024-10-22,32.723573277817835,19.029516934002896,15.273621175518922,6.656895234482755,6.429090261691697,5.3286248607174445,4.31125135772294,4.3093654867652065,3.222481708104847,2.7155797031754547
2024-10-23,32.735944788027375,19.02635133142623,15.270706842841895,6.655625044061868,6.427863538335271,5.327608115220306,4.310428735466808,4.308543224348782,3.2218668320623465,2.7150615482091185
2024-10-24,32.73564009389753,19.035481873227134,15.268237800701293,6.6555630959527035,6.425942183730624,5.327558527804109,4.306200181146531,4.308503122013653,3.221836844111266,2.715036277415156
2024-10-25,32.73015656930336,19.038807503803966,15.265680228671243,6.649795190666627,6.424865778567805,5.326666112133289,4.310131888992965,4.3087120149105065,3.2212971564337862,2.72388755651645
2024-10-28,32.73975394328231,19.056491643359504,15.225474293747435,6.651745091859221,6.424887963974621,5.328228035817672,4.316515578104038,4.309975446708859,3.2222417285577287,2.7246862745886093
