date,SUPREME CHINA SECURITIES LTD,SUCCESS SECURITIES LTD,KOALA SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,USMART SECURITIES LTD,CENTRAL WEALTH SECURITIES INVESTMENT LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-10-07,50.68212337956659,2.2274051201400016,15.70915839281965,7.846879186089375,5.7830368371066525,4.886549199570893,4.579372013349054,3.530480255694521,2.8488629273675037,1.9061326882957617
2024-10-08,50.24660169254227,2.059811882023683,15.574166432957698,8.110094018568539,5.7333420376098365,4.8141927742694035,4.540020547945183,4.0831563588800375,2.9058438056898996,1.9327704495134526
2024-10-09,50.28740634984597,2.0614846303315266,15.58681402508694,7.883690251818733,5.737998015311197,4.811348992236227,4.543707443702715,4.23149999689178,2.9453469198486832,1.9107033749262246
2024-10-10,50.29674559045646,2.0618674836615143,15.589708765879863,7.738245565783658,5.7390636607277585,4.8054879589628765,4.544551288716021,4.242417735508372,3.0708537247327437,1.9110582255707294
2024-10-14,50.22745060561922,2.059026801340234,15.568230465050123,7.928256427220439,5.73115682053996,4.798867327521564,4.538290155735215,4.158159002101144,3.088882356237038,1.9016800386350636
2024-10-15,50.18175447120205,2.0571535315575136,15.554066736981294,7.944630420220131,5.725942705364303,4.7978709651030185,4.534161291648344,4.154375975282205,3.150093982210696,1.8999499204304537
2024-10-16,50.257960958285366,2.0602775443721906,15.577687289876968,7.926323021926726,5.73463817612682,4.805157057340773,4.54104691188117,4.018947966962766,3.175125870873171,1.9028352023540525
2024-10-17,50.25456908877201,2.0601384978916224,15.576635964244181,7.932537000607305,5.734251149991481,4.804832761141347,4.54074044026383,4.0186767313848595,3.1749115841723747,1.9027067815309884
2024-10-18,50.257960958285366,2.0602775443721906,15.577687289876968,7.926323021926726,5.73463817612682,4.805157057340773,4.54104691188117,4.018947966962766,3.175125870873171,1.9028352023540525
2024-10-22,50.2953866928099,2.06181177693858,15.589287569273521,7.949111542411916,5.7389086049679765,4.808735326911359,4.544428505820658,4.00843196512789,3.099645823841218,1.9042521918969897
2024-10-23,50.29708532634167,2.0618814108125956,15.589814068587732,7.91898417585162,5.739102425976885,4.808897733040605,4.544581985476554,4.015321972066655,3.120014397357843,1.9043165044878418
2024-10-24,50.30558021533727,2.062229650747242,15.592447098695054,7.923699532017989,5.740071727432958,4.809709928263615,4.545349539287029,4.009244366507475,3.107029809097096,1.9046381326142663
2024-10-25,50.310678526222695,2.0624386511768495,15.594027343718237,7.921124346282146,5.740653465483604,4.810197377098874,4.5458101960359425,4.002894235631378,3.1073446967065665,1.9048311616437046
2024-10-28,50.27840666565076,2.06111569679542,15.584024531374348,7.9126672685665,5.7369711146655105,4.807111868741115,4.542894279233976,3.996950512526,3.1762487576223726,1.903609304823992
2024-10-29,50.25804576088954,2.06028102077469,15.577713574836089,7.90946292946057,5.734647852449577,4.805165165306638,4.541054574201656,3.9953318946318,3.215458814352707,1.9028384130967368
2024-10-31,50.26483089658096,2.0605591709907753,15.579816659004347,7.897030158140884,5.735422064085392,4.805813891240421,4.541667643631667,3.995871288247825,3.2158929204552282,1.9030953076225037
2024-11-01,50.266531708343024,2.06062889415928,15.580343833471103,7.893922106864126,5.735616133639253,4.80597650562998,4.541821320101078,3.996006496598585,3.2159932985094377,1.9031597026841363
2024-11-04,50.24804526717313,2.0598710599994483,15.574613875586696,7.901141037515506,5.733506755358635,4.80420901941369,4.540150981810675,3.994536891744157,3.2414653306835657,1.9024597807144903
2024-11-05,50.232791478804195,2.059245745381746,15.569885893379167,7.898742489818404,5.731766235937568,4.802750606707829,4.538772729146888,3.9798322805263306,3.2843302888926598,1.9018822514052176
2024-11-06,50.23109718508827,2.059176289414374,15.569360739210941,7.901848958267281,5.731572910119337,4.802588615507808,4.5386196416140905,3.9796980454057085,3.2842195122464557,1.9018181031257353
2024-11-07,50.2243211530016,2.0588985123919494,15.56726047674705,7.910900307927037,5.730799737241926,4.801940759968481,4.538007394738266,3.982533624329878,3.2837764803789122,1.9015615532749064
2024-11-08,50.22093382246261,2.0587596519823395,15.566210557990345,7.913738966359296,5.730413229022061,4.801616897739799,4.537701333238948,3.9856372276360594,3.283555009264921,1.901433304303625
2024-11-11,50.23787504580319,2.059454141399683,15.57146156846661,7.926528555692235,5.732346291650684,4.803236645882041,4.556098748588393,3.8554214981651467,3.3555027821410794,1.9020747222109329
2024-11-12,50.243807174557354,2.0596973234036775,15.573300259192091,7.927464526569247,5.733023171718451,4.8038038159343985,4.556636736398758,3.8592504867425754,3.3407171847571098,1.9022993207263337
2024-11-13,50.243807174557354,2.0596973234036775,15.573300259192091,7.9342120011716855,5.733023171718451,4.8038038159343985,4.556636736398758,3.852503012140137,3.3407171847571098,1.9022993207263337
2024-11-14,50.274337407890634,2.060948881424768,15.582763246123605,7.928905797412413,5.736506795770458,4.806722807540234,4.559405538975639,3.8042071438195317,3.3427471438881278,1.9034552371545956
2024-11-18,50.307453724492234,2.062306453481924,15.593027801516937,7.934128663952872,5.740285502463192,4.809889054228265,4.562408874775349,3.815158048757076,3.274010821093403,1.9013310552387492
2024-11-20,50.305754390576865,2.062236790896346,15.592501085115599,7.937238554158524,5.740091601537662,4.809726581135435,4.562254761307807,3.8150291766519553,3.2739002283836625,1.9012668302361442
2024-11-21,50.307453724492234,2.062306453481924,15.593027801516937,7.940884685946588,5.740285502463192,4.809889054228265,4.562408874775349,3.798267993772785,3.2841448540839777,1.9013310552387492
2024-11-22,50.30235606713336,2.062097479843019,15.591447759057328,7.940080035616301,5.739703838982588,4.8094016678765925,4.5619465656053775,3.7809947715309757,3.310833421107684,1.9011383932467811
2024-11-26,50.292418606126986,2.0616901030340697,15.588367597087743,7.931757433553479,5.738569934180756,4.808451548532785,4.561045332151257,3.773493815825609,3.3434428148641495,1.9007628146431592
2024-11-27,50.295815586949054,2.061829359047901,15.589420506994289,7.925538721807513,5.738957543537251,4.808776333423767,4.561353406090655,3.773748694920308,3.343668646340077,1.9008912008891894
2024-12-02,50.312807376815186,2.0625259213921026,15.594687190798865,7.894432557610371,5.740896376012526,4.810400916224885,4.562894400260388,3.775023607039405,3.3447982614851455,1.901533392361123
2024-12-03,50.321307577817734,2.062874379087446,15.597321867387286,7.87887159256921,5.74186628359024,4.811213619328182,4.563665287864913,3.77566138618794,3.3453633553254205,1.901854650841634
2024-12-04,50.32147761113399,2.0628813494423235,15.597374569999554,7.878560319637027,5.741885685084612,4.8112298761912555,4.563680708273892,3.7756741439690362,3.3453746591498397,1.9018610771184719
2024-12-05,50.312977352692656,2.062532889392331,15.594739875607708,7.8772294803604055,5.740915770952896,4.810417167596242,4.5629098154602135,3.7750363605108075,3.361701470959639,1.9015398164671065
2024-12-09,50.31637711144047,2.0626722592845996,15.595793646545184,7.8777617621144085,5.741303697282042,4.810742218084341,4.563218141331129,3.7685342276793774,3.3619286285357717,1.9016683077026784
2024-12-10,50.3287901309106,2.063181119269854,15.599641119302568,7.855035262264362,5.742720073393947,4.811929025248269,4.564343884456658,3.769463922769276,3.3627580142729587,1.9021374481115148
2024-12-11,50.33049102150827,2.0632508456701504,15.600168318204787,7.855300727728311,5.742914151943274,4.812091647175292,4.564498139100521,3.7628321982051767,3.3662512185164952,1.9022017319477165
2024-12-12,50.33049102150827,2.0632508456701504,15.600168318204787,7.858680285618062,5.742914151943274,4.812091647175292,4.598293717998037,3.766211756094928,3.3256965238394756,1.9022017319477165
2024-12-17,50.3287901309106,2.063181119269854,15.599641119302568,7.865173593302852,5.742720073393947,4.811929025248269,4.59813832125162,3.7660844790897796,3.3222046901190057,1.9021374481115148
2024-12-27,50.321987717977265,2.0629022607895884,15.597532679973325,7.884384462050348,5.741943890354415,4.8112786474396545,4.5975168392826635,3.7588174832513412,3.3217556626718436,1.901880356209557
2024-12-30,50.321987717977265,2.0696602346209025,15.597532679973325,7.877626488219033,5.741943890354415,4.8112786474396545,4.5975168392826635,3.7588174832513412,3.3217556626718436,1.901880356209557
2025-01-02,50.311787545668054,2.069240718382137,15.59437108942118,7.876029708139167,5.740780009122226,4.810303410302629,4.5965849312622975,3.7580555780137566,3.3413521610518186,1.901494848636733
2025-01-03,50.31348728721603,2.0693106259444276,15.594897932170134,7.87291737706312,5.740973956560298,4.8104659223691595,4.596740223029249,3.758182540769746,3.341465045832336,1.9015590890454952
2025-01-06,50.31348728721603,2.0693106259444276,15.594897932170134,7.876295793197581,5.740973956560298,4.8104659223691595,4.593361806894788,3.758182540769746,3.341465045832336,1.9015590890454952
2025-01-07,50.31340229741098,2.0693071304541295,15.594871589187237,7.876451409039042,5.740964258877159,4.810457796505043,4.593354047764075,3.7581761924282038,3.341459401412159,1.9015558769219676
2025-01-08,50.33041022660416,2.0700066384887017,15.600143275450826,7.879113962588226,5.742904932915428,4.812083922385104,4.561111259304487,3.759446605313393,3.342580498582469,1.9021986783672045
2025-01-20,50.33211122670961,2.070076597813382,15.600670508295481,7.876000583695474,5.743099023960036,4.812246554782148,4.561265409662055,3.759573662077748,3.342693466661905,1.9022629663421664
2025-01-21,50.34955310918804,2.070793953629787,15.606076700385554,7.841540684054457,5.745089213836767,4.8139141708789115,4.566226889644689,3.7608764892468205,3.3430066204209297,1.9029221687140396
2025-01-23,50.332791658945574,2.0701045828673315,15.600881411411956,7.838930222076472,5.7431766640513215,4.81231161081901,4.564706785093996,3.7591175303325044,3.3756908516529434,1.9022886827488907
2025-01-27,47.51152606123078,4.891370180582121,15.600881411411956,7.838930222076472,5.7431766640513215,4.81231161081901,4.564706785093996,3.7591175303325044,3.3756908516529434,1.9022886827488907
2025-02-04,44.25477417643503,8.14953895742119,15.601303234752379,7.842521978196299,5.743331950531692,4.812441728169772,4.564830207599004,3.759219170968816,3.3696984782774964,1.9023401176483323
2025-02-06,44.25327850246714,8.149263528306575,15.600775959140933,7.845636614829023,5.743137843743279,4.81227908258071,4.564675930510568,3.7590921210322112,3.369584592930946,1.902275824458615
2025-02-07,44.2535776291728,8.149318612640103,15.600881411411956,7.84568964681928,5.7431766640513215,4.81231161081901,4.564706785093996,3.7591175303325044,3.3689314269101356,1.9022886827488907
2025-02-10,39.87478713177354,12.528109110039368,15.600881411411956,7.84568964681928,5.7431766640513215,4.81231161081901,4.564706785093996,3.7591175303325044,3.3689314269101356,1.9022886827488907
2025-02-11,39.86710698855556,12.525696114782553,15.597876580234542,7.847557577407192,5.742070490890816,4.8012475440685956,4.563827592893127,3.758393499859044,3.394301321726293,1.9019222895822723
2025-02-12,39.86575990004425,12.525272878119376,15.597349536214319,7.850671359817141,5.741876469358438,4.8010853124472135,4.563673383566632,3.7582665057256075,3.394186630075461,1.901858024631559
2025-02-13,39.854986468321655,12.521888014203633,15.593134465920834,7.86881797759483,5.7403247689955865,4.806543922261815,4.562440084020221,3.7572508615312845,3.3932693758200663,1.901344061330074
2025-02-14,39.85767928032013,12.522734058658195,15.594188019900004,7.862593111539982,5.740712615455536,4.806868677588361,4.562748346410682,3.757504721113177,3.3934986429030327,1.9014725261109022
2025-02-18,37.77597780957301,14.604435529405313,15.594188019900004,7.862593111539982,5.740712615455536,4.806868677588361,4.562748346410682,3.757504721113177,3.3934986429030327,1.9014725261109022
2025-02-19,37.77214968264763,14.602955550960758,15.592607742313563,7.871930095215762,5.740130865417327,4.806381561053504,4.562285968444275,3.7571239446030984,3.3931547538952715,1.9012798354488158
2025-02-20,32.368213953477024,20.01042989750087,15.593661225115113,7.8724619461484195,5.740518685674547,4.80670629443973,4.562594210008672,3.7506214905959427,3.3933840054890583,1.9014082915506227
2025-02-21,32.35946874693927,20.005023502739196,15.589448147795201,7.89735285762267,5.73896771898815,4.805407624103096,4.561361493592133,3.749608152027824,3.3924671849306995,1.9008945712617582
2025-02-25,32.35946874693927,20.005023502739196,15.589448147795201,7.900730093137705,5.73896771898815,4.805407624103096,4.561361493592133,3.749608152027824,3.389089949415665,1.9008945712617582
2025-02-27,32.37368210830519,20.013810378395334,15.59629555501788,7.904200358139474,5.741488465626335,4.80751831991229,4.563364996175443,3.751255105383645,3.3466552052862815,1.9017295077581247
2025-02-28,32.3743384110415,20.014216112858012,15.596611734419863,7.904360597815208,5.741604861239841,4.807615781406403,4.563457508016502,3.751331153544679,3.3446957786616105,1.9017680609963843
2025-03-03,32.37652627902614,20.015568679885487,15.597665758352317,7.904894776993526,5.74199288070442,4.807940681594849,4.5637659079119475,3.751584669685346,3.338163782765146,1.9018965830808217
2025-03-05,32.37712799456517,20.015940667868186,15.597955639909673,7.905041688925361,5.742099595251607,4.808030036845438,4.5638507251909735,3.751654392631295,3.3363673291128255,1.9019319296994737
2025-03-06,32.37712799456517,20.015940667868186,15.597955639909673,7.908420767469362,5.742099595251607,4.808030036845438,4.5638507251909735,3.748275314087294,3.3363673291128255,1.9019319296994737
2025-03-14,32.38043312448721,20.017983940033346,15.599547914243479,7.899089806354303,5.742685761671025,4.808520851347069,4.564316613320214,3.7485879923811574,3.336707912980927,1.9021260831812647
2025-03-17,32.38590540895805,20.02136697392395,15.602184233636585,7.900424750402609,5.743656274016974,4.80933349007495,4.565087981597687,3.7323215296936247,3.3372718157189083,1.90244754197666
2025-03-18,32.38596014114341,20.021400810037356,15.60221060133045,7.900438102121707,5.743665980797001,4.809341617849322,4.56509569659711,3.73232783731761,3.337108455692725,1.902450757113312
2025-03-19,32.40129243418289,20.030879423082723,15.609597063364026,7.910941560668144,5.746385170518558,4.8116184759288885,4.567256922778718,3.737476411645745,3.2812011147378404,1.9033514230924629
2025-03-24,32.48147517613939,20.080449385120666,15.64822577843516,7.957638338866441,5.7606056192937505,4.823525678810755,4.578559409678958,3.407728573057694,3.353730436998174,1.9080616035990081
2025-03-25,32.48070441610257,20.07997289174025,15.64785445825922,7.9608393987476935,5.760468924621628,4.82341122031373,4.578450764040172,3.4066307437930465,3.3536508555942786,1.9080163267874137
2025-03-27,32.48070573737419,20.079973708566698,15.647855094793014,7.960839722583995,5.7604691589498,4.823411416523649,4.5784509502854265,3.4066268145039555,3.3536509920163105,1.9080164044029662
2025-03-28,32.47960471496905,20.079293042908557,15.647324667923876,7.963959641788788,5.760273892084006,4.823247913794313,4.578295751161435,3.4065113375657687,3.353537310838597,1.90795172696561
2025-03-31,32.47971613504167,20.079361924174464,15.647378345487567,7.963986961855316,5.760293652488759,4.823264459766395,4.578311456834258,3.406523023475863,3.3532057687528614,1.9079582721228505
2025-04-02,32.47861517972493,20.078681299991196,15.646847950938833,7.967106679326498,5.760098397521126,4.823100966999742,4.578156267166985,3.4064075535740117,3.3530921061301995,1.9078935986264731
2025-04-08,32.47861517972493,20.078681299991196,15.646847950938833,7.9569376681920545,5.760098397521126,4.823100966999742,4.578156267166985,3.416576564708455,3.3530921061301995,1.9078935986264731
2025-04-09,32.481642986459214,20.080553127534312,15.648306622478058,7.95767945072566,5.760635380536615,4.8167706260229535,4.578583064070106,3.416895073778918,3.3508622071016174,1.9080714612925456
