date,THE HONGKONG AND SHANGHAI BANKING,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-16,20.68643405362399,0.0,28.232598087098964,16.286733504791894,7.963992003532939,7.243924493328375,6.813007761779064,5.783765984898463,3.625856159790423,3.3636879511558804
2024-04-17,20.691201090870862,0.0,28.239104082588973,16.290486663265025,7.965827247172137,7.232425649694776,6.814577769528077,5.775222696675895,3.626691711791348,3.3644630884129083
2024-04-18,20.70278733338336,0.0,28.245035202997876,16.299608682247793,7.9735816725104405,7.233181636248756,6.818393659688889,5.778456589693198,3.6287225136527934,3.320232709576893
2024-04-19,20.699827631066785,0.0,28.24256996939441,16.298186048402304,7.982766518842037,7.23255032238062,6.817798548617129,5.777952244584094,3.628405797861363,3.319942918851261
2024-04-23,20.69778252819356,0.0,28.23977965818887,16.329508506839254,7.981977836973039,7.208782879065,6.817124963326983,5.777381394094546,3.628047318396959,3.319614914921794
2024-04-24,20.57416677621855,0.0,28.282625109684638,16.35428367056744,8.007281171359667,7.219720059203334,6.827467919273953,5.786146848970235,3.633551799213956,3.3147566455082287
2024-04-25,20.585905258397062,0.0,28.282691772824474,16.350508688464675,8.018622904427144,7.204863549317625,6.825891967081757,5.781513756009462,3.632713083603551,3.3172890198742477
2024-04-26,20.592525892197543,0.0,28.282716718046537,16.368961434232737,7.9816189999796086,7.210479270273616,6.828087242465979,5.780074584369823,3.637179965107653,3.3183558933265087
2024-04-29,20.588645282167377,0.0,28.28644890510123,16.371121482242714,7.989270253923815,7.198234765916732,6.828988276799726,5.7808373229622285,3.6376599273445445,3.318793783541632
2024-04-30,0.8937320027118896,0.0,1.2280289793106145,0.7162386564325324,0.34644802279498804,0.3096038739936555,0.29643938615070153,0.2509402268675537,0.1580502975858019,0.14334940768956297
2024-05-02,20.560834904298023,0.0,28.30918967675315,16.563153314176795,7.970242285152383,7.10614806710872,6.819763932903351,5.707137910103225,3.665691747515481,3.2978381619888744
2024-05-03,20.561512312289747,0.0,28.31012236608292,16.563699012465573,7.970504876912157,7.103087537807534,6.819988620403218,5.7073259404457755,3.665812519307897,3.297946814285182
2024-05-06,20.562189764919417,0.0,28.311055116872442,16.56424474671326,7.967472725262444,7.103321567545142,6.820213322708916,5.707513983178625,3.6659332990585964,3.298055473741156
2024-05-07,20.56354480411024,0.0,28.306330847182494,16.575221256608465,7.967997778183265,7.0939047397788295,6.820662771743659,5.707890105820124,3.6661748824379914,3.298272814134933
2024-05-08,20.558125718622343,0.0,28.27581254827641,16.64002950889656,7.946133324510391,7.092035291850757,6.818865330932929,5.70638591261153,3.6652087399129183,3.297403624386158
2024-05-09,20.554063278497445,0.0,28.270225035239843,16.636741314025024,7.951150026002843,7.084046935236225,6.81751787190355,5.675617160708177,3.6644844671239025,3.346153911262989
2024-05-10,20.547296111642147,0.0,28.26420979340556,16.631263876163953,8.001210197755208,7.058667982158941,6.815273289878427,5.657286663910862,3.663277981696098,3.3615141033888087
2024-05-13,20.54797262780066,0.0,28.26843287025289,16.631811457640737,8.001473636212369,7.052315422287009,6.815497681568713,5.657472929092455,3.6633985944878877,3.3616247806572757
2024-05-14,20.531901119663104,0.0,28.247228070384615,16.619335554394706,7.995471547313915,7.056895357370049,6.8103852204357,5.6532291288870375,3.7264508527446885,3.3591031488061835
2024-05-16,20.551171000581437,0.0,28.288557998573022,16.634933360716122,8.00297556672764,7.129380504734725,6.81677699640622,5.658534874881176,3.7036034470834185,3.2140662502962396
2024-05-17,20.529362775383557,0.0,28.25694055375371,16.620210445697225,7.995892452740211,7.155972435584392,6.81074373938952,5.719330453187795,3.7003255356164653,3.21122160864712
2024-05-20,20.529362775383557,0.0,28.25036018160485,16.620210445697225,7.995892452740211,7.149392063435525,6.81074373938952,5.719330453187795,3.7003255356164653,3.2243823529448536
2024-05-21,20.530713772754623,0.0,28.2489288801788,16.62130418936888,7.930610594942365,7.17618577176087,6.811191941167022,5.719706831183111,3.707149852021711,3.2542081666226177
2024-05-22,20.436493359422165,0.0,28.241494809153878,16.755090618873627,7.928523552184608,7.151270508871391,6.8093994879072985,5.71820161634806,3.706174267587454,3.253351779651517
2024-05-23,20.441032162369112,0.0,28.21371278239681,16.773947037317992,7.930284422086829,7.14956848901563,6.810911808143411,5.719471589131113,3.7069973830990905,3.2540743264400103
2024-05-24,20.421309318421994,0.0,28.2008518128642,16.751778913341003,7.92135771307076,7.2368309352714,6.803245118702099,5.744255831262672,3.696251481640378,3.224118875425496
2024-05-27,20.428413037703763,0.0,28.25165338040176,16.74682535776858,7.919015341801193,7.205120655175381,6.801233376967525,5.732700460900837,3.695158488041389,3.2198799012395805
2024-05-28,20.41802275483848,0.0,28.260009957367423,16.787931112759637,7.92135771307076,7.154666845683594,6.803245118702099,5.7343961405121355,3.696251481640378,3.224118875425496
2024-05-29,20.4374069104647,0.0,28.226950856577854,16.906658012992974,7.9123212025836605,7.146504959258994,6.795484126446944,5.695026324198834,3.692034879324631,3.1876127281514113
2024-05-30,20.442104444823396,0.0,28.233438816232958,16.923678280936624,7.881304159226456,7.144864013259735,6.797046067269859,5.696335324990804,3.6928834928877468,3.1883454003724188
2024-05-31,5.839643628892689,0.0,8.148135895690546,4.876814627810108,2.264526826019388,2.0340569663725856,1.952988090048906,1.6367220313839055,1.0610723258559365,0.9151604625561379
2024-06-03,20.32589820909579,0.0,28.3610081941062,16.97460393285914,7.882080599867834,7.079890054494816,6.79771569030449,5.696896509556694,3.6932473038471803,3.1886595058678524
2024-06-04,20.32589820909579,0.0,28.331453162640898,17.004158964324443,7.882080599867834,7.079890054494816,6.79771569030449,5.696896509556694,3.6932473038471803,3.1886595058678524
2024-06-05,20.323228637265345,0.0,28.32773215368471,17.152964874406727,7.881045379671497,7.046125581918779,6.658917523391163,5.72898289887441,3.692762238495391,3.1882407122919827
2024-06-07,20.32309782926157,0.0,28.32777866026412,17.152993034999277,7.88105831824564,7.046137149777339,6.658928455557385,5.72899230433605,3.692768301025895,3.188245946532728
2024-06-11,20.31375989232133,0.0,28.304916906440486,17.47330745973453,7.877437176123686,7.023207885462876,6.655868850445508,5.555698174855348,3.691071569660451,3.104732084955788
2024-06-12,20.29247367840103,0.0,28.317326407406046,17.55158192766652,7.870990766517267,6.9974209388835416,6.653194001451578,5.5272203496663685,3.689588208239654,3.1002037217679947
2024-06-14,20.28894596106103,0.0,28.303547435455776,17.574771245231904,7.869622444889749,6.996204481808245,6.652037386037544,5.526259477602245,3.6889467968224983,3.0996647710910032
2024-06-17,20.325586613541653,0.0,28.268961715248693,17.612212902369983,7.867299969407959,6.994139768603976,6.650074243098833,5.495116668396611,3.6878581183567594,3.0987500009755324
2024-06-18,20.285244862305518,0.0,28.219254055062542,17.76830926495825,7.8285466517054845,6.985893088141617,6.642233244899172,5.488637462551873,3.6835098227122933,3.0983715476632487
2024-06-19,20.212667308603443,0.0,28.074959617792533,18.090697042540473,7.786493071077293,6.968774810977448,6.6259570740158455,5.475188070161787,3.674483726651768,3.0907792781794075
2024-06-20,20.21200694018673,0.0,28.070775278486288,18.09010600105244,7.7862386784223,6.975081337602965,6.625740597253261,5.4750091901939975,3.674363677527931,3.0906782992740913
2024-06-21,20.14028454797841,0.0,28.023254149101597,18.32867547118065,7.755353669031948,6.950330231942803,6.602229128689396,5.4555810969004765,3.661325182460344,3.082966522714376
2024-06-24,20.14221895632973,0.0,28.02936430306879,18.330435880414967,7.756098545345341,6.9379745037817635,6.6028632511683245,5.459360908745005,3.661676840749628,3.080006810396454
2024-06-25,20.095983170921876,0.0,28.02845174680806,18.32983909363651,7.768868889479273,6.937748623094575,6.602648280748964,5.494996034180816,3.661557626981893,3.079906534148034
2024-06-26,20.097946166557858,0.0,28.00514132847808,18.33162957056133,7.782651893019592,6.941682342458512,6.60329323400409,5.495532790862144,3.661915291574938,3.0802073824834624
2024-06-27,20.095328924253167,0.0,28.001494376693735,18.329242345716146,7.781638402108218,6.940778366273988,6.6024333243268,5.507839575222702,3.661438420976426,3.079806264428819
2024-06-28,20.09402055870572,0.0,27.983394271004876,18.328048966434505,7.781131755631995,6.9403264664657724,6.60200345346858,5.527013354270833,3.661200032249267,3.0828611417684524
2024-07-02,20.107024727077906,0.0,27.978840159119013,18.325066197981386,7.779865428028181,6.9391969743481745,6.600929021178244,5.526113869491887,3.6606041962180145,3.082359426557201
2024-07-03,20.107679205372992,0.0,27.97975086290808,18.325662674001354,7.780118660574042,6.936167870016206,6.6011438796583235,5.526293743025284,3.6607233479088217,3.0824597565348943
2024-07-04,20.115700023625553,0.0,27.99091179769977,18.332972657822193,7.7628703993626464,6.938934660817196,6.603777031638567,5.512216785847623,3.662183585877938,3.0804330573085132
2024-07-08,20.11439006523053,0.0,27.989088996114408,18.331778792761042,7.7623648719767155,6.941738848788452,6.603346985796202,5.511857823711316,3.6619451001117556,3.0834885155095795
2024-07-10,20.112425447504457,0.0,27.999378205436376,18.329988286688028,7.761606704337812,6.941060833539275,6.602702022041513,5.504807984854863,3.6615874296960844,3.0864430859015908
2024-07-11,20.112430023043316,0.0,27.997261861929328,18.330734288377162,7.761922589521221,6.9413433237965085,6.602970741627379,5.5050320218804645,3.6617364505445837,3.086568699280033
2024-07-12,20.109909222695684,0.0,27.989683480083343,18.30890400118202,7.784063554667242,6.953495191764499,6.602143155357503,5.5043420462475545,3.6612775051806024,3.0861818428215533
2024-07-15,20.245544291032026,0.0,27.796847275388203,17.153597240801425,8.282811813050962,7.290497222190018,6.600724918576965,5.55849066805318,3.7809173793146647,3.2905691915925543
2024-07-16,20.30644333844852,0.0,27.926964530373915,17.13276558395648,8.212142445679516,7.149729342797685,6.601476937945991,5.562379083439065,3.7748378633878525,3.3332608739709753
2024-07-17,20.870739617045064,0.0,27.79296714604956,17.0453856635672,8.210359406228573,6.9623880231910364,6.584384059881161,5.496029342822746,3.7325967701645917,3.3051499710500676
2024-07-18,20.870074814472115,0.0,27.76739794619546,17.0476272854489,8.182214916916273,7.0217520911670634,6.585249965744337,5.496752120228932,3.7168519594054206,3.3120789004214974
2024-07-19,20.870074814472115,0.0,27.85182348679444,16.95021320014239,8.182214916916273,7.07045913382032,6.585249965744337,5.496752120228932,3.7168519594054206,3.2763604024757753
2024-07-22,40.23555200370903,0.0,21.095660146361407,12.563161018416574,6.1901950925844575,5.471934214448919,4.982022891761899,4.158527775828468,2.824240260828915,2.4787065960603285
2024-07-23,40.32368221929033,0.0,21.091644586511784,12.560769620156462,6.1890167886725305,5.397208743296774,4.981074563482277,4.157736199880889,2.823088634167399,2.47577864454155
2024-07-24,40.321955116185606,0.0,21.0879153714736,12.558548749670685,6.187922508215394,5.406077243828136,4.980193859367799,4.1594567656147685,2.822589483684112,2.475340901959905
2024-07-25,40.2949424674539,0.0,21.00442172993924,12.573282921706161,6.187922508215394,5.479748104005515,4.980193859367799,4.198747891042704,2.822589483684112,2.458151034585183
2024-07-29,40.290031076775406,0.0,20.979864776546776,12.573282921706161,6.187922508215394,5.487115190023252,4.980193859367799,4.21839345375667,2.822589483684112,2.460606729924429
2024-07-30,40.245828560668976,0.0,20.979864776546776,12.600295570437867,6.187922508215394,5.504305057397974,4.980193859367799,4.21839345375667,2.822589483684112,2.460606729924429
2024-07-31,15.462221906274864,0.0,8.054685747426438,4.840962980823373,2.3773651675881653,2.1090623857264132,1.91336258548462,1.6206831366793133,1.1001625087228473,0.9453513231765467
2024-08-01,40.248899884869196,0.0,20.96673053959251,12.601257150658709,6.1883947339547625,5.494901582512881,4.980573918381841,4.218715376658098,2.832364656228333,2.468162157143665
2024-08-02,40.26315693043236,0.0,20.967760426812518,12.601876125260928,6.188698708322003,5.477979468813821,4.980818564509056,4.218922600242293,2.8325037821715195,2.468283393435502
2024-08-05,40.30175976769893,0.0,20.958363120950985,12.58691632571391,6.189715451566025,5.461106298260566,4.985593960148515,4.19838394176897,2.8475112559919866,2.4706498779001143
2024-08-06,40.28908200890302,0.0,20.951770230865392,12.582956848756044,6.187768347519885,5.459388393414543,4.9840256376225165,4.1970632525669815,2.8780725968817698,2.4698726834698537
2024-08-07,40.316626673485224,0.0,20.97839077088033,12.5915595100372,6.191998774105607,5.438528194851694,4.9874330946210925,4.199932682540509,2.8239690241807596,2.4715612752975824
2024-08-08,40.318609756361795,0.0,20.97942265005645,12.592178860119635,6.1923033443971685,5.438795703644637,4.987678415075307,4.195220495813922,2.8241079287736754,2.471682845757411
2024-08-09,40.33522573728423,0.0,20.976381727434905,12.55308111950587,6.194855297325559,5.441037123331448,4.989733921698501,4.19694941712706,2.8252717914105805,2.487463864881849
2024-08-12,40.33479131781677,0.0,20.979995069248368,12.555243483515369,6.195922408420553,5.434591913614078,4.9905934414408275,4.197672373689108,2.8257584660349724,2.4854315262199553
2024-08-13,40.349281345479355,0.0,20.986400201599043,12.561286604869535,6.198781544981995,5.4347456973121755,4.992995526421141,4.19969280790789,2.829580574946021,2.4472356964828483
2024-08-14,40.34352043401756,0.0,20.983403846039995,12.559493153844786,6.197896507368913,5.409353183456297,4.99228264618641,4.199093192310628,2.860685778284556,2.454271258490852
2024-08-15,40.343321811238845,0.0,20.97837725047966,12.55943131984015,6.197865993338078,5.4339429927288085,4.992258067740089,4.1990725189645985,2.8340859379404995,2.461644107729276
2024-08-16,40.37058234479296,0.0,20.981322027704845,12.56561773561192,6.151661751564188,5.436619597248314,4.994717110929268,4.201140861694184,2.835481927416339,2.462856643037979
2024-08-19,40.38152227383565,0.0,20.987007706753133,12.56902286277187,6.148401727802445,5.408530565429394,4.996070617557317,4.204742843009972,2.838713832033457,2.465987570806762
2024-08-20,40.36983665639005,0.0,20.98031877716304,12.565385635035794,6.146622501402663,5.404502632024748,4.994624853091775,4.20352607322137,2.8378923641439178,2.4972905075266403
2024-08-21,40.388676796611485,0.0,20.95361384904722,12.57226692801249,6.1285902758155935,5.380739911321922,5.000006102024894,4.20805498597502,2.870535507417825,2.49751564377355
2024-08-23,40.35338320722437,0.0,20.963552759795714,12.579710487436738,6.1322187802186665,5.383925642066082,5.0029664148113735,4.215480263353545,2.8722350419370346,2.4965274031564766
2024-08-26,40.322506929696,0.0,21.013964291135384,12.568548450653157,6.200719695341945,5.285488514191324,4.998527258981444,4.211739847721006,2.8672217587629634,2.5312832535167797
2024-08-27,40.323540670383686,0.0,21.017072382470907,12.570407414340274,6.201636818969456,5.261619270169445,4.999266571138292,4.21236278930151,2.867645838055284,2.5464482451711494
2024-08-28,40.32655160936128,0.0,21.012540056475338,12.567696609368861,6.210157711055806,5.260484603391742,4.998188480649436,4.2114543944011515,2.8670274310030845,2.5458991042932992
2024-08-29,40.32555761136018,0.0,21.012022252611025,12.567386908502028,6.210004676551071,5.262819478927972,4.998065312231772,4.2113506131660445,2.866956779959523,2.5458363666903816
2024-08-30,40.326551462291995,0.0,21.01254010826218,12.56769664034281,6.210157726361164,5.258020048001708,4.998188492967812,4.211454404780569,2.869492006423927,2.5458991105678415
2024-09-02,40.31562179566675,0.0,21.033948003876525,12.564290429557479,6.20847459325957,5.256594971863293,4.996833838726937,4.210312978326222,2.868714290753314,2.545209097969913
2024-09-03,40.30092577061995,0.0,21.02628061806105,12.559710439999488,6.206211453214569,5.254678815100068,4.995012371216879,4.208778216806284,2.90412100765441,2.5442813073273007
2024-09-04,40.31363522003976,0.0,21.032911543899402,12.563671316865522,6.208168667076159,5.256335950099842,4.996587616843855,4.2101055127143265,2.8735004911444832,2.5450836813166546
2024-09-05,40.29694005058111,0.0,21.0370579967947,12.566148133791161,6.209392552741745,5.262300719720044,4.997572649997598,4.21093549786195,2.8740669764076525,2.545585422104046
2024-09-09,40.29708900462126,0.0,21.03676611733141,12.56619458343551,6.209415505206784,5.262320171344703,4.997591123078588,4.210951063208958,2.874077600139561,2.5455948316332244
2024-09-10,40.29828067658657,0.0,21.037388219945818,12.566566192952862,6.209599131035878,5.2600114428487545,4.9977389126431095,4.210582720793682,2.876626939492581,2.5432057637007377
2024-09-11,40.3056857144099,0.0,21.034822283780226,12.5650334453354,6.208841744481161,5.259369877771782,4.997129337020505,4.210069154833471,2.876152874190015,2.5428955681775385
2024-09-16,40.3056857144099,0.0,21.03235823768703,12.5650334453354,6.208841744481161,5.259369877771782,4.997129337020505,4.210069154833471,2.876152874190015,2.5453596142707338
2024-09-17,40.310354063220814,0.0,21.030604917183133,12.566488772490954,6.209560874759214,5.2599790368191925,4.9977081224296835,4.203163785651225,2.8764860005123247,2.5456544269334636
2024-09-19,40.31134746844964,0.0,21.031123193774242,12.56679846006242,6.209713902694222,5.260108663333277,4.997831285559762,4.203267368092495,2.876556888409491,2.543252769624446
2024-09-20,40.29557152372977,0.0,21.022892612120742,12.56188041265736,6.207283715925303,5.258050106904266,4.995875372025938,4.201622409096922,2.9145663861255175,2.542257461414179
2024-09-23,40.308231816989824,0.0,21.02949770482894,12.565827176133052,6.209233955845482,5.259702111177001,4.997445004740126,4.202942498869961,2.8840635290036754,2.5430562024119365
2024-09-24,40.30723856531313,0.0,21.02897950834862,12.565517536430459,6.20908095156423,5.2620366457245975,4.997321860647556,4.202838932439583,2.883992461611067,2.542993537920761
2024-09-26,40.303266048060514,0.0,21.03676257046167,12.564279130204229,6.208469009836618,5.261518040826245,4.9968293449601795,4.202424717753504,2.883708227061196,2.5427429108358446
2024-09-27,40.30967606215257,0.0,21.03367899229334,12.562437452488995,6.207558969642299,5.260746805133082,4.996096907455723,4.201808724438454,2.88316235495504,2.5448337314405034
2024-09-30,15.434625572739025,0.0,8.01279592831562,4.81105515952128,2.3876961027067116,2.011885553104473,1.91336258548462,1.6082294066733944,1.1041689302736148,0.9802595057688941
2024-10-02,40.35912901330358,0.0,20.93497052013928,12.57250960644194,6.233544525599362,5.259807369699288,4.995204731755316,4.139480961255855,2.9117120411720276,2.593641230633354
2024-10-03,40.37561906358609,0.0,20.935675601604885,12.580333718728335,6.237423779132446,5.268009907881278,4.9983133428391975,4.1297338895454265,2.8821000236089365,2.5927906730733996
2024-10-04,40.28990334558673,0.0,20.832702579753064,12.534688766122573,6.195147168974478,5.509198982248152,4.9801780706959,4.124572815653212,2.915845338430568,2.617762932535321
2024-10-07,40.055119088896404,0.0,20.891642150936196,12.523776959619761,6.162803891176387,5.595445536661005,4.973893798376287,4.125990184607073,2.9121659587199527,2.7591624310069287
2024-10-08,40.19812966985039,0.0,20.918045102195286,12.586539503538699,6.076479442979819,5.44428437394519,5.001758874774344,4.0818976173164145,2.8861831468846657,2.806682268515199
2024-10-09,39.475670325917925,0.0,20.920385222752014,12.727109324393107,6.115135551315831,5.828726289309897,4.993046369933396,4.156034490804799,2.9107001322350436,2.8731922933379934
2024-10-10,39.411499425301635,0.0,20.73813423084753,12.97566867134399,6.103368263640142,5.980039192946759,4.96943299921402,4.111875667132255,2.879781975343012,2.830199574230657
2024-10-14,39.50269275693958,0.0,20.847931457887242,12.988733841074799,6.001588043093618,5.787379100939729,4.9744367094077,4.115402690767428,2.938974678350116,2.8428607215397834
2024-10-15,39.568946726214534,0.0,20.865172313196545,13.062453955684294,5.995497258900942,5.6093487262109525,4.9775256259386635,4.14250197974558,2.894657320850368,2.8838960932581212
2024-10-16,39.57309376955355,0.0,20.842157955557443,13.055724777579659,5.999767999076471,5.638349545125827,4.974961432673679,4.140367952424596,2.8931661259546786,2.8824104420540944
2024-10-17,39.56290327152945,0.0,20.861315710983238,13.052362787781135,5.998222994172489,5.627087675102943,4.973680326502277,4.1331705541510955,2.897326071637403,2.893930608139971
2024-10-18,39.553202913515776,0.0,20.8414894685442,13.058970031106712,5.996752300525716,5.65267868417356,4.972460838653229,4.132157149400902,2.8966156814017734,2.895672932678137
2024-10-21,39.57843374486321,0.0,20.798354907341196,13.150717470254275,5.877905290442051,5.680818968419605,4.975632751711095,4.134793036066404,2.8984634210625946,2.904880409839567
2024-10-22,39.39010760859371,0.0,20.931698983171078,13.169781167209981,5.88642608829546,5.664484034836281,4.98284558668805,4.143243966020446,2.9026651255263487,2.928747439658644
2024-10-23,39.38043182513058,0.0,20.92655732199845,13.166546143023277,5.884980146975167,5.687656604823432,4.981621600823222,4.142226219842942,2.901952115054287,2.9280280223286406
2024-10-24,39.370219391815304,0.0,20.92635170809172,13.166416775112971,5.884922324097737,5.688583270833527,4.981572653895954,4.152011021244651,2.901923601921317,2.9279992529868215
2024-10-25,39.53384968860198,0.0,21.20078611327001,13.075610487836892,5.988311907360398,5.418702588501978,5.00227703970872,4.168034295211707,2.8917853019142084,2.7206425775941017
2024-10-28,39.455808235134995,0.0,21.302061297841433,13.022792342011561,5.995279667719336,5.412351818498702,4.989600550774241,4.253424911841753,2.854933097880054,2.7137480782979257
2024-10-29,30.058800087382686,20.32927337615757,16.329795058253353,10.641256581505502,5.231091355529438,5.573867265217617,3.878213244679408,3.416472944662089,2.2116426966225546,2.329587389989782
2024-10-30,29.7566901159986,20.269521349158687,16.68641702045417,10.617613996178429,5.053486886579667,5.015448150265483,3.8668143570647,3.398796894608141,2.4532574387788846,2.8819537909132373
2024-10-31,2.2731150435504444,1.5208810644346598,1.2774995616146698,0.7336596908435566,0.37860497533913523,0.4161349672806344,0.29013831328522627,0.26275473849031983,0.18078128906242272,0.1626822448904531
2024-11-01,30.164909252879234,20.340201450217023,17.134898405326453,9.622223509331555,4.957127957209783,5.476387433984106,3.8810288677279363,3.4610964218630436,2.4412041360569647,2.5209225654038994
2024-11-04,30.16979872463291,20.329297496005005,17.244415946826848,9.561542773086112,4.9659579516352155,5.408356354542626,3.8789483297759006,3.463070136352528,2.437980890117313,2.5406313970255443
2024-11-05,30.28377266650026,20.360873135479512,17.299963243798132,9.530372848220296,4.990928993385762,5.0102378689481135,3.8849731456371135,3.5298103335956865,2.5702428613056756,2.538824903129448
2024-11-06,30.401281327535116,20.38823984222399,17.33665666471662,9.531661749076003,5.016838405036573,5.038093352136263,3.8901948726268833,3.532634573427213,2.5871383130774754,2.2772609001438604
2024-11-07,30.4455391095315,20.410186232342102,17.42836131280883,9.418901975735452,5.029927392819562,5.012761505959271,3.8943823716444954,3.4730050590312063,2.553401643147354,2.3335333969802323
2024-11-08,29.95387576163736,20.48144437351163,17.614587278971694,9.436355042182385,5.016626047061975,5.082342782563117,3.9079788398808817,3.4851303714591135,2.598965376900184,2.422694125831662
2024-11-11,30.066688195127632,20.496547018473006,17.600165426788074,9.375752076384233,5.018394897033584,5.091881366582722,3.9108605124748133,3.4626060971810415,2.5584147902827774,2.418689619672118
2024-11-12,30.043292059354542,20.477968383761088,17.697997737047714,9.384610759609654,5.033131778048188,5.075694529660419,3.9073156007974923,3.459467495651096,2.5908100189048384,2.32971163716497
2024-11-13,30.032762331284818,20.472105325690592,17.689074579725826,9.381923846688341,5.031690739399326,5.0491770829845235,3.906196895179928,3.4584770136638263,2.6321954156042073,2.3463967697786132
2024-11-14,30.030023734621825,20.478126357699107,17.69765211932841,9.403968996791507,5.008099011842101,4.956161470226631,3.9073457431446723,3.459494183147312,2.6927556756938316,2.3663727075046
