date,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG,TFI SECURITIES AND FUTURES LTD
2024-06-25,32.713237500340966,4.591878485116531,14.607971881368679,9.862563175347878,18.215542402007586,8.961644721716732,11.047161834101633,0.0,0.0
2024-06-27,32.63693158183239,4.814424613279321,14.573897763454069,9.8395580557251,18.173053373090696,8.940741057509515,11.021393555108911,0.0,0.0
2024-07-02,32.897835704796876,4.9939848033011085,14.079087100831938,9.918216837064584,17.989160889857242,9.012214572058921,11.10950009208933,0.0,0.0
2024-07-03,32.851491115137335,5.409572407424075,14.059253288044859,9.904244620363377,17.6820702258293,8.9995186795384,11.093849663662652,0.0,0.0
2024-07-04,32.959832277872216,5.521638588652844,14.105619397974928,9.936907898094674,17.316367433953523,9.029198255250149,11.13043614820166,0.0,0.0
2024-07-05,32.959832277872216,5.568751545893909,14.105619397974928,9.936907898094674,17.269254476712458,9.029198255250149,11.13043614820166,0.0,0.0
2024-07-08,32.92880481041158,5.65764649123151,14.09234076102092,9.927553569957677,17.252997681871136,9.02069841967154,11.119958265835644,0.0,0.0
2024-07-09,32.91331297266993,5.702031231009892,14.085710813237306,9.92288300720987,17.244880756820756,9.016454500190147,11.114726718862103,0.0,0.0
2024-07-11,32.91331297266993,5.65498476870783,14.085710813237306,9.92288300720987,17.00964844531045,9.016454500190147,11.114726718862103,0.0,0.2822787738123709
2024-07-12,32.8669247965172,5.78795507131196,14.065858347003255,9.908897649817757,16.98567496779902,9.003746667345268,11.099061571407878,0.0,0.28188092879766036
2024-07-15,32.8669247965172,5.60003445211352,14.065858347003255,9.908897649817757,16.84473450340019,9.003746667345268,11.099061571407878,0.0,0.6107420123949309
2024-07-18,32.851491115137335,5.55044668886741,14.059253288044859,9.904244620363377,16.83682453716929,8.9995186795384,11.093849663662652,0.0,0.7043714072166763
2024-07-22,32.88237298624793,5.555664357028989,14.072469615012514,9.913555053327954,16.382629540122284,8.255942845280389,11.104278378579515,0.0,1.8330872244004277
2024-07-23,32.82066719575272,5.732894947749495,14.046061762325685,9.894951658997526,16.351886530589905,8.24045006196562,11.083440518869216,0.0,1.8296473237498385
2024-07-24,32.805276917005,5.73020667664425,14.039475278128382,9.890311714802644,16.391110833232386,8.236585947238645,11.078243268062225,0.0,1.8287893648864628
2024-07-31,32.51557979294078,6.190861662283539,14.194363000460905,9.802972264289062,16.339319950268603,8.16385023258336,10.980413421279925,0.0,1.812639675893829
2024-08-01,32.4853827192979,6.231547013276476,14.181180758976422,9.793868287756311,16.370580473402548,8.156268501356283,10.970215960406614,0.0,1.810956285527441
2024-08-06,32.47633453127478,6.229811333892974,14.177230859693848,9.791140391258766,16.39387386411553,8.153996727260067,10.967160414547058,0.0,1.8104518779569745
2024-08-07,32.43116909205398,6.174790136715354,14.15751432246899,9.777523671187788,16.371074600458165,8.142656813168559,10.951908181674193,0.0,1.993363182272975
2024-08-09,31.840748846047358,6.335456024637885,14.354905389157965,9.96362726096966,16.118547062683238,7.9944170310894,10.752525041815375,0.0,2.639773343599119
2024-08-20,31.797332767717474,6.508622485502938,14.3353319268689,9.950041474287834,16.051117533207837,7.983516337839322,10.737863562849643,0.0,2.6361739117260496
2024-08-26,31.811791632404823,6.511582082539154,14.34185048067632,9.954565951367758,16.01294434613242,7.987146597751413,10.742746277932087,0.0,2.6373726311960257
2024-08-27,31.85524723096012,6.702613275454487,14.361441760043107,9.96816410474351,15.716079972983128,7.998057213543347,10.757421102758984,0.0,2.6409753395133166
2024-08-30,31.85524723096012,7.294556023966092,14.361441760043107,9.96816410474351,15.12413722447152,7.998057213543347,10.757421102758984,0.0,2.6409753395133166
2024-09-02,31.85524723096012,7.385624139121724,14.270373644887474,9.96816410474351,15.12413722447152,7.998057213543347,10.757421102758984,0.0,2.6409753395133166
2024-09-13,31.76268505941954,7.454967140484362,14.428675744494093,9.939199491500414,14.98938734123576,7.974817163374409,10.726163136050124,0.0,2.7241049234413013
2024-09-17,31.74827078929156,7.4969651359354375,14.422127846248681,9.934688968978206,14.982584985648211,7.971198100042734,10.721295480416144,0.0,2.722868693439021
2024-09-19,31.690744298942647,7.664576625004246,14.395995575805848,9.916687743245744,14.955437191165203,7.956754634645366,10.701868957785186,0.0,2.717934973405761
2024-09-25,31.4768641243012,8.28774647834515,14.298837300858244,9.849760223766154,14.854503256382474,7.903054662982225,10.629642266607176,0.0,2.699591686757378
2024-09-30,31.417494040290254,8.496656200530667,14.27186755036282,9.795255434843625,14.826485436602535,7.888148317247419,10.60959316794593,0.0,2.6944998521767443
2024-10-02,30.486507293796368,10.336600440859787,13.848952867222767,9.504995079365655,15.258687370856045,7.654400790206667,10.295201746008113,0.0,2.6146544116846
2024-10-03,29.609107998772622,11.60508022050499,13.535027915818729,9.231442064536154,14.98883719945967,9.761895524651626,9.99890664512875,0.0,1.2697024311274605
2024-10-04,29.262333081205057,12.598513024110202,13.543819778243304,9.123325583584009,14.645980529190528,9.689394229864304,9.881801799289626,0.0,1.2548319745129684
2024-10-07,29.311374213979214,12.452035710918924,13.608415877881786,9.138615486137054,14.628628090401556,9.70563281438213,9.898362842209272,0.0,1.2569349640900662
2024-10-08,29.23176561939615,12.418216448287028,13.508779871235518,9.113795348740037,14.923169597933084,9.679272679157773,9.871479259447545,0.0,1.2535211758028628
2024-10-09,29.750656485802956,11.67454910928975,13.588477679482699,9.055525378928102,14.263127121253532,9.617387272997762,9.808364961129813,0.0,2.2419119911153857
2024-10-10,31.094894548169762,11.12559155693984,13.577204014117857,9.048012472388248,13.089785293782127,9.609408218363587,9.80022746206949,0.0,2.6548764341690894
2024-10-14,31.094894548169762,11.167074001223734,13.577204014117857,9.048012472388248,13.089785293782127,9.567925774079693,9.80022746206949,0.0,2.6548764341690894
2024-10-15,31.1207138137068,11.093312667148723,13.588477679482699,9.055525378928102,13.100654236971481,9.575870384273403,9.808364961129813,0.0,2.657080878358976
2024-10-16,31.08200097443322,11.203908790286075,13.571574193414628,9.044260691985805,13.084357582438086,9.563958410360781,9.796163773890028,0.0,2.6537755831913725
2024-10-17,31.1207138137068,10.968762000975648,13.588477679482699,9.055525378928102,13.225204903144558,9.575870384273403,9.808364961129813,0.0,2.657080878358976
2024-10-18,31.14657599229914,10.894774566393927,13.599770082306378,9.063050772336469,13.236195416189114,9.583828198851103,9.816515985166154,0.0,2.6592889864577094
2024-10-21,31.211419886953113,10.87581844489398,13.628083372947163,9.08191909062835,13.263751782622425,9.437229136811718,9.836952938768004,0.0,2.6648253463752476
2024-10-22,28.765081913216438,9.908253360152731,12.559919925553789,8.370082089098812,12.22414449216364,8.697543083185966,9.065936701534014,7.9530809794409505,2.455957455653659
2024-10-23,28.78717568782823,9.839056034358608,12.569566901036582,8.376510949886228,12.2335335665298,8.70422345896713,9.072900031683142,7.95918955160352,2.457843818106756
2024-10-24,28.78717568782823,9.915863653674444,12.569566901036582,8.299703330570393,12.2335335665298,8.70422345896713,9.072900031683142,7.95918955160352,2.457843818106756
2024-10-25,28.798235307300484,9.881254622233463,12.574395948122133,8.302891957393813,12.238233514434175,8.707567496614365,9.076385709574867,7.962247357923348,2.45878808640335
2024-10-28,28.820380059530486,9.965749145330637,12.584065182356163,8.309276566840431,12.093851827406452,8.714263286223725,9.083365106421153,7.968370024574748,2.460678801316207
2024-11-04,28.86992810643965,9.969582260913045,12.511979589023973,8.312472555122136,12.098503472878852,8.717615044120146,9.086858831561369,7.971434890332672,2.461625249608159
2024-11-07,29.06224257906529,9.777267788287409,12.511979589023973,8.312472555122136,12.098503472878852,8.717615044120146,9.086858831561369,7.971434890332672,2.461625249608159
2024-11-08,28.53030080429122,6.534358208115433,12.98994401532936,9.382043018483381,13.749535024022455,8.501792697298294,8.861895101419465,7.774085755636759,3.67604537540363
2024-11-11,28.667570520491264,7.3524326011709285,13.08527340558043,9.479447527000847,11.58871182467276,8.837976550808113,8.676384625507652,7.611346936027348,4.7008560087406535
2024-11-12,28.242313873168733,7.207185477087095,12.891165589789821,9.772996571883413,11.416804102885708,8.706873418980972,8.547678559045313,7.49843970946938,5.7165426976895635
2024-11-13,28.20149992924862,7.232898488329033,12.872536120837335,9.758873276752302,11.400305284676456,8.477520630801237,8.535326013325346,7.4876034550758845,6.033436800953789
2024-11-14,28.099979300972855,7.494847742156119,12.826197168733069,9.723742984079749,11.323267806413098,8.44700299085943,8.504600283786662,7.460649349480574,6.119712373518444
2024-11-15,28.007818003591247,7.597372815050855,12.816969384482102,9.716747254855527,11.315121301961394,8.440925809903804,8.49848166456328,7.455281798860273,6.151281966731517
2024-11-18,28.24047402277578,7.887643468007941,12.762794585155445,9.675676482440561,10.729989104640229,8.691810569991492,8.462560260294623,7.4237697944806795,6.12528171221325
2024-11-20,27.600576206246195,8.454193088495181,12.699110444480747,9.627396527911847,10.676448312220622,8.648439936439106,8.42033354619303,7.386726465390499,6.486775472622779
2024-11-21,27.671859453198095,8.382909841543281,12.699110444480747,9.627396527911847,10.676448312220622,8.648439936439106,8.42033354619303,7.386726465390499,6.486775472622779
2024-11-22,27.642302956578497,8.480766663205209,12.685546440386297,9.617113441825275,10.665044726965242,8.639202480380959,8.411339732083253,7.378836653859278,6.479846904715987
2024-11-27,27.65214810417749,8.448170957928323,12.690064554426058,9.62053869555539,10.668843214365214,8.642279439044298,8.414335534614528,7.381464717667137,6.482154782221563
2024-12-06,27.602027349646637,8.548321564463848,12.680128948453243,9.613006355486093,10.660490110887366,8.635513020887394,8.40774758369935,7.375685446441017,6.477079620035055
2024-12-09,27.602027349646637,8.477144865342582,12.680128948453243,9.613006355486093,10.660490110887366,8.635513020887394,8.40774758369935,7.375685446441017,6.548256319156319
2024-12-10,27.246039378448145,8.581917354682927,12.729963170164558,9.650786467342924,10.70238694252819,8.669451482572073,8.440790903596342,7.404672655112559,6.573991645552284
2024-12-11,27.297989640265506,8.575789401652441,12.720873288129745,9.643895283970378,10.69474485955449,8.663261025441152,8.434763722482884,7.39938531845324,6.569297460050162
2024-12-13,27.435120758068233,8.582987719366443,12.784776439842238,9.40528482876784,10.748469779833687,8.706780811472688,8.47713565510168,7.436556040295549,6.4228879672516435
2024-12-27,27.435120758068233,8.654751830732382,12.784776439842238,9.40528482876784,10.748469779833687,8.706780811472688,8.47713565510168,7.436556040295549,6.351123855885704
2024-12-30,27.36638341152925,8.704652085340427,12.93170558566405,9.381720349927969,10.72154001712058,8.684966400114536,8.455896608395049,7.4179241146661345,6.335211427242006
2025-01-02,27.317495809378062,8.867743078402592,12.90860424748935,9.364960743623257,10.70238694252819,8.669451482572073,8.440790903596342,7.404672655112559,6.323894137297577
2025-01-03,27.15257658126892,8.707669816429867,13.647461298752031,9.308423273721624,10.531237700090852,8.617112891340568,8.389832765626249,7.359969695983239,6.28571597678665
2025-01-06,27.268782562435174,8.602278367397888,13.705868891339174,9.348260909623175,10.219663624286339,8.653991898213507,8.425739072544573,7.391468456232224,6.383946217927952
2025-01-07,27.268782562435174,8.530949359376347,13.705868891339174,9.348260909623175,10.219663624286339,8.653991898213507,8.425739072544573,7.391468456232224,6.455275225949493
2025-01-08,27.16222257089485,8.39103700830992,14.362812288144374,9.311730103703791,10.0731521748784,8.620174132372576,8.392813265085602,7.362584335191495,6.323474121418993
2025-01-09,27.16222257089485,8.39103700830992,14.185186610576425,9.311730103703791,10.144202445905579,8.620174132372576,8.392813265085602,7.362584335191495,6.4300495279597625
2025-01-10,26.923111094000333,8.607245557039587,14.19022770819945,9.315039284032588,10.07673194755811,8.623237549197588,8.395795882950463,7.365200832768185,6.503410144253692
2025-01-13,25.501600679955814,8.6427833173907,15.6828136429462,9.315039284032588,9.970118666504773,8.623237549197588,8.395795882950463,7.365200832768185,6.503410144253692
2025-01-14,25.465401346743594,8.701489580037203,15.660552005181147,9.301816654788274,10.026940786458042,8.610996927389996,8.383878112902892,7.354745984758199,6.494178601740652
2025-01-15,25.38432740125402,8.921407073098115,15.610693661214107,9.272202553437353,9.995018114606948,8.583582181947888,8.357186443376008,7.331330752972182,6.544251818093382
2025-01-16,25.357417348618476,8.91194944477,15.59414468666535,9.262373045063297,10.090432846764767,8.574482683479147,8.34832694816381,7.323558772516189,6.537314223958962
2025-01-17,25.375351039785,9.024337776153752,15.605173435018227,9.268923733383625,10.23901646977006,8.580546870625817,8.354231189719139,7.328738260610758,6.223681224933623
2025-01-20,25.366381024482354,9.021147733666403,15.59965711154774,9.26564723141141,10.27074637153908,8.57751370522787,8.351278025386707,7.326147601106434,6.221481195632002
2025-01-21,25.501600679955814,8.500632275986247,12.484415211346022,9.848105689299285,13.204054858456063,8.623237549197588,8.395795882950463,7.187512031012619,6.254645821795901
2025-01-22,25.501600679955814,8.465094515635133,12.484415211346022,9.848105689299285,13.239592618807174,8.623237549197588,8.395795882950463,7.187512031012619,6.254645821795901
2025-01-23,25.501600679955814,8.42955675528402,12.484415211346022,9.848105689299285,13.275130379158288,8.623237549197588,8.395795882950463,7.187512031012619,6.254645821795901
2025-02-04,25.351456063286705,10.048964960083858,12.206782124749168,9.629099838134756,13.848599532646686,8.43147077304408,8.20908703948759,7.027673454968742,5.246866213598418
2025-02-05,25.36908628867981,9.98641009072496,12.215271117241219,9.63579622669939,13.858230298253597,8.437334291484719,8.21479590506188,7.03256072719054,5.250515054663889
2025-02-06,25.325056622766546,10.142634412179028,12.194070735792241,9.619072688301433,13.834178456447473,8.422690760147985,8.200538603276165,7.0203552698946226,5.241402451194502
2025-02-07,25.325056622766546,10.107923137667807,12.194070735792241,9.619072688301433,13.868889730958697,8.422690760147985,8.200538603276165,7.0203552698946226,5.241402451194502
2025-02-10,25.325056622766546,10.073211863156585,12.194070735792241,9.619072688301433,13.903601005469918,8.422690760147985,8.200538603276165,7.0203552698946226,5.241402451194502
2025-02-11,25.326814874813774,10.073911219752087,12.187974601154231,9.619740515208933,13.904566295905232,8.423275525406078,8.201107945094522,7.020842674689384,5.241766347975759
2025-02-13,25.326814874813774,10.039197535328407,12.187974601154231,9.619740515208933,13.939279980328912,8.423275525406078,8.201107945094522,7.020842674689384,5.241766347975759
2025-02-14,25.29169615645718,10.129273612294714,12.171074487599844,9.606401571504918,13.95461701789609,8.411595626363152,8.18973610850317,7.011107419872026,5.234497999508904
2025-02-17,25.300466702307506,10.098108627490644,12.175295120576804,9.609732838214683,13.959456140097387,8.414512563394934,8.192576110043492,7.013538701613951,5.2363131962606015
2025-02-18,25.309243333092436,10.101611621016115,12.179518681795187,9.613066416130664,13.964298619642987,8.417431524174315,8.19541808195418,7.015971670159717,5.2034400520344
2025-02-19,25.28293168921553,10.12576346073321,12.16685677982009,9.603072613598625,14.019088323201986,8.408680710975064,8.186898075284809,7.008677823180329,5.198030523990354
2025-02-20,25.300466702307506,10.548917048360762,12.175295120576804,9.609732838214683,14.028811281769713,8.414512563394934,8.192576110043492,7.013538701613951,4.716149633718158
2025-02-21,25.274173294265385,10.64187872576897,12.162641994197543,9.59974596209639,14.014231896190873,8.405767815129689,8.184062008342835,7.006249909787677,4.711248394220638
2025-02-25,25.28293168921553,10.610912976305645,12.16685677982009,9.603072613598625,14.019088323201986,8.408680710975064,8.186898075284809,7.008677823180329,4.712881008417922
2025-02-26,25.28293168921553,10.610912976305645,12.16685677982009,9.603072613598625,14.053741860028591,8.408680710975064,8.186898075284809,7.1819455073133405,4.504959787458308
2025-02-28,25.423896156694205,11.192775107807124,12.234692840445458,9.65661434814804,14.132098209748378,8.455563137949559,8.232543957719281,7.396222031855734,3.2755942096322217
2025-03-04,25.41503984208311,11.22371075663672,12.230430933132066,9.653250504376096,14.127175348708942,8.452617675660768,8.229676183288097,7.3936455868905755,3.2744531692236234
2025-03-05,25.423896156694205,11.192775107807124,12.234692840445458,9.65661434814804,14.132098209748378,8.455563137949559,8.232543957719281,7.396222031855734,3.2755942096322217
2025-03-07,25.441627315655644,11.130839084634944,12.24322557210316,9.663349073737741,14.141954231747183,8.461460225208862,8.238285506719942,7.401380312386488,3.2778786778060303
2025-03-10,25.416099137743263,11.159094935367047,12.235971991903092,9.657623958481569,14.168426127337517,8.456447176973185,8.233404679826561,7.396995315526721,3.2759366768410443
2025-03-13,25.39839625735339,11.220974608859184,12.227449364278273,9.65089720781614,14.158557502270952,8.450557072748854,8.227669929680268,7.391843143173066,3.2736549138198736
2025-03-14,25.38955406177743,11.251882131428621,12.223192501066178,9.647537345259058,14.153628343231144,8.447615096507286,8.224805549350284,7.389269747511524,3.2725152238684725
2025-03-20,25.380718020701316,11.874400030161626,12.218938600790583,9.052547932333553,14.148702615070953,8.444675167991553,8.221943162736471,7.386698143029909,3.2713763271840355
2025-03-21,25.460464493830898,12.365555423022206,12.257330629653012,9.011168682304955,13.564755956000221,8.471208422914565,8.247776591442678,7.409907223423104,3.2118325774083654
2025-03-24,25.655680911214475,12.075462872278534,12.177202681487156,9.055427731114547,13.631380299313841,8.512815415335231,8.288286181219648,7.446301553286225,3.157442354750343
2025-03-25,25.63493772286602,11.969951245985094,12.284949962984701,9.135552678226452,13.185704721146502,8.588139177523013,8.361623246197453,7.512188503726599,3.3269527413441713
2025-03-26,25.36230810485675,11.954167395085468,12.341735582493058,9.17778060914578,13.246653965018119,8.627836759124001,8.400273786701195,7.546912640115677,3.342331157459947
2025-03-27,25.273222021206355,12.087798205069745,12.332965188064987,9.17125861267466,13.23724050940251,8.621705568666002,8.394304309076212,7.541549585614502,3.339956000225033
2025-03-28,25.255274892075903,12.15022679594874,12.324207249777347,9.164745879059915,13.227840423234083,8.615583086022681,8.388343309593484,7.536194147983986,3.337584216303862
2025-03-31,24.997870709479603,12.377492371266031,12.23299431112312,9.096916493631218,13.16518301619142,8.83376555483437,8.326260172869022,7.480417869593438,3.4890995010117805
2025-04-02,24.962679891720363,12.500843185157596,12.215773281442008,9.084110285685796,13.146649695426857,8.82132979831011,8.314538858371288,7.469887291806586,3.484187712079397
2025-04-03,24.88386166894217,12.91744750021196,12.177202681487156,9.055427731114547,13.10513990685545,8.653146186657468,8.288286181219648,7.446301553286225,3.473186590225377
2025-04-07,24.78760780236501,13.42955354561358,11.813941806436162,9.045907087722577,13.091361500427851,8.644048491716047,8.279572090686868,7.438472703696457,3.4695349713354493
2025-04-08,24.717516186782472,13.709920007943715,11.813941806436162,9.045907087722577,13.091361500427851,8.433773644968444,8.279572090686868,7.438472703696457,3.4695349713354493
2025-04-14,24.604310674063946,13.930829803299622,11.79327656125641,9.030083758735193,13.06846176047859,8.419021075248754,8.26508925421782,7.425461139503628,3.4634659731960387
2025-04-15,24.34422109822811,14.405201490954623,11.752162203777356,8.998602593191928,13.022901783509438,8.389670229424565,8.236275053819046,7.399574095970762,3.4513914511241715
2025-04-16,24.34422109822811,14.370338951044278,11.752162203777356,8.998602593191928,13.057764323419782,8.389670229424565,8.236275053819046,7.399574095970762,3.4513914511241715
2025-04-24,24.437937641627467,14.250675874699976,11.7974038245613,9.033243994412187,13.038038548918163,8.281980465981704,8.267981766694179,7.428059809442705,3.464678073662322
2025-04-25,24.944259054740733,14.117268827639172,12.041830267705379,10.399221264017099,9.80742954612433,8.453572034566829,8.439283300935614,7.58195928306279,4.215176421208053
2025-04-28,24.953172785720454,13.443356193550501,12.046133367479728,10.40293738404867,9.810934191757815,8.456592884645737,8.442299044992838,7.584668665818962,4.859905481985296
2025-04-29,24.90866772292061,13.062670737108698,12.024648567666144,10.384383295333953,9.793435966338594,8.441510185518224,8.427241839546504,7.571141081243367,5.386300604323903
2025-04-30,24.824543992131513,12.663050401571327,11.96626267593742,10.34931224799955,9.760360717999461,8.413000779146138,8.39878062148014,7.545571161520254,6.079117402214197
2025-05-02,25.02919749454134,12.373166382408025,12.064912526994615,10.43463196222098,9.589920815797413,8.48235754460272,8.468020155978842,7.607776838546069,5.950016278910001
