date,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,DAH SING SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,CHINA CITIC BANK INTERNATIONAL LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,FUTU SECURITIES INTERNATIONAL
2024-06-25,35.077662721893496,17.60923987255348,5.735093309057806,11.535616750113793,7.862994993172507,6.244310423304507,6.567193900773782,5.516044606281293,3.85184342284934
2024-07-12,35.062700827480306,17.644382517701253,5.732647083913896,11.530696391503398,7.8596411408422675,6.241646998606648,6.564392754571047,5.513691813347741,3.8502004720334404
2024-07-15,35.031258880363744,17.641375390736005,5.728900255754476,11.523159988633134,7.899971582836033,6.257459505541347,6.560102301790281,5.510088093208298,3.8476840011366864
2024-07-26,35.02926801545806,17.640372812002727,5.739940895658104,11.522505114798816,7.899522618776995,6.257103887247102,6.559729483973631,5.509774948852012,3.841782223232553
2024-07-29,35.03424560206895,17.628669679142867,5.743598488077984,11.524142438968937,7.9006451246198885,6.257993008781653,6.56066160798022,5.510557876488476,3.8394861738710317
2024-08-08,35.03324997158122,17.62816869387291,5.803114698192566,11.523814936910311,7.900420597931113,6.257815164260544,6.509321359554393,5.510401273161305,3.833693304535637
2024-08-09,35.031258880363744,17.627166808752488,5.80278488206877,11.523159988633134,7.899971582836033,6.257459505541347,6.508951406649616,5.510088093208298,3.839158851946576
2024-08-13,35.02926801545806,17.626165037508525,5.802455103432598,11.522505114798816,7.899522618776995,6.257103887247102,6.508581495794499,5.509774948852012,3.844623778131394
2024-08-15,35.02827266786008,17.62566419458415,5.8108146506407525,11.522177705793766,7.899298155883272,6.2569260932571815,6.502713607819737,5.5096183900207425,3.844514534140312
2024-08-19,35.15045605660217,17.63703009121132,5.8108146506407525,11.522177705793766,7.760065922200438,6.2569260932571815,6.502713607819737,5.5096183900207425,3.8501974824538974
2024-08-20,35.155140080695574,17.636528953798944,5.81064954253566,11.52185031539467,7.7598454281979885,6.2567483093709155,6.502528840143206,5.509461840086378,3.847246689776666
2024-08-21,35.15214364860641,17.859476659942608,5.8101542745120325,11.520868255817257,7.759184021365457,6.256215018325426,6.288888257521948,5.50899224365713,3.8440776202517264
2024-08-26,35.12396694214876,17.852375678055154,5.807844139615461,11.51628752378518,7.756098946351993,6.307687938428332,6.286387776547102,5.506801851694073,3.8425492033739452
2024-08-30,35.1229694422356,17.85470862206066,5.807679200272634,11.515960468022266,7.755878677723503,6.30750880381688,6.286209246847665,5.506645461774395,3.842440077246393
2024-09-02,35.12396694214876,17.886455937065122,5.816364204367954,11.51628752378518,7.756098946351993,6.307687938428332,6.243787452784641,5.506801851694073,3.8425492033739452
2024-09-03,35.09925311674665,17.842842132167096,5.887030358106381,11.515633430835202,7.755658421605657,6.307329679379775,6.243432823105103,5.506489080737228,3.8423309573169
2024-09-04,35.07435155230149,17.898291617004368,5.882853737442534,11.507463533685227,7.750156081502924,6.3028548725807365,6.2390033486576995,5.502582439411998,3.84244281741302
2024-09-05,35.054455726359976,17.944863577060524,5.879516705428555,11.500935957796813,7.745759827556867,6.299279596120029,6.235464291791934,5.499461115207896,3.8402632026774066
2024-09-10,35.050479269468546,17.942827973455845,5.893029323350916,11.499631331178039,7.744881175202768,6.298565027508365,6.234756962168907,5.498837275253814,3.8369916624127955
2024-09-17,35.149736259996594,17.942827973455845,5.893029323350916,11.499631331178039,7.744881175202768,6.298565027508365,6.13549997164086,5.498837275253814,3.8369916624127955
2024-09-19,35.254357375655374,17.931132209154033,5.88918804024373,11.49213546832932,7.739832790137452,6.294459402012187,6.13150063766473,5.495252940342922,3.7721411364602524
2024-09-23,35.2670349907919,17.926051848703782,5.8875194786797,11.48887944468055,7.737639892336025,6.292676016432923,6.129763422581102,5.49369599093356,3.776738914860462
2024-09-26,35.37758537758538,17.873411991059047,5.890841184958831,11.473276179158534,7.7271312565430215,6.284129813541578,6.121438474379651,5.486234897999604,3.7659508247743543
2024-09-27,35.48975780896333,17.872906292440017,5.893503847894975,11.359778180172023,7.726912630149389,6.283952014486192,6.1212652784065185,5.486079674060661,3.7658442734268904
2024-09-30,35.50189554687942,17.87189498104453,5.898828721778985,11.359135404289027,7.726475414474056,6.283596446556896,6.120918915860352,5.485769252532111,3.7514853165846205
2024-10-02,35.49523297592441,17.87138936826322,5.980705576145076,11.358814043624637,7.723427730783376,6.2126913175092655,6.120745749285653,5.4856140549410135,3.751379183523354
2024-10-03,35.63954639291875,17.864313792030767,5.9302621532196484,11.354316902802521,7.652498515313481,6.210231611096971,6.118322445632194,5.48344221034473,3.747065976640932
2024-10-04,35.64500622101573,17.859970591562043,5.932586811446669,11.353353693021152,7.6518493383101465,6.209704784526638,6.117803415903179,5.482977038796516,3.7467481054179395
2024-10-07,35.720742351910964,17.841303917968418,5.906612807547809,11.341487528600886,7.643851868591282,6.203214598457671,6.111409282223666,5.477246405468772,3.75413123923053
2024-10-08,35.7759959343855,17.8322369349784,5.9036110562127675,11.335723764081425,7.6399672492165225,6.200062113554871,6.108303452948983,5.47446285891753,3.7296366357040007
2024-10-09,35.83045765684222,17.865022345420602,5.778695480002263,11.34807942524184,7.639871018838037,6.2114612207953845,6.119533857555015,5.484527917633083,3.7223510776715507
2024-10-10,35.83328619109577,17.865022345420602,5.781524014255813,11.31696554845279,7.639871018838037,6.2114612207953845,6.119533857555015,5.484527917633083,3.747807885953499
2024-10-14,35.8551700718773,17.873111098534157,5.778482087271493,11.285301941253042,7.640500311279642,6.214273586507443,6.122304601279076,5.487011149470825,3.7438451525270247
2024-10-15,35.85880022637238,17.87209960384833,5.780984719864176,11.284663271080927,7.6400679117147705,6.213921901528013,6.121958121109225,5.486700622524053,3.740803621958121
2024-10-16,35.77780914737436,17.831733483907396,5.951439864483342,11.259175607001694,7.6228119706380575,6.199887069452287,6.108130999435348,5.474308300395257,3.7747035573122525
2024-10-18,35.794508564494734,17.823179163021702,5.962694359003302,11.253774303693879,7.619155120354431,6.196912831221605,6.105200778846967,5.471682140136016,3.7728927392273612
2024-10-21,35.79942515779982,17.797565374211,5.954125338142471,11.237601442741209,7.608205590622181,6.188007213706041,6.09642696122633,5.463818755635708,3.854824165915239
2024-10-22,35.820538103958306,17.794055500774757,5.958585716298071,11.235385265530356,7.606705169742217,6.1867868713903365,6.095224679532329,5.462741231159319,3.839977461614312
2024-10-23,35.868032046942,17.817648386368763,5.859286842699165,11.250282103362672,7.687316632814263,6.194989844278944,6.103306251410516,5.46998420221169,3.749153689911984
2024-10-24,35.861961978902244,17.8146330456366,5.855474699610763,11.24837818017713,7.686015682292548,6.193941445253004,6.10227336830823,5.4690584983358725,3.7682631014836128
2024-10-25,35.9017363851618,17.80358552260683,5.854662306911715,11.241402638403427,7.678430488217386,6.190100349532078,6.098489119404668,5.4656669297553275,3.7659262600067653
2024-10-29,35.89161923011892,17.795750436791973,5.810742264555035,11.238234796821283,7.755171053373161,6.18835597136899,6.09677055740292,5.464126697852674,3.7592289917150428
2024-10-30,35.87826037969692,17.787730268717254,5.805306743282069,11.233169962255648,7.7516759619176385,6.185567010309279,6.094022871950876,5.439130189848459,3.825136612021858
2024-10-31,35.9044051374493,17.786728255971155,5.782447048219918,11.232537178909418,7.751239296980622,6.185218566922037,6.093679585398829,5.438823794502028,3.8249211356466875
2024-11-01,35.90014361747064,17.78322210019431,5.798203373602546,11.230322998507505,7.749711357044296,6.1839993241530795,6.092478386978683,5.43775168257723,3.824167159471713
2024-11-04,35.93991947971508,17.779216757228525,5.79689743517554,11.227793575269573,7.7479658774177205,6.182606492299896,6.091106168529519,5.436526929249134,3.797967285115009
2024-11-05,35.83481475210925,17.819351561838655,5.778944101131522,11.253139196929936,7.765456135895482,6.196563108439855,6.104856231834984,5.448799345353988,3.7980755664663226
2024-11-06,35.80461230135207,17.82538741637734,5.766788043018037,11.256950913145342,7.768086487707116,6.198662037429079,6.106924097439806,5.450644988285771,3.821943715245434
2024-11-07,35.80663373323924,17.826393789696542,5.767113620324629,11.257586450247,7.768525052928722,6.199011997177135,6.107268877911079,5.4509527170077625,3.81651376146789
2024-11-08,35.802172992803726,17.821363059122337,5.793706787074926,11.254409482150416,7.766332721885141,6.197262593481022,6.105545364752364,5.449414420770425,3.809792577959645
2024-11-11,35.78803351293408,17.814324804648933,5.828091060396626,11.249964738074416,7.763265536404412,6.194815086462242,6.103134079945837,5.447262264097718,3.8111089170357415
2024-11-12,35.69137712758475,17.766211844141232,6.048670699113799,11.219580813053875,7.742298494865663,6.1780841187227455,6.086650724433816,5.432550288366858,3.83457588971726
2024-11-13,35.68535343590898,17.763213411718375,6.070152738319598,11.21768726618098,7.740991814576242,6.177041433433659,6.085623470507159,5.431633428032967,3.8283030013220443
2024-11-14,35.67933177714656,17.760215991225355,6.077565598897545,11.215794358354191,7.75374750400765,6.175999100036561,6.0845965632646175,5.430716877126867,3.8220322299406586
2024-11-18,35.965673647664914,17.681151304737373,6.050509575540374,11.16586403852615,7.719229476985105,6.148504871766155,6.057509239556501,5.406540486056669,3.8050173591667598
2024-11-19,36.097185268169724,17.68659851561406,6.052373617140456,11.16930401904495,7.5703682957568965,6.150399103766979,6.059375437613779,5.408206133594735,3.8061896092984173
2024-11-20,36.08909920757147,17.682636574916696,6.081818945482037,11.166802004872176,7.568672472208999,6.149021364769132,6.058018088651192,5.406994651807465,3.79693668972083
2024-11-21,36.08707825843483,17.68164636707266,6.089878202435951,11.16617667646647,7.5682486350273,6.148677026459471,6.057678846423071,5.406691866162676,3.7939241215175694
2024-11-22,36.08707825843483,17.68164636707266,6.106677866442671,11.16617667646647,7.5682486350273,6.148677026459471,6.057678846423071,5.406691866162676,3.77712445751085
2024-11-25,36.148129522532344,17.643114575475654,6.199536222166346,11.141843377196658,7.551755929930433,6.135277847623837,6.044477970552902,5.394909619199285,3.740954935322549
2024-11-27,36.147893619398815,17.6416359369762,6.2018102581294,11.140909598837858,7.551123030506202,6.134763660744217,6.043971393451782,5.394457481282825,3.7434350206727007
2024-11-28,36.17285674392628,17.634738899748672,6.202178162524435,11.136554035185704,7.548170901982687,6.132365261100251,6.041608489248813,5.392348506003909,3.7391790002792518
2024-11-29,36.171846639300774,17.634246460584738,6.266231046326548,11.136243053810281,7.54796012398425,6.132194018597638,6.041439781072855,5.392197928010947,3.6776409483119714
2024-12-02,36.15367439783416,17.625387256133298,6.316112646180469,11.130648357475788,7.544168131960144,6.129113288118563,6.038404644282564,5.389488961455804,3.6730023165592116
2024-12-04,36.12871701800921,17.63227697891945,6.318581599888315,11.134999301968449,7.5471171296942625,6.131509144213319,6.040765042579924,5.391595700125645,3.674438084601424
2024-12-05,36.106537935653094,17.6214526885621,6.43748081591651,11.128163629768116,7.542484024890476,6.1277450679465355,6.0370566732706425,5.388285849820019,3.610793314172503
2024-12-06,35.34963475157531,17.607204594880947,6.630234762727932,11.119165783750628,7.536385434673506,6.12279038643841,6.032175319243852,5.383929069313556,4.218479897395863
2024-12-09,35.33682655592408,17.600824995122494,6.65570389364252,11.115136988210374,7.5336547841355666,6.120571922294378,6.029989687560969,5.3819783160065775,4.225312857103041
2024-12-10,35.3328874397347,17.598862971323467,6.6605356296853655,11.113897946102611,7.532814982024914,6.122676476325837,6.0293175041105815,5.3813783685867955,4.227628682105732
2024-12-11,35.31879896289275,17.60573196910982,6.665923220608325,11.118235802503555,7.535755108868382,6.125066213164572,6.031670802085366,5.383478769968496,4.21533915079874
2024-12-18,35.38562237138958,17.58905941007715,6.659610617497146,11.107706876862657,7.528618778375066,6.119265799515361,6.025958833523661,5.378380636715595,4.205776676043785
2024-12-19,35.3600155862952,17.57633109744218,6.727156336107323,11.099668791227142,7.523170697765037,6.114837596370619,6.0215981519107125,5.374488574688971,4.202733168192824
2024-12-20,35.27052161119285,17.530466646309304,6.970546595230825,11.070704827471339,7.503539405379896,6.098881270299531,6.005885128945396,5.360464147905505,4.188990367265358
2024-12-23,35.359261517990795,17.50568276320896,6.9634639906858125,11.055053501136552,7.492931196983978,6.090258912235959,5.997394245162721,5.352885734878305,4.183068137716915
2024-12-30,35.39875604699378,17.456807187284035,7.085003455425018,11.02418797512094,7.472011057360055,6.073255010366275,5.9806496199032475,5.337940566689703,4.171389080856945
2025-01-02,35.37682479233932,17.424179705825537,7.235698319397302,11.005326047962027,7.459226757181886,6.068383144300025,5.970416977122831,5.328807572370781,4.13113668350029
2025-01-03,35.406731537889016,17.40496733467486,7.260798853267911,10.99319127822036,7.451002012294292,6.061691981145078,5.963833834109766,5.322931885216528,4.134851283182182
2025-01-06,35.57184508746837,17.342391902299482,7.245021454505446,10.969303553746288,7.43481131037518,6.04852018923974,5.9508746836835735,5.311365386731214,4.125866431950709
2025-01-07,35.681930489211005,17.30906495360457,7.244825124910778,10.948223796189534,7.420523801680119,6.036896722121562,5.939438862351068,5.3011585131499475,4.11793773678142
2025-01-08,35.780658955101146,17.282495477221644,7.233704292527822,10.93141823364947,7.409133271202236,6.027630064141221,5.930321802532756,5.293021215942108,4.111616687681597
2025-01-09,35.90090829503173,17.249398117750054,7.2225869993434015,10.910483694462684,7.3949441891004595,6.016086671043992,5.918964762530094,5.282884657474283,4.103742613263297
2025-01-13,36.000054655261934,17.230071325116825,7.21722733856202,10.898259229907358,7.386658650561582,6.009346049790944,5.912332959855711,5.27696553985735,4.069084251086273
2025-01-14,36.07517196200459,17.209848236707064,7.208756414455726,10.885467845834699,7.377988863413036,6.002292826727809,5.905393601921608,5.270771918331696,4.064308330603778
2025-01-15,36.29773691654879,17.14992927864215,7.1836579262321845,10.847568273310848,7.352301164182353,5.981394842780982,5.884832988793385,5.252420846480253,4.05015776302905
2025-01-16,36.45923795049935,17.1108336951802,7.180851063829788,10.822839774207555,7.335540599218411,5.962331741207121,5.871417716022579,5.240447242726877,4.01650021710812
2025-01-17,36.689683184402924,17.072840509071217,7.1405361494719735,10.798808556728947,7.238017871649066,5.94909287841863,5.858380720281614,5.228811264554563,4.023828865421067
2025-01-20,36.67379418610946,17.065446868402535,7.18075028419856,10.794131976397987,7.234883343257728,5.946516537649543,5.855843663725437,5.226546852162615,4.0220862880961405
2025-01-21,36.677765145363,17.06729467814412,7.181527800335662,10.79530074170321,7.235666720805588,5.9471604136213525,5.856477721834227,5.227112771371338,4.011694006821505
2025-01-22,36.8906652215147,17.084405907058663,6.901503861265411,10.806123831459152,7.242921013412816,5.953122883078174,5.8623492751659665,5.232353339655873,4.0265546673892425
2025-01-23,37.08034141715215,17.084405907058663,6.711827665627963,10.806123831459152,7.242921013412816,5.953122883078174,5.8623492751659665,5.232353339655873,4.0265546673892425
2025-01-24,37.07431389016824,17.08162878274769,6.7107366367749455,10.804367261791878,7.241743653653382,5.952155184091463,5.861396331716833,5.231502804042155,4.04215545501341
2025-01-27,37.12293528296778,17.072840509071217,6.707284050907121,10.798808556728947,7.238017871649066,5.94909287841863,5.858380720281614,5.228811264554563,4.023828865421067
2025-02-03,37.12394053453925,17.086842319044653,6.693926182674863,10.799100977551518,7.238213869858377,5.949253973841697,5.858539359311111,5.228952855479434,4.021229927699099
2025-02-05,37.12092494313874,17.08545434853244,6.693382432578794,10.798223762590707,7.237625907072458,5.948770713744179,5.858063467995234,5.228528105707787,4.029026318639662
2025-02-06,37.115900046024315,17.08314156536806,6.692476378698865,10.796762054308688,7.236646181335788,5.947965454693127,5.857270487586972,5.227820342745757,4.042017489238433
2025-02-07,37.173107607431646,17.064661816805042,6.685236768802229,10.785082618925278,7.239635449062931,5.941531222111042,5.850934364605025,5.222165129675203,4.0376450225816045
2025-02-13,37.173107607431646,17.064661816805042,6.693349920220677,10.785082618925278,7.239635449062931,5.941531222111042,5.850934364605025,5.222165129675203,4.029531871163155
2025-02-17,37.18115177581217,17.05482972219968,6.694798344558955,10.787416484081257,7.233087181151776,5.942816954745868,5.852200492304363,5.223295193270037,4.030403851875896
2025-02-18,37.20631573255468,17.04652986184335,6.694243923540704,10.782166707221457,7.229567145213182,5.939924838456755,5.849352475193987,5.22075323762403,4.031146078351854
2025-02-19,37.40263590545239,16.99323504837884,6.67331482629437,10.748456998086409,7.206964396409994,5.921354068404172,5.831064873460367,5.20443090855187,4.018542974961593
2025-02-20,37.47578301582176,16.96534280486492,6.6731245291141965,10.730814766978797,7.195135076956194,5.911634915509633,5.821493918846196,5.195888494241739,4.030782477666559
2025-02-21,37.46056252034073,16.979969929342023,6.670414291900557,10.726456530685251,7.192212829250842,5.909233951332872,5.819129564728571,5.193778224862893,4.0482421575562615
2025-02-25,37.384314008461146,16.924964121641665,7.001958945002553,10.6846686496642,7.159636646435816,5.8714900008284765,5.781961136455352,5.160604092671728,4.0304023988390645
2025-02-26,37.1328409063706,16.911328568654728,7.359805937317966,10.634081726562064,7.178936113054279,5.843691233931179,5.754586246977745,5.136171039017345,4.048558228114086
2025-02-27,36.94686926614614,16.83386683823549,7.8265036762856415,10.585372698846411,7.119576585092046,5.816924417049917,5.72822757227469,5.112644992864538,4.030013953205133
2025-02-28,36.94008297704548,16.76948681361288,8.192202900767787,10.544889632089381,7.052785111607555,5.741927145837565,5.706320339926307,5.093092015899098,3.9592130632139497
2025-03-03,36.9313162689759,16.765507039245207,8.19025870775332,10.542387093882093,7.051111327924141,5.740564458074366,5.704966102454705,5.0918833112271935,3.982005690463069
2025-03-04,36.75974603741198,16.687620242466554,8.561657318484727,10.493410778449402,7.018354282534692,5.713895764053112,5.678462786186913,5.068228167380138,4.018624623032485
2025-03-05,36.829114272313504,16.659635626151278,8.547299687402559,10.475813657337655,7.006584722291367,5.704313739875957,5.668940182003506,5.05972890753352,4.048569205090648
2025-03-06,36.807896066893456,16.650037579119104,8.542375366952896,10.46977827010352,7.002548047587996,5.701027337172427,5.665674158921702,5.056813866825887,4.103849306423018
2025-03-07,36.89053015344138,16.628264911954933,8.53120480383721,10.45608731015977,6.993391062372993,5.693572304706809,5.658265356560946,5.050201249604432,4.098482847361525
2025-03-10,36.8471647888906,16.608718140283322,8.54729879757896,10.443796024670139,6.98517022760579,5.7077774672096675,5.651613981834378,5.04426466324113,4.164195908686009
2025-03-11,36.78470561543416,16.580564907513413,8.663201733683477,10.426092875155492,6.973329751917405,5.698102284195785,5.642034000850152,5.035714192577602,4.196254638672511
2025-03-12,36.7722391818369,16.574945710405093,8.660265751803353,10.422559444825348,6.970966472101796,5.69617118232701,5.640121900670246,5.034007575777325,4.228722780252926
2025-03-13,36.72282542171153,16.558542181571003,8.763682673951939,10.41224467472804,6.964067598855121,5.690533920530457,5.634540108497777,5.029025629539731,4.224537790614395
2025-03-14,36.70190791200169,16.519820927011907,8.927666672729304,10.3878962041827,6.94778250374801,5.677226914992296,5.621364041458047,5.017265525331864,4.199069298544187
2025-03-17,36.66951359125258,16.505239985358674,9.008050133563165,10.37872750258949,6.941650160561355,5.672216006292655,5.616402439182681,5.012837120435294,4.195363060764101
2025-03-18,36.60869091955185,16.477863216630254,9.174525918035718,10.361512604606443,6.930136244301558,5.662807664098318,5.6070866733531854,5.004522471109314,4.172854288313364
2025-03-19,36.42249214260115,16.39289314711062,9.364420872964102,10.308082227453326,6.88150862057852,5.633606720106433,5.57817306130447,4.978716053329759,4.440107154551619
2025-03-20,36.2467958668928,16.313816452886734,9.799066535636118,10.258357687738465,6.848313323805394,5.606431102478377,5.551264846778932,4.954699523517503,4.421254660265671
2025-03-21,36.13112640714565,16.262907627810137,10.0293898723881,10.30563932564439,6.801363853782187,5.588935697824024,5.533941593703559,4.9392379096101555,4.407457712091797
2025-03-24,35.59452434762142,17.419539342648388,9.811935788384107,10.196618336703525,6.742067820545591,5.5298116320916355,5.4753992979543495,4.886986847399976,4.34311658665101
2025-03-25,35.57743902899854,16.30427936949397,11.056780307896945,10.149867363981953,6.711155784970941,5.504457729039604,5.450294872666904,4.864580263055138,4.381145279896007
2025-03-26,35.557732059994315,16.22474954112964,11.126189978623817,10.144245173993067,6.735134236890407,5.501408713123566,5.447275858509307,4.861885686517898,4.401378751217989
2025-03-27,35.578982252561445,16.05278287569261,11.342895375723995,10.115211480476312,6.715857709177,5.48566321291654,5.4316852911418465,4.847970555671322,4.428951246638933
2025-03-28,35.37840071303562,15.963409488666578,11.831497899091477,10.058895344047176,6.678467372878183,5.455121947565917,5.401444546251195,4.82097962505711,4.411783063406743
2025-03-31,35.40511538624328,15.91929311765687,11.95067359473772,10.031096648582974,6.6600108054007086,5.440046209271233,5.38651715046147,4.807656398216362,4.39959068942938
2025-04-01,35.38412535677759,15.910974192569071,11.944428546188856,10.025854710957272,6.656530491886498,5.437203411129719,5.383702324933248,4.805144067227225,4.452036898330517
2025-04-02,35.36300581197261,15.951216236716645,11.937299335241642,10.019870629518454,6.652557442035707,5.433958134896456,5.380488981624019,4.802276045073253,4.459327382921206
2025-04-03,35.34191146316184,15.9417011937635,11.930178629570438,10.051175495413094,6.648589132104359,5.43071673033571,5.377279471890759,4.799411444520941,4.479036439239352
2025-04-07,35.40458663014433,15.914013710763916,11.90945834294774,10.033718653933471,6.637041889038583,5.421284683196002,5.367940234368215,4.791075845881684,4.520880009726057
