date,ICBC INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,CHINA MERCHANTS BANK CO LTD
2024-04-25,0.0,33.98639689418349,32.60963736758969,10.333417805581,7.348458131303019,7.448489498535417,0.0,4.651754527097094,3.621845775710284,0.0
2024-04-29,0.0,34.00249779995507,32.625086039602074,10.33831321673341,7.351939430962612,7.404643628252638,0.0,4.6539582753069,3.6235616091872918,0.0
2024-05-02,0.0,33.963392109948316,32.644417475771306,10.34443900723107,7.3562956968022535,7.409031123062052,0.0,4.65671589860402,3.62570868858099,0.0
2024-05-03,0.0,33.971443788909525,32.62844953225804,10.346891356562091,7.358039648970005,7.410787577182516,0.0,4.657819863169978,3.6265682329478426,0.0
2024-05-07,0.0,33.89543766874959,32.666008461274345,10.358801764919567,7.36650956074444,7.419318207615665,0.0,4.663181525403991,3.6307428112924063,0.0
2024-05-09,0.0,33.91591053983149,32.65702270429022,10.35708104399899,7.365285895363012,7.418085770086114,0.0,4.654694573904003,3.631919472526167,0.0
2024-05-10,0.0,33.89141573660217,32.65857269848988,10.357572620211828,7.365635472558704,7.423777419905522,0.0,4.654915498807538,3.6481105534243627,0.0
2024-05-13,0.0,33.891023521844055,32.658766458110264,10.357634070519458,7.365679172041418,7.423821464337838,0.0,4.654943115895043,3.648132197251927,0.0
2024-05-14,0.0,33.899570556012385,32.64985589449972,10.35480811083851,7.271734874491933,7.5232206482916535,0.0,4.653673068944837,3.6471368469209535,0.0
2024-05-16,0.0,33.89635378214073,32.64675770766042,10.363314658451326,7.271044850212502,7.522506760203538,0.0,4.653231475919029,3.646790765412453,0.0
2024-05-17,57.70951427131242,14.333147539588605,13.804753098831563,4.396444859791577,3.065549139586575,3.180908482208452,0.0,1.9676291352418414,1.5420534734389602,0.0
2024-05-21,57.709658996276005,14.332932702706696,13.804787718641048,4.3964558852755085,3.0655568274261484,3.1809164593482717,0.0,1.9676340696977719,1.5420573406285494,0.0
2024-05-22,57.709080100776966,14.334042823062024,13.804398461152054,4.396411783671582,3.0655260762992085,3.1808845510290547,0.0,1.967614332022545,1.5420418719865703,0.0
2024-05-23,57.725003960019706,14.337998063379409,13.808207554931442,4.347455202008967,3.066371957149479,3.1817622631285984,0.0,1.9656487775051796,1.5675522218772164,0.0
2024-05-24,57.720660217860676,14.346199840780383,13.807168502715204,4.347128060854355,3.054603053781336,3.191305194059775,0.0,1.9655008646272416,1.5674342653210354,0.0
2024-05-27,57.762677129082874,14.283849408481963,13.817219229283797,4.350292489208345,3.0568266074421113,3.1936282580461475,0.0,1.9669316222628006,1.5685752561919655,0.0
2024-05-28,57.76224215825334,14.284494877614978,13.8171151813482,4.350259730159998,3.0568035885920293,3.1936042090373125,0.0,1.966916810659151,1.5685634443349967,0.0
2024-05-29,56.96409567548104,14.087114739331716,13.626193197159312,4.290148758476101,3.0145653211425745,3.149475659459433,0.0,1.9397383689007401,1.5468893653982547,1.3817789146508335
2024-05-30,56.87483541705014,14.205918633842524,13.604841545530592,4.299244139247898,3.009841628500196,3.1445405681891927,0.0,1.9366988833082226,1.5444654570945742,1.379613727236664
2024-05-31,56.87764692484198,14.206620878528359,13.600570752316136,4.299456664845694,3.0099904147450913,3.1446960130400554,0.0,1.936794620622642,1.5445418050371225,1.3796819260229183
2024-06-03,56.877084601046725,14.206480424036968,13.600436289570633,4.300402813212346,3.009960656319326,3.144664922840432,0.0,1.9367754724025485,1.5445265348447583,1.3796682857262668
2024-06-04,56.87722518095314,14.20626837299677,13.60046990500775,4.300413442277272,3.009968095870603,3.144672695332705,0.0,1.9367802594220762,1.5445303523645424,1.3796716957751443
2024-06-06,56.87863101823925,14.206619510059305,13.600806068518542,4.3005197358164455,3.007570788287517,3.1447504223686784,0.0,1.9368281309188842,1.54456852860032,1.3797057971910685
2024-06-07,56.85656738926262,14.219886332524615,13.595530218282581,4.297863234831645,3.006404130004683,3.1645318948964474,0.0,1.9360768213935482,1.5439693793884994,1.3791705994153631
2024-06-11,56.84912302188365,14.218024488540582,13.593750122749135,4.310393746217505,3.0060104942672283,3.1641175551096854,0.0,1.9358233261898423,1.54376722375706,1.3789900212853112
2024-06-17,56.85052747029079,14.215905258683303,13.594085954151486,4.31050023379918,3.0060847572712306,3.164195724123103,0.0,1.935871150392617,1.5438053622771137,1.3790240890111776
2024-06-18,56.84771864286643,14.215202890098006,13.593414307939284,4.310287263897085,3.0059362349323555,3.1689801135529465,0.0,1.9357755043499292,1.5437290871213256,1.3789559552426371
2024-06-26,56.84996568260081,14.21576477941369,13.593951619599368,4.306504903024511,3.0060550516293167,3.169105374942544,0.0,1.9358520204279523,1.5437901066429651,1.3790104617188401
2024-06-27,56.849825237413164,14.215729660030096,13.59391803637617,4.306494264005085,3.0060476253105715,3.169344591149681,0.0,1.9358472379958607,1.5437862927815384,1.3790070549378375
2024-06-28,56.83676686741751,14.212464315644539,13.59079552173926,4.305505064913467,3.0283270766925203,3.1686165946405955,0.0,1.9354025750723913,1.5434316860167652,1.3786902978629514
2024-07-04,56.85923659951171,14.218083042450655,13.551692957523015,4.307207194550159,3.0295242893746845,3.1698692690961447,0.0,1.9411094378376577,1.5440418631679638,1.37923534648801
2024-07-05,56.846595189609936,14.214921962096675,13.597839262692998,4.293898016182062,3.0288507407897973,3.169164517869041,0.0,1.9406778745326358,1.5291237326065448,1.3789287036203124
2024-07-08,56.846735618838615,14.214957077489606,13.597872853694765,4.293661591572335,3.0288582230175707,3.169172346716614,0.0,1.940682668626216,1.5291275100300759,1.3789321100141978
2024-07-10,56.848701700892775,14.215448711207998,13.596119781080853,4.292574888447772,3.0289629780880607,3.169281954644134,0.0,1.9407497884234404,1.5291803959191823,1.3789798012957795
2024-07-12,56.85038702232739,14.21587013860561,13.596522848018338,4.28973757167245,3.029052773915913,3.169375910330907,0.0,1.9408073233735759,1.5292257295929779,1.379020682162844
2024-07-17,56.84898258085946,14.217989364095121,13.596186957244196,4.28963159727812,3.028977943689647,3.169297613538413,0.0,1.9407593773449041,1.5291879513448263,1.3789866146053023
2024-07-22,55.3791017527456,13.850370648124525,13.26871091267558,4.178719370563381,2.950661034466575,3.0873526148904404,2.5615232078021553,1.890579323608956,1.4896494415910693,1.3433316935317203
2024-07-29,55.3804345061113,13.848297371295558,13.269030237449146,4.178819935616428,2.9507320450698584,3.0874269151130584,2.5615848534151837,1.8906248222876443,1.4896852914919192,1.343364022149902
2024-08-07,55.38896564691236,13.850430647709565,13.271074280011444,4.164059055061006,2.951186593878786,3.0879025212357023,2.561979455610945,1.8909160656970674,1.4899147717241403,1.3435709621589904
2024-08-09,55.391098842812525,13.850964069511692,13.271585389054813,4.156516823111897,2.9513002529635726,3.0880214456626436,2.5620781251565345,1.89484019177304,1.4899721528296643,1.3436227071236164
2024-08-12,55.39243217369163,13.8512974790032,13.269497731006643,4.156616875509223,2.9513712943374215,3.0880957780812963,2.562139797482058,1.8948858028728637,1.49000801826512,1.3436550497505493
2024-08-14,55.38856569097273,13.846479510620977,13.263757591933468,4.156326736826239,2.9684953466109567,3.0878802239254006,2.5619609559172156,1.8930686695122982,1.4899040132588846,1.3435612604218243
2024-08-20,55.38736585780944,13.84666094687496,13.263470270966945,4.150941519751875,2.9754110557330784,3.087813333926522,2.5619054584389978,1.8930276616518902,1.4898717387953209,1.3435321560509663
2024-08-21,55.391098842812525,13.84759418095925,13.26436419929958,4.144481506853176,2.975611591806189,3.0880214456626436,2.5620781251565345,1.893155247496819,1.4899721528296643,1.3436227071236164
2024-08-26,55.39323220303063,13.848127514060762,13.264875069592685,4.144641129466846,2.975726195984967,3.0881403792502136,2.562176802302539,1.8893767118820584,1.4900295383551971,1.343674456074105
2024-08-28,55.39083218433925,13.83501084855778,13.264300343279748,4.144461554890962,2.975597266904523,3.088006579608326,2.562065791047706,1.9061442126368642,1.4899649799497652,1.343616238785071
2024-08-29,55.40430164700235,13.838375126629066,13.26752584091501,4.145469369144166,2.9520037132696375,3.088757494293792,2.562688812008974,1.9066077322716142,1.490327296724497,1.3439429677408954
2024-08-30,55.40763668389237,13.83800423040541,13.263508909801953,4.145718903798725,2.9521814077985926,3.088943420654771,2.5628430719034516,1.906722499662104,1.4904170063023643,1.3440238657802581
2024-09-05,55.43019206847352,13.843637416116486,13.228200150380944,4.147406546330277,2.9533831841419165,3.090200870186498,2.563886356088946,1.9074986897659112,1.491023726436544,1.3445709920789641
2024-09-11,55.4368687798362,13.845304918388948,13.229793521627842,4.147906112277647,2.95373892685772,3.090573092949816,2.552149921795179,1.907728452963566,1.4912033241374512,1.3447329491656304
2024-09-12,55.45022702908822,13.848641128354277,13.232981415953482,4.14890560530352,2.9544506694521124,3.091317807552495,2.5286685690588424,1.908188145452351,1.4915626493686138,1.3450569804160908
2024-09-17,55.45049425973806,13.848225940088154,13.233045189510648,4.14892560007722,2.954464907802695,3.091332705505324,2.5286807554425805,1.9081973415618254,1.491569837639563,1.3450634626339322
2024-09-25,55.45022702908822,13.848159201811669,13.232981415953482,4.14890560530352,2.9544506694521124,3.091317807552495,2.5286685690588424,1.908670071994958,1.4915626493686138,1.3450569804160908
2024-09-30,55.440875578767844,13.84100531464248,13.230749728637997,4.148205909617305,2.9539524136263084,3.114888733037643,2.5282421196145894,1.905938956381839,1.491311103527188,1.3448301421468114
2024-10-02,55.43820431512795,13.852383975768436,13.230112241940507,4.148006039909234,2.953810085685162,3.114738650829741,2.528120303334156,1.8986197932701052,1.4912392488696804,1.3447653452650332
2024-10-03,55.39803286440712,13.91697460831733,13.220525481176448,4.1401855961570915,2.9625028460465845,3.1163334423917632,2.5262883850489892,1.8852071987153263,1.4901586719509474,1.343790905788399
2024-10-04,55.41964614185421,13.926016705064423,13.199192064168889,4.14180086975699,2.9636586523566413,3.1175492649729173,2.527274004374337,1.879440283031954,1.481106835039277,1.344315179380365
2024-10-07,55.37497062493274,13.927303590139156,13.193364505768804,4.138462034024106,2.978114090771156,3.096507120236202,2.52523668944348,1.9428969916682544,1.4799128683130744,1.3432314847030213
2024-10-08,55.39963326978237,13.898117185736666,13.116184027403571,4.1508979129823595,2.979440469265148,3.1429052461422518,2.5263613675233083,1.9620588093496247,1.4805719849693488,1.3438297268453505
2024-10-09,55.42591981715167,13.895799964413765,13.151551294466998,4.152867470688335,2.9415943869340357,3.1347622161587223,2.527560099605811,1.9661209351136113,1.4090172081850574,1.3948066072819947
2024-10-10,55.35645475593517,13.875978861748086,13.24812972815085,4.17171827783637,2.937907699643385,3.130833432478396,2.5243923196641025,1.9636568044042373,1.4072512931232133,1.3836768270161919
2024-10-14,55.27083033514037,13.798793118274236,13.227637746870824,4.1652655351014225,2.933363394083362,3.1259907126827935,2.520487632646426,1.9502915548969868,1.623881921509671,1.3834580487939219
2024-10-15,55.268839134089646,13.800217399717784,13.226921029578694,4.165115476181378,2.933257715984498,3.1345243962428304,2.520396828915199,1.9434963921842758,1.6238234191248009,1.3834082079808983
2024-10-16,55.268706392454106,13.800184255120266,13.226889261892632,4.165105472637806,2.93325067104864,3.1347570423750795,2.5203907755657435,1.9434917244023249,1.6238195191156843,1.3834048853877152
2024-10-17,55.2912816336908,13.805821124680012,13.22988923583873,4.166806765592871,2.896005186581183,3.136037475753555,2.521420262837711,1.944285569552388,1.6244827898842926,1.3839699555884521
2024-10-18,55.275344255412826,13.801841680051474,13.254900196655885,4.16560570868711,2.8951704305619734,3.1351335318754567,2.520693478662354,1.9437251409696747,1.6240145425229822,1.3835710346002628
2024-10-22,55.272025124640855,13.803414806634764,13.263711831987223,4.165355575643566,2.888991861598478,3.134945275821694,2.520542118025809,1.943608425677992,1.6239170249640265,1.3834879550055899
2024-10-23,55.26167199809318,13.798427819251934,13.225205792868122,4.164575353581982,2.9463253957500477,3.1127451120476093,2.52006998964879,1.9432443640402142,1.6236128454369607,1.404121329281158
2024-10-24,55.18970565248888,13.824587291472746,13.207982829892803,4.159151897172603,3.028587830555624,3.1086914364635727,2.5167881449042384,1.9407137096021625,1.621498441747432,1.4022927656999313
2024-10-25,55.166155250787675,13.818688101031004,13.240463636871294,4.157377115141122,3.02729547976024,3.111919751565385,2.515714187884381,1.939885573504899,1.620806520324595,1.4016943831294049
2024-10-28,55.16602300193427,13.818654973733144,13.240671623981385,4.157367148734108,3.0272882224780484,3.111912291414915,2.5157081570070194,1.9398809230513439,1.62080263479364,1.4016910228721213
2024-10-30,55.13958597006866,13.812032705133726,13.234326340442761,4.155374827341205,3.0258374650942645,3.110420979916744,2.5145025624563835,1.9868739515807445,1.6200259028747481,1.4010192950907636
2024-10-31,55.13971809219791,13.812065800688183,13.234358051732292,4.1553847841981595,3.0258447154223473,3.1101888189881275,2.514508587554808,1.9868787124075156,1.6200297846824907,1.4010226521281648
2024-11-01,55.14764657881346,13.814051824241128,13.236261007248007,4.1559822829483135,3.026279798700917,3.1106360300235907,2.514870146307208,1.975181984549648,1.6178662433504822,1.4012241038172522
2024-11-06,55.15161167720476,13.812648394058472,13.232419377937063,4.1562810967633474,3.0264973872637273,3.110859683772821,2.5150509646773482,1.9753239995112164,1.6179825674229824,1.4013248513882652
2024-11-07,55.15610614472036,13.793880160389438,13.245242298984564,4.1566198043696545,3.026744025463038,3.111113196904516,2.515255923599075,1.9754849744905256,1.618114421594945,1.4014390494838758
2024-11-12,55.15570954459129,13.793780975457171,13.246345476147727,4.156589916183809,3.0267222616520097,3.1106114595913668,2.515237837644614,1.9754707697605214,1.6181027865388595,1.4014289724326339
2024-11-13,55.13324485238048,13.792954541569987,13.265388046124272,4.154896954314864,3.0254894902022893,3.120844638848196,2.5142133916837843,1.9746661686923719,1.6174437399711479,1.400858176212606
2024-11-14,55.14090721985425,13.797746902835698,13.267231657509088,4.155474398058016,3.025909969938682,3.1692021905613723,2.514562814739985,1.9102434495051608,1.617668530808999,1.4010528661887451
2024-11-15,55.184544013037765,13.722334868107575,13.284925192363648,4.158762910816147,3.0283045806588804,3.1717101982732303,2.516552761279244,1.9117551565578552,1.6189487032014651,1.4021616157041872
2024-11-18,55.17634031698471,13.720294915319894,13.297816195264248,4.158144672005131,3.027854394999469,3.1712386940341286,2.5161786522904994,1.9114709563617174,1.6187080314096782,1.401953171330527
2024-11-19,55.17554654035616,13.720097532721157,13.29762489051939,4.158084852197587,3.0278108357485367,3.1711930720312123,2.5161424540976514,1.911443457601151,1.6201233621438758,1.4019330025832828
2024-11-21,55.1295465405477,13.79202931674191,13.286538625302798,4.154618245804033,3.025286541806789,3.1685492399379624,2.514044739445711,1.9098498821098924,1.6187726609905349,1.4007642073126618
2024-11-22,55.116870380178675,13.787900000892432,13.283483597555747,4.153662957570034,3.0485423898022943,3.167820682552258,2.5134666749359895,1.90941074257573,1.6184004500231066,1.4004421239137346
2024-11-25,55.11713440739528,13.787487017705194,13.283547229637485,4.153682854927446,3.048556993283158,3.1678358574138157,2.5134787152351867,1.9094198892562333,1.6184082026723994,1.4004488324738078
2024-11-28,55.11977481869307,13.788147513517995,13.279393038675611,4.153881838986678,3.0487030357872467,3.167987614025937,2.5135991245719174,1.909511360881201,1.618485733250662,1.4005159216096819
2024-11-29,55.125056400301986,13.779886686327384,13.280665471269563,4.154279864305151,3.0489951627768397,3.168291170874174,2.513839977858278,1.9096943304255944,1.6186408166941475,1.4006501191668905
2024-12-02,55.125584614132386,13.780018726586468,13.279834517890961,4.154319671032308,3.0490243785549085,3.168321529758581,2.5138640657255817,1.9097126293085898,1.6186563266731235,1.4006635403370953
2024-12-03,55.12769757068583,13.780546912928232,13.276510545124886,4.1544789055698725,3.0491412472663675,3.16844297111447,2.513960421811224,1.9097858283475395,1.6187183695615055,1.4007172275900732
2024-12-04,55.133905317422816,13.783775815194103,13.266026135300141,4.153988372943897,3.0494846009245546,3.1687997589431296,2.514243510536005,1.9100008829800872,1.6189006480552492,1.4008749577000212
2024-12-05,55.132188141225626,13.783346511817154,13.268727513237186,4.1538589946617615,3.049389623027737,3.1687010649092433,2.51416520302114,1.9099413949384914,1.6188502264926476,1.4008313266690113
2024-12-09,55.150157741592274,13.741584765218946,13.25651578626442,4.1552128895211915,3.0743494605362693,3.169733860699462,2.5149846615893057,1.9167950565457657,1.619377869102243,1.4012879089301191
2024-12-12,55.168139059680634,13.743667737185419,13.260837979289017,4.156567667236268,3.0513780867795144,3.170767329961177,2.5158046545147883,1.9111868406510284,1.6199058557801054,1.4017447889220476
2024-12-18,55.17157799977112,13.74452445721943,13.249197478056221,4.156826769454202,3.0515682963209763,3.1709649817049996,2.515961478754897,1.917539537553046,1.6200068336141449,1.4018321675509702
2024-12-19,55.17223938355702,13.743969957554162,13.248876795783037,4.156876600507179,3.051604877797634,3.1710029944807907,2.5159916395041146,1.917562524562027,1.6200262538716697,1.4018489723823668
2024-12-23,55.172371662217046,13.744002909523301,13.248908560737464,4.156886566861142,3.0516121941982126,3.171010597145315,2.515997671740733,1.917327366200747,1.620030137979048,1.4018523333969948
2024-12-30,55.17276850200291,13.743862008825063,13.248524341407219,4.156916466209772,3.0516341436104497,3.1710334053576212,2.5160157686241402,1.9173411570123164,1.6200417904129325,1.4018624165375784
2025-01-02,55.19553019991273,13.708276769781778,13.253990061489748,4.1586314150769255,3.0528931048044243,3.1723416250898273,2.5170537587851687,1.9181321620931002,1.6207101437117768,1.4024407592545152
2025-01-06,55.19566259027865,13.70830965004891,13.253781995076475,4.158641389847215,3.052900427383513,3.1723492341746025,2.517059796115854,1.9181367628681611,1.6207140310991828,1.4024441231074327
2025-01-07,55.19897255584486,13.700736208101855,13.254576795971454,4.1612894889113745,3.0530835032778407,3.172539473157819,2.517210738796171,1.9182517894180462,1.6208112218454092,1.4025282246751676
2025-01-08,55.19672173606984,13.700177540312191,13.251397842904083,4.161119806175673,3.052959009280837,3.1853626369617785,2.5171080958039838,1.9119371671101157,1.6207451308697842,1.4024710345117108
2025-01-15,55.1968541321518,13.70021040186214,13.251189765781401,4.161129787130004,3.0529663321760827,3.185370277443304,2.517114133395334,1.9119417531250436,1.6207490184250308,1.4024743985098647
2025-01-16,55.196986528868884,13.700243263569737,13.25098168766052,4.161139768132216,3.0529736551064586,3.185377917961484,2.5171201710156486,1.911946339161972,1.620752905998927,1.4024777625241565
2025-01-17,55.19711892622111,13.700276125434977,13.250773608541436,4.161149749182309,3.052980978071964,3.185385558516317,2.5171262086649273,1.9119509252209006,1.6207567935914724,1.4024811265545862
2025-01-21,55.19725132420849,13.700308987457866,13.250565528424135,4.161159730280286,3.0529883010726,3.185393199107804,2.51713224634317,1.9119555113018303,1.6207606812026683,1.4024844906011544
2025-01-23,55.19738372283102,13.7003418496384,13.250357447308614,4.161169711426143,3.052995624108367,3.185400839735945,2.517138284050377,1.9119600974047604,1.6207645688325136,1.4024878546638606
2025-01-24,55.197648521981556,13.700407574472425,13.25018114775465,4.161189673861506,3.0530102702852924,3.1851762554304206,2.5171503595516858,1.9119692696766235,1.6207723441481554,1.402494582837689
2025-01-27,55.197780922509565,13.700440437125916,13.249973064219777,4.161199655151012,3.053017593426452,3.185183895593169,2.5171563973457878,1.911973855845557,1.6207762318339516,1.402497946948811
2025-02-03,55.171445724916744,13.693903873517918,13.243891173145528,4.159214321441757,3.099511341226599,3.1836642249495672,2.515955446691826,1.9105821378585062,1.6200029496185127,1.4018288066330387
2025-02-04,55.17660491426961,13.687991190388058,13.242971667179393,4.159603257674287,3.099801182569356,3.1839619355923943,2.516190718586233,1.9107608001156555,1.6201544392497786,1.4019598943752338
2025-02-05,55.177398721351025,13.688188114869984,13.241723523268407,4.159663100474091,3.0998457783565287,3.184007742171747,2.516226918167807,1.9107882895825476,1.620177747861623,1.4019800638962425
2025-02-07,55.20969957160666,13.689003639235183,13.193094488942018,4.1596989869264,3.1016604281338394,3.1933091196210865,2.517699917453319,1.9119068650834286,1.6211261999458813,1.402800783052178
2025-02-10,55.20943465681902,13.68893795477176,13.21750270673035,4.135687338352097,3.101645545319405,3.1932937970452726,2.51768783667867,1.911897691108473,1.621118421234779,1.4027940519401736
2025-02-11,55.21248133037686,13.69929056931643,13.216072729309778,4.111922548942063,3.113813212753536,3.193470015545505,2.517826772587117,1.912003197136148,1.6212078809196826,1.4019117431128765
2025-02-12,55.22493644892986,13.726379351854657,13.175136961293365,4.112850137805918,3.1145156429247987,3.1941904151124265,2.518394757039054,1.9097946899672944,1.621573601421087,1.4022279936515334
2025-02-13,55.22626179225127,13.724308871120913,13.175453151422376,4.112948842101705,3.11459038818975,3.1942670724923383,2.518455195998092,1.9098405231325344,1.621612517568049,1.4022616457229702
2025-02-14,55.22639433008219,13.724341808170598,13.175244780681073,4.112958712791853,3.1145978629135644,3.1942747384326973,2.518461240053548,1.909845106570053,1.62161640928548,1.4022650110189518
2025-02-17,55.22718957042713,13.724539433788674,13.175434499498156,4.108218057033845,3.1146427120098874,3.197680651473242,2.518497504995512,1.9098726076571644,1.62163975998234,1.4022852031340554
2025-02-18,55.21937070155632,13.717797161016126,13.173569168390983,4.107636430148059,3.1333985573591163,3.1972279352314956,2.518140945085508,1.9093622546260138,1.6214101739987399,1.4020866725876333
2025-02-19,55.22228595311481,13.713721923711871,13.17378470835463,4.107853288713315,3.1335639820083223,3.197396729688994,2.518273887823199,1.9094630575004001,1.6214957747304515,1.4021606943540073
2025-02-20,55.25304735494383,13.721361109656199,13.181123123960367,4.108220704257748,3.0896893058088084,3.191734530783066,2.519676684423192,1.9098063986946894,1.6223990238848396,1.4029417635872605
2025-02-21,55.26764448232382,13.724986112538987,13.182203704636187,4.085289057593368,3.0905055610294796,3.1925777450081503,2.5203423498168607,1.9103109443913961,1.6228276403385293,1.4033124023232244
2025-02-24,55.273485493070574,13.774475695492846,13.19032234406061,4.084039448453535,3.090832183891083,3.1292634202465828,2.5206087144663525,1.9105128373227909,1.622999150338207,1.4034607126574137
2025-02-25,55.28703076760658,13.753825848161924,13.193554753520134,4.084559771596781,3.0915896206639237,3.130030274946347,2.5212264127484625,1.9109810260149869,1.6233968811646047,1.4038046435762594
2025-02-26,55.283975861314126,13.75306587518914,13.19835127726407,4.084334077665041,3.0914187936823567,3.1298573239115433,2.521087101406796,1.910875434018454,1.6233071797413494,1.4037270758071192
2025-02-27,55.286366628823416,13.753660629501493,13.198922042823499,4.084510705576797,3.0915524827576157,3.129992675269367,2.521196126364502,1.9066335485828751,1.623377380011906,1.4037877802885257
2025-03-03,55.342209965457236,13.767552848276459,13.213696897671824,4.088636364762312,3.0586010991734067,3.067499372539456,2.5237427217114115,1.9080784023306974,1.6247766178656655,1.405205710211528
2025-03-04,55.34234306040244,13.76758595847739,13.221424498380157,4.088646197705978,3.0586084549393937,3.067506749705297,2.523748791172668,1.9001466742000432,1.6247805253633074,1.4052090896533163
2025-03-05,55.344871985999625,13.768215082555201,13.219142599731942,4.088833032622164,3.0587482212157324,3.067646922598417,2.5238641164835585,1.8985499652678877,1.6248547713896437,1.4052733021358332
2025-03-06,55.34753426264649,13.764067040307278,13.21977848546755,4.0890297194028005,3.0588953574122,3.067794486852698,2.523985522934709,1.8986412919808076,1.6249329324325226,1.4053409005629411
