date,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,DBS BANK LTD,UBS SECURITIES HONG KONG LTD,SINOPAC SECURITIES (ASIA) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.
2024-04-29,0.0,19.18496228147918,20.227893087143165,12.777681809342836,12.66604646112382,12.284404773764702,8.661214254874512,8.194054196100476,6.003743136171307
2024-04-30,0.0,18.88056206695417,20.29964478892895,12.823006372348381,12.710975034978164,12.327979601066083,8.69981961456991,8.231002461353116,6.027010059801224
2024-05-02,0.0,18.81286178011555,20.304846570549557,12.826292266242692,12.714232220855278,12.33113864440772,8.748962382621512,8.233111654778313,6.028554480429381
2024-05-03,0.0,18.80919260793859,20.305567027360965,12.826747368899893,12.714683347396596,12.331576178018128,8.749272813410508,8.233403782145547,6.029556874829769
2024-05-06,0.0,18.827253633133285,20.305486974079386,12.826696800343129,12.71463322064442,12.331527561639241,8.747267104890524,8.225486462036546,6.02164824323347
2024-05-07,0.0,18.82671036915854,20.354981441962952,12.843000508373212,12.730794487334174,12.34720187187354,8.758385547242373,8.23594168147222,5.90298409258299
2024-05-08,0.0,18.866377832621893,20.36285879871063,12.84797073627558,12.736511085428376,12.35198022621681,8.761775033382955,8.265192177969814,5.807334109393941
2024-05-09,0.0,18.839776179224664,20.4209243623222,12.85568727633275,12.743765548316114,12.35939887248846,8.747280684795335,8.273712490521943,5.759454585998535
2024-05-10,0.0,18.840818430147284,20.416917058050675,12.856398476497615,12.74407540082697,12.36008261706989,8.747764600383155,8.274170207449933,5.759773209574471
2024-05-13,0.0,18.86323717844219,20.454609556529935,12.858481729720827,12.74614045319791,12.362085447178048,8.614807299941287,8.46521654122915,5.635421793760652
2024-05-14,0.0,18.91132423658421,20.536461164742253,12.897476382489897,12.784794419627666,12.399574727767067,8.62904002323187,8.510709096532215,5.330619949024821
2024-05-16,0.0,18.909074020472765,20.51720957711946,12.897834288311886,12.785149198517734,12.39991881678523,8.629279479662792,8.530766745049437,5.330767874080697
2024-05-17,0.0,18.901580875923056,20.50907917279868,12.892723232286832,12.780082796486077,12.395005070929761,8.665487176334171,8.527386237454444,5.32865543778698
2024-05-20,0.0,18.895440927375724,20.502417047990132,12.888535188027417,12.77593134210159,12.390978704358679,8.662672298269234,8.524616219799046,5.359408272078178
2024-05-21,0.0,18.880739486701394,20.49162060494752,12.88174816697841,12.769203617525097,12.38445369340457,8.67592766893851,8.52012721085626,5.396179550648237
2024-05-22,24.02431902510984,14.287687121230602,15.53960766683678,9.768739937021248,9.683392946792315,9.391621837715924,6.784072368434811,6.44013225477697,4.080426842081509
2024-05-23,24.023958361514495,14.302485066028447,15.539374379443055,9.768593284420438,9.68324757545789,9.39148084657713,6.770159080183011,6.4403358214482385,4.0803655849272955
2024-05-24,24.0315578410188,14.297641666995023,15.54390140539529,9.771439130992867,9.684566877461602,9.394216830438785,6.772131404493396,6.418485497723944,4.086059345480295
2024-05-27,24.04664687313842,14.282367414564032,15.543948089502441,9.771468478252572,9.684595963811676,9.394245044759865,6.772151743718399,6.418504774818986,4.086071617433605
2024-05-28,24.045924684741042,14.281938474924823,15.543481261049438,9.771175013587932,9.684305108172833,9.393962909175256,6.774951638052047,6.418312009079075,4.085948901217554
2024-05-29,24.047080206999624,14.282624790715124,15.536719636513805,9.771644565512789,9.68477048558119,9.394414334245415,6.7752772070422695,6.422224550310742,4.085244223079044
2024-05-30,24.046357992573935,14.282195835616552,15.53625301674322,9.771351090271423,9.68447961945965,9.394132188492387,6.775073722756658,6.422031669379861,4.088124864706319
2024-05-31,24.046719094364065,14.28090861979203,15.53648632312492,9.771497825688561,9.684625050336466,9.394273259250422,6.775175463371612,6.422128108397065,4.088186255674856
2024-06-03,24.04874146482608,14.273699496678082,15.537792968364133,9.77231962547317,9.685439543971153,9.395063333799762,6.775745267288659,6.422668220423937,4.088530079175027
2024-06-04,24.045130327604664,14.271556170898844,15.535459827454916,9.770852222815499,9.683985187147776,9.393652579604918,6.7897437368841,6.4217037983852405,4.08791614920404
2024-06-05,24.044336022949725,14.274388116538821,15.534946630483665,9.770529453369148,9.683665287259204,9.393342270537378,6.78951944510516,6.421491664404257,4.087781109352641
2024-06-06,24.044913693857854,14.286743681380662,15.535319861281938,9.770764192669782,9.683897939627528,9.393567947825975,6.789682564929299,6.407230799158131,4.087879319268831
2024-06-07,24.048163609983717,14.275158657726314,15.53741961872671,9.772084811429993,9.68520681752478,9.394837584654026,6.790600260003535,6.408096801962775,4.088431837988151
2024-06-11,24.04311146881593,14.258541995050352,15.543862415705853,9.776136935917068,9.689222916900194,9.398733278578453,6.789509824358817,6.410754004235152,4.090127160438184
2024-06-12,24.03552814792377,14.254044777643907,15.53895980163468,9.773053492097125,9.686166886208419,9.395768869811157,6.818908891881076,6.408732019483393,4.088837113316473
2024-06-13,24.034445206851114,14.253402549586912,15.538259680643288,9.772613158896759,9.68573046775765,9.39534553548891,6.823107244841535,6.408443268635695,4.0886528872981325
2024-06-14,24.034806176365652,14.253616619175563,15.53849304729708,9.772759932221351,9.685875936204907,9.395486642690999,6.8217078358909795,6.408539516027126,4.088714294126339
2024-06-17,24.04130548222831,14.258672803818758,15.542694846064173,9.775402606160794,9.688495115648053,9.398027297313769,6.795309452658232,6.410272463575857,4.0898199325320554
2024-06-18,24.038849775825536,14.257216347382759,15.541107232809226,9.77440409471193,9.687505481391032,9.397067332979697,6.794615343723755,6.419832214535093,4.089402176640973
2024-06-19,24.038199819867724,14.259534637716701,15.540687036529821,9.774139817001695,9.687243553222142,9.396813257599385,6.7944316327407055,6.419658636837536,4.089291608484285
2024-06-20,24.035022763278917,14.257649997901172,15.538633070654088,9.772847998332317,9.685963219370656,9.395571309046765,6.793533633142242,6.432026869165204,4.0887511391086395
2024-06-24,24.040799854601794,14.243049882620044,15.542367957996031,9.775197013597541,9.688291350890209,9.397829641565007,6.795166536284887,6.427563845455424,4.08973391698906
2024-06-26,24.03877755676121,14.24185176570234,15.541060543211618,9.774374729816161,9.687476377561687,9.397039101703388,6.794594930901712,6.435435103346919,4.089389890994962
2024-06-27,24.039860888290832,14.233480389146646,15.54176091663329,9.774815221779704,9.687912953364158,9.397462588659824,6.802412135974341,6.432720722714776,4.08957418343643
2024-06-28,24.06755506720191,14.252584586944273,15.559665192761113,9.786075914295047,9.699073533529416,9.408288566873669,6.814760379659621,6.313199550180998,4.098797208553955
2024-07-02,24.072044199773288,14.259755643052605,15.562567415260306,9.787901234399653,9.70088262576126,9.410043421262847,6.816031483546203,6.291212251844645,4.099561725099196
2024-07-03,24.073492664310344,14.275656697464228,15.563503847032342,9.788490192599983,9.701466347872474,9.410609642979404,6.811928713562396,6.275043489997169,4.099808404181662
2024-07-04,24.059956321635255,14.231847358268904,15.554752606643746,10.000686583111627,9.696011286790695,9.405318128420834,6.810503946726803,6.144924111141922,4.095999657260212
2024-07-05,24.056411882192744,14.229750765887683,15.552461127892892,9.999213312441324,9.694582899956549,9.403932565616891,6.8242323392900985,6.144018859648543,4.0953962470732765
2024-07-08,24.037044429387123,14.30330916625318,15.53994007702376,9.991163097269151,9.686777938114998,9.396361601956817,6.814232181271379,6.139072403132757,4.092099105590833
2024-07-09,24.02535235306484,14.344993669218528,15.532381154130473,9.986303205204434,9.68206610479031,9.391791032670541,6.810917608925548,6.136086241364979,4.0901086306303425
2024-07-10,24.028382539772217,14.334791063342447,15.534340168683745,9.987562723182924,9.683287251002008,9.392975568069957,6.811776632830808,6.136259559383021,4.090624493732873
2024-07-11,24.02892372497669,14.33511392222901,15.534690044712503,9.98778767054114,9.683505345240444,9.393187123691522,6.8119300527592515,6.136397764810657,4.088464351038781
2024-07-12,24.026903424584617,14.333908656582949,15.533383921277796,9.986947918766251,9.682691176871128,9.39239736465587,6.811357320284261,6.142487946910083,4.089922270067043
2024-07-15,24.023080214536087,14.331627815700458,15.53091221743623,9.985358775173237,9.681150447233604,9.390902827163886,6.819280391469898,6.148415838021971,4.089271473264629
2024-07-16,24.02106089660291,14.328321700885866,15.52960672916082,9.984519431764156,9.680336674789048,9.390113452182899,6.829214356820315,6.147899018103314,4.088927739690672
2024-07-18,24.013419410091394,14.343270750995748,15.524666511038863,9.98134319525694,9.677257203717986,9.387126305795178,6.8270418736974205,6.158247763512806,4.087626985893665
2024-07-19,24.01305908268547,14.343055526605838,15.524433559508044,9.981193422688538,9.67711199403647,9.386985449600854,6.832941532953004,6.153653781900492,4.08756565002129
2024-07-22,24.0145004571947,14.343916462921758,15.525365407579791,9.981792539932268,9.677692858911,9.387548899742669,6.833351677604494,6.148020691557549,4.087811004555773
2024-07-23,24.016302418681214,14.344992778670152,15.526530374995136,9.982541537637024,9.678419038072676,9.388253307548288,6.826360788395553,6.148482016852414,4.088117739147545
2024-07-24,24.012987018501914,14.343012482502933,15.5243869700408,9.981163468714225,9.677082952623103,9.386957278869247,6.832320818740263,6.154535626939816,4.087553383067701
2024-07-25,24.015581601636534,14.344562232988292,15.52606436705004,9.982241925067026,9.67812855333083,9.387971531740929,6.800044023430683,6.177410724968566,4.0879950397871
2024-07-26,24.017311635240425,14.34109321329395,15.527182833116642,9.982961025451893,9.67882574600756,9.38864782209657,6.8005338847575345,6.177855733060251,4.0855881069751705
2024-07-29,24.020988784383874,14.343288893619304,15.529560108638654,9.984489457823564,9.680307614017686,9.390085262673662,6.8015750744514145,6.178801588169356,4.070903216222483
2024-07-30,24.020231632223613,14.324074619552817,15.529070610055157,9.984174742312476,9.680002486452466,9.38978928304495,6.801360685805426,6.2086262972580855,4.062669643295012
2024-07-31,24.021529636580464,14.330852881314549,15.55993085920856,9.984714266764758,9.680525574056038,9.390296688118552,6.798726108490577,6.177439654445968,4.055984331020534
2024-08-01,24.01439234810435,14.326594891391755,15.555307685043939,9.981747603644152,9.67764929162658,9.38750663863572,6.82671823765873,6.175304088895699,4.054779214999072
2024-08-02,24.016122210363513,14.312619733078854,15.571435368174022,9.9824666328084,9.678346415252456,9.388182862010702,6.922655571496718,6.0932095105879105,4.0349616962274295
2024-08-05,24.021529636580464,14.29873031519579,15.574941404123868,9.984714266764758,9.680525574056038,9.390296688118552,6.924214263982555,6.094581446513466,4.0304664046645104
2024-08-06,24.016987234953643,14.296026466738684,15.571996227849,9.982826186238047,9.67869501472941,9.388521010233015,6.9229049151353745,6.104534681611275,4.037508262511554
2024-08-07,24.037406465876398,14.31128922200883,15.546930773748468,10.056989310969623,9.677852608976654,9.387703860390308,6.974824766250218,6.020567775166392,3.986435216613103
2024-08-08,24.043395825902095,14.317857169677046,15.55080457626667,10.092517500617927,9.677862400890733,9.390042978727152,6.976562671572929,5.969532422135919,3.9814244542095305
2024-08-09,24.049604818122518,14.336568643997454,15.55482043265129,10.095123803117772,9.680361622414704,9.384960865660574,6.9783643065693655,5.941045969382942,3.9791495380833757
2024-08-12,24.048232788062855,14.33034600543894,15.553933030077829,10.094547876260815,9.679809357741966,9.384425453602296,6.992979349896674,5.938605190418705,3.977120948499921
2024-08-13,24.04585016052273,14.32892619728285,15.559897828341484,10.09354773841339,9.678850310956195,9.383495672577176,7.0163051807862145,5.922104439162501,3.9710224719574585
2024-08-14,24.045994548751946,14.329012238253178,15.559991260932938,10.093608347186825,9.67890842959404,9.383552017697642,7.016347311626833,5.922139999650796,3.9704458463058034
2024-08-15,24.043323647174386,14.329221858864697,15.558262939606015,10.092487202690052,9.677833347765288,9.382509742493081,7.028476654064096,5.921482199740066,3.9664024076023137
2024-08-16,24.076137413606048,14.348778046109198,15.579496493405582,10.106261193451207,9.691041428632072,9.395314772602518,7.03806895480759,5.929563700313069,3.8353379970727137
2024-08-19,24.075920288582484,14.348648645004783,15.579355993354216,10.106170052494413,9.690954032237775,9.395230043150015,7.053035927798273,5.915381608405516,3.8353034089725258
2024-08-20,24.07975674063981,14.350935074846468,15.581838534068593,10.107780451450083,9.69249826731119,9.39672715516883,7.054159815644355,5.9003894036023645,3.83591455726831
2024-08-21,24.08526020228063,14.350606294861656,15.585399784773465,10.110090598624225,9.694713501168927,9.398874790130627,7.055772053607214,5.88249151371809,3.8367912608351604
2024-08-22,24.086056964349346,14.351081025824195,15.585915363815166,10.110425049513799,9.695034211010544,9.399185713361618,7.052697374956805,5.882686111827818,3.8369181853407097
2024-08-23,24.081712870032863,14.350822077769196,15.585634134654692,10.141819271352116,9.694859275739287,9.399016116321878,7.052570117486484,5.856717183892258,3.8368489527512284
2024-08-26,24.08895714265106,14.355139099070282,15.590322612721359,10.144870138374852,9.69777568803801,9.401843532937008,7.069732699472678,5.813355931209051,3.838003155525698
2024-08-27,24.093160818160474,14.338990036761157,15.593043222707207,10.1466404824331,9.699468011284477,9.403484214149096,7.070966412581589,5.814370398618777,3.839876403304125
2024-08-28,24.106070918694208,14.34667345382395,15.57882104749809,10.152077467214655,9.704665382774856,9.408522985420674,7.074755325457989,5.786479453054207,3.8419339660613705
2024-08-29,24.106724044055905,14.345255905746274,15.57924313715201,10.152352525696399,9.704928319157547,9.417809168956417,7.074947007551119,5.7767018329850615,3.8420380586992655
2024-08-30,24.111006520286086,14.347503195052145,15.582010735864182,10.154156056043046,9.706652366139892,9.419482210213815,7.120163839855236,5.716304493060647,3.8427205834849536
2024-09-02,24.113257244722554,14.348842511849902,15.5834652919941,10.155103930498138,9.707558466831227,9.42036150402395,7.135884693185256,5.692447061503284,3.843079295391589
2024-09-03,24.123572387836607,14.354980644186337,15.590131569928614,10.159448069878312,9.711711155696822,9.424391336083298,7.151288637374165,5.638547904279219,3.8459282947366265
2024-09-04,24.117905231138558,14.375702903231582,15.586469105798942,10.15706139251345,9.709429661561513,9.422177339680665,7.149608642693053,5.6372232856029605,3.844422437779276
2024-09-09,24.11877692808306,14.37260817185092,15.587032449810993,10.157428500655561,9.70978059088509,9.422517886801938,7.149867052034516,5.637427032581251,3.844561387296669
2024-09-10,24.12553471649334,14.376635202127739,15.591399747023205,10.1602744887753,9.712501153496499,9.42515796189202,7.138915435558508,5.6239427079222075,3.8456385867111815
2024-09-11,24.12735197214751,14.370185623055768,15.592574169048648,10.161039811346575,9.713232747545904,9.425867911818475,7.139453174290201,5.624366331348788,3.8459282593981374
2024-09-12,24.127133887014107,14.370055732139756,15.592433229063952,10.160947966550458,9.713144950440695,9.425782712180183,7.140292533071285,5.624315493167993,3.8458934963715747
2024-09-13,24.131641781125747,14.372740621688685,15.595346506632213,10.162846429820965,9.71495974655915,9.427543817771292,7.141626619532443,5.606682416878752,3.8466120599907545
2024-09-16,24.145102773217594,14.380757952196136,15.60404582505818,10.16851541814191,9.720378896963716,9.43280264325559,7.145610326083385,5.554028407133614,3.848757757949873
2024-09-17,24.14146318656374,14.378590224222199,15.601693701007832,10.166982635558504,9.718913665623182,9.431380760610017,7.159607019350051,5.553191203504556,3.84817760355992
2024-09-23,24.140371524521402,14.377940033260334,15.600988202062801,10.166522890888405,9.718474182354932,9.430954279401996,7.15626864088941,5.560476655273297,3.8480035913474238
2024-09-24,24.05884957998301,14.329385783431277,15.548303723132525,10.132190581030729,9.685654931313707,9.399105981999922,7.137509949539098,5.8739905719882515,3.835008897581476
2024-09-25,24.059138717426613,14.329557992911207,15.548490581476518,10.132312348934592,9.685771332785736,9.399218939748245,7.137595727596508,5.872859372690798,3.8350549864297876
2024-09-26,24.077875171866317,14.330316329759215,15.56811627956425,10.267992947134571,9.693492141770351,9.406538737830036,7.199381801215749,5.723483725693478,3.7328028651660308
2024-09-27,24.07939562293457,14.331221249508841,15.569099362949265,10.268641342424182,9.69410425892674,9.40713273467446,7.198032215709945,5.719334631553133,3.7330385813188642
2024-09-30,24.068467127533307,14.339745218562944,15.586078456172961,10.263980893239943,9.689704564869961,9.40286328337926,7.194765370345577,5.722750189091584,3.7316448968044695
2024-10-02,24.061813568274065,14.343293134419554,15.581769793885586,10.261143487569402,9.68702591387049,9.409578854819637,7.192776427821973,5.7319855096452,3.730613309694091
2024-10-03,24.040359227610626,14.355421889852341,15.545060318188922,10.259499639122986,9.678388628348264,9.391882328973006,7.185162246530988,5.816938754832533,3.727286966540337
2024-10-04,24.02023997189365,14.34580760831806,15.532050735398734,10.370898457429043,9.672088607715775,9.384022309892119,7.128755344768608,5.8183697974995985,3.7277671670844144
2024-10-07,24.005190606071526,14.36679699244658,15.542404348498955,10.364400793585029,9.664230121665563,9.378142952117603,7.131783336605096,5.818921264657806,3.72812958435184
2024-10-08,24.01427625716436,14.391737856945708,15.538584730915472,10.3618536942672,9.661855092521044,9.37583823021505,7.1450157053906755,5.771637023318036,3.739201409262452
2024-10-09,24.039588422642414,14.446763413877765,15.564286833514679,10.378993056144743,9.677836598892894,9.376336817134984,6.9358895431739525,5.829215224278898,3.7510900903396727
2024-10-10,24.002910662650102,14.428726017056807,15.51617985989338,10.358500887755193,9.658728786009867,9.357824282065879,7.119634287214975,5.817406482835154,3.7400887345186438
2024-10-14,24.01514220896279,14.436528327951804,15.52408668732859,10.363779434391446,9.663650738606707,9.36259289795171,7.123262352899901,5.769412355345987,3.7415449965610663
2024-10-15,24.004349021362703,14.430040081611986,15.517109656816825,10.359121614141706,9.659307579011152,9.358385043561695,7.17998527218386,5.7518383070133146,3.739863424296757
2024-10-17,24.00578755247105,14.430904844140374,15.518039565181887,10.359742414925922,9.65988644138418,9.358945872268071,7.159440776046525,5.752183002815206,3.755069530766788
2024-10-18,23.999027955000315,14.435828020521448,15.513669964694246,10.356825298023496,9.657166391320668,9.356310561649387,7.164913689210824,5.747268183255591,3.7689899363240222
2024-10-21,24.003845576204863,14.438725902523474,15.51678421521816,10.358904351444373,9.659104993570306,9.358188769393577,7.151371218616591,5.743328440817875,3.7697465322107804
2024-10-23,23.99665580752711,14.434401133023059,15.512136539545699,10.355801593354823,9.656211843374123,9.355385751340444,7.14922919913778,5.771560736459596,3.7686173962373672
2024-10-24,23.991984767087725,14.431591421871998,15.509117043093418,10.353785797136686,9.654332224965065,9.353564689875839,7.147837574447763,5.770437280182414,3.787349201339093
2024-10-25,23.995206332865532,14.433709410313927,15.51139316979917,10.355305324540664,9.655749100170945,9.354937424269773,7.148886595094546,5.753612983294562,3.79119965965088
2024-10-28,23.995637550809587,14.433968798560507,15.51167192510468,10.355491419771944,9.655922623674662,9.35510554188572,7.1400295658654915,5.753716381495315,3.7984561928320932
2024-10-29,24.004193243192027,14.439115258896754,15.517202642638125,10.35918369087201,9.659365462126521,9.358441123407658,7.142575357634421,5.720112681276033,3.7998105399564497
2024-10-30,24.007789892487857,14.440679395469253,15.519527650414581,10.36073585096128,9.660812765505375,9.359843338026396,7.129561144158769,5.720670081415249,3.800379881561242
2024-10-31,24.00714241607495,14.44298688159121,15.519109097597427,10.360456427819296,9.660552218890164,9.35959090838514,7.129368863957389,5.720515798202995,3.8002773874814286
2024-11-01,23.95191203076606,14.424708161719716,15.490880397417527,10.336621354466239,9.638327332141932,9.338058407629966,7.095327884967606,5.625138276863605,4.09902615402735
2024-11-04,23.970831807695024,14.479487365720583,15.503116748368381,10.344786321420628,9.645940711936339,9.345434602974834,7.1006333252384355,5.506009078694464,4.103760037951309
2024-11-05,23.964235159904238,14.478493933988396,15.506328490589699,10.341939490222577,9.643286199402192,9.342862788153294,7.097781893727843,5.519450091791144,4.105621952220614
2024-11-06,23.96430684307983,14.478537242878337,15.506374873996496,10.341970425616907,9.643315044945282,9.342890735052887,7.097803125014485,5.519167476226573,4.105634233189205
2024-11-07,23.970042886919416,14.484994766284556,15.510086445820907,10.413560422592964,9.645623247649368,9.327175193619107,7.105186787401994,5.454665136166996,4.088665113544692
2024-11-08,23.970401480834337,14.485211463059164,15.510318478055707,10.456502057738206,9.645767547007468,9.327314728966773,7.105293081610908,5.410464882398991,4.088726280328447
2024-11-11,23.946685695641598,14.470880115133935,15.50244555457592,10.552567057279582,9.636224237883221,9.318086490019084,7.0982632617478725,5.3901666027623705,4.084680984956416
2024-11-12,23.94661411784552,14.4708368609768,15.502399217020038,10.552834419961679,9.636195434745192,9.318058637810093,7.098242044697351,5.39015049129497,4.084668775648359
2024-11-13,23.938671641418587,14.466037256319508,15.497257469642467,10.57084832453227,9.632999356389012,9.314968077252706,7.107541161531131,5.388362716914673,4.083313995999646
2024-11-14,23.934666625472243,14.463617042250835,15.49466472915042,10.599254111923466,9.631387724941314,9.302953204554507,7.103364490448963,5.387461226684589,4.082630844573666
2024-11-15,23.92780400074857,14.45946998737595,15.490222048961089,10.63982088292823,9.628626182423979,9.300285831840956,7.1013277908977965,5.370983015318279,4.081460259505153
2024-11-18,23.845013184729165,14.809314644470243,15.436625483069996,10.62860357859844,9.595310888686043,9.26810660414385,7.0737806482990715,5.2767995756082815,4.066445392394911
2024-11-19,23.844303490947556,14.808873878158574,15.436166046246475,10.628287241852954,9.595025305599233,9.267830759564804,7.073570112951505,5.276642523405518,4.069300641273381
2024-11-20,23.82494515645977,14.863465576744932,15.4236339768721,10.61965851677662,9.587235448816248,9.260306540294238,7.070206424169863,5.248270330553733,4.102278029312497
2024-11-21,23.815808742977968,14.860738441125381,15.417719306492828,10.615586079647905,9.583558926304546,9.256755388803027,7.099005975217916,5.246257718667774,4.104569420762656
2024-11-22,23.81694156087007,14.862634448864853,15.418452662578874,10.61609101844616,9.584014775910111,9.257195693738307,7.1005327899769615,5.240561536633125,4.103575512981536
2024-11-25,23.809367890027865,14.887627372586557,15.413549670099172,10.612715153463702,9.580967106121191,9.254251950817872,7.101246772176937,5.238895063714874,4.1013790209918275
2024-11-26,23.80823579246518,14.89286304071722,15.412816780335175,10.612210535742888,9.580511546378526,9.253811925861042,7.100909119190939,5.2386459625896284,4.099995296719405
2024-11-27,23.80561822914804,14.899842867259855,15.411122239665733,10.611043791039322,9.579458230383093,9.252794528400262,7.102208433814796,5.239555731374863,4.098355948914038
2024-11-28,23.80583044256947,14.900272838338505,15.411259620974088,10.611138382403686,9.579543625754344,9.252877011752124,7.102271745926118,5.239602439006558,4.097203893275108
2024-11-29,23.80611339968359,14.90044994361581,15.411442799862044,10.611264506846243,9.579657488617707,9.252986991842207,7.1023561638304535,5.239664717144212,4.096063988557734
2024-12-02,23.879057064321714,14.968758685374048,15.458664582616288,10.643778193838262,9.609010256600703,9.281338817640147,7.12411830019673,4.927851718810641,4.107422380601469
2024-12-03,23.859038298512054,14.963059446667417,15.447938555220212,10.688163380821802,9.600954640104986,9.273557901178917,7.118145867723044,4.9451629451516075,4.103978964619962
2024-12-05,23.86778126647516,14.93130244768327,15.453599337947265,10.692079979171403,9.604472838859833,9.276956127822405,7.12075425958275,4.946975063505285,4.1060786789526285
