date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,TOYO SECURITIES ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,TOTAL_CCASS_PCT
2024-04-24,30.386409343576293,8.069951908063207,5.795146836549872,5.189452751233527,4.135606770345388,4.192296795952783,2.0682156017737805,1.6123165323839859,2.2557991380925615,63.705195677971396
2024-04-25,30.361326587970773,8.188770220473424,5.794946973955406,5.1545767284991575,4.129411029916932,4.194495284491913,2.0682156017737805,1.6123165323839859,2.235213290862532,63.73927225032789
2024-04-26,30.347036412466426,8.197464243332709,5.7946471800637065,5.1545767284991575,4.129411029916932,4.1932961089251135,2.0682156017737805,1.6190119292986072,2.235213290862532,63.738872525138966
2024-04-29,30.3460370994941,8.17248141902442,5.794547248766473,5.164569858222472,4.124414465055275,4.1932961089251135,2.0682156017737805,1.6190119292986072,2.235213290862532,63.717787021422765
2024-04-30,30.518018862032353,7.955230778839548,5.7943473861720065,5.139587033914184,4.124414465055275,4.193396040222347,2.0682156017737805,1.6190119292986072,2.235213290862532,63.647435388170635
2024-05-02,30.761851227281245,7.740678283679971,5.7943473861720065,5.039655736681032,4.124414465055275,4.1932961089251135,2.0682156017737805,1.6190119292986072,2.235213290862532,63.576684029729556
2024-05-03,30.74836050215477,7.846105802260945,5.794047592280307,5.039655736681032,4.124414465055275,4.1932961089251135,2.0682156017737805,1.6190119292986072,2.235213290862532,63.668321029292365
2024-05-06,30.74836050215477,7.846105802260945,5.793448004496908,5.032660545874712,4.124414465055275,4.1932961089251135,2.068178127537318,1.6190119292986072,2.235213290862532,63.66068877646618
2024-05-08,30.714583723689966,7.882980450939979,5.793448004496908,5.032660545874712,4.124414465055275,4.201990131784399,2.068178127537318,1.6190119292986072,2.235213290862532,63.67248066953969
2024-05-09,30.78503528823934,7.791743176566111,5.793248141902442,5.031161576416214,4.124414465055275,4.203688963837362,2.068178127537318,1.6190119292986072,2.235213290862532,63.6516949597152
2024-05-10,30.791031166073324,7.782649428517894,5.793647867091375,5.031161576416214,4.124414465055275,4.203589032540129,2.069377303104116,1.6190119292986072,2.235213290862532,63.65009605895946
2024-05-13,30.831703204047216,7.7775529323590025,5.799343951033665,5.031161576416214,4.124414465055275,4.203688963837362,2.069377303104116,1.6190119292986072,2.235213290862532,63.69146761601399
2024-05-14,30.820610830054342,8.198963212791206,5.799144088439198,5.031161576416214,4.124414465055275,4.208185872212853,2.0721753794266444,1.6190119292986072,2.222721878708388,64.09638923240273
2024-05-16,31.003485103991007,7.789045031540816,5.798806820311036,5.031161576416214,4.124414465055275,4.215181063019174,2.0721753794266444,1.6190119292986072,2.222721878708388,63.87600324776715
2024-05-17,30.987795890325405,7.756967085128974,5.798507026419337,5.031161576416214,4.124414465055275,4.233868215601774,2.0721753794266444,1.6190119292986072,2.2226219474111546,63.846523515083376
2024-05-20,30.90055586784086,7.850802573230904,5.7944847917057025,5.031161576416214,4.124414465055275,4.234168009493473,2.0721753794266444,1.5740428455436888,2.2226219474111546,63.80442745612391
2024-05-21,30.88436699768909,7.810230466554244,5.794284929111236,5.031161576416214,4.124414465055275,4.240163887327462,2.0571856848416714,1.5740428455436888,2.2226219474111546,63.73847279995003
2024-05-22,30.837898944475672,7.817725313846731,5.793985135219536,5.0311365935919055,4.13440759477859,4.265146711635751,2.0571856848416714,1.5740428455436888,2.2226219474111546,63.7341507713447
2024-05-23,31.19735182062332,7.76446193242146,5.793785272625071,5.04362800574605,3.7346824058459807,4.3650780088689025,2.0571856848416714,1.5740428455436888,2.2226219474111546,63.752837923927295
2024-05-24,30.97860221097995,7.667628505402536,5.793485478733371,5.014647929548436,3.711698207482356,4.365377802760602,2.05793516957092,1.5740428455436888,2.2151271001186683,63.378545250140526
2024-05-27,30.83460121166698,8.533433264630567,5.789188432952345,4.996660296046468,3.711698207482356,4.362180001249142,2.05793516957092,1.5740428455436888,2.2151271001186683,64.07486652926113
2024-05-28,30.88036974579976,8.487165074011617,5.788988570357879,4.996660296046468,3.711698207482356,4.361980138654674,2.05793516957092,1.5740428455436888,2.2151271001186683,64.07396714758603
2024-05-29,30.882967959527825,8.461582661919929,5.788488913871713,4.995660983074137,3.711698207482356,4.361980138654674,2.05793516957092,1.5740428455436888,2.2151271001186683,64.0494839797639
2024-05-30,30.859584035975267,8.476372493910436,5.788189119980014,4.995660983074137,3.711698207482356,4.361980138654674,2.05793516957092,1.5740428455436888,2.2151271001186683,64.04059009431016
2024-05-31,30.831503341452756,8.486465554930984,5.78808918868278,4.995660983074137,3.711698207482356,4.361980138654674,2.05793516957092,1.5740428455436888,2.2151271001186683,64.02250252951096
2024-06-03,30.92393979139342,8.366747860845669,5.787889326088314,4.995660983074137,3.711698207482356,4.361980138654674,2.05793516957092,1.5740428455436888,2.2151271001186683,63.99502142277185
2024-06-04,31.02077321841234,8.510648928861409,5.787589532196614,4.995660983074137,3.490475298232465,4.311614764849167,2.1528699019424145,1.5740428455436888,2.2151271001186683,64.0588025732309
2024-06-05,30.91354693648117,8.468977577915183,5.786390356629817,4.995660983074137,3.490475298232465,4.315312222846793,2.297770282930485,1.5740428455436888,2.2151271001186683,64.05730360377241
2024-06-06,30.82670663918556,8.49935669227406,5.785890700143651,4.995660983074137,3.490475298232465,4.323106864030979,2.297770282930485,1.5740428455436888,2.2151271001186683,64.00813740553369
2024-06-07,30.83719942539504,8.455087127599775,5.785690837549185,4.995660983074137,3.4934732371494595,4.32410617700331,2.337742801823746,1.5740428455436888,2.2151271001186683,64.01813053525701
2024-06-11,30.91644494410093,8.191568296795952,5.785191181063019,4.995660983074137,3.4934732371494595,4.508579351695709,2.3577290612703767,1.581537692836175,2.2151271001186683,64.04531184810442
2024-06-12,30.942327150084314,8.114821060520892,5.785091249765785,4.995660983074137,3.4934732371494595,4.495454375117107,2.3577290612703767,1.5965273874211479,2.2138279932546374,63.994912497657864
2024-06-13,30.942527012678784,8.115520579601524,5.78299269252389,4.995660983074137,3.4934732371494595,4.536716507401161,2.4226844044719256,1.5965273874211479,2.2138279932546374,64.09993079757666
2024-06-14,30.947323714945973,8.146899006932735,5.782792829929424,4.995660983074137,3.4934732371494595,4.510044344513147,2.4227843357691587,1.5965273874211479,2.2138279932546374,64.10933383298982
2024-06-17,30.960214852289052,8.140603335207045,5.792686028355506,4.995660983074137,3.4934732371494595,4.508845168946349,2.432777465492474,1.6105177690337893,2.2138279932546374,64.14860683280244
2024-06-18,30.95981512710012,8.151295984010993,5.792486165761039,4.995660983074137,3.4934732371494595,4.514241958653425,2.4371744425707327,1.6105177690337893,2.2138279932546374,64.16849366060833
2024-06-19,31.049953157204424,8.13820498407345,5.777396539878834,4.9941620136156395,3.4934732371494595,4.396855661732559,2.4521641371557057,1.6105177690337893,2.2138279932546374,64.1265554930985
2024-06-20,31.104415714196488,8.001498969458497,5.7770967459871345,4.9941620136156395,3.4934732371494595,4.395956280057461,2.5271126100805694,1.6105177690337893,2.2138279932546374,64.11806133283368
2024-06-21,31.092124164636814,8.000499656486165,5.7767969520954345,4.9941620136156395,3.4934732371494595,4.395956280057461,2.543001686340641,1.6105177690337893,2.2138279932546374,64.12035975267004
2024-06-24,31.06324401973643,8.000599587783398,5.776697020798202,4.9941620136156395,3.4934732371494595,4.395956280057461,2.567984510648929,1.6105177690337893,2.2138279932546374,64.11646243207795
2024-06-25,31.063343951033662,8.000599587783398,5.776597089500968,4.99386221972394,3.4934732371494595,4.395956280057461,2.592967334957217,1.6105177690337893,2.2138279932546374,64.14114546249453
2024-06-26,31.05784772968584,8.015789144962838,5.776397226906502,4.99386221972394,3.4934732371494595,4.393158203734933,2.6179501592655052,1.6105177690337893,2.2138279932546374,64.17282368371744
2024-06-27,31.119105614889765,7.920054962213478,5.7761973643120355,4.99386221972394,3.4930735119605276,4.516439947536069,2.6367372431453378,1.6105177690337893,2.2138279932546374,64.27981662606958
2024-06-28,31.14528761476485,7.906764099681469,5.776097433014803,4.99386221972394,3.4930735119605276,4.516439947536069,2.638610954968459,1.5960277309349822,2.2138279932546374,64.27999150583975
2024-07-02,31.079632752482667,7.851801886203235,5.775997501717569,5.070809318593468,3.4930735119605276,4.531629504715508,2.6635937792767472,1.5960277309349822,2.2138279932546374,64.27639397913934
2024-07-03,31.092623821122977,7.711098619698957,5.7758476047717195,5.171240272312785,3.4930735119605276,4.527832115420648,2.679782649428518,1.5960277309349822,2.2138279932546374,64.26135431890575
2024-07-04,31.093822996689774,7.697707825869715,5.775647742177253,5.171240272312785,3.4930735119605276,4.538315408156892,2.719755168321779,1.5960277309349822,2.2138279932546374,64.29941864967834
2024-07-05,31.04885391293486,7.728586596714758,5.775347948285554,5.171240272312785,3.4930735119605276,4.536316782212229,2.7214540003747425,1.5960277309349822,2.2138279932546374,64.28472874898507
2024-07-08,31.04885391293486,7.69441009306102,5.7752480169883205,5.171240272312785,3.4930735119605276,4.514141527699707,2.776416213852976,1.5960277309349822,2.2138279932546374,64.28323927299982
2024-07-09,31.096721004309536,7.62116045218912,5.7752480169883205,5.171240272312785,3.4930735119605276,4.541213415776654,2.8213852976078946,1.5960277309349822,2.2138279932546374,64.32989769533447
2024-07-10,31.145487477359318,7.649540940603335,5.775098120042471,5.1612471425894695,3.4930735119605276,4.542721878708388,2.85136468677784,1.5960277309349822,2.2138279932546374,64.42838948223097
2024-07-11,31.15468115670477,7.596877146961464,5.775098120042471,5.1612471425894695,3.4930735119605276,4.5684946599213045,2.916320029979389,1.5960277309349822,2.206333145962151,64.46815264505652
2024-07-12,31.156779713946666,7.596877146961464,5.775098120042471,5.1612471425894695,3.4930735119605276,4.568294797326837,2.9413028542876773,1.5960277309349822,2.1863468865155204,64.47504790456561
2024-07-15,31.168671538317405,7.605571169820748,5.774973205920929,5.1612471425894695,3.4930735119605276,4.565896446193242,2.9452001748797705,1.5960277309349822,2.1863468865155204,64.4970078071326
2024-07-16,31.170470301667603,7.576790956217601,5.752388732746237,5.1612471425894695,3.4930735119605276,4.544320779464119,2.975479357941415,1.5960277309349822,2.186180001249141,64.45597851477109
2024-07-17,31.178364874149022,7.552307788395478,5.752388732746237,5.1612471425894695,3.4930735119605276,4.529830741365312,3.0004621822497035,1.5960277309349822,2.186180001249141,64.44988270563987
2024-07-18,31.214440072450188,7.566398101305352,5.752088938854538,5.1612471425894695,3.4930735119605276,4.555403659983761,3.0254450065579914,1.5960277309349822,2.186180001249141,64.55030416588595
2024-07-19,31.214540003747427,7.533920429704579,5.751989007557304,5.1612471425894695,3.4930735119605276,4.531429642121042,3.0504278308662798,1.5960277309349822,2.186180001249141,64.51883530073074
2024-07-22,31.235125850977454,7.549109986884018,5.751889076260071,5.1612471425894695,3.4930735119605276,4.560999812628818,3.0754106551745672,1.5674473799263007,2.186180001249141,64.58048341765037
2024-07-23,31.23192804946599,7.546211979264256,5.751689213665605,5.1612471425894695,3.4930735119605276,4.560999812628818,3.0855037161951158,1.5674473799263007,2.186180001249141,64.58428080694523
2024-07-24,31.246318156267566,7.582187246268191,5.751689213665605,5.1612471425894695,3.4930735119605276,4.568894385110236,3.045731059896321,1.5674473799263007,2.186180001249141,64.60276809693336
2024-07-25,31.255112110424083,7.591081131721941,5.751489351071139,5.1612471425894695,3.4930735119605276,4.55261507713447,3.049928174380114,1.5674473799263007,2.186180001249141,64.60817388045719
2024-07-26,31.321066766597966,7.610567734682405,5.751389419773906,5.1612471425894695,3.4181250390356634,4.571422646930236,3.049928174380114,1.5674473799263007,2.186180001249141,64.6373743051652
2024-07-29,31.04895384423209,7.7746549247392425,5.751089625882206,5.16444494410093,3.4181250390356634,4.576198863281494,2.990369121229155,1.5674473799263007,2.177748298045094,64.46903204047217
2024-07-30,31.099619011929295,7.8769845731059895,5.722734120292299,5.16444494410093,3.4181250390356634,4.575799138092561,2.915420648304291,1.5674473799263007,2.177748298045094,64.51832315283242
2024-07-31,31.100218599712697,7.876584847917057,5.7224343264006,5.16444494410093,3.4181250390356634,4.575999000687028,2.9418649678346136,1.5674473799263007,2.177748298045094,64.54486740365999
2024-08-01,31.110011866841546,7.914658672162888,5.722234463806133,5.16444494410093,3.4181250390356634,4.574000374742364,2.905989632127912,1.5674473799263007,2.177748298045094,64.55466067078883
2024-08-02,31.291986759103118,7.867091374679908,5.722134532508901,5.16444494410093,3.4181250390356634,4.573600649553431,2.766685403784898,1.5674473799263007,2.177748298045094,64.54926438073825
2024-08-05,31.275797888951345,7.90616451189807,5.721834738617201,5.16444494410093,3.4181250390356634,4.569603397664106,2.7565923427643497,1.5674473799263007,2.177748298045094,64.55775854100307
2024-08-06,31.240821934919744,7.809131222284679,5.721734807319968,5.16444494410093,3.4181250390356634,4.574699893822997,2.7865717319342953,1.5674473799263007,2.177748298045094,64.46072525138968
2024-08-07,31.474161513959153,7.861795015926551,5.721435013428268,5.132966585472488,3.1183311473362063,4.655834613703079,2.816551121104241,1.5674473799263007,2.177748298045094,64.52627068890138
2024-08-08,31.46836549871963,7.8526013365811,5.720835425644869,5.132966585472488,3.1183311473362063,4.57639872587596,2.8281431515832867,1.6249078758353634,2.177748298045094,64.500298045094
2024-08-09,31.46546749109987,7.856698519767661,5.720635563050403,5.132966585472488,3.1183311473362063,4.599873087252513,2.8281431515832867,1.6249078758353634,2.177748298045094,64.52477171944288
2024-08-12,31.49774530010618,7.854100306039598,5.720335769158703,5.283590531509587,3.1183311473362063,4.572301542689401,2.8281431515832867,1.6249078758353634,2.177748298045094,64.67720392230342
2024-08-13,31.508338017612893,7.83231528324277,5.720035975267003,5.283590531509587,3.1183311473362063,4.572301542689401,2.8281431515832867,1.6249078758353634,2.177748298045094,64.66571182312161
2024-08-14,31.417100743239025,9.363862344638061,5.720035975267003,5.2700998063831115,3.1499094372618823,4.295591780650803,2.834238960714509,1.5449628380488416,2.177748298045094,65.77355018424834
2024-08-15,31.426993941665103,9.195877833989133,5.719836112672538,5.26910049341078,3.054375117106989,4.287197551683218,2.8281431515832867,1.539966273187184,2.177748298045094,65.49923877334332
2024-08-16,31.181162950471553,9.110336643557554,5.719836112672538,5.26910049341078,3.014402598213728,4.277104490662669,2.8281431515832867,1.539966273187184,2.177748298045094,65.11780101180439
2024-08-19,31.261607644744238,9.00940603335207,5.719736181375304,5.26910049341078,3.009905689838236,4.262714383861096,2.8281431515832867,1.5349697083255263,2.177748298045094,65.07333158453564
2024-08-20,31.1523827368684,9.058072575104616,5.719736181375304,5.26910049341078,2.8761976141402785,4.337837736556118,2.8281431515832867,1.5349697083255263,2.177748298045094,64.9541884954094
2024-08-21,31.444282056086443,8.728299294235214,5.715938792080444,5.26910049341078,2.8761976141402785,4.339036912122916,2.8281431515832867,1.5349697083255263,2.1721521454000374,64.90812016738492
2024-08-22,31.66203235275748,8.535232027980763,5.715838860783212,5.26910049341078,2.8761976141402785,4.339336706014615,2.8281431515832867,1.5349697083255263,2.1431720692024236,64.90402298419836
2024-08-23,31.646443070389108,8.391131097370558,5.715838860783212,5.294083317719068,2.8761976141402785,4.359023171569546,2.8281431515832867,1.5349697083255263,2.1431720692024236,64.789002061083
2024-08-26,31.767859596527387,8.42480794453813,5.715638998188745,5.284090187995752,2.8682031103616263,4.363120354756105,2.8281431515832867,1.5349697083255263,2.096304290800075,64.88313734307664
2024-08-27,31.747673474486295,8.446892761226657,5.715638998188745,5.284090187995752,2.8682031103616263,4.3661182936731,2.8281431515832867,1.5349697083255263,2.096304290800075,64.88803397664105
2024-08-28,31.727487352445195,8.455786646680409,5.715439135594279,5.284090187995752,2.867203797389295,4.3657185684841675,2.8281431515832867,1.5349697083255263,2.096304290800075,64.87514283929798
2024-08-29,31.71499594029105,8.476872150396602,5.715439135594279,5.284090187995752,2.867203797389295,4.365318843295234,2.8281431515832867,1.5349697083255263,2.096304290800075,64.8833372056711
2024-08-30,31.683217787770907,8.522940478421086,5.715439135594279,5.284090187995752,2.867203797389295,4.365318843295234,2.8281431515832867,1.5349697083255263,2.096304290800075,64.89762738117544
2024-09-02,31.693510711385926,8.572406470551496,5.7152392729998125,5.284090187995752,2.867203797389295,4.365118980700768,2.8281431515832867,1.5349697083255263,2.096304290800075,64.95698657173193
2024-09-03,31.678221222909247,8.603684966585472,5.715039410405346,5.284090187995752,2.8622072325276373,4.389692586346886,2.8281431515832867,1.5349697083255263,2.096304290800075,64.99235275747924
2024-09-04,31.68111923052901,8.629667103866092,5.714939479108113,5.282191493348323,2.8622072325276373,4.389392792455187,2.815351945537443,1.5349697083255263,2.096304290800075,65.00614327649741
2024-09-05,31.712197863968523,8.658946973955405,5.714939479108113,5.282191493348323,2.8622072325276373,4.365518705889701,2.815351945537443,1.5349697083255263,2.0953049778277433,65.04162838048842
2024-09-09,31.712197863968523,8.65684841671351,5.714939479108113,5.282191493348323,2.8622072325276373,4.3657185684841675,2.8153144713009803,1.5349697083255263,2.0953049778277433,65.03969221160453
2024-09-10,31.736681031790642,8.650053088501656,5.71483954781088,5.282191493348323,2.8622072325276373,4.363020423458872,2.8153144713009803,1.5349697083255263,2.095105115233277,65.05438211229779
2024-09-11,31.750971207294988,8.59249266129536,5.71483954781088,5.282191493348323,2.8622072325276373,4.36801698832053,2.8153144713009803,1.5349697083255263,2.095105115233277,65.0161084254575
2024-09-12,31.78504777965149,8.567909562176004,5.71483954781088,5.282191493348323,2.8622072325276373,4.36801698832053,2.8153144713009803,1.5349697083255263,2.095105115233277,65.02560189869465
2024-09-13,31.794541252888642,8.570907501092998,5.71483954781088,5.282191493348323,2.8622072325276373,4.36801698832053,2.8153144713009803,1.5349697083255263,2.095105115233277,65.0380933108488
2024-09-16,31.86599213041034,8.480669539691462,5.71483954781088,5.282191493348323,2.862107301230404,4.36801698832053,2.8153144713009803,1.5349697083255263,2.095105115233277,65.01920629567172
2024-09-17,31.88358003872338,8.483867341202924,5.71483954781088,5.274196989569671,2.862107301230404,4.36801698832053,2.8153144713009803,1.5349697083255263,2.0950051839360437,65.03189757042034
2024-09-20,31.88358003872338,8.483867341202924,5.71483954781088,5.274196989569671,2.862107301230404,4.36801698832053,2.8152395228280556,1.5349697083255263,2.0950051839360437,65.03182262194741
2024-09-23,32.0153894197739,8.555318218724626,5.714739616513647,5.253711073636875,2.862107301230404,4.368116919617763,2.8152395228280556,1.5349697083255263,2.0950051839360437,65.21459696458685
2024-09-24,32.03667478608457,8.547223783648741,5.704646555493099,5.253711073636875,2.862107301230404,4.368116919617763,2.8152395228280556,1.5349697083255263,2.094605458747111,65.21729510961214
2024-09-25,31.990406595465615,8.590693897945163,5.704646555493099,5.253711073636875,2.862107301230404,4.368116919617763,2.8152395228280556,1.5349697083255263,2.094605458747111,65.2144970332896
2024-09-26,31.83961026794079,8.564212104178377,5.704646555493099,5.25670901255387,2.862107301230404,4.6117494222721875,2.8115420648304292,1.5349697083255263,1.9670556492411468,65.15260208606583
2024-09-27,31.93724314533758,8.40292299044407,5.704646555493099,5.226529760789457,2.8620573355817873,4.611799387920804,2.8115420648304292,1.5349697083255263,1.9670556492411468,65.0587665979639
2024-09-30,31.988607832115424,8.305689838236214,5.704646555493099,5.251512585097745,2.8620573355817873,4.6110998688401725,2.8115420648304292,1.5349697083255263,1.9670556492411468,65.03718143776153
2024-10-02,31.313471988008246,8.876697270626446,5.704546624195865,4.901753044781713,2.8483667478608456,4.527690712635064,2.8115420648304292,1.5349697083255263,1.9420728249328587,64.46111098619699
2024-10-03,31.446880269814503,8.883092873649366,5.704446692898632,4.915243769908188,2.850365373805509,4.53328686528012,2.804247080132409,1.534869777028293,1.941673099743926,64.61410580226095
2024-10-04,31.446880269814503,8.883092873649366,5.704446692898632,4.923937792767473,2.850365373805509,4.533986384360752,2.804247080132409,1.534869777028293,1.941673099743926,64.62349934420087
2024-10-07,31.446880269814503,8.883092873649366,5.701448753981637,4.908348510399101,2.86435575541815,4.550674910998689,2.8322278433576917,1.5484604334520016,1.930480794453813,64.66597014552495
2024-10-08,31.446880269814503,8.883092873649366,5.698950471550809,4.908348510399101,2.867053900443445,4.405075010929985,2.8322278433576917,1.5484604334520016,1.9303933545687342,64.52048266816564
2024-10-09,31.446880269814503,8.883092873649366,5.687458372368996,4.910946724127163,2.8470676409968148,4.487384922865529,2.829929423521329,1.4716132658797076,1.9273954156517397,64.49176890887514
2024-10-10,31.63475110861283,8.923764911623259,5.683735931547061,4.911546311910561,2.8785459996252576,4.745207669727063,2.817438011367185,1.4453313347073886,1.9473816750983701,64.98770295421897
2024-10-14,31.53282118543501,9.097945162700643,5.683735931547061,4.878069327337455,2.8811442133533194,4.694342639435388,2.817438011367185,1.4453313347073886,1.9473816750983701,64.97820948098183
2024-10-15,31.609168696521138,9.149609643370182,5.683735931547061,4.878069327337455,2.8581600149896946,4.679253013553182,2.8164386983948537,1.3952657547935794,1.9473816750983701,65.01708275560553
2024-10-16,31.63185310099307,9.032889888201861,5.683735931547061,4.845191930547749,2.8581600149896946,4.873219661482731,2.8164386983948537,1.3952657547935794,1.9473816750983701,65.08413665604897
2024-10-17,31.687514833551933,8.938454812316532,5.683735931547061,4.845191930547749,2.858459808881394,4.897502966710387,2.8164386983948537,1.3953656860908126,1.9473816750983701,65.07004634313908
