date,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,MIB SECURITIES (HONG KONG) LTD,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-27,3.295112781954887,3.299342105263158,3.135526315789474,0.0,1.5728383458646615,0.0,0.869360902255639,0.4450187969924812,12.6171992481203
2024-04-02,3.295112781954887,3.302631578947368,3.135526315789474,0.0,1.5728383458646615,0.0,0.869360902255639,0.4450187969924812,12.620488721804513
2024-04-03,3.294642857142857,3.3040413533834587,3.1336466165413532,0.0,1.5728383458646615,0.0,0.869360902255639,0.44689849624060146,12.621428571428572
2024-04-05,3.294642857142857,3.3157894736842106,3.1327067669172934,0.0,1.5728383458646615,0.0,0.869360902255639,0.44689849624060146,12.632236842105263
2024-04-08,3.294642857142857,3.316259398496241,3.1327067669172934,0.0,1.5728383458646615,0.0,0.869360902255639,0.44689849624060146,12.632706766917293
2024-04-09,3.294642857142857,3.3171992481203008,3.1327067669172934,0.0,1.5728383458646615,0.0,0.8712406015037594,0.44689849624060146,12.635526315789475
2024-04-10,3.294642857142857,3.3218984962406015,3.1327067669172934,0.0,1.5728383458646615,0.0,0.8712406015037594,0.44689849624060146,12.640225563909773
2024-04-11,3.294642857142857,3.323308270676692,3.1322368421052635,0.0,1.5728383458646615,1.0709586466165413,0.8717105263157894,0.44689849624060146,13.712593984962407
2024-04-12,3.294642857142857,3.324248120300752,3.1322368421052635,0.0,1.5728383458646615,1.0709586466165413,0.8735902255639096,0.44689849624060146,13.715413533834585
2024-04-15,3.3040413533834587,3.3200187969924815,3.1322368421052635,0.0,1.3073308270676691,1.0709586466165413,0.8735902255639096,0.7124060150375939,13.720582706766917
2024-04-16,3.3040413533834587,3.3214285714285716,3.1322368421052635,0.0,1.3073308270676691,1.0709586466165413,0.8735902255639096,0.7124060150375939,13.721992481203008
2024-04-17,3.3040413533834587,3.325187969924812,3.1322368421052635,0.0,1.3073308270676691,1.0709586466165413,0.8735902255639096,0.7124060150375939,13.72575187969925
2024-04-18,3.3002819548872178,3.3289473684210527,3.1322368421052635,0.0,1.3073308270676691,1.0709586466165413,0.8735902255639096,0.706296992481203,13.719642857142858
2024-04-19,3.3002819548872178,3.3294172932330826,3.1322368421052635,0.0,1.3073308270676691,1.0709586466165413,0.8735902255639096,0.706296992481203,13.720112781954889
2024-04-22,3.3002819548872178,3.331296992481203,3.1322368421052635,0.0,1.3073308270676691,1.0709586466165413,0.8735902255639096,0.706296992481203,13.721992481203008
2024-04-23,3.319078947368421,3.332236842105263,3.1322368421052635,0.0,1.306390977443609,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.73890977443609
2024-04-24,3.319078947368421,3.336936090225564,3.1322368421052635,0.0,1.306390977443609,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.743609022556392
2024-04-25,3.3223684210526314,3.3331766917293235,3.1322368421052635,0.0,1.306390977443609,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.743139097744361
2024-04-29,3.3223684210526314,3.332236842105263,3.1322368421052635,0.0,1.306390977443609,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.7421992481203
2024-04-30,3.3223684210526314,3.3350563909774436,3.1322368421052635,0.0,1.306860902255639,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.745488721804511
2024-05-02,3.3223684210526314,3.336466165413534,3.1322368421052635,0.0,1.306860902255639,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.7468984962406
2024-05-07,3.3218984962406015,3.337406015037594,3.1322368421052635,0.0,1.306860902255639,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.74736842105263
2024-05-08,3.3218984962406015,3.3350563909774436,3.1322368421052635,0.0,1.306860902255639,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.74501879699248
2024-05-09,3.3218984962406015,3.3355263157894735,3.1322368421052635,0.0,1.306860902255639,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.745488721804511
2024-05-10,3.3218984962406015,3.3486842105263155,3.1322368421052635,0.0,1.2908834586466165,1.0709586466165413,0.8735902255639096,0.7044172932330827,13.742669172932331
2024-05-13,3.3359962406015042,3.344924812030075,3.1322368421052635,0.0,1.2908834586466165,1.0700187969924813,0.8735902255639096,0.7044172932330827,13.752067669172932
2024-05-14,3.3359962406015042,3.343984962406015,3.1322368421052635,0.0,1.2908834586466165,1.0700187969924813,0.8754699248120301,0.7044172932330827,13.753007518796991
2024-05-17,3.3359962406015042,3.3740601503759398,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.708364661654135
2024-05-20,3.3359962406015042,3.3820488721804516,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.716353383458646
2024-05-21,3.3359962406015042,3.3834586466165413,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.717763157894735
2024-05-22,3.3359962406015042,3.3825187969924815,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.716823308270676
2024-05-23,3.331766917293233,3.3839285714285716,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.714003759398496
2024-05-24,3.331766917293233,3.385808270676692,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.715883458646616
2024-05-27,3.331766917293233,3.385808270676692,3.0645676691729324,0.0,1.2899436090225564,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.716353383458646
2024-05-28,3.331766917293233,3.386278195488722,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.716353383458646
2024-05-30,3.336466165413534,3.387687969924812,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.722462406015037
2024-05-31,3.336466165413534,3.388627819548872,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7044172932330827,13.723402255639098
2024-06-04,3.336466165413534,3.3895676691729326,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.723402255639098
2024-06-05,3.336466165413534,3.3900375939849625,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.723872180451128
2024-06-06,3.336466165413534,3.3905075187969924,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.724342105263156
2024-06-07,3.336466165413534,3.3909774436090223,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.724812030075187
2024-06-11,3.336466165413534,3.3900375939849625,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.723872180451128
2024-06-12,3.336466165413534,3.387218045112782,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.721052631578948
2024-06-13,3.336466165413534,3.386748120300752,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.720582706766917
2024-06-14,3.336466165413534,3.3848684210526314,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.718703007518798
2024-06-17,3.336466165413534,3.37640977443609,3.0645676691729324,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.710244360902255
2024-06-20,3.336466165413534,3.3768796992481205,3.066917293233083,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.713063909774437
2024-06-21,3.3458646616541357,3.3778195488721803,3.0664473684210525,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.722932330827067
2024-06-28,3.3552631578947367,3.3778195488721803,3.062687969924812,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.72857142857143
2024-07-02,3.3552631578947367,3.378759398496241,3.062687969924812,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.729511278195488
2024-07-04,3.357612781954887,3.3778195488721803,3.0542293233082707,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.722462406015037
2024-07-08,3.3585526315789473,3.3778195488721803,3.0542293233082707,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.723402255639098
2024-07-10,3.3585526315789473,3.385808270676692,3.0542293233082707,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.731390977443608
2024-07-16,3.3646616541353382,3.3829887218045114,3.04953007518797,0.0,1.2894736842105263,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.729981203007519
2024-07-17,3.3740601503759398,3.3825187969924815,3.04953007518797,0.0,1.2791353383458648,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.72857142857143
2024-07-26,3.3740601503759398,3.386278195488722,3.04953007518797,0.0,1.2791353383458648,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.732330827067669
2024-07-29,3.3740601503759398,3.387218045112782,3.04953007518797,0.0,1.2791353383458648,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.733270676691731
2024-07-30,3.380639097744361,3.387218045112782,3.04953007518797,0.0,1.2791353383458648,1.0700187969924813,0.8698308270676691,0.7034774436090225,13.739849624060149
2024-08-05,3.4046052631578947,3.3773496240601504,3.04953007518797,0.0,1.2791353383458648,1.0700187969924813,0.8703007518796992,0.7034774436090225,13.754417293233082
2024-08-07,3.4046052631578947,3.3773496240601504,3.04953007518797,0.0,1.2791353383458648,1.0700187969924813,0.869360902255639,0.7034774436090225,13.753477443609022
2024-08-08,3.4046052631578947,3.3773496240601504,3.0462406015037593,0.0,1.2791353383458648,1.0700187969924813,0.869360902255639,0.7034774436090225,13.750187969924813
2024-08-09,3.4046052631578947,3.3796992481203008,3.0462406015037593,0.0,1.2791353383458648,1.0700187969924813,0.869360902255639,0.7034774436090225,13.752537593984963
2024-08-12,3.4046052631578947,3.3843984962406015,3.0462406015037593,0.0,1.2791353383458648,1.0700187969924813,0.869360902255639,0.7034774436090225,13.757236842105264
2024-08-13,3.4046052631578947,3.3843984962406015,3.0471804511278195,0.0,1.2791353383458648,1.0700187969924813,0.869360902255639,0.7034774436090225,13.758176691729323
2024-08-14,3.4046052631578947,3.3848684210526314,3.0471804511278195,0.0,1.2791353383458648,1.0700187969924813,0.869360902255639,0.7034774436090225,13.758646616541354
2024-08-15,3.4046052631578947,3.3848684210526314,3.0471804511278195,0.0,1.2791353383458648,1.0723684210526316,0.869360902255639,0.7034774436090225,13.760996240601504
2024-08-16,3.4046052631578947,3.3853383458646613,3.0471804511278195,0.0,1.2791353383458648,1.0723684210526316,0.8679511278195489,0.7034774436090225,13.760056390977443
2024-08-19,3.4046052631578947,3.3853383458646613,3.0471804511278195,0.0,1.2791353383458648,1.0723684210526316,0.8670112781954887,0.7034774436090225,13.759116541353384
2024-08-20,3.4046052631578947,3.386748120300752,3.0471804511278195,0.0,1.2791353383458648,1.0723684210526316,0.8656015037593985,0.7034774436090225,13.759116541353384
2024-08-21,3.4046052631578947,3.387687969924812,3.0471804511278195,0.0,1.2791353383458648,1.0723684210526316,0.8656015037593985,0.7034774436090225,13.760056390977443
2024-08-22,3.4046052631578947,3.388627819548872,3.0471804511278195,0.0,1.2791353383458648,1.0723684210526316,0.8656015037593985,0.7034774436090225,13.760996240601504
2024-08-23,3.4046052631578947,3.389097744360902,3.0471804511278195,0.0,1.2791353383458648,1.0963345864661653,0.8364661654135339,0.7034774436090225,13.756296992481204
2024-08-26,3.4046052631578947,3.3801691729323307,3.0471804511278195,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.762406015037593
2024-08-28,3.4036654135338344,3.3801691729323307,3.0471804511278195,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.761466165413532
2024-08-29,3.407424812030075,3.3820488721804516,3.0471804511278195,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.767105263157895
2024-08-30,3.407424812030075,3.3829887218045114,3.0471804511278195,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.768045112781953
2024-09-02,3.4036654135338344,3.3839285714285716,3.037781954887218,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.755827067669173
2024-09-04,3.4036654135338344,3.3848684210526314,3.037781954887218,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.756766917293234
2024-09-09,3.4036654135338344,3.3853383458646613,3.037781954887218,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.757236842105264
2024-09-12,3.4036654135338344,3.3853383458646613,3.0373120300751877,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.756766917293234
2024-09-13,3.4036654135338344,3.386748120300752,3.036372180451128,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.757236842105264
2024-09-17,3.413063909774436,3.386748120300752,3.036372180451128,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.766635338345864
2024-09-19,3.413063909774436,3.386278195488722,3.036372180451128,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.766165413533834
2024-09-25,3.413063909774436,3.3839285714285716,3.0330827067669173,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.760526315789473
2024-09-26,3.413063909774436,3.3820488721804516,3.0297932330827066,0.0,1.2796052631578947,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.755827067669173
2024-09-27,3.413063909774436,3.381578947368421,3.0297932330827066,0.0,1.2786654135338347,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.754417293233082
2024-09-30,3.3754699248120303,3.379229323308271,3.0297932330827066,0.0,1.2786654135338347,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.714473684210526
2024-10-02,3.366071428571429,3.3745300751879697,3.0297932330827066,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.700845864661654
2024-10-03,3.3745300751879697,3.3618421052631584,3.018515037593985,0.0,1.2791353383458648,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.685338345864661
2024-10-04,3.4163533834586466,3.3684210526315788,3.0109962406015036,0.0,1.2796052631578947,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.72669172932331
2024-10-07,3.409774436090226,3.3843984962406015,3.0109962406015036,0.0,1.2796052631578947,1.1033834586466165,0.8444548872180451,0.7034774436090225,13.73609022556391
2024-10-08,3.4078947368421058,3.391447368421053,2.9640037593984965,0.0,1.2796052631578947,1.1033834586466165,0.8538533834586467,0.7030075187969924,13.703195488721803
2024-10-09,3.4078947368421058,3.4323308270676693,2.9640037593984965,0.0,1.2796052631578947,1.1033834586466165,0.8632518796992481,0.7030075187969924,13.753477443609022
2024-10-10,3.4078947368421058,3.429981203007519,2.9593045112781957,0.0,1.2796052631578947,1.1033834586466165,0.8843984962406015,0.7030075187969924,13.767575187969925
2024-10-14,3.4078947368421058,3.429981203007519,2.9541353383458646,0.0,1.2786654135338347,1.1033834586466165,0.8843984962406015,0.7030075187969924,13.761466165413532
2024-10-15,3.4078947368421058,3.399436090225564,2.9541353383458646,0.0,1.2786654135338347,1.1033834586466165,0.8792293233082707,0.7030075187969924,13.72575187969925
2024-10-16,3.407424812030075,3.401785714285714,2.9541353383458646,0.0,1.2786654135338347,1.1033834586466165,0.8792293233082707,0.7030075187969924,13.727631578947369
2024-10-17,3.3984962406015033,3.3966165413533833,2.9663533834586464,0.0,1.2786654135338347,1.1033834586466165,0.8792293233082707,0.7030075187969924,13.72575187969925
2024-10-18,3.3984962406015033,3.3970864661654137,2.9663533834586464,0.0,1.2786654135338347,1.1033834586466165,0.8792293233082707,0.7006578947368421,13.723872180451128
2024-10-21,3.3984962406015033,3.3975563909774436,2.9663533834586464,0.0,1.2786654135338347,1.1033834586466165,0.8792293233082707,0.7006578947368421,13.724342105263156
2024-10-22,3.3984962406015033,3.3980263157894735,2.9630639097744362,0.0,1.2786654135338347,1.1033834586466165,0.8796992481203008,0.7006578947368421,13.721992481203008
2024-10-23,3.3984962406015033,3.398966165413534,2.9630639097744362,0.0,1.2786654135338347,1.1033834586466165,0.8815789473684211,0.7006578947368421,13.724812030075187
2024-10-24,3.406954887218045,3.391447368421053,2.9630639097744362,0.0,1.2786654135338347,1.1033834586466165,0.8862781954887218,0.7006578947368421,13.73045112781955
2024-10-28,3.406954887218045,3.391917293233083,2.9630639097744362,0.0,1.2786654135338347,1.1033834586466165,0.8862781954887218,0.7006578947368421,13.730921052631578
2024-10-30,3.406954887218045,3.43890977443609,2.9160714285714286,0.0,1.2786654135338347,1.1033834586466165,0.8862781954887218,0.7006578947368421,13.730921052631578
2024-11-01,3.4219924812030076,3.449248120300752,2.9160714285714286,0.0,1.2786654135338347,1.1033834586466165,0.9050751879699248,0.7006578947368421,13.775093984962405
2024-11-04,3.4219924812030076,3.449718045112782,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.9050751879699248,0.7006578947368421,15.85874060150376
2024-11-05,3.4219924812030076,3.4501879699248117,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.9050751879699248,0.7006578947368421,15.85921052631579
2024-11-07,3.417293233082707,3.461466165413534,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8984962406015038,0.7006578947368421,15.85921052631579
2024-11-08,3.417293233082707,3.464755639097744,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8975563909774436,0.7006578947368421,15.861560150375938
2024-11-11,3.417293233082707,3.4652255639097747,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8961466165413533,0.7006578947368421,15.86062030075188
2024-11-13,3.417293233082707,3.4656954887218046,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8970864661654134,0.7006578947368421,15.862030075187969
2024-11-14,3.4158834586466167,3.468045112781955,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8952067669172932,0.7006578947368421,15.86109022556391
2024-11-18,3.425281954887218,3.4727443609022557,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8792293233082707,0.7006578947368421,15.85921052631579
2024-11-19,3.425281954887218,3.4732142857142856,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8773496240601505,0.7006578947368421,15.857800751879699
2024-11-20,3.425281954887218,3.4732142857142856,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8768796992481204,0.7006578947368421,15.85733082706767
2024-11-21,3.425281954887218,3.4732142857142856,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8759398496240602,0.7006578947368421,15.85639097744361
2024-11-25,3.425281954887218,3.4732142857142856,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8754699248120301,0.7006578947368421,15.85592105263158
2024-11-26,3.4248120300751883,3.4736842105263155,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8750000000000001,0.7006578947368421,15.855451127819547
2024-11-27,3.4248120300751883,3.4736842105263155,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8745300751879699,0.7006578947368421,15.854981203007517
2024-11-28,3.4248120300751883,3.474624060150376,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8740601503759398,0.7006578947368421,15.855451127819547
2024-11-29,3.4248120300751883,3.474624060150376,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8726503759398495,0.7006578947368421,15.854041353383458
2024-12-02,3.4248120300751883,3.4736842105263155,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8726503759398495,0.7006578947368421,15.853101503759397
2024-12-03,3.4248120300751883,3.4736842105263155,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8712406015037594,0.7335526315789473,15.884586466165413
2024-12-04,3.4248120300751883,3.4736842105263155,2.9160714285714286,2.083176691729323,1.2786654135338347,1.1033834586466165,0.8707706766917293,0.7335526315789473,15.884116541353382
2024-12-05,3.43890977443609,3.482142857142857,2.9160714285714286,2.083176691729323,1.2791353383458648,1.068609022556391,0.8726503759398495,0.7335526315789473,15.874248120300752
2024-12-10,3.4534774436090223,3.4797932330827073,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8726503759398495,0.7335526315789473,15.886466165413534
2024-12-11,3.4506578947368425,3.4891917293233083,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8637218045112782,0.7335526315789473,15.884116541353382
2024-12-12,3.4605263157894735,3.490131578947368,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8519736842105264,0.7335526315789473,15.883176691729323
2024-12-13,3.4605263157894735,3.4915413533834587,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8510338345864661,0.7335526315789473,15.883646616541352
2024-12-16,3.4600563909774436,3.4920112781954886,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8510338345864661,0.7335526315789473,15.883646616541352
2024-12-17,3.4600563909774436,3.4924812030075185,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8515037593984963,0.7335526315789473,15.884586466165413
2024-12-20,3.461936090225564,3.490131578947368,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8515037593984963,0.7335526315789473,15.884116541353382
2024-12-23,3.461936090225564,3.4981203007518795,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8515037593984963,0.7335526315789473,15.892105263157893
2024-12-27,3.461936090225564,3.4976503759398496,2.9156015037593983,2.083176691729323,1.2796052631578947,1.068609022556391,0.8515037593984963,0.7335526315789473,15.891635338345864
2024-12-30,3.4478383458646613,3.4506578947368425,2.9156015037593983,2.083176691729323,1.2796052631578947,1.162593984962406,0.8472744360902255,0.7335526315789473,15.920300751879699
2025-01-02,3.4478383458646613,3.4506578947368425,2.914661654135338,2.083176691729323,1.2796052631578947,1.162593984962406,0.8472744360902255,0.7335526315789473,15.919360902255638
2025-01-03,3.4478383458646613,3.455357142857143,2.9132518796992484,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.921710526315788
2025-01-06,3.446428571428571,3.4586466165413534,2.9132518796992484,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.92359022556391
2025-01-07,3.4605263157894735,3.455827067669173,2.9132518796992484,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.93486842105263
2025-01-09,3.4605263157894735,3.4600563909774436,2.9132518796992484,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.939097744360902
2025-01-10,3.4605263157894735,3.4605263157894735,2.9132518796992484,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.939567669172932
2025-01-13,3.4605263157894735,3.4609962406015033,2.9132518796992484,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.940037593984963
2025-01-14,3.4605263157894735,3.4661654135338344,2.9132518796992484,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.945206766917295
2025-01-15,3.4605263157894735,3.467105263157895,2.911842105263158,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.944736842105264
2025-01-16,3.4600563909774436,3.467575187969925,2.911842105263158,2.083176691729323,1.2796052631578947,1.162593984962406,0.8463345864661653,0.7335526315789473,15.944736842105264
2025-01-21,3.4600563909774436,3.4713345864661656,2.911842105263158,2.083176691729323,1.2796052631578947,1.162593984962406,0.8458646616541353,0.7335526315789473,15.948026315789473
2025-01-22,3.4600563909774436,3.4736842105263155,2.9019736842105264,2.083176691729323,1.2796052631578947,1.1489661654135337,0.8458646616541353,0.7335526315789473,15.92687969924812
2025-01-23,3.4600563909774436,3.4788533834586466,2.8977443609022555,2.083176691729323,1.2796052631578947,1.1489661654135337,0.8458646616541353,0.7335526315789473,15.92781954887218
2025-01-24,3.4595864661654137,3.4793233082706765,2.8977443609022555,2.083176691729323,1.2796052631578947,1.1489661654135337,0.8458646616541353,0.7335526315789473,15.92781954887218
2025-02-03,3.454887218045113,3.4788533834586466,2.8977443609022555,2.083176691729323,1.2796052631578947,1.1489661654135337,0.8458646616541353,0.7335526315789473,15.92265037593985
2025-02-04,3.455827067669173,3.4971804511278197,2.8977443609022555,2.083176691729323,1.2796052631578947,1.125,0.8458646616541353,0.7335526315789473,15.91795112781955
2025-02-05,3.455827067669173,3.5000000000000004,2.8968045112781957,2.083176691729323,1.2796052631578947,1.125,0.8458646616541353,0.7335526315789473,15.919830827067669
2025-02-06,3.4511278195488724,3.5004699248120303,2.8968045112781957,2.083176691729323,1.2796052631578947,1.125,0.8458646616541353,0.7335526315789473,15.9156015037594
2025-02-07,3.4511278195488724,3.50140977443609,2.8968045112781957,2.083176691729323,1.2796052631578947,1.125,0.8458646616541353,0.7335526315789473,15.91654135338346
2025-02-10,3.461466165413534,3.496240601503759,2.8968045112781957,2.083176691729323,1.2796052631578947,1.125,0.8458646616541353,0.7335526315789473,15.921710526315788
2025-02-11,3.4609962406015033,3.496240601503759,2.8968045112781957,2.083176691729323,1.2796052631578947,1.125,0.8486842105263157,0.7335526315789473,15.92406015037594
