date,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BOCI SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CLSA LTD,UOB KAY HIAN (HONG KONG) LTD
2025-01-03,36.63141314404455,17.93135890231282,10.585384153409619,11.731477779167685,6.0570975154648075,7.521879504526447,0.0,0.0,5.516051664602098,4.025337336471973
2025-01-06,39.06671734918504,17.242655152791023,10.178677342790095,11.28572977795467,5.821726030429635,7.235419477962607,0.0,0.0,5.305980723500403,3.8630941453865306
2025-01-07,39.06626147619219,17.252463372213523,10.177894477722162,11.283073109797392,5.8170749239429425,7.234862985505839,0.0,0.0,5.305572628536818,3.86279702608913
2025-01-08,39.02671564076041,17.252232448622006,10.17245870911386,11.277672787534533,5.8764483458059065,7.2309990192220415,0.0,0.0,5.302739049823028,3.8607339991182164
2025-01-09,39.00094839332787,17.24446452193492,10.170249672083791,11.274017307005309,5.94085600261484,7.207980981195003,0.0,0.0,5.301587514362741,3.859895607475529
2025-01-10,38.97959108905384,17.237691578573717,10.169259098830384,11.27175758702197,6.000638008840533,7.180471836131808,0.0,0.0,5.3010711444641005,3.8595196570836516
2025-01-13,38.94416930708478,17.23165429460256,10.163932398449308,11.26326339825662,6.06447748077431,7.176710674999604,0.0,0.0,5.298294421262252,3.857498024570569
2025-01-14,38.55467678230247,17.06661187757114,10.067705521586365,11.152072693157548,6.981057731797794,7.108765274801004,0.0,0.0,5.2481328986476194,3.8209772201360543
2025-01-15,38.139639220297376,16.89536784060733,9.971339320116032,11.059827887846504,7.90904958930221,7.0407214980727355,0.0,0.0,5.1978987483568915,3.786155895400917
2025-01-16,37.845631774510544,16.748301908207484,9.897940764052702,10.979417207547597,8.621889821407644,6.9888950808771995,0.0,0.0,5.159637262066568,3.7582861813302637
2025-01-17,37.831915351102516,16.753822877630302,9.896912151918933,10.974884615242463,8.637299545548526,6.988168782099182,0.0,0.0,5.159101063111642,3.7578956133464327
2025-01-20,37.82155651211167,16.747683892430263,9.89593108100382,10.973492342611532,8.658182152564299,6.987476051979242,0.0,0.0,5.158589646629061,3.7570883206701122
2025-01-21,37.82002111797434,16.746607569382892,9.896348442663525,10.974650821881387,8.658547312067094,6.987770749322862,0.0,0.0,5.1588072105469,3.757246776160994
2025-01-22,37.81784806975473,16.744714531546055,9.897054165140247,10.976259608287343,8.659164765210473,6.988269057048034,0.0,0.0,5.159175092318915,3.7575147106942097
2025-01-23,37.814489249445266,16.7438529353249,9.898087111184555,10.976883344766817,8.6600685139262,6.98899841598238,0.0,0.0,5.159713550471672,3.757906878898211
2025-01-24,37.8090189390719,16.749615950037956,9.898203331107492,10.977012231542824,8.659343932858608,6.98908047838981,0.0,0.0,5.159774134047516,3.7579510029438943
2025-01-27,37.74002812747795,16.72720318705728,9.881289800500685,10.959774754427235,8.812079230143244,6.977137904305362,0.0,0.0,5.150957382681522,3.751529613406722
2025-02-03,37.73907786826088,16.728040965496195,9.881040998706533,10.96075775141258,8.81185735008842,6.976962226386418,0.0,0.0,5.15082768630946,3.751435153339517
2025-02-04,37.7422892814603,16.724862355308364,9.88188182755768,10.959953822846186,8.810436401455561,6.977555932164389,0.0,0.0,5.151265996860596,3.7517543823469204
2025-02-05,37.74987999966133,16.72038759620923,9.882675598324619,10.960486835566646,8.80471803773883,6.97811641042352,0.0,0.0,5.1516797767896,3.7520557452862286
2025-02-06,37.74829016216677,16.705355621304214,9.882259389101888,10.959634476235507,8.823277283432663,6.977822526810887,0.0,0.0,5.151462813618613,3.751897727329466
2025-02-07,37.743439527000405,16.71388833960673,9.88098952403754,10.958226169046693,8.824314096109354,6.976925880335305,0.0,0.0,5.150800853392743,3.7514156104712306
2025-02-10,37.73460178049322,16.743109285513242,9.878789483358357,10.947366228093495,8.822262523684103,6.975372440701043,0.0,0.0,5.149654007585423,3.74884425057112
2025-02-11,37.72183150458097,16.763692538781488,9.880652784216622,10.935678058594558,8.823138361626768,6.973011810763126,0.0,0.0,5.147911243665136,3.754083697771329
2025-02-12,37.69982297599409,16.777674720395105,9.877160129847965,10.930251067012575,8.850033147273434,6.970546961456563,0.0,0.0,5.146091538521426,3.748419459498846
2025-02-13,37.66505494448308,16.778448154173706,9.875879394696733,10.973588181889344,8.848365195907833,6.969643116181253,0.0,0.0,5.145424263693622,3.7435967489744324
2025-02-14,37.66318080700142,16.780333149486534,9.878265512805692,10.978625261157523,8.837099517797968,6.971327056515865,0.0,0.0,5.146667453238896,3.7445012419961032
2025-02-17,37.65423119340073,16.781906886309685,9.881495136976868,10.982960713019283,8.837226824324985,6.97118795700977,0.0,0.0,5.146564761327444,3.7444265276312323
2025-02-18,37.61027213598187,16.837741233821664,9.883690171636848,10.959932890666844,8.842660762711368,6.972736508010883,0.0,0.0,5.14770799804156,3.7452582991289627
2025-02-19,37.56335261176106,16.902993776672833,9.878460244287874,10.955371910863096,8.83896314169048,6.970607427699391,0.0,0.0,5.146136178464646,3.744114708560615
2025-02-20,37.503335078766746,16.953658851244626,9.876669626314632,10.93304799291419,8.875305152714583,6.969343901336394,0.0,0.0,5.145203364675247,3.743436032033582
2025-02-21,37.474898292272684,17.007354692949644,9.874661308444683,10.931345143359824,8.856981820617635,6.967926757863097,0.0,0.0,5.144157141175549,3.7426748433168804
2025-02-24,37.45668418904533,16.981495612237385,9.894278390565066,10.95028114653309,8.87601076235054,6.981769297586552,0.0,0.0,5.087388818042033,3.772091783640002
2025-02-25,37.46494898903888,16.957773250626147,9.911186597484363,10.967209772555234,8.892658420752255,6.993700354636548,0.0,0.0,5.033984751433483,3.778537863473088
2025-02-26,37.430025851039886,16.99687203942202,9.922936148345366,10.979644838472936,8.91191411189686,7.0019912729050295,0.0,0.0,4.973598479130192,3.783017258787709
2025-02-27,37.45357145117988,16.88410778825053,9.939493915535005,11.002090549133143,8.934029062496657,7.016416824543838,0.0,0.0,4.983845121677294,3.7864452871836476
2025-02-28,9.50191962374818,4.338904472895981,2.5306730389829184,2.802500226039202,2.271930309883696,1.7891565909948088,0.0,0.0,1.2694613102648737,0.9673232356846466
2025-03-03,37.28132611604805,16.930770947825096,9.962124337480889,11.045909516335634,8.949769994396613,7.03500750652763,0.0,0.0,4.991552942827741,3.8035386385583445
2025-03-04,37.24110847927555,16.940633239900862,9.97085186838334,11.075695172354369,8.96584710418023,7.037124481399489,0.0,0.0,4.993055001232329,3.775684653273829
2025-03-05,37.226335129961555,16.951019480617475,9.969011061260263,11.077095494548109,8.96873875649239,7.0379864057586,0.0,0.0,4.993666562921102,3.776147108440507
2025-03-06,37.20915704513532,16.965030862327353,9.972970389359482,11.075481616150391,8.967305423618994,7.0389901980364575,0.0,0.0,4.994378784236271,3.7766856811357314
2025-03-07,37.20491392076826,16.96583830054474,9.983125094021368,11.083518127976797,8.978363096456782,7.04615745751767,0.0,0.0,4.957552814553621,3.7805311881607637
2025-03-10,36.93874834223183,17.566109101155426,9.934013357233257,11.007297124179786,8.920339673181132,7.017805209813857,0.0,0.0,4.850368062154339,3.765319130050373
2025-03-11,36.62895630645269,18.171806898090964,9.941786691130362,10.983205620372871,8.8701425428774,7.018329681433594,0.0,0.0,4.640181184793538,3.745591074848578
2025-03-12,35.77945469639089,17.92038090175942,9.849835321034812,10.778950683121248,8.79167139487343,6.950190283314465,0.9422791044185079,0.7118606959937924,4.563614986805523,3.7117619322879087
2025-03-13,34.35350551150256,17.758976770764907,9.795735978657868,10.700415218777087,8.712504412021428,6.911683547387962,1.8734296897090514,1.8740740704782703,4.3237949614587485,3.6958798392421195
2025-03-14,32.98605490896874,17.411032530480995,9.766245674846614,10.508073730393953,8.684765122662002,6.896955252082336,2.638517552571801,3.1190585960045625,4.31458126864473,3.674715363344263
2025-03-17,32.51009138004536,17.317122552335213,9.758730351163148,10.432995360600703,8.698194608962593,6.894280630092176,2.7196817012985615,3.682705012757445,4.312908084824091,3.6732903179207166
2025-03-18,32.27896402604048,17.39642627874714,9.775166864601962,10.444700051810733,8.711332537938347,6.892242499885957,2.891353852758278,3.6171835491130317,4.316381621158403,3.6762487179456715
2025-03-19,32.241828806641344,17.525734901297447,9.778211267260453,10.442890962071315,8.729017165763969,6.894389037298593,2.6885297489450215,3.7042785266371365,4.317725925952841,3.677393658131882
2025-03-20,32.22805505887008,17.696535115383266,9.767827801097537,10.449762904916183,8.738517460245312,6.9005700089653494,2.652296884077997,3.564147381506676,4.321596862372116,3.6806905225654747
2025-03-21,31.647754046810295,17.53674984917674,9.73456976561415,9.72401201988632,8.723270119267609,6.877074569970411,2.8391619545314652,4.942752032674146,4.30688245250327,3.667773189565589
2025-03-24,31.58254812064525,17.226968766868364,9.806164104294684,9.55692821571672,8.729449366090273,6.886303623397744,2.98184284332073,5.244437307282322,4.312662300875566,3.6726953515083505
2025-03-25,31.476566905446894,16.726629048465508,9.726831479570428,9.540859686213787,8.723862249179613,6.871305742963221,3.5196598346806516,5.446318943184019,4.303269628539243,3.6646964817566317
2025-03-26,31.328131804165228,16.576975693567817,9.694195851197303,9.506632243920631,8.708014371662513,6.848251022509137,3.7913012369760524,5.6052659194458805,4.2888312259945565,3.6524006305608836
2025-03-27,31.318002244203864,16.163151891727377,9.704260722058885,9.508013919078554,8.722472611183164,6.855361128723955,4.216802594854907,5.56245815247741,4.293284048394614,3.6561926872972683
2025-03-28,31.333312430397832,16.2065701077256,9.722246610642213,9.523328413194847,8.74530545588283,6.868066863348275,4.282737128379649,5.354222684920584,4.301241226253148,3.662969079255021
2025-03-31,8.138948741430466,4.204441725221219,2.5288400661161803,2.477166423867772,2.3172132621812906,1.7864433352048785,1.2319916331901632,1.287314208919519,1.118789882893245,0.9528920731255784
2025-04-01,31.174800435417122,16.09599905723805,9.695542687766773,9.50616309699039,8.89367169124004,6.849202465522628,5.157029234599873,4.68478739151015,4.289427083023249,3.6533768566917244
2025-04-02,31.219039996176605,16.170652258729127,9.71651508761952,9.520286601236174,8.897256152806111,6.859193964603073,5.065834703488792,4.596830469471873,4.2956844256805,3.65870634018822
2025-04-03,31.169565047118486,16.195547512158054,9.711351515823223,9.519816320652394,8.831737334006466,6.8577176399317885,5.052412668927968,4.7091732426416595,4.294759852774352,3.65791886596561
2025-04-07,31.035600976931114,16.11166035858469,9.69763816503634,9.504839476203603,8.815005083243681,6.848033891234138,5.206940474980859,4.838832792792974,4.28869524391836,3.652753537074239
2025-04-08,30.93170603618543,16.097454162922233,9.6927213922813,9.503792809264972,8.826115205754943,6.846757994325543,5.354055060659864,4.807428174990948,4.287896192235712,3.6520729713790576
2025-04-09,31.117917202636026,16.138858405378322,9.717872100188291,9.538039024323442,8.932417344180939,6.860573809889341,5.0952840007083475,4.643047183795753,4.296548576765403,3.659442352134142
2025-04-10,31.123871861833734,16.20853843629537,9.711576078526441,9.526875813590122,8.84592037317965,6.86218787165456,5.352116014924098,4.411050844606844,4.297559409819945,3.6603032955692365
2025-04-11,31.105915109863407,16.205844060322192,9.709813644481983,9.5203551712353,8.844230640357035,6.858228768939702,5.519209748302938,4.283131397578137,4.295079955825839,3.658191503093464
2025-04-14,31.078820034583458,16.260329548547418,9.694747208728275,9.503407224856034,8.837592703361572,6.852254849698772,5.510607566751016,4.31589717016208,4.291338689435653,3.6550050038757207
2025-04-15,31.107401864275847,16.29077465420329,9.706223570873036,9.512445820513767,8.853401833481236,6.858556568390313,5.387777071717002,4.329767018948623,4.295285245689633,3.6583663519072536
2025-04-16,30.98613627468565,16.0808454270883,9.6774670716964,9.499333340984142,8.792024011371053,6.841214619932848,5.836948482393395,4.352958327690295,4.28442456172529,3.648647882432632
2025-04-17,30.9248495772808,16.1248477088447,9.669825985637479,9.48967292566667,8.78040913781646,6.83707606495242,5.7886209314803985,4.4559988744459265,4.281832722761996,3.646866071113154
2025-04-22,30.65297019798075,16.112015346506816,9.67129069127358,9.491493277444677,8.771059511317358,6.838111688950377,6.442145341279848,4.091439659842744,4.2824812995338215,3.6469929858700323
2025-04-23,30.694279428808297,16.228684511286286,9.697785264560821,9.52483364179707,8.782544440221386,6.856844747140088,6.051192755364976,4.212211423113941,4.2942131891299145,3.6574105985772243
2025-04-24,30.60733303892836,16.06486190078934,9.683775129950757,9.505492350054807,8.771347640978759,6.846938844370844,5.887716029191967,4.692398779204348,4.288009452587729,3.652126833943087
2025-04-25,30.558072748251075,16.09792338108837,9.681665966146175,9.499801535877065,8.771779871634013,6.845447554518598,5.871057265783488,4.73627072161567,4.287075507487835,3.650905447597709
2025-04-28,30.53848917749617,16.095356112865,9.691481401475613,9.498013438114835,8.779332041085969,6.85060939277578,5.938741364071031,4.664010449408995,4.290308194640827,3.653658428065775
2025-04-29,30.454555831529937,16.055165095924988,9.675842543543652,9.484892755467468,8.75777723979992,6.844650413596979,6.1274903403964025,4.666419438639302,4.2844968756184505,3.6487094654828995
2025-04-30,7.940223202171991,4.18276621333208,2.526605821044531,2.476666219747253,2.287887406159998,1.7864433352048785,1.6083785604097178,1.2383497833443107,1.118789882893245,0.9529031887727011
2025-05-02,30.40150642593919,16.059620306349036,9.687423530455884,9.504428086314636,8.777081576639919,6.8504560785533,6.129752627449638,4.646518365629785,4.289624977075119,3.6535880255934927
