date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,ELSTONE SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-05-07,67.70274586646819,16.351824525895736,3.9398778715852885,1.789497325942683,2.1010919426380634,2.179462709867508,1.4115236136300744,2.120165310084266,2.4038108338881816
2024-05-08,67.7045520648003,16.3542127369845,3.940521560184642,1.7622137830859759,2.101435214428142,2.179818785701527,1.4325305935493657,2.1205116980392553,2.4042035632263006
2024-05-09,67.72060452131385,16.357995789673886,3.9414558408062024,1.7627260567819718,2.101933455630054,2.1803356113092263,1.4091606727974626,2.1210144621929365,2.4047735894944235
2024-05-10,67.69553788720197,16.337021689853007,3.9399969195203113,1.771516133996083,2.101155429544312,2.1795285648365006,1.4511305339401845,2.120229373314218,2.403883467793416
2024-05-13,67.697519521811,16.33740549118901,3.940112254068183,1.7687351442973478,2.101216936143537,2.179592365632982,1.4511730125226439,2.120291438260245,2.4039538360750563
2024-05-14,67.57270983910934,16.215953501820625,3.9212070357355624,2.195073174700997,2.0984963620612356,2.174815599366803,1.423306665108523,1.9997524599671186,2.3986853621298017
2024-05-16,67.50795805298179,16.19872014965141,3.9060596752220387,2.4169073698910992,2.096485470564518,2.172731574693346,1.4221310384917716,1.8826198550327928,2.3963868134712416
2024-05-17,65.29635649728115,15.66804027550662,3.7873816115135037,2.343463995835042,2.0278033379400155,2.1015515735601396,1.3755411651220255,5.081981811862331,2.3178797313791715
2024-05-20,65.48788923740979,15.633491564243407,3.908806280333548,2.438111188419343,2.028535515759571,2.105998145763613,1.4395823041269513,4.634801741985098,2.322784021958672
2024-05-21,65.83429409217432,15.611407287071662,3.968915334051834,2.5337943441960182,2.0741983056509836,2.1040055060881566,1.4237268000862542,4.129072065452791,2.3205862652279823
2024-05-22,66.29435437473614,15.64418658116836,4.46283331230592,3.3499924213865335,2.558855039995789,2.1179579027210815,1.4006857024970671,1.8351597805398852,2.33597488464922
2024-05-23,66.17932910945618,15.652009785206925,4.60547191583786,3.1916465957371027,2.5193149291914296,2.169831050611336,1.5071434858398836,1.8369717665182324,2.338281361601058
2024-05-24,66.17161776858035,15.648014235717845,4.585196629597473,3.1933111305099073,2.5370368422146945,2.1692771493894076,1.5213589489960933,1.836502835581957,2.337684459412273
2024-05-27,66.14215107022326,15.639526874241866,4.589592804771766,3.18708211184605,2.5356607731216205,2.16810055029951,1.5659625672943,1.8355067306971808,2.336416517504442
2024-05-28,66.14640049593953,15.639705633686537,4.62118507210078,3.1687470628456693,2.535823681371846,2.1682398439584674,1.547706928914309,1.835624656246586,2.3365666249362795
2024-05-29,66.13517105600573,15.633288144592413,4.620400549892452,3.175183305398783,2.5353931835745493,2.1678717495662223,1.5612090279110284,1.8353130287556911,2.336169954303119
2024-05-30,66.12350910344875,15.629989263454943,4.6010763118452305,3.1803850518467582,2.534858173877804,2.167414292941809,1.5921650711019368,1.8349257474956056,2.335676983987156
2024-05-31,66.11519892451345,15.58463439921235,4.58260978652202,3.0970571314737247,2.5345396014776678,2.1671418996456047,1.5919649731819263,1.991469839968102,2.335383444005156
2024-06-03,66.08185790703452,15.57677527489057,4.580298837217216,3.083667510625351,2.5332614667896,2.1660490387432594,1.5843772176381443,2.0595070059368052,2.33420574112453
2024-06-04,66.08767500740387,15.578146478244633,4.5807020349919405,3.0658747380633673,2.5334844665157106,2.1662397132349036,1.5845166883126962,2.0689496549999626,2.3344112182329058
2024-06-05,65.96802496729428,15.54994264370595,4.57240879147633,3.1124049353490366,2.528897657886088,2.1623177918093646,1.6091071274978257,2.166711258369086,2.330184826612039
2024-06-06,66.04031966302244,15.559012020320672,4.577419717640763,3.0747652095917015,2.531669089754712,2.164687486929144,1.5503025563560018,2.169085768311323,2.332738488073237
2024-06-07,66.05866028936241,15.549034663326545,4.5786909523208905,3.0621456516082204,2.532372181396735,2.1652886609474273,1.550733104240159,2.1696881638142353,2.33338633298339
2024-06-11,66.0545854279054,15.543606102374227,4.582673123609872,3.069075897141706,2.532040310613282,2.165004896953497,1.5505298785792507,2.169403823259532,2.3330805395632463
2024-06-12,66.03216117877929,15.527838213762982,4.493461443844234,3.17148334665618,2.5308296041580336,2.1639696901309997,1.5497884857486617,2.198503070302833,2.3319649666167876
2024-06-13,66.0337338463897,15.528208035495034,4.493568463229109,3.169177211748802,2.5308898801458986,2.1640212287294767,1.5498253965828825,2.198555431372171,2.332020506306934
2024-06-14,66.04910154072581,15.378168425524983,4.586238206265807,3.1620350961230494,2.5314788812489852,2.164524850361071,1.596822684223364,2.1990670899727425,2.332563225554188
2024-06-17,66.03341136155679,15.372041678444473,4.579831649967921,3.160683736434215,2.5304703261066632,2.1636624917276706,1.5961865012626923,2.2320783349938647,2.331633919505716
2024-06-18,66.02053198901892,15.369043465155746,4.568499448999555,3.1900105290492773,2.5299767748974507,2.1632404839182517,1.5958751758265868,2.2316429831345963,2.3311791499996124
2024-06-19,66.03105835396572,15.370619844632724,4.570250139099119,3.1520577003837804,2.530236270777869,2.1771992146466776,1.5960388623228021,2.241121358662131,2.3314182555091745
2024-06-20,66.01165300079766,15.366102692947859,4.5689070239011125,2.898996912370078,2.5294926793580577,2.17655937453612,1.6413458596232673,2.4762093632993367,2.3307330931665073
2024-06-21,66.00276282496883,15.363500555880174,4.563556483635642,2.8985059884529654,2.5290643282793934,2.176190790130453,1.6575444951494174,2.4785361329335527,2.330338400569575
2024-06-24,66.02790573624485,15.369353085605178,4.565294912314384,2.796683821421996,2.530027743101677,2.1770197822758433,1.6314370506026088,2.571051755150957,2.331226113282511
2024-06-25,66.0062067551683,15.364302201466955,4.507038959063546,2.724270933720547,2.54750456365958,2.1763043406677514,1.6821640684828216,2.661748183460764,2.330459994309734
2024-06-26,66.02192047012817,15.34598473467691,4.513605712982687,2.713016274990912,2.5481110333014545,2.176822440824635,1.687142689267045,2.662381850418858,2.3310147934093366
2024-06-27,66.09212004671286,15.355742515059767,4.534983217588982,2.425309427900639,2.5543123244472032,2.178206578478705,1.7253221199349074,2.8015067952445256,2.3324969746324076
2024-06-28,66.08673113480354,15.35449046347393,4.5346134514950425,2.403765637115925,2.5541040550786973,2.1780289754094824,1.7251814434228974,2.830778047916951,2.332306791283528
2024-07-02,66.0740797284874,15.35136786226485,4.540523492525752,2.415854171095332,2.5536151065769386,2.1776120213694945,1.7248511808870597,2.8302361339402715,2.3318603028528893
2024-07-03,65.88025505747976,15.306335470778693,4.535423607765848,2.3418242111582908,2.5552569847904927,2.171224116530583,1.7502948680621109,2.8219337922385157,2.6374518911957057
2024-07-04,65.88181943414129,15.306516271647578,4.5355313048419434,2.339687903333419,2.555317661307117,2.1712756738952574,1.7503364301422817,2.822000801198349,2.637514519492771
2024-07-05,65.8224853644136,15.292731013262935,4.53144654317317,2.365593758316676,2.5405153874273054,2.16932019325827,1.7867190503991837,2.8560495519888893,2.6351391377599724
2024-07-08,65.84687934262446,15.283884794171854,4.53312590863052,2.343923945990103,2.541456908803507,2.1701241487642613,1.787381212961765,2.857108011118086,2.6361157269354383
2024-07-09,65.82638958900854,15.279128865920534,4.531715323437948,2.349399784886196,2.5406660767032343,2.1694488652949753,1.7844524506117287,2.8562189570006193,2.662580087136232
2024-07-10,65.8211039804857,15.277628273007323,4.531351443946969,2.3575144934104797,2.5404620708880508,2.1692746668088687,1.7843091658722734,2.8559896134902663,2.6623662920900637
2024-07-11,65.82151550750604,15.257251832978108,4.530123781972102,2.348483453149791,2.539773793070362,2.1686869533961204,1.7802681325178216,2.8552158509842087,2.6986806944254575
2024-07-12,65.77590032558932,15.262542434950282,4.577320939634698,2.395380368521577,2.540654484585819,2.169438966904075,1.722940066211653,2.856205925132395,2.699616488470184
2024-07-15,65.74806180746886,15.256082826460906,4.575383667301057,2.3937280672431096,2.5395791962878733,2.1685207891871237,1.745014352567463,2.875155371244525,2.6984739222390792
2024-07-16,65.70119758990039,15.245208522866749,4.526547929246697,2.371239894068843,2.538680512381527,2.166975100580153,1.7472341929427506,2.8731060042646166,2.8298102537482723
2024-07-17,65.70197611648487,15.245389171021673,4.503814059461854,2.37591664353955,2.5387105944856723,2.167000778159643,1.747254896800799,2.873140049144869,2.846797690901067
2024-07-18,65.70011966047271,15.244958401719785,4.5037779484489535,2.3785839339173456,2.538638861414236,2.166939548013143,1.7472055268723787,2.8730588665316006,2.846717252609846
2024-07-22,65.68856408402718,15.240454434452747,4.502985807572407,2.3584811928271248,2.538192356360938,2.1665584187894926,1.7468982219978038,2.9116489223657895,2.846216561606521
2024-07-23,65.64363777679027,15.230031047248293,4.508102303935068,2.371530283559717,2.53645641326006,2.1650766468779508,1.7457034678221346,2.9551921086560737,2.844269951850431
2024-07-24,65.57864119088761,15.215647738069762,4.5336872849626655,2.3646504622953977,2.5340609725221785,2.163031938846125,1.7440548176891297,3.024641784091889,2.841583810635239
2024-07-25,65.55257774193204,15.209600460313688,4.474770754193798,2.46056913854545,2.533053840205798,2.162172267594882,1.743361663898641,3.0234396762818307,2.840454457033875
2024-07-26,65.47839900004271,15.212270633229577,4.475556337727293,2.4610011120932467,2.5334985390508633,2.1625518550694824,1.743667725659414,3.0921016744921728,2.8409531226352347
2024-07-29,65.38714577914273,15.170795637299324,4.46947425524919,2.480366540782471,2.5300556269501326,2.1596130430530107,1.7412981585885068,3.224158565537163,2.8370923933974774
2024-07-30,65.36398907008945,15.165422934507458,4.467891401100768,2.5067302574567436,2.537332253354694,2.1588482210025948,1.7406814818035978,3.2230167371096616,2.8360876435750413
2024-07-31,65.3470772293786,15.132902295938585,4.466735408806484,2.506081682860513,2.5366757610030235,2.1582896550742925,1.7402311095364311,3.2221828353475166,2.88982402205455
2024-08-01,65.30533949974999,15.118246873877613,4.442017590282601,2.5044810273432163,2.5350555647898623,2.1569111372598306,1.7391196092426051,3.3108504303871036,2.8879782670671714
2024-08-02,65.2747627649229,15.116628544405545,4.441542095468833,2.504212935712447,2.534784200314334,2.156680251172893,1.7389334455595689,3.344786638386293,2.8876691240571857
2024-08-05,65.25996247129812,15.113201024616929,4.4405350274325,2.5036451345412507,2.534209467464286,2.156191248997779,1.7385391626162372,3.3667020843798503,2.887014378653037
2024-08-06,65.24635212760253,15.110049078883339,4.439608928096445,2.5004026917803857,2.5336809433808716,2.1557415628064147,1.7381765801899625,3.3659999391325366,2.9099881481275114
2024-08-07,65.20644148599825,15.100806389694664,4.459548499092423,2.5056697892728357,2.5321311121830585,2.154422913930285,1.7688306913857679,3.363940985446543,2.9082081329961604
2024-08-08,65.16958972230228,15.092181519708864,4.485014215751596,2.504253696799912,2.5307000649541824,2.1532053304781593,1.767831027408227,3.3906598787377327,2.906564543859051
2024-08-09,65.17478424277434,15.09338448333356,4.485371706081986,2.4964825315636454,2.5309017813276027,2.1533769576008313,1.7679719372175748,3.3909301405612142,2.906796219539239
2024-08-12,65.13147306344402,15.054498946592709,4.43785364889941,2.588785664084252,2.5457146408020397,2.151198545191856,1.7933290135087658,3.393290848962724,2.9038556285142194
2024-08-13,65.1155096868171,15.055766919208338,4.425185742488446,2.631944828927075,2.545974962764211,2.151418524374648,1.7099858852773346,3.4600608765653518,2.904152573577489
2024-08-14,65.13289750378505,15.059787265831778,4.4263674013606495,2.616354261123276,2.513615467656112,2.151993018403846,1.7104425033969497,3.483614508003366,2.904928070438977
2024-08-15,65.13083405694982,15.0593101632989,4.4262271715512,2.6239652244600764,2.5135358349039927,2.15192484205436,1.7103883156161854,3.483504145135949,2.90031024602952
2024-08-16,65.10449238596507,15.053219539720642,4.424437017601155,2.6453428442455005,2.5125192544328523,2.1510545124018376,1.727701939695175,3.4820952683513386,2.8991372375864253
2024-08-19,65.10042812025168,15.052279815259094,4.424160814116377,2.651420384836289,2.5123624058731626,2.1509202289325713,1.7275940847761189,3.4818778922549845,2.898956253699733
2024-08-21,65.10490473112942,15.053314880641944,4.424465040171369,2.600843508787853,2.556417898670795,2.1510681362992665,1.727712882250967,3.482117322515238,2.8991555995331497
2024-08-22,65.11910437231121,15.056598069071208,4.460815374116973,2.4803223095174345,2.5705504024348964,2.179230167956355,1.7507146012921797,3.4828767862873886,2.8997879170123557
2024-08-26,65.02283330013037,15.034338628412783,4.454220573973352,2.476926536946087,2.5486769809568566,2.176008427933666,1.748126372025613,3.6433682640128544,2.89550091560841
2024-08-28,65.00227436163534,15.029585066817763,4.4753965438608585,2.4757820326810256,2.5478711395218436,2.1753204169509996,1.7569687204850495,3.642216302767044,2.894585415280064
2024-09-02,64.97439373061414,15.023138610601192,4.473476966723929,2.4410387929482242,2.5467783122965164,2.174387383353429,1.7562151253671443,3.717227201957112,2.8933438761383123
2024-09-03,64.92426048391977,15.001001394931492,4.458776622827932,2.4339388066197043,2.5453969410027124,2.1732079967148388,1.7025568462635148,3.869086379865525,2.891774527854521
2024-09-04,64.93012039491934,15.00235535002353,4.459179061515443,2.42513272348666,2.54562668254188,2.173404145355569,1.7027105150387376,3.8694355944991106,2.8920355326197313
2024-09-05,64.93756400683455,14.982771978656412,4.459690263376651,2.4171963540674013,2.5459185140830902,2.173653305173763,1.7209593132532306,3.8698791879611463,2.892367076593759
2024-09-09,64.94201926806662,14.983799922407712,4.4599962355122145,2.410501355746325,2.5460931854343998,2.1738024360112163,1.721077385488116,3.8701446941128257,2.892565517220573
2024-09-11,65.03754387808675,14.890842244666619,4.421443459784625,2.4225452694636402,2.5498382885487576,2.17699992867161,1.7281293038437635,3.875837373009991,2.896820253924241
2024-09-12,65.02390549240253,14.701701096394244,4.443113286080968,2.5437899180197063,2.5493035869604443,2.2172180183002306,1.7265014825745089,3.898254329117503,2.896212790149857
2024-09-13,65.00328242529542,14.697038285601757,4.441704102446588,2.5429831262746014,2.548495046492871,2.2165148025269508,1.757670034192998,3.89701795366418,2.8952942235046293
2024-09-16,64.99993461482558,14.690769719811927,4.441475345021681,2.534449170556151,2.548363793453322,2.2164006471922417,1.7575795103621479,3.915882089223994,2.895145109552948
2024-09-17,65.00287127210152,14.691433439799376,4.441676008160268,2.5300457366036198,2.548478926970303,2.2165007828173855,1.7576589167290573,3.9160590063808667,2.8952759104376136
2024-09-19,64.99306387358898,14.689216849368142,4.46305007908719,2.522707436403879,2.548094421671561,2.2161663651823638,1.7573937274980571,3.915468165537646,2.8948390816621807
2024-09-20,64.99006938965157,14.688540059857278,4.467361498000753,2.5226815464140144,2.5479770210235233,2.2160642577544682,1.7573127575148766,3.915287764648223,2.8947057051352907
2024-09-23,64.95873194380407,14.64055268789362,4.487781743761837,2.5217360313488295,2.5467484165202987,2.20524357638132,1.7605287858777574,3.9853669022670513,2.8933099121452073
2024-09-24,64.93258187298814,14.631499785655686,4.485975122744245,2.517742255006599,2.545723186355708,2.1727644497927456,1.7598200597212181,4.061748099064206,2.8921451686714503
2024-09-25,64.95585792409507,14.591868832808444,4.487583187343088,2.5412181332914257,2.5466357387489826,2.1735433095718872,1.7469068797892697,4.063204093167785,2.8931819011840485
2024-09-26,64.92617200433975,14.298243251131836,4.48605610598807,2.5561493534301043,2.545769143124498,2.128574951537438,1.725461740886679,4.441376070324809,2.892197379236816
2024-09-27,64.9461621603591,14.302645545377269,4.4874373203535844,2.5514286478581805,2.5465529614336515,2.129230319689703,1.7007116572672054,4.442743528128735,2.8930878595325864
2024-09-30,64.95700325824107,14.299069281580906,4.4185240694167796,2.3503056486425606,2.5459162159355833,2.115157735491511,1.6640889746409187,4.757570350336296,2.892364465714365
2024-10-02,65.1044328326023,14.127897020733718,4.41721866984627,2.358575799704793,2.545684124406796,2.1149649128882446,1.6819892092724664,4.757136639372436,2.8921007911729744
2024-10-03,65.05161981898316,14.09161640956444,4.409290429544288,2.3487379063078335,2.541582409051034,2.1115571907844215,1.6561197529974436,4.902035168329249,2.8874409144381374
2024-10-04,65.20776016386102,14.0976889345473,4.634589881676787,2.5143695883902426,2.142397952617631,2.1124671278293357,1.489960064084817,4.90414761094487,2.896618676047992
2024-10-07,65.79812312777247,14.15629357974241,5.367306091442671,2.460094503785771,2.1888730453371172,2.121248736438204,1.5835132680853987,3.394160928443051,2.930386718952913
2024-10-08,65.80952455150904,14.167849671166497,5.211231829807543,2.498071629949817,2.1942839404379306,2.1229803580800852,1.6641730632133411,3.396931656089819,2.934953299745915
2024-10-09,65.88815336836221,14.18956344455801,5.279561118431453,2.5458186538802203,2.1952876637198524,2.126234056805009,1.6747995043722281,3.161130754392117,2.9394514354788943
2024-10-10,65.9687893809073,14.165170265545694,5.426763570039331,2.632604457918763,2.200852599278151,2.1303031273250843,1.7571000572640791,2.8187968787433526,2.8996196629782447
2024-10-14,66.00443380491748,14.171823429058758,5.427512651345333,2.6191998807186136,2.202041769550469,2.1314541781273375,1.778516221011681,2.9821438108452814,2.682874254425047
2024-10-15,66.10018686079165,14.139769865252832,5.4350867662408895,2.6252233328818684,2.2233327935107785,2.134428630676195,1.786463567122804,2.9604357501270204,2.5950724333959596
2024-10-16,66.10096961148587,14.139937306756464,5.526151445948461,2.6270762486591104,2.223359121958099,2.1344539063308003,1.7864847222157583,2.9832436596250305,2.478323977020403
2024-10-17,66.13856345846565,14.147979165182115,5.606766088111313,2.6286614985892838,2.2246236211493096,2.135667842132523,1.7875007562266578,2.962154526686028,2.368083043457119
2024-10-18,66.23775337089597,14.169197297858094,5.362420656436142,2.6266705841933446,2.273599906557125,2.1388707648324456,1.853255937964883,2.9665969553198392,2.371634525942156
2024-10-21,66.31684730289761,14.18535764241058,5.259702381711668,2.633735486868323,2.2764716489196033,2.1415723332858576,1.8418874715222724,2.9703440095506304,2.3740817228334516
2024-10-22,66.16871440187315,14.135140340337715,5.334669044487028,2.727976486595375,2.2941812619009343,2.1367857273576076,1.84725454417391,2.986502755674362,2.3687754375999153
2024-10-23,66.16850253161182,14.135114560454607,5.334659315036802,2.7305248524811447,2.2941770777383907,2.1367818302554245,1.8449714061850357,2.986497308845389,2.3687711173913844
2024-10-24,66.18721308411999,14.137925749899482,5.308802840413115,2.7683308832250453,2.294825805139401,2.1006257837091686,1.8454931111209303,2.9873418045279987,2.3694409378448635
2024-10-25,66.21729284478404,14.141156910005307,5.3067438626835575,2.7596418704330237,2.2958687227630294,2.101580444252715,1.7956836337470437,3.0115139459090536,2.3705177654222296
2024-10-28,66.23409743645782,14.113671150354046,5.308075974752216,2.766085299701061,2.296445037451054,2.1021079882129077,1.7961343907275773,3.012269903644359,2.3711128186989656
2024-10-29,66.24601001823243,14.1162095749454,5.302183363350508,2.755444522509844,2.296858066243751,2.1024860643742485,1.796457435784971,3.0128116776390725,2.371539276919774
2024-10-30,66.25950737766654,14.119883531535503,5.253336739804625,2.759905833021162,2.2974558582207134,2.103033268104174,1.7982948072216505,3.036426078616691,2.3721565058089373
2024-10-31,66.27406350309653,14.051080589807349,5.229821494042226,2.789463438007467,2.2979574044137614,2.1034923708659075,1.798687384041489,3.0827594561954226,2.372674359529846
2024-11-01,66.28163129293506,14.051314801292584,5.230418683770273,2.7792765480478336,2.2982198065930644,2.1037325672164595,1.7993495321751964,3.0831114743825396,2.372945293586988
2024-11-04,66.25984073557372,14.046695331686795,5.2606616429834965,2.7792760553164553,2.297464250497844,2.1030409501834346,1.798757983228239,3.082097879573187,2.3721651709568325
2024-11-05,66.25663389117857,14.046015499594008,5.2604070374318175,2.783981344828383,2.2973530578014385,2.1029391671877464,1.7986709269224477,3.081948712171021,2.372050362884576
2024-11-07,66.14416747371392,14.003120425830145,5.25147783141635,2.759382399040751,2.2934534472584893,2.099369561845765,1.7965294174864082,3.284475484985934,2.3680239584222327
2024-11-08,66.1486298520565,13.996954023068827,5.251832119357925,2.7599332317696503,2.293608173780625,2.099511194609826,1.7966506193137284,3.2846970702417577,2.368183715801157
2024-11-11,66.04058578199631,13.937976628396445,5.234159313484875,2.8328865591921413,2.2898650577096737,2.096084840368713,1.7937185266032492,3.410404398096978,2.364318894151621
2024-11-13,66.04359140470565,13.916765329544067,5.234397529241303,2.8412076040367618,2.2899692734784662,2.096180236860466,1.802902512114953,3.4105596115734422,2.364426498444894
2024-11-14,66.05020473777235,13.911331450786701,5.234921680238062,2.838305969257861,2.2901985815641703,2.0963901397106794,1.8030830473424564,3.4109011309574644,2.3646632623702555
2024-11-18,66.03292448590418,13.893815035287597,5.230657663351305,2.847272925188431,2.2883331390566575,2.0946825605904986,1.801614376552,3.447962648152505,2.362737165916835
2024-11-20,66.04217541236098,13.895761498542047,5.176807729255405,2.8495822112114064,2.288653724609136,2.094976016536441,1.8405295395616517,3.448445692772021,2.3630681751509224
2024-11-21,66.04241573070225,13.890808628488099,5.176826566942667,2.854596015254876,2.2886620527034696,2.094983639864385,1.8401723508262098,3.448458241188903,2.3630767740291487
2024-11-22,66.0447589261899,13.890209779367252,5.1770102415783965,2.852240977998206,2.2887432547996576,2.095057970219466,1.8402376404359437,3.4485805930396145,2.3631606163715677
