date,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BOOM SECURITIES (H.K.) LTD,DAH SING SECURITIES LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-03-01,23.79678810342223,0.0,0.8900778446830216,0.0,0.319279050994386,0.0,0.0,0.0,0.0,0.0,25.00614499909964
2024-03-04,23.79545014349035,1.2230036688701027,0.8892416197255969,0.4054018593595724,0.319279050994386,0.0,0.0,0.0,0.0,0.0,26.632376342440008
2024-03-05,23.79545014349035,1.2251778537594074,0.8892416197255969,0.4038966544362077,0.319279050994386,0.0,0.0,0.0,0.0,0.0,26.633045322405945
2024-03-06,23.792941468618075,1.2253450987508923,0.8892416197255969,0.4038966544362077,0.3199480309603259,0.0,0.0,0.0,0.0,0.0,26.6313728724911
2024-03-07,23.807826272860236,1.2253450987508923,0.8808793701513482,0.4038966544362077,0.31861007102844613,0.0,0.0,0.0,0.0,0.22343930862392275,26.85999677585105
2024-03-12,23.807826272860236,1.2281882636061368,0.8808793701513482,0.4038966544362077,0.31861007102844613,0.0,0.0,0.0,0.0,0.22343930862392275,26.8628399407063
2024-03-19,23.802808923115688,1.2281882636061368,0.8840570249895626,0.4038966544362077,0.3214532358836907,0.0,0.0,0.0,0.2296273733088667,0.22343930862392275,27.093470783964076
2024-03-20,23.802808923115688,1.2318676534188062,0.8716808956196748,0.4095829841466968,0.3227911958155705,0.0,0.0,0.0,0.2296273733088667,0.22343930862392275,27.091798334049226
2024-03-21,23.802808923115688,1.2318676534188062,0.8691722207474002,0.4095829841466968,0.3251326256963601,0.0,0.0,0.0,0.2296273733088667,0.22343930862392275,27.09163108905774
2024-03-26,23.802808923115688,1.2318676534188062,0.8691722207474002,0.4095829841466968,0.32529987068784505,0.0,0.0,0.0,0.2296273733088667,0.22343930862392275,27.091798334049226
2024-04-02,23.802808923115688,1.2318676534188062,0.8691722207474002,0.4095829841466968,0.32546711567933,0.0,0.0,0.0,0.2296273733088667,0.22343930862392275,27.09196557904071
2024-04-03,23.802808923115688,1.2318676534188062,0.8691722207474002,0.4095829841466968,0.32529987068784505,0.0,0.0,0.0,0.2296273733088667,0.22343930862392275,27.091798334049226
2024-04-05,23.802808923115688,1.2318676534188062,0.8691722207474002,0.4095829841466968,0.32613609564526985,0.0,0.0,0.0,0.2296273733088667,0.22343930862392275,27.09263455900665
2024-04-09,23.808160762843205,1.2318676534188062,0.8691722207474002,0.4095829841466968,0.32529987068784505,0.0,0.0,0.0,0.2296273733088667,0.22343930862392275,27.097150173776747
2024-04-10,23.816021277443,1.2318676534188062,0.8691722207474002,0.4095829841466968,0.3237946657644803,0.0,0.0,0.0,0.22828941337698694,0.22343930862392275,27.10216752352129
2024-04-11,23.816021277443,1.232703878376231,0.8691722207474002,0.4095829841466968,0.3237946657644803,0.0,0.0,0.0,0.22828941337698694,0.22343930862392275,27.10300374847872
2024-04-23,23.816021277443,1.232703878376231,0.870008445704825,0.4095829841466968,0.31543241619023166,0.0,0.0,0.0,0.22828941337698694,0.22343930862392275,27.095477723861894
2024-04-25,23.816021277443,1.232703878376231,0.870008445704825,0.4095829841466968,0.31543241619023166,0.24752258739775876,0.0,0.0,0.22828941337698694,0.22343930862392275,27.34300031125965
2024-05-02,23.816021277443,1.233540103333656,0.8733533455345244,0.4095829841466968,0.3114185363945923,0.24752258739775876,0.0,0.0,0.22828941337698694,0.22343930862392275,27.343167556251142
2024-05-03,23.81535229747706,1.2410661279504798,0.8725171205770996,0.4095829841466968,0.3105823114371675,0.24752258739775876,0.0,0.0,0.22828941337698694,0.22343930862392275,27.34835215098717
2024-05-07,23.81535229747706,1.2410661279504798,0.875862020406799,0.4095829841466968,0.3107495564286525,0.24752258739775876,0.0,0.0,0.22828941337698694,0.22343930862392275,27.351864295808358
2024-05-08,23.81535229747706,1.2410661279504798,0.8725171205770996,0.4095829841466968,0.31192027136904726,0.24752258739775876,0.0,0.0,0.22828941337698694,0.22343930862392275,27.34969011091905
2024-05-09,23.814683317511122,1.245247252737604,0.8725171205770996,0.4087467591892719,0.30807363656489295,0.24752258739775876,0.0,0.0,0.22828941337698694,0.22343930862392275,27.34851939597866
2024-05-10,23.814683317511122,1.2442437827886943,0.8725171205770996,0.4087467591892719,0.3090771065138027,0.24752258739775876,0.0,0.0,0.22828941337698694,0.22343930862392275,27.34851939597866
2024-05-13,23.814683317511122,1.2437420478142394,0.8725171205770996,0.4087467591892719,0.3090771065138027,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.34851939597866
2024-05-14,23.80632106793687,1.268828796536985,0.8725171205770996,0.3930257299896845,0.30807363656489295,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.34851939597866
2024-05-17,23.77421002957176,1.268828796536985,0.8725171205770996,0.3930257299896845,0.33834498002367286,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.346679701072325
2024-05-20,23.77421002957176,1.268828796536985,0.8725171205770996,0.3930257299896845,0.34118814487891735,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.349522865927568
2024-05-22,23.77421002957176,1.2661528766732255,0.8725171205770996,0.3930257299896845,0.34135538987040237,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.34701419105529
2024-05-31,23.77421002957176,1.2661528766732255,0.8725171205770996,0.37947888567940175,0.34085365489594743,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.332965611770554
2024-06-07,23.774042784580274,1.2661528766732255,0.8725171205770996,0.37947888567940175,0.34085365489594743,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.33279836677907
2024-06-12,23.773875539588786,1.268828796536985,0.8726843655685845,0.37947888567940175,0.3380104900407029,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.332631121787585
2024-06-14,23.773875539588786,1.268828796536985,0.8777017153131337,0.37947888567940175,0.33834498002367286,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.337982961515106
2024-06-21,23.775380744512155,1.268828796536985,0.8777017153131337,0.37947888567940175,0.33683977510030816,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.337982961515106
2024-06-24,23.778223909367398,1.268828796536985,0.8777017153131337,0.37947888567940175,0.33700702009179306,0.24802432237221367,0.0,0.0,0.22828941337698694,0.22343930862392275,27.340993371361833
2024-06-25,23.778223909367398,1.268828796536985,0.8777017153131337,0.37947888567940175,0.33834498002367286,0.24802432237221367,0.25086748722745816,0.0,0.22828941337698694,0.22343930862392275,27.59319881852117
2024-06-26,23.778223909367398,1.268828796536985,0.8777017153131337,0.37947888567940175,0.3385122250151578,0.24802432237221367,0.25086748722745816,0.0,0.22828941337698694,0.22343930862392275,27.593366063512658
2024-06-27,23.778223909367398,1.268828796536985,0.8777017153131337,0.37947888567940175,0.3385122250151578,0.24802432237221367,0.25086748722745816,0.0,0.22828941337698694,0.22394104359837766,27.59386779848711
2024-07-09,23.79444667354144,1.268828796536985,0.8780362052961036,0.366099286360604,0.33700702009179306,0.24802432237221367,0.25086748722745816,0.0,0.22828941337698694,0.22394104359837766,27.59554024840196
2024-07-12,23.79243973364362,1.268828796536985,0.8780362052961036,0.366099286360604,0.3398501849470376,0.24802432237221367,0.25086748722745816,0.0,0.22828941337698694,0.22394104359837766,27.596376473359385
2024-07-15,23.7648443100486,1.2771910461112337,0.8780362052961036,0.366099286360604,0.3463727396149515,0.24802432237221367,0.25086748722745816,0.0,0.22828941337698694,0.2244427785728326,27.584167588980986
2024-07-17,23.7648443100486,1.275518596196384,0.8775344703216488,0.366099286360604,0.34804518952980124,0.24802432237221367,0.25086748722745816,0.0,0.22828941337698694,0.2244427785728326,27.58366585400653
2024-07-18,23.7648443100486,1.2738461462815343,0.8775344703216488,0.366099286360604,0.34971763944465095,0.24802432237221367,0.25086748722745816,0.0,0.22828941337698694,0.2244427785728326,27.58366585400653
2024-07-19,23.76183390020187,1.2738461462815343,0.8775344703216488,0.366099286360604,0.3502193744191059,0.24802432237221367,0.25421238705715765,0.0,0.22828941337698694,0.22461002356431756,27.584669323955442
2024-07-22,23.76183390020187,1.2738461462815343,0.8775344703216488,0.366099286360604,0.3502193744191059,0.24802432237221367,0.258226266852797,0.0,0.22828941337698694,0.22461002356431756,27.58868320375108
2024-07-23,23.753471650627624,1.2830446208132076,0.8775344703216488,0.3493747872121068,0.3525608042998955,0.24802432237221367,0.258226266852797,0.0,0.22828941337698694,0.22477726855580255,27.57530360443228
2024-07-24,23.733402251649423,1.2830446208132076,0.8775344703216488,0.3426849875527079,0.35272804929138046,0.24802432237221367,0.258226266852797,0.0,0.22828941337698694,0.22477726855580255,27.548711650786167
