date,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF COMMUNICATIONS TRUSTEE LTD,CITIBANK N.A.
2024-04-15,32.00881858466599,24.197641672979543,15.120401834156802,9.670462485875664,5.420192428750629,2.657795106423786,2.8053909139325994,2.227583020190108,2.0495689573682996,3.8421449956565796
2024-04-16,32.014837038622176,24.202191431411645,15.124601726253232,9.672280773328303,5.421211559727919,2.6381354704883617,2.8059183971947497,2.2280018611980985,2.049954327305254,3.8428674144702635
2024-04-17,32.01489909632571,24.20223834504794,15.124631043848977,9.672299522120685,5.421222068228693,2.637946743813976,2.805923836199541,2.2280061799668878,2.049958300945906,3.842874863501675
2024-04-18,32.015209388452256,24.20247291595758,15.124777633532597,9.668516420638399,5.421274611343663,2.636809257140358,2.8100217204010103,2.228027774061982,2.049978169380243,3.8429121090919187
2024-04-19,31.752575829534287,24.00393035703162,15.00070303731364,9.589201715986647,5.376801728852932,2.6138326917612784,2.7869699890782123,2.209750371700808,2.033161379091729,4.6330728996488455
2024-04-22,31.759414343485894,24.009100054555415,15.00393372063065,9.591266930792264,5.377959724154957,2.6028580158094963,2.7875702154426922,2.2081110537492994,2.025715222409209,4.634070718970125
2024-04-23,31.776183236720307,24.051405645595917,15.056106633150518,9.552080224168453,5.341467174644361,2.478213530417175,2.833292917857431,2.2477559502526847,2.026784795100964,4.63670989209219
2024-04-24,32.1119489288206,24.14047255108853,15.213642815978828,9.653013077040448,5.397908233325472,2.485151403051369,2.82343638731862,2.2715070510909063,2.048200985786792,3.854718566498437
2024-04-25,32.11144945948733,24.14106919527359,15.214767158157722,9.652862934051111,5.397824274247425,2.484529473907292,2.82339247158205,2.2714717200646004,2.04816912806358,3.8544641851652974
2024-04-26,32.10538072873476,24.136479528357665,15.235504954060191,9.654596087911266,5.396836817669218,2.4815479009053987,2.8170442874443684,2.2710561860312146,2.0477944441213043,3.8537590647646094
2024-04-29,32.103508553592036,24.13507204724452,15.223342587948144,9.654033095216628,5.396522109557679,2.488789562183754,2.816880015905729,2.280642659342841,2.0476750301860487,3.853534338822622
2024-04-30,32.102884543731506,24.142766646047306,15.22615667481498,9.653845445575925,5.39641721500999,2.4994317757441546,2.8284877239788755,2.2489153104620785,2.047635228635764,3.8534594359994214
2024-05-02,32.09670345645333,24.136949057357462,15.234147337728436,9.655405746187585,5.395116861317476,2.496691894743653,2.827806154280024,2.2575067911538556,2.0471418179292913,3.852530882848894
2024-05-03,32.09676582929988,24.13699596218126,15.234565597705348,9.655424509333836,5.395127345534231,2.496113762842562,2.8278116494960552,2.257511178119168,2.04714579609679,3.852538369390867
2024-05-06,32.096548585723546,24.136732126629173,15.234656810728541,9.655359157610778,5.395090829183468,2.496096868159662,2.827792509750972,2.258273204691253,2.046937613631614,3.8525122938909924
2024-05-07,32.12557785451081,24.178012485209628,15.252325626924726,9.664091810452726,5.399970342673642,2.423082025695948,2.7992296937480865,2.253508086338114,2.048788937365634,3.855413137080689
2024-05-08,31.919589919892637,24.188758893805584,15.258505309297595,9.660615637778891,5.398027973984179,2.621503620669978,2.798222811160458,2.2526974997477094,2.0480519882287456,3.8540263454342187
2024-05-09,28.122217397963293,24.188662179396186,19.055112729226348,9.660578409295391,5.3980071719563485,2.621493518352699,2.798212027831976,2.2536609767685736,2.048044095784567,3.8540114934246175
2024-05-10,28.122022962623728,24.1884949404236,19.054980983309534,9.660425289588582,5.397969850455607,2.6212809632278007,2.7981926811603355,2.2546175464631726,2.0480299357294203,3.8539848470182254
2024-05-13,27.88683031812078,23.984541287847552,18.89431232736855,9.578970075938356,5.351601131825834,2.6167226961272396,2.7745987527518152,2.2361853322216394,2.0307612637014203,4.645476814096813
2024-05-14,27.901940278556904,23.963780183026493,18.900691952579724,9.582444651694615,5.335211264519309,2.6252776458202267,2.7761021174907237,2.234117747073917,2.031861593928976,4.648572565309111
2024-05-16,27.915078487084248,23.975642985489678,18.917312726425834,9.586956744931816,5.337723459636598,2.6157065875516055,2.7774093028745597,2.271837097759917,2.0328183381931106,4.569514270052632
2024-05-17,27.90134782363137,23.965778934919424,18.913794554788517,9.589571050019629,5.335097979487483,2.6744091664382834,2.7760431712182827,2.270719643240721,2.0318184504630623,4.541419225793231
2024-05-20,27.8856952068049,23.952334166695778,18.895858187884325,9.584191314168695,5.312826694927115,2.7290086858004585,2.7744858149096387,2.2960498296299328,2.0306786031744273,4.538871496004726
2024-05-21,28.069353468760134,24.132626101758525,19.020308392449873,9.647313854451541,5.328412285942879,2.7970478372922347,2.7927588842667688,2.3189339753114497,2.044027649406519,3.8492175503600747
2024-05-22,28.050768357380683,24.108678866743897,19.087023933307847,9.641616961175702,5.327633809160007,2.791741993444752,2.7913343027140525,2.311544571826786,2.04298499438213,3.8466722098641375
2024-05-23,28.07722766664486,24.13175345310826,19.085878322379667,9.64502083988958,5.332732925006489,2.792860874492981,2.7940059084372773,2.311815573820618,2.0449403497109944,3.7837640865092754
2024-05-24,28.074883977443665,24.13148621269414,19.09593255695719,9.64421574148542,5.332287786023483,2.7875805441233195,2.7937726845038666,2.3116225997399913,2.0447696524943173,3.783448244534608
2024-05-27,28.07432187296361,24.147778768412557,19.09127182170748,9.646151985633919,5.33207041957427,2.7874669106307017,2.7936587985935963,2.299299108098701,2.0446862990939283,3.7832940152912338
2024-05-28,28.069200132983497,24.142402968334515,19.087788904805592,9.644392189529045,5.350505645879229,2.786764299170949,2.7931491373442774,2.298879635378346,2.0443132766710805,3.782603809903467
2024-05-29,28.06879862541806,24.142892290594546,19.085458606643137,9.644501684576207,5.350614090822276,2.786820781775718,2.7932057493580142,2.3006729833077078,2.044354711154386,3.7826804763499458
2024-05-30,28.06814491688117,24.142330014488383,19.08637267037298,9.645829702798094,5.3504894776475025,2.7861736403643382,2.793140696967706,2.3006194017636643,2.0443070991370367,3.7825923795791243
2024-05-31,28.06798149450459,24.14218944955405,19.08626154295821,9.645773541465779,5.350458325260735,2.7861574183048035,2.793124434343576,2.30118824110146,2.044295196479217,3.7825703560275805
2024-06-03,28.074938379777336,24.147590915605964,19.0754621361884,9.64686775857046,5.351784481355456,2.78684799085327,2.7938167337255617,2.2943818137840477,2.044801892236741,3.7835078979027643
2024-06-04,28.073848405790063,24.146653415918614,19.07472155548819,9.649987367338762,5.351576705089263,2.7871280323603913,2.793708267323115,2.2942927373109288,2.0447225053885307,3.7833610079921414
2024-06-05,28.072776335443724,24.15582510117647,19.073993139381898,9.648260079497764,5.351114756054811,2.7823629285093783,2.793601582562749,2.2942051239857464,2.0446444225288944,3.7832165308585637
2024-06-06,28.049328694558685,24.176110575379013,19.0781939272883,9.640868045163272,5.347014988461623,2.78857160493326,2.8040688244985774,2.29244741400414,2.043077913992782,3.780318011720346
2024-06-07,28.04922936181872,24.235051450191342,19.063268533161654,9.641167249219897,5.346599027215441,2.7770200341849813,2.791547891873875,2.2725397976994364,2.043141320855837,3.780435333778811
2024-06-11,27.863042462634972,24.07977028552194,18.937885283421974,9.577170516493698,5.307255422873193,2.75858655986501,2.7730179836469335,2.2574549933097194,2.029579231779616,4.416237260452947
2024-06-12,27.857513819746423,24.09425660715335,18.93412758880062,9.575270194382805,5.306202346203954,2.758039195377191,2.7724677556459647,2.2575849927839187,2.029176518443426,4.415360981462348
2024-06-13,28.042810841713727,24.254521949735974,19.060069820345596,9.638961055779555,5.341497078500223,2.776384567210418,2.7909091004818936,2.2726015437477893,2.0426737877383996,3.779570254746425
2024-06-14,27.851343386659376,24.137069766561094,18.949193696515234,9.573342837302183,5.305027023569803,2.7574282903116263,2.7718536546575248,2.257084938212415,2.0287270562979574,4.368929349912784
2024-06-17,27.850967899661676,24.13732214735092,18.948938226761005,9.573213771148712,5.304955502112394,2.757391115140012,2.771816285005641,2.257054508583394,2.026581132511076,4.371759411725171
2024-06-18,28.023632197938912,24.28696340240096,19.06447576606475,9.634501589506431,5.3368562415819,2.774485781425463,2.789000381282946,2.271047298144677,2.0391450839833394,3.779892257670623
2024-06-19,28.001816899663286,24.28819810385017,19.053507633505983,9.627001507988535,5.359811405735946,2.772519593785506,2.7868292539009283,2.29561451150498,2.037557689532821,3.777143400531844
2024-06-20,27.99352325113653,24.310041865650017,19.047864317714,9.624150158479326,5.358223923319067,2.772279171989531,2.7860038438063355,2.2949345906277183,2.036954200573854,3.7760246767036225
2024-06-21,27.985889524810077,24.327585737818534,19.042670038237265,9.621525689677188,5.360633367286204,2.7707490598895355,2.7852441112532986,2.2943087707748613,2.036398730983006,3.774994969270038
2024-06-24,27.983664216140276,24.32565132056838,19.03730296614935,9.620760630395619,5.3602071144812955,2.7726574095307703,2.7850226415064543,2.303802096159357,2.0362368059619267,3.774694799106567
2024-06-25,27.98312270028126,24.325180591436226,19.036934572596977,9.620574457690825,5.3601033883524485,2.772603755443612,2.7849687481379366,2.305692629154669,2.036197402454415,3.774621754451626
2024-06-26,27.853057935306047,24.23137903660667,18.918789192144793,9.579710538665513,5.3325176729440615,2.7687695346472316,2.772024291953772,2.303835986118801,2.026733214363973,4.213182597249141
2024-06-27,27.961580505600068,24.366396742678056,18.99830246139086,9.617808967742397,5.353294512792323,2.7867117728408113,2.78282480088816,2.316679563780889,2.044298002897517,3.772102669388913
2024-06-28,27.94979299956037,24.347706252193767,18.983729621790395,9.610431530327677,5.349188214220253,2.8321048730738227,2.7806902070452653,2.314902531345635,2.0620513163393586,3.769402454103457
2024-07-02,27.92195523172693,24.323456133635247,18.98412414946561,9.600859618230702,5.378797391686338,2.8250376423659214,2.7779206620829227,2.3625895245450192,2.059997529901448,3.765262116359863
2024-07-03,27.918345028166513,24.353119488875794,18.97587967181809,9.59961826327224,5.364206168766506,2.825058369111341,2.777561487412611,2.362284050625212,2.059152189790423,3.76477528216127
2024-07-04,27.900414014723047,24.351943758051487,19.009981569289636,9.595381479294039,5.360760919672098,2.8245940386315183,2.7757775531457125,2.3607668350801534,2.057829665637934,3.7625501664743757
2024-07-05,27.88621479670155,24.38543080449616,19.000306914542776,9.590498149836922,5.3580326944558205,2.8218071097974384,2.786509691554075,2.3595653818339213,2.0509991461260313,3.760635310655305
2024-07-08,27.876434355112327,24.373024041361212,18.993642998578927,9.590795938697504,5.356153489042561,2.8316090189723884,2.773391846580771,2.395352150559811,2.0502798058536253,3.7593163552408693
2024-07-09,27.87353378545825,24.38012235271028,18.991666691860488,9.589798007207992,5.355596176149706,2.8332412569078826,2.7731032725068205,2.3939467901406224,2.0500664722790556,3.75892519477891
2024-07-10,27.873963461392353,24.38049817702901,18.99041793267722,9.589945835805842,5.355678733704389,2.8332849318718463,2.7731460204320806,2.393983693295105,2.050098074451684,3.7589831393404696
2024-07-12,27.87420403199058,24.380708596729086,18.990196449268225,9.590028603332243,5.35563265745538,2.840438973793192,2.7839606835163773,2.3756986539394127,2.0501157681435367,3.7590155818319655
2024-07-15,27.874197586642453,24.374174569637404,18.990192058167874,9.59002638583133,5.355631419073221,2.8577805560472935,2.773169313262556,2.37569810460696,2.050115294095567,3.759014712635342
2024-07-16,27.77913179074561,24.611743097271955,18.929266119743833,9.557319310113472,5.3373658757584135,2.86454896418296,2.763711335248927,2.3675957142000943,2.043123313734242,3.746194479000495
2024-07-17,27.765590795795013,24.60129852377858,18.921085406619145,9.553956702569257,5.370982335162426,2.8711809904367196,2.7625169345019516,2.3665725038331105,2.042240331499099,3.7445754758046954
2024-07-18,27.74764150895892,24.585394818829844,18.90885372058331,9.559290108376027,5.367510220946148,2.8789162568725937,2.804275876968786,2.3650426142297474,2.0409201090061613,3.742154765228466
2024-07-19,27.737478770987106,24.57639027242915,18.914008933618526,9.562308700673814,5.441863634993706,2.7455494886466196,2.87726700645462,2.364176403370968,2.0401726099337614,3.7407841788917255
2024-07-22,27.73072849821658,24.594745579456255,18.90940596589603,9.559981589670738,5.440539287376551,2.7448813238106453,2.8765667864639144,2.363601050588108,2.039676107647821,3.7398738108733593
2024-07-23,27.717019307684467,24.582586719177513,18.89239313340189,9.555255438711354,5.437849657722831,2.7435243417516064,2.9322461473866452,2.3624325613741846,2.038667756627207,3.7380249361623106
2024-07-24,27.709851294570665,24.576229314652224,18.906663896366457,9.552784314542839,5.436443352909722,2.7495196386022562,2.9314878270707396,2.3618216029088304,2.038140528318421,3.737058230057852
2024-07-25,27.712505681913758,24.596784041603545,18.927633445130482,9.504845379718518,5.436964121724898,2.7440354897036614,2.9317686407099717,2.3660711189573855,2.0417842851072914,3.73760779543049
2024-07-26,27.694624941953883,24.58091363622248,18.998323416367697,9.42921237904131,5.452602145180027,2.747625876933385,2.939832956608749,2.3790954941585127,2.040466879374472,3.737302274159486
2024-07-29,27.69621576355627,24.578496166218322,18.99941470911361,9.42209513688144,5.452915350984401,2.7489325353454004,2.940001825108849,2.3792321530413894,2.0444135221801463,3.738282837570176
2024-07-30,27.689800567475082,24.57280311870479,19.00037389602375,9.413978473834227,5.451652307632583,2.7482958078813042,2.9439150987261997,2.3786810582306495,2.0630827217961283,3.7374169496952883
2024-07-31,27.689747561707563,24.572756079713436,19.001868940544327,9.41242903655801,5.451641871695562,2.7484819739467024,2.943909463276463,2.3786765047917444,2.063078772497799,3.7374097952683907
2024-08-01,27.691284811361715,24.572014469165726,19.001009489144355,9.41084577126238,5.451944530091533,2.749208874238887,2.9440729000789907,2.378808561598192,2.0631933082884357,3.7376172847697813
2024-08-02,27.698763951181366,24.578459635799494,18.988706938722803,9.403813077848765,5.453417045928457,2.7499514081337177,2.9448680648035217,2.3794510540631526,2.063750556221595,3.738818267297126
2024-08-05,27.696138135967352,24.596872522239135,18.987855134123667,9.374395345259384,5.453013162089354,2.7497477448300107,2.944649965837378,2.395358746896848,2.0635977134276953,3.738371529329179
2024-08-06,27.7042497292964,24.672852608496445,18.98594654195815,9.282332918677056,5.456908605745045,2.7524683985938556,2.9455123894323934,2.3960602951031937,2.0642020960807534,3.739466416616711
2024-08-07,27.706796847886856,24.67991012679502,19.00301601383167,9.18836963433739,5.457410311927018,2.7527214595320224,2.982560584901419,2.396280588010641,2.0931242109861947,3.7398102217917737
2024-08-08,27.780177050460114,24.745273756323787,19.053344645187128,9.040622266680245,5.471864017146469,2.7600119182392193,2.990459762172205,2.4026270291361156,2.098667756111833,3.6569517985428854
2024-08-09,27.764073618226348,24.827285899227334,19.04229992636611,8.94056089437401,5.575221522608782,2.758412012493154,2.9887262719197674,2.435784365607058,2.0974512140455115,3.570184275131927
2024-08-12,27.76914850301647,24.855205026340716,19.04578059276954,8.924148988735345,5.576048615266957,2.7473974146931766,2.9773698124495462,2.4362295929609044,2.0978345988258056,3.570836854941538
2024-08-13,27.770327583518167,24.879276682064248,19.056188683356222,8.906097051179303,5.576285374784378,2.766712879546533,2.9774962318351395,2.436333035484913,2.0979236730684314,3.5333588051626665
2024-08-14,27.790335384972643,25.06492792406998,19.082022138216736,8.807804762465524,5.58030294390727,2.768706224486704,2.978680808600865,2.438088350308058,2.0994351727146325,3.389696290257592
2024-08-15,27.787509231549596,25.07104527310598,19.090522764895937,8.801306597123654,5.59127353895131,2.7693819552290644,2.979407785763068,2.4386833904160783,2.099947561091286,3.3709219018740266
2024-08-16,27.792636594505836,25.075671392983672,19.09404535623093,8.783709740548467,5.59307407820521,2.769892962758764,2.979957547347849,2.4391333773067285,2.1003350443034403,3.3715439058091055
2024-08-19,27.847306650198362,25.07109422336475,19.14485701451015,8.678147092722863,5.597026519642408,2.776090293821782,2.9866248748305186,2.444590670151349,2.1050343131155618,3.349228347642256
2024-08-20,27.879692037369804,25.046442242580696,19.167121774781048,8.62575189270299,5.60353565437218,2.7793187841069518,2.990098209042772,2.4474336386410136,2.1074823901269495,3.353123376275597
2024-08-21,27.878670452991432,25.008881876738272,19.164490883774555,8.618493014483835,5.6457585989042665,2.781145500490365,2.989988644072827,2.4641224115836744,2.1074051664946167,3.3410434504661586
2024-08-22,27.878079043622222,25.008351346163643,19.173726918954866,8.610788968427999,5.645638831552473,2.7810865021421867,2.9899252153917177,2.4640701384638515,2.1073604606625262,3.340972574618515
2024-08-23,27.875587550203196,25.006116323345097,19.181143282952196,8.606934061776556,5.648026791709991,2.7808379534991117,2.989658002611889,2.4638499219086007,2.107172123628578,3.3406739883647854
2024-08-26,27.87531878410346,25.005875223625075,19.17285937631042,8.60453708571584,5.651636154905944,2.7808111416886194,2.9896291774357566,2.4638261663794068,2.1148651110130716,3.3406417788224125
2024-08-27,27.875641304045075,25.00616454384701,19.17308120801518,8.600587109551604,5.654594067294527,2.7808433159232533,2.989663767713817,2.4638546730694104,2.1148895801923273,3.3406804303477937
2024-08-28,27.882034920595483,25.07554913618043,19.177478786818725,8.57208486722575,5.599780569981189,2.781481136077949,2.990349483372765,2.4644197880328194,2.115374655777664,3.341446655937229
2024-08-29,27.88069052025713,25.07434005740124,19.178097055962517,8.551998827830182,5.665857759968459,2.776718145964763,2.9902052963767773,2.4643009600202186,2.1152726578276915,3.302518718391021
2024-08-30,27.88429369748851,25.07719476493162,19.18057554847342,8.543652210822016,5.665818797437709,2.777076996746964,2.9905917372948463,2.4646194353859547,2.1155460263180914,3.300630785100868
2024-09-02,27.892125030235803,25.079033057556472,19.18101704321881,8.537719606224552,5.6662341322870295,2.777280571357666,2.990810963679063,2.464800105184694,2.1157011071672125,3.2952783830886956
2024-09-03,27.912604124783762,25.09744670974684,19.222513390583412,8.503254565365946,5.666083992105973,2.7889722432526574,3.0020802635293267,2.4666098229577638,2.1172545077403826,3.2231803799339294
2024-09-04,27.9123885848019,25.101113887745207,19.222364955125045,8.501837560776039,5.664302798085592,2.7889507069236195,3.002057081588915,2.4665907758980867,2.1172381583880915,3.2231554906675055
2024-09-05,27.91271189602301,25.101404635767633,19.22258760917227,8.500005526090847,5.66436840811566,2.7899482675849985,3.0020918546337914,2.4664262953892955,2.1172626825112157,3.2231928247112887
2024-09-09,27.91271189602301,25.103335147853816,19.22258760917227,8.488422453573719,5.66436840811566,2.789369113959142,3.0020918546337914,2.4664262953892955,2.1172626825112157,3.233424538768085
2024-09-10,27.914273614244973,25.11248225632074,19.222200713961975,8.479348263588845,5.6633945679506414,2.7893129720092715,3.0020314311890894,2.466376653346318,2.117220068124045,3.2333594592641006
2024-09-12,27.916828276315936,25.112483993499445,19.222497582098026,8.476197363673768,5.663482033554301,2.789356050226755,3.002077794635638,2.46641474412743,2.1172527665223497,3.23340939534635
2024-09-13,27.91872374120487,25.110368904216745,19.220878574650047,8.460619837761719,5.662740958390058,2.7891211177888087,3.00182494579078,2.4855104157860093,2.1170744417243568,3.233137062686607
2024-09-16,27.919226409324242,25.110126548751964,19.220693062243672,8.455712374621232,5.6626863038279485,2.789094198282074,3.0017959733498456,2.4905052633380445,2.11705400854943,3.233105857711543
2024-09-17,27.92528825342511,25.1117588062083,19.222714662168055,8.43734364583427,5.658854133587647,2.7873450531303496,3.0155042330269186,2.490683564824208,2.1171916254261993,3.233316022368942
2024-09-19,27.949298071297303,25.133542796925152,19.239242114771564,8.310123317506672,5.712022223250103,2.7897415779742576,3.0180969263151938,2.4928250237852043,2.119011960631541,3.2360959875430098
2024-09-20,27.948487971229717,25.132814310482793,19.23868447245448,8.309882451655803,5.711856662398547,2.7896607183464024,3.018009447892024,2.4927527701738583,2.1218490048686953,3.2360021904976777
2024-09-23,27.956806123715953,25.13488309666504,19.24441037473732,8.290323738101165,5.73326943659168,2.7904909894960963,3.0059590863596717,2.4934946742680664,2.1224805189453577,3.2278819611196523
2024-09-24,27.96533427696286,25.326924546625573,19.251359559842328,8.128039793599116,5.7372883653043525,2.790377741602461,3.0058370940163295,2.524314242129152,2.122394381255268,3.148129998662561
2024-09-25,27.976742284812868,25.33822292571422,19.26307951403867,8.117048810056623,5.739628799717219,2.793449367288916,3.007063276862019,2.565364050980199,2.1232601778705478,3.076140792658718
2024-09-26,28.002808077727497,25.35041311310955,19.28702575590333,8.017508928723476,5.744976383584462,2.7979871475921474,3.0098649428979685,2.5890406982594603,2.1213681343263944,3.0790068178757144
2024-09-27,28.057042801138763,25.40146983318778,19.32476632516901,7.923296018893241,5.794880728857034,2.8037939547017787,3.0156943294448553,2.5940550491695853,2.1252828271216906,2.959718132316257
2024-09-30,28.063054459382037,25.410115054633685,19.327355516721706,7.872438661424116,5.83296908419301,2.806334011836444,3.016340488906609,2.594610865850993,2.125738202056159,2.951043654995238
2024-10-02,28.155836064039892,25.43433344062066,19.59817675281083,7.5023821998653375,5.834812903718657,2.763838439999647,3.0273590937470263,2.5737253010868546,2.1471281562761417,2.962407647834955
2024-10-03,28.528482651567327,25.717048397159136,19.888721373314265,7.7913977193474135,5.923763484429151,2.9990132981240145,3.084978727048025,2.6821388161955504,2.1696292733038374,1.2148262595112806
2024-10-04,28.325283524840593,25.306200209469555,20.110392702150964,7.641130150269183,5.7761740210760335,3.7890883469011287,3.099426057811842,2.4772112572183347,2.167882397853047,1.3072113324093197
2024-10-07,28.19053594108331,25.581063620848482,20.160197244468293,7.628543398486455,5.453271034177484,4.038613294938349,3.186454897489959,2.399304277545448,2.0615016379014586,1.3005146530607627
2024-10-08,28.009872943296916,25.5782358275034,20.182339532917524,7.513242355320715,5.33451375106299,4.410542949352061,3.1411422143423073,2.461081096254768,2.0682728891454443,1.3007564408038756
2024-10-09,27.76560648984619,25.426554873840356,20.131687245670047,7.525011347603962,5.301578217552627,4.869003051287969,3.040269289487478,2.5917372066636446,2.0610481395010756,1.2875041385466552
2024-10-10,27.684317410407967,25.348774629312693,20.248806158944067,7.538119434789444,5.284962132059041,4.626514887103698,3.283768022018084,2.596991828586621,2.1023655406789223,1.2853799560994654
2024-10-14,27.70002103552958,25.41233568850812,20.144692950632,7.558561305292466,5.301760468716812,4.602689504035501,3.3042961807459332,2.570957209590886,2.118562931787206,1.2861227251614988
2024-10-15,27.615829231937262,25.351611453614943,20.05744177965085,7.519110401139619,5.284916680790134,4.3504097289642,3.332677295971186,2.588708514740357,2.617829971826045,1.2814649413653998
2024-10-16,27.570010668789617,25.338661883147385,20.01122551013827,7.556865557374963,5.2951749325470105,4.366214061635499,3.3385639186013254,2.630267769099635,2.6134866219716364,1.279529076694656
2024-10-17,27.5840762002321,25.301142623058446,20.022005829488503,7.561482336894716,5.307394589802284,4.3404581131287125,3.340267170599809,2.628944572557605,2.6338563399155914,1.2803722243222313
2024-10-18,27.600626543989996,25.323371854996356,19.997828131286933,7.566019198346462,5.310579006937822,4.3971581354463485,3.342271318555149,2.5455687235331834,2.63543664398371,1.2811404429240352
