date,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,ABN AMRO CLEARING HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,UBS SECURITIES HONG KONG LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-03-19,46.99445452289886,48.87745172277126,0.0,1.2917964961349215,0.9719890572688927,0.833996577979848,0.713968093367661,0.3163435295785631,0.0,0.0
2024-03-20,46.99445452289886,48.87745172277126,0.0,1.2917964961349215,0.9719890572688927,0.8342382460696712,0.7052680421340259,0.3248019127223749,0.0,0.0
2024-03-21,47.00210285456464,48.88540651159793,0.0,1.2920067355801381,0.983990911800962,0.8348574329060483,0.6525294681631042,0.349106085387175,0.0,0.0
2024-03-22,47.009677913245284,48.881681265461694,0.0,1.2922149608773783,0.9841494959588064,0.8146047043844735,0.6685093112645752,0.34916234880778746,0.0,0.0
2024-03-25,47.015360809787076,48.887590464370334,0.0,1.2923711739011299,0.9842684676262472,0.8147031801550587,0.6565013458841733,0.3492045582759788,0.0,0.0
2024-03-26,47.02475954640279,48.897363474268325,0.0,1.292629528959222,0.9848682704429892,0.8153496935284691,0.635755119412658,0.3492743669855518,0.0,0.0
2024-03-27,46.79860769617678,48.66220588223497,0.0,1.2864130046760422,0.9801318340690873,0.8114285072523177,1.1136184416882526,0.34759463390254997,0.0,0.0
2024-03-28,46.80033469151342,48.66408187266801,0.0,1.286460476799027,0.9680542886962995,0.8113782278838463,1.1220829813537037,0.34760746108569374,0.0,0.0
2024-04-02,46.80416457066203,48.668064270522194,0.0,1.2865657535708297,0.9699787952526397,0.8074331344435539,1.1153552697768567,0.3484382057718953,0.0,0.0
2024-04-03,46.83636784038049,48.70163026810388,0.0,1.2834367137083502,0.9706461822053017,0.8081492531082355,1.051091796313632,0.3486779461801179,0.0,0.0
2024-04-05,46.88073084841871,48.74899747822579,0.0,1.2849154827935922,0.974234185871957,0.8094911287872821,0.9526166822837727,0.3490141936188987,0.0,0.0
2024-04-08,46.87997737029305,48.74821397287971,0.0,1.2865020548352515,0.9675485502040371,0.8090763125792563,0.9596731550279576,0.34900858418074193,0.0,0.0
2024-04-09,46.880542476616625,48.748801599528115,0.0,1.286517562744753,0.9710157855359391,0.8085235304375639,0.9555862538945504,0.349012791242455,0.0,0.0
2024-04-10,46.88253929474393,48.75087799381828,0.0,1.2865723603527728,0.971137510306884,0.8087990651877258,0.9478314959085891,0.35224227968181665,0.0,0.0
2024-04-11,46.88235090840854,48.75068210000812,0.0,1.286567190567692,0.9711336080217372,0.8087154499770557,0.9483098787368834,0.35224086427997964,0.0,0.0
2024-04-12,46.930627277181166,48.80088235365101,0.0,1.2881333570386768,1.0137252330779647,0.7770472205618649,0.83698097967964,0.3526035788096753,0.0,0.0
2024-04-15,46.92982279719301,48.80088235365101,0.0,1.2881333570386768,1.0153341930542807,0.7767254285666018,0.8208913799164788,0.3682104905799416,0.0,0.0
2024-04-17,46.927811597222615,48.80104324964864,0.0,1.2881333570386768,1.0153341930542807,0.7766449805677859,0.8228221318880582,0.3682104905799416,0.0,0.0
2024-04-18,46.931511632491,48.804890980344204,0.0,1.2882349202415881,1.0154142473375647,0.7815334758447907,0.8101752215109165,0.3682395222299369,0.0,0.0
2024-04-19,46.92977480858609,48.80308482711404,0.0,1.2881872457234065,1.0216518756833337,0.7814241017806302,0.8076512465536647,0.36822589455883287,0.0,0.0
2024-04-22,46.92901970785361,48.80229958479719,0.0,1.2881665187726214,1.028956393648628,0.7814115286559127,0.8019262964729885,0.36821996979904376,0.0,0.0
2024-04-23,46.926188296508194,48.79951604158052,0.0,1.2880887986472334,1.012805269483429,0.781203492609498,0.8240003475233331,0.36819775364778834,0.0,0.0
2024-04-24,46.92690555506841,48.80034238007245,0.0,1.2776504489313896,0.9862734229882155,0.7812154331679086,0.8594093782857346,0.3682033814858941,0.0,0.0
2024-04-25,46.92199843467587,48.79523935543395,0.0,1.2775168457351354,0.986170288925372,0.7811337419049175,0.8697764546615047,0.3681648786632486,0.0,0.0
2024-04-26,46.91841311104105,48.79151089691206,0.0,1.2774192302990137,0.9852906164943279,0.7798675769411432,0.8793618212353052,0.36813674707710525,0.0,0.0
2024-04-29,46.92509357571448,48.79845806207169,0.0,1.2776011152664566,0.9854309068136313,0.7767608845871367,0.8684662914253032,0.3681891641213053,0.0,0.0
2024-04-30,46.85129900431221,48.7217174309215,0.0,1.2755919551446546,0.9915113138307997,0.7755393476184854,1.016730799658493,0.3676101485138574,0.0,0.0
2024-05-02,46.84843933839031,48.71874360014296,0.0,1.275514096751784,0.9882383176256581,0.7754920109706098,1.0259849254504496,0.3675877106682354,0.0,0.0
2024-05-03,46.84228914259555,48.72246696035242,0.0,1.2755653183090445,0.9906874575835578,0.7752018922250912,1.0261867568338159,0.3676024721005225,0.0,0.0
2024-05-06,46.84061113453392,48.71738039310165,0.0,1.2754321508161175,0.990584030998414,0.775120962075127,1.033307233632476,0.3675640948422976,0.0,0.0
2024-05-07,46.84132077956704,48.71820199742372,0.0,1.2754536606050093,1.0036106533547917,0.7750537261364403,1.0207162842393698,0.365642898673631,0.0,0.0
2024-05-08,46.83492669671922,48.71131081907925,0.0,1.2752795545755733,1.0321397427600063,0.7748676301255687,1.0057219758883678,0.36575358085201715,0.0,0.0
2024-05-09,46.80964463134305,48.69336419889343,0.0,1.2667829476342336,1.0345688386806258,0.7745821470453905,1.0554384094818485,0.3656188269214253,0.0,0.0
2024-05-10,46.79109094162286,48.674144105038245,0.0,1.266280839619137,1.0261351956589242,0.7742751300421158,1.1025998794858813,0.3654739085328329,0.0,0.0
2024-05-13,46.786060695039794,48.66891142201802,0.0,1.2661447088998372,1.0261853359230653,0.7741116649457945,1.1051288407739994,0.3654346184918742,0.00802271390761524,0.0
2024-05-14,46.77472783520204,48.65712248438556,0.0,1.3380249494089895,0.9699517871479985,0.7724002075775428,1.1144058654291153,0.3653461002612365,0.008020770587513425,0.0
2024-05-16,46.77514052514052,48.657551782551785,0.0,1.3380367547034213,0.9710832627499295,0.7724070224070224,1.1124104874104874,0.36534932368265705,0.008020841354174687,0.0
2024-05-17,46.78986602010139,48.67203527653262,0.0,1.3384350371194682,0.9717734785751709,0.7726369384642416,1.08177194613846,0.36545807421647153,0.00802322885217281,0.0
2024-05-20,46.79947838298726,48.693590129401144,0.0,1.3273146754940315,0.9730163506871302,0.7705487009730163,1.0624937305647506,0.36553315277359816,0.008024877119069115,0.0
2024-05-21,46.79467170791163,48.68858891412899,0.0,1.3271783498214247,0.9814219103183703,0.7705498000807219,1.0640696551984228,0.36549560963945527,0.008024052900975966,0.0
2024-05-22,46.7839728913198,48.67745708514301,0.0,1.3268749127583757,0.9815986355811055,0.7703736267967763,1.086288584864641,0.365412045200387,0.008022218335903117,0.0
2024-05-23,46.782659338843374,48.67609036935663,0.0,1.3268376581235115,0.9797260168477898,0.7703519970350714,1.09091084116213,0.3654017855352234,0.008021993096272741,0.0
2024-05-24,46.78795152884393,48.66964262791713,0.0,1.3269877538445738,1.0209943262047187,0.7711612025365202,1.0497965392416113,0.3654431208441375,0.008022900567379528,0.0
2024-05-27,46.750631499879354,48.63082168335301,0.0,1.3259292928564157,1.020179938385172,0.7705460920759291,1.1287233641728134,0.3651516281113043,0.008016501166000094,0.0
2024-05-28,46.673816307583955,48.550997214841374,0.0,1.3237506802829977,1.0263469603354995,0.7692800204885233,1.2832538335947754,0.36455165348785096,0.00800332938502417,0.0
2024-05-29,46.68147525564827,48.55760340997779,0.0,1.323967901382802,1.0583738568369654,0.7694062556282644,1.2425606851974145,0.35860799263572873,0.008004642692761802,0.0
2024-05-30,46.721941238254026,48.59969572013302,0.0,1.3251155870927012,1.0574486477652094,0.7700732178437149,1.15879515427502,0.35891885309403276,0.008011581542277517,0.0
2024-05-31,46.72840584401536,48.605419992532326,0.0,1.3252716646662062,1.0570924469130145,0.7701639202401194,1.1466724784182636,0.35896112803534486,0.008012525179360375,0.0
2024-06-03,46.73780548888239,48.61519720787469,0.0,1.3255382494720687,1.0573050861720075,0.7703188424380608,1.126787653420634,0.35903333480259175,0.008014136937557852,0.0
2024-06-04,46.737919392615126,48.62365319042176,0.0,1.3257688096455693,1.0866655231175926,0.7704528294022498,1.089631269547876,0.35789345435716247,0.008015530892657613,0.0
2024-06-05,46.784719937737194,48.67234199610055,0.0,1.325491643465214,1.0660900403584925,0.7712243145876293,1.0138566832219396,0.35825182736514405,0.008023557163833014,0.0
2024-06-06,46.79140265392986,48.67929433969532,0.0,1.325680976317496,1.0569336645930834,0.7663591600382618,1.0140015022244477,0.35830299995506165,0.008024703246473945,0.0
2024-06-07,46.76078295513598,48.64743922859287,0.07770848971264699,1.324813467546882,1.060251746636642,0.765857664350649,0.9970584650127349,0.3580685310288636,0.008019451982729308,0.0
2024-06-11,46.77218560895318,48.6593019450309,0.07772743898917431,1.3236926710003658,1.0608311461628794,0.7660444193463516,0.9740395166620678,0.3581558463226659,0.00802140753242253,0.0
2024-06-12,46.770572395919814,48.657623643727035,0.07772475810274587,1.3236470156981552,1.0567839917478605,0.7660179978134397,0.9814655729052615,0.3581434932185349,0.008021130867156437,0.0
2024-06-13,46.77882721600787,48.66621152085822,0.07773847621355057,1.3238806341341707,1.0569705099210822,0.7661531969446933,0.9639089697686377,0.35828692958691105,0.008022546564865899,0.0
2024-06-14,46.77878968750602,48.66617247819474,0.07773841384754607,1.3174615399426226,1.0529583918978762,0.7661525822952167,0.9744177240374556,0.358286642149784,0.008022540128745724,0.0
2024-06-17,46.79316750996104,48.68113040233367,0.07776230734970167,1.317866471926523,1.0532820267954948,0.7663880652111982,0.9439814461863165,0.3583967643176137,0.008025005918441864,0.0
2024-06-18,46.79166549639087,48.67956778705528,0.07775981125791942,1.3178241697394766,1.0532482175027784,0.7663634649258313,0.9471610446617368,0.3583852601422788,0.008024748323830693,0.0
2024-06-19,46.79125245956365,48.67913808544035,0.07775912486077186,1.3178125371141334,1.0533191671026743,0.7663567001242221,0.9479551516824539,0.3583820966235367,0.008024677488211748,0.0
2024-06-20,46.80289538193324,48.69125076454072,0.07777847342287891,1.3181404443245794,1.0535812612473774,0.766547390287403,0.923308338269738,0.35847127173021387,0.008026674243847154,0.0
2024-06-24,46.797298544536694,48.685428111669786,0.07776917242846079,1.3179828169454935,1.1016095570206943,0.7656531527012549,0.8878045257003438,0.3584284046083652,0.008025714388902042,0.0
2024-06-25,46.87615312818806,48.767464239459954,0.07790021537118368,1.3202036499747969,1.103465795856416,0.7672648663597286,0.720476501709544,0.35903236516791154,0.008039237912402856,0.0
2024-06-26,46.87460810006914,48.76585687412576,0.07789764779651752,1.3201601363409812,1.1067254047622876,0.7672395774715822,0.7204527549560269,0.35902053153689084,0.008038972940817082,0.0
2024-06-27,46.874457371071365,48.76570006366846,0.07789739731048986,1.320155891261986,1.1071237933540417,0.7673978892940518,0.7202092698706695,0.3590193770780678,0.008038947090865826,0.0
2024-06-28,46.905603490577725,48.7981028349682,0.07794915687810812,1.321033079723727,1.1078594308826677,0.7679077931459443,0.6510242792719597,0.362475645916156,0.008044288635511673,0.0
2024-07-02,46.93531756029593,48.82901577759872,0.07799853662188258,1.321628454896481,1.1085612449500173,0.7683942524174314,0.5883295192666045,0.3627052693686304,0.008049384584301607,0.0
2024-07-03,46.94347946848721,48.837506994118904,0.07801210032887454,1.321858282043128,1.1336309439947188,0.7680448267672478,0.5426228650326258,0.36679373487962064,0.008050784347665072,0.0
2024-07-04,46.96385883747753,48.858789151852164,0.07804596738339013,1.3224321346417778,1.1341230822760748,0.767975540764319,0.49976803675328774,0.36695296945172906,0.008054279399730664,0.0
2024-07-05,46.987019768502556,48.882884596168786,0.0780844569221992,1.3230843118736724,1.1346823920758378,0.7078368107374589,0.5112154744214981,0.3671339378096383,0.00805825148835905,0.0
2024-07-08,47.024913626524636,48.92230742182838,0.07814743008667993,1.3241513463294097,1.1533399356755518,0.7082463684429547,0.4133990986835102,0.3674300221619337,0.008064750266943234,0.0
2024-07-09,47.024534385398404,48.921912878818425,0.07814679985225496,1.3241406674656082,1.1545403371361012,0.7082406566589299,0.41299253048854245,0.367427058954462,0.008064685227270895,0.0
2024-07-10,47.03614193477609,48.933988777640465,0.07816608963044944,1.3244675187227548,1.1549866577180343,0.7075281446322725,0.38913644620979165,0.36751775475369214,0.008066675916455051,0.0
2024-07-11,47.03405518813477,48.93189849668031,0.07816262181148531,1.3082761229726318,1.1613884714569302,0.7005597218088234,0.4100916091739848,0.36750144992066774,0.00806631804040096,0.0
2024-07-12,47.03636959106595,48.93503229105998,0.07816646795658817,1.3074531606195883,1.1668503188772423,0.7005941942239093,0.3999477276870631,0.36751953355027417,0.008066714959400223,0.0
2024-07-15,47.04433894979394,48.94332333966946,0.07817971167903234,1.3076746820369003,1.166886656361037,0.700712895699067,0.3832338807795703,0.36758180228036264,0.008068081700622533,0.0
2024-07-16,47.046312731967085,48.945376795223495,0.07818299177021139,1.3077295465547847,1.1627400355010489,0.7006616104566726,0.3833306438599322,0.36759722446345006,0.008068420203324189,0.0
2024-07-17,47.034927805114144,48.93353230620311,0.07816407195289184,1.3066064370412196,1.1624586593530692,0.7004920545293216,0.4082439299830604,0.36750826812938614,0.008066467693796887,0.0
2024-07-18,47.03872216844143,48.93747983220394,0.0781703775411423,1.2825104872539528,1.1625524362697643,0.7005485640529203,0.4244111003549532,0.3675379154565989,0.008067118425298484,0.0
2024-07-19,47.04923575210014,48.950435035902665,0.07818784933387019,1.2827971400514635,1.164426061648174,0.7003823861898795,0.3988467897392367,0.3676200635346879,0.008068921499883404,0.0
2024-07-22,47.04733764572893,48.948460229487004,0.07818469500303782,1.2827453881922553,1.1450144548896903,0.6996279570395676,0.4229558010381056,0.36760523264586203,0.0080685959755457,0.0
2024-07-23,47.04625536265118,48.94901315922182,0.07818557819001597,1.2827598782919236,1.1363132070691382,0.6996358601502873,0.4321588821318117,0.3676093851741102,0.00806868711971269,0.0
2024-07-24,47.04242169977248,48.945024446129764,0.07817920707404838,1.2826553499104447,1.136220612202088,0.697965242928372,0.44188598260532813,0.3675794297516661,0.008068029625804786,0.0
2024-07-25,47.04204216318265,48.94462955940846,0.07817857632697846,1.2826450014925734,1.1370182416678096,0.6979596117695467,0.4418824174848927,0.36757646413386363,0.008067964533227912,0.0
2024-07-26,47.04204216318265,48.9439841222458,0.07817857632697846,1.2826450014925734,1.1370182416678096,0.6979596117695467,0.44252785464755096,0.36757646413386363,0.008067964533227912,0.0
2024-07-29,47.061748204731266,48.96448689254054,0.07821132554879087,1.2831823050306268,1.1166704736506932,0.6985748427500361,0.42132416859100963,0.3677304429311571,0.00807134422588141,0.0
2024-07-30,47.061748204731266,48.96448689254054,0.07821132554879087,1.2831823050306268,1.1166704736506932,0.6961534394822717,0.4237455718587741,0.3677304429311571,0.00807134422588141,0.0
2024-07-31,47.060143409213445,48.96365696722767,0.0782099999031455,1.2831605556864885,1.1190729088308695,0.6970294728210161,0.42293126882609133,0.36772421007092976,0.008071207420345254,0.0
2024-08-02,47.061102465923256,48.9638150460706,0.07821025240361333,1.2831646983618625,1.1130230966417212,0.6970317231760627,0.4278560866785906,0.3677253972661118,0.00807123347818507,0.0
2024-08-05,47.0612164185429,48.96393360587265,0.07821044178003414,1.2831678053859472,1.1130257916890307,0.6969526984216665,0.4276956976185768,0.36772628766752896,0.00807125302167535,0.0
2024-08-06,47.06019086483206,48.962866588323415,0.07820873742526183,1.283139842710849,1.1152614383305137,0.6968567997210635,0.42768637731317066,0.36771827421000297,0.008071077133669951,0.0
2024-08-07,47.06285978141273,48.97152262763234,0.07822256377883599,1.2833666862290347,1.1068210237065226,0.6968185454477939,0.42558241098248023,0.36673385680830956,0.00807250400194386,0.0
2024-08-08,47.05423728813559,48.96255044390638,0.07820823244552058,1.2831315577078288,1.0896690879741728,0.6963680387409201,0.4610976594027441,0.36666666666666664,0.008071025020177564,0.0
2024-08-09,47.03552592618888,48.94433951532158,0.07817914399888339,1.2826543150611436,1.0942659752908723,0.6960283542604406,0.49440845657910976,0.3665302901825874,0.008068023116499833,0.0
2024-08-12,47.03552592618888,48.94433951532158,0.07817914399888339,1.2826543150611436,1.0991067891607724,0.6944147496371407,0.49118124733250984,0.3665302901825874,0.008068023116499833,0.0
2024-08-13,47.036171057345065,48.945252871448815,0.07818021629053026,1.2826719077263677,1.099121864319808,0.6944242741100042,0.4895743575345074,0.36653531744879153,0.008068133776112514,0.0
2024-08-14,47.03632285548312,48.94541083069773,0.078180468598722,1.282676047247144,1.0991254114761504,0.6940231072097076,0.4896566191183115,0.3665365003549991,0.008068159814109598,0.0
2024-08-15,47.032528195943655,48.941462155315676,0.07817416138244833,1.2825725672426866,1.099036739435597,0.6939671168336641,0.48961711602691316,0.374574438904755,0.00806750891459735,0.0
2024-08-16,47.032755858249956,48.941699057871745,0.07817453978672631,1.28257877557211,1.0990420593545638,0.6939704760014651,0.4891354331547178,0.3745762520431065,0.00806754796560643,0.0
2024-08-20,47.032717914379184,48.94165957395313,0.07817447671909224,1.2825777408463657,1.0990411726978262,0.6917110045299245,0.49147462556523214,0.3745759498521623,0.008067541457078662,0.0
2024-08-21,47.034293477559345,48.94162009009823,0.07817441365155994,1.2825767061222908,1.0958132720630946,0.6908230176453124,0.49405584024989996,0.3745756476617057,0.008067534948561397,0.0
2024-08-22,47.04108048541818,48.939448576183594,0.07817094509398666,1.282519798869143,1.0957646514051813,0.690792366191752,0.4895969719044426,0.37455902793744067,0.00806717699628345,0.0
2024-08-23,47.03349193533426,48.931553786081686,0.07815833475158313,1.2823129059656022,1.0955878853774548,0.6906809292856618,0.5056497425775796,0.37449860500681165,0.008065875619358424,0.0
2024-08-26,47.032619409040386,48.93064604852018,0.07815688482304603,1.2822891175611826,1.0963741335393857,0.6901035155273291,0.5072535073809458,0.3744916576196107,0.008065725987930447,0.0
2024-08-27,47.036413237246656,48.93459297870315,0.07816318925171452,1.169463279433805,1.0954946060139679,0.6899171905778269,0.6133672766460652,0.37452186552704897,0.00806637659976414,0.0
2024-08-28,47.03637529593495,48.934553506249415,0.0781631262023933,1.1694623361014427,1.095493722347475,0.6899166340650875,0.6133667818813195,0.3746022271247827,0.008066370093126243,0.0
2024-08-29,47.03713413379904,48.93542363242572,0.07816438720814393,1.169481203037844,1.0955113959481968,0.6883144644448836,0.6132960123256124,0.37460827058268364,0.008066500227878632,0.0
2024-08-30,47.03762739154073,48.935936796694634,0.07816520688370082,1.1694934668729562,1.0956842157908238,0.6883216824959949,0.6120924559685468,0.3746121989348881,0.008066584817719383,0.0
2024-09-02,47.033947179295666,48.93210806119478,0.07815909125739345,1.1694019659955524,1.095598489730831,0.6882678283790901,0.6198685410867582,0.374582889369799,0.008065953690133484,0.0
2024-09-03,47.0362614723671,48.934515752776036,0.07816293705503993,1.1694595061134871,1.0875860477947406,0.6883016944176014,0.6311112688530779,0.3665349700496403,0.008066350573275535,0.0
2024-09-04,47.0362614723671,48.934515752776036,0.07816293705503993,1.1694595061134871,1.0884733463578007,0.6883016944176014,0.6302239702900175,0.3665349700496403,0.008066350573275535,0.0
2024-09-05,47.028674476860566,48.9266225669762,0.07815032929596957,1.1692708711382527,1.0953143675630164,0.6881906706733832,0.6392358204332867,0.3664758475963733,0.008065049462948356,0.0
2024-09-09,47.02916755719188,48.92713554667495,0.07815114867671313,1.169283130562422,1.0941967328142075,0.6867461620043471,0.6407748980768688,0.3664796899762482,0.008065134022364617,0.0
2024-09-10,47.02931927629706,48.927293388746364,0.07815140079732172,1.1693675543450646,1.0942002627629142,0.6864257710897886,0.6406963136573001,0.36648087226318876,0.008065160041003274,0.0
2024-09-11,47.03349193533426,48.93163444483788,0.07815833475158313,1.0822791906055134,1.0918775825925497,0.686406015207402,0.7215732329078046,0.36651338814364676,0.008065875619358424,0.0
2024-09-12,47.03174691511868,48.92981900040086,0.07815543494830368,1.082319692024032,1.0886108415864344,0.6863805484107991,0.7284022012571006,0.36649978989173576,0.008065576362054044,0.0
2024-09-13,47.01892878021247,48.916483560787796,0.07813413429556312,1.0820247142540367,1.0883141492128128,0.686193480758764,0.7369927631181084,0.3848650392081763,0.008063378152276897,0.0
2024-09-16,47.01885295405414,48.916404674494046,0.07813400829075204,1.081700434696015,1.0888768296783444,0.6861923741530442,0.7369109409382693,0.38486441854670744,0.008063365148684422,0.0
2024-09-17,46.980705519890684,48.880746126279426,0.0780706164436538,1.0808228272359297,1.066401113775234,0.6851522417304767,0.8354925619408565,0.38455216954134114,0.008056823162399774,0.0
2024-09-19,46.93151225165696,48.82956333476863,0.07798886908091446,1.0796106190416785,1.0652844903560204,0.6843543382817499,0.9394882030768983,0.3841495068350926,0.008048386902055156,0.0
2024-09-20,46.869685015320016,48.76523561960062,0.0778861271063013,1.078188347785269,1.0662924274429237,0.6834527748037977,1.0675784728853392,0.3836434310406358,0.008037784015098174,0.0
2024-09-23,46.85785872819698,48.752931041964324,0.07786647466567237,1.0779162963522488,1.0579876217216126,0.68328032413025,1.100496770429704,0.38362698663975225,0.008035755899450193,0.0
2024-09-24,46.81313105769223,48.70639445034509,0.07779214805074071,1.0607509310572105,1.0537664967120977,0.6834309147120285,1.213445116395197,0.38326079958125503,0.008028085454152808,0.0
2024-09-25,46.80505232605739,48.69798899057826,0.07777872314466842,1.0605678729726562,1.0552702509628027,0.6833129722709621,1.228807505285582,0.38319465871274205,0.008026700014929661,0.0
2024-09-26,46.833075879419994,48.735503657773464,0.07783864025775916,1.0613848851659151,1.0760850618090214,0.6838393648238429,1.1407497732718657,0.38348985406660707,0.008032883411533454,0.0
2024-09-27,46.88597884342445,48.79843356103523,0.0779198848490453,1.0591957928086941,1.077851534072862,0.684553126645947,1.024135865260517,0.38389012411696827,0.008041267786279185,0.0
2024-09-30,46.85200662177149,48.767257590125205,0.07787010398752792,1.054501036660827,1.0819042414696476,0.6847586750028126,1.0900207332165415,0.3836448673234864,0.008036130442469341,0.0
2024-10-02,46.847777087613935,48.763691560510445,0.0778644098576825,1.0407635051359172,1.1375917960322097,0.6847889585213316,1.0558703256243014,0.38361681389120356,0.008035542812970331,0.0
2024-10-03,46.80093959483785,48.70091463634839,0.07776455396932273,1.0354161767927779,1.501441733964973,0.7239566990271005,0.0894814011102114,1.0620599661816479,0.008025237767731964,0.0
2024-10-04,45.421218074045036,47.19364226132428,0.07535777444928166,1.062319090791731,1.2738496857370831,0.7052834432203667,2.9019353494065476,1.047231982181658,0.007776860108285,0.3113854787357314
2024-10-07,46.15688517906301,47.94980673015231,0.07656520131353964,1.093167760756265,1.4037743720705316,0.7200605568320811,1.2114527002468418,1.064011352825722,0.007901465563832779,0.3163746811758645
2024-10-08,46.15783018875384,47.98495725738794,0.07662120264449897,1.1307360142583438,1.4769151940082061,0.730313134803501,0.9865078681039928,1.0683478523527612,0.007907244854953454,0.3798640428319639
2024-10-09,46.15112734690973,48.07451599002131,0.11726147411035863,1.3369231316641563,1.7676198609150824,0.7558344106681848,0.1160754173931264,1.2928808922309332,0.00790704478154812,0.37985443130557167
2024-10-10,46.15525709099304,48.068852759707916,0.07661023810050883,1.4158267738946464,1.607154716312842,0.7585915733481757,0.26208765665963546,1.2679033936200828,0.007906113323065928,0.3798096840400872
2024-10-14,46.10420378302566,48.01403788079805,0.07652287631249763,1.3131293986833958,1.6463079489026193,0.7656236180079098,1.0898784478728378,0.6030223772159257,0.007897097658668487,0.3793765715224341
2024-10-15,46.1883670624277,48.10498348753931,0.07666782182683042,1.3160122605218476,1.6061473509645585,0.7580540773197753,0.9675653179776151,0.5941953992977259,0.00791205591608157,0.38009516620855865
2024-10-16,46.215462418250205,48.13874487096971,0.07671279726208939,1.31678426920571,1.6280688087666342,0.7588154404098316,0.8826325868679408,0.5945439705245524,0.007916697343868875,0.3803181403994607
2024-10-17,46.02622890826981,47.957984532073944,0.0764247417411591,1.2921223363729717,1.6309465783956958,0.7559660986470691,1.3467790402188162,0.526770743126111,0.007886970251925604,0.378890050902506
2024-10-18,46.018432511114234,47.945030492180216,0.07640786819682162,1.2910485304298869,1.643675967557014,0.7597418060643718,1.3523167591078336,0.5266544393050274,0.007885228916080662,0.37880639712851505
2024-10-21,46.01727136961393,47.946186247561556,0.07640594026616707,1.295352721044987,1.6412689851808746,0.76058998948137,1.3496017271369614,0.5266411507097316,0.007885029955228799,0.37879683904919154
2024-10-22,45.99343641089581,47.92381570879354,0.07637029108981745,1.2951424081310323,1.6737625096743585,0.7607868110319999,1.3665474480973632,0.523636959753093,0.007881350989661244,0.37862010154332615
2024-10-23,45.99271144149213,47.9230603118759,0.0763690873066538,1.2955160548470332,1.635669801818672,0.7591985738132054,1.4073506625747336,0.5236287059498533,0.00788122676023259,0.37861413356157364
2024-10-24,46.005437974531866,47.93632098712876,0.0763902192139139,1.2962687043698515,1.6374625833768892,0.7595663179835505,1.3781773088726963,0.5237735979950917,0.00788340755561547,0.37871889897176714
2024-10-25,45.99572021391049,47.92619536474733,0.06250221674003255,1.2963889797478632,1.605353279395943,0.7594058742625645,1.460013950683938,0.5078994762582216,0.007881742337961229,0.37863890191565747
2024-10-28,45.99158778408173,47.92188949371448,0.062496601303995925,1.2962725072485812,1.6353145990642062,0.7593376463606566,1.4387616058080068,0.507853844644325,0.007881034212357618,0.37860488356166005
2024-10-29,46.00503903041235,47.93590529902294,0.06251487980272732,1.2970457974707095,1.6417842203929371,0.7587713973534054,1.38983269977564,0.5225077217307399,0.007883339193282133,0.3787156148452737
