date,ASTRUM CAPITAL MANAGEMENT LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CATHAY SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD
2024-03-28,0.0,17.86624590362908,34.676538414856175,0.0,22.721204029615244,12.040296152445686,0.19419832503944653,1.0316786017720596,2.803738317757009,8.666100254885302
2024-04-05,0.0,17.80174503150751,34.621909840038775,0.0,22.92777508482792,12.021328162869608,0.19389238972370335,1.030053320407174,2.7508482792050413,8.652447891420262
2024-04-12,0.0,17.7974315483402,34.613520717228006,0.0,22.922219529924885,12.018415313787255,0.1938454082868912,1.0298037315241095,2.750181730070269,8.67458202083838
2024-04-17,67.30860675225868,5.821049294658424,11.321128546520844,0.0,7.497226184815344,3.9308923759708354,0.06340148993501347,0.3368204152797591,0.8836582659692502,2.837216674591853
2024-04-18,67.30593969172247,5.812893767088005,11.320679954035741,0.0,7.496929112018069,3.9584736696120775,0.06339897769148473,0.3368070689860126,0.8836232515750683,2.82125450727107
2024-04-22,67.30860675225868,5.809161515295609,11.321128546520844,0.0,7.497226184815344,3.9586305278174034,0.06340148993501347,0.3368204152797591,0.8836582659692502,2.8213663021080992
2024-04-23,67.30327284253903,5.816625723115936,11.320231397099612,0.0,7.496632062762501,3.9583168238370714,0.06339646564704018,0.3367937237499009,0.8835882399556225,2.8211427212932882
2024-04-26,67.28727618443988,5.839011250198067,11.31754080177468,0.0,7.494850261448264,3.9573760101410236,0.0633813975598162,0.33671367453652357,0.8833782284899382,2.8204721914118207
2024-04-30,67.28727618443988,5.842972587545556,11.31754080177468,0.0,7.490888924100776,3.9573760101410236,0.0633813975598162,0.33671367453652357,0.8833782284899382,2.8204721914118207
2024-05-02,67.25796871906553,5.883983369629776,11.312611364086319,0.0,7.487626212631163,3.9556523460700848,0.06335379132844982,0.3365670164323896,0.8829934666402692,2.8192437141160167
2024-05-03,67.26063197909242,5.880256593014968,11.313059317335867,0.0,7.487922705314009,3.9558089807555237,0.06335629999208046,0.33658034370792744,0.8830284311396215,2.8193553496475805
2024-05-06,67.26063197909242,5.884216361764473,11.313059317335867,0.0,7.487922705314009,3.9558089807555237,0.06335629999208046,0.33658034370792744,0.8830284311396215,2.8153955808980755
2024-05-07,67.23933180270762,5.9377721478901115,11.269891536695432,0.0,7.485551421106801,3.9545562504948144,0.0633362362441612,0.3364737550471063,0.8985828517140368,2.814503998099913
2024-05-08,67.23400886637111,5.937302089930336,11.268999366687778,0.0,7.4928752374920835,3.9542431918936036,0.06333122229259025,0.3364471184293857,0.8985117162761241,2.8142811906269793
2024-05-13,67.24998020429172,5.93871248713279,11.271676300578035,0.0,7.494655158761581,3.955182516430438,0.06334626652941643,0.3365270409375247,0.878929448095653,2.810990577242854
2024-05-14,67.24465558194774,5.938242280285035,11.27870150435471,0.0,7.494061757719715,3.986539984164687,0.05938242280285036,0.33650039588281866,0.8788598574821853,2.7830562153602534
2024-05-16,67.2260260418728,5.936597142517909,11.275576839355681,0.0,7.468239205287529,4.036886056912178,0.05936597142517909,0.33640717140934817,0.8786163770926505,2.7822851941267266
2024-05-20,67.22336552160836,5.940319772043692,11.275130599968339,0.0,7.467943644134873,4.036726294126959,0.05936362197245528,0.33639385784391324,0.8785816051923381,2.782175083109071
2024-05-21,67.23667022918893,5.917745319241578,11.281320508253176,0.0,7.469421683885525,4.0375252345327155,0.05937537109606934,0.33646043621105964,0.8787554922218264,2.782725725369117
2024-05-22,67.2260260418728,5.916808485376182,11.279534570784026,0.0,7.468239205287529,4.05271698262556,0.05936597142517909,0.33640717140934817,0.8786163770926505,2.7822851941267266
2024-05-23,67.20740682123922,5.863733481047717,11.27641054047638,0.0,7.4661707683785705,4.130727229563979,0.059349529160402,0.3363139985756113,0.8783730315739495,2.7815145999841735
2024-05-24,67.21006607842361,5.836267953942944,11.27685672456772,0.0,7.466466189213786,4.170458592173466,0.04352471016499822,0.3363273058204408,0.8784077869663277,2.781624658726704
2024-05-28,67.21006607842361,5.848138329442488,11.27685672456772,0.0,7.45459581371424,4.170458592173466,0.04352471016499822,0.3363273058204408,0.8784077869663277,2.781624658726704
2024-05-29,66.85538854112674,5.964674454766556,11.343247876878912,0.0,7.515649296280053,4.278138830190184,0.03588373669311431,0.3389019576571907,0.8851321717634864,2.782983134643754
2024-05-30,66.82608002550614,5.9620596205962055,11.34624581539933,0.0,7.512354535310059,4.276263350868803,0.06775067750677506,0.33875338753387535,0.8847441415590627,2.785748445719751
2024-05-31,66.79679719555432,6.003266541847588,11.34127395132056,0.0,7.509062661833248,4.274389515197387,0.06772098952316456,0.3386049476158228,0.8843564514201491,2.7845277456877664
2024-06-04,66.77019870186756,6.040696053836658,11.33675785449767,0.0,7.506072552064667,4.2726874527137335,0.06769402301596782,0.3384701150798391,0.8840043005614622,2.783418946362442
2024-06-05,66.74362138279663,6.078095768817418,11.332245352863909,0.0,7.503084822672451,4.270986745213549,0.06766707797635632,0.33833538988178163,0.8836524300441826,2.78231102973371
2024-06-06,66.74096481451997,6.081834102849864,11.331794300270657,0.0,7.502786180544499,4.254895717242477,0.08358541633497851,0.3383219232606273,0.8836172583983443,2.78220028657857
2024-06-07,66.74096481451997,6.093774876612004,11.331794300270657,0.0,7.502786180544499,4.238974685559625,0.08756567425569177,0.3383219232606273,0.8836172583983443,2.78220028657857
2024-06-11,66.74362138279663,6.09003701787207,11.332245352863909,0.0,7.503084822672451,4.239143414401146,0.0875691597341082,0.33833538988178163,0.8836524300441826,2.78231102973371
2024-06-14,66.38232808916429,6.156198446867581,11.46340482034362,0.0,7.572526455558686,4.285196958113708,0.09254415965879371,0.34201102482597673,0.8932523236631393,2.8125377218042087
2024-06-17,66.37965719803654,6.159974249617767,11.462943590568923,0.0,7.572221775166975,4.285024543333065,0.09254043614709906,0.3419972640218878,0.8932163836806952,2.812424559427054
2024-06-20,66.36897578244428,6.179097272507845,11.46109904256175,0.0,7.575026148523614,4.268243623783087,0.10057124466972403,0.34194223187706174,0.8930726526671494,2.811972000965484
2024-06-21,66.36096697638872,6.190418728128394,11.459716021077188,0.0,7.5741120630706735,4.267728570853948,0.09653674429829855,0.34190096938980735,0.9010096134507863,2.8076103133421824
2024-06-24,66.30495940840768,6.293706293706294,11.45406317820111,0.0,7.567719636685154,4.264126677919782,0.10449320794148381,0.3416124105779278,0.900249176111245,2.7690700104493207
2024-06-25,66.29696604380149,6.305003013863773,11.452682338758288,0.0,7.566807313642757,4.263612618042998,0.10448061080972475,0.341571227647177,0.90014064697609,2.7687361864577054
2024-06-26,66.31295470075163,6.314562482414889,11.45544435065718,0.0,7.56863217974999,4.264640861770971,0.1045058081112585,0.34165360344065276,0.8682020981550705,2.76940391494835
2024-07-02,66.28098509501427,6.38785103049295,11.449921658430757,0.0,7.552930778192921,4.274637419147483,0.10445542565585954,0.34148889156723317,0.8476959543610141,2.7600337471375194
2024-07-03,66.28098509501427,6.359728415893295,11.449921658430757,0.0,7.5649833273070595,4.290707484633,0.10445542565585954,0.34148889156723317,0.8476959543610141,2.7600337471375194
2024-07-04,66.26235038958953,6.281629046509759,11.446702546389268,0.0,7.562856454333682,4.289501164752188,0.17672102176881677,0.34139288296248693,0.8795887219857017,2.759257771708571
2024-07-05,66.28897460623594,6.288171006107361,11.431211828993892,0.0,7.577949212471874,4.29122468659595,0.17277402764384442,0.34153005464480873,0.8477981356477017,2.760366441658631
2024-07-08,66.32095192153079,6.291204373693519,11.43672616176234,0.0,7.581604759607654,4.293294741919923,0.12461810580479177,0.34169480623894516,0.8482071072519698,2.7616980221900627
2024-07-09,66.63704661119638,6.317150012117295,11.503352451732773,0.0,7.617739720494386,4.301639873980127,0.1252120526698441,0.3433233702237661,0.8522497778495839,2.302286129735843
2024-07-10,66.63704661119638,6.300993618224412,11.563938928831083,0.0,7.617739720494386,4.277405283140803,0.1050165603037402,0.3433233702237661,0.8522497778495839,2.302286129735843
2024-07-12,66.63704661119638,6.260602633492204,11.604329913563292,0.0,7.617739720494386,4.277405283140803,0.1050165603037402,0.3433233702237661,0.8522497778495839,2.302286129735843
2024-07-15,66.6262822066069,6.247475971246264,11.638801389225426,0.0,7.616509167272434,4.276714320329537,0.10499959615539939,0.3432679105080365,0.8521121072611259,2.293837331394879
2024-07-16,66.60745286446769,6.233598449674997,11.728370140094473,0.0,7.626468569582946,4.263393758326941,0.036335742258468244,0.34317089910775567,0.8639832048124673,2.2972263716742702
2024-07-17,66.50542185673399,6.215987422904825,11.871649131293587,0.0,7.614786149070826,4.25686298222276,0.036280082234853066,0.3426452211069456,0.8626597331398397,2.293707421292377
2024-07-18,66.47326644909141,6.317740440791329,11.745034046496636,0.0,7.691687819815464,4.2467464442564165,0.03626254079535839,0.34247955195616264,0.862242636689633,2.284540070107579
2024-07-19,66.47058823529412,6.317485898468976,11.744560838033843,0.0,7.691377921031426,4.2506043513295735,0.0362610797743755,0.3424657534246575,0.8622078968573732,2.2844480257856565
2024-07-22,66.42241726386987,6.38940333360174,11.776310491988083,0.0,7.637490941299621,4.24752395522989,0.036234801513809485,0.3422175698526452,0.8615830582172478,2.2868185844270874
2024-07-23,66.3582978038774,6.431501890435203,11.805164508084626,0.0,7.6140294425227255,4.259512509049956,0.03619982302308745,0.3418872174402703,0.860751347437857,2.292655458128871
2024-07-24,66.35029157450231,6.462899658154033,11.803740197064148,0.0,7.6131107983108794,4.222803136939473,0.05228232455258395,0.34184596822843355,0.8606474964809975,2.2923788457671423
2024-07-25,66.35029157450231,6.4548562236074805,11.803740197064148,0.0,7.62115423285743,4.222803136939473,0.05228232455258395,0.34184596822843355,0.8606474964809975,2.2923788457671423
2024-07-26,66.37164581405641,6.440841614032265,11.807539123788068,0.0,7.651768113609848,4.224162207828781,0.036207104638532404,0.34195598825280604,0.8408094299392526,2.285070603854045
2024-07-30,66.40904882663125,6.4283701646339,11.81419313287445,0.0,7.65608018355271,4.210441573078936,0.036227508754981284,0.34214869379704543,0.8171315863623556,2.2863583303143744
2024-07-31,66.38767051627701,6.454468633052995,11.810389923946722,0.0,7.653615548670073,4.2090861534747095,0.03621584644481107,0.342038549756549,0.8168685364774053,2.2896462918997225
2024-08-01,66.3582978038774,6.455635105783927,11.77298688761966,0.0,7.686429088568901,4.207223875794385,0.03619982302308745,0.3418872174402703,0.8084627141822863,2.3328774837100794
2024-08-02,66.31562022670633,6.455502853927165,11.765415226304366,0.0,7.761877964466597,4.1844199694509205,0.03617654152263044,0.3416673366026208,0.8079427606720797,2.3313771203472946
2024-08-05,66.31562022670633,6.471581316826111,11.765415226304366,0.0,7.761877964466597,4.1683415065519736,0.03617654152263044,0.3416673366026208,0.8079427606720797,2.3313771203472946
2024-08-06,66.30495940840768,6.4946547705168385,11.755485893416928,0.0,7.7606301744232775,4.16767140905072,0.03617072582589824,0.33357447150550595,0.8078128767783941,2.3390402700747526
2024-08-07,66.31562022670633,6.503738242624005,11.749336763405418,0.0,7.761877964466597,4.1683415065519736,0.03617654152263044,0.33362810515314734,0.8079427606720797,2.323337888897821
2024-08-09,66.39301380337237,6.467061048734355,11.763048814841644,0.0,7.770936456195421,4.112841563040766,0.036218761318362915,0.3340174654915691,0.8088856694434383,2.313976417562075
2024-08-12,66.39301380337237,6.438890901042295,11.763048814841644,0.0,7.799106603887481,4.112841563040766,0.036218761318362915,0.3340174654915691,0.8088856694434383,2.313976417562075
2024-08-13,66.34495516145897,6.474444042305063,11.75453412152652,0.0,7.825632364177423,4.109864479028431,0.036192544335866814,0.33377568665299395,0.8083001568343589,2.3123014436803797
2024-08-14,66.3396196067393,6.473923358398006,11.74956773493104,0.0,7.841087297438579,4.109533957939603,0.03618963368048574,0.33374884394225746,0.8042140817885721,2.312115485142145
2024-08-15,66.3529601029601,6.471203346203345,11.751930501930502,0.0,7.8426640926640925,4.102316602316602,0.036196911196911194,0.3338159588159588,0.8043758043758044,2.3045366795366795
2024-08-16,66.33695215118617,6.509851226377162,11.749095295536792,0.0,7.840772014475271,4.101326899879373,0.03618817852834741,0.33373542420587055,0.788098110172899,2.3039806996381182
2024-08-19,66.19513378061596,6.57182119472961,11.809877940344354,0.0,7.8813353811332965,4.065960714574408,0.03637539406676906,0.33546196750464796,0.7881335381133294,2.31590008891763
2024-08-20,66.01636502882019,6.699181748558991,11.81829174896207,0.0,7.860050788020477,4.123503567253819,0.03627715748317143,0.3345560079003588,0.7860050788020476,2.3257688741988796
2024-08-21,66.0376597717834,6.661021732994637,11.822103947421475,0.0,7.862586186040886,4.132897867021492,0.0362888593201887,0.33466392484174023,0.7862586186040885,2.3265190919720977
2024-08-22,66.0456488426486,6.64972981692072,11.82353415598032,0.0,7.86353738204694,4.133397854665699,0.03629324945560126,0.3347044116461005,0.7863537382046939,2.326800548431325
2024-08-23,65.8448562507603,6.719111147155428,11.889217793276833,0.0,7.90722192936215,4.136085316897125,0.036494870443209926,0.33656380519849155,0.790722192936215,2.3397266939702366
2024-08-26,65.75686401555033,6.851866850247024,11.87332955373775,0.0,7.896655057908804,4.130558030290759,0.0364461002672714,0.33611403579816956,0.7896655057908804,2.328500850409006
2024-08-27,65.73556797020484,6.882033843413489,11.869484252287265,0.0,7.894097643915472,4.129220306048094,0.036434296818071414,0.33600518176665856,0.7894097643915472,2.3277467411545625
2024-08-28,65.7249251194042,6.884967214441836,11.867562535416498,0.0,7.900914757548774,4.128551768801101,0.03642839796000971,0.33595078118675625,0.7892819558002105,2.3314174694406216
2024-08-29,65.71694524262415,6.8841312881945855,11.866121656076734,0.0,7.899955481808248,4.128050507912097,0.03642397506981262,0.3359099923104941,0.7891861265126067,2.3432757294912783
2024-09-02,65.75153871072239,6.8837058632977,11.872367994816974,0.0,7.904114026563006,4.081632653061225,0.03644314868804665,0.3360868156786524,0.7896015549076772,2.3445092322643344
2024-09-03,65.80216395834178,6.933581877861977,11.88150909754022,0.0,7.910199781172753,4.08477529683511,0.03647120800745633,0.22287960449001096,0.7821047939376747,2.3463143818130243
2024-09-04,65.77817386372843,6.96751195009317,11.877177347484404,0.0,7.907315887547598,4.083286073077859,0.03645791136676659,0.2227983472413514,0.7818196548651059,2.345458964595317
2024-09-09,65.77284510693454,6.97099805573558,11.872164614387556,0.0,7.906675307841867,4.091056383668179,0.0364549578742709,0.22278029812054437,0.7817563188593649,2.3452689565780944
2024-09-10,65.77018105229048,6.982866863785492,11.871683745797723,0.0,7.906355056907935,4.082789906436065,0.03645348130746486,0.22277127465672975,0.7817246547045242,2.345173964113573
2024-09-12,65.79949752816273,6.969770645919443,11.941810519491044,0.0,7.909879244671367,3.983304967987681,0.03646973012399708,0.22287057297998217,0.7820731015479374,2.354323689115812
2024-09-17,65.84752635847526,6.81265206812652,11.950527169505271,0.0,7.915652879156529,4.148418491484184,0.0364963503649635,0.22303325223033255,0.7826439578264396,2.283049472830495
2024-09-19,65.83417798499899,6.969389823636732,11.948104601662275,0.0,7.914048246503142,4.147577539022907,0.03648895195621326,0.22298803973241438,0.7824853030610176,2.1447395094263126
2024-09-20,65.83684722672722,6.9615634122607855,11.948589036652612,0.0,7.918423613363607,4.155854686993188,0.03649043139798897,0.2229970807654882,0.7825170288679857,2.136717482971132
2024-09-23,65.83951668491262,6.969954993309817,11.949073510927299,0.0,7.918744678262985,4.17224181972996,0.03649191095973726,0.22300612253172766,0.782548757247699,2.1084215221181526
2024-09-24,65.84752635847526,6.970802919708029,11.950527169505271,0.0,7.919708029197079,4.1727493917274945,0.0364963503649635,0.22303325223033255,0.7826439578264396,2.0965125709651256
2024-09-25,65.8528672236191,6.967312839646363,11.935274555925055,0.0,7.920350393381459,4.189309757482359,0.03649931056857815,0.2230513423635331,0.7827074377483981,2.092627139265147
2024-09-26,65.8555379811007,6.95948412215598,11.935758608103175,0.0,7.920671614551648,4.1894796609482094,0.03650079085046843,0.2230603885306404,0.7827391815711562,2.09676765218802
2024-09-27,65.76219018305524,7.006317835736271,11.918840110157136,0.0,7.9094443544467845,4.183541227928074,0.036449052324639554,0.2227442086505751,0.7816296776283818,2.1788433500728983
2024-09-30,65.77284510693454,7.0034024627349325,11.920771224886586,0.0,7.910725858716786,4.184219053791315,0.0364549578742709,0.22278029812054437,0.7817563188593649,2.1670447180816588
2024-10-02,65.79416531604538,7.046191247974068,11.867909238249595,0.0,7.880875202593193,4.1774716369529985,0.03646677471636953,0.1944894651539708,0.8225283630470016,2.179902755267423
2024-10-03,65.77817386372843,7.028275135704448,11.860973831321395,0.0,7.8789597342623345,4.17645629101515,0.03645791136676659,0.19444219395608847,0.8385319614356315,2.2077290772097546
2024-10-04,65.40459983082934,7.419341845571354,11.894308615620092,0.0,7.83421275224554,4.164820558263181,0.03625085592298707,0.2295887541789181,0.8337696862287027,2.1831071011398877
2024-10-07,65.41513918543286,7.392337751279056,11.896225274946621,0.0,7.8515892519034765,4.165491681102203,0.03625669741771744,0.22962575031221047,0.7936188212544817,2.219715586351368
2024-10-08,65.40459983082934,7.383090989648366,11.922503725782414,0.0,7.8181012607242115,4.172876304023846,0.03625085592298707,0.2295887541789181,0.8136303218270432,2.219357957062875
2024-10-09,65.42304593070105,7.373086220789686,11.921837228041902,0.0,7.812248186946011,4.165995165189364,0.0362610797743755,0.22965350523771155,0.813859790491539,2.2240128928283642
2024-10-10,65.4098690835851,7.411883182275932,11.927492447129909,0.0,7.81067472306143,4.16515609264854,0.03625377643504532,0.229607250755287,0.785498489425982,2.2235649546827796
2024-10-14,65.40723435108355,7.415612664142432,11.927012003544672,0.0,7.810360106340128,4.164988318698139,0.03625231612019657,0.22959800209457829,0.7854668492709256,2.2234753887053893
2024-10-15,59.862514029180694,8.599887766554433,13.809390198279086,0.0,9.067527123082678,4.8353909465020575,0.04208754208754208,0.2665544332210999,0.9118967452300786,2.604751215862327
2024-10-16,59.85131849635309,8.621657003927435,13.80213203665607,0.0,9.070506826257715,4.83448662801571,0.042079670843463625,0.26650458200860294,0.9117262016083785,2.5995885543295305
2024-10-18,59.85131849635309,8.584252852066578,13.80213203665607,0.0,9.070506826257715,4.83448662801571,0.042079670843463625,0.26650458200860294,0.9117262016083785,2.6369927061903873
2024-10-21,58.725571153316814,8.454904119644004,13.542526837324525,0.0,8.90448665015139,4.743554454537113,0.041288191577208914,0.2614918799889898,2.729608220937701,2.59656849252225
2024-10-22,58.66636113657195,8.602199816681944,13.524289642529789,0.0,8.890925756186984,4.738771769019248,0.04124656278643447,0.2612282309807516,2.6810265811182403,2.593950504124656
2024-10-23,58.64485981308412,8.63569726956203,13.519332966831593,0.0,8.887667216419278,4.737035000916254,0.04123144584936778,0.26113249037932934,2.680043980208906,2.5929998167491295
2024-10-24,58.61532121434132,8.681716195796511,13.51252346719172,0.0,8.883190622281239,4.734649022391135,0.04121067814460369,0.26100096158249003,2.6786940793992398,2.5916937588717435
2024-10-25,58.65560850439883,8.641862170087977,13.494318181818182,0.0,8.893878299120235,4.737903225806452,0.04123900293255132,0.2703445747800587,2.680535190615836,2.584310850439883
2024-10-28,58.559011893870085,8.787740164684354,13.472095150960659,0.0,8.879231473010064,4.716376944190302,0.05032021957913998,0.26989935956084177,2.6761207685269897,2.5892040256175664
2024-10-29,57.01750478820542,11.139815598414325,13.11745579261503,0.0,8.64549463275578,4.6456727985390405,0.04899559039686428,0.2627945303104539,2.60122043561534,2.521045833147744
2024-10-30,54.58260105448155,14.191564147627417,12.939367311072056,0.0,8.286467486818982,4.578207381370826,0.048330404217926184,0.2504393673110721,2.570298769771529,2.5527240773286466
2024-10-31,50.51366120218579,18.308196721311475,12.939890710382516,0.0,8.262295081967213,4.5683060109289615,0.048087431693989074,0.24918032786885244,2.5573770491803276,2.5530054644808744
2024-11-01,48.837005946135015,19.937040923399792,12.701119272472894,0.0,8.276495278069255,4.568905211612452,0.048093739069604756,0.25795732773697094,2.5577124868835255,2.8156698146204966
2024-11-04,48.83487080837669,19.931797315612293,12.700563983736282,0.0,8.28050539937918,4.573077427534647,0.048091636427228614,0.2579460499278625,2.557600664538976,2.8155467144668385
2024-11-05,47.07003767418637,20.666333802369387,12.87277018746312,0.0,8.646906631564613,4.775089646407335,0.04992964459171168,0.2678044573555445,2.655349280559212,2.9957786755027005
2024-11-06,42.21109618594049,18.703952456547402,11.54394105914438,0.0,7.676965034395734,4.282167134774291,0.044775511865510646,0.24015956364228436,2.3812431310294295,12.915699922660478
2024-11-07,42.27867716021694,19.67948456550993,11.601353831097336,0.0,6.467397952942136,4.334706194185051,0.04485584961056967,0.2405904660930555,2.401826856420503,12.95110712392448
2024-11-08,41.98420732941891,20.469730714719578,11.54484713504758,0.0,6.090301680502126,4.300465681312007,0.044543429844097995,0.311804008908686,2.3931970034419923,12.860903016805022
2024-11-11,41.86384559476702,21.093434547363323,11.48752321731406,0.0,5.842687555519664,4.179116530727611,0.04441573124444803,0.3109101187111362,2.3621093434547364,12.815957360898006
2024-11-12,30.782371012127207,15.523649459099587,11.0475696890553,3.2866594049406657,6.890999529238739,4.076407735305812,5.807322309000851,17.659485221849213,2.024843463567781,2.900692175814842
2024-11-13,30.37029972158215,15.353920615879682,12.35550966682422,10.190805626098024,8.85214561715097,4.42314357442024,5.817459032316952,7.343590027199697,3.022969648213038,2.270156470315024
2024-11-14,30.017704887049117,14.645837405951474,14.177922533939,10.07249183082985,7.562330745078347,4.490495783160994,5.437234739378689,7.901072206477338,3.2802912458551945,2.414618622279993
2024-11-15,29.83887697150134,14.886675583026559,14.254625543966643,9.960682214348585,7.6726896224944605,5.537229870097278,5.1947504758448995,7.3071864034183935,3.001731161388493,2.345552153913348
2024-11-18,30.08477359931121,14.910696274478989,14.261830848824708,10.042766341359577,7.808461203293447,5.501613690614781,5.257871311916658,6.821884908562949,3.0496814287110414,2.2604203929266427
2024-11-19,29.791720016679683,15.25393533449711,14.378642646939156,9.944940487821025,7.746766701868098,5.766973579617682,5.2210219203614,6.6835976812111255,3.014227845051793,2.1981737859529282
2024-11-20,29.844889477189383,15.468265394758538,14.919566180581848,9.962689282460694,7.495765065451502,5.757116025692397,5.198675771200234,6.249349445889097,2.9102221509875066,2.193461205788803
2024-11-21,29.850904406394267,16.041452218859646,14.519493723133323,9.964697159580494,8.162356673623432,5.369592661836932,5.199723510604557,5.841771319499804,2.8503467749161193,2.1996615515514293
2024-11-22,29.836300924879282,15.558779124350611,14.673543442897326,9.994355045534892,8.305127745872069,5.565529126998123,5.17703562537209,5.838913442957183,2.8288082377658506,2.2216072833725704
2024-11-25,29.849185607809797,15.277600880919485,14.83534466020871,9.998671066350639,8.32598811514139,5.5247479920319265,5.049717549778008,6.417229428993831,2.7724503993365004,1.9490642994297103
2024-11-26,29.99165509966903,15.139352430180306,14.839621012857071,10.046394498567759,8.359942441940923,5.6060790493015595,5.073819738119162,6.210656201677218,2.7856832427643976,1.9467962849225746
2024-11-27,29.875849248677717,15.328708109264463,14.874530654096679,10.007602665958498,8.051034220756707,5.8005482771593595,5.054228354762801,6.180912098612433,2.7749269701462813,2.0516594005650592
2024-11-28,29.953530425714554,15.732583385682675,14.913206409870613,10.033623762394544,8.071967979306178,5.936970006254186,5.067370019936663,5.509392604343909,2.7821421489161953,1.999213257580485
2024-11-29,30.206607602182707,15.405183416572427,14.91101636843857,10.118397781865408,8.041110820025489,5.710354060597811,5.113097640994468,5.713267506547096,2.7473795301753756,2.0335852726006487
2024-12-02,30.012491310040613,17.060387633556743,14.786246683226029,10.053374066335943,7.401807511552263,5.413132595464501,5.08023941446,5.494184848230814,2.7297240842369117,1.9684118528961823
2024-12-03,30.563680584068166,15.693412324096704,14.939885532412948,10.23800758762237,7.5377441409589405,5.491911354949748,5.1735396821990385,5.580347930713834,2.7798563648511068,2.001614498127149
2024-12-04,30.898878413628694,15.308224656780457,15.014327685943417,10.350289808114626,7.170399446681196,5.492537897021381,5.230278898140274,5.6415486918401925,2.8103435902827796,2.0831709115669805
2024-12-05,30.966247268351683,15.246026356672868,14.796179491455849,10.372856555071893,7.186033075583927,5.632941970303943,5.241682480319946,5.653848965951942,2.8164709851519714,2.087712851135979
2024-12-06,32.894027180983635,14.203513136037174,14.579833469810424,10.180088789837475,7.049557598490967,5.528260137527635,5.144271761060976,5.548778600392266,2.8227542483770485,2.048915077482406
2024-12-09,32.8314738388565,14.164800306700148,14.753976347295788,10.160729695450778,7.036151718272134,5.517747251834197,5.134489091712098,5.538226695504845,2.817386322118946,2.045018732254562
2024-12-10,32.752898961363606,14.343960192648453,14.701154167562688,10.136412234255552,7.019312243992111,5.5541585032503065,5.122200826696946,5.519134907854088,2.810643530546529,2.040124431829724
