date,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA MERCHANTS SECURITIES (HK) CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CIS SECURITIES ASSET MANAGEMENT LTD,VALUABLE CAPITAL LTD
2024-04-25,0.0,37.14456226594617,0.0,0.0,14.50485447755786,20.387333831827036,5.606482303314981,9.279811590209157,8.726998505953718,4.349957025191075
2024-04-26,0.0,36.97680848007984,0.0,0.0,14.504503721676935,20.38684082603722,5.606346727557069,9.279587186131598,8.726787469982726,4.519125588534615
2024-04-29,0.0,36.900325667193556,0.0,0.0,14.50029597390872,20.38092661582825,5.604720329757917,9.276895183494235,8.724255834209098,4.612580395608224
2024-04-30,0.0,36.81495084295116,0.0,0.0,14.49980522902258,20.38023684814837,5.604530644813209,9.276581218256645,8.723960572378326,4.69993464442971
2024-05-02,0.0,36.87105649516108,0.0,0.0,14.49791266700795,20.377576752960973,5.6037991231382165,9.275370408527687,8.722821892503967,4.651462660700131
2024-05-03,0.0,36.74248239562084,0.0,0.0,14.443947822753586,20.37486516442824,5.8719124558472755,9.240845168171068,8.690353375435386,4.635593617743605
2024-05-06,0.0,36.76945821350094,0.0,0.0,14.437898206230237,20.366331478037765,5.869453099232833,9.23697478797411,8.686713559921033,4.633170655103083
2024-05-07,0.0,36.76928119941671,0.0,0.0,14.437828699866714,20.3662334312432,5.869424842741827,9.23693031969221,8.686671740685165,4.633629766354173
2024-05-08,0.0,36.768672387859745,0.0,0.0,14.437967713262998,20.366429525776365,5.8694813559959025,9.237019256684171,8.686755379559553,4.633674380861267
2024-05-09,0.0,36.75913838793727,0.0,0.0,14.395208677566382,20.306112942140754,5.914017831844552,9.209663188020567,8.661028955263623,4.754830017226859
2024-05-10,0.0,36.74341635310265,0.0,0.0,14.363356832281712,20.26118221676863,5.900932062460447,9.189285243278029,8.641864956986959,4.899962335121567
2024-05-13,0.0,36.666563709981894,0.0,0.0,14.34659145949265,20.237532712201023,5.903611781627373,9.178559213522762,8.63177789382419,5.035363229350112
2024-05-14,0.0,36.556430596980796,0.0,0.0,14.341857528388058,20.230854952828214,5.90166377247681,9.175530573090718,8.628929674302857,5.164732901932545
2024-05-16,0.0,36.61396213618281,0.0,0.0,14.298028856588202,20.169029523297702,5.883151551843318,9.147490180325587,8.60255969217673,5.285778059585646
2024-05-17,0.0,36.61517089649304,0.0,0.0,14.297756195756595,20.16864490354223,5.883039361204267,9.147315739337623,8.602395642914894,5.285677260751354
2024-05-20,0.0,36.66275300719158,0.0,0.0,14.287130528660672,20.1536561665973,5.87866726135108,9.140517726381132,8.596002598364578,5.281272711453652
2024-05-21,0.0,36.82517122972257,0.0,0.0,14.250064743864307,20.101370574271225,5.8634159542281035,9.116804044876387,8.573701578451532,5.269471874585872
2024-05-22,0.0,36.85547471782073,0.0,0.0,14.243229321026298,20.091728416851705,5.860603410703377,9.112430927160915,8.569588974289443,5.266944232147525
2024-05-23,0.0,36.85982363168726,0.0,0.0,14.242891104104974,20.088401826229575,5.860464245967769,9.112214545168849,8.569385482515592,5.266819164325977
2024-05-24,0.0,36.87154264534579,0.0,0.0,14.240997386140439,20.08240692562222,5.85968504556934,9.111002995894564,8.568246107151795,5.2661188942758494
2024-05-27,0.0,36.89978697801223,0.0,0.0,14.235589537120957,20.070508817541977,5.857459900014647,9.107543201100569,8.564992417817203,5.2641191483924175
2024-05-28,0.0,36.905607360216145,0.0,0.0,14.235454393517605,20.065096931892583,5.857404293027995,9.10745673989693,8.5649111072445,5.264069174204251
2024-05-29,0.0,36.90353351853634,0.0,0.0,14.235386822678148,20.04886305110425,5.85737648993059,9.107413509910714,8.564870452537079,5.282556155302879
2024-05-30,0.0,36.76670126773291,0.0,0.0,14.165659412933545,19.950660219927883,5.828686037354257,9.062803808647985,8.522918221881703,5.702571031521714
2024-05-31,0.0,36.76729861548601,0.0,0.0,14.165525593806738,19.95047175147385,5.82863097534456,9.062718194808435,8.522837708194267,5.702517160886133
2024-06-03,0.0,36.767895951953264,0.0,0.0,14.16539177720821,19.950283286580607,5.828575914375166,9.06263258258641,8.522757196027996,5.702463291268344
2024-06-04,0.0,36.82459149995099,0.0,0.0,14.152690718758517,19.932395344044597,5.82334986171589,9.05450679065987,8.51511547040531,5.697350314464825
2024-06-05,0.0,36.916579554867724,0.0,0.0,14.132083357097283,19.903372306108423,5.814870634757216,9.041322760866022,8.50271683416201,5.689054552141318
2024-06-06,0.0,36.910186516674706,0.0,0.0,14.12296594936914,19.890060595593877,5.811119132227558,9.035489691252039,8.497231249749923,5.732946865132763
2024-06-07,74.59358464666252,9.38021160036589,0.0,0.0,3.586821894130513,5.051495916340823,1.4758549590502674,2.2947511425686775,2.1580491799921413,1.4592306608891663
2024-06-11,74.55800548616712,9.401678150443702,0.0,0.0,3.585111075265269,5.0490864868329,1.4751510153974088,2.2936566071661333,2.1570198477982854,1.4802913309291825
2024-06-12,74.52270015920823,9.415999136493964,0.0,0.0,3.5849653666589267,5.048881278308016,1.4750910612721149,2.2935633867607836,2.1569321806802306,1.501867430617735
2024-06-13,74.54209038005212,9.378738113410904,0.0,0.0,3.585938410380856,5.048816825458494,1.4790785298511029,2.294185913682547,2.157517622686605,1.5136342044773736
2024-06-14,74.53504688022787,9.355556981767837,0.0,0.0,3.585852658437796,5.048696091133642,1.4790431600696512,2.294131051920485,2.1574660291266605,1.5442071473160506
2024-06-17,74.52105777906061,9.355474708313094,0.0,0.0,3.585179648119704,5.04774852722461,1.4787655660348582,2.2937004782142942,2.1570611053785758,1.5610121876542584
2024-06-18,74.52667060919612,9.348647479361448,0.0,0.0,3.585449679235337,5.048128717145345,1.478876944753569,2.293873236781465,2.15722357244409,1.5611297610826274
2024-06-19,74.55011108280478,9.354218863786585,0.0,0.0,3.586577391474382,5.04971647796976,1.481375136928338,2.2945947164159217,2.1579020723932296,1.5255042582270026
2024-06-20,74.54360331340034,9.361414202836734,0.0,0.0,3.586264305172083,5.049275668560906,1.4812458219259514,2.294394412310748,2.157713700721068,1.5260885750721718
2024-06-21,74.53727492886681,9.366000138454694,0.0,0.0,3.5859598490074593,5.048847009941975,1.4811200714559825,2.2941996295330536,2.157530521462158,1.5290678512778801
2024-06-24,74.531749612681,9.371642621415374,0.0,0.0,3.5856940281545473,5.048472747854579,1.4810102786481325,2.2940295645775177,2.157370587545564,1.5300305591232866
2024-06-25,74.52506685716924,9.36769400548118,0.0,0.0,3.5853725233374094,5.04802008560987,1.4798015280658363,2.2938238745354016,2.15717715078526,1.5430439750158143
2024-06-26,74.04404725314609,9.305805179606638,0.0,0.6144453281580505,3.562230853773308,4.998214806483752,1.4834347000514,2.279018463438723,2.143253721493111,1.569549693848923
2024-06-27,74.0122989691698,9.289229869561963,0.0,0.6439826903690026,3.560703455948226,4.9886084282445635,1.4845795649657096,2.2780412758314994,2.1423347465004206,1.600220999408816
2024-06-28,73.97831979621229,9.293034990984763,0.0,0.6436870368151681,3.559068730905697,5.007425482989867,1.4840166658137313,2.2769954231881697,2.1413511969566548,1.6161006761336578
2024-07-02,73.97261369589242,9.29243686474751,0.0,0.643637387906991,3.5587942125970917,5.014277797258788,1.4839022005488425,2.2768197938369164,2.1411860301242154,1.6163320170872277
2024-07-03,73.93532626113168,9.306848206692212,0.0,0.6453292323028954,3.5570003283418368,4.995975795223778,1.4992844744607428,2.2756721154559187,2.140106720763361,1.6444568656275769
2024-07-04,73.92287624789336,9.306348285333364,0.0,0.6452205649324848,3.556401362956601,5.010431974950817,1.4990320090629556,2.2752889136849084,2.139746346929196,1.6446542942563191
2024-07-05,73.92050946625817,9.30913343415127,0.0,0.6451999069675728,3.5562874979954353,5.010034394178929,1.4989840146989686,2.275216065978096,2.1396778388757367,1.6449573808958224
2024-07-08,73.91954526533736,9.309012008107349,0.0,0.6451914911388821,3.5562411106571314,5.00996904452413,1.498964462320641,2.2751863886200567,2.1396499294449525,1.6462402998494945
2024-07-09,73.8738184499712,9.30467550473194,0.0,0.709022748403734,3.554041211021915,4.980798495501841,1.5128504773729012,2.2737789526362095,2.138326336653347,1.6526878237069154
2024-07-10,73.81946263410082,9.300434411131633,0.0,0.7085010546457994,3.551426173465776,5.039699959967658,1.5193161509452793,2.272105922695797,2.1367529717581153,1.6523007212891256
2024-07-11,73.73906901720959,9.281946541557522,0.0,0.7999957068592556,3.547558467240085,5.072695139482144,1.5012192097812824,2.269631469393544,2.1344259255609064,1.6534585229156697
2024-07-12,73.59699047940161,9.263590077586546,0.0,0.8126217533101606,3.540723123011693,5.255716686204443,1.4983266992967088,2.2651403398240215,2.130313368695124,1.6365774726696856
2024-07-15,73.58917119345249,9.284445047301904,0.0,0.8125354166024198,3.5403469401489813,5.241464540529835,1.5005285021696002,2.2648996807982025,2.1300870343126634,1.6365216446839093
2024-07-16,73.58552276192188,9.292129758364718,0.0,0.812495132416777,3.5401714155005,5.235184445976277,1.5004541084047145,2.2647873907523293,2.129981428058742,1.6392735586040652
2024-07-17,73.58517531111985,9.292558056229332,0.0,0.8124912960359942,3.540154699775023,5.234923640475202,1.5004470236689704,2.2647766970429446,2.129971370866407,1.6395019047862742
2024-07-18,73.56161422272788,9.47127166678898,0.0,0.8263917937064583,3.5390211848047866,5.068472611818678,1.499966598572439,2.2640515427748262,2.129289379642915,1.639920999163023
2024-07-19,73.63025548609038,9.494047059053553,0.0,0.827162910237162,3.5423234897876013,4.948944551504998,1.5013662361880005,2.266164157619619,2.131276246225811,1.6584598632928735
2024-07-22,73.62454498102132,9.507719708486288,0.0,0.827098758375123,3.542048759568194,4.938364213924438,1.5040843478376682,2.2659884018542207,2.1311109518950047,1.6590398770377484
2024-07-23,73.62958873170294,9.511323908885089,0.0,0.8271554199127583,3.542291412488494,4.938702523354759,1.5041873872039093,2.266143636505238,2.1312569465808666,1.649350033365951
2024-07-24,73.65394759697037,9.515533920316583,0.0,0.8274290676103204,3.5434633081997307,4.926630585760113,1.4841263056194824,2.2668933444483232,2.1319620299815254,1.6500138410935492
2024-07-25,73.64446312307238,9.521515034234845,0.0,0.8738690093785705,3.5430070137803327,4.87921341282723,1.4839351935655296,2.26660143489756,2.1316874956370047,1.655708282606552
2024-07-26,73.65803798634575,9.525515173898489,0.0,0.8740300894084612,3.5436600952714463,4.8608527043223955,1.4825544858466895,2.2670192369056017,2.1320804289963866,1.6562497990047857
2024-07-29,73.65821205554587,9.525655845020026,0.0,0.8740321549225953,3.543668469674229,4.860391550099276,1.4825579894300125,2.2670245943416134,2.132085467544046,1.6563718734223254
2024-07-30,73.66874477294625,9.529854215241375,0.0,0.8741571366921732,3.5441751946884557,4.843832680375782,1.4827699870321343,2.267348766334465,2.1323903439872347,1.6567269027021194
2024-07-31,73.67344629669739,9.53152607167795,0.0,0.8742129252162352,3.544401383201744,4.83610524672689,1.4831009866890001,2.267493468054439,2.1325264326891644,1.6571871890471879
2024-08-01,73.68947081063769,9.549794086961814,0.0,0.8744030729276712,3.545172316451512,4.807959141375822,1.4834235720115378,2.2679866644842908,2.132990272800716,1.6488000623489465
2024-08-02,73.78208429790878,9.589610721876575,0.0,0.9200050390978866,3.5496279159773545,4.675301563026581,1.4404298630929215,2.2708370873706483,2.135671031195454,1.6364324804537989
2024-08-05,73.82342571872792,9.580417629575265,0.0,0.9205205343680323,3.5516168359546394,4.689984028007509,1.4344867146275537,2.272109477985986,2.136867685853181,1.5905713748999153
2024-08-06,73.86095039869234,9.571661543988556,0.0,0.9209884378568848,3.555317903316562,4.639049449251165,1.4482492828926672,2.273264398394724,2.1379538624327323,1.5925647231743711
2024-08-07,73.8686524846148,9.593989288442039,0.0,0.9210844768604948,3.553792678400256,4.607420259547536,1.4474523201918106,2.273501450282446,2.1381768043832197,1.595930237277389
2024-08-08,73.88242688466441,9.599689455384281,0.0,0.9449602399060427,3.554455359529519,4.535587124016571,1.4726114362012517,2.273925393557925,2.1385755134660274,1.59776859327397
2024-08-09,73.87034482477488,9.604044642182359,0.0,0.9448057097059237,3.55387409623946,4.550961504229282,1.4664455860542838,2.273553536487878,2.138225790283919,1.5977443100420128
2024-08-12,73.86824400033146,9.603297520281215,0.0,0.944778840047552,3.553773026377286,4.5539130072180924,1.4664038812979376,2.273488878107655,2.1381649805365646,1.5979358658022376
2024-08-13,73.85292910026793,9.601661913139825,0.0,0.944582961646579,3.5530362323802986,4.552968856946925,1.4862402174659894,2.2730175219053383,2.137721680666107,1.5978415155810122
2024-08-14,73.84662995649883,9.602738359596342,0.0,0.9445023952567319,3.5527331829776925,4.541326572193024,1.5038828430683822,2.272823649240644,2.137539347800385,1.5978236933679668
2024-08-15,73.85380406634059,9.607107003348366,0.0,0.9576263056237915,3.5530783266641155,4.5102536408074245,1.5063984258327983,2.2730444512802253,2.137747007135432,1.6009407729672516
2024-08-16,73.85170418259523,9.617733153724831,0.0,0.9575990774540482,3.5529773020585664,4.501595506808808,1.5063555944362519,2.272979821852452,2.1376862246172026,1.6013691364526006
2024-08-19,73.84925446914403,9.618124927614305,0.0,0.9575673132128995,3.5528594472793844,4.498010647884737,1.5122289685961476,2.2729044254982913,2.1376153160477,1.6014344847225008
2024-08-20,73.84741729070507,9.596680620144637,0.0,1.0001904859601731,3.5527710613258607,4.478826065342359,1.5121913482508125,2.272847881515087,2.1375621377076115,1.6015131090483927
2024-08-21,73.84269353728233,9.597014405403034,0.0,1.000126507375616,3.552543803351556,4.483870104284698,1.5120946188143716,2.2727024956186863,2.137425405553194,1.6015291223165145
2024-08-22,73.84622171574208,9.596880637666178,0.0,1.000174293075613,3.5527135426706935,4.479780224325166,1.5121668661743697,2.2728110845610225,2.1375275310027675,1.6017241047821114
2024-08-23,73.87393400964969,9.59953401067042,0.0,1.0005496287843951,3.5540467705539425,4.446778476491139,1.510127196446707,2.273664003062585,2.138329681604362,1.6030362227367656
2024-08-26,73.88172636748018,9.591183593098409,0.0,1.0010107253254263,3.5544216579151446,4.441203066348138,1.5146716871488217,2.2739038333049524,2.1385552365346903,1.6033238328442303
2024-08-27,73.89915567796776,9.602100154236986,0.0,1.0071742155845422,3.5552601753906488,4.405382706029196,1.512658073312001,2.2744402660316654,2.13905973940766,1.604768992039542
2024-08-28,73.89451289742708,9.600785657169187,0.0,1.0071109389637705,3.555036812990795,4.412099759886149,1.5124444997926962,2.274297372288006,2.138925351066652,1.604786710415669
2024-08-29,73.97123734070355,9.61099144810817,0.0,1.0279732570002242,3.558727996674254,4.308341964810785,1.4943168908465687,2.2766587681872683,2.141146190616651,1.6106061430525274
2024-08-30,73.95737131325446,9.598037667973697,0.0,1.0647963224968258,3.5580609073857716,4.3002973033927345,1.4940367787412285,2.2762320048383398,2.1407448293184093,1.6104228725985417
2024-09-02,73.95280894745135,9.608597069748193,0.0,1.0647306361393636,3.5578414137082524,4.2956426030200845,1.4925210176344663,2.276091586069062,2.1406127686349503,1.611153957594284
2024-09-03,73.95219482581113,9.600094408891392,0.0,1.0647217943639942,3.557811868550527,4.300589473088304,1.4965421098497815,2.27607268486547,2.1405949924795444,1.6113778420998477
2024-09-04,73.91703144885552,9.61165595411041,0.0,1.0948080230475765,3.55612017190561,4.299137472382224,1.495830522121215,2.2749904397477314,2.1395771653710027,1.6108488024587162
2024-09-05,73.90274766315866,9.622365169211102,0.0,1.0945964614781536,3.5554329844272696,4.304471440573867,1.4955414666464752,2.2745508187934425,2.139163711785097,1.6111302839259296
2024-09-09,73.86999467906938,9.639430646401292,0.0,1.1663964028491356,3.553857250863205,4.250660700223915,1.4948786571108246,2.2735427598357734,2.138215655085828,1.6130232485606455
2024-09-10,73.81244086000808,9.68319090582892,0.0,1.2602138489241081,3.5510883585940975,4.168252524894631,1.4977398266504787,2.2717713901585963,2.1365497218816696,1.6187525630594273
2024-09-11,73.66527937956772,9.80498231791043,0.0,1.364055857033648,3.544008475935613,4.111035651482102,1.4955809517991725,2.267242109767614,2.1322900358931944,1.6155252206105
2024-09-12,73.62731547990799,9.823551412563154,0.0,1.4240618291417695,3.542182047212246,4.075767238950335,1.489377097576322,2.2660736712211986,2.1311911458102424,1.6204800776167438
2024-09-13,73.58482786359895,9.82638167202994,0.0,1.4468485825131459,3.5401379842073983,4.098777904201877,1.488517632821308,2.264766003434545,2.1299613137690465,1.6197810434237896
2024-09-16,73.5738849459485,9.82680877636549,0.0,1.4584359274547194,3.5396115246156983,4.099230594102733,1.488296272979203,2.264429206453528,2.1296445638094164,1.6196581882707057
2024-09-17,73.55400495809745,9.834182950510261,0.0,1.4816404896873145,3.53865510598756,4.089509461049938,1.4878941287693745,2.2638173477057273,2.1290691244658677,1.6212264337265032
2024-09-19,73.54428590619032,9.834299242810724,0.0,1.493242473173693,3.5381875261096716,4.089087071680016,1.4876975260109244,2.2635182184017126,2.1287878001063536,1.6208942355165814
2024-09-20,73.53604408055125,9.832843257534234,0.0,1.4930751312252453,3.5377910150237426,4.098655795520485,1.4875308054634069,2.2632645546091137,2.128549235034236,1.6222461250382847
2024-09-23,73.47225416010895,9.932510973418292,0.0,1.5035661460926564,3.534722106297259,4.056323742624787,1.4862404250394605,2.261301252562021,2.1267027937678056,1.62637840008878
2024-09-24,73.47528514176291,9.97558854494089,0.0,1.52720155537489,3.5348679256678306,3.9858888006401867,1.486301737537807,2.261394538969101,2.1267905275283256,1.626681227578055
2024-09-25,73.40575102525378,10.002298938002433,0.0,1.6317361009936902,3.5315226658608956,3.930853876617129,1.4860727137576941,2.259254444227823,2.124777816722966,1.6277324185635982
2024-09-26,73.26891399427775,10.003634561263196,0.0,1.7932445491248377,3.524939488525721,3.9239964419389075,1.4833024978669103,2.255042925837919,2.1208169787250815,1.6261085624396754
2024-09-27,73.22390234438689,10.072313324135486,0.0,1.9096065456790818,3.5227739952285715,3.77921985115625,1.4964868913053764,2.2536575743002314,2.1195140868692475,1.6225253869388667
2024-09-30,73.12217761150845,10.283068270970535,0.0,1.9573928659366215,3.5258564888003607,3.61706072865227,1.5007421541794894,2.2505267289422917,2.116569597468712,1.6266055535412678
2024-10-02,73.34244572573716,9.859076968736256,0.0,2.0421172335458113,3.5364775313513,3.658154320474892,1.528793647098823,2.257306057660306,2.1229454031284565,1.652683112266982
2024-10-03,72.9449160208746,10.082147998844551,0.0,2.0431012371758097,3.5662218979333167,3.6538895855746225,1.5767920487367721,2.245071038743132,2.111438643963363,1.7764215281538356
2024-10-04,72.65754493643571,10.397222513361791,0.0,2.0774783732857913,3.556251971505491,3.6449729481599644,1.5527472446652444,2.2362264401852108,2.10312049862931,1.7744350737714816
2024-10-07,72.68736667350983,10.363710617104385,0.0,2.0663209541949352,3.5476837540224766,3.6547478093618344,1.5511691018370986,2.2371442823307954,2.103983708452876,1.787873099185765
2024-10-08,72.67736688659092,10.370445938840813,0.0,2.0310606112393024,3.5848532629923553,3.666952989875464,1.630118217458695,2.23648675193178,2.103694258033521,1.6990210830371597
2024-10-09,72.67101251983063,10.355200287916519,0.0,2.0308830304519256,3.58873659206947,3.664767151350828,1.6460632793743868,2.236291210215217,2.103510326701943,1.7035356020890875
2024-10-10,72.61691834467744,10.373236457293714,0.0,2.0706087404477906,3.585249811964846,3.6683296628581843,1.6103569748495223,2.2346265804787606,2.1019445351696167,1.738728892260125
2024-10-14,72.53335371681693,10.378636381948313,0.0,2.133617978111525,3.585894642277019,3.695291675537672,1.6005916402302527,2.2320550621210336,2.0995257019711167,1.741033200986135
2024-10-15,72.50981464275516,10.359565280528448,0.0,2.132925560223303,3.5847309205512623,3.6935108608041443,1.6117040171486112,2.2313306986837333,2.0988443479669128,1.7775736713384152
2024-10-16,72.52601193579693,10.36036693397748,0.0,2.1487594376454515,3.5855316802481676,3.6595490298159365,1.610667911352192,2.231829134893752,2.0993131892833685,1.7779707469867234
2024-10-17,72.67025007048834,10.240497930316694,0.0,2.1817104151901976,3.5926625066597153,3.579745164488239,1.6138711722090888,2.2362677475070027,2.103488257103496,1.7815067360372214
2024-10-18,72.68118004007698,10.199598289597352,0.0,2.1820385553640116,3.5932028610950164,3.579001052761218,1.6412800824931442,2.236604093376855,2.1038046322729484,1.7832903929624666
2024-10-21,72.6511940352182,10.206695109041783,0.0,2.2051465688235226,3.5917204168310133,3.576475563378276,1.640602941140993,2.235681339767541,2.1029366676101495,1.7895473581885306
2024-10-22,72.53419769493892,10.204104919933009,0.0,2.3491364223190243,3.5882635116622015,3.568621632966034,1.6379609399665616,2.2320810336988384,2.099550131473797,1.786083713041608
2024-10-23,72.4821609973043,10.217248585036401,0.0,2.378612500536361,3.5856892585605813,3.5652475547422817,1.6600406056683594,2.2304797183257086,2.0980438949835314,1.7824768848424704
2024-10-24,72.46876331342877,10.187226966268833,0.0,2.431648882658094,3.585026475739248,3.540756833557829,1.676706594376712,2.230067433954688,2.0976560901985297,1.7821474098173056
2024-10-25,72.53439462599346,10.198431103685483,0.0,2.472249099849181,3.589204114321133,3.411975258767677,1.6782251031733766,2.232087093820626,2.099555831772891,1.7838777686161715
2024-10-28,72.53211591776464,10.198227068222767,0.0,2.477523712431462,3.589091357483603,3.4095409915604593,1.6781723808011542,2.2320169715668405,2.099489873062194,1.7838217271068775
2024-10-29,72.52131510080093,10.206829724248841,0.0,2.4771547823402513,3.5908836345266044,3.4067065424252494,1.6779224827733739,2.231684600086087,2.0991772363005445,1.7883258964981144
2024-10-30,72.43982213207127,10.212210050085456,0.0,2.4743711773141266,3.5868485206110114,3.402645978554574,1.7716743985972467,2.2291768324997365,2.096818368640215,1.7864325416263593
2024-10-31,72.57763280245645,10.275996578461125,0.0,2.422029268401045,3.609971967462975,3.2526414425953893,1.7402332103442015,2.2334176539795823,2.100807389272146,1.7872696870270848
2024-11-01,72.67612416746272,10.231998898847664,0.0,2.413657587549999,3.612072836304075,3.2391013570675047,1.720560241369023,2.23644850997303,2.103658286709761,1.7663781147162265
