date,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA CONSTRUCTION BANK (ASIA),BRIGHT SMART SECURITIES INTERNATIONAL
2024-03-18,40.27563625391054,1.8118227080083642,31.451136472738746,6.7057440221247155,2.491274926776717,5.970107194647375,4.860355187475296,2.5411503006861604,2.0149651059415286,1.877807827690558
2024-03-19,39.22450997967849,1.7482996225661411,33.29139891161406,6.516358876192791,2.4352124012950904,5.760793320972786,4.750107984344376,2.4616821013091674,1.9900401737856122,1.8215966282414855
2024-03-20,39.19150632437295,1.7523504893666473,33.22391881102029,6.570651971014947,2.437499924731351,5.758978947659988,4.788290365974236,2.461585892367036,1.9919095234711734,1.8233077500213763
2024-03-21,39.26126666498044,1.7549704369359442,33.102658327100336,6.573852255741882,2.437793507809009,5.759672584097252,4.788867088462757,2.4618823764632483,1.9993760983018551,1.8596606601072676
2024-03-22,39.27572672266763,1.753787527728663,33.12849128390179,6.569421257819092,2.4361503528446025,5.755790370706496,4.7856392306868285,2.4602229847897075,1.928217818802892,1.9065524500522977
2024-03-25,39.33072132992833,1.7560279551050366,33.1611708941994,6.5681722042183335,2.4006970698720953,5.763143274131404,4.791752786049925,2.4344418078020245,1.930681077276655,1.863191601416797
2024-03-26,38.85913350017044,1.7353751281268597,33.74327593804301,6.734454633886779,2.389721820701975,5.679770149618915,4.70817957120409,2.399223696728623,1.8789959842696442,1.871869577249658
2024-03-27,39.00032900206246,1.730008407830485,33.626345636123716,6.702680010707307,2.3843805386435917,5.672066309835039,4.70508325874774,2.3820221009199085,1.9150514316306593,1.882033303499096
2024-03-28,38.99997528594747,1.7265472467957055,33.59673021316459,6.689270217566043,2.379610200548652,5.660718425738391,4.695669980311138,2.4196234284510525,1.9112200621617264,1.9206349393152324
2024-04-02,39.105805053094784,1.7112540499222253,33.31452953524492,6.619277687876313,2.3837763804005254,5.748037624634215,4.688558221879396,2.388423117984152,2.102648756591107,1.9376895723723568
2024-04-03,39.04146763698849,1.7149596197257377,33.286548019172045,6.624297550872626,2.3703110392929116,5.760484493439151,4.689397282058865,2.3935950377142565,2.107201857131714,2.0117374636042
2024-04-05,39.08831557895691,1.753645099176214,33.18824597142024,6.600514328810199,2.3659590094115432,5.74990790655624,4.776076389332732,2.3427177617748876,2.1033329111173344,2.031285043443702
2024-04-08,39.06914220391859,1.7442805310931286,33.23987845008837,6.565267193660356,2.353324648995156,5.823230180810695,4.762130429204343,2.3302075109893092,2.0921009895290923,2.0204378617109686
2024-04-09,39.068329494295604,1.7388939653553253,33.31007249040432,6.556515667076497,2.346057275600659,5.805247286651095,4.747424349447305,2.327620676185329,2.0856403088591318,2.0141984861247306
2024-04-10,39.04162141431499,1.7380127816059125,33.145774572458855,6.702914616154485,2.3494752262809535,5.802305480150966,4.749625408422869,2.3494752262809535,2.084583411553199,2.036211862776826
2024-04-11,39.08363522575494,1.7383941585685871,33.104566178001676,6.695511821259746,2.3468804321941374,5.800499057221317,4.762786759452808,2.3514821585317733,2.119094978481177,1.997149230533835
2024-04-12,39.68114898335883,1.805251340109745,31.686259404095274,6.93591278789481,2.409266704867221,5.955003893824789,4.878346386518634,2.461902124437309,2.260930522442427,1.9259778524509563
2024-04-15,39.59627028133262,1.806072341989016,31.801201351430596,6.939067139483866,2.4773834044035192,5.900265570713738,4.765671843640006,2.5204683331757542,2.2619587605423432,1.931640973288541
2024-04-16,39.68157179153056,1.7958503656366958,31.59027269535829,6.904553649524285,2.513343210581746,5.954457554607498,4.831521512766046,2.601405425346447,2.2491565662876423,1.8778672283607931
2024-04-17,39.85299131895562,1.7928548601136483,31.58034926145186,6.909669378973268,2.5115270060435844,5.857085321823554,4.892369068537125,2.3713377029626277,2.2929267368326007,1.9388893443061166
2024-04-18,39.947653952680746,1.744575764957704,30.95711064596685,6.721629631511074,2.4845322856427052,5.832670445033764,4.786650026149934,3.3411879343169097,2.274409202005636,1.9095801117346816
2024-04-19,40.55304902333236,1.7343239077264574,30.935877026761805,6.801495273041127,2.504364273671235,5.8213499923675425,4.838863326213532,2.552569268856474,2.3597492881155175,1.8983586199139428
2024-04-22,40.52611940726896,1.7348416050625763,31.078288762931695,6.808117848175528,2.57399666367783,5.92641492321063,4.854084698496818,2.208907038767237,2.3604536755225776,1.9287753768861529
2024-04-23,40.26784024120077,1.7336076059010668,30.97587418644645,7.039611582317909,2.5148025730835815,5.972679056352457,4.891933472458208,2.2302811140850745,2.3931925946406714,1.9801775735138056
2024-04-24,39.9264114822716,1.7229336437718277,30.791994426701663,6.98942692400224,2.510720731917281,5.924502787219269,4.861813442731737,2.902949583769935,2.3784575144320836,1.9907894631823668
2024-04-25,39.96285129443945,1.7250972955879347,30.812396753655218,7.000487476867681,2.4339594423812616,5.920526429351815,4.9135841651073875,2.886045717795417,2.372311313915695,1.9727401108981333
2024-04-26,39.27408969309015,1.7297576979300098,30.75827143280688,7.007952343176747,2.3443786995795457,5.8769956695387595,4.894806308301825,3.809615386816762,2.360404725846203,1.9437280429131194
2024-04-29,39.144333438594174,1.7409449647723185,30.9510606475971,6.942588884686167,2.327305704096729,5.774332316582979,4.9530432529533766,3.8495394548876316,2.387454758079348,1.929396577750171
2024-04-30,31.52119993754514,2.361032440398492,27.642526983923528,9.402786404067232,3.066194296815776,7.656218044113613,6.5627867684919625,6.207786814045055,3.0222120015745664,2.557256309024633
2024-05-02,33.44046884779962,2.4512875342599347,24.12633292877554,9.768749720718132,3.2094990735180775,7.965200419191891,6.794092042823328,6.44509163543874,3.137741980410966,2.6615358170637715
2024-05-03,33.26238837135171,2.448543510761809,24.07435508592518,10.066602697056672,3.181150432672202,7.92229934463102,6.846459613524342,6.424039229206276,3.125910843953686,2.6482508709171038
2024-05-06,33.00798467526347,2.455725153275066,24.18081390176252,10.226485031952063,3.1904808305548342,7.85754486796982,6.762255080083024,6.495023794990587,3.1676684037786504,2.656018260369959
2024-05-07,32.71158190267729,2.4418291217452626,24.233206897805353,10.42839274034514,3.2883499721440077,7.893644805143975,6.7044346543613385,6.521020711691951,3.0983855315221427,2.679153662563544
2024-05-08,33.10074233196723,2.448083225766836,23.661531823538624,10.455102329642415,3.2967722170103597,7.946698679944822,6.711755390009139,6.5377225936928545,3.155575797357525,2.6860156110701934
2024-05-09,33.31210817126289,2.4344934353839127,23.572632341334565,10.413391052712527,3.3829642930731194,7.935239091654495,6.7626631765969405,6.498165003103772,3.124996938678547,2.5633464961992267
2024-05-10,33.687966109621755,2.438299293274547,23.184316706147225,10.442752425658755,3.355547757195704,7.915593256591803,6.848457118487139,6.4985120794813485,3.136423293519181,2.4921319600225407
2024-05-13,34.11524442811745,2.39166101976989,23.17638024294611,10.28213627184833,3.405877008491793,7.838322760385909,6.8214298039395285,6.405370964833998,3.0930265635829826,2.470550936084009
2024-05-14,33.96760967860789,2.3903504035654435,22.84777722297849,10.44412345598624,3.510385939373153,7.850144879978004,6.91439654725015,6.408307848919952,3.1042255827514653,2.5626784405892162
2024-05-16,33.44983246599566,2.470715342675196,23.067121415005197,10.553323107901539,3.504745575340141,7.792163375864745,6.924803989937862,6.550226163577159,3.0975957640785077,2.589472799623989
2024-05-17,33.89050830897008,2.535815900443138,23.211014993907387,10.77374699562242,3.500471434459318,6.676435218196606,6.9278780002676825,6.698720003135147,3.1451104823842257,2.640298662614002
2024-05-20,34.40362312342174,2.55314248576155,23.335769971637266,10.73157721093489,3.6036656129226325,7.198363426202454,7.074965179456923,5.1358025998677,3.209876624917313,2.75321376487753
2024-05-21,33.24694306881568,2.5868380596146197,23.338346637100514,8.849164933024197,3.5123146153315035,10.484542646937665,7.014622636317333,5.173409276713354,3.1921035962699422,2.6017145298751876
2024-05-22,33.439361429766954,2.5991163125969137,22.518512471906206,8.965726839466603,3.5518850120234515,10.602663475254696,7.110516244392626,5.2721712001829575,3.2280664354287203,2.7119805789808686
2024-05-23,33.69909091307731,2.595743202424052,22.363349403954565,9.070293254825318,3.376483283034639,10.541947492143183,7.100396913874041,5.285663640874405,3.2617975371573382,2.7052343586351455
2024-05-24,34.13971769755943,2.5702541363242704,22.12371114049558,8.9945868819311,3.4435273209324047,10.48852998123261,7.20435347357051,5.233760729292994,3.1329084646310332,2.668650174030059
2024-05-27,34.948058501405924,2.46897838663703,22.055142238643686,8.753343468000727,3.519188342561108,10.241762501326868,7.041564355722363,4.9887044892283825,3.2609870239492884,2.722270692524625
2024-05-28,34.91056060635537,2.463781103825217,21.781854561841214,8.88190951167995,3.5527638046719803,10.339148618743476,7.048122090058416,5.0293613285167975,3.2689254037601256,2.7235729705474605
2024-05-29,35.14037096793989,2.4374332651390778,21.773352756265798,8.811440522619126,3.6661886460183144,10.274548751969593,6.995654386350828,4.9658761231046356,3.304290195982172,2.630844384610567
2024-05-30,35.25757361818203,2.435746930629925,21.8369080410719,8.808489106688382,3.506413907160852,10.23913742846837,6.987669687633555,4.962440489237511,3.3082936594916736,2.6573271314358027
2024-05-31,35.91575575387099,2.398634660509302,22.024460784116375,8.689762771953806,3.592346691185465,10.27203664689121,7.1506280258165855,3.9701624638791086,3.2331120220669187,2.75310017971024
2024-06-03,36.147408454428046,2.3867345703036524,22.14014169291323,8.945555371693526,3.636154095280179,10.230319547070785,7.238411838824696,3.2879461183592813,3.226316387930803,2.7610119231957975
2024-06-04,35.68141142306135,2.341990338012335,23.097847203680953,8.783900033472555,3.567986932701417,10.120171614124027,7.142021300881988,3.2263068281291623,3.1507138846397256,2.8876504412964854
2024-06-05,35.527471963356106,2.331190989607897,23.127255457452776,8.907002428936861,3.542387214744016,10.047561051392535,7.102786567868086,3.3712719001335,3.1281080320027668,2.914964394505457
2024-06-06,35.65238113867132,2.3190079875481806,23.021322127810926,8.875385349103965,3.523874398365639,10.05477832888917,7.155256829223788,3.3476806784473565,3.1117602738110133,2.9385528881286347
2024-06-07,35.71891796009925,2.326020904247546,22.93428516241283,8.729200440358847,3.514894551675349,10.169473869988188,7.125027567070943,3.336322432199886,3.1012024748905276,3.0446546370566314
2024-06-11,35.54539469327404,2.3209093579086693,23.08285326278209,8.710017589305892,3.5071703965121914,10.147125946616768,7.109369965495501,3.3854142692835723,3.0943874285907738,3.097357090230496
2024-06-12,35.665192631833484,1.9529893110360592,23.29540558519163,8.59315296855866,3.5213440860054748,10.188133994745712,7.15300970561146,3.402077563194113,3.1068929192359906,3.121801234587411
2024-06-13,35.74640006196888,1.9587865376756268,23.235036874156574,8.55336788118357,3.564397926891557,10.200321537778018,7.167378012858543,3.3685192731239946,3.092508442815156,3.1132834515480794
2024-06-14,35.750007029613414,2.4074961454286425,23.18861507242845,8.324233889297648,3.517735714653932,10.224953487391216,7.117483585852669,3.3273503512463507,3.0520238257030785,3.090100898384595
2024-06-17,35.641496816178666,2.4128125466835972,23.277287729683298,8.298009411413206,3.5100229683298476,10.214750382805498,7.095906782193008,3.3145354048401554,3.1278010158350766,3.1073769420376456
2024-06-18,35.38438107828923,2.3923052385136527,23.03456412512365,8.481534668344933,3.578597281993466,10.410263290328746,7.059308556273514,3.2763022581726178,3.143868247736818,3.23887525522337
2024-06-19,35.48468119484608,2.3907221738870246,23.240857742608167,8.475922166521661,3.5762292101108026,10.403374487301653,7.054637186799427,3.081368852798608,3.1417878499123058,3.1504191352142628
2024-06-20,35.499026119732754,2.4072977318977067,23.178838161415058,8.453303675035036,3.624074182474287,10.381351311955026,7.081722155460445,3.076015458125444,3.1391426410347347,3.1592285628695094
2024-06-21,35.260201165651935,2.386945565263618,23.42566259521259,8.487424579992267,3.58776213764458,10.344875774448974,7.1926360183939835,3.0544461442109263,3.1200411594460813,3.140004859735042
2024-06-24,35.06471483825241,2.3699524062656243,23.630085966676486,8.75805972861301,3.580534083637213,10.234543322487335,7.132852768664204,3.0359768904599225,3.0867646079583224,3.106515386985478
2024-06-25,35.04499989336518,2.4973593851548617,23.540730571977942,8.763698364895369,3.544204622114265,10.218113102500755,7.293260342735532,2.8819462762560177,3.1260838868054566,3.0896035541946207
2024-06-26,35.14348626684152,2.4930375508278355,23.452888452117023,8.745685852951732,3.538522943380279,10.23625370482793,7.26431368866141,2.870507948539926,3.158397255939743,3.096906335912598
2024-06-27,35.1185468515415,2.4918444151584245,23.46797506561386,8.779280115811543,3.5547833791642147,10.186901616125907,7.268986626630837,2.872354469238118,3.1604289681003643,3.0988984926152243
2024-06-28,35.159568185971054,2.4817106324566915,23.428245290334658,8.743576716181105,3.5403268576827602,10.229037699606469,7.322989228047189,2.860673235908886,3.1475761991986775,3.086295954612508
2024-07-02,35.24201740369762,2.464684701831106,23.44456112318472,8.711254420636571,3.6211597448756025,10.89194503582984,7.272749403573689,2.0249724470962116,3.2089727303710456,3.1176829889035935
2024-07-03,35.72474842931255,2.3922840793555618,23.147245974434508,8.703411628735543,3.560116269975756,10.735447787133833,7.397220991162438,2.0692666649287,3.1717893236702386,3.0984688512908747
2024-07-04,35.33361135171538,2.355349248547363,24.05507654784682,8.578776455019375,3.5118111416491167,10.61115685268916,7.32341103929267,2.0369575295693427,3.1397518819774497,3.0540979516933247
2024-07-05,35.03714837577579,2.3684582103677005,24.227256657389905,8.555497830271857,3.5084277716579395,10.628461271484404,7.394105841343615,2.050624834279333,3.1608185684752406,3.0692006389542192
2024-07-08,34.97138670169059,2.3667839881988337,24.25118561603509,8.57266710230912,3.5072452516050836,10.633045636782025,7.391903520292958,2.051509328571459,3.148702885376432,3.1055699691383984
2024-07-09,34.96123459765095,2.361182530342117,24.174964445773618,8.557757060821931,3.5796274820722793,10.580986180647743,7.4228188208260635,2.113889707670031,3.141250863306102,3.1062883108891675
2024-07-10,35.086368853627356,2.3549418009604635,24.129184613290665,8.530786386322449,3.5955764228783686,10.541013684624543,7.394777143922726,2.119300261174955,3.1561766215728158,3.0918742116256617
2024-07-11,35.15696928009775,2.344285705130807,24.180868471139615,8.501857378138263,3.575372810718321,10.505267733742334,7.3803812164491704,2.128134525871921,3.1454736154041694,3.0813892633076496
2024-07-12,35.07431271569569,2.348047532751512,24.26781140948644,8.507476737493661,3.5811101387940942,10.522125323342953,7.392224364172424,2.1315495000887923,3.150521092979419,3.0248211851950115
2024-07-15,35.004421664643225,2.3728609251333257,23.967503467601308,8.567650928495521,3.7027387293497993,10.595481469549433,7.427099290695802,2.1811023026169987,3.1648956584442445,3.0162455634703473
2024-07-16,34.537846749336964,2.3837489655352173,23.05659092538169,10.236042599314048,3.635559957687404,10.443179917590355,7.385155403218624,2.2209768822914833,3.097964086423695,3.0029345132205143
2024-07-17,34.40667371914901,2.3865936944725625,23.025259689198407,10.244744307690972,3.6764865604594688,10.514344271197633,7.390987014453969,2.2210974936896934,3.1225698260918677,3.0112434235964187
2024-07-18,34.30309817379607,2.3910503956720888,23.132594933616765,10.13200650098633,3.674989767569111,10.537205335846295,7.447689750524107,2.2201932273792706,3.1782961726908634,2.9828757419190937
2024-07-19,34.270742865962816,2.393909288243037,23.160253741612692,10.144120975096497,3.6793838200591096,10.522630112685885,7.429420505200595,2.222847832207054,3.190248600258046,2.98644225867427
2024-07-22,34.25190286689924,2.3920242506918528,23.142016647913145,10.136133183305168,3.681917116678759,10.57679566771947,7.423570351769709,2.223812771799339,3.1877365007233505,2.9840906424999676
2024-07-23,34.56213302208445,2.3710441093514336,23.053738072371864,9.92863724310869,3.670455861956212,10.570939950692459,7.4248233254763205,2.2195972026578867,3.1778135560004377,3.0208176563002453
2024-07-24,34.482421229175046,2.3741287588452185,22.978026671986175,10.049967963694355,3.6752310029044084,10.584692391838168,7.429062078879781,2.2224848247652025,3.1819477857004244,3.0220372922112206
2024-07-25,34.502534479446894,2.376447518206906,23.000468805446825,10.059783546448093,3.6788205202221183,10.595030228184541,7.3576410404442365,2.2192294878626053,3.1850555241451084,3.024988849592671
2024-07-26,34.167279026968565,2.384798128248962,23.107670385165545,10.106670620660783,3.695966926002163,10.64441200327949,7.419190245263929,2.229572968635523,3.199900568677389,3.0445391270976523
2024-07-29,34.187734082397,2.375990641049037,23.073925502055147,10.218701391242385,3.682317057274694,10.602384707630543,7.391789845060264,2.221338755789602,3.185367188925676,3.0604508285756493
2024-07-30,33.93182221949277,2.3987899537870696,23.542082937624606,10.324981960068694,3.717651497040135,10.704122096887042,6.7773115786749365,2.264587121353357,3.2214163045886126,3.117234330482768
2024-07-31,33.37578087191259,2.4279455576324542,23.664498133011293,10.392200826714145,3.7128877720009412,10.884172331271728,6.815285775810398,2.3254110261112024,3.2605703528408867,3.1412473526943687
2024-08-01,33.221852922073616,2.405099434893452,23.632328380366634,10.639931250524679,3.708649797418802,10.831273279164403,6.798731050815405,2.3969531080860165,3.239200455973384,3.1259803206836065
2024-08-02,33.096796051475025,2.422627246691575,23.712762832594912,10.417060725483609,3.6939537098644144,10.910209108933804,6.831589089929971,2.456145426061956,3.318438837250185,3.1404169717145507
2024-08-05,33.13201834617387,2.4255437757867893,23.705736851241106,10.445457741934048,3.721976686739749,10.882998633606167,6.84865964331335,2.3839566670672383,3.318623458356144,3.135028195781537
2024-08-06,32.99454049034259,2.430083089661562,23.689489413918352,10.43909913079885,3.8499397594386155,10.890875503582143,6.8536165493404715,2.3856821213585637,3.321025403478141,3.1456485380807204
2024-08-07,32.98826790419598,2.4090922638595593,23.879500955412958,10.362725758396982,3.841521772486977,10.865794008329921,6.838571086366903,2.365074826883146,3.300617844751742,3.1488335793158337
2024-08-08,32.90503712005103,2.4167622722078015,23.623307892661924,10.50922685755291,3.853752314466189,11.005591263056246,6.899102562966769,2.400289695863639,3.3028207695101752,3.084109251663315
2024-08-09,32.586422432695585,2.4229200829113564,23.708479096190718,10.538779488876134,3.780304889083301,11.264559169820622,6.888925649562962,2.4064055351213085,3.3112362207609234,3.0919674349770903
2024-08-12,32.88698358969917,2.4235927642311634,23.576245098398505,10.40288915467572,3.767472800345597,11.26768657735785,6.890838239099316,2.4348368798106765,3.312155527496166,3.0372993688858387
2024-08-13,32.962415326360656,2.4326428653436936,23.38561353485204,10.547629583969163,3.7118738720863744,11.273535008098127,6.877556093325203,2.48572934977556,3.3022301339507156,3.0207742322384603
2024-08-14,33.14876676870164,2.449709329409084,23.342015847412252,10.621627598159554,3.6817900683712907,11.111288839798354,6.872487711464398,2.503168247703652,3.325397279740838,2.9437483092389356
2024-08-15,32.91031217771302,2.4384868336515932,23.27139650335039,11.126058833191244,3.6118488755501574,11.054799540990713,6.854970719721646,2.4917008484073784,3.310163122603973,2.930262544819888
2024-08-16,32.982469782528185,2.441760808976796,23.3893525298986,11.140996966784558,3.616698237020445,10.918596598010005,6.752288897267869,2.4950462702414824,3.314607433000176,2.948182476271886
2024-08-19,32.997283048446064,2.405267231120324,23.508814129909474,10.967435111865086,3.682416105313798,10.955022782541494,6.685043886253523,2.518244197580064,3.316376238343144,2.9640972686270257
2024-08-20,32.80320305186401,2.4733777905719525,23.261537990765525,11.273922021519903,3.5303611055073634,11.071308760962253,6.7518864481733925,2.4196857015275186,3.332026211939534,3.0826909171685486
2024-08-21,32.894500994460664,2.493189294524664,23.28706879415756,11.309045742892565,3.65382427862823,10.104001856786175,7.2961585438016545,2.4588628793284317,3.378063955712892,3.1252836597071654
2024-08-22,32.75433996403916,3.062893960988627,22.95256783573489,11.124105809425739,3.6568899557422547,10.378208231895126,7.234220534048004,2.4038297611172865,3.341493852333249,3.091450094675659
2024-08-23,32.67143334195719,3.071394135701513,22.990622410706045,11.15497754188174,3.6670385942277908,10.323240761741078,7.25429701701939,2.4389938124778467,3.356465783994046,3.071536600293363
2024-08-26,32.66965152782517,3.0752495404028934,22.95101282535538,11.16897996259319,3.6859060310780074,10.336199134782058,7.263403061241956,2.4392025205663286,3.332150343884762,3.0782450522702556
2024-08-27,32.51965107141708,3.150576262930302,23.03411738485081,11.261597636127183,3.6160039336608323,10.30543888350206,7.194670257204436,2.484387134723288,3.3460242912747176,3.0875331443092886
2024-08-28,32.29188544618397,3.14741234760034,23.05402433803774,11.256026837719252,3.598026422253363,10.300828292079407,7.405507333202496,2.48476146863749,3.391441173128768,3.0700863411571757
2024-08-29,32.700544008581545,3.0984995819652363,22.816951478671214,11.090315790896984,3.763439648625443,10.332810883777322,7.3353269798058784,2.464827614182083,3.3296299885293963,3.067654024964901
2024-08-30,32.3740626930238,3.071638258728827,23.6136324893235,10.928329639821738,3.766385576043906,10.186924526171538,7.21452402406059,2.421445539337559,3.2848638345070658,3.138193418981476
2024-09-02,32.21814660388278,3.589549245014995,23.42034623208993,10.82386313814209,3.7979428631556797,10.12809425474825,7.209514915557426,2.4387944792269516,3.2471589414426267,3.1265893267392717
2024-09-03,31.229547763668915,3.543267475666237,24.311468866418306,10.883118768115624,3.7550745736918265,10.196127050171755,7.19127019383442,2.55652954138609,3.2575134478951786,3.07608231915165
2024-09-04,31.45359490391363,3.519410986008026,24.17271537720272,10.80146369518646,3.838762166993521,10.220574673882558,7.276459629972792,2.4254865433242645,3.233072613992411,3.0584594095236226
2024-09-05,31.606352335899256,3.4973690089644562,24.143328279574792,10.750081879564378,3.868944979101732,10.186387169960286,7.257999796114461,2.437408224395555,3.212823966528068,3.0393043598970158
2024-09-09,31.611685383006044,3.5057832728283946,24.14736374439759,10.767598029950488,3.7802008720532356,10.213847484102518,7.269825958682839,2.4413797298677147,3.2180589320280775,3.0442565930831016
2024-09-10,31.528192885457734,3.497425188505244,24.14668731428522,10.741927164044535,3.825372296502114,10.21929786537724,7.333769693081603,2.4084674019761896,3.2374786786969025,3.061381512073222
2024-09-11,33.72337948688986,3.7342484131713407,19.00877812752489,11.543191591623435,4.108984325924867,10.898000371134069,7.808799104667876,2.573157786150706,3.3281044154580797,3.2733563774548733
2024-09-12,33.85841809105117,3.8134710322675147,18.929251484555582,11.785672288757517,4.173171283040922,10.031172056963788,8.039838460547765,2.57876050329153,3.4481711872583887,3.342073612265823
2024-09-13,33.7695170012565,3.8146109995762365,18.975882148200128,11.84645270305237,4.128219663869472,10.035713831576325,8.028736667196002,2.602316120490785,3.4598975692888847,3.3386532954932915
2024-09-16,33.195229048225045,5.180367741338515,19.355899879951117,10.89332472922908,4.043688661208588,9.762774270844224,8.03029702185034,2.6437191841482597,3.5089363716876902,3.3857630915171466
2024-09-17,33.423014944989106,5.20139254634976,19.42078503471702,10.756961523780072,3.995356568209162,9.756401026290233,7.969573683676477,2.5065351108190512,3.527268686068255,3.4427108751008655
2024-09-19,33.82465301027338,5.148528820952344,19.286178043274475,10.65959136041017,3.9547502439211035,9.70208146008303,7.894554341795641,2.540844827916053,3.491419716477588,3.4973981748962135
2024-09-20,33.757249611638635,5.18321800177605,19.33396324868771,10.663481584849478,3.9284936366182284,9.71118839774906,7.943755221036859,2.483358506011523,3.494653897616215,3.500637894016243
2024-09-23,34.28752578386744,5.429318750457608,20.21963310534966,11.19720461218791,4.030110002751963,6.626548610006538,8.252731133278294,2.622569625909852,3.660867347840467,3.673491028350262
2024-09-24,34.48164528627109,5.526347364876459,19.55551441322071,11.38259317986239,4.112441571075247,6.327418728478222,8.434537026166094,2.809362045809051,3.764093579172403,3.6060468050683343
2024-09-25,34.12763445069608,5.4734655132269445,20.292946311832992,11.28045114128613,3.8699591383488006,6.322169940460198,8.363589377505878,2.769739350256249,3.7324316648372315,3.7676131115494935
2024-09-26,34.47856806342444,5.68773480096168,19.667900489614425,11.838760669396196,3.70214380111962,6.056801752730542,8.244610124097749,2.895569171705227,3.8708832633402044,3.5570278636099175
2024-09-27,33.64721965040508,5.296674402511362,20.552637052928677,11.998036808481423,3.762557152121511,5.902898154681545,8.17769874255136,3.273118823390258,3.83053469777863,3.558624515150156
2024-09-30,33.79489090748756,6.647742757739975,19.879140527442875,12.004658155746286,3.6761543868715196,4.854556018169565,8.622450960717405,2.9648747621658753,3.9011510028498364,3.6543805208091023
2024-10-02,33.550359254348216,7.7445373336168615,18.78895973404676,11.771652213734905,3.651735743478924,5.354543089553995,8.520716734784155,3.1470242992582595,3.9263581469519324,3.5441134502259883
2024-10-03,34.42431294435515,8.824210391377662,15.201072861918332,12.314245989093884,4.169172969401742,5.353147094496652,8.69333701472227,3.3369161136365877,4.117896480657917,3.5656881403398053
2024-10-04,33.71261504726916,8.34853191509824,14.829494417141923,12.144759999615307,4.116215774339049,7.179026534204022,8.317064022543013,3.3314419257734733,4.316256167110667,3.7045941969051444
2024-10-07,32.999626332985216,8.183039350011018,15.471309080108458,12.14130361882132,3.847812131722413,7.113738490576885,8.791714173477306,3.2844372478945303,4.188903047781472,3.9781165266213794
2024-10-08,32.912484815010764,8.872339039114049,14.757908994012887,12.29925948450937,3.657584892428993,7.172318404594827,8.88603074077924,3.31626201805598,4.223870570366038,3.9019410411278552
2024-10-09,33.16632781860675,8.159494553350143,15.197834545918006,12.353622244812094,3.666161977562321,7.35217113567333,8.614520919005077,3.370565671518029,4.161381763013147,3.9579193705411027
2024-10-10,33.62645725338966,7.466249045868803,15.14305836983811,12.419032963125321,3.9314803517946864,6.894153513195366,8.794100786909166,3.3183840006376206,4.1575596312838545,4.249524083957414
2024-10-14,34.34100754736324,6.432383609220861,15.140120937991707,11.820422770390229,4.488964757743464,6.998164028946833,8.95074720294004,3.347307630774106,4.11229556959371,4.368585945035811
